temperature,heat_flow_mW_mg
286.0,0.09523597962193019
287.0,0.10769553351116082
288.0,-0.07155386564751481
289.0,0.14530193323052715
290.0,0.007486437450181838
291.0,0.07429020965627114
292.0,0.00719938587233861
293.0,0.06476338587536301
294.0,0.018567631285634816
295.0,0.0377783655158224
296.0,0.057977458808030326
297.0,0.0014838187810744634
298.0,0.10637633617711807
299.0,0.09178398417916162
300.0,0.019258015744932692
301.0,-0.09288129656201989
302.0,0.019217336196862854
303.0,0.04845904876137183
304.0,0.03526974929805889
305.0,0.055073439557599996
306.0,0.030671677296115515
307.0,0.01880534651197237
308.0,0.045724190627719416
309.0,0.13379373268819125
310.0,0.011889080498818528
311.0,-0.007241829211026153
312.0,0.004179851162765782
313.0,0.05573283679795771
314.0,0.023061279444637477
315.0,0.04181549755544903
316.0,0.009607754509426622
317.0,-0.09758666604464955
318.0,-0.01987483977627892
319.0,0.03635827064258375
320.0,0.04718651869156992
321.0,-0.048436313653932986
322.0,-0.0001071057509970217
323.0,0.10280595576181169
324.0,0.07284673995016314
325.0,-0.032535380923165894
326.0,0.045879036857480154
327.0,0.08633459396254851
328.0,-0.02948705927210065
329.0,-0.01708817448918083
330.0,0.029047146373518868
331.0,0.010587024486749285
332.0,0.05623043225725218
333.0,0.03976024782429023
334.0,0.055343848217759804
335.0,0.07290209050862162
336.0,0.0734115450072702
337.0,0.002510115766024424
338.0,-0.01678334993438908
339.0,0.05299387857026234
340.0,0.07575496113368609
341.0,0.018501295113700765
342.0,0.02163401729418794
343.0,0.03698900804106356
344.0,0.05963301219741861
345.0,0.05763000117611947
346.0,-0.03873119261006745
347.0,-0.03458970415314197
348.0,0.05933121513210467
349.0,0.01812432578130965
350.0,0.06189003667007313
351.0,-0.023515948557629812
352.0,0.014161608922773673
353.0,0.04758111494554222
354.0,0.022441439389232872
355.0,-0.016336321393125162
356.0,0.04136140392751731
357.0,-0.07226075596291841
358.0,-0.010429311354266708
359.0,0.006596329936528569
360.0,0.11169226747450858
361.0,0.043011876082761184
362.0,0.08151820820595206
363.0,0.04588395575508911
364.0,-0.0161887318132098
365.0,0.09618689523593184
366.0,0.038172905570649576
367.0,0.058263900581170334
368.0,0.025985910788240786
369.0,-0.09913588192935925
370.0,0.06696880857400052
371.0,-0.015895409620086978
372.0,0.04640985986889954
373.0,-0.035576746558120514
374.0,0.051107315620787255
375.0,0.09086367715584967
376.0,0.042464395552437535
377.0,0.11866344639525386
378.0,0.013445353541756737
379.0,0.06605356153589285
380.0,0.018627406730424376
381.0,0.06969436041137848
382.0,0.10294241042064649
383.0,0.13592747489776635
384.0,0.026605786073285585
385.0,-0.002557490702223857
386.0,0.1420028742560699
387.0,0.1357022934875441
388.0,0.08029453682578157
389.0,0.004391542595675024
390.0,0.11233540011157035
391.0,0.020731907836229493
392.0,-0.038414129022598116
393.0,0.08149460324560041
394.0,0.08208573885893639
395.0,0.0012937216992946596
396.0,0.034103958740514084
397.0,0.12293343709226622
398.0,0.027753325488332467
399.0,0.05234551740139415
400.0,0.07890060944084264
401.0,0.07123754276264252
402.0,0.06355951778129007
403.0,0.04697571527255819
404.0,0.03670923560414911
405.0,0.03562760399006812
406.0,0.07656062024317081
407.0,0.03951368830638084
408.0,-0.03402938834801075
409.0,0.024818394606450037
410.0,0.09346323842907786
411.0,0.01997300201195463
412.0,0.021761095635789367
413.0,-0.01863523214338985
414.0,0.05223267097860928
415.0,0.027707990241416756
416.0,0.08495536190173499
417.0,-0.03879762290523604
418.0,-0.015241828511020905
419.0,-0.0005617267358434715
420.0,0.04734646053157354
421.0,0.052421084531768254
422.0,-0.058965957394490176
423.0,-0.039171519026730384
424.0,-0.06915126656844817
425.0,0.06418926213484145
426.0,0.022781638750309724
427.0,-0.04950190933983782
428.0,-0.10752932562696635
429.0,-0.12599907459815607
430.0,-0.06981240704801134
431.0,-0.05489142156549992
432.0,-0.07938729704270145
433.0,-0.09545443749523164
434.0,-0.14852673041718553
435.0,-0.1491898238121305
436.0,-0.1600066289587793
437.0,-0.07976002101014437
438.0,-0.259751046392586
439.0,-0.18822227961432278
440.0,-0.1850595759186691
441.0,-0.2438304671700722
442.0,-0.18202920624684904
443.0,-0.1795309299553981
444.0,-0.24281978255305636
445.0,-0.21273831648793867
446.0,-0.3475211886482821
447.0,-0.25791351848022365
448.0,-0.23413678538066984
449.0,-0.35524571802268273
450.0,-0.2923510489361658
451.0,-0.24598847917429187
452.0,-0.2150184655070581
453.0,-0.2232662888645844
454.0,-0.24126828115950805
455.0,-0.3171149002832485
456.0,-0.18395245347241565
457.0,-0.22635951427089213
458.0,-0.20140689341163304
459.0,-0.2236586311820244
460.0,-0.18095278978747864
461.0,-0.1526383768850052
462.0,-0.11984634907937403
463.0,-0.11517543326069299
464.0,-0.10446345599592483
465.0,-0.07141657192526396
466.0,-0.15575176183002415
467.0,-0.05550664635995109
468.0,-0.18145028406470193
469.0,0.009178750464012453
470.0,-0.11464737905655939
471.0,-0.08428395279271603
472.0,-0.010483517691924946
473.0,1.2183774989099616e-05
474.0,-0.05173402855519916
475.0,-0.0639165931953708
476.0,0.07994167502289619
477.0,-0.012952134573085534
478.0,-0.029424675828141213
479.0,0.054729652743137666
480.0,-0.0030464469672997173
481.0,0.02241266178756856
482.0,-0.03050061237383429
483.0,-0.02616156084232998
484.0,0.10241087908372805
485.0,0.06779030820120488
486.0,0.06664148702864037
487.0,-0.061244754093741645
488.0,0.028106703579564338
489.0,0.06812747568462008
490.0,0.0884776215652751
491.0,0.08958750055782369
492.0,0.09426204322734269
493.0,-0.0014873738601614813
494.0,0.05675773470375521
495.0,0.07231573185187753
496.0,0.031560270559944995
497.0,0.07380518796660074
498.0,-0.01318671796054863
499.0,0.02210545919988759
500.0,-0.05989510360081863
501.0,0.053108737520147546
502.0,0.05390012293303772
503.0,0.09483078039343186
504.0,0.07241577186184728
505.0,-0.00251261394088967
506.0,0.08290297345216731
507.0,0.02788515092135795
508.0,0.015497359248859546
509.0,-0.0005227064634378654
510.0,0.06873601677566744
511.0,0.04558492727335558
512.0,0.10530162201293505
513.0,0.009733787979326156
514.0,-0.02311989690310886
515.0,0.006631902557909676
516.0,0.02349991350509336
517.0,0.019319523595989627
518.0,0.11933958557678141
519.0,0.09596788609044393
520.0,0.08060395004445668
521.0,0.021711738087289604
522.0,0.0007364850707464836
523.0,0.1310744439047052
524.0,0.09027862700995512
525.0,0.16951708920076314
526.0,0.11213464942999031
527.0,0.03767108681091441
528.0,0.009026532026718067
529.0,0.03999136056356341
530.0,-0.07332340548692462
531.0,0.035843024645116864
532.0,0.111967498526337
533.0,0.06023981616675066
534.0,0.10916504701971856
535.0,0.03307690150694987
536.0,0.025682242074239296
537.0,0.12826722459064552
538.0,0.021388928211031312
539.0,0.08114113767738824
540.0,0.07251561015393528
541.0,-0.05954904161961602
542.0,0.10627003579055679
543.0,0.09857761525087654
544.0,0.07793507926661816
545.0,0.022747521361620723
546.0,0.07033023142467935
547.0,-0.006987805786733125
548.0,-0.05349739479097248
549.0,-0.04979479888540145
550.0,0.13381865841801943
551.0,0.002479333210213825
552.0,0.08371977180009112
553.0,0.05661050125684304
554.0,-0.03002194021004085
555.0,0.04827415500600775
556.0,0.11196069616931932
557.0,0.01963156831624201
558.0,0.03921768097990604
559.0,0.050048790843173194
560.0,0.008978436644907484
561.0,0.08100190818020396
562.0,0.030011550797196
563.0,0.008859962717352309
564.0,0.06863832642880435
565.0,0.004445094667911412
566.0,0.07320987022299653
567.0,0.09171676917071357
568.0,0.0694341787124744
569.0,0.10131508109113342
570.0,0.039783409444023615
571.0,0.08219634438968862
572.0,0.0673995562058007
573.0,0.09004777796052074
574.0,-0.03932543816214069
575.0,0.09086483510447438
576.0,0.12352863262073761
577.0,0.03248330466904851
578.0,-0.0021243889332788085
579.0,0.010126570409947622
580.0,0.15062989454349812
581.0,0.03049678209998351
582.0,0.04327661588880165
583.0,0.13451914626423125
584.0,0.0889377930129289
585.0,0.08198268769058885
586.0,0.08167535174318206
587.0,-0.012981496732434303
588.0,0.1374174945687876
589.0,0.09863478623406587
590.0,0.0768078890591815
591.0,0.129393262690156
592.0,-0.05431070541931896
593.0,-0.04290291576614941
594.0,0.0367883268044888
595.0,0.024035268306425776
596.0,-0.06555327039056084
597.0,0.010855768994082974
598.0,0.1261766969044858
599.0,0.04847395437038539
600.0,0.09763673749793299
601.0,0.15014418821281666
602.0,0.1311467393165215
603.0,0.011353847608897943
604.0,0.03810233963782257
605.0,0.07132367310061007
606.0,0.059472316155301366
607.0,0.08552833954443814
608.0,0.05127389761479036
609.0,0.10485481777845247
610.0,0.09469343673618265
611.0,0.06759941341341215
612.0,0.09727619014648627
613.0,0.10116472950564252
614.0,-0.005704273039057494
615.0,0.03132546070873386
616.0,0.08993076133626576
617.0,0.02425430363734279
618.0,0.04618376543195404
619.0,0.19130784317109994
620.0,0.03349964295391934
621.0,-0.01529218757236084
622.0,-0.026736077578537257
623.0,0.10005993213855852
624.0,0.0028922784027318876
625.0,-0.04822574316061752
626.0,0.015266339500097977
627.0,-0.000966376013875692
628.0,0.06273510357951013
629.0,0.0024251357158445036
630.0,-8.171734545751527e-05
631.0,-0.0007073904052343934
632.0,0.033919212181712344
633.0,-0.033076709029966574
634.0,0.07473255531598706
635.0,-0.02516462203603646
636.0,0.03317236391504298
637.0,0.03419598098464777
638.0,0.0016601722722897685
639.0,-0.028411444868982297
640.0,0.1344664072416942
641.0,0.02624143547017658
642.0,0.0029992074931415105
643.0,0.011971553871326299
644.0,0.06313460302739213
645.0,0.023854448892186894
646.0,-0.03400019469878976
647.0,-0.01635484755809715
648.0,-0.00023132937371797557
649.0,0.004210811898984229
650.0,0.030207849123124436
651.0,0.10269886078988577
652.0,-0.024038941400781097
653.0,-0.027892812699357783
654.0,-0.007125529447610746
655.0,-0.11245180800638847
656.0,-0.03846593138656615
657.0,-0.08804648169834473
658.0,-0.059601200191911896
659.0,-0.03480768366482312
660.0,-0.06751485717308173
661.0,-0.08036142371804146
662.0,-0.18556201668825045
663.0,-0.124982638704043
664.0,-0.19203295828174133
665.0,-0.07391945934536967
666.0,-0.09347174720091747
667.0,-0.05328570533527166
668.0,-0.1427629615822089
669.0,-0.10818575343661807
670.0,-0.18199670211672347
671.0,-0.13301434554878377
672.0,-0.15962631422947812
673.0,-0.21784529236627953
674.0,-0.16727377627221032
675.0,-0.304111642008718
676.0,-0.2647080597624611
677.0,-0.2387214577482813
678.0,-0.24400267907286743
679.0,-0.29295277723162977
680.0,-0.2538145799591497
681.0,-0.28475847940234433
682.0,-0.3237905528574835
683.0,-0.3001059538800744
684.0,-0.2931917456587365
685.0,-0.32380414463233287
686.0,-0.2865812313980935
687.0,-0.3561901323141681
688.0,-0.3232262714749144
689.0,-0.2676704423564476
690.0,-0.3317965453216884
691.0,-0.24120099704049397
692.0,-0.36062776538914054
693.0,-0.3122571614938267
694.0,-0.24725597009288802
695.0,-0.2735533303992338
696.0,-0.31074385477348865
697.0,-0.29699490086325503
698.0,-0.3091378551786772
699.0,-0.3695834190061292
700.0,-0.3459519790808459
701.0,-0.3099980986519706
702.0,-0.30746840383556917
703.0,-0.35337987817986677
704.0,-0.2926223628862314
705.0,-0.2788180710614371
706.0,-0.37560358850182696
707.0,-0.330362410599172
708.0,-0.34549782559114284
709.0,-0.37108090171056995
710.0,-0.314479162906966
711.0,-0.2532846183747902
712.0,-0.30120381807107216
713.0,-0.3197708970265919
714.0,-0.30570644977177514
715.0,-0.2589988770535804
716.0,-0.3574230072090001
717.0,-0.26524068194860073
718.0,-0.28791697971101066
719.0,-0.18149201951001298
720.0,-0.27030096708313434
721.0,-0.2271181062500442
722.0,-0.11767526457070304
723.0,-0.11902874815880202
724.0,-0.32954289724050323
725.0,-0.1949519231733573
726.0,-0.16481840007907506
727.0,-0.23660700591763478
728.0,-0.1843268333502772
729.0,-0.17174190927263336
730.0,-0.1603986833618643
731.0,-0.11908204226468788
732.0,-0.12778940179836717
733.0,-0.10592285232378083
734.0,-0.16685010239524795
735.0,-0.03741646867526943
736.0,-0.12464845216803734
737.0,-0.02963781257465875
738.0,-0.14536049219420716
739.0,-0.09904415622618222
740.0,-0.1112091417773639
741.0,-0.0770872037921245
742.0,-0.10905100003466126
743.0,-0.06001579638212422
744.0,-0.030919398872627846
745.0,-0.11485923565311253
746.0,-0.03639180207742092
747.0,-0.11579957474969706
748.0,0.013355670218983276
749.0,-0.04419600062908728
750.0,0.01571195732687819
751.0,0.021249157960547507
752.0,0.02151614260287389
753.0,0.001298525234332784
754.0,0.018982877333588
755.0,-0.17246971556323057
756.0,0.011821889431822032
757.0,0.060289013901927244
758.0,-0.01210935071915311
759.0,0.01774480905899147
760.0,-0.004981375887244642
761.0,0.10885059015042081
762.0,0.05588647022164938
763.0,0.05237371217298874
764.0,0.04746463734055856
765.0,0.0896932448300663
766.0,-4.8067833803337734e-05
767.0,0.08342330695397361
768.0,0.07602932517354276
769.0,0.1423668588651619
770.0,0.04611378312780168
771.0,0.06168237016187452
772.0,0.06738848620231111
773.0,0.041632847895230966
774.0,0.11311544164090936
775.0,0.06852894486547077
776.0,-0.003803768999689948
777.0,0.03338335959728907
778.0,0.0549484304056824
779.0,-0.0635854820432945
780.0,0.05316012297503961
781.0,0.03660782361036079
782.0,0.06256079184867253
783.0,0.018511629995149412
784.0,0.1258779987393819
785.0,0.17974685982596864
786.0,0.0556811422213798
787.0,0.16060739747958272
788.0,0.08390665147305211
789.0,0.018438516694015812
790.0,0.04591980685777474
791.0,0.08988162110588349
792.0,0.03754722357694298
793.0,-0.02501249578824365
794.0,0.1192454824629884
795.0,0.15154026937226775
796.0,0.009636008092460412
797.0,0.13969182614041317
798.0,0.081985427654808
799.0,-0.022529125136133147
800.0,0.047989218819274794
