mix_id,temp_c,cooling,replicate,rubber_pct_vol,compressive_strength_residual_mpa,tensile_method,tensile_strength_residual_mpa,static_modulus_residual_gpa,upv_residual_km_s,mass_loss_pct,poisson_ratio_residual
M02,23,furnace,3,0.07036236043401214,54.518287535953704,split,4.134844008094512,0.037645710230332044,3.156922578877179,0.6504196735911375,0.19711794414182546
M02,23,quench,1,0.07036236043401214,50.955872287482904,split,3.9974693931729663,0.03639498228600914,3.012614180138954,1.7528984931948217,0.19391845448979647
M02,23,quench,2,0.07036236043401214,50.641196159153424,split,3.985107164871544,0.03628243030979782,3.042963662405527,0.6525464333072605,0.19363583639333426
M02,23,quench,3,0.07036236043401214,50.462202507908756,split,3.9780581577548846,0.03621825258536473,2.9716657792516403,1.6058260474265045,0.1934750779485735
M02,200,furnace,1,0.07036236043401214,52.30134204349049,split,4.049901340136402,0.03687234923826503,2.9323943841621607,0.0,0.1951268527985877
M02,200,furnace,2,0.07036236043401214,52.37793416368156,split,4.052865671809336,0.03689933801244065,2.894089119383986,0.6388383485676485,0.1951956419988595
M02,200,furnace,3,0.07036236043401214,53.36569570046365,split,4.090902366430346,0.03724564330981559,2.87917303246109,0.0,0.19608277406942964
M02,200,quench,1,0.07036236043401214,48.73719346636839,split,3.9094736053659616,0.035593824147325474,2.7241592026323507,2.4658647072949864,0.19192580640297421
M02,200,quench,2,0.07036236043401214,48.15895706744189,split,3.8862126725579214,0.03538204485541883,2.7340269849629664,1.239856969012706,0.1914064785745898
M02,200,quench,3,0.07036236043401214,49.674234639862384,split,3.9468772444884634,0.035934365787399225,2.800921711876356,2.239641111973669,0.19276738531194784
M02,400,furnace,1,0.07036236043401214,39.913648935429535,split,3.537925989354597,0.03221106681433958,2.330739142953287,0.6842859107511252,0.1840011717234336
M02,400,furnace,2,0.07036236043401214,43.27073823550717,split,3.6837078481680723,0.03353833855735761,2.3501695455620726,0.4148130819317499,0.18701625326990587
M02,400,furnace,3,0.07036236043401214,40.6178253917449,split,3.568998464955008,0.0324939663409728,2.3728132836225493,0.7616329223906898,0.18463360930525413
M02,400,quench,1,0.07036236043401214,37.680237824547895,split,3.437516920944277,0.03129689189347855,2.2517522713671365,1.9245047302032716,0.18199529221765173
M02,400,quench,2,0.07036236043401214,38.917226664969164,split,3.4934856922756006,0.03180645988283003,2.06966592813708,2.010490055751687,0.18310626124247334
M02,400,quench,3,0.07036236043401214,40.46942604634673,split,3.562472737879455,0.032434552822579454,2.171766953946261,1.727013667560336,0.18450032833241609
M02,600,furnace,1,0.07036236043401214,24.71731862381397,split,2.7841248392319016,0.02534808005758225,1.362534088608095,1.1470957414799234,0.17035298694157827
M02,600,furnace,2,0.07036236043401214,23.953216408383305,split,2.7407533025920094,0.024953203661424794,1.341315088210941,0.0,0.1696667286137732
M02,600,furnace,3,0.07036236043401214,24.36271578323877,split,2.764081704585391,0.025165597226904004,1.3335626673849172,0.000796645353938974,0.1700345097175973
M02,600,quench,1,0.07036236043401214,24.151866725285554,split,2.7520947303916614,0.02505646175379977,1.0255708859447756,1.9172423344946725,0.1698451411763103
M02,600,quench,2,0.07036236043401214,22.67575657155594,split,2.6666678197405735,0.02427869197144579,1.113678242435256,2.153939085354353,0.1685194116269154
M02,600,quench,3,0.07036236043401214,22.016291300018175,split,2.6276051742386453,0.023923045898578958,1.1739629391242683,1.8745054706144941,0.16792713022090486
M02,800,furnace,1,0.07036236043401214,14.313724603007477,split,2.118675066050277,0.01928948890275409,0.8,0.5588439867432351,0.16100927232892337
M02,800,furnace,2,0.07036236043401214,12.433992377923047,split,1.9746645309309296,0.017978344186144482,0.8,0.34926518192438877,0.15932104022141577
M02,800,furnace,3,0.07036236043401214,14.547465093059326,split,2.135903802417938,0.019446348028675665,0.8,1.4411398225940637,0.16121920020847144
M02,800,quench,1,0.07036236043401214,13.550984801650694,split,2.061453087944923,0.01876851108537005,0.8,1.489132270873575,0.160324237617521
M02,800,quench,2,0.07036236043401214,10.529709066430428,split,1.8171727389636305,0.016544459291708304,0.8,1.3069027941447373,0.15761075820073683
M02,800,quench,3,0.07036236043401214,12.728488677881694,split,1.9979124228513372,0.018190004747217273,0.8,2.5710873820108904,0.15958553433525693
M03,23,furnace,1,0.32790182463720086,47.01495420322331,split,3.839777290173329,0.03236547142626696,3.052095468600729,2.4259647236355617,0.20433878881495923
M03,23,furnace,2,0.32790182463720086,46.564567362379655,split,3.8213411683389724,0.03221007340983301,3.0905611206524735,1.5486225240997165,0.20384400080511525
M03,23,furnace,3,0.32790182463720086,46.93118132195724,split,3.836354840544054,0.032336623608460534,3.122846244769338,0.8995083112553994,0.20424675722468696
M03,23,quench,1,0.32790182463720086,42.37249616584686,split,3.645272938698772,0.03072599482275535,2.84979921792242,1.981384446469394,0.1992386562960006
M03,23,quench,2,0.32790182463720086,42.9335920333114,split,3.669328884366521,0.03092876231766551,2.955602176470737,3.490226789226714,0.1998550675283413
M03,23,quench,3,0.32790182463720086,41.86258619311969,split,3.6232729720740524,0.030540557169120224,2.9058584834152112,3.331529901126631,0.19867847709508815
M03,200,furnace,1,0.32790182463720086,44.470000227814396,split,3.7344065219847984,0.03147730153274281,2.941805669749798,2.200714766930387,0.20154294178204324
M03,200,furnace,2,0.32790182463720086,45.057628775256646,split,3.758998853939768,0.03168459022608208,2.9066189918203897,2.0169602876880544,0.2021885014057921
M03,200,furnace,3,0.32790182463720086,43.58139012827826,split,3.6969073486129003,0.03116122111126034,2.853829034250661,0.9900366171536742,0.20056672848537324
M03,200,quench,1,0.32790182463720086,39.195082220181185,split,3.5059346520220287,0.029551512816321703,2.666413312354829,2.6061576664602772,0.19574799853237326
M03,200,quench,2,0.32790182463720086,41.217410726776976,split,3.595244081271432,0.03030430173141456,2.6904601102906325,3.2175135548847944,0.19796969731725556
M03,200,quench,3,0.32790182463720086,39.984225416727625,split,3.541052539949921,0.029847521389837105,2.702723543776487,2.281156240045043,0.1966149390295018
M03,400,furnace,1,0.32790182463720086,34.488889588511256,split,3.2887255548247154,0.027720657978241355,2.354688231055526,1.8055099828548942,0.19057784817495022
M03,400,furnace,2,0.32790182463720086,34.04293728785763,split,3.267394242125085,0.027540856406563875,2.249233762613569,1.840795236727516,0.19008793188229733
M03,400,furnace,3,0.32790182463720086,35.35190414057534,split,3.329618167070277,0.028065341685956965,2.274207970293894,2.3593356822237554,0.19152594259947278
M03,400,quench,1,0.32790182463720086,31.989261576163454,split,3.1673068102545514,0.026697219739243525,2.0969536869096594,2.7763197154197132,0.1878317955432544
M03,400,quench,2,0.32790182463720086,31.26955938661905,split,3.131474704295683,0.02639519102405667,2.183728705516405,2.835120021119445,0.18704114186123738
M03,400,quench,3,0.32790182463720086,33.12906020458114,split,3.223239562948532,0.027168676746331503,2.1225075750060634,2.372908495131004,0.18908396066850833
M03,600,furnace,1,0.32790182463720086,19.41982481597726,split,2.4678040972270203,0.020801113439269343,1.3555357495624736,1.828242713930546,0.17402320693577455
M03,600,furnace,2,0.32790182463720086,20.70718563931288,split,2.548288330720941,0.021479514805431622,1.3368963760834438,2.4823300232615577,0.17543748160360498
M03,600,furnace,3,0.32790182463720086,19.80396011511987,split,2.492091870718572,0.021005835010220922,1.2593663439210632,1.8995423362455424,0.174445212027703
M03,600,quench,1,0.32790182463720086,18.751404798222115,split,2.4249619676857734,0.0204399972560323,1.1392669224500738,3.0518027837748747,0.17328889105366427
M03,600,quench,2,0.32790182463720086,19.333457340326948,split,2.4623103423261927,0.020754806595452983,1.1227325639340662,2.361623621841549,0.17392832496428481
M03,600,quench,3,0.32790182463720086,19.295839148058224,split,2.4599136482468364,0.020734604868144102,1.0948398116580864,2.484364006917707,0.17388699820071488
M03,800,furnace,1,0.32790182463720086,10.86936600326703,split,1.846248406532702,0.015562022360085295,0.8,1.6266230773546733,0.16462980527406257
M03,800,furnace,2,0.32790182463720086,10.62648995103086,split,1.825504655881019,0.015387173347172793,0.8,3.1397232080310773,0.1643629854036161
M03,800,furnace,3,0.32790182463720086,11.629713007950002,split,1.9097324418077841,0.01609712910572341,0.8,1.4217011140940108,0.16546511072067205
M03,800,quench,1,0.32790182463720086,10.029990134974238,split,1.7735289414971276,0.014949070204301265,0.8,3.000162988831711,0.16370767994152463
M03,800,quench,2,0.32790182463720086,8.11568689677653,split,1.595330502068183,0.013447036085212414,0.8,2.6657280213512733,0.16160465604390908
M03,800,quench,3,0.32790182463720086,9.56697334095649,split,1.7321093613637553,0.014599944685817321,0.8,2.2694666665062107,0.16319901686067784
M04,23,furnace,1,0.3296966384389646,52.39132982765779,split,4.053383899158022,0.03424654653733595,3.1026390300681355,1.5122441804917384,0.21639257279072013
M04,23,furnace,2,0.3296966384389646,54.52578395909467,split,4.135128274863077,0.03493719480465902,3.115087870104919,1.7093343565481025,0.21852932267500783
M04,23,furnace,3,0.3296966384389646,52.311860347219934,split,4.050308556750729,0.034220563344159634,3.0998639598964477,1.678871142527734,0.2163130178353669
M04,23,quench,1,0.3296966384389646,50.62752388884034,split,3.9845691726384085,0.033665139300114354,2.98220090571222,3.0825272666657755,0.2146268697567847
M04,23,quench,2,0.3296966384389646,51.257375246126685,split,4.00927834867889,0.03387390411692466,3.0143621820220967,3.6912365800052136,0.21525739856271134
M04,23,quench,3,0.3296966384389646,48.2680996465153,split,3.8906138396334327,0.03287132214283641,2.8998528047819856,3.4235464971582115,0.2122649077907153
M04,200,furnace,1,0.3296966384389646,52.69832342511187,split,4.065242210018376,0.034346735960503506,2.9643956292505935,2.268288330920189,0.21669989658099315
M04,200,furnace,2,0.3296966384389646,51.92699354621336,split,4.035381664241006,0.034094447848635454,2.805283015282452,1.6263818450923322,0.21592773708353205
M04,200,furnace,3,0.3296966384389646,51.365954087678645,split,4.013522542841391,0.03390976279612101,2.8829977977205665,1.4811703781283974,0.2153660941883072
M04,200,quench,1,0.3296966384389646,49.60452513846681,split,3.9441068803245174,0.033323278323900675,2.6794521138566174,2.905401146577715,0.21360277070059389
M04,200,quench,2,0.3296966384389646,49.746090898653236,split,3.9497308903034973,0.03337079489875843,2.631552135798082,3.1682242408535033,0.2137444887245337
M04,200,quench,3,0.3296966384389646,49.62503851165145,split,3.94492231574386,0.03333016783837339,2.6833121689558825,3.15119602427011,0.21362330613732827
M04,400,furnace,1,0.3296966384389646,41.265034511760255,split,3.5973205059999893,0.03039332251357491,2.253524419146831,2.757174960947762,0.20525431037568742
M04,400,furnace,2,0.3296966384389646,43.82125520620582,split,3.707066985187366,0.0313205571403222,2.300544820945631,2.5578510303279653,0.20781328046205486
M04,400,furnace,3,0.3296966384389646,40.03462774595886,split,3.5432836834118575,0.02993677198553866,2.337145100152872,1.2515383377518647,0.20402258022242192
M04,400,quench,1,0.3296966384389646,38.30679740090306,split,3.4659791783741576,0.029283635644352414,2.165473262028984,2.7505898457615103,0.20229289147648413
M04,400,quench,2,0.3296966384389646,37.71575534126479,split,3.4391366467502626,0.029056846366231338,2.2246903415120154,3.7227536146691937,0.20170121371028588
M04,400,quench,3,0.3296966384389646,38.02956190649609,split,3.4534143414709413,0.029177476868760144,2.0557999558745497,3.470701126132958,0.20201535779615357
M04,600,furnace,1,0.3296966384389646,23.66288997343038,split,2.7240929308061004,0.023015529159786118,1.3123395252622596,2.4788330585144145,0.1876332335150794
M04,600,furnace,2,0.3296966384389646,22.438845904317475,split,2.652700902023061,0.02241234660986257,1.2578371514100941,2.687227156813026,0.18640787290202218
M04,600,furnace,3,0.3296966384389646,23.621206236292988,split,2.721692538789325,0.022995248540196293,1.2194119322684458,2.155166443190943,0.1875915049442035
M04,600,quench,1,0.3296966384389646,22.020854901497774,split,2.627877488984162,0.02220261661857584,1.1377948054233173,2.4993390611310295,0.18598943232100718
M04,600,quench,2,0.3296966384389646,21.907925873536925,split,2.621130586968375,0.022145612865757246,1.1439267621942084,3.2295060449438013,0.18587638183007646
M04,600,quench,3,0.3296966384389646,21.608770256469857,split,2.6031731314741533,0.021993892512942217,1.1543166047087217,2.7166036854623354,0.18557690445047978
M04,800,furnace,1,0.3296966384389646,14.21110828664635,split,2.1110669242570914,0.017836147146096572,0.8,2.2429215785731778,0.17817128578423144
M04,800,furnace,2,0.3296966384389646,12.297979855741906,split,1.963834637325827,0.016592199498493464,0.8,2.3493278782725473,0.17625609965155464
M04,800,furnace,3,0.3296966384389646,12.647366432384779,split,1.991535616853454,0.016826241698325493,0.8,1.263942754792852,0.17660586201759376
M04,800,quench,1,0.3296966384389646,11.955835319559135,split,1.936323825245598,0.01635976400024688,0.8,3.189735582408674,0.1759135871152904
M04,800,quench,2,0.3296966384389646,11.351300796810362,split,1.8867347269501693,0.015940791752670803,0.8,3.0100084445435544,0.17530840237390558
M04,800,quench,3,0.3296966384389646,11.804257069865148,split,1.924010139554808,0.016255727170638078,0.8,3.798729570926862,0.17576184583271895
M05,23,furnace,1,0.3709629034100668,49.458860040535654,split,3.9383116317417013,0.032922624777410925,3.203995061100728,2.2818032146073013,0.21259491501237715
M05,23,furnace,2,0.3709629034100668,49.77036733306192,split,3.950694520669527,0.03302614050799592,3.154293275241941,2.3003703253114214,0.21292266061370618
M05,23,furnace,3,0.3709629034100668,50.73546201948877,split,3.9888144716584253,0.03334480722619714,3.145736161749253,2.3330390153077527,0.21393806393148151
M05,23,quench,1,0.3709629034100668,45.3243599770347,split,3.770108657425948,0.03151651882957027,2.9380240304137946,1.922493069254671,0.2082448909775702
M05,23,quench,2,0.3709629034100668,45.907322669936995,split,3.7942767939743463,0.03171855426138811,3.009279895225872,2.705361826243943,0.20885824245575918
M05,23,quench,3,0.3709629034100668,44.42643037894684,split,3.73257666590222,0.031202767204603455,2.8384550718361763,3.4313487844782804,0.207300153942075
M05,200,furnace,1,0.3709629034100668,47.15360946191007,split,3.8454352064824864,0.03214621702063722,3.003747743537055,2.292599107741093,0.2101694959123028
M05,200,furnace,2,0.3709629034100668,48.53919286569518,split,3.901524174304449,0.032615097143497904,3.0159285889738645,2.6930160286101574,0.21162730725977466
M05,200,furnace,3,0.3709629034100668,48.15252486453182,split,3.8859531388730333,0.032484929852323555,2.91825606161842,2.073141160033732,0.2112204829587183
M05,200,quench,1,0.3709629034100668,44.522246246396435,split,3.736599580215938,0.031236397072132157,2.810448591420672,3.282386721648858,0.2074009645164903
M05,200,quench,2,0.3709629034100668,44.86076755318845,split,3.750778146555712,0.03135492390879073,2.7087217449599628,2.7272650717049025,0.20775713232353407
M05,200,quench,3,0.3709629034100668,44.11947766047145,split,3.7196596879719857,0.031094786715139974,2.7228273400384633,3.176112504109673,0.2069772003364614
M05,400,furnace,1,0.3709629034100668,38.59376160597537,split,3.478937142236674,0.029082447725804608,2.3235647450124084,1.290591810000738,0.201163438750442
M05,400,furnace,2,0.3709629034100668,38.758395658783336,split,3.486349506087199,0.029144411962407326,2.330319459862516,2.135800115108196,0.2013366548770989
M05,400,furnace,3,0.3709629034100668,38.48679142165066,split,3.4741125183030053,0.0290421159038685,2.3319573971171255,1.8587004339932482,0.20105089240489274
M05,400,quench,1,0.3709629034100668,35.548423305353445,split,3.338859917480643,0.02791146118595469,2.1918639036429823,3.2904547673356936,0.1979593525009896
M05,400,quench,2,0.3709629034100668,37.0201436985106,split,3.407274139815129,0.028483375239988187,2.1348144886937246,3.118682941626559,0.19950779100248234
M05,400,quench,3,0.3709629034100668,35.66709671869937,split,3.3444284311350008,0.027958011612318298,2.1046634264330146,2.9147937543200757,0.19808421214361108
M05,600,furnace,1,0.3709629034100668,21.901979068648007,split,2.620774815951957,0.021908572494938973,1.335275113346445,3.0111606054376523,0.18360154393705513
M05,600,furnace,2,0.3709629034100668,22.356772775501813,split,2.6478451507588905,0.02213486908057849,1.35781759593327,2.2143566389274008,0.18408004521297913
M05,600,furnace,3,0.3709629034100668,22.32616483570913,split,2.6460319900708655,0.02211971182168819,1.311339408386623,1.7695020308010052,0.18404784173693384
M05,600,quench,1,0.3709629034100668,19.942879078627257,split,2.5008172422345276,0.020905777754960265,1.084615035103669,3.8502308328349013,0.18154031962642733
M05,600,quench,2,0.3709629034100668,20.79108608450566,split,2.5534456321020382,0.021345728905164462,1.2055409438033151,2.572051746556316,0.1824327421213827
M05,600,quench,3,0.3709629034100668,20.968621995649197,split,2.5643244447291744,0.02143667119202168,0.9403354751149912,2.544884220249826,0.18261953265679312
M05,800,furnace,1,0.3709629034100668,12.370949274528108,split,1.969652175510188,0.01646546174601605,0.8,2.175850488997218,0.17357367888829378
M05,800,furnace,2,0.3709629034100668,12.431473820161179,split,1.974464532475209,0.01650569102126624,0.8,2.2612042492989226,0.17363735846845
M05,800,furnace,3,0.3709629034100668,12.934659078095319,split,2.0140280750006174,0.01683642555606818,0.8,2.1538533827149964,0.17416677385903065
M05,800,quench,1,0.3709629034100668,10.683120317543043,split,1.830362404438394,0.015301057986961542,0.8,3.49640750674629,0.1717978664764514
M05,800,quench,2,0.3709629034100668,12.371689360498568,split,1.9697110913665363,0.016465954257735123,0.8,2.747343050430132,0.17357445755360032
M05,800,quench,3,0.3709629034100668,12.69018308997351,split,1.9949038615972685,0.016676555195133044,0.8,3.476360330362611,0.17390955378213396
M06,23,furnace,1,0.092622249926827,67.28872784398783,split,4.593663576261825,0.041376181545954925,3.0879286078808073,0.28396487992133185,0.20162109290972674
M06,23,furnace,2,0.092622249926827,63.61314718423373,split,4.46643962871723,0.040230246267237375,3.1309730794783954,0.1433690025406188,0.19881642628235155
M06,23,furnace,3,0.092622249926827,67.41475757480076,split,4.597963459560931,0.041414911581155935,3.1349289888391536,1.382619160262804,0.2017172604034614
M06,23,quench,1,0.092622249926827,63.37311618287356,split,4.458005073454847,0.04015427429323405,2.8407127519903703,1.5711646631844043,0.19863326965993763
M06,23,quench,2,0.092622249926827,60.10060186714037,split,4.341376365340285,0.03910377276644501,2.895860285040969,2.604912003911309,0.19613616442988716
M06,23,quench,3,0.092622249926827,58.86536475481342,split,4.296530971273161,0.03869984001525055,2.839668375455862,1.0306264502740763,0.19519361177588815
M06,200,furnace,1,0.092622249926827,63.68360400065454,split,4.468912419661552,0.04025251926249245,2.8968093529483343,0.09341520059975628,0.19887018863991593
M06,200,furnace,2,0.092622249926827,61.79976254129612,split,4.402318199874978,0.03965268984920251,2.971653393978315,0.8286700035473475,0.19743271582638725
M06,200,furnace,3,0.092622249926827,61.62241922061224,split,4.395997118696053,0.039595754421066796,2.9786194513097946,1.1132722021986134,0.19729739329121448
M06,200,quench,1,0.092622249926827,57.491561620527534,split,4.246098647487766,0.038245584506529345,2.6965520402271625,2.1486767688917237,0.1941453257607003
M06,200,quench,2,0.092622249926827,54.9275272756883,split,4.150334029166309,0.03738301062240261,2.6822715043737806,1.573681796569144,0.19218882902614204
M06,200,quench,3,0.092622249926827,56.933908872777536,split,4.225455457403739,0.038059646558217634,2.6598691060101207,1.3637909735751272,0.19371980658534826
M06,400,furnace,1,0.092622249926827,47.85099574014285,split,3.8737671928122888,0.03489190968725609,2.3075872369954467,0.2042660227439791,0.18678905313423158
M06,400,furnace,2,0.092622249926827,49.81664886609121,split,3.9525309719730477,0.035601353113335864,2.368175487863435,0.3905467794788593,0.18828895266948267
M06,400,furnace,3,0.092622249926827,50.52378569372729,split,3.9804847937849077,0.035853139598564725,2.3071864587716515,0.27986441594542927,0.18882853627410193
M06,400,quench,1,0.092622249926827,49.04971259341328,split,3.9219879996367157,0.03532624555542246,2.0984332824968868,2.164675953770966,0.1877037388574568
M06,400,quench,2,0.092622249926827,44.51875449328204,split,3.7364530519054098,0.03365508972239194,2.1645034596372796,2.301802700904665,0.18424637302880875
M06,400,quench,3,0.092622249926827,44.651713303113894,split,3.742028499605063,0.0337053090587432,2.1770773879976355,2.2581965187223187,0.18434782778419861
M06,600,furnace,1,0.092622249926827,30.96214881242516,split,3.1160439450650457,0.028066922584936874,1.2603233092794168,0.28981445606218803,0.1739019504590894
M06,600,furnace,2,0.092622249926827,30.583149472406067,split,3.096913895242576,0.027894613838051713,1.4563755450564428,1.0537989769839977,0.1736127534861083
M06,600,furnace,3,0.092622249926827,30.023132908844126,split,3.0684286663068314,0.02763804084696155,1.3597693456509872,1.0159359587784789,0.17318543059157968
M06,600,quench,1,0.092622249926827,27.664140144488815,split,2.9454158194237525,0.026530035917862897,1.1263061971441062,2.2947397688711257,0.17138539166090105
M06,600,quench,2,0.092622249926827,26.604827206176466,split,2.8884725741915815,0.02601713504616706,1.1070584076927934,1.5155244610529974,0.17057707865649258
M06,600,quench,3,0.092622249926827,28.16874912769278,split,2.9721574195261695,0.026770903644090106,1.1773800326810913,1.4133154408677011,0.17177043557806013
M06,800,furnace,1,0.092622249926827,15.383076642551917,split,2.1963908657395845,0.019783396345422394,0.8,1.1910591404327309,0.16201427668859014
M06,800,furnace,2,0.092622249926827,16.835961397293026,split,2.297772289455832,0.0206965620841473,0.8,0.5219315268911353,0.16312290625280088
M06,800,furnace,3,0.092622249926827,17.94231818820706,split,2.372068924762039,0.02136576892083621,0.8,0.7001662147451626,0.16396711625842597
M06,800,quench,1,0.092622249926827,15.65484294456498,split,2.215707279271244,0.019957383712985142,0.8,0.8100535792218755,0.1622216490599945
M06,800,quench,2,0.092622249926827,15.051477602206333,split,2.1725890950780147,0.01956900833731978,0.8,2.0848460209503594,0.1617612487051996
M06,800,quench,3,0.092622249926827,14.932975418851772,split,2.164019660574256,0.0194918214750502,0.8,2.0904652148373764,0.16167082513687342
M07,23,furnace,1,0.0737351949713919,65.97383128809805,split,4.548559496362288,0.04080073636835993,3.1444176301314197,0.5560595807001332,0.19741190485469115
M07,23,furnace,2,0.0737351949713919,65.74321240966835,split,4.540602538394216,0.040729362179540575,3.181289739090009,0.7516180218124382,0.19724186302447397
M07,23,furnace,3,0.0737351949713919,66.6109411767928,split,4.570469467466359,0.040997269568721614,3.1198280672943985,0.826767327383876,0.19788166401864507
M07,23,quench,1,0.0737351949713919,62.93671100875145,split,4.442629015835608,0.039850536285718524,2.9068640644470225,1.1182389135299846,0.19517255006116221
M07,23,quench,2,0.0737351949713919,63.90914215962508,split,4.476818846151632,0.04015722024892021,3.0029878136967088,1.8881343782275377,0.19588955108805411
M07,23,quench,3,0.0737351949713919,61.22132772150017,split,4.381667305200437,0.03930370762794697,2.9657581207027204,0.8328672351041019,0.1939077493836362
M07,200,furnace,1,0.0737351949713919,64.39680362684295,split,4.493866666622181,0.04031013978954188,2.9955094903765325,1.1618856479267414,0.19624911769845807
M07,200,furnace,2,0.0737351949713919,62.3927832694067,split,4.423389744673868,0.039677959356425346,3.025105786542419,0.16591577654668754,0.1947714967348524
M07,200,furnace,3,0.0737351949713919,64.84924307434153,split,4.5096255529825875,0.04045149754651177,3.076582733311816,0.13677150579767572,0.19658271411623163
M07,200,quench,1,0.0737351949713919,57.2600991828195,split,4.237542578397555,0.03801090383211906,2.740633431470455,2.0382195825728275,0.19098702339965684
M07,200,quench,2,0.0737351949713919,58.39117372933769,split,4.279190587192898,0.038384487914834675,2.7948504005829715,1.3992543345047905,0.1918209966949552
