Tunnel_ID,Tunnel_Depth_m,Tunnel_Diameter_m,Soil_Type,Cover_Depth_Ratio,Lining_Thickness_m,Vertical_Settlement_mm,Horizontal_Displacement_mm,Crown_Settlement_mm,Invert_Heave_mm,Earth_Pressure_kPa,Bending_Moment_kNm,Axial_Force_kN,Groundwater_Level_m,Construction_Method,Service_Years,Risk_Level,Failure_Mode
16,35.911519786466414,8.228910969745247,Rock,1.7264190302085591,0.5485203692680594,34.470055058619295,38.061267379891504,18.331074305329352,27.95630379328049,602.9754472447756,775.4964463688958,234.24411340702144,16.248409264333326,Pipe-Jacking,17,High,Lining Crack
17,39.18438133042301,5.199029853426369,Rock,6.622284558425085,0.905695066785994,36.74460944922581,6.860840982286039,46.28892735895028,23.39655960209977,706.203551945019,1195.8598828092001,3146.491999745982,9.727288369666452,NATM,44,Low,None
18,20.342000121019886,7.798222307825079,Mixed Clay-Sand,4.708476655335847,0.3575963592214224,44.98217666742949,23.59518397140898,63.743673640763156,-0.42024301005605125,778.3659341260344,402.90747292017045,3856.959048617375,7.3618281623760335,NATM,19,Medium,None
19,30.36490163130979,5.513414989847976,Clay,2.2356733336303285,0.48753954345304296,58.12570740955816,2.7307935754504093,63.749133457484305,39.14441653198055,333.6082694756858,658.5660390742254,3971.8714312105435,15.302896817601649,TBM,79,Low,Lining Crack
20,17.160050482109853,5.84288652802774,Rock,2.8344974604516366,0.6522475614964907,57.00391322507527,23.036867218798676,66.82029805757095,-1.12869670722365,565.897956183427,259.18380685009265,3160.7170852395984,7.230481535658786,Pipe-Jacking,90,Low,None
21,42.55436819645911,8.416672791893223,Sand,6.3649714480882595,0.4333355753187089,-1.2192823185321355,17.83047755120993,71.44152469996997,28.585013197914172,188.016495822603,491.0929042743831,1772.2585232474462,1.787931407721166,Cut-and-Cover,86,Low,None
22,31.9688320684397,7.8497325999095455,Sand,5.572906692249389,0.9981699854879851,57.60202283562693,-5.400846908003649,50.576663772087386,38.41432415550556,463.7504005789913,1138.2795043003355,210.78737556129715,17.1768929481376,Cut-and-Cover,13,High,None
23,15.953307171850293,6.556731580027265,Clay,7.6161659482527595,0.5618567335481961,65.53435835687807,23.772681739119896,57.48554892513662,26.275109010583236,207.4088584851426,642.4219119607316,4489.3197815599315,7.943964737225797,NATM,75,Critical,Water Ingress
24,45.48912828448002,3.96811174646114,Mixed Clay-Sand,4.254631903936635,0.24137777867292165,0.7946730770262089,-12.326430645070058,0.8406133808297467,23.288853467509107,170.32322217437135,670.906265644599,2202.326470049286,2.652079015261375,Cut-and-Cover,26,Low,Excessive Settlement
25,31.13780002177333,11.724815087216541,Clay,1.3653064091066778,0.3408667350019373,22.450461057603338,13.67600927798481,16.660070534223625,35.1660723409369,123.83272379371897,1184.3274698872208,3045.7596984539746,12.929536253799004,NATM,76,Medium,Lining Crack
26,27.27637264658359,4.571449954230461,Mixed Clay-Sand,5.902960071958426,0.625984694619747,62.3254465307226,30.39146412925045,49.85640420949176,3.4566096942836104,484.8024219230323,1144.4591134686812,1053.324768387008,17.79546495662612,Cut-and-Cover,79,Low,None
27,6.551941389438522,8.69805520460751,Clay,2.7843752847813055,0.6400449597484874,36.9140793346447,18.434390528286187,74.5593058070356,3.8577875232909147,762.3883995002889,280.7291920685648,795.5830178368719,17.219310420056555,NATM,96,Low,None
28,45.94109023222756,3.7447028643365803,Rock,3.2669818742030583,0.9873154137557556,54.06574084884626,32.238974721805114,80.89249000233988,22.058019435219414,141.66634613828242,622.9082691235662,525.4067927587985,11.08893641451343,NATM,87,Low,None
29,47.852326221412014,9.194815492910568,Sand,2.3765377763673756,0.679973134741015,37.69684364584143,-0.878618861337543,72.89436920805518,34.10688898457739,426.7358415352729,1273.286754318967,4013.9495055701027,1.7614223403459106,Cut-and-Cover,75,Low,None
30,30.316938252701174,3.853558050455125,Clay,3.162547796853653,0.7333018562873741,78.14890823369412,-16.582702900664366,48.640272328520965,20.86870741817837,565.301087948593,685.1065236667537,3267.6574950351296,13.932061637174177,Pipe-Jacking,8,Low,Excessive Settlement
31,24.913100912655082,5.065575073553836,Sand,6.806363329294391,0.37097821594736147,74.57641119364074,-16.08207356545342,28.127754784686733,38.852437815475625,421.8962605251067,992.6452243905718,3143.6803688510017,12.176574003071634,NATM,12,Medium,None
32,21.180427970211063,8.82286679440234,Mixed Clay-Sand,5.036993135076082,0.28549190530803603,18.89734556202692,-1.1892160272232921,44.471616024151075,1.1451154683376359,733.8319432852023,458.9432239654936,4605.048963667837,4.202966778784678,Cut-and-Cover,44,Low,None
33,17.062159214121607,5.546416727499182,Clay,1.7640762029066073,0.6816080065184702,27.800209848196992,8.536696450226362,0.9294898090054682,31.293980142885644,174.72173799338177,89.33784234291691,877.6899721756433,18.010805126431077,Pipe-Jacking,7,Medium,None
34,30.85382020118928,7.795657336331311,Clay,5.106225713740954,0.8919039812824827,31.664409816002077,17.625364376305143,59.79594561118253,36.36318241255919,68.12244575569684,247.34854731919276,934.3198238768698,1.733354744714688,TBM,55,Low,None
35,10.764277385655442,4.120548540036683,Clay,5.434943488876581,0.6698983614321745,3.8573683002047154,33.03629063165618,7.456690410996147,11.350119897621212,337.3385914243448,602.5813382191351,1028.3988327182672,7.460765171095433,NATM,81,High,None
36,46.36281237103131,4.821604853395827,Clay,7.193765839050085,0.5542265745476964,29.346370484752917,38.77266384447783,14.539009487371214,38.09912633661649,466.61660660133566,530.2005425833753,2174.510208299919,1.8906610625331322,NATM,90,Medium,Lining Crack
37,12.918143212601937,9.603983174291548,Sand,7.0175181051833615,0.6625653130573033,60.86206480086334,28.55766817281976,62.597662045226286,0.10738102277896111,240.88031855607892,1343.4611411866888,4383.6865015584835,18.23889713256705,TBM,96,Medium,Lining Crack
38,38.54809680545828,3.316249742540095,Rock,1.440125813678514,0.5750172627885768,66.98618392317489,12.42462683058784,1.3348672345749324,37.64169666313783,176.32516079492518,818.4340057191362,4419.223217695183,0.7076825821894395,NATM,6,Low,Excessive Settlement
39,18.80994975658932,4.0062018887134645,Sand,7.066886664834776,0.3135052608122537,70.3212837872522,-1.4859088889769367,57.35553332944306,35.14040297278429,653.6283728583255,940.7330956411597,2993.8799090308453,8.5152955364792,TBM,76,Low,None
40,15.173198495540523,4.934604167495756,Rock,1.3561931380655978,0.7929475402023214,-3.7624849854246403,9.946162741174867,63.83800873202799,-6.6927063918621705,191.43139406269097,1033.0240720442694,3324.9001995309295,17.23557373347456,Cut-and-Cover,14,Critical,None
41,30.104113070965088,3.1817150319385292,Clay,2.078853889488498,0.6264305307717379,62.04851329361047,-0.8622693661017244,78.82750135168789,16.06658040112182,382.0116559642885,797.4388955904872,4499.035483712582,5.027646782044495,TBM,97,Low,None
42,39.43062415217773,3.858408286555668,Rock,1.780850014531476,0.5194583008465246,37.72335318124494,23.71238297096962,6.8030527963522385,16.441952574852852,765.8608329111545,1154.468504057453,3158.672881772117,2.1002454112359037,Pipe-Jacking,55,Low,Excessive Settlement
43,37.70315010231416,5.532523298726069,Sand,2.2718806843558697,0.6477108016336051,12.523527310434321,37.27448023464355,0.29316633965185135,-7.151328655008634,509.5286252522241,1174.650726498834,1226.0184213930766,2.540086631634071,Cut-and-Cover,83,High,Lining Crack
44,15.519035790374337,3.836257064248281,Clay,6.62283395964983,0.3929815635626679,37.393326913472066,16.273212050624082,76.68578939298571,-8.023441994626031,423.292589566713,527.0789576740314,3554.078934824544,8.098701884202988,TBM,55,Low,Lining Crack
45,19.872605762132043,10.795074870268797,Sand,5.802835412574077,0.5423661723763458,66.76213966795235,-16.79123677385181,29.005387919915883,-9.745160959272955,320.1876745046169,127.17773023835238,3872.464793158103,8.57163718586226,Pipe-Jacking,36,Medium,None
46,44.09744823501693,3.5946641146003944,Sand,5.808737061298261,0.6979561608029825,31.911196259653217,45.782403954154546,88.72052215235804,16.225442170944923,440.28908978587975,1479.5313425150498,3213.188653752654,14.361538747191926,TBM,63,Low,Collapse
47,37.54596850323836,10.748853292604156,Sand,7.454893330752787,0.38095485893378567,79.18919185091704,0.5998808261656556,18.496859412476418,13.190780198458299,600.7302954125838,963.931050783585,1440.4903708673871,4.758573281296766,Pipe-Jacking,16,Low,None
48,37.071225740865295,10.405740774542394,Rock,3.7429572270797813,0.7991960677316521,47.41807069682293,44.01572369631715,58.550575534874405,37.02300967781955,666.8954288868107,1063.374109744877,2059.5974630083465,14.036793591889554,TBM,92,Low,Excessive Settlement
49,17.100728434935093,3.9068543510704847,Clay,1.0230121017854947,0.6168087294852693,36.62991187738805,36.91478117688918,10.9409664354148,7.115315792905051,537.3858025883217,1135.0440097803519,2405.9027974690293,19.9795195810514,NATM,20,Low,None
50,40.6401938453496,3.2267218284472032,Clay,5.478379164482827,0.8893653683348126,20.065592868724824,8.91875793165094,40.26901484044082,22.911369776567525,642.7377910433675,919.4451325601981,811.9622489564617,17.28501745862576,Pipe-Jacking,77,Low,None
51,21.1288007944597,3.449928134057825,Sand,7.076520704979542,0.8777892621571359,-4.060659675682356,-16.030736297109815,88.20643949689303,-9.62182926796963,116.31333846131248,706.3522042436233,2315.893946853927,12.711486813955524,NATM,92,Medium,None
52,23.062573407168944,8.313402581163814,Mixed Clay-Sand,7.833821263927314,0.5956136349754964,46.896610318590874,46.33927330959649,60.83475084104389,23.176922290011504,60.78083760215681,1477.0045413890716,889.8673743130846,18.798250021061996,NATM,85,Critical,Lining Crack
53,17.940249005032673,9.033182620397172,Sand,3.5472491122117926,0.35637248850574865,44.087121440291256,26.133756703404927,68.96170357664869,35.673001201345585,600.8082731815589,1091.486115103561,2547.313545956993,19.822183449142802,Pipe-Jacking,51,Medium,None
54,10.462561116765887,8.58588052121608,Rock,6.755065319101663,0.7893134292880741,38.929220194764675,-2.524221218742632,22.59703304041497,7.73839783325289,246.27805267107138,1268.7731423347275,348.97271690865216,11.405477827222088,NATM,32,Low,Excessive Settlement
55,23.917710334810916,7.873291667927082,Rock,6.944594000370624,0.5349425085466366,40.70487858818636,17.347534240488486,92.2750920368031,5.702855089181277,708.2586877790417,659.5130572828724,4747.804310609894,5.472602514531292,Cut-and-Cover,76,Medium,None
56,5.7622775865065865,4.5721568156654016,Clay,2.011064887610698,0.6757019867619978,66.69940154723697,24.4759356213591,62.34824403478228,21.301493243627498,451.88800824513044,1357.16624863612,1307.0898349222994,18.299665191961445,TBM,94,Medium,Lining Crack
57,25.515960774226688,10.568585051717443,Mixed Clay-Sand,5.420489886789658,0.2858122321391511,21.933943594419617,-4.133847099871781,10.588548421982313,6.427603272874315,408.89071096658404,1098.2265784223368,2388.370118302284,16.883895511752364,Pipe-Jacking,11,Low,Collapse
58,37.62528971464188,5.947994427242238,Rock,2.2119806939860847,0.7052671916127939,41.77158524001761,-13.452165011429463,1.5552247836587596,10.120918773825558,629.6140793485449,1119.1919856683799,260.48566500855395,1.6922252300777196,Cut-and-Cover,95,Low,None
59,48.23352647440138,11.875603765015969,Clay,4.126415727075856,0.49884039115609946,52.79554819797644,-1.2774117915735914,1.5922516513863116,3.655827043164365,605.8220026638784,130.39686559868446,1044.3354587785211,18.727494035644675,Pipe-Jacking,45,Medium,Water Ingress
60,8.537591505471504,6.463720181047714,Mixed Clay-Sand,7.154868434439768,0.4673517997747956,12.834608788927682,-16.667813221686192,5.1211792215853595,7.2444603139467745,578.2073992924832,926.1850581797237,3496.900459984529,7.32439674410397,TBM,69,Medium,None
61,17.65808168789728,5.367043595769289,Mixed Clay-Sand,6.526269785102342,0.983932463022241,73.60965027899704,-15.100944282859853,91.1615862271614,23.970530621556385,567.4257170004047,502.82510230904063,647.8229553805803,6.441718176909987,Pipe-Jacking,74,Critical,Excessive Settlement
62,27.23589732252651,11.048257324035639,Clay,4.992376199222226,0.5459445142081978,57.65541460578241,-9.03904695547206,35.83787296697961,36.11875932130924,436.5469978836383,1003.5024987693572,3177.930888724145,6.865387143282744,TBM,86,High,None
63,12.667457691586234,8.1067274687193,Rock,6.660964150401926,0.7424307024925874,-0.46989098673375373,-8.911554054632694,29.82325275453267,19.155773785798335,744.8566519816187,852.3211639621802,110.13756802826586,6.400366299438495,Cut-and-Cover,70,Low,None
64,10.257283493433711,9.496653961572658,Sand,2.0697925619081134,0.702182028459073,68.53406932472397,-2.6433890546678462,41.65457233451677,-9.498327553583515,717.9810572955258,166.78426006755654,2378.545696398751,10.320503590223884,Pipe-Jacking,56,Medium,None
65,25.354314745274774,6.675589049945203,Rock,2.3644355731064026,0.28344284070812614,74.0389623556103,45.62004625322501,40.95715801973541,3.1946280899381705,297.05370609535004,794.9816141492097,3634.5838395441097,11.595474435430251,TBM,19,Low,None
66,31.132873800149305,10.982239553492311,Rock,2.462053540898564,0.798342029651453,62.46195409901917,20.30740160120819,23.84932756895768,37.611926432622475,653.5209044454355,676.8876598577592,4638.8350282772835,8.512708748489178,NATM,67,Low,None
67,41.9093476945863,11.259526916858945,Rock,6.43209488777497,0.45852736274686123,31.229091143961853,9.57536259580936,9.182800958495086,35.516088191505155,718.3313854344012,1164.6652379754032,2514.8972628528277,8.251579144010071,NATM,84,Medium,None
68,49.901153980738044,6.930920380052233,Clay,7.236758531778332,0.8391516393573881,79.52203647601176,19.46597680053052,10.86265926254013,-4.217638019972394,513.6912283442659,753.9574064857471,4218.60910171927,14.746275892510642,Cut-and-Cover,43,High,Water Ingress
69,39.84218509942331,5.166514518318845,Clay,4.939854243082582,0.686112626092306,5.577051449927438,-19.60019127737868,59.91886982271626,35.42085315336639,466.6843945310865,721.7432513991527,4032.6976381361187,0.060550765558462505,Cut-and-Cover,29,High,None
70,14.960320338484411,8.829042459901393,Sand,7.705801373149727,0.45367319196279166,40.61149651505391,42.63228368000328,39.68350516397654,38.226451151946016,553.9150606959787,1079.2364674386668,1549.2768076307984,18.93772923108594,Cut-and-Cover,24,Medium,None
71,38.65901309425614,11.591259004384641,Rock,6.0962117584382245,0.4850343682648568,9.483218346165856,17.261919873776158,90.24553879162181,6.228594788016991,172.29549310903036,1002.8818352293158,4386.194757167226,14.288673122723928,NATM,30,Low,Lining Crack
72,29.171913094358704,8.602018136156472,Rock,4.945786836881602,0.7852058957330885,32.344648241928724,11.615546552023098,46.37367104876744,25.050340470163377,115.50775715707313,1487.7815679501862,3237.3866010653555,14.145050571668353,TBM,1,Low,Lining Crack
73,25.28643090665475,11.588001945669628,Sand,5.281133687969104,0.6400474520983055,73.8310660631743,45.91213575664419,50.34915757093484,17.999120775681487,665.1127062253362,527.9290511176015,610.5047756231627,8.439267324171704,Cut-and-Cover,83,Low,Excessive Settlement
74,47.10778222582714,6.094271684753531,Mixed Clay-Sand,6.946739072724922,0.7346808325370522,62.51219591414164,31.128565913859973,92.82449812962554,6.852482927538944,479.99467032907154,1032.5348531476416,4701.6527033198145,19.315736432765643,TBM,53,Critical,None
75,36.59416641138476,11.235711637198875,Mixed Clay-Sand,1.631264951946259,0.3266546568601506,61.4769650300789,3.6194588029602848,50.16407394901954,-2.333210954073996,141.8761177514496,250.8878337745431,965.7160335159011,0.006464633616278803,TBM,13,Medium,None
76,35.67618830947811,4.013101491749346,Sand,2.176122408988694,0.829581337782735,25.07757308345482,45.53102370198614,50.198197755431075,8.346011205272344,362.23852035865207,1206.8411358525718,2404.76864175184,1.5296282023205565,Cut-and-Cover,22,Medium,None
77,5.529018412742009,6.22950977043914,Rock,2.8640648864255716,0.4563130551320278,74.41296508270095,39.6398337495485,36.3162980293301,36.38982857192563,273.67577858767726,1179.2334277650007,2385.190389170989,16.08128606283797,Cut-and-Cover,68,Medium,None
78,43.92821711209024,7.450241110414898,Clay,7.263430991932116,0.6958890137261386,26.302179105589396,46.817361051677025,71.04118603834132,30.562418778667315,706.6084656692632,1088.7310276387632,3163.659453390428,14.774017622694393,NATM,51,Medium,None
79,40.698521483464,8.877993044270628,Rock,7.614614797844586,0.291743860193607,-1.602257963805303,-13.264324381208931,39.22276681516593,6.53372653214522,430.41513585950196,178.576147406878,3358.288151824539,5.427109923287379,Cut-and-Cover,82,Medium,Excessive Settlement
80,18.452384506869915,5.647253204538538,Sand,3.493193839280633,0.4571361929255736,49.213107309181964,46.86994225710045,58.83221703998907,17.383767600541,483.13440957743234,1481.3168812382091,1241.2483652298108,11.895197602573704,NATM,49,Low,None
81,18.14510356279739,11.318153703903558,Sand,7.467000582078701,0.7190938344533135,25.82504740470093,18.001798721008875,44.739534372807846,10.29808393547907,226.4678036962544,1413.915905160051,1826.96819373641,10.641057023695236,NATM,70,Low,Excessive Settlement
82,7.406530702335502,11.131465882747438,Sand,4.827934606770042,0.4193649058322005,8.06661550001887,27.05505557146489,52.87448609658861,13.311892399640556,649.2976606935058,555.1372232031255,808.4920026906865,10.542294883071843,TBM,84,High,None
83,7.288539067790472,10.194029516690062,Clay,4.312916209251315,0.9042497573998538,74.44593527459777,-5.143277022131089,82.70272991617061,28.060534300275087,747.5759656974697,865.9738266563178,717.4770968428206,11.911226087734178,NATM,32,Low,None
84,35.08675310577566,4.029262724925589,Rock,6.829352745507199,0.7289827195547363,49.165360392910685,-10.171895696362643,41.3733021342699,17.15031004754302,644.3707615238543,1333.3304552128996,4142.830040694404,19.874705940253826,TBM,83,High,Lining Crack
85,13.380692580850074,3.7046185602445627,Clay,4.822584058200948,0.8962227146374366,74.94502360836961,-14.442875169679903,23.007780601965845,-0.9477768294104205,419.64435739833965,741.9659857885381,3778.534567602714,19.746898863957238,NATM,8,High,Lining Crack
86,46.559653242734775,7.483183096074076,Mixed Clay-Sand,4.1813760920751655,0.5163125618008966,44.55318799499696,9.561916450130578,57.032042544800234,3.4517813902269516,676.3166988228976,898.7450099166314,2269.149084481337,19.633633884699265,Cut-and-Cover,94,Medium,None
87,42.90819926112286,9.888093801263253,Rock,1.1117445298923427,0.22718811409974002,0.42841106819063945,-4.505537126185704,93.75088185416305,18.389693093880116,190.96915337180712,904.8642887763496,569.9554908303437,10.973687818940743,Pipe-Jacking,7,Low,Excessive Settlement
88,20.699832201448267,4.1091230362013516,Sand,1.0902836368273574,0.6609119706840823,-2.455056334618032,-14.286396391023345,69.3212020829018,24.640977996459974,135.06024502919655,973.8824516243408,2304.61654251277,6.3618778580467,TBM,74,Low,None
89,22.103084831559595,8.772937202424167,Rock,5.3931398008712295,0.47135480218029785,71.54772197519459,46.854633715008404,30.836324388344494,15.406021369128958,378.6643402172301,863.2505386786016,1542.832899349529,11.202200768716262,Cut-and-Cover,6,Low,None
90,19.72744523846513,7.750698519920762,Sand,1.513918515928413,0.5585507007378827,-1.7081253653098187,31.33739402732762,96.29938318266964,21.010526617059753,186.1508503089553,608.9163344003592,3911.804180094806,12.453769866934152,TBM,20,High,None
91,9.157771093629169,9.53390477760935,Clay,6.158617161153842,0.7448881711381992,47.289942760536256,16.249815574027778,34.27169011664151,29.46884757877399,244.3704170857403,809.2190472451847,573.5327387727443,6.228761374722018,NATM,91,High,None
92,6.414357094259808,6.918377035496411,Rock,5.356390243044013,0.7605317336566975,20.32794363260102,32.03432379652568,98.3254023818947,17.26959581040309,488.8375690109491,1307.1640226950053,2311.70591335078,12.65551829937478,TBM,52,Low,Excessive Settlement
93,25.34599212529538,9.239669374980082,Sand,4.20410672898508,0.22204513189265232,53.45094182375222,22.80207206083201,19.198972865646347,38.85957250261497,352.92733533780665,1296.155018510325,2997.7965137865444,12.439885470787296,Pipe-Jacking,14,Low,None
94,47.436805152117245,4.4364780433565745,Clay,5.968625501781807,0.8154421382716908,19.201406440957413,-7.53771842838011,99.96495343405326,1.7784325901361733,699.4087097078306,1158.8186202912593,4930.053740743971,18.069428246632565,Cut-and-Cover,71,High,None
95,46.27621943686108,4.93134845908466,Rock,7.9514994112861395,0.5948151319648631,-1.8361155117933547,24.340551081443273,7.590564990860004,35.98441251950268,219.20925910634583,621.161410384008,539.079842841156,4.752072756908099,TBM,51,Low,None
96,41.4427433504614,11.130006574326039,Rock,2.724497415427643,0.6453590186596401,57.12127018790775,27.67085882044765,71.3239881725652,2.382989739867888,797.5930242245397,1178.958827810296,658.4063136181336,13.952196515868696,Pipe-Jacking,75,Critical,None
97,33.286771734935215,5.964375677677108,Mixed Clay-Sand,4.899389901030824,0.4383953481518821,21.42672357240132,-3.377041258973648,74.04415860458121,16.58222882168509,319.5450619447956,581.7845207844157,4941.440885060854,9.015227461882684,Cut-and-Cover,68,Low,None
98,43.5300083011152,11.869552333528956,Rock,6.899991343450323,0.5366670288004648,41.81790881709003,2.4101253095291106,67.95746869647934,12.795338540130487,436.5521379944297,996.1030461758969,2087.563256868224,2.5983134937688623,Pipe-Jacking,71,High,None
99,28.178083297920388,3.415841378850839,Mixed Clay-Sand,1.1181243317783172,0.7683001071834654,60.77859469449197,6.83104618315517,77.76067676462705,8.644163455970247,149.24908235653686,851.1422091086588,3744.20010527091,6.323653466267549,TBM,36,Low,None
100,13.107205985928427,7.462882334576163,Rock,2.4245583009175857,0.8213710423554068,54.73998065555047,22.17826477761664,47.18329416475755,38.13673343004121,484.47425955960495,450.03700043475067,3939.029374205641,1.1455406889405806,Pipe-Jacking,77,Low,Excessive Settlement
101,35.787665650515436,5.924884480017174,Mixed Clay-Sand,4.646710593119227,0.5096849449343824,24.62854394239503,-11.12344125605427,5.411394657590751,3.615078043299512,770.9636708261717,679.3174176843656,1641.3411051432765,6.386656637046652,NATM,3,Low,None
102,46.42907158303229,11.963685333458303,Clay,4.865722174527503,0.7528940261210642,58.56526603423527,32.04346864534757,35.77532927344881,23.743455217153084,612.0483334077586,1245.5426389170598,1150.0710140118827,1.3802729455296614,TBM,90,High,None
103,5.882229383258605,11.91031280728158,Rock,1.6043328483665042,0.40643480135075044,73.68288559713228,4.221698953435485,64.23144972001485,30.203428600640493,233.04092011213874,1369.129212241402,1452.846880258343,18.508901117955965,Cut-and-Cover,78,Low,None
104,16.31498234935688,5.117189626676389,Clay,3.8520066796648886,0.8656181321420122,46.84784036386378,28.42408337849767,64.6247047300883,-0.14965771953159468,381.9587831255471,307.94314357453084,3845.5277826869255,2.0349191335947414,NATM,83,Medium,Excessive Settlement
105,16.944718607207214,5.405311917139223,Rock,4.638493305903268,0.6878513911258923,54.79801515478619,45.30211753684742,19.51938323133201,38.6576463202766,369.0749855217856,684.3222147390024,4218.34931002396,16.346827209271687,TBM,60,Low,None
106,9.456779237731741,9.747049968453421,Rock,3.9608298916724127,0.8201492128535162,68.602191872832,40.89122527309188,25.300520630988,17.332023785289973,123.4608256943825,650.2583372304417,3527.5741921393555,18.122528207390264,NATM,21,High,None
107,15.147239962934721,11.007069882548617,Rock,5.904173790626553,0.5817238818542779,66.70945238373866,31.63067906373567,48.669813788244774,35.72453308065283,714.3876355082494,733.522945812412,2262.0150915735353,9.353411159896654,Pipe-Jacking,48,Low,None
108,22.279193506013847,8.973272890694266,Rock,6.399547220510572,0.38328742798556426,24.886112836291517,-6.4671111444133,72.86105227122195,23.19405298319203,336.0920374812649,1464.9385013063325,1386.5609381167583,1.0785243200310357,Cut-and-Cover,35,Low,None
109,47.292594118174584,10.782380595552269,Rock,4.221831334797439,0.5433848906509151,79.29455072599342,31.245205800285596,85.2798103002456,22.471342538838627,420.694708328071,778.1137697103449,2183.720308221223,11.91571366851538,NATM,93,Low,Excessive Settlement
110,43.71195961070584,3.569632098561553,Rock,3.9796180948667925,0.5051883155826566,-2.5718899960006922,24.505258417622123,8.648484804092272,7.279304462009158,268.4358311574265,1245.1150322987726,4581.180436183304,4.695367675128974,Pipe-Jacking,96,Medium,None
111,47.57028009181776,8.764756332569341,Sand,5.93754569550286,0.4661732347521273,78.87014360034486,34.07827757584629,92.56199156722124,28.529507171304395,164.29672009080315,995.9056109713259,4329.658154609268,3.533168073439217,Pipe-Jacking,62,Low,None
