Sample_ID,Liquid_Limit_percent,Plastic_Limit_percent,Plasticity_Index,Clay_Fraction_percent,Undrained_Shear_Strength_kPa,Effective_Cohesion_kPa,Effective_Friction_Angle_degrees,Compression_Index_Cc,Swelling_Index_Cs,Coefficient_of_Consolidation_m2_per_year,Overconsolidation_Ratio,Sensitivity,Natural_Moisture_Content_percent,Dry_Density_kg_per_m3,Saturated_Density_kg_per_m3,Permeability_m_per_s,Youngs_Modulus_MPa,Poissons_Ratio,Classification
11,70.49977827874068,39.447584362026916,36.91457037719345,59.6359555917165,78.65520735583974,20.29389623712262,27.39161762696854,0.3639400401910492,0.07152696460873943,0.05074323228532741,3.21756619372895,14.64557016180844,53.24156047276898,1551.6176931932569,1893.3355024285247,4.974881743947114e-08,33.69041084942873,0.4304204439931124,CL
12,86.18590577226635,21.960992831767392,10.729341212941382,43.747986849615856,147.5367218945492,26.41239060570724,31.334225176895433,0.38778202078196267,0.02194217996109898,0.03037562375078224,5.990186930944278,4.485733773349601,49.79960210467006,1346.776438767798,1758.9322104215087,1.9157122640428853e-09,47.52913327824311,0.39902791248766467,CH
13,56.72046544066035,38.71655842808176,43.516389764272056,36.97345111098524,127.79757149271067,3.803430200520934,29.265587150342732,0.3920676561382299,0.01928722596059137,1.9322547660734244,3.5542378125956655,2.4329144245599483,31.058731846936464,1295.3469493272264,1755.1710946009102,5.599484138867495e-08,23.03641797535772,0.26061397312351803,CI
14,46.33378052855711,18.905603342118294,41.00460203761391,41.002442710564594,27.870683872428614,22.051374192814915,20.47225034747347,0.48287021210226566,0.051414892299365314,0.010042426952743261,3.4416785651145263,9.264805331019955,20.68060934758915,1512.1349005983589,2050.7915936415397,2.8342517162194924e-08,12.264193773178025,0.26591409705151675,CH
15,37.36107228200133,24.730553288058587,13.930378689913688,24.561376069811413,155.58874256728672,27.548415779866517,21.90892372846219,0.43404101365750447,0.04383085179369915,0.20746865510850523,2.357948459182319,6.879756513030796,29.49263035803648,1441.400262401224,2068.5178805305636,3.2632313436824944e-08,8.077211416032519,0.3869848456297855,CH
16,70.32164374110876,18.462389603682556,47.37597474204931,63.30585766612203,63.59201915907546,12.68773840280607,28.69031409073234,0.5786571243410341,0.08462484243955891,0.01822273246642379,5.163774132456689,11.663613981590451,42.684623369690655,1534.3913622066361,2085.686483435164,7.252628519155624e-10,48.33580985634228,0.3240688404295372,CH
17,80.50446530829942,15.0560118268424,36.105072947353534,67.90345276690525,139.27554050481774,8.601807688005525,24.600647861817457,0.5739815090282165,0.08537986675386988,0.45407103885923045,6.666770242134386,8.391772153898987,23.159898888503765,1255.849832731183,1972.2009771495648,6.515432324213989e-10,39.36656686972725,0.3948346591088885,CV
18,41.02436185570538,21.50646350991187,20.23736419784798,43.87070898677083,37.82212626238683,20.332114403248116,25.66223418831016,0.3109614248391148,0.020568580108612768,0.10913826326020057,4.28611520023945,8.148215283938976,46.330903988664595,1267.9567755240319,2008.4066019183479,4.7885622721761276e-09,46.35284270318529,0.33089081386009556,CI
19,82.72516467075218,17.18026002297387,37.96781840582136,31.066860403906972,199.6154361930461,7.382209537148745,26.5257174824599,0.11786130475595522,0.0831090501857841,0.012163393091811024,1.8087747952976243,10.050438155091467,46.86785139089199,1381.4447779884358,2034.3139020970516,1.793803578111998e-09,36.44748739219152,0.44355733746423354,CH
20,61.57657210171998,39.65863807725868,39.77292570855016,53.232809954446935,29.862006577227113,11.528692396418583,19.44608124816035,0.10553739110936364,0.060774848414075905,0.24150309089071306,6.868572023366147,2.769858227885778,26.775756894395162,1329.3801438144376,1963.5688236482658,3.366526713053745e-09,20.41018268852106,0.3888833224521302,CV
21,38.644837928457115,34.041332948795066,56.00593645951186,42.619073977057134,152.22079525418408,26.907401222694084,29.98346846806556,0.1615967024439389,0.05532024464890301,0.5149398398321277,1.4997797322107336,10.480264215331946,43.85272936341723,1509.6693155463354,1832.0972418810115,1.444151000875053e-10,10.535746369252108,0.259323152969135,CI
22,68.57179949410529,15.09261990805022,47.10722127755852,32.61500404192098,115.14611646182264,17.709976577741323,30.08388215127418,0.13744869944904778,0.018528703862015328,0.05533018151940207,4.302091612408404,7.83927580917635,44.27885711844935,1383.770264681094,1762.5547993734097,8.218083957585184e-08,46.81880866737503,0.31610035497547323,CL
23,61.20316449223281,20.5911646205898,25.096217724559963,21.92165717450745,30.898750387565585,2.8493179979953287,24.555352217797143,0.28668302448543426,0.07656676920951254,1.9794096865099404,2.8275413531007247,12.482058918882194,39.119125854162164,1541.9853930739419,1794.90932286326,1.4945361474421392e-10,27.03285698589235,0.36272123722720584,CV
24,31.69101283876394,31.753106032092923,15.906648378209628,64.4852225894256,19.95993464688977,9.890925943391128,26.775833059009283,0.12643729944200147,0.015367040415765643,0.12976163152195155,7.554227094240592,2.9418956718674574,58.12983230115496,1584.399201052845,2036.1656205619852,3.4394887476501214e-10,22.842904832493026,0.2783747276400715,CI
25,53.95459228359745,24.963802829118862,52.65920360403904,59.83671760225238,82.09315774058555,18.817954953521284,27.238657680356862,0.41245701806855906,0.034992259268464,1.7702701337472162,6.162802385639776,5.2104586876296555,24.326527211939982,1293.583785109591,1978.4388953147366,1.0829329661424068e-08,31.000642755760545,0.25050406001505915,CH
26,77.08727957657466,35.79606407610568,52.3033843937723,61.45030288196897,163.41142742132163,14.444929114640336,20.656116186218377,0.19508711299763862,0.01858883812876208,0.5458171620741585,4.964862880775442,14.30344923621734,36.265026748116796,1659.9119177075304,1882.3183054104607,2.927552251520584e-10,9.795169464398107,0.26586162646434325,CH
27,63.325425205326425,27.62151945939329,18.76550073619786,41.99198654656944,22.612979452057612,19.81017950254772,19.576187598527913,0.3569826592847938,0.057769084885683136,4.052837621929806,5.674288084825493,8.743020310060299,55.31683089012644,1593.579920143285,1711.7620308721812,2.0922317250231442e-10,18.914171871851778,0.3548526955392336,CV
28,46.92246757575183,31.34128549331073,13.106559259894333,57.66276959767138,145.31375271569001,22.843242530410215,18.289421249652506,0.15153939131686758,0.0680707052838633,0.4372948603073735,4.729090839687434,14.010213996555859,35.452560698384374,1513.3904010771375,1806.4817481735533,2.889755800259992e-10,33.70442481941751,0.37645101817711424,CL
29,85.71850580295299,29.925934939862017,45.593232490801945,49.06126319399978,136.24461110888416,14.418453606141243,30.780345574886418,0.513864532914146,0.09017696318323823,0.0360480336648068,2.0332066165358693,10.646491443566305,36.985584360213394,1654.4644273740687,1991.5589972503055,1.5337717332550085e-10,9.505532586071986,0.2685806751388425,CV
30,44.2667422826316,30.954222515590857,46.1290915418242,38.73876482067465,64.12447020296193,29.608550589058147,22.83998604522568,0.489979414096658,0.07604847288966372,2.936118522788735,5.963690759975768,13.970039109091761,46.73095521747811,1332.9343748095998,1904.9548940380091,5.674873967363263e-10,11.085924153419775,0.3830313047811227,CL
31,45.16416041595697,20.752471345679503,18.857187685268954,62.137104406108996,29.3360266109547,27.44021627021701,19.201633090154044,0.2932436105256977,0.09649939590223901,2.2341161629528186,4.44871766588644,5.4495679810467195,46.622541983183275,1410.856600986009,1874.21299779298,6.506655496483383e-10,27.9764538840975,0.3734248314509352,CL
32,51.27836077681579,24.332235980154792,43.410592977872774,69.93787740222092,184.33456270250147,1.797222182059689,24.5211996989716,0.555296666262792,0.07848548495960007,8.261662399413682,5.4401648992591385,2.267472617168201,20.916078337550616,1242.893490200301,1825.4717603119632,3.1323210037172443e-09,33.0555706070491,0.43797939640225253,CV
33,83.67227167536771,16.265731321612286,23.94618723484644,64.964115363718,70.56471350629394,7.99293413250655,19.05875158684645,0.1928503230926886,0.03682657929632066,0.019087355282591097,1.3164116478408898,12.231384708573383,38.22789704451815,1428.090910578554,1942.7727322308097,2.070940167234945e-09,13.415076760720583,0.418135098312454,CV
34,60.457523725530976,29.69091286720522,23.030851398440202,58.80959858431529,35.60589788055081,9.016305369293521,19.193510539297368,0.5069683526065181,0.05928263295068491,0.5938728715581512,1.994243547942772,12.262562534472712,33.340473787936375,1453.2003647988604,2086.5541541486755,2.6371828660829705e-09,6.488808550497131,0.438648372747793,CV
35,70.93074355354973,26.48146155189439,26.225896704517123,57.37539860961884,141.08065949676944,5.5287107001003175,24.84439483986335,0.37292771718831896,0.05121456753880143,0.2985430406860835,5.125593331523932,9.663575124992402,45.10780988587145,1508.0334618300308,2060.4494573190022,7.048853956628793e-09,48.12651017450403,0.4432215246313532,CI
36,88.57585035061683,34.017903725476806,36.019818325842714,52.51244215084274,55.08602732645118,9.360495091514407,25.12371323603289,0.2647900341493703,0.060937185127361,1.0294762844601952,4.216002321580646,9.11398284426565,42.22809262781086,1232.0196065421837,1712.1991752337128,4.930424283706714e-10,6.237169604715058,0.3381617071959244,CI
37,76.99777781354186,20.15956161554105,50.222696166431135,62.680874841978856,102.99168977908653,12.744618988063808,26.122003194590746,0.1421804674588039,0.06148804054711532,8.720463012169011,2.588115682675578,13.808714389467978,46.03446508454791,1216.2330096168512,1892.3815290333782,2.535784794219862e-10,5.092341868428854,0.34758213625560214,CV
38,40.356007119065595,25.920302901695045,34.93218754448131,44.654062391233296,24.325025683666112,1.5465293697737326,27.188360720120425,0.18565556320387547,0.07318909769221235,0.3951993588562896,2.6853264437348834,3.4709785383014333,46.15069546024016,1409.9450826405484,1831.787719218779,4.3314652639363884e-08,19.550325597268987,0.3063243936578202,CI
39,77.3012357423986,19.518635826434654,24.90213478120372,29.08647550989965,198.7020305479994,3.8190070839724344,27.355743182507666,0.5314313026778438,0.01747394331810079,1.1408167914301095,5.421608187891597,9.631531599190739,30.194874452305346,1294.5666561379626,1904.2418649359204,7.976713958279621e-09,15.01039259490057,0.3516864805189674,CI
40,74.90022895356114,30.34948063121105,54.19871493559246,58.40248621346032,97.8099084534661,2.8873763638045133,24.061953625721245,0.40344303759585765,0.07720706159935761,0.11006274274774829,1.4127691885035176,1.6967885515109495,29.858590582767395,1579.3941710762315,1942.485475948686,1.520512104419147e-10,30.811386294419492,0.2801429396398424,CL
41,43.957019668633535,36.200756412786305,12.754497872118232,65.97531870879428,199.83534654226386,1.3895081743995175,27.009462819523268,0.21854777919824978,0.022936925190993156,0.07886993138771023,4.039808409565013,2.9721091146068077,34.81129580092613,1534.368142067615,1780.0112271990188,7.641083572544845e-08,45.239399457848606,0.3842861921516396,CH
42,49.52098985325696,34.13608121122462,49.85457419490402,37.067614596524976,86.34985223280226,14.444910609048554,22.266356587003223,0.3479264387277823,0.0123586574428014,0.10136539032693882,4.661724533086266,7.121812878206193,29.67833842146776,1362.913487191526,2012.6272278193026,1.200067036822963e-08,26.649845259769158,0.2549865069330059,CH
43,72.6076943917846,38.60494931577218,49.21908789609279,59.14916489785678,79.3527228493106,10.014092496784352,24.17831467617193,0.15391833491262094,0.056701498776531606,0.013056407034677357,3.1569982191963386,12.496903171437822,47.312323112746675,1222.8916325816663,1890.0272200343866,2.85176625871944e-10,39.79855439676368,0.29712555125710993,CI
44,44.30358564407152,39.29314454658977,22.677340507717155,33.686135154120706,184.1958807294086,28.06341688949134,23.506578679451927,0.14942124583429636,0.06233292645959772,0.07148615463522721,6.743848799446354,11.26385767050083,44.11463900897836,1291.221811921759,2096.8024219592985,8.079849939107574e-08,45.915216731552746,0.291614339638263,CL
45,42.49121214015716,34.300846689549765,19.914759126013983,67.1300136679341,75.9511829612303,3.082816063252134,22.60754001706091,0.5538823258185841,0.013136596310532603,0.033024722835161044,1.3973870779819042,14.636901474643922,28.655480265682005,1545.8396713065556,1710.0509542974246,1.24802139261337e-09,13.522984412279337,0.4375778142844108,CV
46,72.20836632781987,22.170152134506466,53.73502807477986,54.17304960068933,94.92102625351008,27.781060072070165,21.33999155855353,0.3289281446314546,0.056383400330202074,0.23565895064890244,7.0604794967286555,1.627881078578589,55.36419235198765,1695.0824466684885,1775.8876704745835,8.985251540153754e-08,26.973989875490265,0.2789803503415698,CL
47,82.83572956918582,20.481534430382958,37.943564678016216,48.46379935911986,29.450430792119143,2.596368521983776,19.098426007572225,0.28078357697556844,0.05811131875289246,0.24125387167912557,6.062840950214396,6.338931063567289,38.4265046028454,1363.230202549791,1975.8519202241591,2.0409242605157712e-10,33.89314998194283,0.42815509015661884,CL
48,34.5010009573272,26.18872586372359,12.300567881570732,58.993507895178745,191.760541786563,18.576520398133052,25.08274668899974,0.5745359133221304,0.014724541113848303,1.9755566767861035,4.123780652532378,3.2230712220522526,25.082128931666652,1600.9981434826968,1978.0718986102236,3.0193096225585046e-10,19.934745706415505,0.27487164427363275,CH
49,56.75446411548677,39.84709236442802,54.54162582335714,60.661558527877084,30.752979557416907,7.43191012128961,25.522034606882528,0.2995003393035849,0.07404267566032084,0.3212735289222954,7.471271731487555,1.517457976693024,28.518623523663283,1633.5482457993785,1932.875289766778,9.381205567391486e-09,38.288844994479135,0.3801395972560925,CV
50,66.43051321974048,25.316700520428885,27.450299217783687,64.61849491126736,157.66921270403498,24.804169394816242,22.706170617428796,0.26812106402679015,0.02892607316059486,0.24504439037416542,5.915668075463017,4.701565788122648,41.594022525213816,1224.0904360792385,2088.7840114762516,1.165280276064689e-10,36.73917388498212,0.31397719363466764,CH
51,70.57660714992409,19.976710264306718,27.10782769050132,65.05597664237152,114.64384785506773,1.8442448111990961,31.661814082496242,0.23649308557892115,0.08150132924427664,0.04953120972529627,7.517317447613307,4.422605818621029,33.5369606582238,1658.1107989611073,1866.1260034879733,1.1378078445358222e-10,23.94924278681388,0.3132004737093983,CI
52,89.77175474248975,38.60857194458103,42.164396857993665,22.63454127767733,26.359951648793924,28.57524467308876,25.797456944290417,0.38253141037354765,0.03797399168199028,3.609441691591785,4.308128455908963,6.880388058470685,54.04887746377873,1433.1013521849773,1866.8147248270077,2.376558431972796e-08,8.957918904100765,0.449654220024293,CH
53,70.96151761900325,24.647949439900568,43.06554713992879,26.145380400639773,15.315208187595392,1.4177160099870045,30.44614726481333,0.3792052961378557,0.05301032783177952,0.018750062385355034,4.170811706967703,2.961136910608305,39.789416296086806,1682.1211032685837,2064.1905452896694,3.1866986414896155e-10,5.520595256716082,0.2952085715585848,CL
54,67.20924677982924,32.27247218069077,27.66580604142074,61.30304390936041,188.07742312751893,7.233398049040015,25.98119433330268,0.1080970879984808,0.09026657914769803,8.848871631454388,4.715198420123251,7.839946109165645,56.611792017376146,1469.277913726558,1915.3767127987244,5.7065020519059436e-08,21.62073029723827,0.2905120135868885,CV
55,89.38404913854012,34.70382446536467,17.163946394844032,67.30258266900891,152.3020797835756,13.925541782021702,20.658821941603257,0.4270311619786533,0.08255615201672929,0.2680556635556188,1.4579869279006186,13.881376582399389,24.073059237534192,1317.571754949324,1841.49106463424,1.895345927832545e-09,8.693098030291921,0.3678669498195927,CV
56,33.64008842269103,36.07889755148835,37.61348816848362,35.383592406197025,141.99070505479176,22.68173659698646,31.644715554426877,0.4941535515132268,0.08036772207269097,0.036137740818608564,7.3594597593564535,11.474645042376409,46.74372531979032,1687.3341537038139,1987.5751943335435,4.17789059333109e-08,40.17309994437174,0.3981504794057146,CV
57,34.46621376918589,35.532009678069755,41.25895823376201,20.430090921635767,96.13295816085606,28.53338152630107,30.39469014628667,0.4079822712151948,0.02443907778538794,0.11560700955862563,5.674019361492956,12.790482612905734,55.43139409410756,1321.6524570579834,1947.868247275011,1.7918050334686115e-09,20.044660247104133,0.4465009047046895,CH
58,63.64095158544505,35.906171574999505,53.011118252948684,36.13525945175989,59.14355054153083,12.841272938831281,24.59783149812742,0.5349440691420189,0.014332814802964791,0.011120147506857202,5.32309974536558,12.266200306501466,31.717219022288813,1641.239113798752,1822.5640201146366,3.896637582488177e-09,34.97442241062636,0.3902827548474922,CH
59,51.51987686097545,31.69133568944702,34.22199936825329,39.14320679862858,140.7746688251562,22.71930281453618,21.402810485302403,0.23820818051833795,0.06451830556125437,0.031591339283166035,7.4852447552939445,6.454768710168876,25.427503852611522,1286.564247359275,1819.1715192324862,8.903125289251066e-10,20.587054428520624,0.3623742132500819,CH
60,35.801850824823354,25.095776731811497,42.28480397841109,58.051668236170116,127.53569769416335,21.814876633357162,21.117374627707914,0.19598970138437125,0.04696224782399631,0.10139568135919673,7.955460243258707,10.925454508169691,38.26578951912792,1537.383786378314,1858.2451190109018,9.42386927894344e-09,40.817228757260814,0.33182634355161755,CI
61,48.386933765567434,31.68217135159593,12.72044139079376,22.379233281891956,149.37330604694225,17.135066858727196,29.28428598032759,0.4486390469099869,0.09181695487874267,0.46051717966256783,2.1437537346093385,11.559587351921966,58.453369053104694,1405.645804443097,1728.6480262640775,9.00748396829801e-10,44.978562347890154,0.3690225617945333,CH
62,70.46126924445863,35.91835835149783,54.726145010308095,30.632011804633013,82.67161592254848,20.72757528302459,18.967660560317633,0.19427955110016368,0.04146339372067918,0.024459216090538246,6.242978894335165,3.879073479789299,45.33847702013282,1686.0090865757224,2077.0467609950556,4.672080247001869e-10,42.6881367168233,0.3701669993505383,CI
63,82.83689782119781,23.766061615610525,26.360790660335105,64.69842930973198,197.5808956949402,1.1420004919853366,26.932845339789683,0.1455524396876315,0.04694935158981301,1.0663257296783706,5.059616221418703,13.043673132676826,45.75907884120957,1292.3863155696272,1773.208016078666,1.750418666036285e-10,26.801310379093398,0.29354229877286475,CH
64,35.65946859939325,22.412699757301002,41.611056217115596,27.7410204725717,27.39660125427858,13.247322026925406,26.961888929585694,0.14830753426983093,0.05734004887440276,3.4105896514316343,4.226980320131958,7.4084635793116895,46.86005018122354,1404.3973365040406,1777.5297209310881,1.4893886621328905e-10,8.777822489141922,0.3842417123067607,CI
65,62.40870374904625,23.592680427629087,55.802581565662074,57.962382598417136,29.744799151699596,23.57582082180091,20.554363668161322,0.48419674661285905,0.08167605990689009,0.521217311093347,7.8432882115300195,1.2290363531313817,21.590455023751637,1519.8881620218706,1958.815362006831,8.277954969786847e-10,21.726999760704327,0.29088475813288084,CL
66,47.766933887785314,28.782084900734212,50.52628921823435,38.0655207789538,184.62203180241377,14.226634350081929,27.868773158085283,0.1143686508340522,0.034146914869072224,0.07775070607756063,6.951841078085792,10.007377520593906,37.8259920529757,1688.8102116377202,1989.6988189199246,1.6196457499914023e-08,24.10051976172872,0.3479909646790718,CL
67,70.03956979762839,16.311096870348614,41.88519287389328,53.13301074606931,134.82569046002305,26.205137526808453,27.875688048736734,0.24472835241959998,0.09476385914461367,0.023130071563258497,5.877249888654284,10.47468328685151,23.102880417668384,1351.9315383156702,1994.7341838399489,4.1386642827002507e-10,48.21143048855936,0.30197390252598244,CV
68,62.96708966745041,34.474270475420994,45.18039140350426,23.692325165149597,75.37180261368931,25.009136296941307,22.90043214417937,0.16459320497203841,0.058592900144938447,0.011132820043012932,3.6787331703309767,8.724672153475666,32.63435317487815,1398.4355255223888,1850.0300094016925,7.901005250823648e-10,30.447378734319305,0.3125602047459502,CL
69,85.60266036133076,18.471298961255048,56.04525579824881,34.32789725430217,155.96126017461586,25.90338090517097,24.767262778037882,0.47745507339975257,0.08568795350569683,1.5682200388033873,5.66228562908279,3.9738142118601916,52.8639609734751,1430.8959936611798,2049.3315811639704,5.19414722836069e-08,33.83808048033987,0.37277540399920595,CV
70,32.26103321699328,18.32096641960247,50.60465900733975,41.239486874836004,98.76307675281238,3.8999005688459834,29.658689716085913,0.351746542786492,0.0573056635110417,0.7681359741783553,4.721858864915825,7.751892382984914,46.25079798908117,1326.350245648088,1917.5996246992177,8.269371204217735e-09,40.19016114509333,0.26289702294756007,CI
71,58.20223649640848,19.941478483902625,40.49295302685785,62.86063130388945,18.907479129430442,7.324233736982116,25.324145828541432,0.2027462072488336,0.0794793876166012,0.268441846883339,2.7455791481988916,6.6017843034371,59.8229079494126,1608.6773502018211,1875.4350208650221,5.7433749316886275e-08,30.569111024465244,0.2524069630648455,CV
72,41.565573321042535,29.42318587431246,42.935135310481314,48.17479288230588,135.4541788426921,0.8879181963639105,26.654199413789662,0.4752054493256336,0.014627867723586522,0.020229570240381873,4.152669262019719,14.645605033814961,26.886176974907077,1245.9978028761514,2024.1545843462668,5.4159930953436545e-08,31.931807413224288,0.27612400190952874,CL
73,62.206902519854744,22.139209395098902,17.363421208260597,22.26126465388446,59.97570836193174,29.484021805891658,23.778775106807892,0.4751832545690817,0.08192912335147123,0.0417903052892936,2.4854837767119866,12.545498086583132,35.88216944741693,1552.3949658531512,1797.424499689535,1.5496443867175533e-10,16.03975088005724,0.2837413956148995,CI
74,81.2147606440106,24.202258224663808,33.508383988529985,60.093328666306306,36.336996572862546,7.084144182502859,20.094387248308628,0.36151132353432536,0.05715634868289482,2.789439272632044,4.502942052436292,11.666594471221007,52.38560865291738,1466.9644849787678,2044.0741773742077,7.328717390555382e-08,7.648997340257402,0.2895745936091268,CV
75,84.67899166716352,38.2912277744532,25.04988238418332,22.726074447574128,56.67553876238978,11.012800034467267,31.972932842877274,0.23792489352760485,0.05044740293679244,0.275140425175885,6.041666531615843,3.535031842002284,28.627664095736964,1320.9634779928563,1915.531757825971,1.4240783276837295e-10,37.462364559906604,0.40478621404289594,CI
76,53.893899793032105,36.18005449942463,31.598531724995816,66.71832819959504,103.08920800891097,8.247793416853085,25.441511283956505,0.39313854963111083,0.02004486999506811,7.735681474236616,1.2565235667339028,5.634560243897032,26.148873853165,1446.4152367670245,2060.0232630692544,5.98214248819321e-08,43.19081138094917,0.3393715934075757,CI
77,78.70683139594954,36.30476332761956,43.11234367653781,30.585872302019478,24.223439787399442,1.1938086853625196,22.710250459887153,0.5667650503770959,0.07674062850176618,9.998076193416791,6.357657965230564,6.315965697969082,37.10450227975304,1614.9745460971026,1780.6450124223036,4.367172132033745e-09,23.540008249629672,0.3439872267688544,CL
78,46.83048448353033,29.441045833149694,17.45755468008778,44.396307232852735,178.38319155421632,7.837740288303254,27.993022563903875,0.1258181938131094,0.0218047287253725,2.5241861478342718,1.139957944058403,7.896785452206713,35.34905960630006,1422.7208019610632,2074.4252304009706,3.977120491403374e-09,29.70115039616944,0.3788668325711087,CI
79,30.37829677915084,36.66165368226201,10.868798183062847,23.614048438315454,118.58483306533195,2.9458699862312177,26.69150473326103,0.23347492331089617,0.027308603152359376,0.05950463967701547,4.620943920715277,1.4231431689165994,59.208237636134065,1260.9488824574885,1975.150696788956,1.3797239016474297e-08,18.827835230106665,0.39582175368256955,CH
80,81.31434345137814,34.46414563351384,29.84622016163648,48.085619314888326,69.20429332135191,11.82849259153754,21.260715924190983,0.24248459769633904,0.021378093013868348,0.049356560391661905,5.014336950051144,9.30212919304512,38.25006116106603,1220.4009810657599,1947.3314107209542,4.3414400896161536e-08,25.259926705958062,0.2507016699106872,CL
81,37.16473454439688,38.83092007277656,26.10921572440286,44.86143503642408,142.09589689640637,29.004723550103268,30.276956991565747,0.41590583179244134,0.010591804694229056,0.05766376051307584,6.328704217394536,6.009991615609488,54.43785372411014,1588.8981470567785,1868.827007793203,7.096000982964616e-09,14.40003768199048,0.4213450671610339,CV
82,31.056667401776906,16.60921012554789,31.021602985085362,40.51242674406715,163.78375194128913,20.947871161914534,18.992641116897317,0.42558219833097366,0.06957224020604653,9.12757134885197,6.327201763385718,8.863480035962809,55.518620769355586,1365.2165729170204,2082.5259999862897,1.8888590936434307e-09,39.194906364723245,0.44768696945482167,CH
83,51.22785980207692,15.718178341348322,56.561046018449034,21.778645851701988,128.57605617694384,21.20702369423644,26.479775525702646,0.20315769747185672,0.03437596402944459,0.10139614276358333,3.9221881209003433,1.1256973795938972,26.314868563776372,1665.622348287068,1877.567851324605,2.1660477631791314e-10,27.136030449879282,0.2743614864476843,CL
84,52.762799377497444,19.37574851809728,45.35420506074218,63.94681893257515,52.46151615344686,13.595277998737657,24.690438880696675,0.20805029883125534,0.023452341327172117,1.3162555970717658,1.4646075762890427,5.500063945965332,48.61219204993819,1508.5735905002612,1899.4171809790303,2.331459725463931e-08,29.62204489449855,0.3802161167313807,CI
85,34.63321024633635,38.227120512699386,26.37293872995801,60.13182994064313,35.403357727092086,24.33912032068343,22.454777792994506,0.5641063422595848,0.03879752342628994,7.53447731156477,5.854501069430721,11.761324784181845,31.104285568456135,1418.1419455840814,2012.5992434341251,2.4259423573537445e-10,6.6689635217550425,0.2504827508801953,CV
