temperature,time,mix_type,replicate,vapor_pressure_10mm,saturation_pressure_10mm,vapor_pressure_20mm,saturation_pressure_20mm,vapor_pressure_30mm,saturation_pressure_30mm,vapor_pressure_40mm,saturation_pressure_40mm,vapor_pressure_50mm,saturation_pressure_50mm
50,5.0,rubber_10,1,1308957.3384628193,9229988.808037631,1311584.2484421493,9229988.808037631,1310236.2784334582,9229988.808037631,1311675.1213396115,9229988.808037631,1313106.2512268813,9229988.808037631
51,5.2,rubber_10,1,1458991.2450445702,9697713.62831169,1459693.630857137,9697713.62831169,1463402.5698664512,9697713.62831169,1463485.904155353,9697713.62831169,1464535.5393299605,9697713.62831169
52,5.4,rubber_10,1,1623647.1877885172,10185611.498183608,1624420.6478397185,10185611.498183608,1625621.5486650495,10185611.498183608,1628309.7599417826,10185611.498183608,1628491.5870395063,10185611.498183608
53,5.6,rubber_10,1,1801314.471259154,10694389.70002607,1804650.3737544739,10694389.70002607,1805843.612379257,10694389.70002607,1806055.6764507638,10694389.70002607,1807772.8086449222,10694389.70002607
54,5.8,rubber_10,1,1994788.5251762613,11224773.961761804,1995127.9694632536,11224773.961761804,1997221.3264910793,11224773.961761804,1999372.98649564,11224773.961761804,2000541.8564679052,11224773.961761804
55,6.0,rubber_10,1,2201038.4427710413,11777508.736225888,2202780.2409137604,11777508.736225888,2206400.3831034102,11777508.736225888,2209083.1954028704,11777508.736225888,2210658.8391763326,11777508.736225888
56,6.2,rubber_10,1,2427085.092021161,12353357.47977513,2427956.768312594,12353357.47977513,2431819.2528526774,12353357.47977513,2436015.4111557496,12353357.47977513,2436198.870458672,12353357.47977513
57,6.4,rubber_10,1,2669873.3374719196,12953102.930036865,2671852.4835464517,12953102.930036865,2675246.498846961,12953102.930036865,2676558.588819487,12953102.930036865,2679742.121810011,12953102.930036865
58,6.6,rubber_10,1,2931343.938780374,13577547.382691503,2933982.3974880907,13577547.382691503,2935546.816960679,13577547.382691503,2940599.4913010607,13577547.382691503,2943309.4111303617,13577547.382691503
59,6.8,rubber_10,1,3213472.8879562565,14227512.967182841,3216459.9133545156,14227512.967182841,3221619.3608602514,14227512.967182841,3220829.613165401,14227512.967182841,3223263.267794096,14227512.967182841
60,7.0,rubber_10,1,3513607.667132708,14903841.921250708,3517375.1973847686,14903841.921250708,3522423.8161650673,14903841.921250708,3526668.0749646863,14903841.921250708,3529961.763635616,14903841.921250708
61,7.2,rubber_10,1,3838893.1397684747,15607396.864181923,3842314.4449002063,15607396.864181923,3848083.0809065253,15607396.864181923,3851461.4356543412,15607396.864181923,3852530.418180167,15607396.864181923
62,7.4,rubber_10,1,4186886.9892359786,16339061.068675516,4191309.5196487354,16339061.068675516,4197297.370442007,16339061.068675516,4199116.687332487,16339061.068675516,4202789.8530481355,16339061.068675516
63,7.6,rubber_10,1,4558973.099585052,17099738.73121947,4561903.529458523,17099738.73121947,4567221.411154183,17099738.73121947,4572870.234956427,17099738.73121947,4577506.470180737,17099738.73121947
64,7.8,rubber_10,1,4956431.713891537,17890355.24087682,4962457.825736276,17890355.24087682,4966910.908278845,17890355.24087682,4972009.463373464,17890355.24087682,4978121.001272544,17890355.24087682
65,8.0,rubber_10,1,5384599.793593288,18711857.44638002,5388978.446630891,18711857.44638002,5394287.917445514,18711857.44638002,5398844.240941796,18711857.44638002,5404886.633670032,18711857.44638002
66,8.2,rubber_10,1,5839789.685443218,19565213.92143364,5844142.754840544,19565213.92143364,5850497.204616408,19565213.92143364,5854344.256087784,19565213.92143364,5864266.442882627,19565213.92143364
67,8.4,rubber_10,1,6322783.198962596,20451415.228126112,6330839.653742942,20451415.228126112,6338724.116358286,20451415.228126112,6344149.449229442,20451415.228126112,6351022.325543345,20451415.228126112
68,8.6,rubber_10,1,6841921.253245545,21371474.178352512,6847547.376080801,21371474.178352512,6854492.415766927,21371474.178352512,6862381.679723969,21371474.178352512,6868026.62242295,21371474.178352512
69,8.8,rubber_10,1,7392137.626190506,22326426.0931517,7399470.43810753,22326426.0931517,7407127.168466932,22326426.0931517,7415578.809342712,22326426.0931517,7423583.745736753,22326426.0931517
70,9.0,rubber_10,1,7977558.722151554,23317329.05986231,7985291.214394264,23317329.05986231,7993516.485847325,23317329.05986231,8003282.440356863,23317329.05986231,8012629.1553517,23317329.05986231
71,9.2,rubber_10,1,8600485.983141225,24345264.187002625,8609204.53655269,24345264.187002625,8619092.844587345,24345264.187002625,8625477.29248888,24345264.187002625,8634951.118398465,24345264.187002625
72,9.4,rubber_10,1,9263409.256654095,25411335.856781974,9271696.146276224,25411335.856781974,9281381.942271136,25411335.856781974,9292821.49662466,25411335.856781974,9301424.067677377,25411335.856781974
73,9.6,rubber_10,1,9964579.540737992,26516671.975151405,9975438.458347676,26516671.975151405,9986603.471264469,26516671.975151405,9996455.963293625,26516671.975151405,10006444.163986536,26516671.975151405
74,9.8,rubber_10,1,10709942.480969958,27662424.219303627,10720529.580871131,27662424.219303627,10732776.739603417,27662424.219303627,10741215.615040615,27662424.219303627,10752697.293934446,27662424.219303627
75,10.0,rubber_10,1,11502619.615311258,28849768.282532547,11511954.396817734,28849768.282532547,11524227.189172361,28849768.282532547,11534008.599167708,28849768.282532547,11545694.028854704,28849768.282532547
76,10.2,rubber_10,1,12337086.071363878,30079904.116366215,12349091.438915115,30079904.116366215,12361592.311767776,30079904.116366215,12373591.275038067,30079904.116366215,12385551.52375852,30079904.116366215
77,10.4,rubber_10,1,13221517.127329208,31354056.169885643,13234270.398587802,31354056.169885643,13249227.5155412,31354056.169885643,13262712.270672176,31354056.169885643,13274967.196433917,31354056.169885643
78,10.6,rubber_10,1,14159113.23721157,32673473.626146495,14173324.805512417,32673473.626146495,14187529.231319604,32673473.626146495,14200775.133697385,32673473.626146495,14215329.46655059,32673473.626146495
79,10.8,rubber_10,1,15148634.955441754,34039430.63561952,15165436.795882229,34039430.63561952,15179454.416923013,34039430.63561952,15194170.651123675,34039430.63561952,15210255.74234372,34039430.63561952
80,11.0,rubber_10,1,16193965.085886613,35453226.5465696,16210577.313032107,35453226.5465696,16226058.687346682,35453226.5465696,16241822.928154062,35453226.5465696,16260920.990950888,35453226.5465696
81,11.2,rubber_10,1,17298330.73907099,36916186.13229277,17314709.251559626,36916186.13229277,17332924.928651847,36916186.13229277,17351781.214740645,36916186.13229277,17366467.104503877,36916186.13229277
82,11.4,rubber_10,1,18462172.30366521,38429659.815133855,18480686.34872085,38429659.815133855,18499583.498026535,38429659.815133855,18518440.510825172,38429659.815133855,18534893.828270026,38429659.815133855
83,11.6,rubber_10,1,19690571.39733562,39995023.8872086,19709369.463607673,39995023.8872086,19728445.446105506,39995023.8872086,19750484.991591908,39995023.8872086,19766774.958171144,39995023.8872086
84,11.8,rubber_10,1,20983443.08516963,41613680.72775508,21005402.312219232,41613680.72775508,21026576.153287485,41613680.72775508,21046275.56664961,41613680.72775508,21069344.938221328,41613680.72775508
85,12.0,rubber_10,1,22346597.234017972,43287059.01704173,22367782.31719253,43287059.01704173,22390976.179497536,43287059.01704173,22412985.246472336,43287059.01704173,22436234.55838709,43287059.01704173
86,12.2,rubber_10,1,23779687.69785961,45016613.94676185,23803225.426043816,45016613.94676185,23827400.9676942,45016613.94676185,23852833.7428565,45016613.94676185,23874650.156280633,45016613.94676185
87,12.4,rubber_10,1,25289679.44650591,46803827.42684402,25314088.10293195,46803827.42684402,25340054.566054467,46803827.42684402,25365162.574231006,46803827.42684402,25390231.96505501,46803827.42684402
88,12.6,rubber_10,1,26876181.04744301,48650208.2886116,26902318.636557005,48650208.2886116,26928425.663298424,48650208.2886116,26955324.213257253,48650208.2886116,26984600.683060948,48650208.2886116
89,12.8,rubber_10,1,28541891.487814363,50557292.48422622,28571347.45300828,50557292.48422622,28597374.31697076,50557292.48422622,28629531.79342986,50557292.48422622,28655607.86101976,50557292.48422622
90,13.0,rubber_10,1,30294138.8861928,52526643.282349914,30325185.16818693,52526643.282349914,30351630.181878086,52526643.282349914,30386694.89154297,52526643.282349914,30415404.640974347,52526643.282349914
91,13.2,rubber_10,1,32132208.39930639,54559851.45996584,32164416.18596628,54559851.45996584,32196603.70811615,54559851.45996584,32228205.046079118,54559851.45996584,32260506.024129253,54559851.45996584
92,13.4,rubber_10,1,34060518.44618836,56658535.49029584,34095080.07217883,56658535.49029584,34128681.30070144,56658535.49029584,34162513.205000535,56658535.49029584,34195080.476204745,56658535.49029584
93,13.6,rubber_10,1,36083442.54139944,58824341.72675817,36118697.72474447,58824341.72675817,36155462.240570486,58824341.72675817,36191780.36150225,58824341.72675817,36229705.93779909,58824341.72675817
94,13.8,rubber_10,1,38204679.01402207,61058944.58290744,38242726.87704538,61058944.58290744,38281873.3110414,61058944.58290744,38318966.49051531,61058944.58290744,38358155.130763344,61058944.58290744
95,14.0,rubber_10,1,40429284.47462372,63364046.7083041,40468032.20494056,63364046.7083041,40506531.29450305,63364046.7083041,40549944.329356104,63364046.7083041,40588198.4690191,63364046.7083041
96,14.2,rubber_10,1,42755272.37366382,65741379.16025905,42797670.240617685,65741379.16025905,42839776.13897637,65741379.16025905,42881424.42379373,65741379.16025905,42924180.089900814,65741379.16025905
97,14.4,rubber_10,1,45192298.99008105,68192701.57140465,45236521.833222754,68192701.57140465,45280820.6409027,68192701.57140465,45327555.112414695,68192701.57140465,45372500.0893761,68192701.57140465
98,14.6,rubber_10,1,47742119.28497697,70719802.31304218,47790794.47223933,70719802.31304218,47838355.45782618,70719802.31304218,47885275.47792472,70719802.31304218,47931059.388304934,70719802.31304218
99,14.8,rubber_10,1,50408594.68308086,73324498.65421945,50459183.455891095,73324498.65421945,50508891.064994596,73324498.65421945,50560002.913119085,73324498.65421945,50610683.53378993,73324498.65421945
100,15.0,rubber_10,1,53487875.16516854,76426016.08508115,53541992.58089142,76426016.08508115,53596019.57938415,76426016.08508115,53647422.751271024,76426016.08508115,53701611.235238746,76426016.08508115
101,15.2,rubber_10,1,55712339.751882784,79151174.43860474,55766313.1533149,79151174.43860474,55822752.38669026,79151174.43860474,55879347.07547689,79151174.43860474,55934409.626175776,79151174.43860474
102,15.4,rubber_10,1,58007818.73059854,81956928.4463222,58064217.85540047,81956928.4463222,58122193.87594627,81956928.4463222,58179877.99635137,81956928.4463222,58239442.41046461,81956928.4463222
103,15.6,rubber_10,1,60375936.60348451,84845128.34225713,60434171.042174585,84845128.34225713,60494978.62334101,84845128.34225713,60556857.05996003,84845128.34225713,60615744.55641241,84845128.34225713
104,15.8,rubber_10,1,62820079.946722716,87817652.71103157,62882693.22800806,87817652.71103157,62947052.99818023,87817652.71103157,63006658.06907959,87817652.71103157,63069912.9082443,87817652.71103157
105,16.0,rubber_10,1,65341065.40709386,90876408.62969814,65406330.90115619,90876408.62969814,65470167.59012595,90876408.62969814,65538419.75292681,90876408.62969814,65603837.54369242,90876408.62969814
106,16.2,rubber_10,1,67943648.37708016,94023331.80565824,68010771.52343762,94023331.80565824,68078946.56120141,94023331.80565824,68145919.60682045,94023331.80565824,68214076.18441455,94023331.80565824
107,16.4,rubber_10,1,70624872.21306063,97260386.7106339,70695581.93188702,97260386.7106339,70767115.5326362,97260386.7106339,70838211.6070061,97260386.7106339,70907797.7654237,97260386.7106339
108,16.6,rubber_10,1,73390149.20197818,100589566.71065705,73464580.06707606,100589566.71065705,73536481.05881207,100589566.71065705,73610634.52790794,100589566.71065705,73683670.37416318,100589566.71065705
109,16.8,rubber_10,1,76240588.82453369,104012894.1920493,76317976.47004555,104012894.1920493,76392904.88786495,104012894.1920493,76469650.50580192,104012894.1920493,76546930.44842012,104012894.1920493
110,17.0,rubber_10,1,79177857.76221032,107532420.68335971,79258622.90936372,107532420.68335971,79337087.39313272,107532420.68335971,79415242.73629771,107532420.68335971,79495479.59625088,107532420.68335971
111,17.2,rubber_10,1,82205963.31250978,111150226.97323646,82286424.39524284,111150226.97323646,82368937.32631876,111150226.97323646,82452397.47930886,111150226.97323646,82532166.53385176,111150226.97323646
112,17.4,rubber_10,1,85321783.05959946,114868423.22420123,85406761.04392576,114868423.22420123,85491714.55031493,114868423.22420123,85577034.59407921,114868423.22420123,85661833.53720754,114868423.22420123
113,17.6,rubber_10,1,88531929.85590523,118689149.08230692,88618235.07070167,118689149.08230692,88707692.2548576,118689149.08230692,88795993.96159512,118689149.08230692,88883841.6904923,118689149.08230692
114,17.8,rubber_10,1,91836783.88711761,122614573.78265113,91927591.8963927,122614573.78265113,92018884.90290008,122614573.78265113,92110079.65466313,122614573.78265113,92200805.20650159,122614573.78265113
115,18.0,rubber_10,1,95237109.07618533,126646896.25072719,95330444.04274724,126646896.25072719,95424339.27026957,126646896.25072719,95522193.83056663,126646896.25072719,95617591.24451916,126646896.25072719
116,18.2,rubber_10,1,98735721.33707686,130788345.19958909,98834382.1460772,130788345.19958909,98933458.77913117,130788345.19958909,99033915.62530218,130788345.19958909,99128826.71794674,130788345.19958909
117,18.4,rubber_10,1,102335595.5271294,135041179.22281656,102439985.33710918,135041179.22281656,102541293.63751599,135041179.22281656,102643118.85018061,135041179.22281656,102744264.11858025,135041179.22281656
118,18.6,rubber_10,1,106041617.2366461,139407686.8832571,106146849.1432263,139407686.8832571,106255421.8902451,139407686.8832571,106359161.50728083,139407686.8832571,106464330.7788304,139407686.8832571
119,18.8,rubber_10,1,109849789.7355028,143890186.79753485,109960776.24535163,143890186.79753485,110070753.77238984,143890186.79753485,110181309.77637102,143890186.79753485,110288692.3439381,143890186.79753485
120,19.0,rubber_10,1,113765413.46628459,148491027.71630824,113879431.77577247,148491027.71630824,113994730.74358334,148491027.71630824,114104972.52094968,148491027.71630824,114220267.80880156,148491027.71630824
121,19.2,rubber_10,1,117792813.61267368,153212588.60026687,117910308.73870352,153212588.60026687,118028971.7474634,153212588.60026687,118145500.82396074,153212588.60026687,118264008.76252341,153212588.60026687
122,19.4,rubber_10,1,121931475.69139422,158057278.69185147,122053613.45979193,158057278.69185147,122173500.78494859,158057278.69185147,122294386.84471314,158057278.69185147,122417813.08123304,158057278.69185147
123,19.6,rubber_10,1,126184400.02015135,163027537.58269507,126309198.30097401,163027537.58269507,126435169.14265619,163027537.58269507,126562499.90119165,163027537.58269507,126687307.58591984,163027537.58269507
124,19.8,rubber_10,1,130552280.49562594,168125835.2767668,130682730.39333291,168125835.2767668,130813736.02889165,168125835.2767668,130944101.23944177,168125835.2767668,131074753.04660368,168125835.2767668
125,20.0,rubber_10,1,135039871.2830141,173354672.24922222,135174166.6922176,173354672.24922222,135308865.34641567,173354672.24922222,135443441.79294816,173354672.24922222,135579935.1794439,173354672.24922222
126,20.2,rubber_10,1,139648480.0381262,178716579.50094253,139786474.86116278,178716579.50094253,139926076.1996709,178716579.50094253,140064816.3317078,178716579.50094253,140203934.0546546,178716579.50094253
127,20.4,rubber_10,1,144379769.96451467,184214118.6087718,144526377.03276068,184214118.6087718,144669437.7391043,184214118.6087718,144812746.03887722,184214118.6087718,144957181.76847917,184214118.6087718
128,20.6,rubber_10,1,149238512.35257602,189849881.77143642,149385886.78435564,189849881.77143642,149534152.4823407,189849881.77143642,149684449.61371964,189849881.77143642,149831940.93841782,189849881.77143642
129,20.8,rubber_10,1,154223530.6975208,195626491.85115474,154374409.23275244,195626491.85115474,154531884.63660273,195626491.85115474,154685221.63799697,195626491.85115474,154837930.59669262,195626491.85115474
130,21.0,rubber_10,1,159338818.04119435,201546602.4109325,159498400.3103843,201546602.4109325,159655854.65155327,201546602.4109325,159815652.1750434,201546602.4109325,159975190.04310837,201546602.4109325
131,21.2,rubber_10,1,164588497.8953686,207612897.74754295,164751712.22694427,207612897.74754295,164918698.85049465,207612897.74754295,165081228.58907327,207612897.74754295,165245782.55858517,207612897.74754295
132,21.4,rubber_10,1,169973356.37482876,213828092.92020088,170142177.9841112,213828092.92020088,170313284.95600277,213828092.92020088,170480571.5348172,213828092.92020088,170652061.72686288,213828092.92020088
133,21.6,rubber_10,1,175497225.68538854,220194933.7749283,175671828.14765435,220194933.7749283,175847820.03232917,220194933.7749283,176022548.50001407,220194933.7749283,176198248.82216537,220194933.7749283
134,21.8,rubber_10,1,181158500.46290785,226716196.9646163,181340537.82661423,226716196.9646163,181520650.69158393,226716196.9646163,181703410.64638984,226716196.9646163,181885010.38472646,226716196.9646163
135,22.0,rubber_10,1,186967817.60984188,233394689.96479517,187154347.81998426,233394689.96479517,187341746.29110152,233394689.96479517,187528983.723952,233394689.96479517,187715229.2913899,233394689.96479517
136,22.2,rubber_10,1,192920238.28377768,240233251.08511353,193115513.65647733,240233251.08511353,193306454.08209065,240233251.08511353,193498381.96630085,240233251.08511353,193692166.81319824,240233251.08511353
137,22.4,rubber_10,1,199022428.69946644,247234749.47653916,199221156.70525914,247234749.47653916,199419981.01926535,247234749.47653916,199617036.734371,247234749.47653916,199816459.15793023,247234749.47653916
138,22.6,rubber_10,1,205275996.3138122,254402085.13429016,205479779.1419842,254402085.13429016,205685452.9331394,254402085.13429016,205891103.64700532,254402085.13429016,206095624.34046704,254402085.13429016
139,22.8,rubber_10,1,211679426.8871731,261738188.89650488,211893943.45484036,261738188.89650488,212102220.85014772,261738188.89650488,212314186.43944457,261738188.89650488,212527819.00678402,261738188.89650488
140,23.0,rubber_10,1,218244310.43663788,269246022.43866855,218461295.9382086,269246022.43866855,218680767.58839622,269246022.43866855,218900026.4317165,269246022.43866855,219117343.48737952,269246022.43866855
141,23.2,rubber_10,1,224968500.55089423,276928578.2638035,225191347.32141566,276928578.2638035,225416289.4999876,276928578.2638035,225641493.20986262,276928578.2638035,225867030.92964983,276928578.2638035
142,23.4,rubber_10,1,231851728.55395374,284788879.68843967,232082176.0590645,284788879.68843967,232316161.5351885,284788879.68843967,232546020.0155553,284788879.68843967,232779618.8471932,284788879.68843967
143,23.6,rubber_10,1,238900906.50229198,292829980.8243836,239139118.55173546,292829980.8243836,239379914.40785342,292829980.8243836,239617152.47099373,292829980.8243836,239855052.27655452,292829980.8243836
144,23.8,rubber_10,1,246118113.53054765,301054966.5562977,246363714.73521844,301054966.5562977,246610669.73369804,301054966.5562977,246856152.8056962,301054966.5562977,247101253.29518884,301054966.5562977
145,24.0,rubber_10,1,253507159.4977645,309466952.515108,253759996.9330767,309466952.515108,254015316.4958034,309466952.515108,254267623.33986366,309466952.515108,254518935.2021738,309466952.515108
146,24.2,rubber_10,1,261065927.9098351,318069085.0472634,261329335.0497883,318069085.0472634,261591123.91965503,318069085.0472634,261851059.86083522,318069085.0472634,262111789.0239142,318069085.0472634
147,24.4,rubber_10,1,268806866.2618443,326864541.1798629,269074563.54753923,326864541.1798629,269340338.4354514,326864541.1798629,269613123.00798655,326864541.1798629,269880845.8965526,326864541.1798629
148,24.6,rubber_10,1,276720666.1715229,335856528.58166516,276999724.0527966,335856528.58166516,277276902.504931,335856528.58166516,277550737.4861139,335856528.58166516,277829684.27677655,335856528.58166516
149,24.8,rubber_10,1,284822480.82805026,345048285.52001476,285107374.53535444,345048285.52001476,285391529.2296691,345048285.52001476,285675983.1939658,345048285.52001476,285961159.0561602,345048285.52001476
150,25.0,rubber_10,1,293105961.56497884,354443080.81369674,293400498.1101947,354443080.81369674,293691479.99696636,354443080.81369674,293984761.03557456,354443080.81369674,294279714.450103,354443080.81369674
151,25.2,rubber_10,1,301578954.1419427,364044213.7817487,301881066.34022504,364044213.7817487,302182714.08706707,364044213.7817487,302481163.8641571,364044213.7817487,302784675.9747956,364044213.7817487
152,25.4,rubber_10,1,310244479.13622445,373855014.18825,310553259.9317366,373855014.18825,310861351.81644565,373855014.18825,311174691.391897,373855014.18825,311482390.70452905,373855014.18825
153,25.6,rubber_10,1,319101734.4819659,383878842.1831158,319420022.5977086,383878842.1831158,319739717.79268235,383878842.1831158,320059069.8296048,383878842.1831158,320377217.255396,383878842.1831158
154,25.8,rubber_10,1,328157180.2370665,394119088.23892474,328485120.67206204,394119088.23892474,328815251.4388569,394119088.23892474,329141570.6265774,394119088.23892474,329468825.58054304,394119088.23892474
155,26.0,rubber_10,1,337415050.28161377,404579173.0837993,337751355.5863535,404579173.0837993,338088129.60819227,404579173.0837993,338424015.9693552,404579173.0837993,338763169.6384636,404579173.0837993
156,26.2,rubber_10,1,346875405.28415376,415262547.6303781,347221541.63106257,415262547.6303781,347566906.67182434,415262547.6303781,347914034.13001883,415262547.6303781,348258705.56801164,415262547.6303781
157,26.4,rubber_10,1,356541357.176069,426172692.9008906,356897210.7194241,426172692.9008906,357253481.76292104,426172692.9008906,357609498.4575629,426172692.9008906,357965466.0257019,426172692.9008906
158,26.6,rubber_10,1,366416311.6579234,437313119.9483857,366783107.82248586,437313119.9483857,367149987.6507874,437313119.9483857,367513408.24441844,437313119.9483857,367881507.32159287,437313119.9483857
159,26.8,rubber_10,1,376508278.50271165,448687369.7741246,376884343.2759805,448687369.7741246,377259748.6590109,448687369.7741246,377636594.0136062,448687369.7741246,378013587.2915813,448687369.7741246
160,27.0,rubber_10,1,386812757.3275102,460299013.2411828,387199810.66393197,460299013.2411828,387587565.22249234,460299013.2411828,387973930.0591788,460299013.2411828,388360213.6982804,460299013.2411828
161,27.2,rubber_10,1,397341181.15479857,472151650.984279,397737995.22157186,472151650.984279,398134752.85398877,472151650.984279,398531937.9659047,472151650.984279,398929565.8670249,472151650.984279
162,27.4,rubber_10,1,408088775.72611165,484248913.3158757,408498283.47787166,484248913.3158757,408905566.1630226,484248913.3158757,409313417.2877186,484248913.3158757,409720176.1176923,484248913.3158757
163,27.6,rubber_10,1,419065143.4621177,496594460.12858,419485117.7577231,496594460.12858,419904341.31433225,496594460.12858,420323187.78461367,496594460.12858,420742365.6238818,496594460.12858
164,27.8,rubber_10,1,430271159.2222299,509191980.7938717,430702381.4759621,509191980.7938717,431130992.4635595,509191980.7938717,431564066.12389565,509191980.7938717,431992962.27028626,509191980.7938717
165,28.0,rubber_10,1,441711260.07061607,522045194.0572026,442152631.739496,522045194.0572026,442593090.8064191,522045194.0572026,443034759.4741239,522045194.0572026,443475964.94079226,522045194.0572026
166,28.2,rubber_10,1,453386188.5545302,535157847.9294919,453840254.4379882,535157847.9294919,454291586.5947736,535157847.9294919,454746104.3235905,535157847.9294919,455199142.847551,535157847.9294919
167,28.4,rubber_10,1,465301741.05434054,548533719.5750604,465764747.5612265,548533719.5750604,466231622.09915406,548533719.5750604,466695841.42708176,548533719.5750604,467161861.1069461,548533719.5750604
168,28.6,rubber_10,1,477459124.1827728,562176615.1960405,477936151.7399066,562176615.1960405,478413733.5984925,562176615.1960405,478890415.88801396,562176615.1960405,479369518.1960679,562176615.1960405
169,28.8,rubber_10,1,489867416.2915046,576090369.9132864,490354204.316891,576090369.9132864,490843590.443172,576090369.9132864,491333237.76527554,576090369.9132864,491823942.5230903,576090369.9132864
