temperature,time,mix_type,replicate,vapor_pressure_10mm,saturation_pressure_10mm,vapor_pressure_20mm,saturation_pressure_20mm,vapor_pressure_30mm,saturation_pressure_30mm,vapor_pressure_40mm,saturation_pressure_40mm,vapor_pressure_50mm,saturation_pressure_50mm
49,4.8,rubber_20,2,1041041.8025113485,8781747.920530224,1040866.3620352604,8781747.920530224,1041512.2526111896,8781747.920530224,1043069.8501253424,8781747.920530224,1044479.1909608564,8781747.920530224
50,5.0,rubber_20,2,1161474.0069258371,9229988.808037631,1163908.9135692306,9229988.808037631,1166456.650884988,9229988.808037631,1166740.9123864633,9229988.808037631,1168699.863035705,9229988.808037631
51,5.2,rubber_20,2,1297603.851338982,9697713.62831169,1297555.7172928494,9697713.62831169,1301116.8407835667,9697713.62831169,1300990.6852534574,9697713.62831169,1301882.818399284,9697713.62831169
52,5.4,rubber_20,2,1441656.249992807,10185611.498183608,1444083.164426412,10185611.498183608,1446858.198322008,10185611.498183608,1447684.3240910065,10185611.498183608,1448362.1911517724,10185611.498183608
53,5.6,rubber_20,2,1601078.1949437186,10694389.70002607,1603571.5780238505,10694389.70002607,1603758.537662164,10694389.70002607,1605898.4228803176,10694389.70002607,1607472.4161601048,10694389.70002607
54,5.8,rubber_20,2,1772614.8029108134,11224773.961761804,1774277.0233786618,11224773.961761804,1774040.5055140445,11224773.961761804,1778815.3295927334,11224773.961761804,1777934.162510812,11224773.961761804
55,6.0,rubber_20,2,1956167.385796062,11777508.736225888,1959491.0585500235,11777508.736225888,1960760.726680059,11777508.736225888,1964326.0993226618,11777508.736225888,1965186.2081930907,11777508.736225888
56,6.2,rubber_20,2,2158238.203725761,12353357.47977513,2161414.1686077896,12353357.47977513,2160697.0762832914,12353357.47977513,2162631.828315686,12353357.47977513,2167855.616039324,12353357.47977513
57,6.4,rubber_20,2,2370660.5742052286,12953102.930036865,2378113.4298406965,12953102.930036865,2378125.025029353,12953102.930036865,2378954.9892632077,12953102.930036865,2380994.710289253,12953102.930036865
58,6.6,rubber_20,2,2604339.19160722,13577547.382691503,2608709.1420685197,13577547.382691503,2612145.9018884166,13577547.382691503,2613834.0215214533,13577547.382691503,2616666.67000599,13577547.382691503
59,6.8,rubber_20,2,2854294.294302196,14227512.967182841,2859203.3727945257,14227512.967182841,2860484.919169201,14227512.967182841,2864822.9834652245,14227512.967182841,2867600.501949571,14227512.967182841
60,7.0,rubber_20,2,3121702.613508972,14903841.921250708,3126665.6610500584,14903841.921250708,3130982.196767442,14903841.921250708,3133636.215076338,14903841.921250708,3137020.6619527447,14903841.921250708
61,7.2,rubber_20,2,3413913.024247839,15607396.864181923,3417582.1364386156,15607396.864181923,3420053.6041955333,15607396.864181923,3422801.92003401,15607396.864181923,3425142.447254833,15607396.864181923
62,7.4,rubber_20,2,3723727.8993191808,16339061.068675516,3726098.444634631,16339061.068675516,3729077.3123344895,16339061.068675516,3731493.0857131057,16339061.068675516,3736138.379678836,16339061.068675516
63,7.6,rubber_20,2,4054275.7957865465,17099738.73121947,4057652.967225849,17099738.73121947,4060682.145133022,17099738.73121947,4065630.0844640997,17099738.73121947,4069742.054908364,17099738.73121947
64,7.8,rubber_20,2,4408020.108332991,17890355.24087682,4412428.151286558,17890355.24087682,4417245.214071567,17890355.24087682,4421938.946471903,17890355.24087682,4423261.5996116875,17890355.24087682
65,8.0,rubber_20,2,4785988.987142967,18711857.44638002,4789964.781241469,18711857.44638002,4794477.411506692,18711857.44638002,4801319.0896676425,18711857.44638002,4805813.338776676,18711857.44638002
66,8.2,rubber_20,2,5188651.744935907,19565213.92143364,5196120.336762535,19565213.92143364,5200771.592965603,19565213.92143364,5203755.547472777,19565213.92143364,5212334.314594289,19565213.92143364
67,8.4,rubber_20,2,5621469.678924888,20451415.228126112,5626270.169203716,20451415.228126112,5633129.309964343,20451415.228126112,5637776.8198018875,20451415.228126112,5645470.603161689,20451415.228126112
68,8.6,rubber_20,2,6080475.733192284,21371474.178352512,6088427.364809044,21371474.178352512,6093894.790676826,21371474.178352512,6100158.38145138,21371474.178352512,6104910.702446528,21371474.178352512
69,8.8,rubber_20,2,6571942.812116133,22326426.0931517,6576164.911496802,22326426.0931517,6582816.069105382,22326426.0931517,6591864.9194077775,22326426.0931517,6598130.510218403,22326426.0931517
70,9.0,rubber_20,2,7091214.615806105,23317329.05986231,7100441.147932364,23317329.05986231,7106514.059734355,23317329.05986231,7113533.707991175,23317329.05986231,7119923.210708375,23317329.05986231
71,9.2,rubber_20,2,7646508.664316221,24345264.187002625,7653391.063436722,24345264.187002625,7663678.468025173,24345264.187002625,7668831.149604123,24345264.187002625,7675664.943578443,24345264.187002625
72,9.4,rubber_20,2,8233254.02561867,25411335.856781974,8242428.274082614,25411335.856781974,8250895.163012713,25411335.856781974,8259351.183505314,25411335.856781974,8267076.841488204,25411335.856781974
73,9.6,rubber_20,2,8857688.322455218,26516671.975151405,8866916.756185131,26516671.975151405,8876588.741703177,26516671.975151405,8882910.634463647,26516671.975151405,8893392.837751303,26516671.975151405
74,9.8,rubber_20,2,9520775.104993245,27662424.219303627,9530926.588027036,27662424.219303627,9540229.813594017,27662424.219303627,9549840.859828658,27662424.219303627,9558665.73286911,27662424.219303627
75,10.0,rubber_20,2,10221822.623905053,28849768.282532547,10231367.318321735,28849768.282532547,10243515.293599585,28849768.282532547,10252754.49269346,28849768.282532547,10263489.691556076,28849768.282532547
76,10.2,rubber_20,2,10966293.392602086,30079904.116366215,10978562.745829653,30079904.116366215,10986864.61955208,30079904.116366215,10998863.24299796,30079904.116366215,11009932.13107648,30079904.116366215
77,10.4,rubber_20,2,11754114.29766023,31354056.169885643,11764361.025948528,31354056.169885643,11776072.832122058,31354056.169885643,11788435.450595902,31354056.169885643,11802561.501332637,31354056.169885643
78,10.6,rubber_20,2,12586141.931994539,32673473.626146495,12598372.007526875,32673473.626146495,12610973.796512067,32673473.626146495,12622991.136702895,32673473.626146495,12635193.02411656,32673473.626146495
79,10.8,rubber_20,2,13463220.575934887,34039430.63561952,13477676.353644177,34039430.63561952,13490613.191829467,34039430.63561952,13506973.546918703,34039430.63561952,13519415.826397672,34039430.63561952
80,11.0,rubber_20,2,14393802.243647268,35453226.5465696,14408816.90001575,35453226.5465696,14424468.823727367,35453226.5465696,14438550.564827487,35453226.5465696,14452658.422460211,35453226.5465696
81,11.2,rubber_20,2,15374959.828658339,36916186.13229277,15389467.87741016,36916186.13229277,15406614.519116418,36916186.13229277,15421102.798844013,36916186.13229277,15436851.435632212,36916186.13229277
82,11.4,rubber_20,2,16411407.662882121,38429659.815133855,16427101.685246224,38429659.815133855,16444908.66860402,38429659.815133855,16460251.436234707,38429659.815133855,16475459.15008028,38429659.815133855
83,11.6,rubber_20,2,17501998.286127556,39995023.8872086,17519411.329772566,39995023.8872086,17537259.652490277,39995023.8872086,17554495.749894194,39995023.8872086,17572715.5107016,39995023.8872086
84,11.8,rubber_20,2,18654119.538672786,41613680.72775508,18671701.809636943,41613680.72775508,18689681.851884376,41613680.72775508,18708200.550981566,41613680.72775508,18726866.08417335,41613680.72775508
85,12.0,rubber_20,2,19864080.713647105,43287059.01704173,19882720.868986525,43287059.01704173,19902056.489453036,43287059.01704173,19920625.6449901,43287059.01704173,19942609.422966383,43287059.01704173
86,12.2,rubber_20,2,21136660.43368676,45016613.94676185,21159754.526296537,45016613.94676185,21181879.87248345,45016613.94676185,21200979.012495592,45016613.94676185,21222315.553552948,45016613.94676185
87,12.4,rubber_20,2,22478126.273024693,46803827.42684402,22500901.046897203,46803827.42684402,22525175.42305941,46803827.42684402,22546804.60400278,46803827.42684402,22566871.650900517,46803827.42684402
88,12.6,rubber_20,2,23888629.057218086,48650208.2886116,23913989.272122946,48650208.2886116,23937041.186109643,48650208.2886116,23960706.28457402,48650208.2886116,23984874.272364352,48650208.2886116
89,12.8,rubber_20,2,25369674.645659357,50557292.48422622,25397222.924155757,50557292.48422622,25422179.827827085,50557292.48422622,25445680.546103198,50557292.48422622,25472357.841277465,50557292.48422622
90,13.0,rubber_20,2,26927875.21914071,52526643.282349914,26955046.059802804,52526643.282349914,26982798.495546464,52526643.282349914,27009004.660768397,52526643.282349914,27035105.77113845,52526643.282349914
91,13.2,rubber_20,2,28562757.987658102,54559851.45996584,28591157.695987333,54559851.45996584,28619261.894644357,54559851.45996584,28646549.655958932,54559851.45996584,28676744.89275271,54559851.45996584
92,13.4,rubber_20,2,30275137.46709437,56658535.49029584,30304916.976699505,56658535.49029584,30334870.42983945,56658535.49029584,30367503.3835345,56658535.49029584,30395617.98878016,56658535.49029584
93,13.6,rubber_20,2,32076150.09798886,58824341.72675817,32106618.593087994,58824341.72675817,32139206.482345607,58824341.72675817,32169564.13693764,58824341.72675817,32205384.711312573,58824341.72675817
94,13.8,rubber_20,2,33959990.17470053,61058944.58290744,33994111.616100036,61058944.58290744,34029112.365766115,61058944.58290744,34062313.69016716,61058944.58290744,34095478.04901725,61058944.58290744
95,14.0,rubber_20,2,35934616.06322326,63364046.7083041,35970870.02691061,63364046.7083041,36007774.05809184,63364046.7083041,36042128.94562212,63364046.7083041,36079117.1238137,63364046.7083041
96,14.2,rubber_20,2,38005290.44444984,65741379.16025905,38042970.82703895,65741379.16025905,38079518.0840552,65741379.16025905,38119614.38016961,65741379.16025905,38158478.73682714,65741379.16025905
97,14.4,rubber_20,2,40170439.477029555,68192701.57140465,40209998.52260626,68192701.57140465,40249035.403899334,68192701.57140465,40292266.28695302,68192701.57140465,40329852.457843095,68192701.57140465
98,14.6,rubber_20,2,42437780.42675501,70719802.31304218,42478230.51683112,70719802.31304218,42521973.67358821,70719802.31304218,42563618.46249765,70719802.31304218,42606202.40819996,70719802.31304218
99,14.8,rubber_20,2,44807400.921303004,73324498.65421945,44852930.13231059,73324498.65421945,44897614.65786521,73324498.65421945,44942784.24933421,73324498.65421945,44987551.73825026,73324498.65421945
100,15.0,rubber_20,2,47545773.833838165,76426016.08508115,47592666.17038744,76426016.08508115,47639780.45349815,76426016.08508115,47688663.443519935,76426016.08508115,47736824.256379224,76426016.08508115
101,15.2,rubber_20,2,49520848.12869678,79151174.43860474,49569427.18488283,79151174.43860474,49620773.94633011,79151174.43860474,49670587.073436275,79151174.43860474,49718684.355767034,79151174.43860474
102,15.4,rubber_20,2,51561831.37621455,81956928.4463222,51613016.744145475,81956928.4463222,51664094.01822855,81956928.4463222,51717235.36075511,81956928.4463222,51768028.96916493,81956928.4463222
103,15.6,rubber_20,2,53665829.68731917,84845128.34225713,53720599.46172087,84845128.34225713,53771792.445811965,84845128.34225713,53826992.49298236,84845128.34225713,53878595.79671679,84845128.34225713
104,15.8,rubber_20,2,55839632.6189929,87817652.71103157,55895274.51734907,87817652.71103157,55951204.67461334,87817652.71103157,56006069.23694414,87817652.71103157,56063005.857180834,87817652.71103157
105,16.0,rubber_20,2,58080837.558248386,90876408.62969814,58138179.41034542,90876408.62969814,58198409.946646094,90876408.62969814,58254370.09101826,90876408.62969814,58313884.46156222,90876408.62969814
106,16.2,rubber_20,2,60395374.16726894,94023331.80565824,60453451.340498805,94023331.80565824,60514160.9768538,94023331.80565824,60574160.82539213,94023331.80565824,60633920.10691489,94023331.80565824
107,16.4,rubber_20,2,62777810.188893996,97260386.7106339,62841883.28568423,97260386.7106339,62903765.11468662,97260386.7106339,62964380.30853769,97260386.7106339,63030702.29301622,97260386.7106339
108,16.6,rubber_20,2,65235707.21533578,100589566.71065705,65301478.41594966,100589566.71065705,65367304.41428609,100589566.71065705,65430457.06220905,100589566.71065705,65495787.61915039,100589566.71065705
109,16.8,rubber_20,2,67768552.54284559,104012894.1920493,67836116.30220194,104012894.1920493,67905265.3772823,104012894.1920493,67972867.11990505,104012894.1920493,68039689.26616399,104012894.1920493
110,17.0,rubber_20,2,70381356.85362521,107532420.68335971,70451293.56564716,107532420.68335971,70520509.00243515,107532420.68335971,70592819.52707298,107532420.68335971,70659428.19936043,107532420.68335971
111,17.2,rubber_20,2,73071746.40617643,111150226.97323646,73143715.93054307,111150226.97323646,73214835.66594116,111150226.97323646,73289548.9836188,111150226.97323646,73363080.64366901,111150226.97323646
112,17.4,rubber_20,2,75839113.20060676,114868423.22420123,75916404.91301936,114868423.22420123,75991760.02114776,114868423.22420123,76068741.18215157,114868423.22420123,76144496.67614503,114868423.22420123
113,17.6,rubber_20,2,78693165.08503518,118689149.08230692,78771435.40842223,118689149.08230692,78849733.35773069,118689149.08230692,78932329.9319884,118689149.08230692,79010083.41492526,118689149.08230692
114,17.8,rubber_20,2,81631165.9109202,122614573.78265113,81712047.92916554,122614573.78265113,81793631.00710158,122614573.78265113,81876129.68858369,122614573.78265113,81956691.39854288,122614573.78265113
115,18.0,rubber_20,2,84653997.34372316,126646896.25072719,84740393.31151712,126646896.25072719,84823552.48920012,126646896.25072719,84908672.52888283,126646896.25072719,84993032.8237672,126646896.25072719
116,18.2,rubber_20,2,87765281.95622848,130788345.19958909,87855379.33834083,130788345.19958909,87942182.09525864,130788345.19958909,88029794.31466246,130788345.19958909,88116726.81705692,130788345.19958909
117,18.4,rubber_20,2,90965554.27590851,135041179.22281656,91057524.1755378,135041179.22281656,91148819.55455597,135041179.22281656,91239119.48632772,135041179.22281656,91330544.00814518,135041179.22281656
118,18.6,rubber_20,2,94257083.7670622,139407686.8832571,94352955.8646617,139407686.8832571,94447655.85050634,139407686.8832571,94539878.54238151,139407686.8832571,94634574.319527,139407686.8832571
119,18.8,rubber_20,2,97645388.13361299,143890186.79753485,97743025.20614444,143890186.79753485,97839489.98939958,143890186.79753485,97936658.24866602,143890186.79753485,98035849.42187959,143890186.79753485
120,19.0,rubber_20,2,101126077.09816627,148491027.71630824,101226989.0108684,148491027.71630824,101329306.2046377,148491027.71630824,101430495.6049633,148491027.71630824,101529903.17167147,148491027.71630824
121,19.2,rubber_20,2,104706226.31042054,153212588.60026687,104810962.07929756,153212588.60026687,104913305.6379738,153212588.60026687,105019417.95601577,153212588.60026687,105123019.00238398,153212588.60026687
122,19.4,rubber_20,2,108384503.74477734,158057278.69185147,108490533.51293805,158057278.69185147,108600835.29056,158057278.69185147,108709026.61656077,158057278.69185147,108815593.8588318,158057278.69185147
123,19.6,rubber_20,2,112163478.53358115,163027537.58269507,112274478.32303147,163027537.58269507,112386011.71658444,163027537.58269507,112499331.20770773,163027537.58269507,112611243.16355106,163027537.58269507
124,19.8,rubber_20,2,116045996.07933004,168125835.2767668,116161214.13118066,168125835.2767668,116275755.16310354,168125835.2767668,116394630.11185847,168125835.2767668,116509739.20939216,168125835.2767668
125,20.0,rubber_20,2,120036837.68125312,173354672.24922222,120155455.598405,173354672.24922222,120274275.66968405,173354672.24922222,120393824.58664563,173354672.24922222,120513921.1639229,173354672.24922222
126,20.2,rubber_20,2,124131418.28014836,178716579.50094253,124254826.74819402,178716579.50094253,124380365.30309278,178716579.50094253,124503097.54969098,178716579.50094253,124626412.38773862,178716579.50094253
127,20.4,rubber_20,2,128336413.14967896,184214118.6087718,128464482.78583622,184214118.6087718,128593603.92438585,184214118.6087718,128721558.45892894,184214118.6087718,128848107.1053865,184214118.6087718
128,20.6,rubber_20,2,132653676.43823564,189849881.77143642,132785841.65292335,189849881.77143642,132920574.26885562,189849881.77143642,133052165.26272847,189849881.77143642,133185175.39260441,189849881.77143642
129,20.8,rubber_20,2,137086022.1303998,195626491.85115474,137225663.97677842,195626491.85115474,137360235.645285,195626491.85115474,137497870.05835444,195626491.85115474,137634507.06547272,195626491.85115474
130,21.0,rubber_20,2,141634899.6931403,201546602.4109325,141774852.7881513,201546602.4109325,141917745.72556347,201546602.4109325,142057133.66652295,201546602.4109325,142199391.35883826,201546602.4109325
131,21.2,rubber_20,2,146300363.8371462,207612897.74754295,146445325.4684355,207612897.74754295,146593237.42918584,207612897.74754295,146738062.36661163,207612897.74754295,146885941.39803785,207612897.74754295
132,21.4,rubber_20,2,151088160.66760787,213828092.92020088,151238304.80149797,213828092.92020088,151387885.81247422,213828092.92020088,151543887.1660481,213828092.92020088,151691428.08145055,213828092.92020088
133,21.6,rubber_20,2,155998155.4189572,220194933.7749283,156151762.82505503,220194933.7749283,156308210.10826585,220194933.7749283,156463747.70613456,220194933.7749283,156619513.24827942,220194933.7749283
134,21.8,rubber_20,2,161029885.3830256,226716196.9646163,161192036.78938967,226716196.9646163,161353567.27856538,226716196.9646163,161512679.47926244,226716196.9646163,161674815.21218476,226716196.9646163
135,22.0,rubber_20,2,166194759.87066752,233394689.96479517,166359094.22335893,233394689.96479517,166524950.84116253,233394689.96479517,166690938.8197031,233394689.96479517,166856806.62017924,233394689.96479517
136,22.2,rubber_20,2,171485620.5383716,240233251.08511353,171655107.449372,240233251.08511353,171827299.12501803,240233251.08511353,171999864.79937884,240233251.08511353,172169007.20216915,240233251.08511353
137,22.4,rubber_20,2,176905879.08902544,247234749.47653916,177085696.40390617,247234749.47653916,177260958.88077855,247234749.47653916,177437148.9367291,247234749.47653916,177614944.21305394,247234749.47653916
138,22.6,rubber_20,2,182465476.93419456,254402085.13429016,182649183.43138304,254402085.13429016,182831928.4956845,254402085.13429016,183014293.3035909,254402085.13429016,183196400.18203253,254402085.13429016
139,22.8,rubber_20,2,188161478.35851482,261738188.89650488,188348276.10947978,261738188.89650488,188536147.72018653,261738188.89650488,188724809.8414815,261738188.89650488,188915236.95572966,261738188.89650488
140,23.0,rubber_20,2,193995908.78978664,269246022.43866855,194187465.34026802,269246022.43866855,194383918.44209793,269246022.43866855,194575945.82524288,269246022.43866855,194769286.12042862,269246022.43866855
141,23.2,rubber_20,2,199969535.96594304,276928578.2638035,200170472.78459287,276928578.2638035,200370814.52960402,276928578.2638035,200569463.3570824,276928578.2638035,200770413.2290537,276928578.2638035
142,23.4,rubber_20,2,206092190.6787762,284788879.68843967,206296191.76669505,284788879.68843967,206500512.79114068,284788879.68843967,206706985.9757538,284788879.68843967,206913635.8344872,284788879.68843967
143,23.6,rubber_20,2,212357146.11460263,292829980.8243836,212569279.5994036,292829980.8243836,212781493.82420498,292829980.8243836,212993093.72982812,292829980.8243836,213204609.68632656,292829980.8243836
144,23.8,rubber_20,2,218771524.55223933,301054966.5562977,218991670.6701804,301054966.5562977,219207780.9074561,301054966.5562977,219428354.91502926,301054966.5562977,219647845.03393543,301054966.5562977
145,24.0,rubber_20,2,225338171.54430163,309466952.515108,225563877.801706,309466952.515108,225789212.67398778,309466952.515108,226014330.6149519,309466952.515108,226238759.8120381,309466952.515108
146,24.2,rubber_20,2,232058396.3026221,318069085.0472634,232292357.72973514,318069085.0472634,232523808.8341547,318069085.0472634,232756049.53518423,318069085.0472634,232988524.91283864,318069085.0472634
147,24.4,rubber_20,2,238939278.1509132,326864541.1798629,239178830.69845834,326864541.1798629,239416030.15225694,326864541.1798629,239655731.19818825,326864541.1798629,239892420.64789215,326864541.1798629
148,24.6,rubber_20,2,245973989.9696137,335856528.58166516,246219751.73692188,335856528.58166516,246466133.66867024,335856528.58166516,246713517.6890738,335856528.58166516,246959200.79530847,335856528.58166516
149,24.8,rubber_20,2,253175334.6364385,345048285.52001476,253427777.24368194,345048285.52001476,253682114.9646292,345048285.52001476,253934270.69343972,345048285.52001476,254185891.55840698,345048285.52001476
150,25.0,rubber_20,2,260538906.7005612,354443080.81369674,260799535.7033274,354443080.81369674,261060860.14274722,354443080.81369674,261321032.29405788,354443080.81369674,261581162.89755508,354443080.81369674
151,25.2,rubber_20,2,268071980.2522621,364044213.7817487,268340560.99803934,364044213.7817487,268607201.93368363,364044213.7817487,268874375.8310929,364044213.7817487,269142586.53474617,364044213.7817487
152,25.4,rubber_20,2,275771780.17169935,373855014.18825,276046009.70523494,373855014.18825,276323107.2013227,373855014.18825,276596579.35518473,373855014.18825,276871524.5588497,373855014.18825
153,25.6,rubber_20,2,283645050.77919006,383878842.1831158,283929553.6296464,383878842.1831158,284212982.9589426,383878842.1831158,284495273.0072057,383878842.1831158,284780037.5264814,383878842.1831158
154,25.8,rubber_20,2,291695444.85506374,394119088.23892474,291985468.54391867,394119088.23892474,292277673.00916547,394119088.23892474,292569250.757065,394119088.23892474,292861459.4497005,394119088.23892474
155,26.0,rubber_20,2,299922659.90729487,404579173.0837993,300221717.1601043,404579173.0837993,300522361.59640115,404579173.0837993,300821807.4670857,404579173.0837993,301122607.22598535,404579173.0837993
156,26.2,rubber_20,2,308332315.33869463,415262547.6303781,308640484.93400246,415262547.6303781,308946407.9535692,415262547.6303781,309257447.1965066,415262547.6303781,309564373.67075485,415262547.6303781
157,26.4,rubber_20,2,316925403.3748063,426172692.9008906,317240910.47405964,426172692.9008906,317556975.7871559,426172692.9008906,317874749.7688259,426172692.9008906,318192992.66809374,426172692.9008906
158,26.6,rubber_20,2,325704848.4903645,437313119.9483857,326030040.6438947,437313119.9483857,326354935.4046635,437313119.9483857,326679262.5649804,437313119.9483857,327006504.59564734,437313119.9483857
159,26.8,rubber_20,2,334674037.45549953,448687369.7741246,335007523.95928097,448687369.7741246,335344148.2655997,448687369.7741246,335674697.11131483,448687369.7741246,336009912.1614837,448687369.7741246
160,27.0,rubber_20,2,343835755.13089246,460299013.2411828,344177111.8170324,460299013.2411828,344522218.2736504,460299013.2411828,344864652.29492515,460299013.2411828,345208559.7290381,460299013.2411828
161,27.2,rubber_20,2,353194515.72144485,472151650.984279,353544686.06953835,472151650.984279,353898346.60024196,472151650.984279,354249140.8455144,472151650.984279,354603272.8933901,472151650.984279
162,27.4,rubber_20,2,362746427.7227876,484248913.3158757,363108942.3896236,484248913.3158757,363470773.04687107,484248913.3158757,363835006.9384178,484248913.3158757,364195059.9277788,484248913.3158757
163,27.6,rubber_20,2,372504799.64821166,496594460.12858,372875849.4937821,496594460.12858,373249283.07050353,496594460.12858,373618620.6337801,496594460.12858,373992149.61645466,496594460.12858
164,27.8,rubber_20,2,382463790.5535219,509191980.7938717,382846554.5757427,509191980.7938717,383230074.86565584,509191980.7938717,383611395.5658396,509191980.7938717,383991919.75941896,509191980.7938717
165,28.0,rubber_20,2,392632128.2621269,522045194.0572026,393026350.11512583,522045194.0572026,393418032.3648659,522045194.0572026,393809187.5882938,522045194.0572026,394199680.9461647,522045194.0572026
166,28.2,rubber_20,2,403009769.98517233,535157847.9294919,403411500.1161771,535157847.9294919,403815115.19501853,535157847.9294919,404217764.07807505,535157847.9294919,404618669.7835655,535157847.9294919
167,28.4,rubber_20,2,413600167.7345971,548533719.5750604,414014388.37825376,548533719.5750604,414427948.05519503,548533719.5750604,414841732.49235857,548533719.5750604,415254104.3961367,548533719.5750604
168,28.6,rubber_20,2,424411026.1493106,562176615.1960405,424833393.0542015,562176615.1960405,425257274.97920597,562176615.1960405,425683293.8800337,562176615.1960405,426105954.1865186,562176615.1960405
169,28.8,rubber_20,2,435437143.87601835,576090369.9132864,435872163.8175533,576090369.9132864,436306131.1530976,576090369.9132864,436741852.1122136,576090369.9132864,437177106.72784036,576090369.9132864
