temperature,time,mix_type,replicate,vapor_pressure_10mm,saturation_pressure_10mm,vapor_pressure_20mm,saturation_pressure_20mm,vapor_pressure_30mm,saturation_pressure_30mm,vapor_pressure_40mm,saturation_pressure_40mm,vapor_pressure_50mm,saturation_pressure_50mm
72,9.4,control,1,10292696.722256482,25411335.856781974,10304026.012589006,25411335.856781974,10312312.479428552,25411335.856781974,10323774.804171346,25411335.856781974,10332837.454723107,25411335.856781974
73,9.6,control,1,11074150.626288274,26516671.975151405,11085712.239857486,26516671.975151405,11097031.465136822,26516671.975151405,11105610.397631524,26516671.975151405,11117329.330530599,26516671.975151405
74,9.8,control,1,11898912.982636126,27662424.219303627,11911453.571067963,27662424.219303627,11924715.399671894,27662424.219303627,11934443.427921044,27662424.219303627,11946406.693596132,27662424.219303627
75,10.0,control,1,12779052.755190918,28849768.282532547,12791284.19465138,28849768.282532547,12806369.164145032,28849768.282532547,12817265.562707141,28849768.282532547,12830169.032948773,28849768.282532547
76,10.2,control,1,13707550.782015443,30079904.116366215,13722666.815219164,30079904.116366215,13735187.508758783,30079904.116366215,13749052.170228587,30079904.116366215,13763432.12493424,30079904.116366215
77,10.4,control,1,14691698.904337788,31354056.169885643,14706443.44032499,31354056.169885643,14721429.863886105,31354056.169885643,14736403.049793433,31354056.169885643,14749763.518239476,31354056.169885643
78,10.6,control,1,15731090.019422604,32673473.626146495,15747152.762911312,32673473.626146495,15762810.929611528,32673473.626146495,15780704.87151233,32673473.626146495,15795174.924924213,32673473.626146495
79,10.8,control,1,16830248.93408153,34039430.63561952,16847104.259330433,34039430.63561952,16865691.04006893,34039430.63561952,16882146.855947025,34039430.63561952,16898285.77424341,34039430.63561952
80,11.0,control,1,17992563.94041308,35453226.5465696,18011031.268006567,35453226.5465696,18029041.116269954,35453226.5465696,18048256.402927358,35453226.5465696,18066738.194524553,35453226.5465696
81,11.2,control,1,19220187.469054554,36916186.13229277,19238088.441271495,36916186.13229277,19257286.91491325,36916186.13229277,19278041.74740042,36916186.13229277,19296187.778858613,36916186.13229277
82,11.4,control,1,20512230.42240737,38429659.815133855,20534039.607920144,38429659.815133855,20555700.854860343,38429659.815133855,20575822.964548677,38429659.815133855,20596321.836944398,38429659.815133855
83,11.6,control,1,21878662.270422775,39995023.8872086,21900150.172418877,39995023.8872086,21919526.536110304,39995023.8872086,21942529.61034423,39995023.8872086,21965824.987878785,39995023.8872086
84,11.8,control,1,23315164.568725843,41613680.72775508,23340683.0819826,41613680.72775508,23361392.424317107,41613680.72775508,23385520.67906517,41613680.72775508,23407695.796020705,41613680.72775508
85,12.0,control,1,24829661.1748845,43287059.01704173,24852591.43839406,43287059.01704173,24878955.16451877,43287059.01704173,24904677.07681794,43287059.01704173,24929777.661625084,43287059.01704173
86,12.2,control,1,26422912.58717714,45016613.94676185,26448115.54940349,45016613.94676185,26474025.96224991,45016613.94676185,26502787.00979275,45016613.94676185,26528627.978707045,45016613.94676185
87,12.4,control,1,28098730.24772808,46803827.42684402,28127157.214878492,46803827.42684402,28155862.348476242,46803827.42684402,28183921.499509078,46803827.42684402,28210318.327992477,46803827.42684402
88,12.6,control,1,29861324.55282787,48650208.2886116,29892487.32677867,48650208.2886116,29921443.630822223,48650208.2886116,29951422.58909898,48650208.2886116,29981059.704350498,48650208.2886116
89,12.8,control,1,31713276.543489978,50557292.48422622,31747813.050846867,50557292.48422622,31778930.551144022,50557292.48422622,31809865.2331401,50557292.48422622,31841681.553593583,50557292.48422622
90,13.0,control,1,33659926.99761045,52526643.282349914,33692344.07907333,52526643.282349914,33725088.50453844,52526643.282349914,33760411.98186123,52526643.282349914,33794188.57378095,52526643.282349914
91,13.2,control,1,35702806.87449493,54559851.45996584,35737422.33232357,54559851.45996584,35773778.096204564,54559851.45996584,35812189.528625526,54559851.45996584,35845258.93832061,54559851.45996584
92,13.4,control,1,37844369.13755126,56658535.49029584,37883213.848840326,56658535.49029584,37921481.844798595,56658535.49029584,37957853.253718,56658535.49029584,37996818.18155189,56658535.49029584
93,13.6,control,1,40092672.931170054,58824341.72675817,40133392.062096216,58824341.72675817,40174463.960116915,58824341.72675817,40213896.056364045,58824341.72675817,40254031.11603347,58824341.72675817
94,13.8,control,1,42449409.320190035,61058944.58290744,42492537.96027842,61058944.58290744,42534370.29153215,61058944.58290744,42576796.150582075,61058944.58290744,42619709.20020028,61058944.58290744
95,14.0,control,1,44920719.83071158,63364046.7083041,44962960.369208634,63364046.7083041,45007013.81217304,63364046.7083041,45054381.30440769,63364046.7083041,45099086.68304356,63364046.7083041
96,14.2,control,1,47506083.32732327,65741379.16025905,47553150.501400106,65741379.16025905,47599314.93724592,65741379.16025905,47647483.600964084,65741379.16025905,47696587.978772305,65741379.16025905
97,14.4,control,1,50214931.788142286,68192701.57140465,50262279.80635393,68192701.57140465,50311240.04304254,68192701.57140465,50364040.13715915,68192701.57140465,50414739.612331316,68192701.57140465
98,14.6,control,1,53045805.99896681,70719802.31304218,53096257.506430656,70719802.31304218,53150355.63930774,70719802.31304218,53204579.77466673,70719802.31304218,53257896.23113656,70719802.31304218
99,14.8,control,1,56010071.559202515,73324498.65421945,56065340.17758567,73324498.65421945,56122099.17561512,73324498.65421945,56177235.53163814,73324498.65421945,56234335.72649141,73324498.65421945
100,15.0,control,1,59432507.1300826,76426016.08508115,59491720.04541813,76426016.08508115,59550747.02162433,76426016.08508115,59609817.288195424,76426016.08508115,59668778.6585235,76426016.08508115
101,15.2,control,1,61901928.85548575,79151174.43860474,61962464.69768654,79151174.43860474,62024003.11115207,79151174.43860474,62087641.20582903,79151174.43860474,62149146.91195171,79151174.43860474
102,15.4,control,1,64448725.617227845,81956928.4463222,64515856.114564896,81956928.4463222,64580342.712238364,81956928.4463222,64644484.830978855,81956928.4463222,64707085.16296406,81956928.4463222
103,15.6,control,1,67083170.80401955,84845128.34225713,67148275.18359995,84845128.34225713,67217292.60189703,84845128.34225713,67283362.17943148,84845128.34225713,67352258.51946189,84845128.34225713
104,15.8,control,1,69799310.08757898,87817652.71103157,69868626.85384117,87817652.71103157,69939141.88734865,87817652.71103157,70006887.55096431,87817652.71103157,70077447.06291626,87817652.71103157
105,16.0,control,1,72600885.7855992,90876408.62969814,72672952.51925209,90876408.62969814,72746115.56814921,90876408.62969814,72818129.62762977,90876408.62969814,72890305.45551696,90876408.62969814
106,16.2,control,1,75492889.01159921,94023331.80565824,75567973.69481078,94023331.80565824,75642816.11660017,94023331.80565824,75716861.54047109,94023331.80565824,75792490.49808468,94023331.80565824
107,16.4,control,1,78472729.99907683,97260386.7106339,78549796.39204206,97260386.7106339,78629459.31076644,97260386.7106339,78707544.4048656,97260386.7106339,78785096.93990123,97260386.7106339
108,16.6,control,1,81545557.30253904,100589566.71065705,81626262.74737376,100589566.71065705,81708024.33857562,100589566.71065705,81790231.14299525,100589566.71065705,81871434.50156847,100589566.71065705
109,16.8,control,1,84713466.31486143,104012894.1920493,84798181.12398371,104012894.1920493,84881672.62578732,104012894.1920493,84966732.8238805,104012894.1920493,85050513.28780642,104012894.1920493
110,17.0,control,1,87976085.1694895,107532420.68335971,88064345.26885045,107532420.68335971,88152141.55602758,107532420.68335971,88238847.76592043,107532420.68335971,88326537.28616036,107532420.68335971
111,17.2,control,1,91338754.18933973,111150226.97323646,91428751.85316205,111150226.97323646,91521770.83977239,111150226.97323646,91610560.22532791,111150226.97323646,91704112.19167921,111150226.97323646
112,17.4,control,1,94803359.71256456,114868423.22420123,94896560.6828802,114868423.22420123,94991063.05549365,114868423.22420123,95085170.93914708,114868423.22420123,95180399.99656348,114868423.22420123
113,17.6,control,1,98366404.82430084,118689149.08230692,98466260.87577827,118689149.08230692,98562657.4499511,118689149.08230692,98661886.14321776,118689149.08230692,98760374.8542428,118689149.08230692
114,17.8,control,1,102038709.37304322,122614573.78265113,102140889.53666918,122614573.78265113,102242929.04109943,122614573.78265113,102342712.23959304,122614573.78265113,102447975.10439365,122614573.78265113
115,18.0,control,1,105817964.97659054,126646896.25072719,105923982.1692107,126646896.25072719,106028444.76550068,126646896.25072719,106134684.6349192,126646896.25072719,106242009.43595514,126646896.25072719
116,18.2,control,1,109706717.68172465,130788345.19958909,109815612.51467493,130788345.19958909,109928549.11491501,130788345.19958909,110036815.44476777,130788345.19958909,110145350.88716659,130788345.19958909
117,18.4,control,1,113707170.02424407,135041179.22281656,113821774.73991802,135041179.22281656,113933526.63310833,135041179.22281656,114048500.09284006,135041179.22281656,114163816.2186353,135041179.22281656
118,18.6,control,1,117824630.55345444,139407686.8832571,117941288.35382587,139407686.8832571,118058864.93979333,139407686.8832571,118177016.44234404,139407686.8832571,118294927.29335238,139407686.8832571
119,18.8,control,1,122056612.79805258,143890186.79753485,122177035.9650958,143890186.79753485,122299372.5674716,143890186.79753485,122420286.53239883,143890186.79753485,122544701.7726108,143890186.79753485
120,19.0,control,1,126407297.6104122,148491027.71630824,126532701.36845128,148491027.71630824,126660958.0220827,148491027.71630824,126786645.92854075,148491027.71630824,126913285.00493959,148491027.71630824
121,19.2,control,1,130880938.47224954,153212588.60026687,131013354.04877742,153212588.60026687,131142956.12569134,153212588.60026687,131273031.57938519,153212588.60026687,131404493.90633044,153212588.60026687
122,19.4,control,1,135479373.7051914,158057278.69185147,135612127.92524147,158057278.69185147,135750462.845578,158057278.69185147,135885722.48328167,158057278.69185147,136019678.231565,158057278.69185147
123,19.6,control,1,140204596.8191121,163027537.58269507,140345006.75869593,163027537.58269507,140483666.94258505,163027537.58269507,140624080.72314674,163027537.58269507,140765137.26261994,163027537.58269507
124,19.8,control,1,145058649.83014467,168125835.2767668,145202619.5242084,168125835.2767668,145347613.92708203,168125835.2767668,145491638.17686704,168125835.2767668,145636915.45606264,168125835.2767668
125,20.0,control,1,150042622.50695777,173354672.24922222,150192783.65893552,173354672.24922222,150344280.49028203,173354672.24922222,150494500.67160907,173354672.24922222,150644456.36940154,173354672.24922222
126,20.2,control,1,155163846.23088756,178716579.50094253,155317189.87680912,178716579.50094253,155474273.3591357,178716579.50094253,155629479.43196958,178716579.50094253,155783754.38226396,178716579.50094253
127,20.4,control,1,160422259.24629402,184214118.6087718,160580687.3608807,184214118.6087718,160742250.32138526,184214118.6087718,160902919.83595407,184214118.6087718,161062515.689131,184214118.6087718
128,20.6,control,1,165819449.85594797,189849881.77143642,165984372.22049552,189849881.77143642,166150145.01602918,189849881.77143642,166314751.40533942,189849881.77143642,166480940.73622918,189849881.77143642
129,20.8,control,1,171359549.38309592,195626491.85115474,171531068.44285518,195626491.85115474,171700910.44423866,195626491.85115474,171873146.3132869,195626491.85115474,172042168.48774388,195626491.85115474
130,21.0,control,1,177043762.78368658,201546602.4109325,177218568.1157063,201546602.4109325,177395502.92752063,201546602.4109325,177573366.10898808,201546602.4109325,177749969.88303053,201546602.4109325
131,21.2,control,1,182874764.27538422,207612897.74754295,183057561.05358928,207612897.74754295,183239569.87672204,207612897.74754295,183422900.54947868,207612897.74754295,183605957.9810604,207612897.74754295
132,21.4,control,1,188857881.89333484,213828092.92020088,189046528.3252295,213828092.92020088,189236859.86964256,213828092.92020088,189427368.95713264,213828092.92020088,189614418.81492895,213828092.92020088
133,21.6,control,1,194995577.22384897,220194933.7749283,195188780.12483436,220194933.7749283,195384949.95109442,220194933.7749283,195579281.26641908,220194933.7749283,195775431.9576634,220194933.7749283
134,21.8,control,1,201289614.56878927,226716196.9646163,201490006.6272522,226716196.9646163,201689696.96608493,226716196.9646163,201891910.72544402,226716196.9646163,202093498.032854,226716196.9646163
135,22.0,control,1,207740671.34655464,233394689.96479517,207949730.27630666,233394689.96479517,208157554.27750155,233394689.96479517,208364393.1380887,233394689.96479517,208571780.0277026,233394689.96479517
136,22.2,control,1,214356385.0321913,240233251.08511353,214570666.3170281,240233251.08511353,214783964.2160596,240233251.08511353,214998179.36947381,240233251.08511353,215212922.5154183,240233251.08511353
137,22.4,control,1,221134588.21920493,247234749.47653916,221355706.15225586,247234749.47653916,221577113.72262186,247234749.47653916,221797962.93322602,247234749.47653916,222017365.28934544,247234749.47653916
138,22.6,control,1,228081695.79254454,254402085.13429016,228311110.82819954,254402085.13429016,228539582.94981527,254402085.13429016,228768064.19214344,254402085.13429016,228996190.68732336,254402085.13429016
139,22.8,control,1,235202216.92118093,261738188.89650488,235437069.4523711,261738188.89650488,235672517.4410433,261738188.89650488,235906842.77019322,261738188.89650488,236139861.03887817,261738188.89650488
140,23.0,control,1,242494655.96502703,269246022.43866855,242736118.63349715,269246022.43866855,242979181.63158193,269246022.43866855,243219845.60327733,269246022.43866855,243463637.83632013,269246022.43866855
141,23.2,control,1,249963688.17420867,276928578.2638035,250213068.37690794,276928578.2638035,250462029.6547166,276928578.2638035,250712221.14992577,276928578.2638035,250960564.82079586,276928578.2638035
142,23.4,control,1,257614106.74544093,284788879.68843967,257872270.5197211,284788879.68843967,258129356.54719368,284788879.68843967,258386210.88834864,284788879.68843967,258641951.60073763,284788879.68843967
143,23.6,control,1,265446854.62258396,292829980.8243836,265710786.7360179,292829980.8243836,265976989.08041635,292829980.8243836,266241034.11980918,292829980.8243836,266507608.97411424,292829980.8243836
144,23.8,control,1,273465007.9238019,301054966.5562977,273738543.8627066,301054966.5562977,274011359.4014522,301054966.5562977,274283720.495154,301054966.5562977,274555646.63002205,301054966.5562977
145,24.0,control,1,281673919.27972835,309466952.515108,281955600.75011355,309466952.515108,282236614.6148653,309466952.515108,282518552.37060314,309466952.515108,282798837.93374985,309466952.515108
146,24.2,control,1,290075002.206998,318069085.0472634,290365257.13597536,318069085.0472634,290656743.2931218,318069085.0472634,290945110.584292,318069085.0472634,291234497.614645,318069085.0472634
147,24.4,control,1,298671468.2528857,326864541.1798629,298972810.5989227,326864541.1798629,299269970.3504471,326864541.1798629,299567754.3378731,326864541.1798629,299867219.2055402,326864541.1798629
148,24.6,control,1,307470503.9692066,335856528.58166516,307775348.84998953,335856528.58166516,308084299.6679682,335856528.58166516,308390833.4284438,335856528.58166516,308699412.7669775,335856528.58166516
149,24.8,control,1,316469588.769943,345048285.52001476,316786387.8073618,345048285.52001476,317101779.3072448,345048285.52001476,317415878.0817442,345048285.52001476,317732982.94058937,345048285.52001476
150,25.0,control,1,325675159.484393,354443080.81369674,326000285.41844213,354443080.81369674,326324457.9082091,354443080.81369674,326649303.97734064,354443080.81369674,326976341.80813473,354443080.81369674
151,25.2,control,1,335087305.36879945,364044213.7817487,335422463.43841517,364044213.7817487,335758815.7620915,364044213.7817487,336090925.2508328,364044213.7817487,336428099.26675445,364044213.7817487
152,25.4,control,1,344715681.7795817,373855014.18825,345060594.44990647,373855014.18825,345405138.43432635,373855014.18825,345750461.11820865,373855014.18825,346093458.8258359,373855014.18825
153,25.6,control,1,354558417.21026474,383878842.1831158,354912574.30726707,383878842.1831158,355266861.8276215,383878842.1831158,355621108.0660672,383878842.1831158,355974104.46334416,383878842.1831158
154,25.8,control,1,364620480.7037663,394119088.23892474,364983406.45474696,394119088.23892474,365347100.1133335,394119088.23892474,365713358.5351211,394119088.23892474,366076987.80934376,394119088.23892474
155,26.0,control,1,374902477.5058319,404579173.0837993,375278766.3264757,404579173.0837993,375652742.0838341,404579173.0837993,376029307.72108203,404579173.0837993,376402388.4413295,404579173.0837993
156,26.2,control,1,385415839.13024133,415262547.6303781,385800387.061363,415262547.6303781,386185532.6939486,415262547.6303781,386569075.02513504,415262547.6303781,386955262.927655,415262547.6303781
157,26.4,control,1,396156427.67840475,426172692.9008906,396551770.9496234,426172692.9008906,396945857.81092805,426172692.9008906,397343586.66045964,426172692.9008906,397738948.8363815,426172692.9008906
158,26.6,control,1,407131234.4020807,437313119.9483857,407535526.285666,437313119.9483857,407942134.98513395,437313119.9483857,408350913.4481819,437313119.9483857,408757749.64544165,437313119.9483857
159,26.8,control,1,418343471.21059114,448687369.7741246,418760293.7659399,448687369.7741246,419177649.16981554,448687369.7741246,419595753.55277145,448687369.7741246,420012748.58313805,448687369.7741246
160,27.0,control,1,429792729.0059361,460299013.2411828,430222869.88984424,460299013.2411828,430653756.82533586,460299013.2411828,431082762.59852993,460299013.2411828,431511461.6560861,460299013.2411828
161,27.2,control,1,441489602.1217291,472151650.984279,441931883.28662384,472151650.984279,442371418.85450536,472151650.984279,442813945.3405203,472151650.984279,443253257.3482672,472151650.984279
162,27.4,control,1,453435349.69755,484248913.3158757,453885907.76995075,484248913.3158757,454340239.6099972,484248913.3158757,454791468.57544345,484248913.3158757,455245364.75706655,484248913.3158757
163,27.6,control,1,465627536.1181013,496594460.12858,466093208.11289626,496594460.12858,466560188.29001486,496594460.12858,467023651.7913974,496594460.12858,467489326.07909495,496594460.12858
164,27.8,control,1,478079097.55277634,509191980.7938717,478557001.9578221,509191980.7938717,479037009.1598763,509191980.7938717,479514179.63517135,509191980.7938717,479990336.9676101,509191980.7938717
165,28.0,control,1,490791154.30060774,522045194.0572026,491279772.9127417,522045194.0572026,491771548.39441216,522045194.0572026,492260242.3497381,522045194.0572026,492751222.0906515,522045194.0572026
166,28.2,control,1,503761638.1750987,535157847.9294919,504265752.41869724,535157847.9294919,504769092.24813676,535157847.9294919,505272876.2681344,535157847.9294919,505774112.93890494,535157847.9294919
167,28.4,control,1,517002331.9740637,548533719.5750604,517518347.0327733,548533719.5750604,518034796.1751569,548533719.5750604,518552349.81984675,548533719.5750604,519067006.5375964,548533719.5750604
168,28.6,control,1,530510797.24020326,562176615.1960405,531040271.630803,562176615.1960405,531570725.2689224,562176615.1960405,532101609.88709235,562176615.1960405,532632057.5817299,562176615.1960405
169,28.8,control,1,544296674.545669,576090369.9132864,544836061.3465744,576090369.9132864,545382533.264072,576090369.9132864,545928186.6941469,576090369.9132864,546470384.492665,576090369.9132864
170,29.0,control,1,558357721.3923907,590278847.6438318,558914665.7666185,590278847.6438318,559473402.4816303,590278847.6438318,560029226.0211091,590278847.6438318,560587825.1609892,590278847.6438318
171,29.2,control,1,572701547.3984426,604745940.9749361,573275428.0751554,604745940.9749361,573846016.3288839,604745940.9749361,574418905.1710553,604745940.9749361,574990715.4028778,604745940.9749361
172,29.4,control,1,587333303.4370816,619495571.034744,587918622.8451321,619495571.034744,588507834.4716653,619495571.034744,589091520.009584,619495571.034744,589680153.657454,619495571.034744
173,29.6,control,1,602253289.7084547,634531687.3596025,602853813.3220663,634531687.3596025,603455664.3681787,634531687.3596025,604056791.8401972,634531687.3596025,604659134.1597335,634531687.3596025
174,29.8,control,1,617466109.632123,649858267.7580792,618085220.7322087,649858267.7580792,618700446.5859358,649858267.7580792,619319177.0892577,649858267.7580792,619935741.4643492,649858267.7580792
175,30.0,control,1,632979961.7198495,665479318.1717192,633612891.1637577,665479318.1717192,634242554.7981815,665479318.1717192,634876331.4810839,665479318.1717192,635509129.543381,665479318.1717192
176,30.2,control,1,648794550.6524746,681398872.5325675,649441976.9647212,681398872.5325675,650089703.5566055,681398872.5325675,650739495.4297361,681398872.5325675,651386061.4081495,681398872.5325675
