temperature,time,mix_type,replicate,vapor_pressure_10mm,saturation_pressure_10mm,vapor_pressure_20mm,saturation_pressure_20mm,vapor_pressure_30mm,saturation_pressure_30mm,vapor_pressure_40mm,saturation_pressure_40mm,vapor_pressure_50mm,saturation_pressure_50mm
37,2.4,control,3,244908.06811489095,4695333.822686567,245691.02971778018,4695333.822686567,244003.2846924143,4695333.822686567,245380.63415860813,4695333.822686567,244052.73693395514,4695333.822686567
38,2.6,control,3,292224.49811870593,4957290.071481643,289616.97539036267,4957290.071481643,290698.2607250825,4957290.071481643,292365.1470696841,4957290.071481643,293429.49919792335,4957290.071481643
39,2.8,control,3,343345.5144229373,5231775.429574466,343137.7886304148,5231775.429574466,342209.567435228,5231775.429574466,343383.1975341261,5231775.429574466,346102.98997322377,5231775.429574466
40,3.0,control,3,402243.1714951778,5519282.955831094,400964.34792382835,5519282.955831094,401788.01581213187,5519282.955831094,402193.01311676047,5519282.955831094,400630.5258169863,5519282.955831094
41,3.2,control,3,466673.2854760227,5820320.503449371,465523.7273130919,5820320.503449371,468265.89981252904,5820320.503449371,467985.64300442906,5820320.503449371,467287.107843581,5820320.503449371
42,3.4,control,3,539133.8784335146,6135410.999303639,538894.7377774307,6135410.999303639,539178.3316520143,6135410.999303639,536153.8273278481,6135410.999303639,539267.1051214924,6135410.999303639
43,3.6,control,3,619237.001583687,6465092.723936029,618353.8748485262,6465092.723936029,620386.0543157351,6465092.723936029,620247.1422979925,6465092.723936029,620892.0349797909,6465092.723936029
44,3.8,control,3,707950.9819393181,6809919.59208775,707198.9411364913,6809919.59208775,707915.5827853653,6809919.59208775,707579.6467599861,6809919.59208775,708432.9366710671,6809919.59208775
45,4.0,control,3,803298.005844054,7170461.433663558,806172.187015418,7170461.433663558,805721.3391245226,7170461.433663558,806279.456486187,7170461.433663558,807712.6515767201,7170461.433663558
46,4.2,control,3,910549.560061771,7547304.275022141,912929.3063871898,7547304.275022141,915332.1982810677,7547304.275022141,915529.397189355,7547304.275022141,918264.5246574357,7547304.275022141
47,4.4,control,3,1030196.7457957439,7941050.620484467,1030201.690166354,7941050.620484467,1031171.9781613975,7941050.620484467,1032393.9198049787,7941050.620484467,1033223.1372693317,7941050.620484467
48,4.6,control,3,1159533.5930919393,8352319.733952575,1160702.159166204,8352319.733952575,1160213.804337451,8352319.733952575,1163125.6961061773,8352319.733952575,1163798.8560206315,8352319.733952575
49,4.8,control,3,1300201.1462584548,8781747.920530224,1302529.0747378373,8781747.920530224,1302707.6347492363,8781747.920530224,1304086.0147190632,8781747.920530224,1304359.3041087699,8781747.920530224
50,5.0,control,3,1454455.5652840838,9229988.808037631,1455660.1911510965,9229988.808037631,1456852.384634605,9229988.808037631,1457291.8598795168,9229988.808037631,1457146.1219454678,9229988.808037631
51,5.2,control,3,1623697.7416240957,9697713.62831169,1621650.8231570038,9697713.62831169,1624324.2214201852,9697713.62831169,1626469.5780359136,9697713.62831169,1630567.5198497355,9697713.62831169
52,5.4,control,3,1803720.8643185527,10185611.498183608,1804927.037994286,10185611.498183608,1807228.5576577138,10185611.498183608,1808701.0834148158,10185611.498183608,1810761.7205472877,10185611.498183608
53,5.6,control,3,2002100.821431475,10694389.70002607,2004523.9680236068,10694389.70002607,2004102.213613732,10694389.70002607,2006880.1154188223,10694389.70002607,2007520.2819612026,10694389.70002607
54,5.8,control,3,2215084.264721481,11224773.961761804,2217373.960573122,11224773.961761804,2219559.0534165683,11224773.961761804,2221361.563127659,11224773.961761804,2224795.9362621233,11224773.961761804
55,6.0,control,3,2446812.7376318187,11777508.736225888,2450324.328281572,11777508.736225888,2452168.8729285263,11777508.736225888,2451627.8779322943,11777508.736225888,2456607.051682879,11777508.736225888
56,6.2,control,3,2695426.2561277505,12353357.47977513,2700108.81020755,12353357.47977513,2704326.3518455294,12353357.47977513,2705182.3745460827,12353357.47977513,2704782.099994094,12353357.47977513
57,6.4,control,3,2964922.888745401,12953102.930036865,2969920.482183513,12953102.930036865,2971148.7981372834,12953102.930036865,2975774.9169155406,12953102.930036865,2977621.3529152214,12953102.930036865
58,6.6,control,3,3257089.3294228325,13577547.382691503,3261030.4796836665,13577547.382691503,3262351.7847445267,13577547.382691503,3266102.5196584295,13577547.382691503,3270478.307040859,13577547.382691503
59,6.8,control,3,3568566.7993972125,14227512.967182841,3572961.884994325,14227512.967182841,3576220.603842685,14227512.967182841,3579807.026245693,14227512.967182841,3584310.457175448,14227512.967182841
60,7.0,control,3,3904576.2340406654,14903841.921250708,3909221.57904403,14903841.921250708,3912458.6068219286,14903841.921250708,3916702.273484234,14903841.921250708,3921036.448627283,14903841.921250708
61,7.2,control,3,4265772.494658683,15607396.864181923,4270629.877120198,15607396.864181923,4274606.868569318,15607396.864181923,4278353.644098443,15607396.864181923,4283101.643432275,15607396.864181923
62,7.4,control,3,4652390.722028166,16339061.068675516,4657364.479373089,16339061.068675516,4661866.833628148,16339061.068675516,4664837.736148299,16339061.068675516,4670665.507612298,16339061.068675516
63,7.6,control,3,5065164.754712594,17099738.73121947,5071677.854603232,17099738.73121947,5075337.764305925,17099738.73121947,5082289.814496805,17099738.73121947,5086919.793743687,17099738.73121947
64,7.8,control,3,5508767.837169623,17890355.24087682,5514780.879012578,17890355.24087682,5520160.929958048,17890355.24087682,5525520.470922449,17890355.24087682,5531442.447218366,17890355.24087682
65,8.0,control,3,5980899.882206954,18711857.44638002,5987906.552927294,18711857.44638002,5992092.683910858,18711857.44638002,5999845.5610670885,18711857.44638002,6006403.045102331,18711857.44638002
66,8.2,control,3,6487868.036597861,19565213.92143364,6497168.364019813,19565213.92143364,6499218.5382384565,19565213.92143364,6507181.730107369,19565213.92143364,6513302.274307384,19565213.92143364
67,8.4,control,3,7028751.333086659,20451415.228126112,7033134.397666246,20451415.228126112,7039850.912399206,20451415.228126112,7048733.443006223,20451415.228126112,7053556.878149498,20451415.228126112
68,8.6,control,3,7603601.455998732,21371474.178352512,7610157.835858384,21371474.178352512,7617252.510278188,21371474.178352512,7626035.354169739,21371474.178352512,7630601.660129506,21371474.178352512
69,8.8,control,3,8212068.110935933,22326426.0931517,8220487.363493441,22326426.0931517,8229407.579100408,22326426.0931517,8238348.819876349,22326426.0931517,8246777.315339045,22326426.0931517
70,9.0,control,3,8864579.303235803,23317329.05986231,8871669.739080155,23317329.05986231,8882799.301004667,23317329.05986231,8890011.33999787,23317329.05986231,8900637.091766303,23317329.05986231
71,9.2,control,3,9556757.518894415,24345264.187002625,9564981.753043653,24345264.187002625,9577810.356066654,24345264.187002625,9585219.039488954,24345264.187002625,9594406.891446576,24345264.187002625
72,9.4,control,3,10290729.078003224,25411335.856781974,10302513.12911851,25411335.856781974,10314722.10737798,25411335.856781974,10323200.156291088,25411335.856781974,10332758.843799595,25411335.856781974
73,9.6,control,3,11072057.930764714,26516671.975151405,11082980.524136508,26516671.975151405,11095765.481215134,26516671.975151405,11106637.595795875,26516671.975151405,11115933.069111273,26516671.975151405
74,9.8,control,3,11900242.577045891,27662424.219303627,11911963.229767313,27662424.219303627,11924307.069021745,27662424.219303627,11937377.257056938,27662424.219303627,11948152.216305554,27662424.219303627
75,10.0,control,3,12778105.428692373,28849768.282532547,12790785.87729445,28849768.282532547,12805028.448549168,28849768.282532547,12815384.626227936,28849768.282532547,12830451.821784822,28849768.282532547
76,10.2,control,3,13706600.78587523,30079904.116366215,13722879.929572646,30079904.116366215,13734021.012989337,30079904.116366215,13748405.622678088,30079904.116366215,13763745.596834697,30079904.116366215
77,10.4,control,3,14690469.518199146,31354056.169885643,14705068.511936927,31354056.169885643,14720994.537485942,31354056.169885643,14735471.43251927,31354056.169885643,14752429.01462951,31354056.169885643
78,10.6,control,3,15730826.988646924,32673473.626146495,15748325.268386932,32673473.626146495,15764490.48023261,32673473.626146495,15780155.935065556,32673473.626146495,15793811.629967196,32673473.626146495
79,10.8,control,3,16831214.3433996,34039430.63561952,16847460.824531697,34039430.63561952,16864777.13910894,34039430.63561952,16881633.41626976,34039430.63561952,16899021.484079123,34039430.63561952
80,11.0,control,3,17992138.835584205,35453226.5465696,18009831.267529573,35453226.5465696,18028925.222429696,35453226.5465696,18046276.514949717,35453226.5465696,18065887.880956367,35453226.5465696
81,11.2,control,3,19219838.070315268,36916186.13229277,19240676.99929305,36916186.13229277,19257455.000652384,36916186.13229277,19276717.035974145,36916186.13229277,19298163.35941643,36916186.13229277
82,11.4,control,3,20513991.159136936,38429659.815133855,20533492.222375773,38429659.815133855,20553294.28573172,38429659.815133855,20574306.274577677,38429659.815133855,20597533.968552858,38429659.815133855
83,11.6,control,3,21878560.10158701,39995023.8872086,21901532.914059736,39995023.8872086,21919635.22346694,39995023.8872086,21943193.071521427,39995023.8872086,21965041.802519962,39995023.8872086
84,11.8,control,3,23314370.76567477,41613680.72775508,23337451.883236386,41613680.72775508,23362345.57152633,41613680.72775508,23383278.382302158,41613680.72775508,23409714.474863246,41613680.72775508
85,12.0,control,3,24828251.25603367,43287059.01704173,24853072.507492427,43287059.01704173,24878738.38822109,43287059.01704173,24903953.931004442,43287059.01704173,24929892.440628503,43287059.01704173
86,12.2,control,3,26421754.860967364,45016613.94676185,26449904.076924123,45016613.94676185,26475096.485786572,45016613.94676185,26503720.521038417,45016613.94676185,26528542.268445864,45016613.94676185
87,12.4,control,3,28098532.16681716,46803827.42684402,28129091.765044115,46803827.42684402,28155194.798819076,46803827.42684402,28184125.524903584,46803827.42684402,28212225.58822044,46803827.42684402
88,12.6,control,3,29860469.382935364,48650208.2886116,29890144.346351612,48650208.2886116,29922091.26175106,48650208.2886116,29951049.502094638,48650208.2886116,29980500.032445688,48650208.2886116
89,12.8,control,3,31714465.359176096,50557292.48422622,31744384.64861419,50557292.48422622,31778645.869719014,50557292.48422622,31807981.02982419,50557292.48422622,31841214.21788741,50557292.48422622
90,13.0,control,3,33659265.07230939,52526643.282349914,33693589.082634084,52526643.282349914,33727665.547933385,52526643.282349914,33759312.88562404,52526643.282349914,33793875.85578151,52526643.282349914
91,13.2,control,3,35701892.836340904,54559851.45996584,35738931.62478072,54559851.45996584,35773181.54330733,54559851.45996584,35808131.129333325,54559851.45996584,35845949.47115209,54559851.45996584
92,13.4,control,3,37846933.93878738,56658535.49029584,37882933.93008996,56658535.49029584,37921127.88862892,56658535.49029584,37959624.168255016,56658535.49029584,37996551.41497907,56658535.49029584
93,13.6,control,3,40093505.498526074,58824341.72675817,40134709.160308495,58824341.72675817,40175700.20733532,58824341.72675817,40213735.616127595,58824341.72675817,40252908.73914692,58824341.72675817
94,13.8,control,3,42449946.549252264,61058944.58290744,42493162.13628015,61058944.58290744,42534372.382415146,61058944.58290744,42577148.82654314,61058944.58290744,42620482.37862544,61058944.58290744
95,14.0,control,3,44919199.94357943,63364046.7083041,44962795.710256234,63364046.7083041,45010448.72260444,63364046.7083041,45053244.38686436,63364046.7083041,45099036.1173427,63364046.7083041
96,14.2,control,3,47505847.79426256,65741379.16025905,47552157.19244782,65741379.16025905,47600164.1356512,65741379.16025905,47647037.23383217,65741379.16025905,47695547.82873529,65741379.16025905
97,14.4,control,3,50213104.54856928,68192701.57140465,50263749.90209497,68192701.57140465,50314846.856545955,68192701.57140465,50363811.08476589,68192701.57140465,50414539.55624583,68192701.57140465
98,14.6,control,3,53045599.23984226,70719802.31304218,53099066.78701663,70719802.31304218,53152425.182367295,70719802.31304218,53205321.04853793,70719802.31304218,53258687.329511255,70719802.31304218
99,14.8,control,3,56010524.98947698,73324498.65421945,56064003.83222819,73324498.65421945,56122230.506971106,73324498.65421945,56178038.95601931,73324498.65421945,56234490.125531286,73324498.65421945
100,15.0,control,3,59432179.31419212,76426016.08508115,59492076.963536665,76426016.08508115,59551478.66720917,76426016.08508115,59611977.344281204,76426016.08508115,59671789.4644533,76426016.08508115
101,15.2,control,3,61901188.91403533,79151174.43860474,61964699.64569508,79151174.43860474,62025086.33515901,79151174.43860474,62087407.035995975,79151174.43860474,62150848.329342715,79151174.43860474
102,15.4,control,3,64452126.57438008,81956928.4463222,64515990.86945812,81956928.4463222,64580107.48039893,81956928.4463222,64644744.89811312,81956928.4463222,64708132.32409017,81956928.4463222
103,15.6,control,3,67083252.13596473,84845128.34225713,67150911.50808421,84845128.34225713,67216268.7153584,84845128.34225713,67283128.68980399,84845128.34225713,67352136.36897993,84845128.34225713
104,15.8,control,3,69799754.33495265,87817652.71103157,69869373.05353682,87817652.71103157,69939254.22029024,87817652.71103157,70008072.87608816,87817652.71103157,70078274.14002614,87817652.71103157
105,16.0,control,3,72600606.75274195,90876408.62969814,72674701.9363252,90876408.62969814,72747053.71792598,90876408.62969814,72818275.59188583,90876408.62969814,72892169.00556391,90876408.62969814
106,16.2,control,3,75492615.72241573,94023331.80565824,75567495.46402779,94023331.80565824,75641814.60829045,94023331.80565824,75718404.72018437,94023331.80565824,75792913.89843565,94023331.80565824
107,16.4,control,3,78470986.50157778,97260386.7106339,78550972.25743026,97260386.7106339,78628070.17312138,97260386.7106339,78708341.14455248,97260386.7106339,78784816.94155994,97260386.7106339
108,16.6,control,3,81545040.11278968,100589566.71065705,81625670.94291754,100589566.71065705,81709274.00296696,100589566.71065705,81790618.37172072,100589566.71065705,81870534.81394744,100589566.71065705
109,16.8,control,3,84711377.789116,104012894.1920493,84796982.66341558,104012894.1920493,84881730.76706013,104012894.1920493,84964302.51838483,104012894.1920493,85050903.354238,104012894.1920493
110,17.0,control,3,87976479.759067,107532420.68335971,88062289.58396314,107532420.68335971,88152014.8774158,107532420.68335971,88238666.47793302,107532420.68335971,88328844.79337958,107532420.68335971
111,17.2,control,3,91337829.55414227,111150226.97323646,91428089.10628831,111150226.97323646,91521616.29254067,111150226.97323646,91610136.77720311,111150226.97323646,91701875.84559584,111150226.97323646
112,17.4,control,3,94800561.45783716,114868423.22420123,94898224.61848004,114868423.22420123,94991679.18497847,114868423.22420123,95085651.5518417,114868423.22420123,95179386.81615056,114868423.22420123
113,17.6,control,3,98367362.88451146,118689149.08230692,98466069.96223927,118689149.08230692,98563872.97808641,118689149.08230692,98663984.4580235,118689149.08230692,98759258.44056122,118689149.08230692
114,17.8,control,3,102039674.73378135,122614573.78265113,102141272.13904583,122614573.78265113,102242480.65813817,122614573.78265113,102344186.61103466,122614573.78265113,102447150.55159128,122614573.78265113
115,18.0,control,3,105815030.90856893,126646896.25072719,105922598.75624856,126646896.25072719,106029201.85845064,126646896.25072719,106135731.95822021,126646896.25072719,106239712.45709503,126646896.25072719
116,18.2,control,3,109706498.33020775,130788345.19958909,109817814.29870038,130788345.19958909,109926250.23559031,130788345.19958909,110037740.20236138,130788345.19958909,110145664.48722814,130788345.19958909
117,18.4,control,3,113707185.03184965,135041179.22281656,113821599.79947913,135041179.22281656,113936308.39119789,135041179.22281656,114048259.977429,135041179.22281656,114161440.83793467,135041179.22281656
118,18.6,control,3,117824991.53667913,139407686.8832571,117939745.7716669,139407686.8832571,118059700.10299863,139407686.8832571,118176801.4957847,139407686.8832571,118294475.14530887,139407686.8832571
119,18.8,control,3,122055249.42814235,143890186.79753485,122176242.39318265,143890186.79753485,122298739.10290718,143890186.79753485,122420755.08272928,143890186.79753485,122543461.68522596,143890186.79753485
120,19.0,control,3,126408310.72645728,148491027.71630824,126533913.44503973,148491027.71630824,126660869.49399695,148491027.71630824,126787195.23835666,148491027.71630824,126912913.64590321,148491027.71630824
121,19.2,control,3,130880654.45574293,153212588.60026687,131012205.47427717,153212588.60026687,131141676.54640108,153212588.60026687,131272062.59992562,153212588.60026687,131403970.82118124,153212588.60026687
122,19.4,control,3,135477570.27711505,158057278.69185147,135614572.37596396,158057278.69185147,135749770.48232433,158057278.69185147,135884145.12021893,158057278.69185147,136020092.23566836,158057278.69185147
123,19.6,control,3,140204604.62422445,163027537.58269507,140343444.75982904,163027537.58269507,140482660.17287147,163027537.58269507,140623807.45419848,163027537.58269507,140765562.0021858,163027537.58269507
124,19.8,control,3,145057878.43807578,168125835.2767668,145202738.22362775,168125835.2767668,145348128.07304388,168125835.2767668,145494539.31050453,168125835.2767668,145635470.64761916,168125835.2767668
125,20.0,control,3,150043109.3107038,173354672.24922222,150193193.00951478,173354672.24922222,150344664.71894222,173354672.24922222,150493336.57867193,173354672.24922222,150643816.03364483,173354672.24922222
126,20.2,control,3,155164642.00491062,178716579.50094253,155318177.89254314,178716579.50094253,155473370.95475706,178716579.50094253,155630430.526048,178716579.50094253,155783147.0083565,178716579.50094253
127,20.4,control,3,160421008.791305,184214118.6087718,160582912.73048687,184214118.6087718,160742608.2135276,184214118.6087718,160903222.24132955,184214118.6087718,161060773.29705966,184214118.6087718
128,20.6,control,3,165818648.2490169,189849881.77143642,165983379.00885883,189849881.77143642,166148788.0422115,189849881.77143642,166314033.23152182,189849881.77143642,166480676.05413857,189849881.77143642
129,20.8,control,3,171358219.7742737,195626491.85115474,171528311.98697594,195626491.85115474,171703290.4938382,195626491.85115474,171871914.30269322,195626491.85115474,172043782.91375265,195626491.85115474
130,21.0,control,3,177041799.81518987,201546602.4109325,177220617.12258914,201546602.4109325,177395726.28986347,201546602.4109325,177573145.350548,201546602.4109325,177749888.282927,201546602.4109325
131,21.2,control,3,182876304.51506,207612897.74754295,183057503.34796572,207612897.74754295,183240732.10951877,207612897.74754295,183423031.7152873,207612897.74754295,183607893.0711125,207612897.74754295
132,21.4,control,3,188860552.03705904,213828092.92020088,189046691.98296168,213828092.92020088,189236695.34331957,213828092.92020088,189426499.9108647,213828092.92020088,189615609.01576337,213828092.92020088
133,21.6,control,3,194996979.87000912,220194933.7749283,195189940.25139263,220194933.7749283,195386134.768218,220194933.7749283,195581055.57026142,220194933.7749283,195774259.9752288,220194933.7749283
134,21.8,control,3,201288119.77294582,226716196.9646163,201488482.4239416,226716196.9646163,201690653.45973334,226716196.9646163,201891155.18650576,226716196.9646163,202091494.8472704,226716196.9646163
135,22.0,control,3,207742353.86780736,233394689.96479517,207948125.30994424,233394689.96479517,208155497.3729692,233394689.96479517,208363732.4364462,233394689.96479517,208570104.26083708,233394689.96479517
136,22.2,control,3,214355473.64186946,240233251.08511353,214570830.80931568,240233251.08511353,214784732.38951868,240233251.08511353,214998846.48089218,240233251.08511353,215211866.7495789,240233251.08511353
137,22.4,control,3,221134480.6551236,247234749.47653916,221355855.82275763,247234749.47653916,221577404.29330248,247234749.47653916,221797505.99237028,247234749.47653916,222018473.9280642,247234749.47653916
138,22.6,control,3,228082805.12247387,254402085.13429016,228312671.2830711,254402085.13429016,228537986.99243936,254402085.13429016,228766418.35764632,254402085.13429016,228995299.59734157,254402085.13429016
139,22.8,control,3,235201987.20181146,261738188.89650488,235438145.57882917,261738188.89650488,235672883.0238874,261738188.89650488,235906901.82703066,261738188.89650488,236142504.26618063,261738188.89650488
140,23.0,control,3,242493748.974139,269246022.43866855,242739058.69974154,269246022.43866855,242976666.72615793,269246022.43866855,243221139.7469725,269246022.43866855,243464881.41105062,269246022.43866855
141,23.2,control,3,249962831.92470053,276928578.2638035,250214123.16562015,276928578.2638035,250462425.6752159,276928578.2638035,250713637.2026455,276928578.2638035,250962727.9196346,276928578.2638035
142,23.4,control,3,257612916.6752613,284788879.68843967,257871432.70008892,284788879.68843967,258126490.17922866,284788879.68843967,258386313.38573804,284788879.68843967,258644461.4579349,284788879.68843967
143,23.6,control,3,265444576.6691737,292829980.8243836,265710439.8840737,292829980.8243836,265977053.76525122,292829980.8243836,266240804.7283273,292829980.8243836,266506358.46296996,292829980.8243836
144,23.8,control,3,273466699.96110135,301054966.5562977,273739006.72482836,301054966.5562977,274011231.74835986,301054966.5562977,274285085.11354494,301054966.5562977,274557275.1516371,301054966.5562977
145,24.0,control,3,281674763.4434643,309466952.515108,281955925.11960125,309466952.515108,282237738.2806427,309466952.515108,282518227.5570517,309466952.515108,282799994.14497995,309466952.515108
146,24.2,control,3,290076433.4791608,318069085.0472634,290365601.85580695,318069085.0472634,290656760.8431344,318069085.0472634,290944273.6277364,318069085.0472634,291236351.59900236,318069085.0472634
147,24.4,control,3,298672498.72422963,326864541.1798629,298970243.67371184,326864541.1798629,299270040.1140647,326864541.1798629,299567375.2842416,326864541.1798629,299865227.80356616,326864541.1798629
148,24.6,control,3,307469300.0971208,335856528.58166516,307776684.3426207,335856528.58166516,308082952.45024586,335856528.58166516,308391673.76777864,335856528.58166516,308696427.55892396,335856528.58166516
149,24.8,control,3,316466572.60779405,345048285.52001476,316785324.43256307,345048285.52001476,317101748.40859395,345048285.52001476,317416069.6766904,345048285.52001476,317733367.4456752,345048285.52001476
150,25.0,control,3,325674200.9958971,354443080.81369674,325998764.9660785,354443080.81369674,326322142.7761596,354443080.81369674,326651310.8012416,354443080.81369674,326974881.0554171,354443080.81369674
151,25.2,control,3,335087074.1612579,364044213.7817487,335423571.0606032,364044213.7817487,335758727.5230712,364044213.7817487,336091980.64915794,364044213.7817487,336426694.41687274,364044213.7817487
152,25.4,control,3,344715029.7627952,373855014.18825,345060682.0853104,373855014.18825,345403726.7402,373855014.18825,345748669.8947981,373855014.18825,346092633.89233273,373855014.18825
153,25.6,control,3,354557559.88182795,383878842.1831158,354911616.27793247,383878842.1831158,355266281.7172005,383878842.1831158,355620429.9154695,383878842.1831158,355973807.2367323,383878842.1831158
154,25.8,control,3,364620581.8823852,394119088.23892474,364984541.933453,394119088.23892474,365349383.356793,394119088.23892474,365714267.17056453,394119088.23892474,366075765.59824854,394119088.23892474
155,26.0,control,3,374903396.6722494,404579173.0837993,375277082.5211623,404579173.0837993,375653027.05836034,404579173.0837993,376027630.6661533,404579173.0837993,376403352.3583008,404579173.0837993
156,26.2,control,3,385415259.9880072,415262547.6303781,385800233.9782514,415262547.6303781,386183301.37898326,415262547.6303781,386570552.55988044,415262547.6303781,386954539.67749226,415262547.6303781
157,26.4,control,3,396154636.0922766,426172692.9008906,396553490.6451699,426172692.9008906,396947834.8388332,426172692.9008906,397345229.095618,426172692.9008906,397738737.04397124,426172692.9008906
158,26.6,control,3,407130657.2157152,437313119.9483857,407535657.56440264,437313119.9483857,407942515.3935476,437313119.9483857,408349469.10817164,437313119.9483857,408756311.9791057,437313119.9483857
159,26.8,control,3,418342440.3133769,448687369.7741246,418760766.3159513,448687369.7741246,419177564.345034,448687369.7741246,419596336.47977334,448687369.7741246,420014167.85811603,448687369.7741246
160,27.0,control,3,429792832.61843264,460299013.2411828,430222314.44691634,460299013.2411828,430652994.3868537,460299013.2411828,431081399.0333537,460299013.2411828,431509185.5128492,460299013.2411828
161,27.2,control,3,441490392.7001085,472151650.984279,441929978.5470216,472151650.984279,442370761.27747476,472151650.984279,442813230.5734801,472151650.984279,443252320.9644863,472151650.984279
162,27.4,control,3,453433811.1797051,484248913.3158757,453886834.630819,484248913.3158757,454340392.83460784,484248913.3158757,454793989.0341243,484248913.3158757,455245479.06865907,484248913.3158757
163,27.6,control,3,465628858.28306806,496594460.12858,466094591.87060577,496594460.12858,466559103.9270065,496594460.12858,467023862.54693305,496594460.12858,467491340.35775304,496594460.12858
164,27.8,control,3,478080779.7520603,509191980.7938717,478557155.6466248,509191980.7938717,479036813.54352427,509191980.7938717,479514403.63218343,509191980.7938717,479988656.360459,509191980.7938717
165,28.0,control,3,490791881.35541576,522045194.0572026,491279852.2536515,522045194.0572026,491770816.59857595,522045194.0572026,492259429.1443466,522045194.0572026,492752788.07081205,522045194.0572026
166,28.2,control,3,503762194.71471864,535157847.9294919,504267707.0304291,535157847.9294919,504767674.0000172,535157847.9294919,505271526.23526174,535157847.9294919,505775925.006006,535157847.9294919
167,28.4,control,3,517000924.88049006,548533719.5750604,517517175.55538875,548533719.5750604,518034492.95468366,548533719.5750604,518550988.9877061,548533719.5750604,519066122.4977473,548533719.5750604
168,28.6,control,3,530510405.6302439,562176615.1960405,531041400.75992465,562176615.1960405,531572124.40838915,562176615.1960405,532100812.2422289,562176615.1960405,532631982.9498688,562176615.1960405
169,28.8,control,3,544294625.2784746,576090369.9132864,544840258.3836473,576090369.9132864,545383272.4124806,576090369.9132864,545927769.1284784,576090369.9132864,546470613.6674675,576090369.9132864
170,29.0,control,3,558357099.9796977,590278847.6438318,558915458.047594,590278847.6438318,559472243.1410409,590278847.6438318,560032008.3862766,590278847.6438318,560587176.1194437,590278847.6438318
171,29.2,control,3,572703119.7216736,604745940.9749361,573272590.7518027,604745940.9749361,573846673.0109969,604745940.9749361,574416914.3803526,604745940.9749361,574989428.4056599,604745940.9749361
172,29.4,control,3,587331820.3525953,619495571.034744,587918491.606833,619495571.034744,588502887.715026,619495571.034744,589091726.744008,619495571.034744,589678096.2990723,619495571.034744
173,29.6,control,3,602252258.9208536,634531687.3596025,602852148.629764,634531687.3596025,603455564.3814017,634531687.3596025,604057138.7591549,634531687.3596025,604659633.6856606,634531687.3596025
174,29.8,control,3,617466619.3845342,649858267.7580792,618082485.4658661,649858267.7580792,618700395.6454144,649858267.7580792,619317915.219899,649858267.7580792,619934855.7985511,649858267.7580792
175,30.0,control,3,632979868.2143695,665479318.1717192,633613487.389148,665479318.1717192,634243947.8160335,665479318.1717192,634876454.4166176,665479318.1717192,635508704.7638844,665479318.1717192
176,30.2,control,3,648792047.1279637,681398872.5325675,649442707.0986179,681398872.5325675,650089452.9815015,681398872.5325675,650736355.133474,681398872.5325675,651387478.8884448,681398872.5325675
