temperature,time,mix_type,replicate,vapor_pressure_10mm,saturation_pressure_10mm,vapor_pressure_20mm,saturation_pressure_20mm,vapor_pressure_30mm,saturation_pressure_30mm,vapor_pressure_40mm,saturation_pressure_40mm,vapor_pressure_50mm,saturation_pressure_50mm
126,20.2,rubber_20,1,124129571.9512409,178716579.50094253,124255690.93065058,178716579.50094253,124378554.11328226,178716579.50094253,124502352.29145247,178716579.50094253,124626145.23491095,178716579.50094253
127,20.4,rubber_20,1,128337431.68972878,184214118.6087718,128465377.19949737,184214118.6087718,128594552.4541931,184214118.6087718,128721282.10409197,184214118.6087718,128851543.66235825,184214118.6087718
128,20.6,rubber_20,1,132652880.35803564,189849881.77143642,132787519.50428541,189849881.77143642,132921216.21623346,189849881.77143642,133051568.37596118,189849881.77143642,133184529.12467933,189849881.77143642
129,20.8,rubber_20,1,137085669.14868775,195626491.85115474,137223591.2202724,195626491.85115474,137360051.62825617,195626491.85115474,137497875.47295952,195626491.85115474,137633374.12812182,195626491.85115474
130,21.0,rubber_20,1,141634188.50302413,201546602.4109325,141774762.68664908,201546602.4109325,141917811.2192113,201546602.4109325,142056960.03821257,201546602.4109325,142201934.6711456,201546602.4109325
131,21.2,rubber_20,1,146301049.76519743,207612897.74754295,146445749.01858032,207612897.74754295,146593946.34438482,207612897.74754295,146739837.41888052,207612897.74754295,146885408.63792872,207612897.74754295
132,21.4,rubber_20,1,151086138.63775447,213828092.92020088,151235788.38055247,213828092.92020088,151389685.7607037,213828092.92020088,151539103.57855,213828092.92020088,151689207.43134445,213828092.92020088
133,21.6,rubber_20,1,155996421.45480204,220194933.7749283,156151713.80228102,220194933.7749283,156308456.89854363,220194933.7749283,156462351.04632235,220194933.7749283,156619598.93987837,220194933.7749283
134,21.8,rubber_20,1,161032171.07975778,226716196.9646163,161192795.44689098,226716196.9646163,161352736.04944214,226716196.9646163,161513867.35356846,226716196.9646163,161674735.69704702,226716196.9646163
135,22.0,rubber_20,1,166194616.6326848,233394689.96479517,166360488.70961037,233394689.96479517,166524378.51009563,233394689.96479517,166692295.98965463,233394689.96479517,166855866.3857575,233394689.96479517
136,22.2,rubber_20,1,171483490.50008518,240233251.08511353,171657968.22615626,240233251.08511353,171826780.0537294,240233251.08511353,172000173.86518782,240233251.08511353,172170292.81422246,240233251.08511353
137,22.4,rubber_20,1,176908088.81458995,247234749.47653916,177083950.96181035,247234749.47653916,177261860.2564509,247234749.47653916,177437668.45838118,247234749.47653916,177616874.2622439,247234749.47653916
138,22.6,rubber_20,1,182467297.68501958,254402085.13429016,182647534.9956407,254402085.13429016,182830160.6703924,254402085.13429016,183012211.03228718,254402085.13429016,183197506.9665106,254402085.13429016
139,22.8,rubber_20,1,188160761.14924178,261738188.89650488,188351317.9103091,261738188.89650488,188536917.98768184,261738188.89650488,188725551.10161847,261738188.89650488,188912918.64701873,261738188.89650488
140,23.0,rubber_20,1,193996097.0471709,269246022.43866855,194189653.45899674,269246022.43866855,194383999.6035408,269246022.43866855,194578043.4604725,269246022.43866855,194772574.4885794,269246022.43866855
141,23.2,rubber_20,1,199968525.9705348,276928578.2638035,200170392.7666526,276928578.2638035,200371128.7864843,276928578.2638035,200568832.3112625,276928578.2638035,200769064.4224537,276928578.2638035
142,23.4,rubber_20,1,206090387.272599,284788879.68843967,206296567.15082166,284788879.68843967,206502872.5910277,284788879.68843967,206708886.48244438,284788879.68843967,206913266.53901973,284788879.68843967
143,23.6,rubber_20,1,212355308.3433633,292829980.8243836,212568841.51214126,292829980.8243836,212781269.16602978,292829980.8243836,212993807.28620738,292829980.8243836,213203338.57218787,292829980.8243836
144,23.8,rubber_20,1,218773221.99880826,301054966.5562977,218989730.3720749,301054966.5562977,219209914.42132932,301054966.5562977,219426893.3805167,301054966.5562977,219645947.98487324,301054966.5562977
145,24.0,rubber_20,1,225341052.02823973,309466952.515108,225564299.89697596,309466952.515108,225788343.7591835,309466952.515108,226015439.43760046,309466952.515108,226239118.98565117,309466952.515108
146,24.2,rubber_20,1,232061195.08860284,318069085.0472634,232292592.861848,318069085.0472634,232525388.95099306,318069085.0472634,232755185.65155092,318069085.0472634,232987434.49863783,318069085.0472634
147,24.4,rubber_20,1,238937912.3506641,326864541.1798629,239178277.81154746,326864541.1798629,239416621.3229529,326864541.1798629,239653131.2669709,326864541.1798629,239893090.03261784,326864541.1798629
148,24.6,rubber_20,1,245975876.79756114,335856528.58166516,246222227.0368288,335856528.58166516,246464912.96644887,335856528.58166516,246713183.62419266,335856528.58166516,246959447.2986451,335856528.58166516
149,24.8,rubber_20,1,253175765.8121709,345048285.52001476,253428513.70663288,345048285.52001476,253680003.0355197,345048285.52001476,253933675.81962574,345048285.52001476,254187549.76854703,345048285.52001476
150,25.0,rubber_20,1,260538110.80279458,354443080.81369674,260799182.9065297,354443080.81369674,261058954.92607486,354443080.81369674,261319799.7278648,354443080.81369674,261579359.06264699,354443080.81369674
151,25.2,rubber_20,1,268070813.8423792,364044213.7817487,268338880.78605077,364044213.7817487,268605021.6811649,364044213.7817487,268873292.5450903,364044213.7817487,269140067.61665475,364044213.7817487
152,25.4,rubber_20,1,275772401.89612854,373855014.18825,276047122.37766284,373855014.18825,276322077.2855977,373855014.18825,276598921.6393348,373855014.18825,276875244.20627606,373855014.18825
153,25.6,rubber_20,1,283644984.45702505,383878842.1831158,283931584.74992734,383878842.1831158,284212466.2275056,383878842.1831158,284496867.3348838,383878842.1831158,284779170.830055,383878842.1831158
154,25.8,rubber_20,1,291696852.6809493,394119088.23892474,291987857.62192583,394119088.23892474,292278333.574733,394119088.23892474,292571812.76346827,394119088.23892474,292861159.3858107,394119088.23892474
155,26.0,rubber_20,1,299923362.6849192,404579173.0837993,300224847.9911422,404579173.0837993,300523184.2850282,404579173.0837993,300819797.3436993,404579173.0837993,301122536.7648735,404579173.0837993
156,26.2,rubber_20,1,308334004.05676544,415262547.6303781,308640756.5387395,415262547.6303781,308947369.4878799,415262547.6303781,309255934.39830595,415262547.6303781,309563466.4703005,415262547.6303781
157,26.4,rubber_20,1,316924736.85626584,426172692.9008906,317242989.27238154,426172692.9008906,317558789.00622517,426172692.9008906,317873908.0766719,426172692.9008906,318191937.9040344,426172692.9008906
158,26.6,rubber_20,1,325705427.8803455,437313119.9483857,326029609.74385095,437313119.9483857,326353816.0142868,437313119.9483857,326680171.5617041,437313119.9483857,327006456.2818558,437313119.9483857
159,26.8,rubber_20,1,334674138.61738956,448687369.7741246,335009066.1096434,448687369.7741246,335342536.25274456,448687369.7741246,335676646.875889,448687369.7741246,336012792.3567311,448687369.7741246
160,27.0,rubber_20,1,343834735.9904135,460299013.2411828,344178262.6505688,460299013.2411828,344522133.5474947,460299013.2411828,344865062.26809263,460299013.2411828,345209382.8597681,460299013.2411828
161,27.2,rubber_20,1,353192307.1123726,472151650.984279,353545208.08005035,472151650.984279,353896462.06640863,472151650.984279,354249359.0478661,472151650.984279,354603314.28536075,472151650.984279
162,27.4,rubber_20,1,362745026.9104695,484248913.3158757,363109943.8212618,484248913.3158757,363470154.7640754,484248913.3158757,363835016.5424336,484248913.3158757,364197310.67664754,484248913.3158757
163,27.6,rubber_20,1,372504773.67332864,496594460.12858,372875449.71722364,496594460.12858,373247815.5461564,496594460.12858,373617881.3598379,496594460.12858,373992051.13961315,496594460.12858
164,27.8,rubber_20,1,382464714.84147006,509191980.7938717,382846649.74199003,509191980.7938717,383229772.5396434,509191980.7938717,383612455.8535853,509191980.7938717,383993129.35169184,509191980.7938717
165,28.0,rubber_20,1,392632388.38664216,522045194.0572026,393024237.5849351,522045194.0572026,393415920.5886562,522045194.0572026,393809412.28433514,522045194.0572026,394201894.8701532,522045194.0572026
166,28.2,rubber_20,1,403010336.20081633,535157847.9294919,403413717.5534714,535157847.9294919,403817292.2977324,535157847.9294919,404218299.3173796,535157847.9294919,404619382.50460917,535157847.9294919
167,28.4,rubber_20,1,413600860.12454283,548533719.5750604,414014801.83086675,548533719.5750604,414428633.47075456,548533719.5750604,414840087.55305654,548533719.5750604,415255190.28057265,548533719.5750604
168,28.6,rubber_20,1,424408435.71220225,562176615.1960405,424833948.5426101,562176615.1960405,425256400.62781376,562176615.1960405,425681593.2756849,562176615.1960405,426103887.33976007,562176615.1960405
169,28.8,rubber_20,1,435435852.83940816,576090369.9132864,435871337.8665156,576090369.9132864,436307013.35167783,576090369.9132864,436740708.8477396,576090369.9132864,437175659.92963237,576090369.9132864
