temperature,time,mix_type,replicate,vapor_pressure_10mm,saturation_pressure_10mm,vapor_pressure_20mm,saturation_pressure_20mm,vapor_pressure_30mm,saturation_pressure_30mm,vapor_pressure_40mm,saturation_pressure_40mm,vapor_pressure_50mm,saturation_pressure_50mm
44,3.8,rubber_10,2,635930.2784790029,6809919.59208775,637350.2011188958,6809919.59208775,637062.1145230411,6809919.59208775,637663.3398055829,6809919.59208775,637836.2692679493,6809919.59208775
45,4.0,rubber_10,2,725687.0987637312,7170461.433663558,725391.7340827872,7170461.433663558,726831.5610516086,7170461.433663558,725294.2086076305,7170461.433663558,727909.9405139537,7170461.433663558
46,4.2,rubber_10,2,821246.2196015024,7547304.275022141,821627.9479137476,7547304.275022141,822810.8250705032,7547304.275022141,822495.870215911,7547304.275022141,824634.6707819491,7547304.275022141
47,4.4,rubber_10,2,928072.3110681544,7941050.620484467,926419.5120497016,7941050.620484467,927003.9566326973,7941050.620484467,929826.7006036814,7941050.620484467,930379.6533135375,7941050.620484467
48,4.6,rubber_10,2,1044065.4063221829,8352319.733952575,1041776.85528197,8352319.733952575,1046300.994176363,8352319.733952575,1047743.0602311243,8352319.733952575,1046931.9246012552,8352319.733952575
49,4.8,rubber_10,2,1169978.8662126283,8781747.920530224,1170976.003218443,8781747.920530224,1171814.1858893998,8781747.920530224,1173751.209241805,8781747.920530224,1175025.8378193758,8781747.920530224
50,5.0,rubber_10,2,1308071.5033326007,9229988.808037631,1311746.5493124414,9229988.808037631,1312059.8817574445,9229988.808037631,1313098.0316624905,9229988.808037631,1312221.8321755438,9229988.808037631
51,5.2,rubber_10,2,1460166.5521566395,9697713.62831169,1462379.8858909481,9697713.62831169,1462980.8007609206,9697713.62831169,1463013.4994255588,9697713.62831169,1463723.215889939,9697713.62831169
52,5.4,rubber_10,2,1623592.6059782784,10185611.498183608,1625596.8472664985,10185611.498183608,1627537.9903362119,10185611.498183608,1628889.3057964123,10185611.498183608,1630019.1754821872,10185611.498183608
53,5.6,rubber_10,2,1801428.0494926956,10694389.70002607,1802123.0545018157,10694389.70002607,1805124.8407276792,10694389.70002607,1806645.8281343759,10694389.70002607,1808092.65008095,10694389.70002607
54,5.8,rubber_10,2,1995426.4489495615,11224773.961761804,1996370.070646419,11224773.961761804,1998273.7802847316,11224773.961761804,2000480.0242220927,11224773.961761804,2002993.3664979946,11224773.961761804
55,6.0,rubber_10,2,2201229.6660809643,11777508.736225888,2204650.702941971,11777508.736225888,2207107.2332106023,11777508.736225888,2209210.4532375885,11777508.736225888,2210571.627043457,11777508.736225888
56,6.2,rubber_10,2,2426630.8747106926,12353357.47977513,2429437.5421989663,12353357.47977513,2432718.5610810374,12353357.47977513,2435220.958714871,12353357.47977513,2436027.696317324,12353357.47977513
57,6.4,rubber_10,2,2670048.032778134,12953102.930036865,2672991.244509215,12953102.930036865,2675467.9303295696,12953102.930036865,2678480.2511314675,12953102.930036865,2681420.826313446,12953102.930036865
58,6.6,rubber_10,2,2931554.0239288444,13577547.382691503,2935006.523062131,13577547.382691503,2937532.6413131994,13577547.382691503,2939105.4953230587,13577547.382691503,2943635.180003627,13577547.382691503
59,6.8,rubber_10,2,3211433.995284938,14227512.967182841,3216285.4264685176,14227512.967182841,3219139.2467952534,14227512.967182841,3224529.3053412046,14227512.967182841,3224770.078612492,14227512.967182841
60,7.0,rubber_10,2,3514846.484221511,14903841.921250708,3516589.243542517,14903841.921250708,3522255.012372939,14903841.921250708,3526217.749099493,14903841.921250708,3528503.901637298,14903841.921250708
61,7.2,rubber_10,2,3838752.9076422323,15607396.864181923,3842485.6588391094,15607396.864181923,3847838.122076891,15607396.864181923,3849333.453350479,15607396.864181923,3853771.2411606726,15607396.864181923
62,7.4,rubber_10,2,4189393.0371428677,16339061.068675516,4193256.9831336834,16339061.068675516,4194356.369224348,16339061.068675516,4197739.670280932,16339061.068675516,4205248.099667321,16339061.068675516
63,7.6,rubber_10,2,4559154.3977656355,17099738.73121947,4563987.796187826,17099738.73121947,4569383.033200325,17099738.73121947,4573807.100701887,17099738.73121947,4576492.327271377,17099738.73121947
64,7.8,rubber_10,2,4959627.679538223,17890355.24087682,4963344.891127914,17890355.24087682,4968494.831847055,17890355.24087682,4973980.225957929,17890355.24087682,4977443.00303244,17890355.24087682
65,8.0,rubber_10,2,5384062.50587173,18711857.44638002,5391132.358518281,18711857.44638002,5394679.313555753,18711857.44638002,5401170.3617287055,18711857.44638002,5406661.076969525,18711857.44638002
66,8.2,rubber_10,2,5839100.880885026,19565213.92143364,5845410.659121787,19565213.92143364,5848861.647971044,19565213.92143364,5858348.354049741,19565213.92143364,5861016.91990283,19565213.92143364
67,8.4,rubber_10,2,6323711.726917406,20451415.228126112,6331191.551245909,20451415.228126112,6338153.717375585,20451415.228126112,6343300.328476286,20451415.228126112,6349125.351935646,20451415.228126112
68,8.6,rubber_10,2,6841478.795977109,21371474.178352512,6847410.452057741,21371474.178352512,6854809.946055823,21371474.178352512,6860665.7932745265,21371474.178352512,6869438.649189511,21371474.178352512
69,8.8,rubber_10,2,7394728.440575574,22326426.0931517,7399364.939532934,22326426.0931517,7405846.599796483,22326426.0931517,7412176.599834038,22326426.0931517,7420008.754202268,22326426.0931517
70,9.0,rubber_10,2,7977367.631963334,23317329.05986231,7987024.885735418,23317329.05986231,7994505.832413789,23317329.05986231,8000502.277117194,23317329.05986231,8009919.909116601,23317329.05986231
71,9.2,rubber_10,2,8603018.363792444,24345264.187002625,8609419.891075226,24345264.187002625,8620109.998816645,24345264.187002625,8625301.672977649,24345264.187002625,8637330.037200278,24345264.187002625
72,9.4,rubber_10,2,9262342.426538136,25411335.856781974,9274358.958295543,25411335.856781974,9282975.133518064,25411335.856781974,9291366.7024096,25411335.856781974,9299379.165745396,25411335.856781974
73,9.6,rubber_10,2,9966363.330658112,26516671.975151405,9975135.494928725,26516671.975151405,9984180.020849444,26516671.975151405,9995171.061075026,26516671.975151405,10006533.138340192,26516671.975151405
74,9.8,rubber_10,2,10711927.664973218,27662424.219303627,10721281.331620183,27662424.219303627,10731795.651096407,27662424.219303627,10741665.611143079,27662424.219303627,10752787.151500538,27662424.219303627
75,10.0,rubber_10,2,11500938.899080953,28849768.282532547,11512843.367062077,28849768.282532547,11524089.681524891,28849768.282532547,11533255.150531774,28849768.282532547,11544491.617793012,28849768.282532547
76,10.2,rubber_10,2,12338028.38173778,30079904.116366215,12348681.718569966,30079904.116366215,12362030.571276678,30079904.116366215,12373585.31386588,30079904.116366215,12386303.261575514,30079904.116366215
77,10.4,rubber_10,2,13220968.917649798,31354056.169885643,13235990.558349164,31354056.169885643,13247519.696288243,31354056.169885643,13261701.90025208,31354056.169885643,13274182.268719152,31354056.169885643
78,10.6,rubber_10,2,14159929.053091161,32673473.626146495,14172876.941453522,32673473.626146495,14187132.178942971,32673473.626146495,14201167.29889634,32673473.626146495,14215510.623463966,32673473.626146495
79,10.8,rubber_10,2,15148398.523847058,34039430.63561952,15162513.06471049,34039430.63561952,15181083.001594754,34039430.63561952,15194611.8369486,34039430.63561952,15208921.454749629,34039430.63561952
80,11.0,rubber_10,2,16193813.422455676,35453226.5465696,16210481.218741154,35453226.5465696,16225616.525063798,35453226.5465696,16242803.919538524,35453226.5465696,16259101.297335165,35453226.5465696
81,11.2,rubber_10,2,17297951.133066636,36916186.13229277,17316347.862655703,36916186.13229277,17332115.354373258,36916186.13229277,17352125.7020113,36916186.13229277,17367806.435675733,36916186.13229277
82,11.4,rubber_10,2,18461553.788626634,38429659.815133855,18479752.01517617,38429659.815133855,18499733.869557273,38429659.815133855,18518358.99797806,38429659.815133855,18535788.471958064,38429659.815133855
83,11.6,rubber_10,2,19692161.99883609,39995023.8872086,19711414.197357416,39995023.8872086,19730099.34413376,39995023.8872086,19749127.30251421,39995023.8872086,19768086.757128242,39995023.8872086
84,11.8,rubber_10,2,20986164.098770972,41613680.72775508,21003598.475237276,41613680.72775508,21024716.448364727,41613680.72775508,21047322.84829988,41613680.72775508,21066237.000661206,41613680.72775508
85,12.0,rubber_10,2,22347109.80949294,43287059.01704173,22368751.64560492,43287059.01704173,22391614.150561877,43287059.01704173,22412559.70705814,43287059.01704173,22436532.577165946,43287059.01704173
86,12.2,rubber_10,2,23780801.66894594,45016613.94676185,23804768.77020747,45016613.94676185,23828614.713357292,45016613.94676185,23851091.44688312,45016613.94676185,23875924.757053092,45016613.94676185
87,12.4,rubber_10,2,25288688.34045849,46803827.42684402,25315326.23531435,46803827.42684402,25338532.4721801,46803827.42684402,25364823.919094574,46803827.42684402,25392666.27960535,46803827.42684402
88,12.6,rubber_10,2,26875975.10620668,48650208.2886116,26901567.62638645,48650208.2886116,26928083.329025183,48650208.2886116,26955564.34958647,48650208.2886116,26982417.103449814,48650208.2886116
89,12.8,rubber_10,2,28545054.431023926,50557292.48422622,28572097.75952896,50557292.48422622,28599892.17856244,50557292.48422622,28628298.15148308,50557292.48422622,28656478.469849907,50557292.48422622
90,13.0,rubber_10,2,30292600.685667276,52526643.282349914,30323451.37794753,52526643.282349914,30354740.242585637,52526643.282349914,30384682.007036764,52526643.282349914,30414877.4928878,52526643.282349914
91,13.2,rubber_10,2,32129847.189924784,54559851.45996584,32165697.970259797,54559851.45996584,32197827.182382427,54559851.45996584,32229793.350261938,54559851.45996584,32261046.911235243,54559851.45996584
92,13.4,rubber_10,2,34061480.548504926,56658535.49029584,34095683.58654922,56658535.49029584,34128943.22787644,56658535.49029584,34162284.26416136,56658535.49029584,34200134.74923113,56658535.49029584
93,13.6,rubber_10,2,36082452.81538766,58824341.72675817,36120247.96538469,58824341.72675817,36155597.63964509,58824341.72675817,36192982.59251025,58824341.72675817,36228874.05884238,58824341.72675817
94,13.8,rubber_10,2,38205355.84231144,61058944.58290744,38241920.5842032,61058944.58290744,38282126.74215146,61058944.58290744,38319682.275692716,61058944.58290744,38355895.05953742,61058944.58290744
95,14.0,rubber_10,2,40427682.199867666,63364046.7083041,40467517.75730709,63364046.7083041,40509527.097968966,63364046.7083041,40549482.755706556,63364046.7083041,40589788.24791713,63364046.7083041
96,14.2,rubber_10,2,42753936.67274165,65741379.16025905,42797149.59467499,65741379.16025905,42841504.78546404,65741379.16025905,42883811.664071895,65741379.16025905,42924656.81612317,65741379.16025905
97,14.4,rubber_10,2,45189809.32679636,68192701.57140465,45234129.62599692,68192701.57140465,45282410.76332678,68192701.57140465,45329124.079513445,68192701.57140465,45371263.340378426,68192701.57140465
98,14.6,rubber_10,2,47741013.02245675,70719802.31304218,47789167.70170775,70719802.31304218,47835212.62280301,70719802.31304218,47886360.46214347,70719802.31304218,47932986.79657654,70719802.31304218
99,14.8,rubber_10,2,50408175.811950035,73324498.65421945,50458770.57298317,73324498.65421945,50509487.33878727,73324498.65421945,50560507.825992964,73324498.65421945,50608200.736251116,73324498.65421945
100,15.0,rubber_10,2,53488516.76159034,76426016.08508115,53542694.884501144,76426016.08508115,53596765.40248747,76426016.08508115,53649120.023620486,76426016.08508115,53703939.18170404,76426016.08508115
101,15.2,rubber_10,2,55710676.28519597,79151174.43860474,55766063.803285964,79151174.43860474,55822481.58306657,79151174.43860474,55881244.45370125,79151174.43860474,55934201.051253386,79151174.43860474
102,15.4,rubber_10,2,58007282.8254279,81956928.4463222,58062612.827777505,81956928.4463222,58122300.2386454,81956928.4463222,58180719.04890614,81956928.4463222,58236558.77156491,81956928.4463222
103,15.6,rubber_10,2,60375353.216584004,84845128.34225713,60434639.209830284,84845128.34225713,60496072.09903822,84845128.34225713,60557311.274247944,84845128.34225713,60616207.67753262,84845128.34225713
104,15.8,rubber_10,2,62820069.67059642,87817652.71103157,62881096.193272494,87817652.71103157,62945652.154568724,87817652.71103157,63006680.71487718,87817652.71103157,63070486.55265172,87817652.71103157
105,16.0,rubber_10,2,65341601.56202857,90876408.62969814,65406737.393075794,90876408.62969814,65471659.086614266,90876408.62969814,65536377.77825009,90876408.62969814,65601250.02997402,90876408.62969814
106,16.2,rubber_10,2,67941087.22360164,94023331.80565824,68008227.44059557,94023331.80565824,68078725.18449518,94023331.80565824,68146211.25427413,94023331.80565824,68216003.36942399,94023331.80565824
107,16.4,rubber_10,2,70625087.65006062,97260386.7106339,70695257.75550501,97260386.7106339,70765211.80570537,97260386.7106339,70836341.92674528,97260386.7106339,70907688.95901856,97260386.7106339
108,16.6,rubber_10,2,73391400.49712999,100589566.71065705,73466203.10501641,100589566.71065705,73536545.16716804,100589566.71065705,73609668.08880529,100589566.71065705,73685174.18091433,100589566.71065705
109,16.8,rubber_10,2,76240333.24049106,104012894.1920493,76318137.15820388,104012894.1920493,76392716.25768359,104012894.1920493,76469153.74838924,104012894.1920493,76543630.4300236,104012894.1920493
110,17.0,rubber_10,2,79179214.94767453,107532420.68335971,79257233.84839156,107532420.68335971,79335912.00482453,107532420.68335971,79416395.23235264,107532420.68335971,79495720.59279045,107532420.68335971
111,17.2,rubber_10,2,82205017.02602907,111150226.97323646,82284851.54155147,111150226.97323646,82367843.73230246,111150226.97323646,82451679.62770785,111150226.97323646,82531978.29818507,111150226.97323646
112,17.4,rubber_10,2,85321165.00661506,114868423.22420123,85406077.52298842,114868423.22420123,85492490.43063268,114868423.22420123,85575692.87555176,114868423.22420123,85663174.20814455,114868423.22420123
113,17.6,rubber_10,2,88530219.10610303,118689149.08230692,88617165.70458846,118689149.08230692,88705962.4051535,118689149.08230692,88795299.62923019,118689149.08230692,88883702.68379097,118689149.08230692
114,17.8,rubber_10,2,91834443.26290442,122614573.78265113,91925825.73222715,122614573.78265113,92017111.7989604,122614573.78265113,92111615.28976555,122614573.78265113,92203233.81060663,122614573.78265113
115,18.0,rubber_10,2,95235727.83748354,126646896.25072719,95332384.82533938,126646896.25072719,95427777.25319137,126646896.25072719,95520759.93060075,126646896.25072719,95616737.04456456,126646896.25072719
116,18.2,rubber_10,2,98735893.24610218,130788345.19958909,98833930.5557247,130788345.19958909,98931422.41732332,130788345.19958909,99030990.6038362,130788345.19958909,99128782.58620693,130788345.19958909
117,18.4,rubber_10,2,102336269.97719777,135041179.22281656,102438967.44288279,135041179.22281656,102541428.1099916,135041179.22281656,102645841.84487754,135041179.22281656,102744774.54517433,135041179.22281656
118,18.6,rubber_10,2,106041377.35533573,139407686.8832571,106146076.60217105,139407686.8832571,106251199.88228677,139407686.8832571,106358525.78674585,139407686.8832571,106465201.31467944,139407686.8832571
119,18.8,rubber_10,2,109850469.79875946,143890186.79753485,109958791.12832884,143890186.79753485,110070851.36242728,143890186.79753485,110180408.97345491,143890186.79753485,110288879.85623376,143890186.79753485
120,19.0,rubber_10,2,113766637.3217256,148491027.71630824,113879546.29208133,148491027.71630824,113996302.05172789,148491027.71630824,114109091.82318984,148491027.71630824,114220876.82646695,148491027.71630824
121,19.2,rubber_10,2,117792650.22303942,153212588.60026687,117911209.17791264,153212588.60026687,118026080.30208765,153212588.60026687,118144641.94396679,153212588.60026687,118264876.31340763,153212588.60026687
122,19.4,rubber_10,2,121930869.08650671,158057278.69185147,122052922.41748022,158057278.69185147,122173826.77294183,158057278.69185147,122295878.0216388,158057278.69185147,122417237.77008407,158057278.69185147
123,19.6,rubber_10,2,126184113.71245122,163027537.58269507,126308831.25818315,163027537.58269507,126436575.94242279,163027537.58269507,126561409.86221208,163027537.58269507,126687653.06962469,163027537.58269507
124,19.8,rubber_10,2,130553421.4851729,168125835.2767668,130683141.92419428,168125835.2767668,130813710.30650216,168125835.2767668,130943179.09252328,168125835.2767668,131075419.25034988,168125835.2767668
125,20.0,rubber_10,2,135040349.4143234,173354672.24922222,135173507.66437516,173354672.24922222,135308565.1754922,173354672.24922222,135443587.51511505,173354672.24922222,135577432.17443335,173354672.24922222
126,20.2,rubber_10,2,139648904.3474096,178716579.50094253,139787441.2735879,178716579.50094253,139927738.9031272,178716579.50094253,140064732.1286084,178716579.50094253,140204742.4060339,178716579.50094253
127,20.4,rubber_10,2,144380166.46767277,184214118.6087718,144521412.742443,184214118.6087718,144666671.84099844,184214118.6087718,144812412.02676672,184214118.6087718,144955549.19900948,184214118.6087718
128,20.6,rubber_10,2,149236484.50556794,189849881.77143642,149385518.17654052,189849881.77143642,149535544.83876297,189849881.77143642,149684164.52228844,189849881.77143642,149833004.06134418,189849881.77143642
129,20.8,rubber_10,2,154221446.71099946,195626491.85115474,154377743.17721215,195626491.85115474,154530586.8315417,195626491.85115474,154685216.77017024,195626491.85115474,154838183.61477867,195626491.85115474
130,21.0,rubber_10,2,159337987.82675263,201546602.4109325,159498536.08128208,201546602.4109325,159658678.2716367,201546602.4109325,159814290.75147387,201546602.4109325,159973358.83435068,201546602.4109325
131,21.2,rubber_10,2,164588401.0075671,207612897.74754295,164752937.34116355,207612897.74754295,164917376.97828853,207612897.74754295,165080353.03900662,207612897.74754295,165246078.32183722,207612897.74754295
132,21.4,rubber_10,2,169972053.71404612,213828092.92020088,170142060.69582096,213828092.92020088,170312688.6500097,213828092.92020088,170480080.07452977,213828092.92020088,170650013.44232625,213828092.92020088
133,21.6,rubber_10,2,175497756.21133393,220194933.7749283,175671278.06727338,220194933.7749283,175848649.47645935,220194933.7749283,176022033.68159112,220194933.7749283,176197771.80167678,220194933.7749283
134,21.8,rubber_10,2,181160910.07524735,226716196.9646163,181341085.40179777,226716196.9646163,181522500.81453243,226716196.9646163,181703127.2853588,226716196.9646163,181884900.54665044,226716196.9646163
135,22.0,rubber_10,2,186966295.85086572,233394689.96479517,187155108.07170898,233394689.96479517,187340602.16114324,233394689.96479517,187527270.10875872,233394689.96479517,187713963.5561243,233394689.96479517
136,22.2,rubber_10,2,192920026.99067312,240233251.08511353,193113701.77063856,240233251.08511353,193305418.42188284,240233251.08511353,193499574.39990512,240233251.08511353,193690234.5429335,240233251.08511353
137,22.4,rubber_10,2,199021861.0404748,247234749.47653916,199217991.4753793,247234749.47653916,199420343.79584226,247234749.47653916,199620061.03860283,247234749.47653916,199814383.3885457,247234749.47653916
138,22.6,rubber_10,2,205275644.24392655,254402085.13429016,205480524.6280925,254402085.13429016,205684149.90448707,254402085.13429016,205891944.324117,254402085.13429016,206092371.2629505,254402085.13429016
139,22.8,rubber_10,2,211680533.87326548,261738188.89650488,211891734.89343593,261738188.89650488,212106034.988052,261738188.89650488,212315262.21205392,261738188.89650488,212526879.37715003,261738188.89650488
140,23.0,rubber_10,2,218244164.1921395,269246022.43866855,218462230.26041353,269246022.43866855,218681365.74254048,269246022.43866855,218897902.7770169,269246022.43866855,219117183.83387053,269246022.43866855
141,23.2,rubber_10,2,224966328.94351837,276928578.2638035,225191983.6758947,276928578.2638035,225416260.94201714,276928578.2638035,225641610.6031002,276928578.2638035,225865296.4342119,276928578.2638035
142,23.4,rubber_10,2,231850702.23232976,284788879.68843967,232084927.652335,284788879.68843967,232314588.37863874,284788879.68843967,232546432.10922027,284788879.68843967,232777675.9780135,284788879.68843967
143,23.6,rubber_10,2,238900636.60656822,292829980.8243836,239139530.41255945,292829980.8243836,239378370.23052475,292829980.8243836,239616899.2692387,292829980.8243836,239853518.27436087,292829980.8243836
144,23.8,rubber_10,2,246119006.1132182,301054966.5562977,246365700.2470629,301054966.5562977,246611512.49942252,301054966.5562977,246856801.24144086,301054966.5562977,247102130.09618822,301054966.5562977
145,24.0,rubber_10,2,253507862.63369447,309466952.515108,253758718.27051383,309466952.515108,254014459.631485,309466952.515108,254264667.69733956,309466952.515108,254520997.2503456,309466952.515108
146,24.2,rubber_10,2,261066716.79502574,318069085.0472634,261328879.30946374,318069085.0472634,261589145.87888584,318069085.0472634,261850974.47471178,318069085.0472634,262111812.53478533,318069085.0472634
147,24.4,rubber_10,2,268806420.64018446,326864541.1798629,269073192.04652953,326864541.1798629,269343724.41031325,326864541.1798629,269612096.83646214,326864541.1798629,269879422.9606146,326864541.1798629
148,24.6,rubber_10,2,276722554.51251006,335856528.58166516,277000058.05311847,335856528.58166516,277276903.93677646,335856528.58166516,277551655.3755816,335856528.58166516,277828729.62904084,335856528.58166516
149,24.8,rubber_10,2,284819938.18598723,345048285.52001476,285105169.41393185,345048285.52001476,285390626.6256978,345048285.52001476,285674784.21058327,345048285.52001476,285960797.0144766,345048285.52001476
150,25.0,rubber_10,2,293105568.9241761,354443080.81369674,293400303.137825,354443080.81369674,293691810.80473703,354443080.81369674,293984968.5041847,354443080.81369674,294278226.07419926,354443080.81369674
151,25.2,rubber_10,2,301580294.5258025,364044213.7817487,301879549.649337,364044213.7817487,302181900.2820565,364044213.7817487,302485866.33250254,364044213.7817487,302785454.49789524,364044213.7817487
152,25.4,rubber_10,2,310242603.3542532,373855014.18825,310552209.88815755,373855014.18825,310865209.2710856,373855014.18825,311171162.8407043,373855014.18825,311483490.0042953,373855014.18825
153,25.6,rubber_10,2,319101560.41979563,383878842.1831158,319421053.0853283,383878842.1831158,319738891.5642357,383878842.1831158,320057825.5020795,383878842.1831158,320376998.2935047,383878842.1831158
154,25.8,rubber_10,2,328159264.81007504,394119088.23892474,328483054.5975175,394119088.23892474,328813619.8884277,394119088.23892474,329141366.6954961,394119088.23892474,329467297.6376642,394119088.23892474
155,26.0,rubber_10,2,337413904.0263201,404579173.0837993,337751599.2904421,404579173.0837993,338088001.1910148,404579173.0837993,338426950.9236681,404579173.0837993,338762914.48242545,404579173.0837993
156,26.2,rubber_10,2,346872472.95363337,415262547.6303781,347222283.4145675,415262547.6303781,347567087.8901466,415262547.6303781,347911488.211364,415262547.6303781,348260563.6401867,415262547.6303781
157,26.4,rubber_10,2,356539677.7179567,426172692.9008906,356895477.36509705,426172692.9008906,357253501.99987036,426172692.9008906,357609310.9762624,426172692.9008906,357966437.73568064,426172692.9008906
158,26.6,rubber_10,2,366417951.9790863,437313119.9483857,366784610.23952186,437313119.9483857,367149530.22793025,437313119.9483857,367517878.2141205,437313119.9483857,367881560.93149716,437313119.9483857
159,26.8,rubber_10,2,376509103.6493132,448687369.7741246,376885437.35902894,448687369.7741246,377260296.67554486,448687369.7741246,377635962.1272054,448687369.7741246,378012081.5498497,448687369.7741246
160,27.0,rubber_10,2,386814227.7385948,460299013.2411828,387201003.5411566,460299013.2411828,387586989.5860074,460299013.2411828,387973733.2368556,460299013.2411828,388361523.23959565,460299013.2411828
161,27.2,rubber_10,2,397341764.63089955,472151650.984279,397738647.8833219,472151650.984279,398136055.59032613,472151650.984279,398532997.46894306,472151650.984279,398927169.4920589,472151650.984279
162,27.4,rubber_10,2,408089724.969709,484248913.3158757,408498666.6469059,484248913.3158757,408905090.1719519,484248913.3158757,409312934.332681,484248913.3158757,409720672.3995001,484248913.3158757
163,27.6,rubber_10,2,419067654.831438,496594460.12858,419484438.362804,496594460.12858,419901996.53531843,496594460.12858,420321364.5810152,496594460.12858,420741851.42985934,496594460.12858
164,27.8,rubber_10,2,430273507.318073,509191980.7938717,430702448.17065245,509191980.7938717,431133017.70944065,509191980.7938717,431562391.1585343,509191980.7938717,431991525.19793546,509191980.7938717
165,28.0,rubber_10,2,441711627.23335695,522045194.0572026,442151411.7325087,522045194.0572026,442594438.5056672,522045194.0572026,443035566.12296426,522045194.0572026,443474105.60061854,522045194.0572026
166,28.2,rubber_10,2,453385589.5094274,535157847.9294919,453839353.266014,535157847.9294919,454291205.9842952,535157847.9294919,454747439.33190095,535157847.9294919,455198854.7073142,535157847.9294919
167,28.4,rubber_10,2,465302968.0195973,548533719.5750604,465766638.3683415,548533719.5750604,466232246.202654,548533719.5750604,466695415.4111052,548533719.5750604,467160553.7568775,548533719.5750604
168,28.6,rubber_10,2,477462063.0644928,562176615.1960405,477937556.9725214,562176615.1960405,478412204.6165104,562176615.1960405,478891349.4210198,562176615.1960405,479368960.1265707,562176615.1960405
169,28.8,rubber_10,2,489866690.17020816,576090369.9132864,490356184.4042745,576090369.9132864,490845859.20805305,576090369.9132864,491331715.8315602,576090369.9132864,491823984.36579716,576090369.9132864
