temperature,time,mix_type,replicate,vapor_pressure_10mm,saturation_pressure_10mm,vapor_pressure_20mm,saturation_pressure_20mm,vapor_pressure_30mm,saturation_pressure_30mm,vapor_pressure_40mm,saturation_pressure_40mm,vapor_pressure_50mm,saturation_pressure_50mm
39,2.8,rubber_30,3,239963.826176376,5231775.429574466,240167.56825878448,5231775.429574466,240688.70311677642,5231775.429574466,240511.01871018956,5231775.429574466,240613.12297633546,5231775.429574466
40,3.0,rubber_30,3,280980.9183554634,5519282.955831094,280941.8595423087,5519282.955831094,282164.8951540328,5519282.955831094,282066.55110319523,5519282.955831094,282527.9005497495,5519282.955831094
41,3.2,rubber_30,3,326308.9352791095,5820320.503449371,327899.01091131987,5820320.503449371,328062.5358351971,5820320.503449371,326699.123785811,5820320.503449371,327684.99795651715,5820320.503449371
42,3.4,rubber_30,3,377755.8016862279,6135410.999303639,377450.40894451435,6135410.999303639,375464.66751834244,6135410.999303639,374955.97691196064,6135410.999303639,377336.8713027169,6135410.999303639
43,3.6,rubber_30,3,432025.52826270316,6465092.723936029,434036.170438315,6465092.723936029,432615.4319136783,6465092.723936029,434302.6354818447,6465092.723936029,435039.4478014281,6465092.723936029
44,3.8,rubber_30,3,495213.43349788577,6809919.59208775,494529.3296943534,6809919.59208775,497142.3694264322,6809919.59208775,496341.0967224927,6809919.59208775,497897.7762420127,6809919.59208775
45,4.0,rubber_30,3,565270.2353370956,7170461.433663558,564631.3029995394,7170461.433663558,564788.0126848746,7170461.433663558,562120.07854497,7170461.433663558,565821.647290148,7170461.433663558
46,4.2,rubber_30,3,638741.4458553521,7547304.275022141,638070.9536950778,7547304.275022141,640097.6714976047,7547304.275022141,639423.2835468368,7547304.275022141,641467.5666558315,7547304.275022141
47,4.4,rubber_30,3,721072.8999403287,7941050.620484467,721131.5691697095,7941050.620484467,722513.9065901026,7941050.620484467,724125.4459494806,7941050.620484467,723066.3588801186,7941050.620484467
48,4.6,rubber_30,3,808934.4829754329,8352319.733952575,811124.6469408192,8352319.733952575,813243.1318119367,8352319.733952575,812878.9173805027,8352319.733952575,815962.6075752589,8352319.733952575
49,4.8,rubber_30,3,910801.0284539391,8781747.920530224,910800.3682188313,8781747.920530224,910563.251302195,8781747.920530224,913461.5609940351,8781747.920530224,914374.4833456912,8781747.920530224
50,5.0,rubber_30,3,1020783.0575785979,9229988.808037631,1019569.9022198151,9229988.808037631,1018805.6056992409,9229988.808037631,1020796.1571599647,9229988.808037631,1024065.7443494279,9229988.808037631
51,5.2,rubber_30,3,1135655.1161080552,9697713.62831169,1136310.9342909446,9697713.62831169,1137132.8492992294,9697713.62831169,1136423.2101096432,9697713.62831169,1140878.7385151645,9697713.62831169
52,5.4,rubber_30,3,1262212.689186169,10185611.498183608,1264971.0125162005,10185611.498183608,1264600.1294346598,10185611.498183608,1265452.0218676005,10185611.498183608,1268644.2723230042,10185611.498183608
53,5.6,rubber_30,3,1400936.7835430794,10694389.70002607,1400503.0500626697,10694389.70002607,1402995.420531801,10694389.70002607,1404362.9726428017,10694389.70002607,1405639.9427075866,10694389.70002607
54,5.8,rubber_30,3,1550276.633988675,11224773.961761804,1552523.4941758737,11224773.961761804,1552336.7282060687,11224773.961761804,1556485.6742733084,11224773.961761804,1555536.5281040608,11224773.961761804
55,6.0,rubber_30,3,1712338.0403853012,11777508.736225888,1713677.1845498814,11777508.736225888,1715010.8223712682,11777508.736225888,1716100.1568525096,11777508.736225888,1719027.1994056823,11777508.736225888
56,6.2,rubber_30,3,1887012.2944515306,12353357.47977513,1888791.620234976,12353357.47977513,1892865.6600433318,12353357.47977513,1894863.2429274744,12353357.47977513,1895629.495201905,12353357.47977513
57,6.4,rubber_30,3,2075943.4720659482,12953102.930036865,2077845.1280389614,12953102.930036865,2081838.0557729108,12953102.930036865,2081991.7022928884,12953102.930036865,2085488.611136111,12953102.930036865
58,6.6,rubber_30,3,2279656.58669125,13577547.382691503,2283096.07639161,13577547.382691503,2284744.666594035,13577547.382691503,2284971.4193507577,13577547.382691503,2288501.1335469824,13577547.382691503
59,6.8,rubber_30,3,2498204.7488740934,14227512.967182841,2501201.1799030663,14227512.967182841,2503668.4815886086,14227512.967182841,2507581.8730618483,14227512.967182841,2508345.574630664,14227512.967182841
60,7.0,rubber_30,3,2732121.430230374,14903841.921250708,2736386.0916696573,14903841.921250708,2739419.980003089,14903841.921250708,2742952.2858770574,14903841.921250708,2744960.06889389,14903841.921250708
61,7.2,rubber_30,3,2986157.0794714084,15607396.864181923,2989407.2785776504,15607396.864181923,2992384.2370407972,15607396.864181923,2993633.326303079,15607396.864181923,2997295.4867456458,15607396.864181923
62,7.4,rubber_30,3,3257349.5861025206,16339061.068675516,3258851.179354891,16339061.068675516,3262296.451542087,16339061.068675516,3265896.99043348,16339061.068675516,3268761.6176365763,16339061.068675516
63,7.6,rubber_30,3,3545770.490943823,17099738.73121947,3548240.2026787717,17099738.73121947,3554033.0265660346,17099738.73121947,3556285.913405086,17099738.73121947,3560312.1057609487,17099738.73121947
64,7.8,rubber_30,3,3856975.146201741,17890355.24087682,3859003.752174492,17890355.24087682,3862687.1858537933,17890355.24087682,3869560.2888865974,17890355.24087682,3873139.2492567617,17890355.24087682
65,8.0,rubber_30,3,4188715.5936952443,18711857.44638002,4193430.975054051,18711857.44638002,4193472.656146409,18711857.44638002,4200532.781435712,18711857.44638002,4202866.613069643,18711857.44638002
66,8.2,rubber_30,3,4543637.0342822075,19565213.92143364,4546303.953531047,19565213.92143364,4549460.70154048,19565213.92143364,4552837.051653406,19565213.92143364,4560292.0670210095,19565213.92143364
67,8.4,rubber_30,3,4921419.064778476,20451415.228126112,4924241.34210807,20451415.228126112,4929268.403025656,20451415.228126112,4931981.710218981,20451415.228126112,4937703.047065768,20451415.228126112
68,8.6,rubber_30,3,5319360.152261107,21371474.178352512,5324858.020711827,21371474.178352512,5332100.736548894,21371474.178352512,5336174.673892766,21371474.178352512,5342488.333550143,21371474.178352512
69,8.8,rubber_30,3,5749721.731511332,22326426.0931517,5755208.984995317,22326426.0931517,5758702.343629213,22326426.0931517,5766336.094415066,22326426.0931517,5771301.754657096,22326426.0931517
70,9.0,rubber_30,3,6205267.736824513,23317329.05986231,6212760.71214205,23317329.05986231,6218269.713981134,23317329.05986231,6223931.268480646,23317329.05986231,6229891.510026447,23317329.05986231
71,9.2,rubber_30,3,6691680.437645099,24345264.187002625,6695891.689935921,24345264.187002625,6702645.939188072,24345264.187002625,6706902.341494865,24345264.187002625,6715816.444163415,24345264.187002625
72,9.4,rubber_30,3,7206456.521026798,25411335.856781974,7210670.94177713,25411335.856781974,7219574.170493868,25411335.856781974,7227062.028978711,25411335.856781974,7234063.163636442,25411335.856781974
73,9.6,rubber_30,3,7751305.163815827,26516671.975151405,7758629.916717529,26516671.975151405,7767435.505991198,26516671.975151405,7773908.186906478,26516671.975151405,7783287.121839276,26516671.975151405
74,9.8,rubber_30,3,8330223.60410429,27662424.219303627,8340900.730952248,27662424.219303627,8347957.611697839,27662424.219303627,8353983.893089613,27662424.219303627,8361944.312110588,27662424.219303627
75,10.0,rubber_30,3,8945573.80365019,28849768.282532547,8953592.569704667,28849768.282532547,8964327.998579012,28849768.282532547,8970803.32437199,28849768.282532547,8981655.274254331,28849768.282532547
76,10.2,rubber_30,3,9594520.582440076,30079904.116366215,9606056.5951922,30079904.116366215,9615131.497289732,30079904.116366215,9624837.272928402,30079904.116366215,9635705.16850164,30079904.116366215
77,10.4,rubber_30,3,10285009.258663591,31354056.169885643,10294700.999878887,31354056.169885643,10306216.343708867,31354056.169885643,10315571.364587866,31354056.169885643,10326630.974420503,31354056.169885643
78,10.6,rubber_30,3,11012700.554963619,32673473.626146495,11022785.221777607,32673473.626146495,11032790.131840317,32673473.626146495,11044950.037046442,32673473.626146495,11057299.78918595,32673473.626146495
79,10.8,rubber_30,3,11782193.212459425,34039430.63561952,11795261.761546252,34039430.63561952,11807211.155777141,34039430.63561952,11818115.722891869,34039430.63561952,11829692.110109126,34039430.63561952
80,11.0,rubber_30,3,12596907.93992789,35453226.5465696,12608079.581629284,35453226.5465696,12621142.089074107,35453226.5465696,12633441.081084875,35453226.5465696,12645417.400992416,35453226.5465696
81,11.2,rubber_30,3,13453377.086735453,36916186.13229277,13466850.153270025,36916186.13229277,13481234.243549604,36916186.13229277,13495313.242565867,36916186.13229277,13506109.416200675,36916186.13229277
82,11.4,rubber_30,3,14359398.243081918,38429659.815133855,14374748.42403209,38429659.815133855,14387051.190588813,38429659.815133855,14402112.626937907,38429659.815133855,14416823.88921824,38429659.815133855
83,11.6,rubber_30,3,15315991.114191923,39995023.8872086,15329189.408402564,39995023.8872086,15344585.666050654,39995023.8872086,15359219.480461476,39995023.8872086,15376788.47410999,39995023.8872086
84,11.8,rubber_30,3,16319985.52738084,41613680.72775508,16337746.917304583,41613680.72775508,16354743.99035437,41613680.72775508,16369632.061508829,41613680.72775508,16386408.3678599,41613680.72775508
85,12.0,rubber_30,3,17380982.414350267,43287059.01704173,17399378.459353384,43287059.01704173,17415434.04202912,43287059.01704173,17430956.5639913,43287059.01704173,17450505.51432223,43287059.01704173
86,12.2,rubber_30,3,18495748.096852764,45016613.94676185,18514917.156228516,45016613.94676185,18531580.3040231,45016613.94676185,18552076.08689701,45016613.94676185,18570353.58022232,45016613.94676185
87,12.4,rubber_30,3,19669948.681661822,46803827.42684402,19690197.080121983,46803827.42684402,19707366.158250608,46803827.42684402,19728431.968545496,46803827.42684402,19747801.888152104,46803827.42684402
88,12.6,rubber_30,3,20903781.38170731,48650208.2886116,20921910.380038023,48650208.2886116,20943965.27521779,48650208.2886116,20967736.98540588,48650208.2886116,20985458.413125284,48650208.2886116
89,12.8,rubber_30,3,22199689.737879753,50557292.48422622,22221561.14291118,50557292.48422622,22243794.38822347,50557292.48422622,22265381.09787515,50557292.48422622,22288400.369233932,50557292.48422622
90,13.0,rubber_30,3,23562664.48260573,52526643.282349914,23585070.630820297,52526643.282349914,23608741.21180648,52526643.282349914,23632468.372973643,52526643.282349914,23656647.58776461,52526643.282349914
91,13.2,rubber_30,3,24991682.433938064,54559851.45996584,25014615.82660893,54559851.45996584,25041991.033359066,54559851.45996584,25066332.47066191,54559851.45996584,25090983.445036393,54559851.45996584
92,13.4,rubber_30,3,26492671.971190535,56658535.49029584,26518609.585255485,56658535.49029584,26545834.25829076,56658535.49029584,26571395.89553254,56658535.49029584,26598097.651325013,56658535.49029584
93,13.6,rubber_30,3,28065024.3396705,58824341.72675817,28095955.151682135,58824341.72675817,28122181.031170323,58824341.72675817,28150442.995625943,58824341.72675817,28177388.076987475,58824341.72675817
94,13.8,rubber_30,3,29714674.09803691,61058944.58290744,29745191.617430937,61058944.58290744,29775103.03943543,61058944.58290744,29804989.974150643,61058944.58290744,29835253.6765908,61058944.58290744
95,14.0,rubber_30,3,31444228.52890159,63364046.7083041,31475461.89453258,63364046.7083041,31507508.92543139,63364046.7083041,31539570.681591354,63364046.7083041,31569318.65635256,63364046.7083041
96,14.2,rubber_30,3,33255312.331319816,65741379.16025905,33285949.766468145,65741379.16025905,33321167.862308756,65741379.16025905,33351833.660533372,65741379.16025905,33385032.131690454,65741379.16025905
97,14.4,rubber_30,3,35147106.409861,68192701.57140465,35183724.26371976,68192701.57140465,35219539.333358735,68192701.57140465,35253036.84952822,68192701.57140465,35290270.3429566,68192701.57140465
98,14.6,rubber_30,3,37132282.680366494,70719802.31304218,37168865.10358327,70719802.31304218,37206550.531808294,70719802.31304218,37243334.54255697,70719802.31304218,37281777.90217669,70719802.31304218
99,14.8,rubber_30,3,39208096.014547,73324498.65421945,39245249.44439998,73324498.65421945,39286279.17981812,73324498.65421945,39323625.63816995,73324498.65421945,39362130.02816917,73324498.65421945
100,15.0,rubber_30,3,41603295.49081793,76426016.08508115,41645877.46740456,76426016.08508115,41685963.80930487,76426016.08508115,41727029.78860672,76426016.08508115,41769321.00990927,76426016.08508115
101,15.2,rubber_30,3,43331030.037450194,79151174.43860474,43375484.63269965,79151174.43860474,43415785.38617825,79151174.43860474,43460873.497065835,79151174.43860474,43505481.45120183,79151174.43860474
102,15.4,rubber_30,3,45114623.6437338,81956928.4463222,45162490.33901521,81956928.4463222,45206798.35578578,81956928.4463222,45250184.90366697,81956928.4463222,45296991.17406396,81956928.4463222
103,15.6,rubber_30,3,46959703.78277678,84845128.34225713,47003006.23882266,84845128.34225713,47051975.543269336,84845128.34225713,47099187.52013483,84845128.34225713,47146674.46124168,84845128.34225713
104,15.8,rubber_30,3,48858408.69754225,87817652.71103157,48908346.51035975,87817652.71103157,48956482.9782638,87817652.71103157,49006220.69131031,87817652.71103157,49055623.947459914,87817652.71103157
105,16.0,rubber_30,3,50821898.842279255,90876408.62969814,50873261.599065274,90876408.62969814,50923387.676288314,90876408.62969814,50972503.00307909,90876408.62969814,51024259.48295118,90876408.62969814
106,16.2,rubber_30,3,52844737.33517802,94023331.80565824,52894993.36181259,94023331.80565824,52950977.242903404,94023331.80565824,53002852.86723762,94023331.80565824,53053997.6455974,94023331.80565824
107,16.4,rubber_30,3,54929328.78286878,97260386.7106339,54984120.093948565,97260386.7106339,55039910.03735071,97260386.7106339,55095313.10900375,97260386.7106339,55150418.59338121,97260386.7106339
108,16.6,rubber_30,3,57081524.41238625,100589566.71065705,57138470.03750697,100589566.71065705,57196321.41638751,100589566.71065705,57253132.10951105,100589566.71065705,57312151.79319524,100589566.71065705
109,16.8,rubber_30,3,59300207.0114361,104012894.1920493,59356678.47254911,104012894.1920493,59418697.119336136,104012894.1920493,59476649.085918374,104012894.1920493,59534548.68526503,104012894.1920493
110,17.0,rubber_30,3,61584703.210077785,107532420.68335971,61642851.23748547,107532420.68335971,61707588.16201585,107532420.68335971,61767949.96486368,107532420.68335971,61827888.39823425,107532420.68335971
111,17.2,rubber_30,3,63935161.841393985,111150226.97323646,64002306.819055825,111150226.97323646,64064747.18736643,111150226.97323646,64129794.34606365,111150226.97323646,64191756.197131604,111150226.97323646
112,17.4,rubber_30,3,66361506.7662595,114868423.22420123,66427959.5858035,114868423.22420123,66495157.51434851,114868423.22420123,66560002.4247067,114868423.22420123,66626789.304170825,114868423.22420123
113,17.6,rubber_30,3,68859536.64916511,118689149.08230692,68925559.04827341,118689149.08230692,68994922.47113481,118689149.08230692,69063124.60233285,118689149.08230692,69133028.47685745,118689149.08230692
114,17.8,rubber_30,3,71428471.42598471,122614573.78265113,71500032.88857411,122614573.78265113,71568067.17251465,122614573.78265113,71642404.11883087,122614573.78265113,71712648.99398114,122614573.78265113
115,18.0,rubber_30,3,74072965.84871046,126646896.25072719,74146215.27110076,126646896.25072719,74219960.91619924,126646896.25072719,74295608.1976937,126646896.25072719,74369089.63527462,126646896.25072719
116,18.2,rubber_30,3,76794935.09235531,130788345.19958909,76870372.38952936,130788345.19958909,76948788.25055243,130788345.19958909,77025325.23776978,130788345.19958909,77102303.5787815,130788345.19958909
117,18.4,rubber_30,3,79596292.98943555,135041179.22281656,79676005.28238943,135041179.22281656,79753414.83675176,135041179.22281656,79831917.11718743,135041179.22281656,79913619.09199941,135041179.22281656
118,18.6,rubber_30,3,82477990.7108142,139407686.8832571,82557269.37457284,139407686.8832571,82641934.03999065,139407686.8832571,82724506.0749392,139407686.8832571,82805718.15855715,139407686.8832571
119,18.8,rubber_30,3,85438363.60684747,143890186.79753485,85523584.65041389,143890186.79753485,85607580.00182801,143890186.79753485,85695875.00018016,143890186.79753485,85778601.93574041,143890186.79753485
120,19.0,rubber_30,3,88485169.17074277,148491027.71630824,88575038.66460595,148491027.71630824,88659673.99408582,148491027.71630824,88749693.0878717,148491027.71630824,88838669.48361824,148491027.71630824
121,19.2,rubber_30,3,91616586.69564219,153212588.60026687,91709420.19595945,153212588.60026687,91799257.05482952,153212588.60026687,91891051.7116012,153212588.60026687,91981766.9532421,153212588.60026687
122,19.4,rubber_30,3,94835202.5246919,158057278.69185147,94928670.7002506,158057278.69185147,95025733.43981911,158057278.69185147,95120490.65221047,158057278.69185147,95214864.17045197,158057278.69185147
123,19.6,rubber_30,3,98143809.45332153,163027537.58269507,98241773.1814903,163027537.58269507,98340310.20132154,163027537.58269507,98437675.13306475,163027537.58269507,98533476.13643736,163027537.58269507
124,19.8,rubber_30,3,101541915.59779769,168125835.2767668,101641915.47197731,168125835.2767668,101743025.50771973,168125835.2767668,101845461.60930659,168125835.2767668,101947419.35443266,168125835.2767668
125,20.0,rubber_30,3,105030336.69940326,173354672.24922222,105136547.23303938,173354672.24922222,105239080.3221086,173354672.24922222,105345765.34401,173354672.24922222,105450270.28928286,173354672.24922222
126,20.2,rubber_30,3,108615703.28453495,178716579.50094253,108724179.47669744,178716579.50094253,108832901.85680416,178716579.50094253,108940735.210758,178716579.50094253,109049251.77333891,178716579.50094253
127,20.4,rubber_30,3,112295595.48538041,184214118.6087718,112406509.34777567,184214118.6087718,112518960.34568116,184214118.6087718,112631474.7254224,184214118.6087718,112742799.35939473,184214118.6087718
128,20.6,rubber_30,3,116073832.25901413,189849881.77143642,116187553.57809938,189849881.77143642,116305187.60437943,189849881.77143642,116421753.03359121,189849881.77143642,116534213.23710723,189849881.77143642
129,20.8,rubber_30,3,119950619.6823402,195626491.85115474,120070574.79035193,195626491.85115474,120189992.10280596,195626491.85115474,120310314.45054951,195626491.85115474,120430511.87474704,195626491.85115474
130,21.0,rubber_30,3,123930022.30354291,201546602.4109325,124054471.12084615,201546602.4109325,124178169.84790605,201546602.4109325,124302765.6299334,201546602.4109325,124426781.50692038,201546602.4109325
131,21.2,rubber_30,3,128012408.19769257,207612897.74754295,128138470.68696691,207612897.74754295,128269711.29761912,207612897.74754295,128397139.58103073,207612897.74754295,128523559.97004305,207612897.74754295
132,21.4,rubber_30,3,132202093.97295026,213828092.92020088,132332815.17408964,213828092.92020088,132463704.82539442,213828092.92020088,132598096.01645346,213828092.92020088,132730192.80108027,213828092.92020088
133,21.6,rubber_30,3,136496625.47667456,220194933.7749283,136633239.25473556,220194933.7749283,136767788.6341104,220194933.7749283,136905851.24752143,220194933.7749283,137043336.7428038,220194933.7749283
134,21.8,rubber_30,3,140903187.49212858,226716196.9646163,141042477.58117983,226716196.9646163,141183156.4351524,226716196.9646163,141323374.5163284,226716196.9646163,141462925.65910164,226716196.9646163
135,22.0,rubber_30,3,145418187.0319615,233394689.96479517,145562673.14961976,233394689.96479517,145710122.50665626,233394689.96479517,145853794.61578792,233394689.96479517,146000623.5974181,233394689.96479517
136,22.2,rubber_30,3,150049771.13086477,240233251.08511353,150200464.58032352,240233251.08511353,150347755.59721476,240233251.08511353,150499193.96283486,240233251.08511353,150648410.22008187,240233251.08511353
137,22.4,rubber_30,3,154795456.26864257,247234749.47653916,154948988.0781074,247234749.47653916,155105287.15063223,247234749.47653916,155257579.39167702,247234749.47653916,155413535.5956644,247234749.47653916
138,22.6,rubber_30,3,159658746.0031816,254402085.13429016,159817480.57045844,254402085.13429016,159976464.989512,254402085.13429016,160136144.05715364,254402085.13429016,160294867.20302865,254402085.13429016
139,22.8,rubber_30,3,164640612.52145496,261738188.89650488,164807406.7124405,261738188.89650488,164970632.17022488,261738188.89650488,165134366.66395584,261738188.89650488,165299276.54144266,261738188.89650488
140,23.0,rubber_30,3,169746423.22391024,269246022.43866855,169914821.80735376,269246022.43866855,170083683.49160594,269246022.43866855,170253911.46846342,269246022.43866855,170423188.5720539,269246022.43866855
141,23.2,rubber_30,3,174976218.39713806,276928578.2638035,175149271.7925027,276928578.2638035,175323399.77354497,276928578.2638035,175499879.15505698,276928578.2638035,175673329.28924045,276928578.2638035
142,23.4,rubber_30,3,180328240.18292117,284788879.68843967,180509343.04101276,284788879.68843967,180687812.35353684,284788879.68843967,180870942.205378,284788879.68843967,181051434.3508764,284788879.68843967
143,23.6,rubber_30,3,185812617.50150996,292829980.8243836,185997965.2334635,292829980.8243836,186182742.7998662,292829980.8243836,186369404.3169975,292829980.8243836,186555587.0900433,292829980.8243836
144,23.8,rubber_30,3,191426173.07894945,301054966.5562977,191618524.6818551,301054966.5562977,191807916.487079,301054966.5562977,191999327.90359512,301054966.5562977,192190799.14440474,301054966.5562977
145,24.0,rubber_30,3,197174016.34242696,309466952.515108,197369839.97527757,309466952.515108,197564975.22458628,309466952.515108,197762201.48709786,309466952.515108,197958186.01973215,309466952.515108
146,24.2,rubber_30,3,203054789.04194137,318069085.0472634,203256355.21711478,318069085.0472634,203457719.022923,318069085.0472634,203659830.69780508,318069085.0472634,203864936.13996062,318069085.0472634
147,24.4,rubber_30,3,209070817.5045207,326864541.1798629,209281914.5421638,326864541.1798629,209488951.33161625,326864541.1798629,209698297.24739438,326864541.1798629,209906636.52278984,326864541.1798629
148,24.6,rubber_30,3,215229604.44340336,335856528.58166516,215444578.5762024,335856528.58166516,215659377.04886875,335856528.58166516,215873452.10333297,335856528.58166516,216091510.34764752,335856528.58166516
149,24.8,rubber_30,3,221527019.7279779,345048285.52001476,221747587.11749768,345048285.52001476,221971895.28084934,345048285.52001476,222192215.56701976,345048285.52001476,222412133.0100098,345048285.52001476
150,25.0,rubber_30,3,227971826.20003623,354443080.81369674,228198263.05334565,354443080.81369674,228426264.7694082,354443080.81369674,228656956.32883105,354443080.81369674,228882353.63728964,354443080.81369674
151,25.2,rubber_30,3,234560848.05944577,364044213.7817487,234795303.56733522,364044213.7817487,235031596.12819055,364044213.7817487,235265196.26769027,364044213.7817487,235499206.4694079,364044213.7817487
152,25.4,rubber_30,3,241299814.66770092,373855014.18825,241541901.87406158,373855014.18825,241783439.82064617,373855014.18825,242023553.6766129,373855014.18825,242262806.33269095,373855014.18825
153,25.6,rubber_30,3,248187351.22992492,383878842.1831158,248436827.933818,383878842.1831158,248686247.18006283,383878842.1831158,248935620.8658844,383878842.1831158,249181528.85578147,383878842.1831158
154,25.8,rubber_30,3,255234450.57765588,394119088.23892474,255489459.47892514,394119088.23892474,255741716.24504888,394119088.23892474,255999387.02748245,394119088.23892474,256253733.20454356,394119088.23892474
155,26.0,rubber_30,3,262434417.88324538,404579173.0837993,262697039.47613803,404579173.0837993,262957979.53979975,404579173.0837993,263220671.29520592,404579173.0837993,263481183.16991276,404579173.0837993
156,26.2,rubber_30,3,269791479.70756406,415262547.6303781,270060825.86009896,415262547.6303781,270330214.6559853,415262547.6303781,270598149.7244542,415262547.6303781,270868999.55785745,415262547.6303781
157,26.4,rubber_30,3,277308451.58593875,426172692.9008906,277585682.05049664,426172692.9008906,277864903.64737236,426172692.9008906,278140166.32488585,426172692.9008906,278419442.7964065,426172692.9008906
158,26.6,rubber_30,3,284990412.0518307,437313119.9483857,285277933.7717444,437313119.9483857,285560150.49478364,437313119.9483857,285846798.5073986,437313119.9483857,286130892.78333354,437313119.9483857
159,26.8,rubber_30,3,292837484.1091894,448687369.7741246,293130574.57592,448687369.7741246,293424734.737765,448687369.7741246,293719031.9448875,448687369.7741246,294008313.14932543,448687369.7741246
160,27.0,rubber_30,3,300855415.1725016,460299013.2411828,301156446.55671346,460299013.2411828,301456160.2476028,460299013.2411828,301757738.9277055,460299013.2411828,302057524.36007345,460299013.2411828
161,27.2,rubber_30,3,309044711.0897001,472151650.984279,309353154.36275285,472151650.984279,309660771.8525545,472151650.984279,309968287.89040977,472151650.984279,310278718.1248482,472151650.984279
162,27.4,rubber_30,3,317402261.9112265,484248913.3158757,317721290.80581105,484248913.3158757,318038417.30482215,484248913.3158757,318352339.65545374,484248913.3158757,318672795.5939285,484248913.3158757
163,27.6,rubber_30,3,325940830.0544101,496594460.12858,326264771.4514118,496594460.12858,326592918.3551992,496594460.12858,326916826.8390982,496594460.12858,327243463.55222005,496594460.12858
164,27.8,rubber_30,3,334655456.13661027,509191980.7938717,334989410.5930346,509191980.7938717,335325390.7871107,509191980.7938717,335659869.56210154,509191980.7938717,335991300.23983,509191980.7938717
165,28.0,rubber_30,3,343551183.47147775,522045194.0572026,343897453.8001812,522045194.0572026,344239805.4377015,522045194.0572026,344582735.401294,522045194.0572026,344925471.82441705,522045194.0572026
166,28.2,rubber_30,3,352633003.92182124,535157847.9294919,352985650.3395997,535157847.9294919,353339632.5029018,535157847.9294919,353691361.77016574,535157847.9294919,354041889.7423353,535157847.9294919
167,28.4,rubber_30,3,361901587.11441016,548533719.5750604,362261818.2164436,548533719.5750604,362624850.3503493,548533719.5750604,362987146.12578666,548533719.5750604,363347629.8954332,548533719.5750604
168,28.6,rubber_30,3,371357764.2057115,562176615.1960405,371728905.5219858,562176615.1960405,372101795.86208,562176615.1960405,372471516.8495492,562176615.1960405,372841487.22007704,562176615.1960405
169,28.8,rubber_30,3,381006578.36631143,576090369.9132864,381386441.98643494,576090369.9132864,381767350.8771484,576090369.9132864,382148657.5107831,576090369.9132864,382528581.8139607,576090369.9132864
