temperature,time,mix_type,replicate,vapor_pressure_10mm,saturation_pressure_10mm,vapor_pressure_20mm,saturation_pressure_20mm,vapor_pressure_30mm,saturation_pressure_30mm,vapor_pressure_40mm,saturation_pressure_40mm,vapor_pressure_50mm,saturation_pressure_50mm
66,8.2,rubber_20,3,5191396.958140622,19565213.92143364,5195999.651502763,19565213.92143364,5198735.350413811,19565213.92143364,5205748.693059549,19565213.92143364,5210564.785433879,19565213.92143364
67,8.4,rubber_20,3,5622079.631189463,20451415.228126112,5625700.728149463,20451415.228126112,5632782.370784885,20451415.228126112,5640241.042109108,20451415.228126112,5644135.066503774,20451415.228126112
68,8.6,rubber_20,3,6080258.052759667,21371474.178352512,6087941.030827122,21371474.178352512,6093893.620180278,21371474.178352512,6098678.805886094,21371474.178352512,6106587.551652395,21371474.178352512
69,8.8,rubber_20,3,6569531.881056355,22326426.0931517,6577030.070942094,22326426.0931517,6584651.666440509,22326426.0931517,6588167.817497391,22326426.0931517,6595728.602965823,22326426.0931517
70,9.0,rubber_20,3,7093222.941389551,23317329.05986231,7099641.875160623,23317329.05986231,7105126.968385709,23317329.05986231,7112679.1050423365,23317329.05986231,7119907.848769842,23317329.05986231
71,9.2,rubber_20,3,7644688.248997865,24345264.187002625,7654542.576043772,24345264.187002625,7661641.820535364,24345264.187002625,7668495.59238777,24345264.187002625,7675243.36900127,24345264.187002625
72,9.4,rubber_20,3,8233277.671509369,25411335.856781974,8242044.139985382,25411335.856781974,8249477.358651297,25411335.856781974,8258161.94437705,25411335.856781974,8266820.859698919,25411335.856781974
73,9.6,rubber_20,3,8857787.527957605,26516671.975151405,8869121.193061661,26516671.975151405,8877730.468912931,26516671.975151405,8884200.250970084,26516671.975151405,8894475.30687958,26516671.975151405
74,9.8,rubber_20,3,9521180.805127187,27662424.219303627,9529838.600732831,27662424.219303627,9539767.557344388,27662424.219303627,9549656.02087514,27662424.219303627,9558631.806553297,27662424.219303627
75,10.0,rubber_20,3,10224257.26932826,28849768.282532547,10232959.582907861,28849768.282532547,10242385.096467225,28849768.282532547,10252425.500844702,28849768.282532547,10264325.36682141,28849768.282532547
76,10.2,rubber_20,3,10967163.149119595,30079904.116366215,10979756.15719557,30079904.116366215,10986738.597221674,30079904.116366215,10999803.641795952,30079904.116366215,11009738.221048709,30079904.116366215
77,10.4,rubber_20,3,11753456.034967883,31354056.169885643,11763459.858888311,31354056.169885643,11776000.59978408,31354056.169885643,11788925.27203706,31354056.169885643,11799976.106926743,31354056.169885643
78,10.6,rubber_20,3,12585099.985325167,32673473.626146495,12599400.102359712,32673473.626146495,12610873.665962951,32673473.626146495,12624429.420425767,32673473.626146495,12637237.898149595,32673473.626146495
79,10.8,rubber_20,3,13465511.765552578,34039430.63561952,13477933.689069279,34039430.63561952,13491293.28913285,34039430.63561952,13507502.37310654,34039430.63561952,13519409.022469588,34039430.63561952
80,11.0,rubber_20,3,14396088.065228881,35453226.5465696,14409423.454875914,35453226.5465696,14423824.146130625,35453226.5465696,14437850.146459337,35453226.5465696,14451639.090958925,35453226.5465696
81,11.2,rubber_20,3,15376268.082614684,36916186.13229277,15392809.44293568,36916186.13229277,15406471.227715624,36916186.13229277,15422929.831675578,36916186.13229277,15438194.878207374,36916186.13229277
82,11.4,rubber_20,3,16410972.852818346,38429659.815133855,16426059.594901081,38429659.815133855,16443260.889065161,38429659.815133855,16459465.818644112,38429659.815133855,16475792.471654093,38429659.815133855
83,11.6,rubber_20,3,17503339.719111994,39995023.8872086,17519094.830499463,39995023.8872086,17537465.82105666,39995023.8872086,17555727.54743127,39995023.8872086,17570870.008772712,39995023.8872086
84,11.8,rubber_20,3,18652862.146137252,41613680.72775508,18670543.192110583,41613680.72775508,18688545.21839885,41613680.72775508,18709289.4759177,41613680.72775508,18727472.64187777,41613680.72775508
85,12.0,rubber_20,3,19864839.209062796,43287059.01704173,19882063.58902313,43287059.01704173,19902154.384654768,43287059.01704173,19923677.81696686,43287059.01704173,19941808.65388501,43287059.01704173
86,12.2,rubber_20,3,21139481.457371507,45016613.94676185,21159326.167193312,45016613.94676185,21179191.391608007,45016613.94676185,21199426.15205211,45016613.94676185,21223043.940482512,45016613.94676185
87,12.4,rubber_20,3,22481217.72774034,46803827.42684402,22499848.370238997,46803827.42684402,22523029.618445497,46803827.42684402,22546131.274446685,46803827.42684402,22569744.734070353,46803827.42684402
88,12.6,rubber_20,3,23888239.137707755,48650208.2886116,23914327.833096243,48650208.2886116,23935313.52386646,48650208.2886116,23959956.98356043,48650208.2886116,23984632.901452545,48650208.2886116
89,12.8,rubber_20,3,25370606.922303572,50557292.48422622,25397786.56947862,50557292.48422622,25421184.976252586,50557292.48422622,25447239.361628544,50557292.48422622,25473778.725870784,50557292.48422622
90,13.0,rubber_20,3,26928439.363301784,52526643.282349914,26956135.843105674,52526643.282349914,26981808.321353078,52526643.282349914,27010718.347186532,52526643.282349914,27034338.52427983,52526643.282349914
91,13.2,rubber_20,3,28561536.405425955,54559851.45996584,28589446.061065525,54559851.45996584,28619531.261437807,54559851.45996584,28649438.648548868,54559851.45996584,28676550.403667606,54559851.45996584
92,13.4,rubber_20,3,30277240.901657958,56658535.49029584,30307895.292720724,56658535.49029584,30337182.462456804,56658535.49029584,30367327.17794611,56658535.49029584,30397691.240246844,56658535.49029584
93,13.6,rubber_20,3,32074891.197817516,58824341.72675817,32107303.357126728,58824341.72675817,32138584.07421558,58824341.72675817,32170985.84516782,58824341.72675817,32203357.11589758,58824341.72675817
94,13.8,rubber_20,3,33959509.32342237,61058944.58290744,33992963.454339705,61058944.58290744,34027833.88941887,61058944.58290744,34061852.90754703,61058944.58290744,34094169.81939379,61058944.58290744
95,14.0,rubber_20,3,35936163.14054447,63364046.7083041,35970314.81163652,63364046.7083041,36007371.187312536,63364046.7083041,36040586.17087993,63364046.7083041,36078846.616755635,63364046.7083041
96,14.2,rubber_20,3,38004828.698900364,65741379.16025905,38041902.64260557,65741379.16025905,38082310.6619469,65741379.16025905,38119169.12712553,65741379.16025905,38154901.929217,65741379.16025905
97,14.4,rubber_20,3,40170043.96323173,68192701.57140465,40211105.824217975,68192701.57140465,40248224.96811229,68192701.57140465,40290230.2297745,68192701.57140465,40330124.528119296,68192701.57140465
98,14.6,rubber_20,3,42434628.543117605,70719802.31304218,42481302.948828,70719802.31304218,42519821.08657716,70719802.31304218,42562827.01811719,70719802.31304218,42605793.528512865,70719802.31304218
99,14.8,rubber_20,3,44808030.610942475,73324498.65421945,44852317.19333303,73324498.65421945,44897928.46297154,73324498.65421945,44940409.40424923,73324498.65421945,44986044.702544816,73324498.65421945
100,15.0,rubber_20,3,47546604.69868475,76426016.08508115,47592728.341685034,76426016.08508115,47641011.45556212,76426016.08508115,47687363.82268375,76426016.08508115,47735453.937883705,76426016.08508115
101,15.2,rubber_20,3,49521575.76207473,79151174.43860474,49570571.16260145,79151174.43860474,49622402.383834235,79151174.43860474,49669627.14216512,79151174.43860474,49718938.41813591,79151174.43860474
102,15.4,rubber_20,3,51561497.31634824,81956928.4463222,51611310.9333601,81956928.4463222,51664307.83829123,81956928.4463222,51716180.68689272,81956928.4463222,51767758.25527885,81956928.4463222
103,15.6,rubber_20,3,53665166.70708679,84845128.34225713,53718494.74313293,84845128.34225713,53775406.69757395,84845128.34225713,53828545.08243709,84845128.34225713,53881037.94936126,84845128.34225713
104,15.8,rubber_20,3,55839055.753965706,87817652.71103157,55894953.979064725,87817652.71103157,55951971.43439805,87817652.71103157,56008217.82115533,87817652.71103157,56061660.54431956,87817652.71103157
105,16.0,rubber_20,3,58081636.387076,90876408.62969814,58139976.3504319,90876408.62969814,58196589.271261886,90876408.62969814,58254464.15991285,90876408.62969814,58313502.71005878,90876408.62969814
106,16.2,rubber_20,3,60391882.79214381,94023331.80565824,60453499.9880979,94023331.80565824,60515365.598730534,94023331.80565824,60573614.806557715,94023331.80565824,60634088.04740496,94023331.80565824
107,16.4,rubber_20,3,62776963.10535156,97260386.7106339,62839788.471892774,97260386.7106339,62901675.54825833,97260386.7106339,62963625.19512688,97260386.7106339,63029613.5466608,97260386.7106339
108,16.6,rubber_20,3,65236496.50122829,100589566.71065705,65301077.262090236,100589566.71065705,65367541.135243066,100589566.71065705,65430049.84924094,100589566.71065705,65495661.59649505,100589566.71065705
109,16.8,rubber_20,3,67769806.28561032,104012894.1920493,67836436.74331051,104012894.1920493,67906133.93026489,104012894.1920493,67972657.53230165,104012894.1920493,68040168.56381318,104012894.1920493
110,17.0,rubber_20,3,70382708.89987758,107532420.68335971,70451324.0092759,107532420.68335971,70522714.50255668,107532420.68335971,70590912.67777574,107532420.68335971,70661544.14655825,107532420.68335971
111,17.2,rubber_20,3,73069312.40807468,111150226.97323646,73142707.53060305,111150226.97323646,73214852.19494465,111150226.97323646,73288418.19328333,111150226.97323646,73363994.83765681,111150226.97323646
112,17.4,rubber_20,3,75841018.65320835,114868423.22420123,75916839.93592417,114868423.22420123,75990648.18163645,114868423.22420123,76068151.5443639,114868423.22420123,76143121.91783822,114868423.22420123
113,17.6,rubber_20,3,78692468.65001085,118689149.08230692,78771159.64376372,118689149.08230692,78852139.18930149,118689149.08230692,78928503.9998274,118689149.08230692,79007383.32680972,118689149.08230692
114,17.8,rubber_20,3,81632179.02302991,122614573.78265113,81713016.31242329,122614573.78265113,81794697.33346055,122614573.78265113,81874690.51762494,122614573.78265113,81956727.9870854,122614573.78265113
115,18.0,rubber_20,3,84654372.99143815,126646896.25072719,84738630.96127601,126646896.25072719,84823265.52230908,126646896.25072719,84908356.1375814,126646896.25072719,84992227.95719686,126646896.25072719
116,18.2,rubber_20,3,87765759.51328513,130788345.19958909,87851994.34964234,130788345.19958909,87939205.75256284,130788345.19958909,88028012.87211058,130788345.19958909,88117181.98150718,130788345.19958909
117,18.4,rubber_20,3,90965708.30602439,135041179.22281656,91057322.27735801,135041179.22281656,91148285.00837494,135041179.22281656,91238496.04430085,135041179.22281656,91329081.57802913,135041179.22281656
118,18.6,rubber_20,3,94259113.73756003,139407686.8832571,94354277.89459954,139407686.8832571,94448972.26399913,139407686.8832571,94541494.20103507,139407686.8832571,94636726.97285695,139407686.8832571
119,18.8,rubber_20,3,97646333.3844875,143890186.79753485,97741816.94111414,143890186.79753485,97841692.73658034,143890186.79753485,97937926.83397542,143890186.79753485,98034869.25313385,143890186.79753485
120,19.0,rubber_20,3,101124676.30997352,148491027.71630824,101226500.26759382,148491027.71630824,101328074.29111904,148491027.71630824,101430597.57901351,148491027.71630824,101529816.04554872,148491027.71630824
121,19.2,rubber_20,3,104705544.17514946,153212588.60026687,104810340.83866991,153212588.60026687,104914362.33409813,153212588.60026687,105019193.64475201,153212588.60026687,105125664.84200092,153212588.60026687
122,19.4,rubber_20,3,108384755.51047562,158057278.69185147,108491128.80153362,158057278.69185147,108598766.74613635,158057278.69185147,108709200.50268537,158057278.69185147,108816496.79586288,158057278.69185147
123,19.6,rubber_20,3,112162982.55007423,163027537.58269507,112274126.07143913,163027537.58269507,112385841.10280365,163027537.58269507,112497367.98965569,163027537.58269507,112610328.11770976,163027537.58269507
124,19.8,rubber_20,3,116045952.7995408,168125835.2767668,116161807.46434061,168125835.2767668,116278696.19195257,168125835.2767668,116395388.60164852,168125835.2767668,116509855.99541596,168125835.2767668
125,20.0,rubber_20,3,120034424.51282609,173354672.24922222,120154403.29466909,173354672.24922222,120275594.32604243,173354672.24922222,120394353.10798301,173354672.24922222,120514263.8817918,173354672.24922222
126,20.2,rubber_20,3,124131782.93247285,178716579.50094253,124254549.79231647,178716579.50094253,124377411.56221707,178716579.50094253,124504051.7176554,178716579.50094253,124626544.02888441,178716579.50094253
127,20.4,rubber_20,3,128336539.65936822,184214118.6087718,128464469.81822528,184214118.6087718,128592840.67911273,184214118.6087718,128720586.49952178,184214118.6087718,128850452.41253996,184214118.6087718
128,20.6,rubber_20,3,132655710.8220429,189849881.77143642,132786301.21283191,189849881.77143642,132918535.88250877,189849881.77143642,133052484.7303021,189849881.77143642,133185846.637191,189849881.77143642
129,20.8,rubber_20,3,137085707.44120917,195626491.85115474,137224620.0062782,195626491.85115474,137360404.23963565,195626491.85115474,137496403.63094935,195626491.85115474,137632877.28382185,195626491.85115474
130,21.0,rubber_20,3,141633490.48202363,201546602.4109325,141775096.25573656,201546602.4109325,141917664.70531368,201546602.4109325,142058850.6779061,201546602.4109325,142199944.12799758,201546602.4109325
131,21.2,rubber_20,3,146299030.21028695,207612897.74754295,146447162.32139543,207612897.74754295,146593124.3988485,207612897.74754295,146738468.8708108,207612897.74754295,146883991.98503187,207612897.74754295
132,21.4,rubber_20,3,151088423.5748335,213828092.92020088,151238765.13322356,213828092.92020088,151387089.0076062,213828092.92020088,151538883.30790463,213828092.92020088,151691356.61554557,213828092.92020088
133,21.6,rubber_20,3,155998157.91040468,220194933.7749283,156151043.14870518,220194933.7749283,156307173.90716422,220194933.7749283,156462581.81865287,220194933.7749283,156618796.93200317,220194933.7749283
134,21.8,rubber_20,3,161029839.99788636,226716196.9646163,161191844.7474075,226716196.9646163,161353157.271004,226716196.9646163,161512953.9620901,226716196.9646163,161675302.639105,226716196.9646163
135,22.0,rubber_20,3,166194054.6839118,233394689.96479517,166358652.85483244,233394689.96479517,166525755.01262552,233394689.96479517,166690124.1319501,233394689.96479517,166858312.64734367,233394689.96479517
136,22.2,rubber_20,3,171483883.9099193,240233251.08511353,171656507.92034206,240233251.08511353,171827258.69197574,240233251.08511353,171997726.22157198,240233251.08511353,172170522.60226,240233251.08511353
137,22.4,rubber_20,3,176908981.62547982,247234749.47653916,177085437.6361338,247234749.47653916,177261908.1799361,247234749.47653916,177437377.29522863,247234749.47653916,177615611.18417683,247234749.47653916
138,22.6,rubber_20,3,182466955.75325164,254402085.13429016,182647961.3788725,254402085.13429016,182829749.18308446,254402085.13429016,183013842.7352155,254402085.13429016,183196813.06965983,254402085.13429016
139,22.8,rubber_20,3,188161513.0416408,261738188.89650488,188348449.77924708,261738188.89650488,188537188.4731929,261738188.89650488,188724354.13894406,261738188.89650488,188912859.14337906,261738188.89650488
140,23.0,rubber_20,3,193996215.0442338,269246022.43866855,194190406.42626366,269246022.43866855,194382120.86883473,269246022.43866855,194576832.2890094,269246022.43866855,194768600.2871437,269246022.43866855
141,23.2,rubber_20,3,199970946.76387247,276928578.2638035,200171088.92003104,276928578.2638035,200369671.9436984,276928578.2638035,200569207.35655847,276928578.2638035,200769737.80640382,276928578.2638035
142,23.4,rubber_20,3,206090599.2615632,284788879.68843967,206297868.20969394,284788879.68843967,206502714.4663087,284788879.68843967,206708048.54541773,284788879.68843967,206915979.8573004,284788879.68843967
143,23.6,rubber_20,3,212354104.24509194,292829980.8243836,212568481.8962766,292829980.8243836,212780250.02900964,292829980.8243836,212994569.22559866,292829980.8243836,213204907.43817225,292829980.8243836
144,23.8,rubber_20,3,218771538.27595833,301054966.5562977,218991919.04609287,301054966.5562977,219209567.22602734,301054966.5562977,219427579.57913488,301054966.5562977,219645625.53529164,301054966.5562977
145,24.0,rubber_20,3,225338554.98299623,309466952.515108,225563410.94488546,309466952.515108,225788124.36767042,309466952.515108,226012968.38653573,309466952.515108,226238521.1501855,309466952.515108
146,24.2,rubber_20,3,232060758.24993232,318069085.0472634,232292992.4730099,318069085.0472634,232523758.64481503,318069085.0472634,232755861.65470323,318069085.0472634,232987786.62661436,318069085.0472634
147,24.4,rubber_20,3,238939765.93392846,326864541.1798629,239178004.1305198,326864541.1798629,239415685.40389055,326864541.1798629,239655152.51381418,326864541.1798629,239891737.64375868,326864541.1798629
148,24.6,rubber_20,3,245977205.67648613,335856528.58166516,246221698.0962742,335856528.58166516,246465005.2169473,335856528.58166516,246712171.8326446,335856528.58166516,246958329.7573335,335856528.58166516
149,24.8,rubber_20,3,253176036.3340241,345048285.52001476,253428357.60191733,345048285.52001476,253680630.21577632,345048285.52001476,253932697.61597294,345048285.52001476,254189291.44563445,345048285.52001476
150,25.0,rubber_20,3,260539033.2719007,354443080.81369674,260800083.99468943,354443080.81369674,261060711.95203963,354443080.81369674,261320656.0984174,354443080.81369674,261580750.5218646,354443080.81369674
151,25.2,rubber_20,3,268070819.64716798,364044213.7817487,268338095.27667847,364044213.7817487,268605476.35816514,364044213.7817487,268875404.73922664,364044213.7817487,269142492.7168408,364044213.7817487
152,25.4,rubber_20,3,275772655.13537353,373855014.18825,276047125.5073525,373855014.18825,276324625.4941694,373855014.18825,276598639.3059795,373855014.18825,276874317.8958727,373855014.18825
153,25.6,rubber_20,3,283648401.0251845,383878842.1831158,283928018.4980199,383878842.1831158,284214621.0761057,383878842.1831158,284496928.9937512,383878842.1831158,284780743.3253602,383878842.1831158
154,25.8,rubber_20,3,291695074.07348263,394119088.23892474,291986510.81335425,394119088.23892474,292278338.60676056,394119088.23892474,292570056.5967099,394119088.23892474,292860901.53837115,394119088.23892474
155,26.0,rubber_20,3,299922901.21631074,404579173.0837993,300223774.5679662,404579173.0837993,300519706.8469446,404579173.0837993,300822267.92121094,404579173.0837993,301121974.54113984,404579173.0837993
156,26.2,rubber_20,3,308330854.6986582,415262547.6303781,308641370.2858934,415262547.6303781,308948459.5646382,415262547.6303781,309256846.3396183,415262547.6303781,309563789.13464856,415262547.6303781
157,26.4,rubber_20,3,316924141.47363377,426172692.9008906,317242157.7140698,426172692.9008906,317559454.3204597,426172692.9008906,317874586.94425994,426172692.9008906,318191226.1108566,426172692.9008906
158,26.6,rubber_20,3,325703422.0244378,437313119.9483857,326031406.91052186,437313119.9483857,326353668.17938393,437313119.9483857,326679932.4790375,437313119.9483857,327004752.9256394,437313119.9483857
159,26.8,rubber_20,3,334673093.50677294,448687369.7741246,335006504.55082357,448687369.7741246,335341818.63126856,448687369.7741246,335676216.97652465,448687369.7741246,336010576.1925842,448687369.7741246
160,27.0,rubber_20,3,343834447.10196817,460299013.2411828,344180134.3842567,460299013.2411828,344520751.23457426,460299013.2411828,344865119.966238,460299013.2411828,345210329.5165387,460299013.2411828
161,27.2,rubber_20,3,353192178.2973991,472151650.984279,353544086.1034663,472151650.984279,353898559.89574146,472151650.984279,354249452.1828801,472151650.984279,354601305.036633,472151650.984279
162,27.4,rubber_20,3,362746547.088493,484248913.3158757,363109368.64846534,484248913.3158757,363473334.0158113,484248913.3158757,363832478.2878313,484248913.3158757,364196420.4679288,484248913.3158757
163,27.6,rubber_20,3,372501344.2604135,496594460.12858,372874817.61411697,496594460.12858,373248676.5863486,496594460.12858,373618942.5225901,496594460.12858,373990712.99435794,496594460.12858
164,27.8,rubber_20,3,382463795.4554902,509191980.7938717,382845990.0926157,509191980.7938717,383227290.4114845,509191980.7938717,383609316.8538474,509191980.7938717,383992778.67928314,509191980.7938717
165,28.0,rubber_20,3,392632669.3863645,522045194.0572026,393023477.71568835,522045194.0572026,393416550.0631428,522045194.0572026,393809741.13485324,522045194.0572026,394200619.0608716,522045194.0572026
166,28.2,rubber_20,3,403010471.3493886,535157847.9294919,403411968.6546614,535157847.9294919,403814634.4912627,535157847.9294919,404217400.0184954,535157847.9294919,404620852.57355285,535157847.9294919
167,28.4,rubber_20,3,413601609.3186801,548533719.5750604,414013783.2532357,548533719.5750604,414428184.6405088,548533719.5750604,414841812.25636363,548533719.5750604,415254603.1834545,548533719.5750604
168,28.6,rubber_20,3,424407512.8953554,562176615.1960405,424832695.6469012,562176615.1960405,425257359.0429915,562176615.1960405,425679691.28790873,562176615.1960405,426106688.49506277,562176615.1960405
169,28.8,rubber_20,3,435434987.51603925,576090369.9132864,435871788.65425986,576090369.9132864,436306524.5921488,576090369.9132864,436741543.30605286,576090369.9132864,437177169.278386,576090369.9132864
