time_min,x_position_mm,y_position_mm,location,temperature_C,phase,heating_rate_C_per_min
34.004004004004,50,50,center,193.39589184892247,startup,5.0
34.434434434434436,50,50,center,195.17639119012634,startup,5.0
34.86486486486486,50,50,center,197.37327819579147,startup,5.0
35.2952952952953,50,50,center,200.70658502080926,startup,5.0
35.725725725725724,50,50,center,203.02554095625865,startup,5.0
36.15615615615616,50,50,center,204.50526879037892,startup,5.0
36.586586586586584,50,50,center,207.26097597722995,startup,5.0
37.01701701701702,50,50,center,209.0526401760067,startup,5.0
37.44744744744745,50,50,center,211.6895664326927,startup,5.0
37.87787787787788,50,50,center,212.87714364478927,startup,5.0
38.30830830830831,50,50,center,214.81055581559013,startup,5.0
38.73873873873874,50,50,center,217.10317713823787,startup,5.0
39.16916916916917,50,50,center,219.9364119206524,startup,5.0
39.5995995995996,50,50,center,221.69629828909325,startup,5.0
40.030030030030034,50,50,center,223.9867837355714,startup,5.0
40.46046046046046,50,50,center,226.9694023199968,startup,5.0
40.890890890890894,50,50,center,227.60381663445838,startup,5.0
41.32132132132132,50,50,center,230.8553461249259,startup,5.0
41.751751751751755,50,50,center,232.17847400719438,startup,5.0
42.18218218218218,50,50,center,234.26100319660756,startup,5.0
42.612612612612615,50,50,center,237.21769824534766,startup,5.0
43.04304304304304,50,50,center,240.34777485076881,startup,5.0
43.473473473473476,50,50,center,241.8967948836129,startup,5.0
43.9039039039039,50,50,center,243.97550326263192,startup,5.0
44.334334334334336,50,50,center,245.63222033122423,startup,5.0
44.76476476476476,50,50,center,248.30133869573254,startup,5.0
45.1951951951952,50,50,center,250.44522341419022,startup,5.0
45.625625625625624,50,50,center,252.04938803344035,startup,5.0
46.05605605605606,50,50,center,254.1939687995083,startup,5.0
46.48648648648649,50,50,center,256.6991492193947,startup,5.0
46.91691691691692,50,50,center,259.32296096982463,startup,5.0
47.34734734734735,50,50,center,260.8556003496989,startup,5.0
47.77777777777778,50,50,center,262.9394167043455,startup,5.0
48.20820820820821,50,50,center,265.74299711674587,startup,5.0
48.63863863863864,50,50,center,267.6266281281041,startup,5.0
49.06906906906907,50,50,center,269.5245687340609,startup,5.0
49.4994994994995,50,50,center,272.89438990588627,startup,5.0
49.92992992992993,50,50,center,273.6395589149972,startup,5.0
50.36036036036036,50,50,center,275.9051465012134,startup,5.0
50.790790790790794,50,50,center,278.5291543427646,startup,5.0
51.22122122122122,50,50,center,280.2148035598493,startup,5.0
51.651651651651655,50,50,center,282.8151530839907,startup,5.0
52.08208208208208,50,50,center,285.91984871070156,startup,5.0
52.512512512512515,50,50,center,287.0307245834463,startup,5.0
52.94294294294294,50,50,center,289.4347745473324,startup,5.0
53.373373373373376,50,50,center,291.56061617504884,startup,5.0
53.8038038038038,50,50,center,293.63379600632857,startup,5.0
54.234234234234236,50,50,center,295.9351081668679,startup,5.0
54.66466466466466,50,50,center,297.9944292162775,startup,5.0
55.0950950950951,50,50,center,300.2277109023526,startup,5.0
55.52552552552553,50,50,center,301.6949000133474,startup,5.0
55.95595595595596,50,50,center,304.0387865427753,startup,5.0
56.38638638638639,50,50,center,307.1432515092495,startup,5.0
56.81681681681682,50,50,center,308.00575438273324,startup,5.0
57.24724724724725,50,50,center,310.3590040252192,startup,5.0
57.67767767767768,50,50,center,313.4862422449777,startup,5.0
58.10810810810811,50,50,center,315.20740034313906,startup,5.0
58.53853853853854,50,50,center,317.1078052946414,startup,5.0
58.96896896896897,50,50,center,319.5780680285216,startup,5.0
59.3993993993994,50,50,center,321.33718069123927,startup,5.0
59.82982982982983,50,50,center,324.02950544471065,startup,5.0
60.26026026026026,50,50,center,325.232160343066,startup,5.0
60.690690690690694,50,50,center,328.031005157321,startup,5.0
61.12112112112112,50,50,center,330.585500015092,startup,5.0
61.551551551551555,50,50,center,332.20606055544465,startup,5.0
61.98198198198198,50,50,center,333.60642105605257,startup,5.0
62.412412412412415,50,50,center,336.8622237312025,startup,5.0
62.84284284284284,50,50,center,339.97988948458817,startup,5.0
63.273273273273276,50,50,center,341.26677224598785,startup,5.0
63.7037037037037,50,50,center,343.5398981631724,startup,5.0
64.13413413413413,50,50,center,345.90693096465,startup,5.0
64.56456456456456,50,50,center,346.8709758541726,startup,5.0
64.994994994995,50,50,center,349.4699084051981,startup,5.0
65.42542542542543,50,50,center,351.72350986781987,startup,5.0
65.85585585585586,50,50,center,354.5811689045343,startup,5.0
66.28628628628628,50,50,center,355.38497635003006,startup,5.0
66.71671671671672,50,50,center,358.60986075587243,startup,5.0
67.14714714714715,50,50,center,360.21334057215756,startup,5.0
67.57757757757759,50,50,center,362.7728117786816,startup,5.0
68.008008008008,50,50,center,364.52099422080744,startup,5.0
68.43843843843844,50,50,center,366.7916525987829,startup,5.0
68.86886886886887,50,50,center,370.0060323013164,startup,5.0
69.2992992992993,50,50,center,371.3764410371252,startup,5.0
69.72972972972973,50,50,center,373.12667133436855,startup,5.0
70.16016016016016,50,50,center,376.1725675905344,startup,5.0
70.5905905905906,50,50,center,377.86015395096246,startup,5.0
71.02102102102103,50,50,center,379.6778395817294,startup,5.0
71.45145145145145,50,50,center,381.82246269135476,startup,5.0
71.88188188188188,50,50,center,384.1836815922314,startup,5.0
72.31231231231232,50,50,center,386.24941067518563,startup,5.0
72.74274274274275,50,50,center,387.91618080457476,startup,5.0
73.17317317317317,50,50,center,391.0930514868162,startup,5.0
73.6036036036036,50,50,center,393.4330989891343,startup,5.0
74.03403403403404,50,50,center,394.4582625198273,startup,5.0
74.46446446446447,50,50,center,397.5224118264163,startup,5.0
74.8948948948949,50,50,center,399.1892330665278,startup,5.0
75.32532532532532,50,50,center,400.9855994738121,startup,5.0
75.75575575575576,50,50,center,403.24341890316896,startup,5.0
76.18618618618619,50,50,center,406.6990616455991,startup,5.0
76.61661661661662,50,50,center,408.07684619831593,startup,5.0
77.04704704704704,50,50,center,410.02870997932445,startup,5.0
77.47747747747748,50,50,center,412.7634219726528,startup,5.0
77.90790790790791,50,50,center,414.7099481503442,startup,5.0
78.33833833833835,50,50,center,416.4174899206363,startup,5.0
78.76876876876877,50,50,center,418.7640249796928,startup,5.0
79.1991991991992,50,50,center,420.91276376170094,startup,5.0
79.62962962962963,50,50,center,422.9170223363565,startup,5.0
80.06006006006007,50,50,center,424.87650957246217,startup,5.0
80.49049049049049,50,50,center,426.6615478654361,startup,5.0
80.92092092092092,50,50,center,429.44473090540026,startup,5.0
81.35135135135135,50,50,center,431.74040134837423,startup,5.0
81.78178178178179,50,50,center,433.8759299506524,startup,5.0
82.21221221221221,50,50,center,435.47823709422266,startup,5.0
82.64264264264264,50,50,center,437.1972616260954,startup,5.0
83.07307307307308,50,50,center,440.3954270264327,startup,5.0
83.50350350350351,50,50,center,442.34632631033776,startup,5.0
83.93393393393394,50,50,center,444.2404455773916,startup,5.0
84.36436436436436,50,50,center,446.13508567770646,startup,5.0
84.7947947947948,50,50,center,449.23474400333095,startup,5.0
85.22522522522523,50,50,center,451.08653060770536,startup,5.0
85.65565565565566,50,50,center,453.02863765489,startup,5.0
86.08608608608608,50,50,center,455.3367740877589,startup,5.0
86.51651651651652,50,50,center,458.00187752477456,startup,5.0
86.94694694694695,50,50,center,459.3340738489208,startup,5.0
87.37737737737739,50,50,center,461.52029267170485,startup,5.0
87.8078078078078,50,50,center,463.82026454015005,startup,5.0
88.23823823823824,50,50,center,466.59981343709086,startup,5.0
88.66866866866867,50,50,center,467.56026657166007,startup,5.0
89.0990990990991,50,50,center,469.20161434710815,startup,5.0
89.52952952952953,50,50,center,472.8894170650355,startup,5.0
89.95995995995996,50,50,center,474.74687029736646,startup,5.0
90.3903903903904,50,50,center,476.56816912374035,startup,5.0
90.82082082082083,50,50,center,478.2130722067962,startup,5.0
91.25125125125125,50,50,center,480.52581125666234,startup,5.0
91.68168168168168,50,50,center,483.834853543983,startup,5.0
92.11211211211211,50,50,center,485.22343707537607,startup,5.0
92.54254254254255,50,50,center,487.27597064898276,startup,5.0
92.97297297297298,50,50,center,490.43911986126665,startup,5.0
93.4034034034034,50,50,center,491.21308165783864,startup,5.0
93.83383383383384,50,50,center,493.6908582772419,startup,5.0
94.26426426426427,50,50,center,496.53412925370037,startup,5.0
94.6946946946947,50,50,center,497.7779412852164,startup,5.0
95.12512512512512,50,50,center,500.9498747807338,startup,5.0
95.55555555555556,50,50,center,502.9002181484435,startup,5.0
95.98598598598599,50,50,center,505.9358758874913,startup,5.0
96.41641641641642,50,50,center,506.5351408857714,startup,5.0
96.84684684684684,50,50,center,509.6564573467038,startup,5.0
97.27727727727728,50,50,center,511.57361836313277,startup,5.0
97.70770770770771,50,50,center,513.4940479211708,startup,5.0
98.13813813813815,50,50,center,515.8478347982133,startup,5.0
98.56856856856857,50,50,center,517.5347196776867,startup,5.0
98.998998998999,50,50,center,520.5994650070983,startup,5.0
99.42942942942943,50,50,center,521.3554746236034,startup,5.0
99.85985985985987,50,50,center,524.7268296154361,startup,5.0
100.29029029029029,50,50,center,526.6469297534567,startup,5.0
100.72072072072072,50,50,center,528.205005420771,startup,5.0
101.15115115115115,50,50,center,530.3678450407264,startup,5.0
101.58158158158159,50,50,center,533.1784694925952,startup,5.0
102.01201201201202,50,50,center,535.0727150692713,startup,5.0
102.44244244244244,50,50,center,537.1804063232844,startup,5.0
102.87287287287288,50,50,center,539.4646623759902,startup,5.0
103.30330330330331,50,50,center,541.7277092271312,startup,5.0
103.73373373373374,50,50,center,542.8812984208117,startup,5.0
104.16416416416416,50,50,center,545.5404575231811,startup,5.0
104.5945945945946,50,50,center,547.9621014792207,startup,5.0
105.02502502502503,50,50,center,549.3204151253791,startup,5.0
105.45545545545546,50,50,center,551.8491289713537,startup,5.0
105.88588588588588,50,50,center,554.2413690007095,startup,5.0
106.31631631631632,50,50,center,555.7346219680467,startup,5.0
106.74674674674675,50,50,center,559.2571598204744,startup,5.0
107.17717717717719,50,50,center,561.5563371141864,startup,5.0
107.6076076076076,50,50,center,562.9279555020913,startup,5.0
108.03803803803804,50,50,center,565.5761897936897,startup,5.0
108.46846846846847,50,50,center,567.2448177201966,startup,5.0
108.8988988988989,50,50,center,569.290707232489,startup,5.0
109.32932932932933,50,50,center,571.2458065808626,startup,5.0
109.75975975975976,50,50,center,573.515597945926,startup,5.0
110.1901901901902,50,50,center,576.6493957898199,startup,5.0
110.62062062062063,50,50,center,578.4392846940309,startup,5.0
111.05105105105106,50,50,center,580.1251487170183,startup,5.0
111.48148148148148,50,50,center,581.2941941077057,startup,5.0
111.91191191191191,50,50,center,584.2173805435622,startup,5.0
112.34234234234235,50,50,center,586.0544532673025,startup,5.0
112.77277277277278,50,50,center,588.2246570258385,startup,5.0
113.2032032032032,50,50,center,590.6664187367126,startup,5.0
113.63363363363364,50,50,center,592.91497157245,startup,5.0
114.06406406406407,50,50,center,595.4433962417662,startup,5.0
114.4944944944945,50,50,center,597.1455372152498,startup,5.0
114.92492492492492,50,50,center,599.3603279020984,startup,5.0
115.35535535535536,50,50,center,601.8040407781698,startup,5.0
115.78578578578579,50,50,center,604.0551002074347,startup,5.0
116.21621621621622,50,50,center,605.6304449589865,startup,5.0
116.64664664664664,50,50,center,608.1645410498331,startup,5.0
117.07707707707708,50,50,center,610.1586996131931,startup,5.0
117.50750750750751,50,50,center,612.2890266287467,startup,5.0
117.93793793793795,50,50,center,614.2065431808921,startup,5.0
118.36836836836837,50,50,center,617.0127845752852,startup,5.0
118.7987987987988,50,50,center,618.9955817636287,startup,5.0
119.22922922922923,50,50,center,621.7768017501702,startup,5.0
119.65965965965967,50,50,center,622.6182092322483,startup,5.0
120.0900900900901,50,50,center,625.4391960507127,startup,5.0
120.52052052052052,50,50,center,626.5287617563852,startup,5.0
120.95095095095095,50,50,center,629.8308202410404,startup,5.0
121.38138138138139,50,50,center,632.1681735959254,startup,5.0
121.81181181181182,50,50,center,632.9213884526781,startup,5.0
122.24224224224224,50,50,center,636.0190891359092,startup,5.0
122.67267267267268,50,50,center,638.263773349477,startup,5.0
123.10310310310311,50,50,center,641.064388049947,startup,5.0
123.53353353353354,50,50,center,642.266491210658,startup,5.0
123.96396396396396,50,50,center,645.0158004327888,startup,5.0
124.3943943943944,50,50,center,646.5035778512639,startup,5.0
124.82482482482483,50,50,center,648.5266526277462,startup,5.0
125.25525525525526,50,50,center,651.0096090442283,startup,5.0
125.68568568568568,50,50,center,653.7354526632752,startup,5.0
126.11611611611612,50,50,center,655.890700909704,startup,5.0
126.54654654654655,50,50,center,657.5277246746375,startup,5.0
126.97697697697699,50,50,center,659.0230943564935,startup,5.0
127.4074074074074,50,50,center,662.3822386350802,startup,5.0
127.83783783783784,50,50,center,663.6873957645346,startup,5.0
128.26826826826826,50,50,center,666.9867667198381,startup,5.0
128.6986986986987,50,50,center,668.3370729906513,startup,5.0
129.12912912912913,50,50,center,671.2039227613379,startup,5.0
129.55955955955957,50,50,center,673.4740170143435,startup,5.0
129.98998998999,50,50,center,675.1817610019276,startup,5.0
130.4204204204204,50,50,center,676.888108880648,startup,5.0
130.85085085085086,50,50,center,679.7552559374778,startup,5.0
131.28128128128128,50,50,center,681.5895584216026,startup,5.0
131.71171171171173,50,50,center,683.974113488446,startup,5.0
132.14214214214215,50,50,center,684.7239664535791,startup,5.0
132.57257257257257,50,50,center,687.986088790793,startup,5.0
133.00300300300302,50,50,center,689.4579509553014,startup,5.0
133.43343343343344,50,50,center,691.9491250184966,startup,5.0
133.86386386386386,50,50,center,694.1792377227142,startup,5.0
134.2942942942943,50,50,center,696.9946479506149,startup,5.0
134.72472472472472,50,50,center,699.3456577032782,startup,5.0
135.15515515515517,50,50,center,701.8466546503183,startup,5.0
135.5855855855856,50,50,center,702.6346543244802,startup,5.0
136.016016016016,50,50,center,705.7814889604587,startup,5.0
136.44644644644646,50,50,center,707.8852400612394,startup,5.0
136.87687687687688,50,50,center,709.298999678612,startup,5.0
137.3073073073073,50,50,center,711.79534084104,startup,5.0
137.73773773773775,50,50,center,714.4215825171673,startup,5.0
138.16816816816817,50,50,center,716.6148767064277,startup,5.0
138.5985985985986,50,50,center,718.1630101953621,startup,5.0
139.02902902902903,50,50,center,719.5584834172554,startup,5.0
139.45945945945945,50,50,center,721.5518001223578,startup,5.0
139.8898898898899,50,50,center,724.488759284452,startup,5.0
140.32032032032032,50,50,center,726.0243016282246,startup,5.0
140.75075075075077,50,50,center,728.8036711058224,startup,5.0
141.1811811811812,50,50,center,730.5275440133313,startup,5.0
141.6116116116116,50,50,center,733.4167296882785,startup,5.0
142.04204204204206,50,50,center,735.758780176568,startup,5.0
142.47247247247248,50,50,center,738.6953624991323,startup,5.0
142.9029029029029,50,50,center,740.1046274244408,startup,5.0
143.33333333333334,50,50,center,740.982509673475,startup,5.0
143.76376376376376,50,50,center,743.4849023564127,startup,5.0
144.1941941941942,50,50,center,746.2883902932766,startup,5.0
144.62462462462463,50,50,center,748.4136881735571,startup,5.0
145.05505505505505,50,50,center,750.3513417855025,startup,5.0
145.4854854854855,50,50,center,752.2811597319579,startup,5.0
145.91591591591592,50,50,center,754.1009788319903,startup,5.0
146.34634634634634,50,50,center,756.2578111851454,startup,5.0
146.77677677677679,50,50,center,759.5041537890347,startup,5.0
147.2072072072072,50,50,center,761.0071756973741,startup,5.0
147.63763763763765,50,50,center,762.7364404845814,startup,5.0
148.06806806806807,50,50,center,765.4667927135774,startup,5.0
148.4984984984985,50,50,center,767.3651797940752,startup,5.0
148.92892892892894,50,50,center,770.2565585866668,startup,5.0
149.35935935935936,50,50,center,771.6713786213,startup,5.0
149.7897897897898,50,50,center,773.9765305333649,startup,5.0
150.22022022022023,50,50,center,775.9470747958956,startup,5.0
150.65065065065065,50,50,center,778.5733375885461,startup,5.0
151.0810810810811,50,50,center,780.314019942098,startup,5.0
151.51151151151151,50,50,center,783.5820396328058,startup,5.0
151.94194194194193,50,50,center,784.5810192857816,startup,5.0
152.37237237237238,50,50,center,785.7636465452821,startup,5.0
152.8028028028028,50,50,center,789.4310717654839,startup,5.0
153.23323323323325,50,50,center,791.5780768054631,startup,5.0
153.66366366366367,50,50,center,793.1617553469578,startup,5.0
154.0940940940941,50,50,center,796.0660396746935,startup,5.0
154.52452452452454,50,50,center,798.2031449057002,startup,5.0
154.95495495495496,50,50,center,798.2576912553515,startup,5.0
155.38538538538538,50,50,center,800.3178210596708,operation,0.0
155.81581581581582,50,50,center,800.5720452702012,operation,0.0
156.24624624624624,50,50,center,802.2506801721718,operation,0.0
156.6766766766767,50,50,center,801.8311587392623,operation,0.0
157.1071071071071,50,50,center,802.8000536476491,operation,0.0
157.53753753753753,50,50,center,801.5334247564666,operation,0.0
157.96796796796798,50,50,center,802.6127812651483,operation,0.0
158.3983983983984,50,50,center,803.9935183217988,operation,0.0
158.82882882882885,50,50,center,803.6566787069355,operation,0.0
159.25925925925927,50,50,center,803.737659837063,operation,0.0
159.6896896896897,50,50,center,803.9936243478908,operation,0.0
160.12012012012013,50,50,center,804.2666801402398,operation,0.0
160.55055055055055,50,50,center,804.6921863236441,operation,0.0
160.98098098098097,50,50,center,804.2478201126426,operation,0.0
161.41141141141142,50,50,center,804.9784646686468,operation,0.0
161.84184184184184,50,50,center,803.991509795403,operation,0.0
162.2722722722723,50,50,center,804.9827340477514,operation,0.0
162.7027027027027,50,50,center,804.4001555883231,operation,0.0
163.13313313313313,50,50,center,804.8709103113644,operation,0.0
163.56356356356358,50,50,center,804.8969314187894,operation,0.0
163.993993993994,50,50,center,804.246380827858,operation,0.0
164.42442442442442,50,50,center,803.4400844836083,operation,0.0
164.85485485485486,50,50,center,804.4892667425828,operation,0.0
165.28528528528528,50,50,center,803.6374599207462,operation,0.0
165.71571571571573,50,50,center,804.3205732590861,operation,0.0
166.14614614614615,50,50,center,802.9055171212372,operation,0.0
166.57657657657657,50,50,center,802.9877455515827,operation,0.0
167.00700700700702,50,50,center,803.0391315948901,operation,0.0
167.43743743743744,50,50,center,802.6057125791837,operation,0.0
167.8678678678679,50,50,center,802.3140570065887,operation,0.0
168.2982982982983,50,50,center,801.0007915015319,operation,0.0
168.72872872872873,50,50,center,801.3132425637211,operation,0.0
169.15915915915917,50,50,center,800.7420429358488,operation,0.0
169.5895895895896,50,50,center,799.8911709947134,operation,0.0
170.02002002002,50,50,center,800.0902039672584,operation,0.0
170.45045045045046,50,50,center,800.006524219358,operation,0.0
170.88088088088088,50,50,center,798.8191080424245,operation,0.0
171.31131131131133,50,50,center,798.0806661249238,operation,0.0
171.74174174174175,50,50,center,798.3261828321222,operation,0.0
172.17217217217217,50,50,center,797.8883158818896,operation,0.0
172.60260260260262,50,50,center,798.0192570222897,operation,0.0
173.03303303303304,50,50,center,796.8169495971653,operation,0.0
173.46346346346346,50,50,center,796.5319684006151,operation,0.0
173.8938938938939,50,50,center,795.8259353351874,operation,0.0
174.32432432432432,50,50,center,796.384200603807,operation,0.0
174.75475475475477,50,50,center,795.9464412359848,operation,0.0
175.1851851851852,50,50,center,795.3869901509956,operation,0.0
175.6156156156156,50,50,center,795.2588890983055,operation,0.0
176.04604604604606,50,50,center,795.7870570059224,operation,0.0
176.47647647647648,50,50,center,794.8834949928694,operation,0.0
176.90690690690693,50,50,center,795.3588627522932,operation,0.0
177.33733733733735,50,50,center,795.2346258634046,operation,0.0
177.76776776776777,50,50,center,794.8825952374417,operation,0.0
178.1981981981982,50,50,center,795.5321211877967,operation,0.0
178.62862862862863,50,50,center,795.259656610092,operation,0.0
179.05905905905905,50,50,center,794.7781713273708,operation,0.0
179.4894894894895,50,50,center,796.4217134437278,operation,0.0
179.91991991991992,50,50,center,795.5001379524836,operation,0.0
180.35035035035037,50,50,center,796.2750923837308,operation,0.0
180.7807807807808,50,50,center,795.7948271325671,operation,0.0
181.2112112112112,50,50,center,796.4142037130133,operation,0.0
181.64164164164166,50,50,center,797.493294955846,operation,0.0
182.07207207207207,50,50,center,797.0135149913391,operation,0.0
182.5025025025025,50,50,center,797.9351908327503,operation,0.0
182.93293293293294,50,50,center,798.1502812587654,operation,0.0
183.36336336336336,50,50,center,798.0086456813798,operation,0.0
183.7937937937938,50,50,center,798.3327936733193,operation,0.0
184.22422422422423,50,50,center,799.6682120546787,operation,0.0
184.65465465465465,50,50,center,800.1259498064735,operation,0.0
185.0850850850851,50,50,center,800.0745002835552,operation,0.0
185.51551551551552,50,50,center,800.0962657900463,operation,0.0
185.94594594594597,50,50,center,800.5295544815486,operation,0.0
186.37637637637638,50,50,center,801.3035492692446,operation,0.0
186.8068068068068,50,50,center,802.0533046071965,operation,0.0
187.23723723723725,50,50,center,802.0947140221044,operation,0.0
187.66766766766767,50,50,center,802.4317982964794,operation,0.0
188.0980980980981,50,50,center,802.5753517392011,operation,0.0
188.52852852852854,50,50,center,802.9528705269076,operation,0.0
188.95895895895896,50,50,center,804.2373585814834,operation,0.0
189.3893893893894,50,50,center,803.723409802348,operation,0.0
189.81981981981983,50,50,center,804.6812309850529,operation,0.0
190.25025025025025,50,50,center,805.4739319681339,operation,0.0
190.6806806806807,50,50,center,804.5801008085189,operation,0.0
191.11111111111111,50,50,center,804.628470181837,operation,0.0
191.54154154154153,50,50,center,804.2395109394146,operation,0.0
191.97197197197198,50,50,center,805.2731504199011,operation,0.0
192.4024024024024,50,50,center,805.3559812601817,operation,0.0
192.83283283283285,50,50,center,804.7405876951188,operation,0.0
193.26326326326327,50,50,center,805.4524725490252,operation,0.0
193.6936936936937,50,50,center,804.45588966247,operation,0.0
194.12412412412414,50,50,center,805.2669442946058,operation,0.0
194.55455455455456,50,50,center,804.5361359735003,operation,0.0
194.984984984985,50,50,center,803.7588536770905,operation,0.0
195.41541541541542,50,50,center,803.7741905832135,operation,0.0
195.84584584584584,50,50,center,804.5789253681008,operation,0.0
196.2762762762763,50,50,center,803.557660353605,operation,0.0
196.7067067067067,50,50,center,803.5476200859705,operation,0.0
197.13713713713713,50,50,center,803.3398621289736,operation,0.0
197.56756756756758,50,50,center,802.5463406982568,operation,0.0
197.997997997998,50,50,center,801.8491166654068,operation,0.0
198.42842842842845,50,50,center,802.4209896451616,operation,0.0
198.85885885885887,50,50,center,801.0397453867593,operation,0.0
199.2892892892893,50,50,center,800.1716013346913,operation,0.0
199.71971971971973,50,50,center,800.9078998417997,operation,0.0
200.15015015015015,50,50,center,800.3019226079501,operation,0.0
200.58058058058057,50,50,center,798.8225951873123,operation,0.0
201.01101101101102,50,50,center,798.5857189006775,operation,0.0
201.44144144144144,50,50,center,797.7510104905007,operation,0.0
201.8718718718719,50,50,center,798.2631421710187,operation,0.0
202.3023023023023,50,50,center,798.1987849191536,operation,0.0
202.73273273273273,50,50,center,796.871092954261,operation,0.0
203.16316316316318,50,50,center,796.5312662800555,operation,0.0
203.5935935935936,50,50,center,796.7283189842825,operation,0.0
204.02402402402404,50,50,center,795.6348135711501,operation,0.0
204.45445445445446,50,50,center,795.8029790081055,operation,0.0
204.88488488488488,50,50,center,795.4603256793886,operation,0.0
205.31531531531533,50,50,center,795.6525057273928,operation,0.0
205.74574574574575,50,50,center,795.2330754575917,operation,0.0
206.17617617617617,50,50,center,795.5049344426925,operation,0.0
206.60660660660662,50,50,center,795.3715942268211,operation,0.0
