time_min,z_position_um,layer,temperature_C,phase
642.7260593927261,0.0,anode,1315.9336384941364,cooling
655.5805805805807,0.0,anode,1288.2044469204295,cooling
668.4351017684352,0.0,anode,1259.488558748666,cooling
681.2896229562897,0.0,anode,1235.7567921953957,cooling
694.1441441441442,0.0,anode,1206.3717940050442,cooling
706.9986653319987,0.0,anode,1183.7399038466858,cooling
719.8531865198532,0.0,anode,1158.3128758202486,cooling
732.7077077077078,0.0,anode,1127.7645006896116,cooling
745.5622288955623,0.0,anode,1104.3670395633374,cooling
758.4167500834168,0.0,anode,1079.4559043232111,cooling
771.2712712712713,0.0,anode,1053.5958511501626,cooling
784.1257924591258,0.0,anode,1024.0778794309465,cooling
796.9803136469803,0.0,anode,1000.787317068734,cooling
809.8348348348349,0.0,anode,975.0188046896145,cooling
822.6893560226894,0.0,anode,949.3324287676154,cooling
835.5438772105439,0.0,anode,919.1602973039289,cooling
848.3983983983984,0.0,anode,897.3869223103294,cooling
861.2529195862529,0.0,anode,872.4404426540158,cooling
874.1074407741074,0.0,anode,847.148348688647,cooling
886.9619619619621,0.0,anode,818.2230862200486,cooling
899.8164831498166,0.0,anode,793.4730153762663,cooling
912.6710043376711,0.0,anode,768.244519815104,cooling
925.5255255255256,0.0,anode,744.5984419048655,cooling
938.3800467133801,0.0,anode,714.916193368635,cooling
951.2345679012346,0.0,anode,693.0176109080356,cooling
964.0890890890892,0.0,anode,666.2191520075205,cooling
976.9436102769437,0.0,anode,641.0637748604956,cooling
989.7981314647982,0.0,anode,612.1052886054171,cooling
1002.6526526526527,0.0,anode,588.0994329560164,cooling
1015.5071738405072,0.0,anode,565.3642634740014,cooling
1028.3616950283617,0.0,anode,535.9060465298929,cooling
1041.2162162162163,0.0,anode,512.2315711771104,cooling
1054.0707374040708,0.0,anode,485.5378796625944,cooling
1066.9252585919253,0.0,anode,459.1434784864397,cooling
1079.7797797797798,0.0,anode,433.68002158488304,cooling
1092.6343009676343,0.0,anode,408.23517446130467,cooling
1105.4888221554888,0.0,anode,382.4698248147866,cooling
1118.3433433433433,0.0,anode,357.4229620688678,cooling
1131.1978645311979,0.0,anode,329.31223139171976,cooling
1144.0523857190524,0.0,anode,304.6448745912453,cooling
1156.906906906907,0.0,anode,277.5785909809968,cooling
1169.7614280947614,0.0,anode,253.84840545236318,cooling
1182.615949282616,0.0,anode,225.9637428077395,cooling
1195.4704704704704,0.0,anode,202.03992286266887,cooling
1208.324991658325,0.0,anode,177.56668302671324,cooling
1221.1795128461795,0.0,anode,152.72676849566136,cooling
1234.034034034034,0.0,anode,124.90488151517269,cooling
1246.8885552218885,0.0,anode,98.9946109500775,cooling
1259.743076409743,0.0,anode,74.4279910500533,cooling
1272.5975975975978,0.0,anode,47.23203596479251,cooling
0.0,75.0,anode,25.0,heating
12.854521187854521,75.0,anode,64.48346726986126,heating
25.709042375709043,75.0,anode,103.12167947729036,heating
38.56356356356356,75.0,anode,140.92786425055405,heating
51.418084751418085,75.0,anode,180.13721564706495,heating
64.27260593927261,75.0,anode,219.20568180012208,heating
77.12712712712712,75.0,anode,258.98958080289424,heating
89.98164831498165,75.0,anode,298.3417500398312,heating
102.83616950283617,75.0,anode,336.42322272571215,heating
115.6906906906907,75.0,anode,376.5290037891795,heating
128.54521187854522,75.0,anode,412.9133914540933,heating
141.39973306639973,75.0,anode,452.95585662109994,heating
154.25425425425425,75.0,anode,494.21793305200555,heating
167.1087754421088,75.0,anode,529.6951690940011,heating
179.9632966299633,75.0,anode,565.002593635655,heating
192.81781781781783,75.0,anode,606.7851704809493,heating
205.67233900567234,75.0,anode,646.9880094153618,heating
218.52686019352686,75.0,anode,684.7232845372304,heating
231.3813813813814,75.0,anode,726.0353983141353,heating
244.23590256923592,75.0,anode,760.5323786814969,heating
257.09042375709043,75.0,anode,799.4810155322954,heating
269.94494494494495,75.0,anode,833.6801419634062,heating
282.79946613279947,75.0,anode,876.0676797066253,heating
295.653987320654,75.0,anode,914.1008979361766,heating
308.5085085085085,75.0,anode,955.7570720029497,heating
321.36302969636307,75.0,anode,991.2171494448971,heating
334.2175508842176,75.0,anode,1029.502341892131,heating
347.0720720720721,75.0,anode,1063.5287404221353,heating
359.9265932599266,75.0,anode,1097.9575364976995,heating
372.78111444778114,75.0,anode,1137.0768250593017,heating
385.63563563563565,75.0,anode,1182.6796831751926,heating
398.49015682349017,75.0,anode,1215.617905042692,heating
411.3446780113447,75.0,anode,1251.1685885931993,heating
424.1991991991992,75.0,anode,1294.617279718237,heating
437.0537203870537,75.0,anode,1338.306456319167,heating
449.9082415749083,75.0,anode,1351.1321436920625,dwell
462.7627627627628,75.0,anode,1345.0911588340316,dwell
475.6172839506173,75.0,anode,1346.268994323511,dwell
488.47180513847184,75.0,anode,1345.3097975835099,dwell
501.32632632632635,75.0,anode,1341.855593622554,dwell
514.1808475141809,75.0,anode,1346.0110539742614,dwell
527.0353687020354,75.0,anode,1348.19081622765,dwell
539.8898898898899,75.0,anode,1354.3771788650022,dwell
552.7444110777444,75.0,anode,1348.0919983068136,dwell
565.5989322655989,75.0,anode,1349.8409111693807,dwell
578.4534534534534,75.0,anode,1350.2268697687955,dwell
591.307974641308,75.0,anode,1350.4380785373157,dwell
604.1624958291625,75.0,anode,1342.6777830678943,dwell
617.017017017017,75.0,anode,1348.9097937326806,dwell
629.8715382048715,75.0,anode,1335.3448322655368,cooling
642.7260593927261,75.0,anode,1311.8691658075677,cooling
655.5805805805807,75.0,anode,1286.774650639931,cooling
668.4351017684352,75.0,anode,1258.582105413192,cooling
681.2896229562897,75.0,anode,1230.9385914616919,cooling
694.1441441441442,75.0,anode,1204.0823149993046,cooling
706.9986653319987,75.0,anode,1178.7104291375756,cooling
719.8531865198532,75.0,anode,1150.260892419782,cooling
732.7077077077078,75.0,anode,1129.6151788750724,cooling
745.5622288955623,75.0,anode,1104.428086650721,cooling
758.4167500834168,75.0,anode,1075.814314864917,cooling
771.2712712712713,75.0,anode,1047.326504975437,cooling
784.1257924591258,75.0,anode,1023.9870888930296,cooling
796.9803136469803,75.0,anode,996.3913583502573,cooling
809.8348348348349,75.0,anode,972.7656187246545,cooling
822.6893560226894,75.0,anode,944.824954900602,cooling
835.5438772105439,75.0,anode,915.7585431056302,cooling
848.3983983983984,75.0,anode,894.337199678535,cooling
861.2529195862529,75.0,anode,870.2894913168722,cooling
874.1074407741074,75.0,anode,842.5125419424094,cooling
886.9619619619621,75.0,anode,814.3940887060227,cooling
899.8164831498166,75.0,anode,794.3297920785545,cooling
912.6710043376711,75.0,anode,764.1109192586674,cooling
925.5255255255256,75.0,anode,742.350675424376,cooling
938.3800467133801,75.0,anode,714.4325763787435,cooling
951.2345679012346,75.0,anode,689.2280574552085,cooling
964.0890890890892,75.0,anode,660.5324706182757,cooling
976.9436102769437,75.0,anode,636.2766806520301,cooling
989.7981314647982,75.0,anode,612.4677566638715,cooling
1002.6526526526527,75.0,anode,584.0488564865522,cooling
1015.5071738405072,75.0,anode,560.486246697185,cooling
1028.3616950283617,75.0,anode,534.2833994428331,cooling
1041.2162162162163,75.0,anode,506.0311517608637,cooling
1054.0707374040708,75.0,anode,482.17566914477914,cooling
1066.9252585919253,75.0,anode,458.00432736222444,cooling
1079.7797797797798,75.0,anode,431.630597422983,cooling
1092.6343009676343,75.0,anode,406.4904848454991,cooling
1105.4888221554888,75.0,anode,381.69661213200834,cooling
1118.3433433433433,75.0,anode,357.20684049426393,cooling
1131.1978645311979,75.0,anode,328.79777800488534,cooling
1144.0523857190524,75.0,anode,303.63071276909216,cooling
1156.906906906907,75.0,anode,280.9779874710829,cooling
1169.7614280947614,75.0,anode,251.80438668790586,cooling
1182.615949282616,75.0,anode,228.53808998612132,cooling
1195.4704704704704,75.0,anode,203.06288308000052,cooling
1208.324991658325,75.0,anode,176.51634885400517,cooling
1221.1795128461795,75.0,anode,151.72644760637905,cooling
1234.034034034034,75.0,anode,126.16890981827089,cooling
1246.8885552218885,75.0,anode,99.70329482190135,cooling
1259.743076409743,75.0,anode,74.14724250040393,cooling
1272.5975975975978,75.0,anode,48.83224491092949,cooling
0.0,150.0,anode,25.0,heating
12.854521187854521,150.0,anode,64.63902908511824,heating
25.709042375709043,150.0,anode,101.70944355564063,heating
38.56356356356356,150.0,anode,140.76418025475846,heating
51.418084751418085,150.0,anode,178.99226975921235,heating
64.27260593927261,150.0,anode,217.81328118840017,heating
77.12712712712712,150.0,anode,256.6620892928931,heating
89.98164831498165,150.0,anode,295.56020052146937,heating
102.83616950283617,150.0,anode,336.6037443273097,heating
115.6906906906907,150.0,anode,374.6427078331914,heating
128.54521187854522,150.0,anode,414.23220151158773,heating
141.39973306639973,150.0,anode,449.35283447448876,heating
154.25425425425425,150.0,anode,489.8199164255057,heating
167.1087754421088,150.0,anode,525.7303699623321,heating
179.9632966299633,150.0,anode,563.9903790091356,heating
192.81781781781783,150.0,anode,607.1829439707814,heating
205.67233900567234,150.0,anode,640.0475774066576,heating
218.52686019352686,150.0,anode,679.3381710011796,heating
231.3813813813814,150.0,anode,722.0224554500198,heating
244.23590256923592,150.0,anode,755.0830053347379,heating
257.09042375709043,150.0,anode,796.3613323127679,heating
269.94494494494495,150.0,anode,834.2600742333649,heating
282.79946613279947,150.0,anode,871.7111213791412,heating
295.653987320654,150.0,anode,911.0610506658303,heating
308.5085085085085,150.0,anode,945.3136024427629,heating
321.36302969636307,150.0,anode,985.1554180388554,heating
334.2175508842176,150.0,anode,1026.8096628262651,heating
347.0720720720721,150.0,anode,1067.719313121741,heating
359.9265932599266,150.0,anode,1099.7243075194124,heating
372.78111444778114,150.0,anode,1140.8372371155897,heating
385.63563563563565,150.0,anode,1176.2036804579984,heating
398.49015682349017,150.0,anode,1211.649827642034,heating
411.3446780113447,150.0,anode,1259.3309194682743,heating
424.1991991991992,150.0,anode,1290.2982670034428,heating
437.0537203870537,150.0,anode,1324.806192182052,heating
449.9082415749083,150.0,anode,1342.6877129740794,dwell
462.7627627627628,150.0,anode,1344.9632003295008,dwell
475.6172839506173,150.0,anode,1346.3268081379056,dwell
488.47180513847184,150.0,anode,1341.8327206140675,dwell
501.32632632632635,150.0,anode,1341.9337957674275,dwell
514.1808475141809,150.0,anode,1339.1601564715072,dwell
527.0353687020354,150.0,anode,1348.1450660057203,dwell
539.8898898898899,150.0,anode,1350.257723348989,dwell
552.7444110777444,150.0,anode,1339.6660333436057,dwell
565.5989322655989,150.0,anode,1343.9093231902432,dwell
578.4534534534534,150.0,anode,1342.7239384399247,dwell
591.307974641308,150.0,anode,1342.426149046693,dwell
604.1624958291625,150.0,anode,1344.3244804579672,dwell
617.017017017017,150.0,anode,1340.6907268645616,dwell
629.8715382048715,150.0,anode,1327.839651502923,cooling
642.7260593927261,150.0,anode,1300.0667629314742,cooling
655.5805805805807,150.0,anode,1279.1561587079873,cooling
668.4351017684352,150.0,anode,1256.517878231689,cooling
681.2896229562897,150.0,anode,1231.3925094420674,cooling
694.1441441441442,150.0,anode,1205.438044907304,cooling
706.9986653319987,150.0,anode,1171.6491140164394,cooling
719.8531865198532,150.0,anode,1151.144531400148,cooling
732.7077077077078,150.0,anode,1128.268653953995,cooling
745.5622288955623,150.0,anode,1095.9035819146259,cooling
758.4167500834168,150.0,anode,1073.9481724967413,cooling
771.2712712712713,150.0,anode,1042.7834008943253,cooling
784.1257924591258,150.0,anode,1018.0887211664577,cooling
796.9803136469803,150.0,anode,994.2008195193935,cooling
809.8348348348349,150.0,anode,970.1708310670151,cooling
822.6893560226894,150.0,anode,947.1676905367718,cooling
835.5438772105439,150.0,anode,915.0398459390208,cooling
848.3983983983984,150.0,anode,890.7337686084098,cooling
861.2529195862529,150.0,anode,864.3146478936134,cooling
874.1074407741074,150.0,anode,845.39551107044,cooling
886.9619619619621,150.0,anode,811.4790327405011,cooling
899.8164831498166,150.0,anode,788.2882505591999,cooling
912.6710043376711,150.0,anode,763.8843592132896,cooling
925.5255255255256,150.0,anode,737.6395656677136,cooling
938.3800467133801,150.0,anode,712.9977233510202,cooling
951.2345679012346,150.0,anode,686.1481251928998,cooling
964.0890890890892,150.0,anode,662.0544132789723,cooling
976.9436102769437,150.0,anode,637.3075803862661,cooling
989.7981314647982,150.0,anode,606.5737714543183,cooling
1002.6526526526527,150.0,anode,584.1623793206365,cooling
1015.5071738405072,150.0,anode,558.050596652902,cooling
1028.3616950283617,150.0,anode,533.5047587805727,cooling
1041.2162162162163,150.0,anode,504.2464250501742,cooling
1054.0707374040708,150.0,anode,482.2552153514462,cooling
1066.9252585919253,150.0,anode,457.320311853696,cooling
1079.7797797797798,150.0,anode,430.7830163766633,cooling
1092.6343009676343,150.0,anode,405.99399318038144,cooling
1105.4888221554888,150.0,anode,380.8459447570175,cooling
1118.3433433433433,150.0,anode,354.35486030677805,cooling
1131.1978645311979,150.0,anode,329.6413714692874,cooling
1144.0523857190524,150.0,anode,302.9423890346157,cooling
1156.906906906907,150.0,anode,278.34137067598624,cooling
1169.7614280947614,150.0,anode,252.5178975462081,cooling
1182.615949282616,150.0,anode,226.9205421055858,cooling
1195.4704704704704,150.0,anode,201.8092562352392,cooling
1208.324991658325,150.0,anode,175.98397616066762,cooling
1221.1795128461795,150.0,anode,151.49367145840714,cooling
1234.034034034034,150.0,anode,125.35346971490262,cooling
1246.8885552218885,150.0,anode,97.98073275928245,cooling
1259.743076409743,150.0,anode,73.54930707820893,cooling
1272.5975975975978,150.0,anode,48.6366904953829,cooling
0.0,225.0,anode,25.008880715077996,heating
12.854521187854521,225.0,anode,63.494703390819325,heating
25.709042375709043,225.0,anode,101.94371199160248,heating
38.56356356356356,225.0,anode,141.52511133392605,heating
51.418084751418085,225.0,anode,179.4197001242912,heating
64.27260593927261,225.0,anode,219.74450000953289,heating
77.12712712712712,225.0,anode,255.8828573681143,heating
89.98164831498165,225.0,anode,294.57280752453335,heating
102.83616950283617,225.0,anode,333.71945627982484,heating
115.6906906906907,225.0,anode,372.8624584003403,heating
128.54521187854522,225.0,anode,408.73930533602737,heating
141.39973306639973,225.0,anode,450.31274954505244,heating
154.25425425425425,225.0,anode,485.0040190264989,heating
167.1087754421088,225.0,anode,527.1921042728179,heating
179.9632966299633,225.0,anode,564.6510554442114,heating
192.81781781781783,225.0,anode,602.856393793131,heating
205.67233900567234,225.0,anode,642.3969767570695,heating
218.52686019352686,225.0,anode,681.8112992425737,heating
231.3813813813814,225.0,anode,717.9187492744996,heating
244.23590256923592,225.0,anode,757.6046918102442,heating
257.09042375709043,225.0,anode,792.0054713729974,heating
269.94494494494495,225.0,anode,832.2169405428048,heating
282.79946613279947,225.0,anode,871.4923977305592,heating
295.653987320654,225.0,anode,908.118306253746,heating
308.5085085085085,225.0,anode,945.6952049893505,heating
321.36302969636307,225.0,anode,984.3869874029929,heating
334.2175508842176,225.0,anode,1019.4366378219858,heating
347.0720720720721,225.0,anode,1057.9841484017743,heating
359.9265932599266,225.0,anode,1099.8883578243847,heating
372.78111444778114,225.0,anode,1136.9501393551936,heating
385.63563563563565,225.0,anode,1170.8687909138237,heating
398.49015682349017,225.0,anode,1216.3474158317604,heating
411.3446780113447,225.0,anode,1246.8992828133905,heating
424.1991991991992,225.0,anode,1285.1329770121517,heating
437.0537203870537,225.0,anode,1325.3694752965098,heating
449.9082415749083,225.0,anode,1346.4667622756385,dwell
462.7627627627628,225.0,anode,1329.9309166773187,dwell
475.6172839506173,225.0,anode,1340.1404784425144,dwell
488.47180513847184,225.0,anode,1340.608305030616,dwell
501.32632632632635,225.0,anode,1337.183060519718,dwell
514.1808475141809,225.0,anode,1334.8915474509613,dwell
527.0353687020354,225.0,anode,1339.567070825939,dwell
539.8898898898899,225.0,anode,1343.441358727027,dwell
552.7444110777444,225.0,anode,1331.7950996747102,dwell
565.5989322655989,225.0,anode,1341.0040846398163,dwell
578.4534534534534,225.0,anode,1331.419161558027,dwell
591.307974641308,225.0,anode,1343.059726325581,dwell
604.1624958291625,225.0,anode,1331.6581506846574,dwell
617.017017017017,225.0,anode,1329.0935180151607,dwell
629.8715382048715,225.0,anode,1330.7894521819983,cooling
642.7260593927261,225.0,anode,1302.985842452631,cooling
655.5805805805807,225.0,anode,1274.537122846936,cooling
668.4351017684352,225.0,anode,1251.6815469357102,cooling
681.2896229562897,225.0,anode,1226.482889867138,cooling
694.1441441441442,225.0,anode,1196.2532063104559,cooling
706.9986653319987,225.0,anode,1169.3008801541637,cooling
719.8531865198532,225.0,anode,1146.0464641012627,cooling
732.7077077077078,225.0,anode,1121.72116744306,cooling
745.5622288955623,225.0,anode,1093.9742012259567,cooling
758.4167500834168,225.0,anode,1066.8522398707028,cooling
771.2712712712713,225.0,anode,1042.8236458424487,cooling
784.1257924591258,225.0,anode,1015.68344429903,cooling
796.9803136469803,225.0,anode,993.6258664800721,cooling
809.8348348348349,225.0,anode,965.9514105749626,cooling
822.6893560226894,225.0,anode,942.2055288026531,cooling
835.5438772105439,225.0,anode,915.166851376888,cooling
848.3983983983984,225.0,anode,888.5995027603095,cooling
861.2529195862529,225.0,anode,862.0282451287171,cooling
874.1074407741074,225.0,anode,838.58996176338,cooling
886.9619619619621,225.0,anode,809.1379824885692,cooling
899.8164831498166,225.0,anode,792.7226330235269,cooling
912.6710043376711,225.0,anode,761.025397046707,cooling
925.5255255255256,225.0,anode,739.03203886142,cooling
938.3800467133801,225.0,anode,711.1006700671683,cooling
951.2345679012346,225.0,anode,688.3027168439982,cooling
964.0890890890892,225.0,anode,661.0685565577656,cooling
976.9436102769437,225.0,anode,631.9687427427688,cooling
989.7981314647982,225.0,anode,606.1944556910473,cooling
1002.6526526526527,225.0,anode,583.9326895644914,cooling
1015.5071738405072,225.0,anode,554.8575385257126,cooling
1028.3616950283617,225.0,anode,530.2542347427676,cooling
1041.2162162162163,225.0,anode,504.89180248330854,cooling
1054.0707374040708,225.0,anode,480.8897501084779,cooling
1066.9252585919253,225.0,anode,455.0926703298895,cooling
1079.7797797797798,225.0,anode,429.20578551709036,cooling
1092.6343009676343,225.0,anode,405.22916025806575,cooling
1105.4888221554888,225.0,anode,379.907829327423,cooling
1118.3433433433433,225.0,anode,351.7034153854938,cooling
1131.1978645311979,225.0,anode,329.17840646306723,cooling
1144.0523857190524,225.0,anode,301.7142017347217,cooling
1156.906906906907,225.0,anode,277.35706945165924,cooling
1169.7614280947614,225.0,anode,250.90425619968238,cooling
1182.615949282616,225.0,anode,224.12294697473533,cooling
1195.4704704704704,225.0,anode,200.8121781708056,cooling
1208.324991658325,225.0,anode,175.797763601019,cooling
1221.1795128461795,225.0,anode,150.24263245821518,cooling
1234.034034034034,225.0,anode,123.86976629402444,cooling
1246.8885552218885,225.0,anode,98.73977777109229,cooling
1259.743076409743,225.0,anode,72.3714883375297,cooling
1272.5975975975978,225.0,anode,47.376005410729725,cooling
0.0,300.0,anode,25.0,heating
12.854521187854521,300.0,anode,63.07531016676942,heating
25.709042375709043,300.0,anode,101.82103301737509,heating
38.56356356356356,300.0,anode,140.52824750866574,heating
51.418084751418085,300.0,anode,178.23798814465414,heating
64.27260593927261,300.0,anode,216.46434370225128,heating
77.12712712712712,300.0,anode,254.9656451572879,heating
89.98164831498165,300.0,anode,294.2964965180598,heating
102.83616950283617,300.0,anode,334.45764422622034,heating
115.6906906906907,300.0,anode,371.36339194457213,heating
128.54521187854522,300.0,anode,408.70048475868964,heating
141.39973306639973,300.0,anode,448.55865708375137,heating
154.25425425425425,300.0,anode,484.526517889909,heating
167.1087754421088,300.0,anode,524.2151983290745,heating
179.9632966299633,300.0,anode,561.9334242235278,heating
192.81781781781783,300.0,anode,598.469927804578,heating
205.67233900567234,300.0,anode,638.3127021311929,heating
218.52686019352686,300.0,anode,676.012007291897,heating
231.3813813813814,300.0,anode,714.7830042293974,heating
244.23590256923592,300.0,anode,755.8748407452349,heating
257.09042375709043,300.0,anode,790.2017696119234,heating
269.94494494494495,300.0,anode,827.6073891032414,heating
282.79946613279947,300.0,anode,868.7805610487226,heating
295.653987320654,300.0,anode,906.6682691110008,heating
308.5085085085085,300.0,anode,946.921150663082,heating
321.36302969636307,300.0,anode,981.009748959246,heating
334.2175508842176,300.0,anode,1020.0884595757584,heating
347.0720720720721,300.0,anode,1059.05956838795,heating
359.9265932599266,300.0,anode,1089.2336419279836,heating
372.78111444778114,300.0,anode,1132.2041315265685,heating
385.63563563563565,300.0,anode,1168.243443139975,heating
398.49015682349017,300.0,anode,1213.6057530543776,heating
411.3446780113447,300.0,anode,1243.2195704854555,heating
424.1991991991992,300.0,anode,1284.5241787765835,heating
437.0537203870537,300.0,anode,1322.224186422997,heating
449.9082415749083,300.0,anode,1341.8410656960464,dwell
462.7627627627628,300.0,anode,1327.6328483601408,dwell
475.6172839506173,300.0,anode,1339.5674490168767,dwell
488.47180513847184,300.0,anode,1329.4635734448157,dwell
501.32632632632635,300.0,anode,1334.9418135285132,dwell
514.1808475141809,300.0,anode,1336.7183009868459,dwell
527.0353687020354,300.0,anode,1330.4287240769202,dwell
539.8898898898899,300.0,anode,1333.2416931201942,dwell
552.7444110777444,300.0,anode,1328.48802804056,dwell
565.5989322655989,300.0,anode,1338.9257593022182,dwell
578.4534534534534,300.0,anode,1333.1301851200417,dwell
591.307974641308,300.0,anode,1331.9650890018738,dwell
604.1624958291625,300.0,anode,1328.6450000409445,dwell
617.017017017017,300.0,anode,1333.2652458699959,dwell
629.8715382048715,300.0,anode,1324.690226492745,cooling
642.7260593927261,300.0,anode,1302.2596466107452,cooling
655.5805805805807,300.0,anode,1275.4104375908018,cooling
668.4351017684352,300.0,anode,1248.5403414904704,cooling
681.2896229562897,300.0,anode,1223.265871866488,cooling
694.1441441441442,300.0,anode,1197.215838403223,cooling
706.9986653319987,300.0,anode,1167.7443105899545,cooling
719.8531865198532,300.0,anode,1147.2047848664877,cooling
732.7077077077078,300.0,anode,1117.3117615496324,cooling
745.5622288955623,300.0,anode,1091.1014961656533,cooling
758.4167500834168,300.0,anode,1065.0573355399308,cooling
771.2712712712713,300.0,anode,1045.0179274489194,cooling
784.1257924591258,300.0,anode,1014.3992456544213,cooling
796.9803136469803,300.0,anode,988.8008264289319,cooling
809.8348348348349,300.0,anode,963.6799585317956,cooling
822.6893560226894,300.0,anode,935.8731488375607,cooling
835.5438772105439,300.0,anode,910.9588349079424,cooling
848.3983983983984,300.0,anode,887.7762079310382,cooling
861.2529195862529,300.0,anode,859.7352200133853,cooling
874.1074407741074,300.0,anode,836.0451254101592,cooling
886.9619619619621,300.0,anode,808.1100965490307,cooling
899.8164831498166,300.0,anode,783.826764280844,cooling
912.6710043376711,300.0,anode,758.1262372284058,cooling
925.5255255255256,300.0,anode,733.5299277497785,cooling
938.3800467133801,300.0,anode,705.6365058059222,cooling
951.2345679012346,300.0,anode,681.3301445149319,cooling
964.0890890890892,300.0,anode,658.6861461205627,cooling
976.9436102769437,300.0,anode,631.6607747163425,cooling
989.7981314647982,300.0,anode,606.419583340316,cooling
1002.6526526526527,300.0,anode,582.0916458754775,cooling
1015.5071738405072,300.0,anode,557.4500428583239,cooling
1028.3616950283617,300.0,anode,533.3675214794557,cooling
1041.2162162162163,300.0,anode,507.12677900650834,cooling
1054.0707374040708,300.0,anode,478.3029343288044,cooling
1066.9252585919253,300.0,anode,455.31493612791587,cooling
1079.7797797797798,300.0,anode,429.88229851319056,cooling
1092.6343009676343,300.0,anode,402.87281915203454,cooling
1105.4888221554888,300.0,anode,378.6356331592842,cooling
1118.3433433433433,300.0,anode,352.89514972251106,cooling
1131.1978645311979,300.0,anode,327.47270879888976,cooling
1144.0523857190524,300.0,anode,303.5090507815375,cooling
1156.906906906907,300.0,anode,275.44943154469144,cooling
1169.7614280947614,300.0,anode,251.3033731361238,cooling
1182.615949282616,300.0,anode,225.02084302594875,cooling
1195.4704704704704,300.0,anode,199.3792927153846,cooling
1208.324991658325,300.0,anode,173.88841323386717,cooling
1221.1795128461795,300.0,anode,149.99308023340419,cooling
1234.034034034034,300.0,anode,123.1336127273994,cooling
1246.8885552218885,300.0,anode,98.46406085342643,cooling
1259.743076409743,300.0,anode,72.66214510214684,cooling
1272.5975975975978,300.0,anode,47.91306016149784,cooling
0.0,300.0,electrolyte,25.318565352007376,heating
12.854521187854521,300.0,electrolyte,64.10419164527742,heating
25.709042375709043,300.0,electrolyte,102.42241714871382,heating
38.56356356356356,300.0,electrolyte,139.69458909581152,heating
51.418084751418085,300.0,electrolyte,178.48966051777117,heating
64.27260593927261,300.0,electrolyte,216.90226978773964,heating
77.12712712712712,300.0,electrolyte,252.97251439675563,heating
89.98164831498165,300.0,electrolyte,294.1534372689727,heating
102.83616950283617,300.0,electrolyte,331.6301649601586,heating
115.6906906906907,300.0,electrolyte,373.38659544175783,heating
128.54521187854522,300.0,electrolyte,411.61717139829614,heating
141.39973306639973,300.0,electrolyte,449.96608623080954,heating
154.25425425425425,300.0,electrolyte,486.9900713965409,heating
167.1087754421088,300.0,electrolyte,523.0383609656317,heating
179.9632966299633,300.0,electrolyte,560.8947333032175,heating
192.81781781781783,300.0,electrolyte,601.2574713468431,heating
205.67233900567234,300.0,electrolyte,636.7440252482633,heating
