time_min,time_seconds,thermocouple_id,x_position_mm,y_position_mm,z_position_um,layer,location,temperature_C,heating_rate_C_per_min,thermal_lag_min
5.1000000000000005,306.00000000000006,TC01,50,50,225,electrolyte,center_mid,47.46943875453687,4.427985247985025,0.5
5.2,312.0,TC01,50,50,225,electrolyte,center_mid,48.09862292851256,6.291841739756969,0.5
5.300000000000001,318.00000000000006,TC01,50,50,225,electrolyte,center_mid,48.60409835458174,5.054754260691725,0.5
5.4,324.0,TC01,50,50,225,electrolyte,center_mid,49.056896968828795,4.527986142470597,0.5
5.5,330.0,TC01,50,50,225,electrolyte,center_mid,49.40780924340123,3.5091227457243814,0.5
5.6000000000000005,336.00000000000006,TC01,50,50,225,electrolyte,center_mid,49.93661869824514,5.288094548439062,0.5
5.7,342.0,TC01,50,50,225,electrolyte,center_mid,50.51224531238845,5.756266141433122,0.5
5.800000000000001,348.00000000000006,TC01,50,50,225,electrolyte,center_mid,51.13408559530176,6.218402829133079,0.5
5.9,354.0,TC01,50,50,225,electrolyte,center_mid,51.508574353118696,3.7448875781693536,0.5
6.0,360.0,TC01,50,50,225,electrolyte,center_mid,52.242807923419846,7.342335703011526,0.5
6.1000000000000005,366.00000000000006,TC01,50,50,225,electrolyte,center_mid,52.47045661248844,2.276486890685933,0.5
6.2,372.0,TC01,50,50,225,electrolyte,center_mid,53.106194967740954,6.357383552525158,0.5
6.300000000000001,378.00000000000006,TC01,50,50,225,electrolyte,center_mid,53.56923594638532,4.630409786443625,0.5
6.4,384.0,TC01,50,50,225,electrolyte,center_mid,54.01724513542833,4.480091890430147,0.5
6.5,390.0,TC01,50,50,225,electrolyte,center_mid,54.69877172883553,6.815265934072012,0.5
6.6000000000000005,396.00000000000006,TC01,50,50,225,electrolyte,center_mid,55.15007349875216,4.513017699166231,0.5
6.7,402.0,TC01,50,50,225,electrolyte,center_mid,55.4190789146228,2.690054158706455,0.5
6.800000000000001,408.00000000000006,TC01,50,50,225,electrolyte,center_mid,56.12584785508458,7.067689404617743,0.5
6.9,414.0,TC01,50,50,225,electrolyte,center_mid,56.57982722228306,4.539793671984798,0.5
7.0,420.0,TC01,50,50,225,electrolyte,center_mid,57.17054076459925,5.907135423161968,0.5
7.1000000000000005,426.00000000000006,TC01,50,50,225,electrolyte,center_mid,57.46544018643163,2.948994218323746,0.5
7.2,432.0,TC01,50,50,225,electrolyte,center_mid,58.018979737279366,5.535395508477398,0.5
7.300000000000001,438.00000000000006,TC01,50,50,225,electrolyte,center_mid,58.49055071512153,4.715709778421601,0.5
7.4,444.0,TC01,50,50,225,electrolyte,center_mid,59.03035716162845,5.398064465069245,0.5
7.5,450.0,TC01,50,50,225,electrolyte,center_mid,59.59297416307798,5.626170014495336,0.5
7.6000000000000005,456.00000000000006,TC01,50,50,225,electrolyte,center_mid,60.04650039450516,4.535262314271738,0.5
7.7,462.0,TC01,50,50,225,electrolyte,center_mid,60.51749503103595,4.709946365307917,0.5
7.800000000000001,468.00000000000006,TC01,50,50,225,electrolyte,center_mid,60.96700186949258,4.495068384566257,0.5
7.9,474.0,TC01,50,50,225,electrolyte,center_mid,61.63415707753639,6.671552080438185,0.5
8.0,480.0,TC01,50,50,225,electrolyte,center_mid,61.917642908240424,2.834858307040317,0.5
8.1,486.0,TC01,50,50,225,electrolyte,center_mid,62.4015886408293,4.839457325888804,0.5
8.200000000000001,492.00000000000006,TC01,50,50,225,electrolyte,center_mid,63.02598998647237,6.244013456430562,0.5
8.3,498.00000000000006,TC01,50,50,225,electrolyte,center_mid,63.59665551977664,5.706655333042739,0.5
8.4,504.0,TC01,50,50,225,electrolyte,center_mid,64.02771503722936,4.31059517452718,0.5
8.5,510.0,TC01,50,50,225,electrolyte,center_mid,64.34144351047445,3.1372847324509334,0.5
8.6,516.0,TC01,50,50,225,electrolyte,center_mid,65.05632698869533,7.148834782208863,0.5
8.700000000000001,522.0000000000001,TC01,50,50,225,electrolyte,center_mid,65.63739892648347,5.810719377881301,0.5
8.8,528.0,TC01,50,50,225,electrolyte,center_mid,66.20853815698212,5.711392304986467,0.5
8.9,534.0,TC01,50,50,225,electrolyte,center_mid,66.50334731041487,2.948091534327528,0.5
9.0,540.0,TC01,50,50,225,electrolyte,center_mid,66.99875892082757,4.954116104127042,0.5
9.1,546.0,TC01,50,50,225,electrolyte,center_mid,67.5291844572541,5.304255364265363,0.5
9.200000000000001,552.0000000000001,TC01,50,50,225,electrolyte,center_mid,68.12998263026283,6.007981730087181,0.5
9.3,558.0,TC01,50,50,225,electrolyte,center_mid,68.69652947190639,5.665468416435593,0.5
9.4,564.0,TC01,50,50,225,electrolyte,center_mid,69.11925087306817,4.227214011617819,0.5
9.5,570.0,TC01,50,50,225,electrolyte,center_mid,69.50725926264032,3.8800838957215116,0.5
9.600000000000001,576.0000000000001,TC01,50,50,225,electrolyte,center_mid,70.0710166495627,5.637573869223678,0.5
9.700000000000001,582.0000000000001,TC01,50,50,225,electrolyte,center_mid,70.4869505241253,4.159338745626131,0.5
9.8,588.0,TC01,50,50,225,electrolyte,center_mid,71.24196386825216,7.550133441268541,0.5
9.9,594.0,TC01,50,50,225,electrolyte,center_mid,71.4716622074204,2.2969833916823825,0.5
10.0,600.0,TC01,50,50,225,electrolyte,center_mid,71.99505672481496,5.233945173945661,0.5
10.100000000000001,606.0000000000001,TC01,50,50,225,electrolyte,center_mid,72.5574708733435,5.624141485285383,0.5
10.200000000000001,612.0000000000001,TC01,50,50,225,electrolyte,center_mid,73.06406888528996,5.06598011946453,0.5
10.3,618.0,TC01,50,50,225,electrolyte,center_mid,73.73897650367309,6.74907618383133,0.5
10.4,624.0,TC01,50,50,225,electrolyte,center_mid,73.96583955560355,2.2686305193046588,0.5
10.5,630.0,TC01,50,50,225,electrolyte,center_mid,74.56973390118254,6.038943455789955,0.5
10.600000000000001,636.0000000000001,TC01,50,50,225,electrolyte,center_mid,74.93381805686987,3.6408415568731747,0.5
10.700000000000001,642.0000000000001,TC01,50,50,225,electrolyte,center_mid,75.47123278106835,5.374147241984862,0.5
10.8,648.0,TC01,50,50,225,electrolyte,center_mid,76.020862378928,5.496295978596512,0.5
10.9,654.0,TC01,50,50,225,electrolyte,center_mid,76.40290272267727,3.820403437492686,0.5
11.0,660.0,TC01,50,50,225,electrolyte,center_mid,77.0231769402742,6.2027421759693135,0.5
11.100000000000001,666.0000000000001,TC01,50,50,225,electrolyte,center_mid,77.58802071126976,5.648437709955578,0.5
11.200000000000001,672.0000000000001,TC01,50,50,225,electrolyte,center_mid,78.03206581117433,4.440450999045725,0.5
11.3,678.0,TC01,50,50,225,electrolyte,center_mid,78.66561372459658,6.335479134222504,0.5
11.4,684.0,TC01,50,50,225,electrolyte,center_mid,79.10375041935191,4.381366947553305,0.5
11.5,690.0,TC01,50,50,225,electrolyte,center_mid,79.51315708138088,4.094066620289723,0.5
11.600000000000001,696.0000000000001,TC01,50,50,225,electrolyte,center_mid,80.08270071864068,5.695436372597901,0.5
11.700000000000001,702.0000000000001,TC01,50,50,225,electrolyte,center_mid,80.51080010099237,4.280993823516909,0.5
11.8,708.0,TC01,50,50,225,electrolyte,center_mid,80.82974796821938,3.18947867227011,0.5
11.9,714.0,TC01,50,50,225,electrolyte,center_mid,81.47662286841111,6.468749001917354,0.5
12.0,720.0,TC01,50,50,225,electrolyte,center_mid,81.98817374856719,5.115508801560811,0.5
12.100000000000001,726.0000000000001,TC01,50,50,225,electrolyte,center_mid,82.60166690192511,6.134931533579133,0.5
12.200000000000001,732.0000000000001,TC01,50,50,225,electrolyte,center_mid,83.07271943192639,4.71052530001275,0.5
12.3,738.0,TC01,50,50,225,electrolyte,center_mid,83.60045997768928,5.277405457628977,0.5
12.4,744.0,TC01,50,50,225,electrolyte,center_mid,84.09943135199431,4.989713743050306,0.5
12.5,750.0,TC01,50,50,225,electrolyte,center_mid,84.82391903295988,7.244876809655691,0.5
12.600000000000001,756.0000000000001,TC01,50,50,225,electrolyte,center_mid,84.82865755821372,0.04738525253841818,0.5
12.700000000000001,762.0000000000001,TC01,50,50,225,electrolyte,center_mid,85.62725955440644,7.986019961927184,0.5
12.8,768.0,TC01,50,50,225,electrolyte,center_mid,85.95110409992513,3.238445455186974,0.5
12.9,774.0,TC01,50,50,225,electrolyte,center_mid,86.58717140217979,6.360673022546615,0.5
13.0,780.0,TC01,50,50,225,electrolyte,center_mid,87.09511623478501,5.079448326052205,0.5
13.100000000000001,786.0000000000001,TC01,50,50,225,electrolyte,center_mid,87.49838244716342,4.032662123784063,0.5
13.200000000000001,792.0000000000001,TC01,50,50,225,electrolyte,center_mid,87.9169416884409,4.185592412774796,0.5
13.3,798.0,TC01,50,50,225,electrolyte,center_mid,88.47759251178576,5.606508233448599,0.5
13.4,804.0,TC01,50,50,225,electrolyte,center_mid,88.9701207561043,4.92528244318537,0.5
13.5,810.0,TC01,50,50,225,electrolyte,center_mid,89.52321703645119,5.5309628034689435,0.5
13.600000000000001,816.0000000000001,TC01,50,50,225,electrolyte,center_mid,90.10024225142807,5.770252149768769,0.5
13.700000000000001,822.0000000000001,TC01,50,50,225,electrolyte,center_mid,90.56359542817013,4.633531767420624,0.5
13.8,828.0,TC01,50,50,225,electrolyte,center_mid,91.04782214096446,4.842267127943262,0.5
13.9,834.0,TC01,50,50,225,electrolyte,center_mid,91.52431810770138,4.764959667369214,0.5
14.0,840.0,TC01,50,50,225,electrolyte,center_mid,92.13101851369773,6.067004059963516,0.5
14.100000000000001,846.0000000000001,TC01,50,50,225,electrolyte,center_mid,92.48799499172247,3.5697647802474313,0.5
14.200000000000001,852.0000000000001,TC01,50,50,225,electrolyte,center_mid,93.12812342390895,6.401284321864745,0.5
14.3,858.0,TC01,50,50,225,electrolyte,center_mid,93.57578045203353,4.476570281245829,0.5
14.4,864.0,TC01,50,50,225,electrolyte,center_mid,94.07171336975337,4.9593291771984305,0.5
14.5,870.0,TC01,50,50,225,electrolyte,center_mid,94.65219997330449,5.804866035511245,0.5
14.600000000000001,876.0000000000001,TC01,50,50,225,electrolyte,center_mid,94.98158965948917,3.2938968618467857,0.5
14.700000000000001,882.0000000000001,TC01,50,50,225,electrolyte,center_mid,95.32654115773039,3.4495149824121665,0.5
14.8,888.0,TC01,50,50,225,electrolyte,center_mid,96.12208578498857,7.955446272581838,0.5
14.9,894.0,TC01,50,50,225,electrolyte,center_mid,96.49291716879343,3.708313838048567,0.5
15.0,900.0,TC01,50,50,225,electrolyte,center_mid,97.19869797449883,7.057808057054043,0.5
15.100000000000001,906.0000000000001,TC01,50,50,225,electrolyte,center_mid,97.43012534758714,2.3142737308830545,0.5
15.200000000000001,912.0000000000001,TC01,50,50,225,electrolyte,center_mid,98.05566188083661,6.255365332494756,0.5
15.3,918.0,TC01,50,50,225,electrolyte,center_mid,98.60170101603727,5.460391352006601,0.5
15.4,924.0,TC01,50,50,225,electrolyte,center_mid,99.13893736603866,5.372363500013951,0.5
15.5,930.0,TC01,50,50,225,electrolyte,center_mid,99.79657520043327,6.576378343946084,0.5
15.600000000000001,936.0000000000001,TC01,50,50,225,electrolyte,center_mid,99.91147208197756,1.1489688154429536,0.5
15.700000000000001,942.0000000000001,TC01,50,50,225,electrolyte,center_mid,100.67097365088804,7.595015689104825,0.5
15.8,948.0,TC01,50,50,225,electrolyte,center_mid,100.85943175189207,1.8845810100403138,0.5
15.9,954.0,TC01,50,50,225,electrolyte,center_mid,101.77556217690984,9.161304250177725,0.5
16.0,960.0,TC01,50,50,225,electrolyte,center_mid,102.19341314521992,4.178509683100786,0.5
16.1,966.0000000000001,TC01,50,50,225,electrolyte,center_mid,102.4615680484427,2.681549032227754,0.5
16.2,972.0,TC01,50,50,225,electrolyte,center_mid,103.0424359424144,5.8086789397171215,0.5
16.3,978.0,TC01,50,50,225,electrolyte,center_mid,103.5075766138306,4.651406714161871,0.5
16.400000000000002,984.0000000000001,TC01,50,50,225,electrolyte,center_mid,104.00289475653368,4.9531814270307715,0.5
16.5,990.0,TC01,50,50,225,electrolyte,center_mid,104.45257377715177,4.496790206181014,0.5
16.6,996.0000000000001,TC01,50,50,225,electrolyte,center_mid,105.09675133509911,6.441775579473352,0.5
16.7,1002.0,TC01,50,50,225,electrolyte,center_mid,105.66474100395278,5.679896688536822,0.5
16.8,1008.0,TC01,50,50,225,electrolyte,center_mid,105.97385398134129,3.0911297738850423,0.5
16.900000000000002,1014.0000000000001,TC01,50,50,225,electrolyte,center_mid,106.48778818735164,5.1393420601034006,0.5
17.0,1020.0,TC01,50,50,225,electrolyte,center_mid,107.00459458345001,5.168063960983854,0.5
17.1,1026.0,TC01,50,50,225,electrolyte,center_mid,107.2918324854725,2.872379020224786,0.5
17.2,1032.0,TC01,50,50,225,electrolyte,center_mid,108.142272193781,8.504397083085177,0.5
17.3,1038.0,TC01,50,50,225,electrolyte,center_mid,108.32587028307249,1.8359808929149062,0.5
17.400000000000002,1044.0000000000002,TC01,50,50,225,electrolyte,center_mid,109.2084715397374,8.826012566649,0.5
17.5,1050.0,TC01,50,50,225,electrolyte,center_mid,109.7053349328817,4.968633931443057,0.5
17.6,1056.0,TC01,50,50,225,electrolyte,center_mid,110.07793292580048,3.725979929187791,0.5
17.7,1062.0,TC01,50,50,225,electrolyte,center_mid,110.70394477706368,6.260118512632138,0.5
17.8,1068.0,TC01,50,50,225,electrolyte,center_mid,111.06409113748511,3.6014636042141945,0.5
17.900000000000002,1074.0000000000002,TC01,50,50,225,electrolyte,center_mid,111.46450321475052,4.00412077265409,0.5
18.0,1080.0,TC01,50,50,225,electrolyte,center_mid,112.03933694381912,5.748337290686132,0.5
18.1,1086.0,TC01,50,50,225,electrolyte,center_mid,112.58706827535819,5.47731331539061,0.5
18.2,1092.0,TC01,50,50,225,electrolyte,center_mid,113.10270678581753,5.156385104593507,0.5
18.3,1098.0,TC01,50,50,225,electrolyte,center_mid,113.72303474096607,6.2032795514853065,0.5
18.400000000000002,1104.0000000000002,TC01,50,50,225,electrolyte,center_mid,114.1698849397244,4.4685019875832035,0.5
18.5,1110.0,TC01,50,50,225,electrolyte,center_mid,114.51703321912198,3.4714827939759405,0.5
18.6,1116.0,TC01,50,50,225,electrolyte,center_mid,115.11155230302644,5.945190839044501,0.5
18.7,1122.0,TC01,50,50,225,electrolyte,center_mid,115.45491914531952,3.4336684229308667,0.5
18.8,1128.0,TC01,50,50,225,electrolyte,center_mid,116.04184471323894,5.869255679194142,0.5
18.900000000000002,1134.0000000000002,TC01,50,50,225,electrolyte,center_mid,116.43621313952939,3.9436842629043563,0.5
19.0,1140.0,TC01,50,50,225,electrolyte,center_mid,117.00600471419914,5.697915746697626,0.5
19.1,1146.0,TC01,50,50,225,electrolyte,center_mid,117.55254558503304,5.465408708339006,0.5
19.200000000000003,1152.0000000000002,TC01,50,50,225,electrolyte,center_mid,118.05953798318762,5.069923981545727,0.5
19.3,1158.0,TC01,50,50,225,electrolyte,center_mid,118.45983353876558,4.002955555779636,0.5
19.400000000000002,1164.0000000000002,TC01,50,50,225,electrolyte,center_mid,119.0791738006588,6.193402618932052,0.5
19.5,1170.0,TC01,50,50,225,electrolyte,center_mid,119.65949711652816,5.803233158693767,0.5
19.6,1176.0,TC01,50,50,225,electrolyte,center_mid,120.07713906373233,4.176419472041684,0.5
19.700000000000003,1182.0000000000002,TC01,50,50,225,electrolyte,center_mid,120.29243655840916,2.152974946768294,0.5
19.8,1188.0,TC01,50,50,225,electrolyte,center_mid,121.1894098711279,8.969733127187617,0.5
19.900000000000002,1194.0000000000002,TC01,50,50,225,electrolyte,center_mid,121.68476560746,4.953557363320798,0.5
20.0,1200.0,TC01,50,50,225,electrolyte,center_mid,122.01263389038645,3.278682829264666,0.5
20.1,1206.0,TC01,50,50,225,electrolyte,center_mid,122.58208559526751,5.694517048810529,0.5
20.200000000000003,1212.0000000000002,TC01,50,50,225,electrolyte,center_mid,123.2368091245516,6.547235292840745,0.5
20.3,1218.0,TC01,50,50,225,electrolyte,center_mid,123.60223677496906,3.654276504174667,0.5
20.400000000000002,1224.0000000000002,TC01,50,50,225,electrolyte,center_mid,124.066339025517,4.641022505479318,0.5
20.5,1230.0,TC01,50,50,225,electrolyte,center_mid,124.5733977658721,5.070587403551167,0.5
20.6,1236.0,TC01,50,50,225,electrolyte,center_mid,125.15027607382541,5.768783079532998,0.5
20.700000000000003,1242.0000000000002,TC01,50,50,225,electrolyte,center_mid,125.48878489076196,3.385088169365483,0.5
20.8,1248.0,TC01,50,50,225,electrolyte,center_mid,125.92202798611187,4.332430953499177,0.5
20.900000000000002,1254.0000000000002,TC01,50,50,225,electrolyte,center_mid,126.52415662842351,6.021286423116322,0.5
21.0,1260.0,TC01,50,50,225,electrolyte,center_mid,126.92582285496087,4.016662265373668,0.5
21.1,1266.0,TC01,50,50,225,electrolyte,center_mid,127.60287465627583,6.770518013149502,0.5
21.200000000000003,1272.0000000000002,TC01,50,50,225,electrolyte,center_mid,128.01236370468928,4.094890484134423,0.5
21.3,1278.0,TC01,50,50,225,electrolyte,center_mid,128.63100223263734,6.186385279480778,0.5
21.400000000000002,1284.0000000000002,TC01,50,50,225,electrolyte,center_mid,128.99440092494692,3.633986923095682,0.5
21.5,1290.0,TC01,50,50,225,electrolyte,center_mid,129.64325031751457,6.488493925676689,0.5
21.6,1296.0,TC01,50,50,225,electrolyte,center_mid,130.25796363401128,6.147133164966958,0.5
21.700000000000003,1302.0000000000002,TC01,50,50,225,electrolyte,center_mid,130.69567576210895,4.377121280976661,0.5
21.8,1308.0,TC01,50,50,225,electrolyte,center_mid,131.14929902235778,4.536232602488423,0.5
21.900000000000002,1314.0000000000002,TC01,50,50,225,electrolyte,center_mid,131.60847266841333,4.591736460555402,0.5
22.0,1320.0,TC01,50,50,225,electrolyte,center_mid,132.02573633398967,4.172636655763515,0.5
22.1,1326.0,TC01,50,50,225,electrolyte,center_mid,132.58851609525286,5.627797612631786,0.5
22.200000000000003,1332.0000000000002,TC01,50,50,225,electrolyte,center_mid,133.12861319258406,5.4009709733119085,0.5
22.3,1338.0,TC01,50,50,225,electrolyte,center_mid,133.49190983407598,3.632966414919358,0.5
22.400000000000002,1344.0000000000002,TC01,50,50,225,electrolyte,center_mid,134.10394399493492,6.120341608589312,0.5
22.5,1350.0,TC01,50,50,225,electrolyte,center_mid,134.59755703368577,4.9361303875086175,0.5
22.6,1356.0,TC01,50,50,225,electrolyte,center_mid,134.88982471943876,2.9226768575298516,0.5
22.700000000000003,1362.0000000000002,TC01,50,50,225,electrolyte,center_mid,135.55964606419033,6.698213447515589,0.5
22.8,1368.0,TC01,50,50,225,electrolyte,center_mid,136.14699619416524,5.873501299749205,0.5
22.900000000000002,1374.0000000000002,TC01,50,50,225,electrolyte,center_mid,136.48377595923378,3.36779765068537,0.5
23.0,1380.0,TC01,50,50,225,electrolyte,center_mid,137.02312075618067,5.393447969469038,0.5
23.1,1386.0,TC01,50,50,225,electrolyte,center_mid,137.4598587236403,4.367379674596288,0.5
23.200000000000003,1392.0000000000002,TC01,50,50,225,electrolyte,center_mid,138.22040780294833,7.605490793080099,0.5
23.3,1398.0,TC01,50,50,225,electrolyte,center_mid,138.40256916741532,1.8216136446699627,0.5
23.400000000000002,1404.0000000000002,TC01,50,50,225,electrolyte,center_mid,139.10922439712556,7.066552297102262,0.5
23.5,1410.0,TC01,50,50,225,electrolyte,center_mid,139.5928534686539,4.836290715283656,0.5
23.6,1416.0,TC01,50,50,225,electrolyte,center_mid,140.03950980775014,4.4665633909621585,0.5
23.700000000000003,1422.0000000000002,TC01,50,50,225,electrolyte,center_mid,140.52618433681425,4.8667452906411075,0.5
23.8,1428.0,TC01,50,50,225,electrolyte,center_mid,141.03620059180253,5.100162549882834,0.5
23.900000000000002,1434.0000000000002,TC01,50,50,225,electrolyte,center_mid,141.4659343688666,4.297337770640804,0.5
24.0,1440.0,TC01,50,50,225,electrolyte,center_mid,142.1186857382849,6.527513694183111,0.5
24.1,1446.0,TC01,50,50,225,electrolyte,center_mid,142.4711714081538,3.524856698688786,0.5
24.200000000000003,1452.0000000000002,TC01,50,50,225,electrolyte,center_mid,142.97097676040735,4.998053522535528,0.5
24.3,1458.0,TC01,50,50,225,electrolyte,center_mid,143.6072745722301,6.362978118227567,0.5
24.400000000000002,1464.0000000000002,TC01,50,50,225,electrolyte,center_mid,144.03277292358857,4.254983513584644,0.5
24.5,1470.0,TC01,50,50,225,electrolyte,center_mid,144.5927190212416,5.599460976530514,0.5
24.6,1476.0,TC01,50,50,225,electrolyte,center_mid,145.22222498005323,6.295059588116113,0.5
24.700000000000003,1482.0000000000002,TC01,50,50,225,electrolyte,center_mid,145.49192173054396,2.696967504907339,0.5
24.8,1488.0,TC01,50,50,225,electrolyte,center_mid,146.07900927390128,5.870875433573258,0.5
24.900000000000002,1494.0000000000002,TC01,50,50,225,electrolyte,center_mid,146.46291583175653,3.839065578552495,0.5
25.0,1500.0,TC01,50,50,225,electrolyte,center_mid,147.0306453721978,5.677295404412753,0.5
25.1,1506.0,TC01,50,50,225,electrolyte,center_mid,147.58041212575722,5.497667535594168,0.5
25.200000000000003,1512.0000000000002,TC01,50,50,225,electrolyte,center_mid,148.17394401395686,5.935318881996268,0.5
25.3,1518.0,TC01,50,50,225,electrolyte,center_mid,148.70764971373336,5.33705699776516,0.5
25.400000000000002,1524.0000000000002,TC01,50,50,225,electrolyte,center_mid,148.9245926009457,2.1694288721232318,0.5
25.5,1530.0,TC01,50,50,225,electrolyte,center_mid,149.45622251447273,5.316299135270526,0.5
25.6,1536.0,TC01,50,50,225,electrolyte,center_mid,150.05228874054123,5.960662260684928,0.5
25.700000000000003,1542.0000000000002,TC01,50,50,225,electrolyte,center_mid,150.5578899649081,5.056012243668632,0.5
25.8,1548.0,TC01,50,50,225,electrolyte,center_mid,150.87325765591532,3.1536769100723165,0.5
25.900000000000002,1554.0000000000002,TC01,50,50,225,electrolyte,center_mid,151.6969996173749,8.237419614595634,0.5
26.0,1560.0,TC01,50,50,225,electrolyte,center_mid,152.12746529134958,4.304656739746895,0.5
26.1,1566.0,TC01,50,50,225,electrolyte,center_mid,152.564472657439,4.370073660894258,0.5
26.200000000000003,1572.0000000000002,TC01,50,50,225,electrolyte,center_mid,152.93028912186656,3.658164644275478,0.5
26.3,1578.0,TC01,50,50,225,electrolyte,center_mid,153.61197670031115,6.816875784445958,0.5
