time_min,cycle_number,cycle_phase,x_position_mm,y_position_mm,location,temperature_C,distance_from_center_mm,radial_gradient_C_per_mm
77.78894472361809,1,startup,50,50,center,414.2003923673477,0.0,0.0
79.94974874371859,1,startup,50,50,center,425.4049866266321,0.0,0.0
82.11055276381909,1,startup,50,50,center,435.3207606112882,0.0,0.0
84.27135678391959,1,startup,50,50,center,446.3783235539697,0.0,0.0
86.4321608040201,1,startup,50,50,center,457.37947860804593,0.0,0.0
88.5929648241206,1,startup,50,50,center,469.8617620004797,0.0,0.0
90.7537688442211,1,startup,50,50,center,478.531414166432,0.0,0.0
92.9145728643216,1,startup,50,50,center,490.2200742225213,0.0,0.0
95.0753768844221,1,startup,50,50,center,501.2050145986076,0.0,0.0
97.2361809045226,1,startup,50,50,center,510.76755233485727,0.0,0.0
99.39698492462311,1,startup,50,50,center,523.2120275374843,0.0,0.0
101.55778894472361,1,startup,50,50,center,533.4249107032857,0.0,0.0
103.71859296482411,1,startup,50,50,center,543.7540474646646,0.0,0.0
105.87939698492461,1,startup,50,50,center,552.1286384668001,0.0,0.0
108.04020100502511,1,startup,50,50,center,566.1113113842301,0.0,0.0
110.20100502512562,1,startup,50,50,center,574.9376410942131,0.0,0.0
112.36180904522612,1,startup,50,50,center,588.4587735252013,0.0,0.0
114.52261306532662,1,startup,50,50,center,597.3363468184791,0.0,0.0
116.68341708542712,1,startup,50,50,center,609.080960248595,0.0,0.0
118.84422110552762,1,startup,50,50,center,618.4376579790139,0.0,0.0
121.00502512562812,1,startup,50,50,center,630.581962238562,0.0,0.0
123.16582914572864,1,startup,50,50,center,642.031476019725,0.0,0.0
125.32663316582914,1,startup,50,50,center,652.6322319402955,0.0,0.0
127.48743718592964,1,startup,50,50,center,661.6893313419771,0.0,0.0
129.64824120603015,1,startup,50,50,center,673.0227127239233,0.0,0.0
131.80904522613065,1,startup,50,50,center,684.64689030911,0.0,0.0
133.96984924623115,1,startup,50,50,center,695.3265091990347,0.0,0.0
136.13065326633165,1,startup,50,50,center,706.6016225377671,0.0,0.0
138.29145728643215,1,startup,50,50,center,716.7856308488459,0.0,0.0
140.45226130653265,1,startup,50,50,center,728.5494572597846,0.0,0.0
142.61306532663315,1,startup,50,50,center,740.4622172479052,0.0,0.0
144.77386934673365,1,startup,50,50,center,747.0494669976521,0.0,0.0
146.93467336683415,1,startup,50,50,center,758.6639155888541,0.0,0.0
149.09547738693465,1,startup,50,50,center,770.344017357761,0.0,0.0
151.25628140703517,1,startup,50,50,center,781.0944425122088,0.0,0.0
153.41708542713567,1,startup,50,50,center,790.9905526723612,0.0,0.0
155.57788944723617,1,operation,50,50,center,801.6314228753785,0.0,0.0
157.73869346733667,1,operation,50,50,center,799.1690546726406,0.0,0.0
159.89949748743717,1,operation,50,50,center,807.1051357874017,0.0,0.0
162.06030150753767,1,operation,50,50,center,806.3210436909611,0.0,0.0
164.22110552763817,1,operation,50,50,center,806.9094813159512,0.0,0.0
166.38190954773867,1,operation,50,50,center,800.355821194476,0.0,0.0
168.54271356783917,1,operation,50,50,center,797.8844649192015,0.0,0.0
170.70351758793967,1,operation,50,50,center,800.5559949519139,0.0,0.0
172.8643216080402,1,operation,50,50,center,794.8996759739083,0.0,0.0
175.0251256281407,1,operation,50,50,center,798.2174832420436,0.0,0.0
177.1859296482412,1,operation,50,50,center,797.2197450528687,0.0,0.0
179.3467336683417,1,operation,50,50,center,794.4000895120203,0.0,0.0
181.5075376884422,1,operation,50,50,center,796.6433933923238,0.0,0.0
183.6683417085427,1,operation,50,50,center,799.7301732924652,0.0,0.0
185.8291457286432,1,operation,50,50,center,797.9422821967718,0.0,0.0
187.9899497487437,1,operation,50,50,center,803.4147832917754,0.0,0.0
190.1507537688442,1,operation,50,50,center,804.4742735868488,0.0,0.0
192.3115577889447,1,operation,50,50,center,804.9139566675867,0.0,0.0
194.4723618090452,1,operation,50,50,center,802.7591575827603,0.0,0.0
196.63316582914572,1,operation,50,50,center,806.5327100071736,0.0,0.0
198.79396984924622,1,operation,50,50,center,801.8692215290054,0.0,0.0
200.95477386934672,1,operation,50,50,center,797.813148095841,0.0,0.0
203.11557788944722,1,operation,50,50,center,797.3674325069729,0.0,0.0
205.27638190954772,1,operation,50,50,center,798.0136394646646,0.0,0.0
207.43718592964822,1,operation,50,50,center,796.3397556181358,0.0,0.0
209.59798994974872,1,operation,50,50,center,797.216241400151,0.0,0.0
211.75879396984922,1,operation,50,50,center,800.6343923601037,0.0,0.0
213.91959798994972,1,operation,50,50,center,802.6289939932865,0.0,0.0
216.08040201005022,1,operation,50,50,center,801.7753915192541,0.0,0.0
218.24120603015072,1,operation,50,50,center,803.5443393160934,0.0,0.0
220.40201005025125,1,operation,50,50,center,801.0590649282523,0.0,0.0
222.56281407035175,1,operation,50,50,center,801.2973033493089,0.0,0.0
224.72361809045225,1,operation,50,50,center,804.9124709625465,0.0,0.0
226.88442211055275,1,operation,50,50,center,804.0875018933372,0.0,0.0
229.04522613065325,1,operation,50,50,center,798.4206526474384,0.0,0.0
231.20603015075375,1,operation,50,50,center,798.2787168982627,0.0,0.0
233.36683417085425,1,operation,50,50,center,797.045088320452,0.0,0.0
235.52763819095475,1,operation,50,50,center,796.6655758883003,0.0,0.0
237.68844221105525,1,operation,50,50,center,797.0583496631062,0.0,0.0
239.84924623115575,1,operation,50,50,center,796.407328073979,0.0,0.0
242.01005025125625,1,operation,50,50,center,797.75267458328,0.0,0.0
244.17085427135677,1,operation,50,50,center,802.496552558517,0.0,0.0
246.33165829145727,1,operation,50,50,center,800.3159965496271,0.0,0.0
248.49246231155777,1,operation,50,50,center,802.5921208386274,0.0,0.0
250.65326633165827,1,operation,50,50,center,802.1787072010385,0.0,0.0
252.81407035175877,1,operation,50,50,center,804.1477286059257,0.0,0.0
254.97487437185927,1,operation,50,50,center,802.473415595998,0.0,0.0
257.1356783919598,1,operation,50,50,center,808.3652349003253,0.0,0.0
259.2964824120603,1,operation,50,50,center,801.7499017213668,0.0,0.0
261.4572864321608,1,operation,50,50,center,793.6082862375963,0.0,0.0
263.6180904522613,1,operation,50,50,center,796.5670521775884,0.0,0.0
265.7788944723618,1,operation,50,50,center,794.4870296607181,0.0,0.0
267.9396984924623,1,operation,50,50,center,798.0811406737051,0.0,0.0
270.1005025125628,1,operation,50,50,center,796.7083935584465,0.0,0.0
272.2613065326633,1,operation,50,50,center,797.996792483326,0.0,0.0
274.4221105527638,1,operation,50,50,center,797.0923967307474,0.0,0.0
276.5829145728643,1,shutdown,50,50,center,804.4173739010595,0.0,0.0
278.7437185929648,1,shutdown,50,50,center,791.0981420729142,0.0,0.0
280.9045226130653,1,shutdown,50,50,center,779.3765044485542,0.0,0.0
283.0653266331658,1,shutdown,50,50,center,768.0316120565722,0.0,0.0
285.2261306532663,1,shutdown,50,50,center,757.1158837984618,0.0,0.0
287.3869346733668,1,shutdown,50,50,center,746.0806636065798,0.0,0.0
289.5477386934673,1,shutdown,50,50,center,734.2152957951969,0.0,0.0
291.7085427135678,1,shutdown,50,50,center,724.262122213568,0.0,0.0
293.8693467336683,1,shutdown,50,50,center,708.4625346663621,0.0,0.0
296.0301507537688,1,shutdown,50,50,center,699.2385239709679,0.0,0.0
298.1909547738693,1,shutdown,50,50,center,688.9092401037675,0.0,0.0
300.35175879396985,1,shutdown,50,50,center,675.5095571723475,0.0,0.0
302.51256281407035,1,shutdown,50,50,center,668.3311197105756,0.0,0.0
304.67336683417085,1,shutdown,50,50,center,656.2400485613609,0.0,0.0
306.83417085427135,1,shutdown,50,50,center,641.9082481633935,0.0,0.0
308.99497487437185,1,shutdown,50,50,center,633.0433732696061,0.0,0.0
311.15577889447235,1,shutdown,50,50,center,623.0037244144642,0.0,0.0
313.31658291457285,1,shutdown,50,50,center,609.7441608727621,0.0,0.0
315.47738693467335,1,shutdown,50,50,center,599.7641480354451,0.0,0.0
317.63819095477385,1,shutdown,50,50,center,588.1854100284622,0.0,0.0
319.79899497487435,1,shutdown,50,50,center,578.7993192846607,0.0,0.0
321.95979899497485,1,shutdown,50,50,center,565.588647680614,0.0,0.0
324.12060301507535,1,shutdown,50,50,center,555.6405412511341,0.0,0.0
326.28140703517585,1,shutdown,50,50,center,544.3731201761539,0.0,0.0
328.44221105527635,1,shutdown,50,50,center,533.7619435885471,0.0,0.0
330.60301507537685,1,shutdown,50,50,center,522.9741851698939,0.0,0.0
332.76381909547734,1,shutdown,50,50,center,511.73624780241744,0.0,0.0
334.92462311557784,1,shutdown,50,50,center,499.77839257777964,0.0,0.0
337.08542713567834,1,shutdown,50,50,center,490.8267263638001,0.0,0.0
339.24623115577884,1,shutdown,50,50,center,479.86649051184395,0.0,0.0
341.40703517587934,1,shutdown,50,50,center,468.8981777431814,0.0,0.0
343.56783919597984,1,shutdown,50,50,center,458.1547111919998,0.0,0.0
345.7286432160804,1,shutdown,50,50,center,447.99604033455984,0.0,0.0
347.8894472361809,1,shutdown,50,50,center,437.05903159522387,0.0,0.0
350.0502512562814,1,shutdown,50,50,center,423.9114490429775,0.0,0.0
352.2110552763819,1,shutdown,50,50,center,413.63819175605425,0.0,0.0
354.3718592964824,1,shutdown,50,50,center,402.86446364417225,0.0,0.0
356.5326633165829,1,shutdown,50,50,center,392.97487314924274,0.0,0.0
358.6934673366834,1,shutdown,50,50,center,383.90326705956244,0.0,0.0
360.8542713567839,1,shutdown,50,50,center,369.4025661813859,0.0,0.0
363.0150753768844,1,shutdown,50,50,center,360.8031227024627,0.0,0.0
365.1758793969849,1,shutdown,50,50,center,350.18015150906865,0.0,0.0
367.3366834170854,1,shutdown,50,50,center,340.0891259639103,0.0,0.0
369.4974874371859,1,shutdown,50,50,center,327.41226255974846,0.0,0.0
371.6582914572864,1,shutdown,50,50,center,317.4808714622194,0.0,0.0
373.8190954773869,1,shutdown,50,50,center,306.5305892839589,0.0,0.0
375.9798994974874,1,shutdown,50,50,center,295.15173479379314,0.0,0.0
378.1407035175879,1,shutdown,50,50,center,284.713240006752,0.0,0.0
380.3015075376884,1,shutdown,50,50,center,273.8363299906319,0.0,0.0
382.4623115577889,1,shutdown,50,50,center,263.32915149527224,0.0,0.0
384.6231155778894,1,shutdown,50,50,center,252.43114737255584,0.0,0.0
386.7839195979899,1,shutdown,50,50,center,241.56245653471635,0.0,0.0
388.9447236180904,1,shutdown,50,50,center,231.045715089168,0.0,0.0
391.1055276381909,1,shutdown,50,50,center,219.10682399597093,0.0,0.0
393.26633165829145,1,shutdown,50,50,center,208.20002859084244,0.0,0.0
395.42713567839195,1,shutdown,50,50,center,197.95721867867817,0.0,0.0
397.58793969849245,1,shutdown,50,50,center,186.51823704318738,0.0,0.0
399.74874371859295,1,shutdown,50,50,center,177.36108018177774,0.0,0.0
401.90954773869345,1,shutdown,50,50,center,164.64676685473313,0.0,0.0
404.07035175879395,1,shutdown,50,50,center,154.8161751285296,0.0,0.0
406.23115577889445,1,shutdown,50,50,center,144.78988337415043,0.0,0.0
408.39195979899495,1,shutdown,50,50,center,132.84340897255842,0.0,0.0
410.55276381909545,1,shutdown,50,50,center,121.77184778867317,0.0,0.0
412.71356783919595,1,shutdown,50,50,center,110.92386797524453,0.0,0.0
414.87437185929645,1,shutdown,50,50,center,101.06162300131588,0.0,0.0
417.03517587939695,1,shutdown,50,50,center,89.45257958621299,0.0,0.0
419.19597989949744,1,shutdown,50,50,center,80.05433735360299,0.0,0.0
421.35678391959794,1,shutdown,50,50,center,67.48225681558095,0.0,0.0
423.51758793969844,1,shutdown,50,50,center,57.96635161919986,0.0,0.0
425.67839195979894,1,shutdown,50,50,center,47.019298120935176,0.0,0.0
427.83919597989944,1,shutdown,50,50,center,35.77350547130714,0.0,0.0
430.0,1,shutdown,50,50,center,25.0,0.0,0.0
0.0,1,startup,10,10,corner_1,25.0,56.568542494923804,-13.700193885489357
2.1608040201005023,1,startup,10,10,corner_1,30.703068140034887,56.568542494923804,-13.599376931604667
4.321608040201005,1,startup,10,10,corner_1,40.9291234719599,56.568542494923804,-13.418604104854841
6.482412060301507,1,startup,10,10,corner_1,52.667001699027765,56.568542494923804,-13.211105772577302
8.64321608040201,1,startup,10,10,corner_1,63.445140313791384,56.568542494923804,-13.020573400000602
10.804020100502512,1,startup,10,10,corner_1,75.58659889589211,56.568542494923804,-12.805940707578126
12.964824120603014,1,startup,10,10,corner_1,85.88878568044768,56.568542494923804,-12.623822054167885
15.125628140703515,1,startup,10,10,corner_1,98.41703808879494,56.568542494923804,-12.40235174830891
17.28643216080402,1,startup,10,10,corner_1,108.04167636405889,56.568542494923804,-12.232210573536241
19.44723618090452,1,startup,10,10,corner_1,119.93776668164529,56.568542494923804,-12.021915420206916
21.608040201005025,1,startup,10,10,corner_1,129.88436619597573,56.568542494923804,-11.846082721048669
23.768844221105525,1,startup,10,10,corner_1,142.44759473623589,56.568542494923804,-11.62399411868831
25.929648241206028,1,startup,10,10,corner_1,153.44693179464275,56.568542494923804,-11.429551473124413
28.09045226130653,1,startup,10,10,corner_1,163.1798541757521,56.568542494923804,-11.257496087713294
30.25125628140703,1,startup,10,10,corner_1,175.2877146443818,56.568542494923804,-11.043457331637578
32.41206030150754,1,startup,10,10,corner_1,186.0411382751763,56.568542494923804,-10.853361862379916
34.57286432160804,1,startup,10,10,corner_1,197.77460608238096,56.568542494923804,-10.645941496047206
36.73366834170854,1,startup,10,10,corner_1,207.50541014005464,56.568542494923804,-10.47392355765774
38.89447236180904,1,startup,10,10,corner_1,219.5297825956725,56.568542494923804,-10.261360675085736
41.05527638190954,1,startup,10,10,corner_1,229.48308305665407,56.568542494923804,-10.085409518807054
43.21608040201005,1,startup,10,10,corner_1,240.25695110963795,56.568542494923804,-9.894952639810205
45.37688442211055,1,startup,10,10,corner_1,251.46967821648585,56.568542494923804,-9.696737755489046
47.53768844221105,1,startup,10,10,corner_1,261.5309260414842,56.568542494923804,-9.518878341382676
49.698492462311556,1,startup,10,10,corner_1,272.3541518775346,56.568542494923804,-9.32754893180806
51.859296482412056,1,startup,10,10,corner_1,283.01745069704407,56.568542494923804,-9.13904665918072
54.020100502512555,1,startup,10,10,corner_1,295.49616733333767,56.568542494923804,-8.918452030330004
56.18090452261306,1,startup,10,10,corner_1,306.57964504178653,56.568542494923804,-8.722521974160651
58.34170854271356,1,startup,10,10,corner_1,315.53070668266577,56.568542494923804,-8.564288064533539
60.50251256281406,1,startup,10,10,corner_1,328.4116141907209,56.568542494923804,-8.336583638363976
62.66331658291457,1,startup,10,10,corner_1,337.91910778135934,56.568542494923804,-8.168513308613274
64.82412060301507,1,startup,10,10,corner_1,349.87566032738204,56.568542494923804,-7.957149323990627
66.98492462311557,1,startup,10,10,corner_1,360.3816634359379,56.568542494923804,-7.771427672959956
69.14572864321607,1,startup,10,10,corner_1,370.3875311326434,56.568542494923804,-7.594547250460059
71.30653266331657,1,startup,10,10,corner_1,382.5294424363785,56.568542494923804,-7.379906554974142
73.46733668341707,1,startup,10,10,corner_1,392.38829867663225,56.568542494923804,-7.205624952418474
75.62814070351759,1,startup,10,10,corner_1,403.17287126577673,56.568542494923804,-7.014978842168908
77.78894472361809,1,startup,10,10,corner_1,414.7900288511754,56.568542494923804,-6.809614569500205
79.94974874371859,1,startup,10,10,corner_1,425.1461761021905,56.568542494923804,-6.626542020796225
82.11055276381909,1,startup,10,10,corner_1,436.8163615072074,56.568542494923804,-6.4202403398564325
84.27135678391959,1,startup,10,10,corner_1,448.2472183167201,56.568542494923804,-6.21816943073696
86.4321608040201,1,startup,10,10,corner_1,459.12963318810375,56.568542494923804,-6.025793696955943
88.5929648241206,1,startup,10,10,corner_1,469.583134449555,56.568542494923804,-5.841000156228085
90.7537688442211,1,startup,10,10,corner_1,479.7003138032149,56.568542494923804,-5.662152003041749
92.9145728643216,1,startup,10,10,corner_1,490.9355393563274,56.568542494923804,-5.463539398622593
95.0753768844221,1,startup,10,10,corner_1,499.46851136343366,56.568542494923804,-5.312696339375098
97.2361809045226,1,startup,10,10,corner_1,512.352584925464,56.568542494923804,-5.084935944749647
99.39698492462311,1,startup,10,10,corner_1,522.5384356203019,56.568542494923804,-4.904873842287808
101.55778894472361,1,startup,10,10,corner_1,534.6280259345295,56.568542494923804,-4.691158059963869
103.71859296482411,1,startup,10,10,corner_1,545.4541550953336,56.568542494923804,-4.49977732637372
105.87939698492461,1,startup,10,10,corner_1,556.2700789638166,56.568542494923804,-4.308576998568677
108.04020100502511,1,startup,10,10,corner_1,566.8230166603539,56.568542494923804,-4.122025653402159
110.20100502512562,1,startup,10,10,corner_1,576.4728049051616,56.568542494923804,-3.9514398857792146
112.36180904522612,1,startup,10,10,corner_1,588.5690163437483,56.568542494923804,-3.737607057406941
114.52261306532662,1,startup,10,10,corner_1,599.2910591977853,56.568542494923804,-3.548066327150383
116.68341708542712,1,startup,10,10,corner_1,609.8777913229327,56.568542494923804,-3.360917575242954
118.84422110552762,1,startup,10,10,corner_1,619.9053754230818,56.568542494923804,-3.183653257339609
121.00502512562812,1,startup,10,10,corner_1,632.1403688777483,56.568542494923804,-2.967367086350415
123.16582914572864,1,startup,10,10,corner_1,640.7594715767294,56.568542494923804,-2.8150014371955945
125.32663316582914,1,startup,10,10,corner_1,653.9554820484776,56.568542494923804,-2.5817267249660487
127.48743718592964,1,startup,10,10,corner_1,665.3757829824611,56.568542494923804,-2.379842419125778
129.64824120603015,1,startup,10,10,corner_1,672.1714749955382,56.568542494923804,-2.2597104214932267
131.80904522613065,1,startup,10,10,corner_1,683.2298127430887,56.568542494923804,-2.064224781244624
133.96984924623115,1,startup,10,10,corner_1,696.0764609169595,56.568542494923804,-1.8371259802630786
136.13065326633165,1,startup,10,10,corner_1,707.6736685176479,56.568542494923804,-1.6321143768312047
138.29145728643215,1,startup,10,10,corner_1,717.5893993311378,56.568542494923804,-1.4568273643652276
140.45226130653265,1,startup,10,10,corner_1,728.8450468896344,56.568542494923804,-1.2578537464837578
142.61306532663315,1,startup,10,10,corner_1,739.8724043998599,56.568542494923804,-1.0629157646325376
144.77386934673365,1,startup,10,10,corner_1,751.1730653896622,56.568542494923804,-0.8631464141880506
146.93467336683415,1,startup,10,10,corner_1,761.1978828912335,56.568542494923804,-0.6859310033000843
149.09547738693465,1,startup,10,10,corner_1,772.4282659830386,56.568542494923804,-0.48740400231163006
151.25628140703517,1,startup,10,10,corner_1,781.9602664524912,56.568542494923804,-0.31890044805604867
153.41708542713567,1,startup,10,10,corner_1,794.9649839823535,56.568542494923804,-0.08900734923651836
155.57788944723617,1,operation,10,10,corner_1,804.5161014932627,56.568542494923804,0.07983414976031838
157.73869346733667,1,operation,10,10,corner_1,806.3106014429833,56.568542494923804,0.11155672684247729
159.89949748743717,1,operation,10,10,corner_1,802.8987705630532,56.568542494923804,0.051243508055971186
162.06030150753767,1,operation,10,10,corner_1,808.3832964698692,56.568542494923804,0.14819714456354305
164.22110552763817,1,operation,10,10,corner_1,803.7310367489778,56.568542494923804,0.06595603465145983
166.38190954773867,1,operation,10,10,corner_1,808.3076857582182,56.568542494923804,0.14686052339007508
168.54271356783917,1,operation,10,10,corner_1,802.9653118431822,56.568542494923804,0.052419802816173464
170.70351758793967,1,operation,10,10,corner_1,800.7265562677768,56.568542494923804,0.012843821596464113
172.8643216080402,1,operation,10,10,corner_1,803.4335001623452,56.568542494923804,0.06069628119998577
175.0251256281407,1,operation,10,10,corner_1,794.7203298519382,56.568542494923804,-0.0933322641030665
177.1859296482412,1,operation,10,10,corner_1,797.8334637443131,56.568542494923804,-0.03829931195206759
179.3467336683417,1,operation,10,10,corner_1,797.9007340466616,56.568542494923804,-0.03711012977799118
181.5075376884422,1,operation,10,10,corner_1,801.043154099541,56.568542494923804,0.018440533440199174
183.6683417085427,1,operation,10,10,corner_1,800.9276525361013,56.568542494923804,0.016398734971552795
185.8291457286432,1,operation,10,10,corner_1,802.0598972366438,56.568542494923804,0.03641418261445639
187.9899497487437,1,operation,10,10,corner_1,802.5170936420442,56.568542494923804,0.04449634957927473
190.1507537688442,1,operation,10,10,corner_1,808.5339347190463,56.568542494923804,0.15086007775102434
192.3115577889447,1,operation,10,10,corner_1,809.3838658227302,56.568542494923804,0.16588487892492965
194.4723618090452,1,operation,10,10,corner_1,804.392313541351,56.568542494923804,0.07764586725466929
196.63316582914572,1,operation,10,10,corner_1,805.1056510619136,56.568542494923804,0.09025601220628493
198.79396984924622,1,operation,10,10,corner_1,802.6105337808043,56.568542494923804,0.046148153473081974
200.95477386934672,1,operation,10,10,corner_1,802.9723984020815,56.568542494923804,0.05254507666249658
203.11557788944722,1,operation,10,10,corner_1,799.5512984098906,56.568542494923804,-0.007931998427388731
205.27638190954772,1,operation,10,10,corner_1,793.709948122651,56.568542494923804,-0.11119345841221655
207.43718592964822,1,operation,10,10,corner_1,795.4138819592525,56.568542494923804,-0.08107187914836239
209.59798994974872,1,operation,10,10,corner_1,797.1297422525848,56.568542494923804,-0.05073946792376222
211.75879396984922,1,operation,10,10,corner_1,798.5024265326056,56.568542494923804,-0.02647360885299134
213.91959798994972,1,operation,10,10,corner_1,800.0588078638272,56.568542494923804,0.0010395859824819166
216.08040201005022,1,operation,10,10,corner_1,804.7538399426493,56.568542494923804,0.08403681150306933
218.24120603015072,1,operation,10,10,corner_1,806.5027457409616,56.568542494923804,0.11495339024414696
220.40201005025125,1,operation,10,10,corner_1,805.3673687160997,56.568542494923804,0.0948825704070656
222.56281407035175,1,operation,10,10,corner_1,806.8191954886377,56.568542494923804,0.12054748430631006
224.72361809045225,1,operation,10,10,corner_1,809.26497603303,56.568542494923804,0.1637831845121597
226.88442211055275,1,operation,10,10,corner_1,804.9457284241406,56.568542494923804,0.0874289526654221
229.04522613065325,1,operation,10,10,corner_1,804.0963752581517,56.568542494923804,0.0724143680830972
231.20603015075375,1,operation,10,10,corner_1,798.5658014462813,56.568542494923804,-0.02535328807256107
233.36683417085425,1,operation,10,10,corner_1,800.7793023617392,56.568542494923804,0.013776249614511217
235.52763819095475,1,operation,10,10,corner_1,798.291085184305,56.568542494923804,-0.03020963136620302
237.68844221105525,1,operation,10,10,corner_1,797.3061969892998,56.568542494923804,-0.04762015940117137
239.84924623115575,1,operation,10,10,corner_1,799.4426861722739,56.568542494923804,-0.00985200967085476
242.01005025125625,1,operation,10,10,corner_1,797.7631056705965,56.568542494923804,-0.039543078727974204
244.17085427135677,1,operation,10,10,corner_1,800.2641891793834,56.568542494923804,0.004670249006452418
246.33165829145727,1,operation,10,10,corner_1,806.6491098459103,56.568542494923804,0.11754076652243513
248.49246231155777,1,operation,10,10,corner_1,811.7055649482016,56.568542494923804,0.20692710881232343
250.65326633165827,1,operation,10,10,corner_1,805.9174973678302,56.568542494923804,0.10460756291115614
252.81407035175877,1,operation,10,10,corner_1,804.9261522011545,56.568542494923804,0.08708289066483525
254.97487437185927,1,operation,10,10,corner_1,807.4859731332164,56.568542494923804,0.1323345591569399
257.1356783919598,1,operation,10,10,corner_1,801.3045188832394,56.568542494923804,0.023060853713112728
259.2964824120603,1,operation,10,10,corner_1,804.9412021874318,56.568542494923804,0.08734893934867118
261.4572864321608,1,operation,10,10,corner_1,799.1936752703726,56.568542494923804,-0.014253942103947946
263.6180904522613,1,operation,10,10,corner_1,802.857395665118,56.568542494923804,0.05051209628344992
265.7788944723618,1,operation,10,10,corner_1,796.1506473552488,56.568542494923804,-0.06804758395704874
267.9396984924623,1,operation,10,10,corner_1,799.3479543540763,56.568542494923804,-0.01152664744689614
270.1005025125628,1,operation,10,10,corner_1,796.624230513212,56.568542494923804,-0.05967573739576144
272.2613065326633,1,operation,10,10,corner_1,801.2246075914604,56.568542494923804,0.021648208305354813
274.4221105527638,1,operation,10,10,corner_1,798.9877498787529,56.568542494923804,-0.0178942231247686
276.5829145728643,1,shutdown,10,10,corner_1,802.9372802917147,56.568542494923804,0.051924270312927116
278.7437185929648,1,shutdown,10,10,corner_1,793.3860603611051,56.568542494923804,-0.11691903922552656
280.9045226130653,1,shutdown,10,10,corner_1,779.5641344076283,56.568542494923804,-0.3612584784945712
283.0653266331658,1,shutdown,10,10,corner_1,767.2917178964288,56.568542494923804,-0.5782062019099439
285.2261306532663,1,shutdown,10,10,corner_1,758.8428229927761,56.568542494923804,-0.7275629739075775
287.3869346733668,1,shutdown,10,10,corner_1,745.3882580534206,56.568542494923804,-0.9654083265709029
289.5477386934673,1,shutdown,10,10,corner_1,735.8380971912734,56.568542494923804,-1.1342329142470693
291.7085427135678,1,shutdown,10,10,corner_1,723.8633231375687,56.568542494923804,-1.3459190126608516
293.8693467336683,1,shutdown,10,10,corner_1,709.9536687005108,56.568542494923804,-1.5918092870709823
296.0301507537688,1,shutdown,10,10,corner_1,701.980036090669,56.568542494923804,-1.7327645292987142
298.1909547738693,1,shutdown,10,10,corner_1,690.2972424777305,56.568542494923804,-1.9392890939715075
300.35175879396985,1,shutdown,10,10,corner_1,681.0659995908795,56.568542494923804,-2.1024759550733174
302.51256281407035,1,shutdown,10,10,corner_1,667.0418151813212,56.568542494923804,-2.350390852488551
304.67336683417085,1,shutdown,10,10,corner_1,655.5382099445943,56.568542494923804,-2.553747784263118
