cycle,temperature_C,material,d_spacing_A,d0_spacing_A,lattice_strain,thermal_strain,mechanical_strain,measurement_error
1,84.6938775510204,GDC,3.1264020307528737,3.124,0.0007688958876035523,0.0007461734693877552,2.9207407178086177e-05,-6.484988962289083e-06
1,104.59183673469387,YSZ,2.960994214898413,2.958,0.0010122430352986177,0.0008357142857142856,0.00016934782478194785,7.180924802384272e-06
1,104.59183673469387,NiO,2.414855801147641,2.412,0.0011839971590550844,0.0011222448979591837,6.354161714637024e-05,-1.789356050469577e-06
1,104.59183673469387,Ni,2.0361558426490576,2.034,0.001059902973971328,0.0010585714285714285,-7.525435475106365e-06,8.856980875005796e-06
1,104.59183673469387,GDC,3.1275586383154557,3.124,0.0011391287821561331,0.0009948979591836735,0.0001302290717169286,1.4001751255531122e-05
1,124.48979591836734,YSZ,2.961078009434457,2.958,0.0010405711407899061,0.001044642857142857,-4.638729836882014e-06,5.670134839311312e-07
1,124.48979591836734,NiO,2.4154571107606997,2.412,0.0014332963352817812,0.0014028061224489795,3.3108021768184235e-05,-2.617808935382552e-06
1,124.48979591836734,Ni,2.036550539152348,2.034,0.0012539523856187852,0.0013232142857142854,-7.092649195080222e-05,1.6645918553019265e-06
1,124.48979591836734,GDC,3.1280493030453576,3.124,0.0012961917558763512,0.0012436224489795918,4.733226512660268e-05,5.237041770156728e-06
1,144.3877551020408,YSZ,2.9616662560429123,2.958,0.0012394374722489404,0.0012535714285714285,-7.553565771538061e-06,-6.580390550950041e-06
1,144.3877551020408,NiO,2.4161903770685074,2.412,0.0017373039255835453,0.0016833673469387755,4.992660132510926e-05,4.009977319660444e-06
1,144.3877551020408,Ni,2.0370620664727586,2.034,0.001505440743735911,0.0015878571428571428,-9.190469174661362e-05,9.488292625381813e-06
1,144.3877551020408,GDC,3.1288981547543346,3.124,0.0015679112529881612,0.0014923469387755103,7.598298450972567e-05,-4.186702970748659e-07
1,164.28571428571428,YSZ,2.9619191561096083,2.958,0.0013249344522000615,0.0014624999999999998,-0.0001254241694327115,-1.214137836722689e-05
1,164.28571428571428,NiO,2.4168291124673447,2.412,0.0020021195967433398,0.0019639285714285713,4.3445472336275224e-05,-5.254447021506726e-06
1,164.28571428571428,Ni,2.0376892701704405,2.034,0.001813800477109468,0.0018524999999999998,-2.7410635632258386e-05,-1.1288887258273286e-05
1,164.28571428571428,GDC,3.1296371941679664,3.124,0.0018044795672107175,0.0017410714285714286,8.232602510314103e-05,-1.8917886463852215e-05
1,184.18367346938774,YSZ,2.9629404916057016,2.958,0.001670213524577832,0.001671428571428571,-4.766999087627304e-06,3.5519522368881572e-06
1,184.18367346938774,NiO,2.417572940233253,2.412,0.0023105059010168237,0.0022444897959183674,6.11935762972934e-05,4.822528801162827e-06
1,184.18367346938774,Ni,2.0380498258701083,2.034,0.0019910648328950327,0.002117142857142857,-0.00012195309755052213,-4.124926697302109e-06
1,184.18367346938774,GDC,3.1299469139983724,3.124,0.0019036216384033151,0.001989795918367347,-7.445331449913191e-05,-1.172096546489987e-05
1,204.0816326530612,YSZ,2.9630555630199535,2.958,0.001709115287340483,0.0018803571428571426,-0.00017602764504033035,4.785789523670822e-06
1,204.0816326530612,NiO,2.418361157291989,2.412,0.0026372957263635453,0.002525051020408163,0.0001179588635901547,-5.714157634772402e-06
1,204.0816326530612,Ni,2.0390113889445263,2.034,0.0024638097072401752,0.002381785714285714,7.665785793567848e-05,5.366135018782751e-06
1,204.0816326530612,GDC,3.130707088914548,3.124,0.0021469554784083363,0.0022385204081632653,-9.042011409964105e-05,-1.1448156552879007e-06
1,223.97959183673467,YSZ,2.9642142634994704,2.958,0.0021008328260547246,0.002089285714285714,4.155531256635782e-06,7.391580512374537e-06
1,223.97959183673467,NiO,2.418751560922505,2.412,0.00279915461132064,0.002805612244897959,1.0971543405804977e-05,-1.7429176983124132e-05
1,223.97959183673467,Ni,2.0397631519351003,2.034,0.002833408031022883,0.002646428571428571,0.00018308936471510682,3.890094879205504e-06
1,223.97959183673467,GDC,3.1314115309967216,3.124,0.002372449102663691,0.0024872448979591836,-9.942221883063024e-05,-1.537357646486234e-05
1,243.87755102040813,YSZ,2.964529958241038,2.958,0.002207558566949927,0.0022982142857142854,-8.714990736133838e-05,-3.5058114030198616e-06
1,243.87755102040813,NiO,2.4192685678654136,2.412,0.003013502431763505,0.003086173469387755,-6.79180620088271e-05,-4.752975615422879e-06
1,243.87755102040813,Ni,2.0397250552105217,2.034,0.0028146780779361126,0.0029110714285714282,-0.00010194808143516088,5.5547307998451805e-06
1,243.87755102040813,GDC,3.1322364844941752,3.124,0.002636518724127723,0.002735969387755102,-0.00010483944003488417,5.388776407505395e-06
1,263.7755102040816,YSZ,2.96557244216519,2.958,0.002559987209327186,0.002507142857142857,6.788123148284987e-05,-1.5036879298521103e-05
1,263.7755102040816,NiO,2.420028553965879,2.412,0.0033285878797175246,0.003366734693877551,-4.723956653997203e-05,9.092752379945713e-06
1,263.7755102040816,Ni,2.0405091260418016,2.034,0.00320016029587115,0.0031757142857142856,1.578282344838564e-05,8.663186708478873e-06
1,263.7755102040816,GDC,3.133627528762958,3.124,0.0030817953786678033,0.0029846938775510206,0.00010837071514531541,-1.1269214028532693e-05
1,283.67346938775506,YSZ,2.965913661581607,2.958,0.0026753419816115103,0.002716071428571428,-4.362261321707355e-05,2.893166257155952e-06
1,283.67346938775506,NiO,2.420736823740811,2.412,0.0036222320650128766,0.0036472959183673466,-2.836567061149205e-05,3.301817257021864e-06
1,283.67346938775506,Ni,2.0412909206214374,2.034,0.0035845234127028767,0.003440357142857142,0.000146217801616098,-2.0515317703632963e-06
1,283.67346938775506,GDC,3.1341635443801223,3.124,0.003253375281729309,0.0032334183673469385,2.1290741339443624e-05,-1.3338269570731948e-06
1,303.57142857142856,YSZ,2.966016593114978,2.958,0.002710139660235851,0.0029249999999999996,-0.00020639937904708976,-8.460960717058923e-06
1,303.57142857142856,NiO,2.4214089522762854,2.412,0.0039008923201846383,0.003927857142857143,-2.226423693790047e-05,-4.700585734603892e-06
1,303.57142857142856,Ni,2.0417171185089225,2.034,0.0037940602305421667,0.0037049999999999995,7.836564411573652e-05,1.0694586426430747e-05
1,303.57142857142856,GDC,3.134690723754545,3.124,0.0034221266819927294,0.0034821428571428573,-7.057012277821092e-05,1.055394762808316e-05
1,323.469387755102,YSZ,2.967119915006136,2.958,0.0030831355666449648,0.003133928571428571,-5.3696812357199e-05,2.903807573592914e-06
1,323.469387755102,NiO,2.4220193872373863,2.412,0.004153974808203254,0.004208418367346938,-4.083662002969597e-05,-1.3606939113988172e-05
1,323.469387755102,Ni,2.0418785437423543,2.034,0.0038734236688075484,0.0039696428571428565,-7.957099765039269e-05,-1.6648190684915524e-05
1,323.469387755102,GDC,3.1359463102950382,3.124,0.0038240429881684686,0.003730867346938775,7.969881774660552e-05,1.3476823483087822e-05
1,343.3673469387755,YSZ,2.9681443020232456,2.958,0.0034294462553231086,0.003342857142857142,8.97694106053532e-05,-3.180298139386639e-06
1,343.3673469387755,NiO,2.4229473201243614,2.412,0.004538689935473257,0.004488979591836735,6.931124665423908e-05,-1.960090301771685e-05
1,343.3673469387755,Ni,2.042858243330803,2.034,0.0043550852167172655,0.004234285714285714,0.0001022991515741315,1.8500350857419794e-05
1,343.3673469387755,GDC,3.136623635753887,3.124,0.004040856515328751,0.003979591836734694,6.637444981179873e-05,-5.109771217742115e-06
1,363.265306122449,YSZ,2.9687540682445652,2.958,0.003635587641840822,0.003551785714285714,8.325702938304306e-05,5.448981720648262e-07
1,363.265306122449,NiO,2.423219651850558,2.412,0.004651596952967646,0.004769540816326531,-0.0001043360355418443,-1.3607827817040292e-05
1,363.265306122449,Ni,2.0431037297038035,2.034,0.00447577664887103,0.004498928571428571,-2.336279213634388e-05,2.108695788026818e-07
1,363.265306122449,GDC,3.1364938714361763,3.124,0.003999318641541622,0.004228316326530613,-0.0002580930177886796,2.9095332799688664e-05
1,383.1632653061224,YSZ,2.9690307600561057,2.958,0.0037291278080140516,0.003760714285714285,-4.454346029762523e-05,1.2956982597391638e-05
1,383.1632653061224,NiO,2.4242173297574943,2.412,0.0050652279259926535,0.005050102040816326,2.4555198527636756e-06,1.267036532356415e-05
1,383.1632653061224,Ni,2.044128660376526,2.034,0.004979675701340178,0.004763571428571428,0.00022158757891273462,-5.483306143983999e-06
1,383.1632653061224,GDC,3.1378970892672973,3.124,0.004448492083001634,0.0044770408163265305,-3.448292701162126e-05,5.934193686724619e-06
1,403.0612244897959,YSZ,2.970037918778112,2.958,0.004069614191383122,0.0039696428571428565,9.781553374482497e-05,2.1558004954409793e-06
1,403.0612244897959,NiO,2.4247840010214445,2.412,0.005300166260963665,0.005330663265306123,-1.6485250293120592e-05,-1.4011754049337265e-05
1,403.0612244897959,Ni,2.0442242298764586,2.034,0.005026661689507772,0.005028214285714285,8.747827979277711e-06,-1.0300424185791072e-05
1,403.0612244897959,GDC,3.1388017217227753,3.124,0.004738067132770535,0.004725765306122449,1.8333217553885781e-07,1.2118494472547307e-05
1,422.95918367346934,YSZ,2.970484046456237,2.958,0.004220434907449842,0.004178571428571428,3.8378952695716496e-05,3.4845261826978863e-06
1,422.95918367346934,NiO,2.425171564763257,2.412,0.00546084774596053,0.005611224489795918,-0.00015516929093615592,4.792547100767458e-06
1,422.95918367346934,Ni,2.044616941090962,2.034,0.005219735049637163,0.005292857142857142,-5.366052661931458e-05,-1.9461566600664088e-05
1,422.95918367346934,GDC,3.139945531077124,3.124,0.005104203289732443,0.004974489795918367,0.00013226558207519898,-2.5520882611235196e-06
1,442.85714285714283,YSZ,2.9710038764392253,2.958,0.004396171886147929,0.0043875,3.952851527149736e-06,4.719034620779584e-06
1,442.85714285714283,NiO,2.4264963239229878,2.412,0.006010084545185541,0.005891785714285714,0.0001258480530109132,-7.549222111085524e-06
1,442.85714285714283,Ni,2.045599614866233,2.034,0.005702858832956297,0.0055575,0.00014580859652214717,-4.4976356585076094e-07
1,442.85714285714283,GDC,3.1400693523053986,3.124,0.005143838766132755,0.005223214285714286,-8.047006714025701e-05,1.0945475587258863e-06
1,462.75510204081627,YSZ,2.971404773802252,2.958,0.00453170175870598,0.004596428571428571,-6.369661061529344e-05,-1.0302021072969986e-06
1,462.75510204081627,NiO,2.4272050753354497,2.412,0.006303928414365474,0.00617234693877551,0.00015049328820866174,-1.8911812618697954e-05
1,462.75510204081627,Ni,2.045855228716889,2.034,0.005828529359335916,0.0058221428571428565,6.556711768075082e-06,-1.7020957501605316e-07
1,462.75510204081627,GDC,3.1409811893065287,3.124,0.0054357200084916985,0.005471938775510204,-3.155718194321562e-05,-4.6615850752898536e-06
1,482.65306122448976,YSZ,2.972397587032395,2.958,0.004867338415278951,0.0048053571428571425,6.804216664684019e-05,-6.060894225032136e-06
1,482.65306122448976,NiO,2.4268298065701996,2.412,0.006148344349170862,0.006452908163265306,-0.00028946696735823735,-1.5096846736206357e-05
1,482.65306122448976,Ni,2.0463359031337047,2.034,0.006064849131614985,0.006086785714285714,-3.0990392266433406e-05,9.053809595704898e-06
1,482.65306122448976,GDC,3.1419770555554662,3.124,0.005754499217498695,0.0057206632653061225,5.542249868233591e-05,-2.1586546489763686e-05
1,502.55102040816325,YSZ,2.9729992001303684,2.958,0.0050707235058716675,0.005014285714285714,5.536218084396147e-05,1.075610741992257e-06
1,502.55102040816325,NiO,2.428101504626959,2.412,0.00667558234948544,0.006733469387755102,-5.278526906555643e-05,-5.101769204105336e-06
1,502.55102040816325,Ni,2.0470438850117914,2.034,0.006412922817989953,0.006351428571428571,5.857976893521988e-05,2.9144776261622735e-06
1,502.55102040816325,GDC,3.1422986471859877,3.124,0.005857441480789884,0.005969387755102041,-0.00010105664433008053,-1.088962998207696e-05
1,522.4489795918366,YSZ,2.973537758571988,2.958,0.005252791944553091,0.005223214285714284,1.1053649083756288e-05,1.852400975505073e-05
1,522.4489795918366,NiO,2.4291854843364504,2.412,0.0071249935059911305,0.007014030612244896,0.00010502080141629702,5.942092329937199e-06
1,522.4489795918366,Ni,2.0472233962018036,2.034,0.006501178073649825,0.006616071428571427,-0.00010674543123504229,-8.147923686559547e-06
1,522.4489795918366,GDC,3.1436568755997523,3.124,0.006292213700304681,0.006218112244897958,6.610383621743102e-05,7.997619189291892e-06
1,542.3469387755101,YSZ,2.97382400734473,2.958,0.0053495629968661335,0.005432142857142856,-8.089931166689117e-05,-1.6805486098316058e-06
1,542.3469387755101,NiO,2.4293783489334944,2.412,0.007204953952526646,0.007294591836734693,-8.383705403727456e-05,-5.800830170772653e-06
1,542.3469387755101,Ni,2.0481941340971295,2.034,0.006978433676071656,0.006880714285714284,0.00010055398095404645,-2.8345905966741664e-06
1,542.3469387755101,GDC,3.143865595079587,3.124,0.0063590253135681315,0.006466836734693877,-9.296103340585926e-05,-1.485038771988599e-05
1,562.2448979591836,YSZ,2.974633643471674,2.958,0.005623273655062083,0.005641071428571428,-1.469953964976425e-05,-3.098233859580128e-06
1,562.2448979591836,NiO,2.4305991564604255,2.412,0.007711093059877749,0.007575153061224489,0.00014446792446032292,-8.527925807063318e-06
1,562.2448979591836,Ni,2.0483515953275475,2.034,0.007055848243631967,0.007145357142857142,-9.577531714177685e-05,6.26641791660193e-06
1,562.2448979591836,GDC,3.1450473113895367,3.124,0.006737295579236974,0.006715561224489796,2.1793748809723215e-05,-5.939406254491797e-08
1,582.1428571428571,YSZ,2.9753382621017734,2.958,0.005861481440761908,0.005849999999999999,1.6101261890003286e-05,-4.619821128094316e-06
1,582.1428571428571,NiO,2.4309847573564247,2.412,0.007870960761369958,0.007855714285714285,7.614192468638938e-06,7.632283187033323e-06
1,582.1428571428571,Ni,2.0488618280761624,2.034,0.007306700135773093,0.007409999999999999,-0.00011217236932369207,8.872505096785624e-06
1,582.1428571428571,GDC,3.1460739159952777,3.124,0.00706591421103622,0.0069642857142857145,0.00010682622849488717,-5.197731744381422e-06
1,602.0408163265306,YSZ,2.976835007702584,2.958,0.0063674806296767335,0.006058928571428571,0.0002896842069362143,1.8867851311948555e-05
1,602.0408163265306,NiO,2.4312384605187716,2.412,0.00797614449368629,0.008136275510204082,-0.00017032779734928066,1.019678083148852e-05
1,602.0408163265306,Ni,2.049741194111633,2.034,0.007739033486545182,0.0076746428571428564,7.52137370915799e-05,-1.0823107689254298e-05
1,602.0408163265306,GDC,3.1466796156530847,3.124,0.007259800145033478,0.007213010204081633,5.14951565793821e-05,-4.70521562753734e-06
1,621.938775510204,YSZ,2.976776577609296,2.958,0.006347727386509804,0.006267857142857142,8.958208815009219e-05,-9.711844497429373e-06
1,621.938775510204,NiO,2.4321082480198855,2.412,0.00833675291040029,0.008416836734693876,-9.896265306751626e-05,1.8878828773929643e-05
1,621.938775510204,Ni,2.0501721927816603,2.034,0.007950930571121131,0.007939285714285713,3.8845538993264725e-06,7.760302936091895e-06
1,621.938775510204,GDC,3.1476150513093604,3.124,0.0075592353743149324,0.00746173469387755,9.881923829801338e-05,-1.318557860631106e-06
1,641.8367346938775,YSZ,2.977049969864282,2.958,0.006440152083935696,0.006476785714285713,-4.1746318177070604e-05,5.112687827053819e-06
1,641.8367346938775,NiO,2.433413386555198,2.412,0.008877855122387176,0.008697397959183673,0.0001788708880377492,1.5862751657543667e-06
1,641.8367346938775,Ni,2.0507702415897384,2.034,0.008244956533794735,0.00820392857142857,4.284952193788103e-05,-1.821559571716161e-06
1,641.8367346938775,GDC,3.1481807171135436,3.124,0.00774030637437372,0.007710459183673469,3.4819500668634264e-05,-4.972309968383215e-06
1,661.734693877551,YSZ,2.9779152982616908,2.958,0.006732690419773764,0.006685714285714284,3.7052613355703647e-05,9.92352070377546e-06
1,661.734693877551,NiO,2.434025493012791,2.412,0.009131630602318195,0.00897795918367347,0.0001441997130977156,9.471705547010184e-06
1,661.734693877551,Ni,2.0513602802327062,2.034,0.008535044362195921,0.008468571428571428,4.6641466104167256e-05,1.983146752032594e-05
1,661.734693877551,GDC,3.1488422353365104,3.124,0.007952059966872822,0.007959183673469388,-5.4229302410090845e-06,-1.7007763555565436e-06
1,681.6326530612245,YSZ,2.977865492900867,2.958,0.0067158529076629895,0.006894642857142856,-0.0001821143926646416,3.3244431847751985e-06
1,681.6326530612245,NiO,2.434523149706315,2.412,0.009337955931308135,0.009258520408163265,6.816662594516396e-05,1.1268897199706931e-05
1,681.6326530612245,Ni,2.051789951511373,2.034,0.008746288845316284,0.008733214285714285,-1.0258255629455828e-05,2.3332815231454432e-05
1,681.6326530612245,GDC,3.149887978368401,3.124,0.008286804855442094,0.008207908163265306,8.945655017848723e-05,-1.0559858001699465e-05
1,701.530612244898,YSZ,2.979131409420294,2.958,0.007143816572107431,0.007103571428571428,4.029429717659757e-05,-4.915364059440014e-08
1,701.530612244898,NiO,2.4353341362500647,2.412,0.009674185841652048,0.009539081632653061,0.0001345430256499787,5.611833490074686e-07
1,701.530612244898,Ni,2.0521405469184906,2.034,0.008918656302109446,0.008997857142857143,-8.246051232398274e-05,3.2596715762861495e-06
1,701.530612244898,GDC,3.1501973823092237,3.124,0.008385845809610666,0.008456632653061225,-5.3355865812331396e-05,-1.7430977638227887e-05
1,721.4285714285713,YSZ,2.9793876831709665,2.958,0.007230454080786398,0.007312499999999999,-8.364091090098031e-05,1.5949916873795114e-06
1,721.4285714285713,NiO,2.43558684043357,2.412,0.00977895540363597,0.009819642857142857,-5.37975971574542e-05,1.3110143650569075e-05
1,721.4285714285713,Ni,2.052556837469339,2.034,0.009123322256312395,0.009262499999999998,-0.0001315023433998895,-7.675400287714823e-06
1,721.4285714285713,GDC,3.1508901019162967,3.124,0.008607587041068034,0.008705357142857141,-9.948396181722524e-05,1.7138600281185745e-06
1,741.3265306122448,YSZ,2.9806592381175845,2.958,0.007660323907229193,0.00752142857142857,0.00013866554278478088,2.2979301584138967e-07
1,741.3265306122448,NiO,2.4363456147567555,2.412,0.010093538456366269,0.010100204081632652,-1.9233386101060493e-05,1.2567760834678032e-05
1,741.3265306122448,Ni,2.053858057024434,2.034,0.00976305655085257,0.009527142857142856,0.00023191819725301694,3.995496456696626e-06
1,741.3265306122448,GDC,3.151330110716922,3.124,0.008748434928592213,0.008954081632653061,-0.0001931094933401362,-1.2537210720711678e-05
1,761.2244897959183,YSZ,2.9810402670880696,2.958,0.007789136946608907,0.007730357142857142,5.4980003405675615e-05,3.7998003460893923e-06
1,761.2244897959183,NiO,2.436537244832702,2.412,0.010172987078234757,0.010380765306122449,-0.00021297033810328388,5.192110215591211e-06
1,761.2244897959183,Ni,2.0540204081687676,2.034,0.009842875205883861,0.009791785714285713,6.45046743433822e-05,-1.3415182745233137e-05
1,761.2244897959183,GDC,3.153267267552772,3.124,0.009368523544421109,0.009202806122448979,0.00016394080447236742,1.776617499763336e-06
1,781.1224489795918,YSZ,2.9816351541199024,2.958,0.0079902481811705,0.007939285714285713,5.638097927597187e-05,-5.4185123911833916e-06
1,781.1224489795918,NiO,2.4381856754956774,2.412,0.01085641604298399,0.010661326530612246,0.00017150377080549857,2.358574156624549e-05
1,781.1224489795918,Ni,2.0545271883029677,2.034,0.010092029647476871,0.01005642857142857,2.0269845462644436e-05,1.5331230585656844e-05
1,781.1224489795918,GDC,3.153186901680013,3.124,0.0093427982330388,0.009451530612244899,-0.00010949861335800761,7.662341519089344e-07
1,801.0204081632652,YSZ,2.9818271244620256,2.958,0.008055146876952522,0.008148214285714285,-9.158778123574507e-05,-1.4796275260176711e-06
1,801.0204081632652,NiO,2.4381697801507953,2.412,0.01084982593316545,0.010941887755102039,-8.935470111436489e-05,-2.707120822224851e-06
1,801.0204081632652,Ni,2.0550990959253053,2.034,0.010373203503100104,0.010321071428571426,6.826935429500741e-05,-1.6137279766329296e-05
1,801.0204081632652,GDC,3.153907028176639,3.124,0.009573312476516972,0.009700255102040815,-0.00012310024690779937,-3.84237861604346e-06
1,820.9183673469387,YSZ,2.982961159979195,2.958,0.008438526024068617,0.008357142857142856,6.364332235581815e-05,1.773984456994275e-05
1,820.9183673469387,NiO,2.438980805171089,2.412,0.011186071795642223,0.011222448979591836,-3.5979458997243095e-05,-3.9772495236990724e-07
1,820.9183673469387,Ni,2.055428490122814,2.034,0.010535147553006089,0.010585714285714283,-4.466792392462844e-05,-5.8988087835668696e-06
1,820.9183673469387,GDC,3.1551150422602907,3.124,0.009960000723524532,0.009948979591836734,1.561083391392143e-05,-4.58970222612376e-06
1,840.8163265306122,YSZ,2.9835702795912207,2.958,0.0086444488137999,0.008566071428571428,8.029693809711914e-05,-1.919552868647964e-06
1,840.8163265306122,NiO,2.439921797903473,2.412,0.011576201452517853,0.011503010204081633,6.228689099716746e-05,1.090435743905313e-05
1,840.8163265306122,Ni,2.056208564767511,2.034,0.0109186650774391,0.010850357142857142,7.562492771368074e-05,-7.31699313172296e-06
1,840.8163265306122,GDC,3.1560230368882705,3.124,0.01025065201289056,0.010197704081632652,4.576293225689064e-05,7.184999001015949e-06
1,860.7142857142857,YSZ,2.983946381705551,2.958,0.008771596249341035,0.008775,-1.841561802834418e-05,1.5011867369379983e-05
1,860.7142857142857,NiO,2.44037672860573,2.412,0.011764812854780234,0.011783571428571428,-1.366472167931751e-05,-5.093852111877004e-06
1,860.7142857142857,Ni,2.0564903098227902,2.034,0.011057182803731887,0.011115,-6.07801588714078e-05,2.9629626032944e-06
1,860.7142857142857,GDC,3.15685956562004,3.124,0.01051842689501911,0.010446428571428572,7.391107673939224e-05,-1.9127531488537936e-06
1,880.6122448979592,YSZ,2.984943965896612,2.958,0.009108845806832886,0.008983928571428572,0.00010531637400124075,1.9600861403073697e-05
1,880.6122448979592,NiO,2.4409225148258615,2.412,0.01199109238219804,0.012064132653061225,-8.006343551917617e-05,7.023164655992065e-06
1,880.6122448979592,Ni,2.0574265510417487,2.034,0.011517478388273618,0.011379642857142857,0.00014322455868982735,-5.389027559067616e-06
1,880.6122448979592,GDC,3.157048196351431,3.124,0.010578808051034182,0.01069515306122449,-0.00012243005287271177,6.08504268240391e-06
1,900.5102040816325,YSZ,2.985299246626881,2.958,0.009228954234915779,0.009192857142857142,4.263390922260525e-05,-6.536817163968131e-06
1,900.5102040816325,NiO,2.4419161040809323,2.412,0.012403028225925462,0.01234469387755102,5.470219021340633e-05,3.632158161036292e-06
1,900.5102040816325,Ni,2.0576664404748914,2.034,0.011635418129248723,0.011644285714285713,-1.491795747527974e-05,6.050372438289042e-06
1,900.5102040816325,GDC,3.158123945898037,3.124,0.010923158097963138,0.010943877551020408,-2.6526741114512116e-05,5.8072880572430235e-06
1,920.408163265306,YSZ,2.9850594577639646,2.958,0.00914788971060312,0.009401785714285713,-0.0002494862844936589,-4.409719188932723e-06
1,920.408163265306,NiO,2.442442537299755,2.412,0.012621284120959938,0.012625255102040815,7.380927641700233e-06,-1.1351908722577811e-05
1,920.408163265306,Ni,2.0581607064786507,2.034,0.011878420097665243,0.01190892857142857,-2.4479693902572948e-05,-6.0287798607540355e-06
1,920.408163265306,GDC,3.1589407333502395,3.124,0.011184613748476145,0.011192602040816325,4.989498818597261e-06,-1.2977791158778201e-05
1,940.3061224489795,YSZ,2.9860074854710317,2.958,0.009468385892843666,0.009610714285714285,-0.00013113495877484587,-1.1193434095772836e-05
1,940.3061224489795,NiO,2.4428587397874786,2.412,0.012793839049534931,0.012905816326530612,-0.00010059154131884736,-1.1385735676832862e-05
1,940.3061224489795,Ni,2.0587821984622052,2.034,0.012183971711998639,0.012173571428571428,-8.306600258113608e-06,1.8706883685324846e-05
1,940.3061224489795,GDC,3.159960198735125,3.124,0.01151094709831145,0.011441326530612245,8.56961387304794e-05,-1.607557103127516e-05
1,960.204081632653,YSZ,2.9874390509385793,2.958,0.009952349877815899,0.009819642857142857,0.00012606382806960045,6.6431926034424965e-06
1,960.204081632653,NiO,2.443750909605047,2.412,0.013163727033601485,0.013186377551020407,-1.1515335881026408e-05,-1.1135181537896485e-05
1,960.204081632653,Ni,2.059607803448985,2.034,0.012589873868724153,0.012438214285714285,0.00016136183130850392,-9.702248298635446e-06
1,960.204081632653,GDC,3.1604681484350947,3.124,0.011673543033000812,0.011690051020408163,-3.330708813510495e-05,1.6799100727753896e-05
1,980.1020408163265,YSZ,2.9877803895192967,2.958,0.010067744935529602,0.010028571428571428,3.1894175117423136e-05,7.2793318407499835e-06
1,980.1020408163265,NiO,2.444478933457696,2.412,0.013465561135031676,0.013466938775510204,1.5508052100589844e-07,-1.5327209995346508e-06
1,980.1020408163265,Ni,2.0598912162606835,2.034,0.012729211534259512,0.012702857142857142,1.2940075976078539e-05,1.3414315426290777e-05
1,980.1020408163265,GDC,3.1613306154682,3.124,0.011949620828489048,0.011938775510204083,4.186443627664577e-06,6.6588746573011115e-06
1,1000.0,YSZ,2.987920448857799,2.958,0.010115094272413222,0.0102375,-0.00012772347566315895,5.317748076381565e-06
1,1000.0,NiO,2.445250777425848,2.412,0.013785562780202307,0.013747500000000001,3.670222637666979e-05,1.360553825635255e-06
1,1000.0,Ni,2.060652188473208,2.034,0.013103337499118888,0.0129675,0.00012068552330458767,1.5151975814300597e-05
1,1000.0,GDC,3.1624122248474196,3.124,0.01229584662209336,0.0121875,0.0001066354292513404,1.7111928420198569e-06
