measurement_id,temperature_c,current_density_acm2,time_hours,ni_oxidation_factor,eta_anode_activation_v,eta_anode_concentration_v,eta_cathode_activation_v,eta_cathode_concentration_v,eta_ohmic_v,eta_total_v,asr_ohmic_ohm_cm2,ni_volume_change_percent,induced_stress_mpa,oxygen_chemical_potential_gradient
13,806.4222267674007,0.5039832232665941,223.49431425583998,1.1119116809878156,0.045493838501819046,0.011207696659440323,0.03181232236631713,0.0050398322326659405,0.06720986731581988,0.16076355707606232,0.13335735042963445,-23.278094011840732,38.36095299407963,0.08038177853803116
14,810.5683591969537,0.29058309488823825,955.621379781356,1.1731199132041215,0.052858418875615126,0.006817776301077501,0.02555403437662261,0.0029058309488823827,0.03928497394044008,0.12742103444263772,0.13519359739612366,-19.05472598891562,40.47263700554219,0.06371051722131886
15,746.5460483740108,0.516781635755346,872.465523258539,1.137006246047701,0.06398707785883614,0.011751678953931527,0.03499392546589882,0.0051678163575534595,0.06930568200643189,0.18520618064265187,0.13411018738143105,-21.546569022708628,39.22671548864569,0.09260309032132594
16,717.8006355965359,0.7092925029698118,166.41428431093985,1.0578944363495912,0.04560986979403818,0.015007131852724797,0.032366910375140764,0.007092925029698119,0.0934399480760684,0.19351678512767026,0.13173683309048775,-27.005283891878207,36.497358054060896,0.09675839256383513
17,783.4097456641802,0.3829466922020315,858.8139146748568,1.1547312142851176,0.05983930599935728,0.00884400997785842,0.02689211421418008,0.003829466922020315,0.051560684186990786,0.15096558130040688,0.13464193642855354,-20.323546214326893,39.83822689283655,0.07548279065020344
18,728.4123218886125,0.7195560443255773,905.0781277944811,1.1295886794734336,0.050730092727793406,0.016256047238337127,0.02161473880217424,0.007195560443255773,0.09633967529006343,0.192136114501624,0.13388766038420302,-22.05838111633309,38.97080944183345,0.096068057250812
19,885.4845672965524,0.5449418192168892,487.5984380495609,1.1812859636543518,0.07968788514375455,0.012874642440983571,0.032168024474664894,0.005449418192168892,0.07380614558316428,0.2039861158347362,0.13543857890963057,-18.491268507849735,40.75436574607513,0.1019930579173681
20,721.3766750174062,0.8300550013544402,435.50502745325923,1.0945903421182226,0.04588316210663217,0.01817140375818997,0.02925345684302691,0.008300550013544402,0.11026260577272898,0.21187117849412243,0.13283771026354668,-24.473266393842653,37.763366803078675,0.10593558924706122
21,826.7558079086501,0.8861247857619596,887.7535094139863,1.1778910537660534,0.053349570490564345,0.020875169153387458,0.03336356442770971,0.008861247857619596,0.11992523230627718,0.2363747842355583,0.13533673161298163,-18.725517290142324,40.63724135492884,0.11818739211777915
22,820.3097012759413,0.6260011000058054,365.02530403882304,1.137000932408295,0.05693361136197701,0.014235276687904383,0.032762447597639986,0.0062600110000580545,0.08395302503243712,0.19414437168001658,0.13411002797224886,-21.54693566382765,39.22653216808617,0.09707218584000829
23,792.9568411875001,0.997638058378801,493.50036407261666,1.1355218026684832,0.05738810626004611,0.022656795329219635,0.02602121351415253,0.009976380583788011,0.13374899883170954,0.24979149451891583,0.1340656540800545,-21.648995615874668,39.175502192062666,0.12489574725945791
24,862.803347103986,0.7880173105533673,788.581765108471,1.1906244977210374,0.04747367514929364,0.018764654291461715,0.03257139099525815,0.007880173105533673,0.1069487124925293,0.21363860603407647,0.1357187349316311,-17.84690965724842,41.07654517137579,0.10681930301703824
25,872.4168171680462,0.8987712921074518,194.15269661854907,1.140154849722773,0.05823568297825247,0.020494768949758282,0.032994652967915185,0.008987712921074517,0.12061928263538259,0.24133210045238304,0.13420464549168318,-21.329315369128675,39.33534231543566,0.12066605022619152
26,829.28034733316,0.5680947095269596,51.20634919032907,1.0853139371103417,0.05466313802004243,0.012331222116965211,0.035058279463016984,0.0056809470952695965,0.07530630412814378,0.18303989082343802,0.13255941811331026,-25.113338339386427,37.443330830306785,0.09151994541171901
27,829.541814958046,0.5275078147267586,491.81132232245596,1.1536717917691834,0.05144942019617051,0.01217141771576132,0.02759554823450698,0.005275078147267586,0.07100790804631783,0.16749937234002424,0.1346101537530755,-20.39664636792635,39.801676816036824,0.08374968617001212
28,731.7705383887911,0.23588298084407533,972.9773804203049,1.1345363929809473,0.0513590839962352,0.005352356525048623,0.02786607996000337,0.0023588298084407534,0.031616832871980464,0.1185531831617084,0.1340360917894284,-21.716988884314638,39.141505557842684,0.0592765915808542
29,818.117931547717,0.6296696474248098,153.97412974382908,1.105662076995908,0.062170759754985205,0.013924037003859926,0.031924624934808035,0.006296696474248098,0.08385302024827086,0.19816913841617212,0.13316986230987723,-23.709316687282357,38.14534165635882,0.09908456920808606
30,747.4635408407783,0.3242329875416874,937.987865459497,1.1407252297884212,0.06320978666554777,0.007397214984369553,0.03267321162273148,0.003242329875416874,0.043519121230723073,0.15004166437878874,0.13422175689365265,-21.289959144598946,39.355020427700524,0.07502083218939437
31,716.4466443021201,0.4473508768574469,559.3018720768271,1.1025238881319979,0.052692607133157085,0.009864300562242618,0.026001964676924387,0.004473508768574469,0.05953153852910863,0.1525639196700072,0.13307571664395995,-23.925851718892154,38.03707414055392,0.0762819598350036
32,820.205175497738,0.3610078461096292,780.9448189504872,1.16889382792007,0.05290376603032072,0.008439596862965281,0.03274477044035349,0.0036100784610962923,0.048760179905410844,0.14645839170014663,0.1350668148376021,-19.34632587351518,40.32683706324241,0.07322919585007331
33,867.7314308984915,0.14839773779786425,837.7290986226564,1.1957802611425807,0.0546156190345152,0.003549021713137967,0.036557191850167724,0.0014839773779786426,0.020163306349493374,0.1163691163252929,0.13587340783427743,-17.49116198116194,41.25441900941903,0.05818455816264645
34,881.5781200825666,0.3950297362863067,287.1522634376287,1.1584714538031604,0.02181803913819182,0.009152613457821536,0.03015597609652393,0.003950297362863067,0.05323189381536298,0.11830881987076333,0.13475414361409482,-20.06546968758194,39.96726515620903,0.059154409935381666
35,768.8856092434377,0.7090542337634121,759.5618339139083,1.1420054335203993,0.06753908255802762,0.016194875752369203,0.027038861463191056,0.007090542337634121,0.09519773700489503,0.21306109911611704,0.134260163005612,-21.201625087092456,39.399187456453774,0.10653054955805852
36,778.8516470991491,0.6932278733535527,475.98169034922034,1.1269711078802949,0.037914925995707956,0.015624955688935082,0.02919259334522627,0.0069322787335355275,0.09276022086875789,0.18242497463216273,0.13380913323640883,-22.238993556259658,38.88050322187017,0.09121248731608136
37,774.0640350901044,0.06922442100795292,523.9931674646672,1.128580479182329,0.0945455082911215,0.001562506604645496,0.032029522429319925,0.0006922442100795292,0.009266202007763538,0.13809598354292998,0.13385741437546989,-22.127946936419296,38.936026531790354,0.06904799177146499
38,894.8062449944127,0.9158813032820974,161.712778330108,1.1455069950231254,0.04471830752928013,0.02098296879041078,0.024329680582038736,0.009158813032820973,0.1230625835138259,0.22225235344837652,0.13436520985069375,-20.96001734340436,39.51999132829782,0.11112617672418826
39,772.1065835703296,0.8085711654237174,524.0376698675869,1.127605319232004,0.06902849239641423,0.018234982942188088,0.030687284494939137,0.008085711654237174,0.10820959095565387,0.2342460624434325,0.13382815957696012,-22.19523297299174,38.90238351350413,0.11712303122171625
40,861.1856306830717,0.17560094667928472,713.9145840836343,1.1854270773890532,0.03850856655716483,0.004163242340175509,0.02834794462045248,0.0017560094667928472,0.023804958178191737,0.09658072116277741,0.1355628123216716,-18.205531660155337,40.89723416992233,0.048290360581388705
41,710.0037641804373,0.5128870823281784,355.43668072453136,1.0808062076184715,0.06308108286979253,0.011086630847752424,0.026796832268884362,0.005128870823281784,0.06791865450444648,0.17401207131415758,0.13242418622855415,-25.424371674325474,37.287814162837265,0.08700603565707879
42,853.8970774631174,0.28255004307795356,49.447436679347256,1.0970372662766021,0.056732292652940226,0.006199358536891487,0.031761293778900884,0.0028255004307795356,0.03755404211313259,0.13507248751264472,0.13291111798829808,-24.304428626914454,37.84778568654277,0.06753624375632236
43,764.369327040264,0.28415401409789937,9.005664264475243,1.0364961465511324,0.04630915641180512,0.005890490812790177,0.02883429533852639,0.0028415401409789937,0.0372511376289752,0.12112662033307589,0.13109488439653397,-28.481765887971868,35.75911705601407,0.060563310166537945
44,822.4332441446292,0.20821830916411121,528.6298375366193,1.1531352422672922,0.03863449406306774,0.004802077407648867,0.032208236268134634,0.0020821830916411123,0.028024947027884422,0.10575193785837678,0.13459405726801876,-20.433668283556838,39.78316585822158,0.05287596892918839
45,707.0129898037437,0.0853911865834863,26.347332193917605,1.015199721562382,0.041985764505394076,0.001733782176868734,0.03340686175647443,0.000853911865834863,0.011139791923651731,0.08912011222822383,0.13045599164687147,-29.951219212195646,35.02439039390218,0.044560056114111915
46,859.2600371935328,0.46014618265070667,452.99810082996385,1.1651392376579905,0.07971882838284404,0.010722687449297578,0.03033417256051488,0.004601461826507067,0.06209864943901704,0.18747579965818062,0.13495417712973973,-19.60539260159866,40.197303699200674,0.09373789982909031
47,754.7005731659414,0.16550798205685055,556.0573351914614,1.1214041866001323,0.04896510997739951,0.003712026879885836,0.024281290139731855,0.0016550798205685056,0.02211883852551381,0.10073234534309952,0.13364212559800398,-22.623111124590878,38.68844443770456,0.05036617267154976
48,829.389341667461,0.5194194540842071,620.2788171008428,1.1634180806854821,0.0775622112921421,0.012086039686826982,0.030921663132887064,0.005194194540842071,0.07007100493866118,0.1958351135913594,0.13490254242056446,-19.724152432701736,40.13792378364913,0.0979175567956797
49,841.1873235423241,0.5574803972181882,678.9030208597069,1.1732294797860041,0.05646486785916777,0.013081048728383797,0.03309797254986604,0.0055748039721818824,0.07536961281439453,0.183588305923994,0.13519688439358013,-19.047165894765726,40.47641705261714,0.091794152961997
50,782.5526145497587,0.7760333398097611,582.553837041994,1.1373098682785197,0.05832638007762716,0.01765180750957558,0.02822608608336316,0.007760333398097611,0.10408104524533948,0.21604565231400297,0.1341192960483556,-21.525619088782154,39.237190455608925,0.10802282615700148
51,785.5681141254106,0.3641013071165649,90.31856029907304,1.074960512829962,0.04404484770429102,0.007827890556401642,0.03809498650781126,0.003641013071165649,0.04815196654625895,0.14176070438592853,0.13224881538489885,-25.827724614732627,37.086137692633685,0.07088035219296426
52,720.9108916302049,0.6318650317422292,737.9531202529384,1.116745044340614,0.05902971121331951,0.014112642857805183,0.030565459142281266,0.006318650317422292,0.0843554674609307,0.19438193099175896,0.13350235133021843,-22.944591940497638,38.52770402975118,0.09719096549587948
53,781.8941483777554,0.9554191301910301,865.4294050826861,1.1543172139757396,0.04818937352935839,0.022057134970824684,0.02852124517515224,0.0095541913019103,0.12862761547534005,0.23694956045258567,0.1346295164192722,-20.35211223567397,39.823943882163015,0.11847478022629283
54,787.0778792256027,0.43180377255816826,575.7193053312043,1.139069318363978,0.07424821536656251,0.009837088577496537,0.03151936573952328,0.004318037725581683,0.057936010122061635,0.17785871753122567,0.13417207955091934,-21.40421703288553,39.29789148355724,0.08892935876561284
55,801.977989641122,0.14958150889372726,858.2913355531061,1.1639880775127756,0.05633615593637833,0.0034822218593733947,0.029269769092296276,0.0014958150889372726,0.02018148367843282,0.1107654456554181,0.13491964232538328,-19.684822651618493,40.157588674190755,0.05538272282770905
56,709.3159884173083,0.7198574893070452,850.2987365717918,1.1172383046448395,0.06420079291237868,0.016085047218785876,0.029655502724741337,0.007198574893070452,0.09611331975888333,0.21325323750785968,0.13351714913934518,-22.91055697950608,38.54472151024696,0.10662661875392984
57,818.0598143511199,0.648506778674197,845.4192017007699,1.1713528193169478,0.047202340434797305,0.015192604870923452,0.025941402333107884,0.006485067786741971,0.0876395851738049,0.1824610005993755,0.13514058457950845,-19.176655467130608,40.41167226643469,0.09123050029968775
58,881.1903838389289,0.9059153212368256,976.4827762008708,1.2094093984632108,0.05637956227671013,0.021912450074312716,0.03364352403533341,0.009059153212368257,0.12346020723515164,0.24445489683387617,0.13628228195389633,-16.550751506038463,41.72462424698077,0.12222744841693808
59,898.1602711891876,0.49866691611236097,553.8360825022206,1.1929644603785063,0.03590887123933152,0.011897838169771932,0.030997130500558828,0.00498666916112361,0.067713448865894,0.1515039579366799,0.1357889338113552,-17.68545223388307,41.157273883058465,0.07575197896833995
60,715.0044177785836,0.9008686688818226,802.6758125262868,1.117511873457792,0.060081404239466334,0.020134628678031057,0.028529464475588996,0.009008686688818227,0.12028880990522885,0.23804299398713347,0.13352535620373376,-22.891680731412357,38.554159634293825,0.11902149699356673
61,825.169333210122,0.43868659852174113,254.02114909556272,1.1257939900335074,0.061116667985747025,0.009877414722480366,0.03231139078706168,0.004386865985217411,0.05868478193589466,0.16637712141640115,0.13377381970100521,-22.32021468768799,38.839892656156,0.08318856070820058
62,809.5479818938273,0.629090107203541,91.06618208218097,1.087146475201328,0.039247458219289356,0.013678261852607104,0.029644975128378534,0.0062909010720354095,0.08342640349926476,0.17228799977157516,0.13261439425603985,-24.986893211108374,37.50655339444581,0.08614399988578758
63,741.6767358017651,0.6782387641725234,911.2561518342881,1.136527286188992,0.04178272576330474,0.015416737240663475,0.0286922955927287,0.006782387641725234,0.09094898227824756,0.1836231285166697,0.13409581858566977,-21.579617252959558,39.21019137352022,0.09181156425833485
64,829.7493874473308,0.8776276940328018,748.3188011224909,1.1717790099173766,0.05985430211414657,0.020567714207796538,0.033268017927950075,0.008776276940328018,0.118614340714975,0.2410806519051962,0.1351533702975213,-19.147248315701017,40.42637584214949,0.1205403259525981
65,850.3752488738382,0.18306133139098962,348.2746153631915,1.1501994164045373,0.0603809773518455,0.004211140730643077,0.02267788795567475,0.0018306133139098964,0.02462284423506358,0.1137234635871368,0.13450598249213613,-20.636240268086937,39.68187986595653,0.0568617317935684
66,885.8152720513647,0.8805817322110656,134.52549228918454,1.1355273412812903,0.05151413383973958,0.019998492663170088,0.026804531957713918,0.008805817322110656,0.1180559122158617,0.22517888799859592,0.13406582023843872,-21.648613451590982,39.17569327420451,0.11258944399929796
67,758.1487731781348,0.6340324054984492,902.7760477645448,1.144342251321784,0.05838191947561857,0.014511001406381232,0.03091904260179607,0.006340324054984492,0.08516974265941676,0.19532203019819713,0.13433026753965352,-21.040384658796906,39.479807670601545,0.09766101509909857
68,867.6318402802174,0.5489420902192572,208.32694686003973,1.1401154476278763,0.08726129962298917,0.01251714713824221,0.03356825485339043,0.0054894209021925724,0.07366992972928904,0.21250605224610342,0.1342034634288363,-21.332034113676546,39.33398294316173,0.10625302612305171
69,848.4915128427112,0.2588888402219816,368.31038208673175,1.1514438114058707,0.062130920365990716,0.00596191905831288,0.029648483985076874,0.002588888402219816,0.03483176260966748,0.13516197442126776,0.13454331434217612,-20.550377012994925,39.724811493502536,0.06758098721063388
70,788.7889920653438,0.7673392689332391,750.8113813744391,1.1514455097581935,0.06326905344321986,0.01767098711348626,0.025158026618711696,0.007673392689332392,0.1032404075635533,0.2170118674283035,0.1345433652927458,-20.55025982668466,39.724870086657674,0.10850593371415175
71,878.8605786637296,0.501437833484102,945.1175073425461,1.2067660102972075,0.06316050506378722,0.012102362674513705,0.033494972647691766,0.00501437833484102,0.06829732736018075,0.18206954608101444,0.13620298030891623,-16.73314528949269,41.63342735525365,0.09103477304050722
72,776.4729195833422,0.9378301689161177,432.11717561589444,1.1218211364925759,0.03022583821465687,0.02104155411861007,0.034982975712421864,0.009378301689161176,0.12534534806952685,0.22097401780437684,0.13365463409477726,-22.594341582012266,38.70282920899387,0.11048700890218842
73,812.9636627920394,0.4969798250427108,47.96755857947588,1.0760729746440763,0.05222740982142069,0.010695731173436048,0.03301923312007966,0.004969798250427108,0.06574157926442517,0.16665375162978868,0.1322821892393223,-25.750964749558747,37.124517625220626,0.08332687581489434
74,817.7887297014697,0.18222841262008765,3.387847982639136,1.060560227092428,0.06169317748984033,0.003865284133421057,0.02694836442629952,0.0018222841262008765,0.02402076746214035,0.11834987763790213,0.13181680681277283,-26.821344330622477,36.58932783468876,0.05917493881895106
75,719.8389060225758,0.9134430683671445,215.0225693561846,1.0672931579623222,0.04749534778728839,0.01949823074112726,0.028469808149711753,0.009134430683671445,0.12059165294840533,0.2251894703102042,0.13201879473886965,-26.35677210059978,36.82161394970011,0.1125947351551021
76,702.7963425942729,0.7832151950543229,875.0345312452586,1.1152633063493567,0.042362263790882114,0.01746982336038681,0.03131985421020933,0.00783215195054323,0.10452625454601251,0.203510347858034,0.1334578991904807,-23.0468318618944,38.4765840690528,0.101755173929017
77,757.055599388176,0.5021303624967152,954.3459516233008,1.1463030855243375,0.06683518001131988,0.011511871677308773,0.027282608359886554,0.005021303624967151,0.0674808437656347,0.17813180743911705,0.13438909256573014,-20.90508709882072,39.54745645058964,0.08906590371955853
78,787.8896446585841,0.3329549809420207,455.9159370221137,1.1297171675505668,0.06568702888137641,0.007522899159833452,0.027217469445870418,0.003329549809420207,0.044579846833952254,0.14833679413045275,0.13389151502651703,-22.049515439010893,38.975242280494555,0.07416839706522638
79,713.6696742896389,0.9573436283574017,193.0149854056986,1.0605875154673432,0.054701228220253896,0.020306934004961367,0.030584865277236563,0.009573436283574018,0.1261947638431822,0.24136122762920806,0.1318176254640203,-26.81946143275332,36.590269283623336,0.12068061381460403
80,893.5719848162832,0.5039961278984622,727.3972938459515,1.2024417322762329,0.046359067503968066,0.012120519541814812,0.028593457187814527,0.005039961278984622,0.06858039210256843,0.16069339761515045,0.13607325196828698,-17.031520472939942,41.48423976353003,0.08034669880757522
81,788.6151865866898,0.20746156461903215,982.0446227863839,1.1633794689728691,0.060356980270493805,0.004827130497575404,0.027446458552657545,0.0020746156461903214,0.027986852208266324,0.1226920371751834,0.1349013840691861,-19.726816640872038,40.136591679563985,0.0613460185875917
82,825.2927710508112,0.5611755657303515,662.1858857118335,1.1641973997480382,0.05987583888381691,0.013066382688508191,0.027005120825036793,0.005611755657303516,0.07571713060579745,0.18127622866046286,0.13492592199244116,-19.670379417385377,40.16481029130731,0.09063811433023143
83,757.4425142254723,0.9431672601360038,762.0716534397258,1.1364296674057859,0.046755968981058535,0.021436865114887703,0.028125496144696553,0.009431672601360038,0.12647202368593194,0.23222202652793478,0.1340928900221736,-21.586352949000776,39.206823525499615,0.11611101326396739
84,702.230917462366,0.28020944373400536,678.7759835204289,1.1037431211928461,0.0557686350251654,0.006185584920293645,0.025279508627956707,0.0028020944373400537,0.03729932175384101,0.1273351447645968,0.1331122936357854,-23.84172463769363,38.079137681153185,0.0636675723822984
85,877.5636229929997,0.7090700243316215,394.629069906032,1.168713708593978,0.049665539395952654,0.016573997155788632,0.023513903100217684,0.0070907002433162145,0.0957679981668451,0.1926121380621203,0.13506141125781934,-19.358754107015518,40.32062294649224,0.09630606903106015
86,735.4082882119812,0.6523007290451887,364.1528191046055,1.0944563272826109,0.059496320266877,0.014278293203891335,0.03179711873920301,0.0065230072904518864,0.08664751271035585,0.19874225221077907,0.13283368981847832,-24.482513417499852,37.75874329125008,0.09937112610538953
87,822.102632818432,0.3959921115170402,209.9318316734844,1.117610425883344,0.055034813496774096,0.00885129824798008,0.03461265395710303,0.003959921115170403,0.05287615852367414,0.15533484534070174,0.13352831277650032,-22.884880614049273,38.55755969297536,0.07766742267035087
88,744.9500076354715,0.23541588428800592,165.40090450135904,1.0712785710163673,0.046006786743739224,0.005043919842292189,0.03216430772203225,0.002354158842880059,0.031107468192238877,0.11667664134318259,0.13213835713049102,-26.081778599870663,36.95911070006467,0.058338320671591296
89,805.3284527050395,0.4789690429244036,579.6108992282839,1.1484817384221155,0.05372881587289887,0.01100174398136392,0.029902556892473717,0.004789690429244036,0.06439952026448624,0.1638223274404668,0.13445445215266347,-20.754760048874033,39.62261997556298,0.0819111637202334
90,785.2887611428606,0.6258838605529334,557.7647590980617,1.1368282391937377,0.045802732186656675,0.014230448942643404,0.031274397940430354,0.006258838605529334,0.08393405946925846,0.18150047714451822,0.13410484717581214,-21.558851495632105,39.22057425218395,0.09075023857225911
91,829.3070197561465,0.2235190378065836,750.5239806967489,1.171687630950516,0.0734256947772944,0.005237889837598695,0.0270868139126768,0.002235190378065836,0.030208738537056405,0.13819432744269214,0.13515062892851548,-19.153553464414408,40.42322326779279,0.06909716372134607
92,709.5731197812214,0.4374670243113677,705.0345222633327,1.1090723086561165,0.06304901056562391,0.0097036512522786,0.028099639674348902,0.004374670243113677,0.05830217930955467,0.16352915104491977,0.1332721692596835,-23.474010702727966,38.26299464863602,0.08176457552245989
93,826.1559466209864,0.6081836835423085,353.54885420433715,1.1386746135498258,0.08546264131825225,0.013850466416496952,0.028645076732469157,0.006081836835423085,0.08159406797897628,0.2156340892816177,0.1341602384064948,-21.431451665062028,39.284274167468986,0.10781704464080885
94,794.4924227829781,0.7133976577435321,433.69693310695953,1.1309791089345664,0.04969198755796946,0.016136756945415734,0.028107001932318094,0.007133976577435322,0.09554490119247683,0.19661462420561543,0.133929373268037,-21.962441483514926,39.01877925824254,0.09830731210280771
95,701.1607537685882,0.3359098297807388,748.9176404785196,1.107519976281111,0.04872712824022057,0.007440536934227118,0.03178061829687957,0.003359098297807388,0.044751788379414556,0.1360591701485492,0.13322559928843333,-23.581121636603353,38.20943918169832,0.0680295850742746
96,891.8087993742815,0.5272826538061204,916.9787490185026,1.211875465391564,0.07312892952121679,0.01278001822948382,0.032884500282911906,0.005272826538061204,0.07189829272483776,0.1959645672965115,0.1363562639617469,-16.380592887982093,41.809703556008955,0.09798228364825574
97,717.0087242612142,0.25899157055208416,8.814833294472635,1.0127282358590102,0.0412446435125334,0.005245761526951331,0.03386530086751016,0.0025899157055208418,0.03376779934563541,0.11671342095815115,0.1303818470757703,-30.12175172572831,34.93912413713585,0.05835671047907558
98,857.3305032152693,0.37198940894017496,819.3337522988611,1.1895892035788593,0.057610600908298185,0.008850291694418267,0.029467118887130102,0.0037198940894017495,0.0504743784356449,0.15012228401489322,0.1356876761073658,-17.918344953058707,41.04082752347065,0.07506114200744661
99,768.1753079167873,0.4380630194381596,348.7028108429784,1.1091471835278512,0.05186473325375081,0.009717527284350823,0.03063563753648665,0.004380630194381597,0.0583825928703422,0.15498112113931206,0.13327441550583555,-23.468844336578265,38.265577831710864,0.07749056056965603
100,770.2434039276976,0.8453779995396864,66.797077262172,1.0607020910325486,0.05031276451409626,0.017933884236493166,0.028482291178822908,0.008453779995396864,0.11143862630870839,0.2166213462335176,0.13182106273097646,-26.811555718754153,36.594222140622925,0.1083106731167588
101,774.4801332070713,0.7875718002200898,595.9268121167338,1.1342437822941587,0.0710754614423111,0.017865968350197083,0.03212979824444171,0.007875718002200898,0.1055561325473046,0.23450307858645542,0.13402731346882477,-21.737179021703056,39.13141048914847,0.11725153929322771
102,723.5957998874052,0.8415489840647493,705.619804180144,1.1161199868565665,0.06630273958579909,0.0187853928206701,0.030559897969538216,0.008415489840647493,0.11233298763748008,0.23639650785413496,0.133483599605697,-22.987720906896914,38.506139546551545,0.11819825392706748
103,840.0612707767614,0.24161496449947412,429.7453810756667,1.153391949991279,0.04978213933109797,0.005573535101022442,0.029972522884396034,0.002416149644994741,0.03252179910148108,0.12026614606299227,0.13460175849973838,-20.415955450601754,39.79202227469912,0.060133073031496134
104,890.9275026720111,0.17214839775703455,697.4612672267268,1.1992769053235393,0.05446650292371398,0.004129071954369242,0.030018063407450075,0.0017214839775703456,0.02340844770725732,0.11374356997036096,0.13597830715970619,-17.2498935326758,41.3750532336621,0.05687178498518048
105,884.9494951728723,0.8592449683779866,524.2579279038355,1.1840444197352935,0.05405071318634207,0.020347684199871673,0.029064972342704293,0.008592449683779866,0.11644602313760617,0.22850184255030406,0.1355213325920588,-18.300935038264754,40.84953248086762,0.11425092127515203
106,772.6784958864254,0.29265686699378596,506.69120100629874,1.1264817352340173,0.05717600860721466,0.00659345230718622,0.031411796740510076,0.0029265686699378596,0.039155865160157934,0.13726369148500675,0.13379445205702054,-22.27276026885281,38.8636198655736,0.06863184574250338
107,877.9862111780196,0.6683348956209884,475.24652658720044,1.1764745308298348,0.057718974972042446,0.015725579655258178,0.03348900290911591,0.006683348956209883,0.09042185904498612,0.20403876553761252,0.13529423592489506,-18.82325737274141,40.588371313629295,0.10201938276880626
108,873.7256341020723,0.326997931096977,128.81307376298813,1.1282495776739156,0.05942465241390677,0.00737870555320817,0.03325553354451695,0.00326997931096977,0.04376785143950996,0.14709672226211162,0.13384748733021748,-22.15077914049982,38.92461042975009,0.07354836113105581
