Sample_ID,Mix_ID,Temperature_C,Replicate,Field_Number,Analysis_Type,Measurement_Scale,Total_Porosity_Percent,Mean_Pore_Diameter_um,Pore_Size_Distribution_D10_um,Pore_Size_Distribution_D50_um,Pore_Size_Distribution_D90_um,Pore_Connectivity_Index,Pore_Aspect_Ratio,Pore_Density_per_mm2,ITZ_Thickness_um,ITZ_Porosity_Percent,Interface_Bond_Quality_Index,Rubber_Matrix_Adhesion_MPa,Interface_Roughness_Ra_nm,Crack_Density_per_mm2,Mean_Crack_Width_um,Max_Crack_Length_mm,Crack_Orientation_Angle_deg,Crack_Connectivity_Index,CSH_Area_Fraction,Unhydrated_Cement_Fraction,Rubber_Particle_Area_Fraction,Char_Formation_Fraction,Void_Space_Fraction,Surface_Roughness_Rq_nm,Fractal_Dimension,Grain_Size_um,Rubber_Melt_Phase_Fraction,Gas_Bubble_Density_per_mm2,Rubber_Char_Morphology_Index,Measurement_Uncertainty_Percent,Field_Representativity_Index,Image_Quality_Score
C-0-25-SEM-R1-F0,C-0,25,1,0,SEM,Micro,12.05117356164909,0.4535942273796742,0.15469680845977044,0.4535942273796742,1.2327990090662302,0.6859623756384853,2.145333216910417,54.57503749085741,2.2580804485277266,24.300953207056317,0.7259757101998744,12.76236307591131,200.8897304021922,0.08294926164981059,0.5539987106197222,39.73100680007041,15.36254369887824,0.01033634423372154,0.35219482420977033,0.15121905364830318,0.0,0.0,0.0,148.74287066711963,2.3186454314769427,13.014640605694836,0.0,0.0,0.0,4.633828524233817,0.7196140953355664,0.8050701486830916
C-0-25-SEM-R1-F1,C-0,25,1,1,SEM,Micro,11.890743533297124,0.5335980120512206,0.1777589048806755,0.5335980120512206,1.347987103046849,0.6519882960212537,1.4502992682737377,87.5364347246893,2.1716767381600497,25.800986883588656,0.8078762663529795,13.679603381675657,218.1946112265278,0.10326124315068404,0.5475793833391537,38.81190975838686,75.52801123700219,0.049546197900231494,0.33991808750558833,0.15773538331393108,0.0,0.0,0.0,292.6216667398112,2.276260803879333,20.616017041416914,0.0,0.0,0.0,2.5870049639060086,0.822903968779208,0.8946943541561132
C-0-25-SEM-R1-F2,C-0,25,1,2,SEM,Micro,12.13902011766266,0.49338516492379736,0.13039211219460092,0.49338516492379736,1.1992523671986868,0.7905280952602931,1.272486415635271,106.19189219397069,2.00250900686407,26.782449205941617,0.8201375865142779,15.952161789713667,186.5173770832572,0.10854515669237895,0.414113749480086,11.176246102903795,105.4396046292234,0.18804604828499152,0.3552831924513115,0.14664509778619567,0.0,0.0,0.0,242.41074524822082,2.3588317206484577,15.842975603205097,0.0,0.0,0.0,2.427131890761374,0.7797439075734403,0.968975062193891
C-0-25-SEM-R1-F3,C-0,25,1,3,SEM,Micro,11.541797793145987,0.5314468482588937,0.12139631614414954,0.5314468482588937,1.1409273873867,0.8090211496092452,2.2063085548478143,181.62080202905796,2.2427847443078788,23.910172862856534,0.8376113670086218,13.064637262678337,210.02459006563436,0.12943030852004042,0.5613669478534528,31.406418140197538,66.96325544270097,0.15528259214839937,0.33885624781771123,0.16292271976810696,0.0,0.0,0.0,218.8650240089703,2.25920846472287,15.7848691679174,0.0,0.0,0.0,7.4153174400774,0.8263130931119642,0.9652914932215484
C-0-25-SEM-R1-F4,C-0,25,1,4,SEM,Micro,11.413005181776358,0.5395523228496201,0.1392029760618367,0.5395523228496201,1.1946008393670815,0.8716145929257791,1.3460586828578136,97.89704563856223,2.360485717550045,25.367189440616432,0.8720099147281289,15.791023273018794,197.9378208791328,0.08971987272219496,0.4586421543396129,34.599452373114566,135.4274152987824,0.1583158087451697,0.37027326999561877,0.1377361830914607,0.0,0.0,0.0,298.7559866708876,2.285294261849786,12.523508409622465,0.0,0.0,0.0,2.857950092317015,0.8903776579293681,0.9236436126632522
C-0-25-SEM-R1-F5,C-0,25,1,5,SEM,Micro,11.487315607637033,0.45841068061149975,0.12606736056736742,0.45841068061149975,1.3504845657295599,0.8465580177871068,2.329987563450394,62.202317096284965,2.3893116628009405,24.3713539787806,0.7335740342536308,14.223852882401346,212.5119826903001,0.12916006382937226,0.5894497154767717,48.042134657966024,67.72672539556484,0.016700143339733752,0.3694002841149206,0.15175212749207415,0.0,0.0,0.0,233.93070791735033,2.269767575792369,14.986311513029111,0.0,0.0,0.0,4.811963851964758,0.7140758189204592,0.8237635832536144
C-0-25-SEM-R1-F6,C-0,25,1,6,SEM,Micro,12.100042518116592,0.5149210302116064,0.1270515748066263,0.5149210302116064,1.3730224396327118,0.8886517645423626,1.7997929272379265,92.8568129422791,1.778876670815562,27.31611269720306,0.8589758605103137,12.072926848138898,218.79515306830558,0.12346858682188429,0.4086319823901152,26.38846583340767,178.73366330147405,0.014759312947079772,0.3537697999080925,0.16407907606857297,0.0,0.0,0.0,357.65912287557785,2.223265243711195,17.616961910162033,0.0,0.0,0.0,2.272678282048747,0.7702407973980575,0.9900822968153118
C-0-25-SEM-R1-F7,C-0,25,1,7,SEM,Micro,11.73285741957736,0.4955656752785713,0.17341582703345496,0.4955656752785713,1.3100662989007683,0.6564363479171283,1.9419174479039714,103.00283420390792,1.662187709571988,27.371974038330837,0.8133849778961397,17.917264466877615,207.92646856078983,0.08857165697717967,0.5072192732688241,43.638420718136615,123.25161105969826,0.03252338786897826,0.378764902914569,0.15967611728769507,0.0,0.0,0.0,259.1671002869176,2.3700242953362416,14.603101668172613,0.0,0.0,0.0,7.19638333700245,0.7113046675265473,0.8052733948994505
C-0-25-SEM-R1-F8,C-0,25,1,8,SEM,Micro,11.580500269324233,0.5310553330781833,0.14258780201268298,0.5310553330781833,1.493638064657472,0.7782392146056405,1.8094253706096344,195.48715967219047,2.27066296376891,24.843465798974854,0.8547390277017135,14.48891701402599,190.93628287722825,0.1218833425753032,0.41127509933018547,35.35632322892318,179.9491811915035,0.19932736741478108,0.3538802193921839,0.1580696224554153,0.0,0.0,0.0,196.61897853087027,2.2857620514978705,15.360886895135696,0.0,0.0,0.0,3.371856833020776,0.8679251711014642,0.9236256480915792
C-0-25-SEM-R1-F9,C-0,25,1,9,SEM,Micro,12.024369241084553,0.4613557592199629,0.14148976308197042,0.4613557592199629,1.3357865977963999,0.8316955175206918,2.0322616017791892,177.827225047781,2.048750377228309,26.883268013291726,0.8083050942039178,14.420897197274382,185.36060913802564,0.11530823534041715,0.4057565352626678,29.021012457630825,126.73435825786024,0.04259283230178215,0.32454600329107386,0.13543633997003646,0.0,0.0,0.0,275.72194170293744,2.3886063560246154,14.588766536874441,0.0,0.0,0.0,4.089532802139802,0.8284973722899527,0.9567306025482286
C-0-25-SEM-R2-F0,C-0,25,2,0,SEM,Micro,12.53942474838917,0.5122086700227874,0.1437925669392762,0.5122086700227874,1.4311818543733725,0.6441220442787113,2.6825402002583907,123.81744396193073,1.967308604990609,27.400162876427387,0.7613191021278334,14.955708563957218,193.15006441150032,0.08440873712669159,0.5266801708633452,16.163682567373616,23.19834994391686,0.02560916779155449,0.3256331885458606,0.1391648151794823,0.0,0.0,0.0,246.8660451363414,2.3955142320501235,12.042821860993369,0.0,0.0,0.0,3.1537341128520247,0.7102171540666197,0.833787012614433
C-0-25-SEM-R2-F1,C-0,25,2,1,SEM,Micro,11.544763045320721,0.4677010484276747,0.13671542034191753,0.4677010484276747,1.044351266878528,0.7382336304098177,1.5301339494492678,104.64047915721132,2.1523158629034924,22.696560699205495,0.8005467633367772,16.796462393454256,205.11601557963633,0.12241471744640664,0.4163518063897744,39.16431171593749,10.994032773875475,0.05537552962944075,0.37143408958551427,0.15744779071150974,0.0,0.0,0.0,275.20232577589223,2.5374141743400593,14.067827206148419,0.0,0.0,0.0,4.213481837418635,0.815633679033287,0.9494941876267513
C-0-25-SEM-R2-F2,C-0,25,2,2,SEM,Micro,12.474248205224638,0.4752436944344021,0.12220099217343587,0.4752436944344021,1.3566747929422762,0.7535032326346999,2.0513815764245047,66.07580170096641,2.0260938131640187,23.71235251817365,0.7915859786917528,13.615459385696285,195.0913665241849,0.0893247499349907,0.4040142395555453,16.50745642030698,58.94952339202464,0.023952426363850244,0.3773369096517926,0.15280777360662146,0.0,0.0,0.0,253.8684153823809,2.2138715798671735,19.56937223180897,0.0,0.0,0.0,4.589957277378076,0.7318950756988909,0.8567551811597449
C-0-25-SEM-R2-F3,C-0,25,2,3,SEM,Micro,11.827316071077416,0.5145917241331601,0.1417849377839181,0.5145917241331601,1.285389152334456,0.8959545746378939,2.169239710971019,85.58401876039918,1.7222873113474657,23.729788641922543,0.7362851956192646,12.964088239557336,187.46268096205222,0.08040241571768529,0.45701903373876945,42.163390932452195,14.442074219095598,0.10490227791405093,0.34372777788927633,0.1644713585072582,0.0,0.0,0.0,276.9455021842329,2.3237324384759743,15.820732209415885,0.0,0.0,0.0,3.547416962269639,0.7427218968475164,0.9337286439848862
C-0-25-SEM-R2-F4,C-0,25,2,4,SEM,Micro,11.73597491239234,0.505676289301393,0.17576255934765514,0.505676289301393,1.28580634473495,0.8308478799575811,1.4992699976920374,98.55188546063656,2.006088302947564,23.712048662075404,0.7880698301786269,12.689020948435221,204.42480169766532,0.10487429328535675,0.4577261106480512,16.742341163066264,86.60521833386714,0.10651788651031718,0.31862764757756984,0.14509812834581762,0.0,0.0,0.0,300.31464046072205,2.242310813047685,17.507076336195425,0.0,0.0,0.0,6.561367159338119,0.8489096851519611,0.8943152377100317
C-0-25-SEM-R2-F5,C-0,25,2,5,SEM,Micro,12.396743289345274,0.48488682665429955,0.1447104548488361,0.48488682665429955,1.4647645721239129,0.8895080731999538,1.3988755575768714,159.63012128054663,1.7449864529325283,22.832481336833887,0.8701344730913662,16.446723895740355,202.9789245271965,0.07838634259757737,0.5683657553516543,48.10934686467082,36.29291760859402,0.032731188573140904,0.3264986058551695,0.15943724160694145,0.0,0.0,0.0,193.5146572671191,2.272979668132246,17.842850812984228,0.0,0.0,0.0,6.899596636829463,0.8097837271425545,0.8753888858849815
C-0-25-SEM-R2-F6,C-0,25,2,6,SEM,Micro,12.003264468110974,0.4801377874164142,0.14776078714017638,0.4801377874164142,1.3738046900881256,0.6696638085440452,2.6393193172393095,107.58368320598171,2.3251776887716376,25.621189979569962,0.8069684577782383,12.701388244250186,217.593284944539,0.09009433687942517,0.5255416106142836,18.628035468940045,142.9245340686533,0.1240145511857027,0.35234227643834254,0.16181677749152873,0.0,0.0,0.0,291.5167908272123,2.214391617409113,15.214698711658178,0.0,0.0,0.0,6.574752114444143,0.9191914091904373,0.8684163497431815
C-0-25-SEM-R2-F7,C-0,25,2,7,SEM,Micro,11.552986394798378,0.46106317369552074,0.16927543828032077,0.46106317369552074,1.423226145867259,0.7191861871681102,2.4756725852472856,72.48761410231606,2.177802054714453,26.10018268273037,0.7566802232372227,15.846885797311783,207.757937778684,0.08510794353441717,0.5085448886695192,25.8987670064842,32.68758902425662,0.18169011226672568,0.35583742563362847,0.1470255425029092,0.0,0.0,0.0,226.11712766174418,2.318053084180543,22.93071475019565,0.0,0.0,0.0,5.668725412607887,0.70452754595521,0.9744247817888303
C-0-25-SEM-R2-F8,C-0,25,2,8,SEM,Micro,12.506999257412756,0.5065133183589209,0.17592709694901673,0.5065133183589209,1.348325411938446,0.8121715902940196,1.444062468662818,136.443254025022,1.9393045370419089,26.182221178123616,0.817074407421257,17.60620208861409,217.02274051627106,0.07679428275044531,0.4901678742808264,48.45951063198676,151.00165556026815,0.02493253624065337,0.3794589317832161,0.16109689086186385,0.0,0.0,0.0,242.09960507105052,2.257311893005258,11.963686874219498,0.0,0.0,0.0,5.2243736176275375,0.9299639041031901,0.8692691988731923
C-0-25-SEM-R2-F9,C-0,25,2,9,SEM,Micro,11.669525787527977,0.5237501248109748,0.14081719211377366,0.5237501248109748,1.2261089704449035,0.735731854839808,1.4253712326076797,76.4580479759335,1.9351403596036383,27.0742295053405,0.7997388436383168,14.1743633946998,203.22353401112173,0.07078566739530001,0.526452857583906,39.360407360491095,32.04647403655526,0.19221406349389103,0.3254063909427179,0.14743872371181072,0.0,0.0,0.0,167.25716640671152,2.232243378726629,15.447859690417433,0.0,0.0,0.0,6.499762822395066,0.7524763982738965,0.9796108578881427
C-0-25-SEM-R3-F0,C-0,25,3,0,SEM,Micro,11.966480334132,0.46906877206636666,0.13230837842892043,0.46906877206636666,1.0182748339240475,0.7694523399787849,1.3051338230853637,166.3291425042516,2.019512215462064,24.703813734691142,0.7925262135596846,14.404578365251957,202.38561325232874,0.08091568782971627,0.43104804918614253,38.63652703624444,170.3007831840539,0.07466186325595059,0.33395212712004874,0.15431998629717047,0.0,0.0,0.0,296.7839196573731,2.4271555094994155,17.165016192129706,0.0,0.0,0.0,2.118263226526185,0.7260271454961434,0.9599832170746379
C-0-25-SEM-R3-F1,C-0,25,3,1,SEM,Micro,11.519329671311214,0.5152746107851875,0.13071267972326,0.5152746107851875,1.1190913905233633,0.6729516572998362,2.3556270909690546,178.35447021594285,1.917746823694764,25.84042568285323,0.8528351783307188,13.229905772494927,191.72590921044053,0.07078011541064416,0.5792671637042239,18.19660040314931,37.41952592628492,0.005306440774763943,0.3277004804562858,0.15249124682909077,0.0,0.0,0.0,193.54741143913856,2.1758498769050876,12.551083772835463,0.0,0.0,0.0,4.278154449003601,0.8475737356287019,0.8536127281645753
C-0-25-SEM-R3-F2,C-0,25,3,2,SEM,Micro,11.923351834962379,0.49094116521912406,0.15744893447094804,0.49094116521912406,1.27602359042599,0.6883397278625752,2.7175252911394505,164.54086912396411,2.29477438071833,24.937155991247568,0.7424181081226324,17.36731336136455,211.99421023789262,0.07134815849920705,0.4850427008938467,21.90006692722874,97.49415863895605,0.12669564396522945,0.3330521379803242,0.13918068222218472,0.0,0.0,0.0,223.01201598453193,2.2221695274597684,15.587535765293044,0.0,0.0,0.0,3.644331324123236,0.8385445006289483,0.9302840776703729
C-0-25-SEM-R3-F3,C-0,25,3,3,SEM,Micro,11.564262756082568,0.47064212717606035,0.16978450822243207,0.47064212717606035,1.0054979143292404,0.8700055925544316,2.598224124100024,139.61196532554624,2.1320293396370045,23.376856393117247,0.8160826976693847,17.48647167554976,196.75082099568294,0.10113506231697025,0.4766277056498995,13.59458871531928,29.931006376094295,0.1476067232852741,0.32079590675475883,0.15309456328399165,0.0,0.0,0.0,201.0813611192484,2.4341311919700135,12.348666633407195,0.0,0.0,0.0,3.78273029373905,0.8416011600742243,0.89521008043982
C-0-25-SEM-R3-F4,C-0,25,3,4,SEM,Micro,11.657928454308907,0.5436829739324759,0.15982026992175888,0.5436829739324759,1.3662860486051251,0.6093549405183853,1.61962247087972,139.2616896050382,1.997092997760989,25.484214244584447,0.7282281301574801,14.005463344901765,210.8364881498329,0.07450826690414852,0.42131965062675436,33.543008692221335,89.18843691711572,0.13768047928554722,0.34543791370226223,0.14239206099717322,0.0,0.0,0.0,281.0904981108598,2.142977528010954,12.818588472525395,0.0,0.0,0.0,7.503881452773457,0.7342046577297403,0.9900474707641604
C-0-25-SEM-R3-F5,C-0,25,3,5,SEM,Micro,12.44753500305169,0.468513292883862,0.14676034637747734,0.468513292883862,1.270950473689179,0.8196674659228684,2.4904978365783195,148.8175050066076,2.2793565212522555,23.748340044295933,0.8307642503228565,14.936549781858842,188.8483776727841,0.1266435603811968,0.5975336015993293,16.705253384728287,127.00353105282392,0.18504966348313318,0.32764027415891334,0.15203835691657888,0.0,0.0,0.0,237.62406822242477,2.3446639731517083,14.360182872102627,0.0,0.0,0.0,7.826349470992207,0.9360666222783585,0.8948428433314928
C-0-25-SEM-R3-F6,C-0,25,3,6,SEM,Micro,12.394698568980813,0.5344549398535071,0.1717225590593588,0.5344549398535071,1.159550236621628,0.6111022904146478,2.1540318055712846,84.50132559315546,1.6615625613033673,25.981443879390696,0.7392907017243647,14.039249782608396,208.99067086115048,0.08891742026983662,0.4130712681597885,27.040408126692995,142.33016967101344,0.06375050058641399,0.35881239635059065,0.16157933244708564,0.0,0.0,0.0,254.1141994637712,2.406548037506535,13.448134649698883,0.0,0.0,0.0,4.879253721823453,0.8568763658045925,0.9747354228372678
C-0-25-SEM-R3-F7,C-0,25,3,7,SEM,Micro,11.905628402732484,0.5268273413864518,0.1790450081519577,0.5268273413864518,1.208883391083667,0.8212746904766675,1.5820434332292836,66.5711169697092,1.8297911933232653,23.981540602279953,0.7767395452225243,13.40164650629946,181.68372758545448,0.1292633433841619,0.4035747869466828,23.03725352183948,69.1787964887427,0.13592945653861396,0.3302777721505545,0.16349883551850677,0.0,0.0,0.0,320.46737200927896,2.5309722755406185,13.008309259360002,0.0,0.0,0.0,3.002203676552451,0.9477921565342441,0.8463343402766887
C-0-25-SEM-R3-F8,C-0,25,3,8,SEM,Micro,12.015226213219808,0.5149646648992369,0.17656390644810752,0.5149646648992369,1.3038683974394294,0.6692009435153276,1.482444851208813,83.0729313605263,2.2236675788534024,24.25062629583365,0.7498301219430807,12.347056059380378,218.76410520563246,0.12566513699171278,0.5767571769926851,57.455446461629414,31.301144859507712,0.07924840378053176,0.3680766932992864,0.15588061854161378,0.0,0.0,0.0,260.146151042565,2.1484255885002765,19.642515603990184,0.0,0.0,0.0,2.5489210243865292,0.9193652156575951,0.8531200085177413
C-0-25-SEM-R3-F9,C-0,25,3,9,SEM,Micro,12.434553140718542,0.5388748079868978,0.12777089527696825,0.5388748079868978,1.4778257491148765,0.8428548224174635,2.2483871690224344,132.6286055913709,1.926762570456559,24.36344258506157,0.7339178815858256,13.558522702561957,208.9368045475434,0.07486277295445887,0.49917514701575416,20.722627340671096,122.98657745872727,0.015226171898060038,0.3745844839834138,0.14985439581041923,0.0,0.0,0.0,339.7938836547761,2.432387480378721,11.604551573601913,0.0,0.0,0.0,5.394391783974746,0.7667570675423553,0.9757259972710316
C-0-25-SEM-R4-F0,C-0,25,4,0,SEM,Micro,12.440753041151762,0.5158451834658426,0.16784556129641567,0.5158451834658426,1.425290864547121,0.8125088930145105,2.539221325381875,154.62071925039254,2.0948891025721474,26.263583197788208,0.8288225234816482,12.951630631758443,215.23483036795716,0.07175483698207355,0.5743687055490464,49.93346499192134,23.196576145220135,0.06702377085182838,0.36704557794041254,0.13982279688144925,0.0,0.0,0.0,259.55495340099515,2.3046436548156146,10.920431577060242,0.0,0.0,0.0,5.804034218597668,0.8349963449289638,0.9559690790302288
C-0-25-SEM-R4-F1,C-0,25,4,1,SEM,Micro,12.555590404630795,0.5261027902502028,0.1264188383296175,0.5261027902502028,1.270633289338055,0.7025616498116058,2.2121950290143166,189.80421582650263,2.349782789789161,25.939428611504066,0.7364015564785088,12.407022354631032,192.03854267787267,0.0740410360881263,0.5416344177290563,37.190127309473844,62.25895025153221,0.12418310355349543,0.3182019423668759,0.16114610418457131,0.0,0.0,0.0,287.312678301361,2.3367102266788065,13.42258383806113,0.0,0.0,0.0,2.147521498752809,0.7055308878822493,0.8647220438299082
C-0-25-SEM-R4-F2,C-0,25,4,2,SEM,Micro,11.935083247652098,0.5270407417807793,0.14931859142427995,0.5270407417807793,1.3416476883032524,0.6820879998844998,2.7953992002523376,113.92719533539594,1.7308990569533353,26.47404774374965,0.7922219238927481,16.16209335468893,188.83078451155043,0.1108299581244828,0.4164762091231686,30.856031429509898,49.18671485967768,0.19017271245008208,0.32557405242466303,0.14797004403127806,0.0,0.0,0.0,173.72374145376307,2.230809193011875,14.863241950933507,0.0,0.0,0.0,7.364595222074806,0.7574886514727714,0.8426209408050167
C-0-25-SEM-R4-F3,C-0,25,4,3,SEM,Micro,12.437229899807566,0.5151666825375886,0.12186804497307069,0.5151666825375886,1.1842631718618806,0.7419629720074672,2.7491094846635544,77.82882735546818,2.2212774822333934,26.35460922322026,0.8589797068728977,17.068699368701328,210.44095963771997,0.07787469266094325,0.525244064326283,14.412415311631428,165.75261260682365,0.12333006290414761,0.3707576103683323,0.14944567054537652,0.0,0.0,0.0,262.1669724661346,2.1641728803276647,14.051706394690418,0.0,0.0,0.0,4.949567280448621,0.7160522342687835,0.9163942803828797
C-0-25-SEM-R4-F4,C-0,25,4,4,SEM,Micro,11.946264178898161,0.5297559100637188,0.13613960426610586,0.5297559100637188,1.1551809794617869,0.6034861619724302,1.3159150204712942,108.87403346100272,2.080016438495443,23.95831289354652,0.7967902135547398,16.169891316759255,214.40489588756822,0.07237712952090143,0.55597019777867,33.93532063203876,18.887432115271476,0.048409003172505495,0.3840663815287002,0.1392748662870454,0.0,0.0,0.0,238.95179130851682,2.302688583899453,15.625148423842658,0.0,0.0,0.0,2.527198994869,0.7876567328022952,0.8066406217582733
C-0-25-SEM-R4-F5,C-0,25,4,5,SEM,Micro,12.08104901791387,0.48969232762015963,0.12471470982930125,0.48969232762015963,1.0663578770215303,0.8068394907411798,2.4809387185745324,80.02253663672151,1.6836542722675203,25.68215124771819,0.7467972131614512,16.238854358921408,181.26344579302568,0.07311827701908834,0.5872424492487379,38.521475159585954,127.63089350116495,0.17419382474921713,0.36498608524926995,0.15905184249209375,0.0,0.0,0.0,147.91325657878548,2.3114533366215464,17.850436412996494,0.0,0.0,0.0,6.903786619774962,0.813079571129575,0.928715539039305
