temperature_C,exposure_condition,surface_RH_%,depth_mm,saturation_degree,moisture_content_kg_m3,moisture_loss_rate_kg_m2h,test_duration_hours,rubber_content_%
200,RH50,50,50,0.05525565452666641,11.051130905333283,0.0036945280494653254,24,10
20,RH95,95,0,0.7585761432359875,151.7152286471975,0.00011426308117957227,24,10
20,RH95,95,10,0.45829188792288517,91.65837758457704,0.00010283677306161505,24,10
20,RH95,95,20,0.28637530029953207,57.275060059906416,9.141046494365783e-05,24,10
20,RH95,95,30,0.16365202529418152,32.730405058836304,7.998415682570059e-05,24,10
20,RH95,95,40,0.10348875562614789,20.697751125229576,6.855784870774337e-05,24,10
20,RH95,95,50,0.060859516107487174,12.171903221497434,5.713154058978614e-05,24,10
50,RH95,95,0,0.7660143739777855,153.2028747955571,0.00013956124250860897,24,10
50,RH95,95,10,0.4732032681794687,94.64065363589373,0.00012560511825774806,24,10
50,RH95,95,20,0.2727668529352923,54.55337058705846,0.00011164899400688718,24,10
50,RH95,95,30,0.160821603422,32.164320684399996,9.769286975602627e-05,24,10
50,RH95,95,40,0.10138081240043467,20.276162480086935,8.373674550516537e-05,24,10
50,RH95,95,50,0.06260697218883166,12.52139443776633,6.978062125430448e-05,24,10
80,RH95,95,0,0.760172633807613,152.0345267615226,0.00017046048653227531,24,10
80,RH95,95,10,0.45505278690536377,91.01055738107276,0.0001534144378790478,24,10
80,RH95,95,20,0.26179470726739396,52.35894145347879,0.00013636838922582027,24,10
80,RH95,95,30,0.16611614787797638,33.223229575595276,0.00011932234057259272,24,10
80,RH95,95,40,0.10366516843014884,20.733033686029767,0.00010227629191936518,24,10
80,RH95,95,50,0.059779910129546754,11.95598202590935,8.523024326613766e-05,24,10
105,RH95,95,0,0.7243279668727476,144.86559337454952,0.00020137527074704767,24,10
105,RH95,95,10,0.4301602004001444,86.03204008002888,0.00018123774367234292,24,10
105,RH95,95,20,0.27095642067756825,54.19128413551365,0.00016110021659763814,24,10
105,RH95,95,30,0.16751750955402372,33.503501910804744,0.00014096268952293336,24,10
105,RH95,95,40,0.10009831463055166,20.019662926110332,0.0001208251624482286,24,10
105,RH95,95,50,0.06131686471447392,12.263372942894785,0.00010068763537352383,24,10
150,RH95,95,0,0.6794191801849678,135.88383603699356,0.00027182818284590454,24,10
150,RH95,95,10,0.42554290868593997,85.10858173718799,0.0002446453645613141,24,10
150,RH95,95,20,0.26245580369815774,52.491160739631546,0.00021746254627672364,24,10
150,RH95,95,30,0.1604982844521595,32.0996568904319,0.00019027972799213317,24,10
150,RH95,95,40,0.0995820867902315,19.916417358046303,0.00016309690970754272,24,10
150,RH95,95,50,0.05994723020422829,11.989446040845658,0.00013591409142295227,24,10
200,RH95,95,0,0.6630912174931067,132.61824349862135,0.00037936678946831777,24,10
200,RH95,95,10,0.4226099736446113,84.52199472892225,0.000341430110521486,24,10
200,RH95,95,20,0.24465421682379504,48.930843364759006,0.0003034934315746542,24,10
200,RH95,95,30,0.15089319370918414,30.178638741836828,0.00026555675262782244,24,10
200,RH95,95,40,0.08928035639052093,17.856071278104185,0.00022762007368099066,24,10
200,RH95,95,50,0.054947938831053096,10.989587766210619,0.00018968339473415889,24,10
