temperature_C,exposure_condition,surface_RH_%,depth_mm,saturation_degree,moisture_content_kg_m3,moisture_loss_rate_kg_m2h,test_duration_hours,rubber_content_%
150,sealed,100,20,0.26366663295699716,52.73332659139943,0.0,24,5
150,sealed,100,30,0.1545544596871557,30.91089193743114,0.0,24,5
150,sealed,100,40,0.09047796190723156,18.095592381446313,0.0,24,5
150,sealed,100,50,0.057916317284082135,11.583263456816427,0.0,24,5
200,sealed,100,0,0.6752205474828933,135.04410949657867,0.0,24,5
200,sealed,100,10,0.4234507449106936,84.69014898213872,0.0,24,5
200,sealed,100,20,0.243336846630005,48.667369326000994,0.0,24,5
200,sealed,100,30,0.14558753126462862,29.117506252925722,0.0,24,5
200,sealed,100,40,0.08967095973329417,17.934191946658835,0.0,24,5
200,sealed,100,50,0.05386753282835195,10.77350656567039,0.0,24,5
20,RH50,50,0,0.7846434936831964,156.9286987366393,0.00122140275816017,24,5
20,RH50,50,10,0.4350717287084839,87.01434574169677,0.001099262482344153,24,5
20,RH50,50,20,0.27567547413025045,55.13509482605009,0.000977122206528136,24,5
20,RH50,50,30,0.1635500103654401,32.71000207308802,0.0008549819307121189,24,5
20,RH50,50,40,0.09829933119532343,19.659866239064687,0.000732841654896102,24,5
20,RH50,50,50,0.06198936591331061,12.397873182662122,0.000610701379080085,24,5
50,RH50,50,0,0.7599740384554298,151.99480769108595,0.0016487212707001282,24,5
50,RH50,50,10,0.43259529151100296,86.51905830220059,0.0014838491436301154,24,5
50,RH50,50,20,0.27563966904925025,55.12793380985005,0.0013189770165601027,24,5
50,RH50,50,30,0.1721776496300054,34.43552992600108,0.0011541048894900896,24,5
50,RH50,50,40,0.09258513105490006,18.51702621098001,0.000989232762420077,24,5
50,RH50,50,50,0.06075642142637071,12.15128428527414,0.0008243606353500641,24,5
80,RH50,50,0,0.7351217034227936,147.02434068455872,0.002225540928492468,24,5
80,RH50,50,10,0.4476610795892362,89.53221591784724,0.0020029868356432213,24,5
80,RH50,50,20,0.2822436379252378,56.448727585047564,0.0017804327427939745,24,5
80,RH50,50,30,0.16939022826806693,33.878045653613384,0.0015578786499447275,24,5
80,RH50,50,40,0.09701853511538594,19.40370702307719,0.0013353245570954808,24,5
80,RH50,50,50,0.06137703649672866,12.275407299345732,0.001112770464246234,24,5
105,RH50,50,0,0.7521064198005032,150.42128396010065,0.002857651118063164,24,5
105,RH50,50,10,0.42412823185927556,84.82564637185511,0.0025718860062568477,24,5
105,RH50,50,20,0.27565202978101105,55.13040595620221,0.0022861208944505314,24,5
105,RH50,50,30,0.17276558465623498,34.553116931247,0.0020003557826442147,24,5
105,RH50,50,40,0.100331929794799,20.066385958959803,0.0017145906708378982,24,5
105,RH50,50,50,0.059650159756541574,11.930031951308315,0.001428825559031582,24,5
150,RH50,50,0,0.7064654882405256,141.29309764810512,0.004481689070338065,24,5
150,RH50,50,10,0.4365661864816576,87.31323729633152,0.004033520163304259,24,5
150,RH50,50,20,0.27864124203842844,55.72824840768569,0.003585351256270452,24,5
150,RH50,50,30,0.16262323394879227,32.52464678975846,0.0031371823492366453,24,5
150,RH50,50,40,0.09991480574551617,19.982961149103236,0.0026890134422028387,24,5
150,RH50,50,50,0.059422138564981165,11.884427712996233,0.0022408445351690324,24,5
200,RH50,50,0,0.6579635246890602,131.59270493781204,0.007389056098930651,24,5
200,RH50,50,10,0.4134545740433215,82.69091480866429,0.006650150489037586,24,5
200,RH50,50,20,0.24146947343990643,48.293894687981286,0.005911244879144521,24,5
200,RH50,50,30,0.15066445869437506,30.13289173887501,0.005172339269251455,24,5
200,RH50,50,40,0.09144000503777135,18.288001007554268,0.0044334336593583904,24,5
200,RH50,50,50,0.057276285035708925,11.455257007141785,0.0036945280494653254,24,5
20,RH95,95,0,0.7662497760298733,153.24995520597466,0.00011426308117957227,24,5
20,RH95,95,10,0.44223721305593444,88.44744261118689,0.00010283677306161505,24,5
20,RH95,95,20,0.26168346351782307,52.336692703564616,9.141046494365783e-05,24,5
20,RH95,95,30,0.16688320152114866,33.37664030422973,7.998415682570059e-05,24,5
20,RH95,95,40,0.09985498780179708,19.970997560359415,6.855784870774337e-05,24,5
20,RH95,95,50,0.06258869878268489,12.517739756536978,5.713154058978614e-05,24,5
50,RH95,95,0,0.7695758284143565,153.9151656828713,0.00013956124250860897,24,5
50,RH95,95,10,0.46955269585802384,93.91053917160477,0.00012560511825774806,24,5
50,RH95,95,20,0.27417513814400973,54.835027628801946,0.00011164899400688718,24,5
50,RH95,95,30,0.15992322493136762,31.984644986273526,9.769286975602627e-05,24,5
50,RH95,95,40,0.10019416052406353,20.038832104812705,8.373674550516537e-05,24,5
50,RH95,95,50,0.06182571336972402,12.365142673944804,6.978062125430448e-05,24,5
80,RH95,95,0,0.7537202941788598,150.74405883577197,0.00017046048653227531,24,5
80,RH95,95,10,0.4596145050100421,91.92290100200842,0.0001534144378790478,24,5
80,RH95,95,20,0.2649312548408736,52.98625096817472,0.00013636838922582027,24,5
80,RH95,95,30,0.173301387136047,34.6602774272094,0.00011932234057259272,24,5
80,RH95,95,40,0.10047039124128548,20.094078248257098,0.00010227629191936518,24,5
80,RH95,95,50,0.06082230395466744,12.164460790933488,8.523024326613766e-05,24,5
105,RH95,95,0,0.7707348388029494,154.14696776058986,0.00020137527074704767,24,5
105,RH95,95,10,0.4528450147340918,90.56900294681836,0.00018123774367234292,24,5
105,RH95,95,20,0.2716531079127466,54.33062158254932,0.00016110021659763814,24,5
105,RH95,95,30,0.17287146473103676,34.57429294620735,0.00014096268952293336,24,5
105,RH95,95,40,0.10276686379359737,20.553372758719473,0.0001208251624482286,24,5
105,RH95,95,50,0.06564753742429834,13.129507484859667,0.00010068763537352383,24,5
150,RH95,95,0,0.7190975861311651,143.81951722623302,0.00027182818284590454,24,5
150,RH95,95,10,0.4357721389903833,87.15442779807667,0.0002446453645613141,24,5
150,RH95,95,20,0.25077735103630633,50.15547020726127,0.00021746254627672364,24,5
150,RH95,95,30,0.16410215565735217,32.820431131470436,0.00019027972799213317,24,5
150,RH95,95,40,0.0968211248595671,19.364224971913423,0.00016309690970754272,24,5
150,RH95,95,50,0.05929972025953752,11.859944051907503,0.00013591409142295227,24,5
200,RH95,95,0,0.6850446847511363,137.00893695022728,0.00037936678946831777,24,5
200,RH95,95,10,0.41107066656925306,82.21413331385061,0.000341430110521486,24,5
200,RH95,95,20,0.25074942812570417,50.14988562514083,0.0003034934315746542,24,5
200,RH95,95,30,0.15472601973835412,30.945203947670823,0.00026555675262782244,24,5
200,RH95,95,40,0.08584311317110464,17.168622634220927,0.00022762007368099066,24,5
200,RH95,95,50,0.056120190813350894,11.224038162670178,0.00018968339473415889,24,5
