temperature_C,exposure_condition,surface_RH_%,depth_mm,saturation_degree,moisture_content_kg_m3,moisture_loss_rate_kg_m2h,test_duration_hours,rubber_content_%
20,RH50,50,10,0.46607404045670453,93.2148080913409,0.001099262482344153,24,30
20,RH50,50,20,0.28180852900746817,56.361705801493635,0.000977122206528136,24,30
20,RH50,50,30,0.16749803404159425,33.49960680831885,0.0008549819307121189,24,30
20,RH50,50,40,0.09952856581016012,19.905713162032022,0.000732841654896102,24,30
20,RH50,50,50,0.06239136788039765,12.478273576079529,0.000610701379080085,24,30
50,RH50,50,0,0.7395369733020322,147.90739466040642,0.0016487212707001282,24,30
50,RH50,50,10,0.46787066447208936,93.57413289441787,0.0014838491436301154,24,30
50,RH50,50,20,0.2801396925285656,56.02793850571312,0.0013189770165601027,24,30
50,RH50,50,30,0.17660315302950297,35.3206306059006,0.0011541048894900896,24,30
50,RH50,50,40,0.098451974105214,19.6903948210428,0.000989232762420077,24,30
50,RH50,50,50,0.06299636522807432,12.599273045614865,0.0008243606353500641,24,30
80,RH50,50,0,0.7541397621986192,150.82795243972384,0.002225540928492468,24,30
80,RH50,50,10,0.460233852210238,92.0467704420476,0.0020029868356432213,24,30
80,RH50,50,20,0.27000815347342294,54.001630694684586,0.0017804327427939745,24,30
80,RH50,50,30,0.16879043580469016,33.75808716093803,0.0015578786499447275,24,30
80,RH50,50,40,0.10522405657102951,21.0448113142059,0.0013353245570954808,24,30
80,RH50,50,50,0.060388846986810095,12.077769397362019,0.001112770464246234,24,30
105,RH50,50,0,0.7180253713805674,143.6050742761135,0.002857651118063164,24,30
105,RH50,50,10,0.4665275098905762,93.30550197811523,0.0025718860062568477,24,30
105,RH50,50,20,0.28005275476701036,56.010550953402074,0.0022861208944505314,24,30
105,RH50,50,30,0.17054268967590627,34.10853793518125,0.0020003557826442147,24,30
105,RH50,50,40,0.10206493125640026,20.412986251280053,0.0017145906708378982,24,30
105,RH50,50,50,0.05850157549430805,11.70031509886161,0.001428825559031582,24,30
150,RH50,50,0,0.7119025455872492,142.38050911744983,0.004481689070338065,24,30
150,RH50,50,10,0.4212540342205396,84.25080684410791,0.004033520163304259,24,30
150,RH50,50,20,0.2714751555477494,54.29503110954988,0.003585351256270452,24,30
150,RH50,50,30,0.15985279439597722,31.970558879195444,0.0031371823492366453,24,30
150,RH50,50,40,0.09855883261370958,19.711766522741918,0.0026890134422028387,24,30
150,RH50,50,50,0.0577909387770751,11.55818775541502,0.0022408445351690324,24,30
200,RH50,50,0,0.6695677947339463,133.91355894678927,0.007389056098930651,24,30
200,RH50,50,10,0.40718679587086554,81.43735917417311,0.006650150489037586,24,30
200,RH50,50,20,0.23943091799854463,47.88618359970893,0.005911244879144521,24,30
200,RH50,50,30,0.1542358217924872,30.84716435849744,0.005172339269251455,24,30
200,RH50,50,40,0.0914355376122503,18.28710752245006,0.0044334336593583904,24,30
200,RH50,50,50,0.05420043462877622,10.840086925755244,0.0036945280494653254,24,30
20,RH95,95,0,0.7119228052844719,142.3845610568944,0.00011426308117957227,24,30
20,RH95,95,10,0.4504094798452356,90.08189596904712,0.00010283677306161505,24,30
20,RH95,95,20,0.2744817270140366,54.89634540280732,9.141046494365783e-05,24,30
20,RH95,95,30,0.16169100662616223,32.33820132523245,7.998415682570059e-05,24,30
20,RH95,95,40,0.09924966968641576,19.84993393728315,6.855784870774337e-05,24,30
20,RH95,95,50,0.0608117017685012,12.162340353700241,5.713154058978614e-05,24,30
50,RH95,95,0,0.7519062378367146,150.3812475673429,0.00013956124250860897,24,30
50,RH95,95,10,0.46612125482915673,93.22425096583135,0.00012560511825774806,24,30
50,RH95,95,20,0.2921274514059248,58.425490281184956,0.00011164899400688718,24,30
50,RH95,95,30,0.17368105282934984,34.73621056586997,9.769286975602627e-05,24,30
50,RH95,95,40,0.10490557696467534,20.981115392935067,8.373674550516537e-05,24,30
50,RH95,95,50,0.06132983605619185,12.265967211238369,6.978062125430448e-05,24,30
80,RH95,95,0,0.7134122855193724,142.68245710387447,0.00017046048653227531,24,30
80,RH95,95,10,0.46847891841591727,93.69578368318345,0.0001534144378790478,24,30
80,RH95,95,20,0.26756457251527954,53.51291450305591,0.00013636838922582027,24,30
80,RH95,95,30,0.1670250524278367,33.40501048556734,0.00011932234057259272,24,30
80,RH95,95,40,0.1036522669429979,20.730453388599578,0.00010227629191936518,24,30
80,RH95,95,50,0.061397565897491416,12.279513179498283,8.523024326613766e-05,24,30
105,RH95,95,0,0.7370737584901388,147.41475169802777,0.00020137527074704767,24,30
105,RH95,95,10,0.46343316551986324,92.68663310397265,0.00018123774367234292,24,30
105,RH95,95,20,0.2754262128941173,55.085242578823454,0.00016110021659763814,24,30
105,RH95,95,30,0.1713160748900258,34.26321497800516,0.00014096268952293336,24,30
105,RH95,95,40,0.10226909125308334,20.453818250616667,0.0001208251624482286,24,30
105,RH95,95,50,0.062338600427681856,12.46772008553637,0.00010068763537352383,24,30
150,RH95,95,0,0.7406882689973645,148.1376537994729,0.00027182818284590454,24,30
150,RH95,95,10,0.4399110208188441,87.98220416376881,0.0002446453645613141,24,30
150,RH95,95,20,0.26772289495319046,53.544578990638094,0.00021746254627672364,24,30
150,RH95,95,30,0.15932624773044954,31.865249546089906,0.00019027972799213317,24,30
150,RH95,95,40,0.09650820249225411,19.301640498450823,0.00016309690970754272,24,30
150,RH95,95,50,0.059487338510513264,11.897467702102652,0.00013591409142295227,24,30
200,RH95,95,0,0.6995413899568529,139.90827799137057,0.00037936678946831777,24,30
200,RH95,95,10,0.40844149859069506,81.688299718139,0.000341430110521486,24,30
200,RH95,95,20,0.2545157399466429,50.90314798932858,0.0003034934315746542,24,30
200,RH95,95,30,0.15274051571637925,30.548103143275853,0.00026555675262782244,24,30
200,RH95,95,40,0.09115978479562414,18.23195695912483,0.00022762007368099066,24,30
200,RH95,95,50,0.05872457112666795,11.74491422533359,0.00018968339473415889,24,30
