temperature_C,exposure_condition,surface_RH_%,depth_mm,saturation_degree,moisture_content_kg_m3,moisture_loss_rate_kg_m2h,test_duration_hours,rubber_content_%
200,sealed,100,20,0.26487536931855993,52.975073863711984,0.0,24,0
200,sealed,100,30,0.15352762833552994,30.705525667105988,0.0,24,0
200,sealed,100,40,0.08784114028047406,17.56822805609481,0.0,24,0
200,sealed,100,50,0.053519678678490085,10.703935735698018,0.0,24,0
20,RH50,50,0,0.7466378686947701,149.32757373895402,0.00122140275816017,24,0
20,RH50,50,10,0.4616005175001704,92.32010350003408,0.001099262482344153,24,0
20,RH50,50,20,0.27812388520506726,55.62477704101345,0.000977122206528136,24,0
20,RH50,50,30,0.15892390149746485,31.784780299492972,0.0008549819307121189,24,0
20,RH50,50,40,0.09767695940416987,19.535391880833973,0.000732841654896102,24,0
20,RH50,50,50,0.06214495349544511,12.428990699089022,0.000610701379080085,24,0
50,RH50,50,0,0.7261679103019723,145.23358206039444,0.0016487212707001282,24,0
50,RH50,50,10,0.4563481816581623,91.26963633163247,0.0014838491436301154,24,0
50,RH50,50,20,0.27385785289564174,54.77157057912835,0.0013189770165601027,24,0
50,RH50,50,30,0.16926877365673287,33.85375473134658,0.0011541048894900896,24,0
50,RH50,50,40,0.09872981328845397,19.745962657690793,0.000989232762420077,24,0
50,RH50,50,50,0.06279214295402435,12.558428590804871,0.0008243606353500641,24,0
80,RH50,50,0,0.7627933210947792,152.55866421895584,0.002225540928492468,24,0
80,RH50,50,10,0.44897478293758053,89.79495658751611,0.0020029868356432213,24,0
80,RH50,50,20,0.27608686786419073,55.21737357283815,0.0017804327427939745,24,0
80,RH50,50,30,0.16342797431454856,32.68559486290971,0.0015578786499447275,24,0
80,RH50,50,40,0.10167888356825941,20.33577671365188,0.0013353245570954808,24,0
80,RH50,50,50,0.05982993236871097,11.965986473742193,0.001112770464246234,24,0
105,RH50,50,0,0.7187742622952585,143.7548524590517,0.002857651118063164,24,0
105,RH50,50,10,0.46156231902921113,92.31246380584223,0.0025718860062568477,24,0
105,RH50,50,20,0.2766754001529746,55.335080030594916,0.0022861208944505314,24,0
105,RH50,50,30,0.17708616799114005,35.41723359822801,0.0020003557826442147,24,0
105,RH50,50,40,0.10726769784076937,21.45353956815387,0.0017145906708378982,24,0
105,RH50,50,50,0.0627314335541586,12.546286710831719,0.001428825559031582,24,0
150,RH50,50,0,0.7052118655411472,141.04237310822944,0.004481689070338065,24,0
150,RH50,50,10,0.45587351149732136,91.17470229946427,0.004033520163304259,24,0
150,RH50,50,20,0.2638188116328945,52.7637623265789,0.003585351256270452,24,0
150,RH50,50,30,0.15998061868625763,31.996123737251526,0.0031371823492366453,24,0
150,RH50,50,40,0.09670539007160457,19.341078014320914,0.0026890134422028387,24,0
150,RH50,50,50,0.05900487537574253,11.800975075148507,0.0022408445351690324,24,0
200,RH50,50,0,0.7031748038646719,140.6349607729344,0.007389056098930651,24,0
200,RH50,50,10,0.39856920479281044,79.71384095856209,0.006650150489037586,24,0
200,RH50,50,20,0.25320989999379606,50.64197999875921,0.005911244879144521,24,0
200,RH50,50,30,0.1547500735178602,30.950014703572037,0.005172339269251455,24,0
200,RH50,50,40,0.09660411596346276,19.32082319269255,0.0044334336593583904,24,0
200,RH50,50,50,0.05359013367090998,10.718026734181995,0.0036945280494653254,24,0
20,RH95,95,0,0.7590647280801083,151.81294561602166,0.00011426308117957227,24,0
20,RH95,95,10,0.450028131759852,90.0056263519704,0.00010283677306161505,24,0
20,RH95,95,20,0.27317473727179886,54.634947454359775,9.141046494365783e-05,24,0
20,RH95,95,30,0.16775448121458172,33.550896242916345,7.998415682570059e-05,24,0
20,RH95,95,40,0.1024754729932231,20.49509459864462,6.855784870774337e-05,24,0
20,RH95,95,50,0.06272526069477671,12.545052138955343,5.713154058978614e-05,24,0
50,RH95,95,0,0.7512343840298349,150.246876805967,0.00013956124250860897,24,0
50,RH95,95,10,0.4430732868602671,88.61465737205341,0.00012560511825774806,24,0
50,RH95,95,20,0.26851879610693646,53.703759221387294,0.00011164899400688718,24,0
50,RH95,95,30,0.16732650574032307,33.46530114806461,9.769286975602627e-05,24,0
50,RH95,95,40,0.10087749419885936,20.175498839771873,8.373674550516537e-05,24,0
50,RH95,95,50,0.061277436238558844,12.255487247711768,6.978062125430448e-05,24,0
80,RH95,95,0,0.746654898553917,149.3309797107834,0.00017046048653227531,24,0
80,RH95,95,10,0.44870271415885576,89.74054283177115,0.0001534144378790478,24,0
80,RH95,95,20,0.2842533166457639,56.85066332915278,0.00013636838922582027,24,0
80,RH95,95,30,0.1692941773133169,33.85883546266338,0.00011932234057259272,24,0
80,RH95,95,40,0.0997008580063819,19.94017160127638,0.00010227629191936518,24,0
80,RH95,95,50,0.06023944416848991,12.047888833697982,8.523024326613766e-05,24,0
105,RH95,95,0,0.7423069435166508,148.46138870333016,0.00020137527074704767,24,0
105,RH95,95,10,0.44851363976896036,89.70272795379208,0.00018123774367234292,24,0
105,RH95,95,20,0.2734453576102841,54.68907152205682,0.00016110021659763814,24,0
105,RH95,95,30,0.16710869724998204,33.42173944999641,0.00014096268952293336,24,0
105,RH95,95,40,0.10162861125853123,20.325722251706246,0.0001208251624482286,24,0
105,RH95,95,50,0.06339966184023738,12.679932368047474,0.00010068763537352383,24,0
150,RH95,95,0,0.7421416634815303,148.42833269630606,0.00027182818284590454,24,0
150,RH95,95,10,0.42470038506433627,84.94007701286725,0.0002446453645613141,24,0
150,RH95,95,20,0.268439475250307,53.6878950500614,0.00021746254627672364,24,0
150,RH95,95,30,0.16694909236561,33.389818473122,0.00019027972799213317,24,0
150,RH95,95,40,0.09510178975182915,19.020357950365828,0.00016309690970754272,24,0
150,RH95,95,50,0.05807723928417706,11.615447856835411,0.00013591409142295227,24,0
200,RH95,95,0,0.6332340407900295,126.64680815800591,0.00037936678946831777,24,0
200,RH95,95,10,0.42272089265797874,84.54417853159575,0.000341430110521486,24,0
200,RH95,95,20,0.25263251911365225,50.52650382273045,0.0003034934315746542,24,0
200,RH95,95,30,0.1493547100742241,29.87094201484482,0.00026555675262782244,24,0
200,RH95,95,40,0.08829335230773167,17.658670461546333,0.00022762007368099066,24,0
200,RH95,95,50,0.05707775963251853,11.415551926503706,0.00018968339473415889,24,0
