sample_id,scenario,temperature_C,rho_assumed,Gc_YSZ_GDC,Gc_GDC_LSCF,Gc_YSZ_GDC_800C,Gc_GDC_LSCF_800C,R_system_total_J_m2
29,rho0.00_independent,25,0.0,1.857622256171065,1.3382071793772994,,,3.1958294355483643
30,rho0.00_independent,25,0.0,1.3486166958163768,1.3155602197141676,,,2.664176915530544
31,rho0.00_independent,25,0.0,1.886383005849696,1.550692532668047,,,3.437075538517743
32,rho0.00_independent,25,0.0,2.118449143034125,1.0891673612846224,,,3.2076165043187475
33,rho0.00_independent,25,0.0,1.490882854692186,1.2296149548823956,,,2.7204978095745815
34,rho0.00_independent,25,0.0,1.356616264520432,1.0708333572280715,,,2.4274496217485035
35,rho0.00_independent,25,0.0,1.1214549245756735,1.1150139239968877,,,2.236468848572561
36,rho0.00_independent,25,0.0,1.4698874497822645,1.6921050458754137,,,3.161992495657678
37,rho0.00_independent,25,0.0,1.6538955241177584,1.475550143494559,,,3.1294456676123175
38,rho0.00_independent,25,0.0,1.1607951846696651,1.5365930587104726,,,2.6973882433801375
39,rho0.00_independent,25,0.0,1.8818008078077915,1.4204330138238466,,,3.302233821631638
40,rho0.00_independent,25,0.0,1.2664828090837217,1.2785675744333138,,,2.5450503835170357
41,rho0.00_independent,25,0.0,1.416981294763962,1.2017475727895932,,,2.618728867553555
42,rho0.00_independent,25,0.0,1.2319117623656073,1.5925188211800254,,,2.8244305835456327
43,rho0.00_independent,25,0.0,1.8591105101771352,1.1971583295931039,,,3.0562688397702393
44,rho0.00_independent,25,0.0,0.9937244451020462,1.4314472140844643,,,2.4251716591865105
45,rho0.00_independent,25,0.0,1.205646902500238,1.4190666594030386,,,2.6247135619032766
46,rho0.00_independent,25,0.0,1.5313165573318752,1.3759817466872237,,,2.9072983040190987
47,rho0.00_independent,25,0.0,1.686221652101098,1.3584891484822992,,,3.044710800583397
48,rho0.00_independent,25,0.0,2.07102498592248,1.2120664714998928,,,3.2830914574223726
49,rho0.00_independent,25,0.0,2.178930932548379,1.258224851225095,,,3.4371557837734743
50,rho0.00_independent,25,0.0,1.6211175525710717,1.5549748770337137,,,3.176092429604785
51,rho0.00_independent,25,0.0,1.3882859343727643,1.5293888520574772,,,2.9176747864302417
52,rho0.00_independent,25,0.0,1.1720988072982228,1.5888705247135426,,,2.7609693320117654
53,rho0.00_independent,25,0.0,1.8088004591878093,1.3471499750153801,,,3.1559504342031897
54,rho0.00_independent,25,0.0,1.6530690016548335,1.4388382074272155,,,3.091907209082049
55,rho0.00_independent,25,0.0,1.5779994126175492,1.5730922378166265,,,3.151091650434176
56,rho0.00_independent,25,0.0,1.161055311130862,1.3807159672864877,,,2.5417712784173494
57,rho0.00_independent,25,0.0,1.4389728268576334,1.2879025778146858,,,2.7268754046723194
58,rho0.00_independent,25,0.0,1.2586400593872622,1.571096857433155,,,2.8297369168204174
59,rho0.00_independent,25,0.0,1.5690745695481922,1.0358240388313313,,,2.6048986083795236
60,rho0.00_independent,25,0.0,1.1914838049972427,1.45515670862374,,,2.6466405136209827
61,rho0.00_independent,25,0.0,1.4496919291534556,1.3735918771266968,,,2.8232838062801524
62,rho0.00_independent,25,0.0,1.4090506200775181,0.9923197586997841,,,2.401370378777302
63,rho0.00_independent,25,0.0,1.8505873439585578,1.2775508281264214,,,3.128138172084979
64,rho0.00_independent,25,0.0,1.1811113531446222,1.7397290462788535,,,2.9208403994234757
65,rho0.00_independent,25,0.0,1.6803120621560592,1.5769046808589255,,,3.2572167430149848
66,rho0.00_independent,25,0.0,1.623499470069458,1.22165937524913,,,2.845158845318588
67,rho0.00_independent,25,0.0,2.022725214071193,1.4205896908809073,,,3.4433149049521004
68,rho0.00_independent,25,0.0,1.4003914615856765,1.090689452226492,,,2.4910809138121683
69,rho0.00_independent,25,0.0,1.420033210991785,1.4229608841080352,,,2.8429940950998205
70,rho0.00_independent,25,0.0,2.149208146048432,1.7330560158033648,,,3.8822641618517966
71,rho0.00_independent,25,0.0,1.4755155019467212,1.4014919686193004,,,2.8770074705660216
72,rho0.00_independent,25,0.0,2.0462512386259704,1.0179144995268306,,,3.064165738152801
73,rho0.00_independent,25,0.0,1.0831340970178658,1.158034903977371,,,2.241169000995237
74,rho0.00_independent,25,0.0,1.3670347197299653,1.483108092394933,,,2.850142812124898
75,rho0.00_independent,25,0.0,1.4175598694712568,1.5833366889594427,,,3.0008965584306995
76,rho0.00_independent,25,0.0,1.7511484777900503,1.97784760985874,,,3.7289960876487904
77,rho0.00_independent,25,0.0,1.649721425642892,1.663989041587431,,,3.3137104672303233
78,rho0.00_independent,25,0.0,1.4821853774747924,1.4511165914142794,,,2.933301968889072
79,rho0.00_independent,25,0.0,1.46282464629998,1.7230413612336106,,,3.1858660075335905
80,rho0.00_independent,25,0.0,1.4304787042674605,1.8499895655525336,,,3.280468269819994
81,rho0.00_independent,25,0.0,1.5514175407382782,1.245171869967258,,,2.7965894107055362
82,rho0.00_independent,25,0.0,1.4110162470406962,1.1194289022524022,,,2.530445149293098
83,rho0.00_independent,25,0.0,1.3355006341608353,1.6674786687799603,,,3.002979302940796
84,rho0.00_independent,25,0.0,1.8852093311586704,1.5966177269296815,,,3.481827058088352
85,rho0.00_independent,25,0.0,1.7450972140558696,1.2934268703079213,,,3.038524084363791
86,rho0.00_independent,25,0.0,1.4101201037221773,1.4807832730732142,,,2.8909033767953916
87,rho0.00_independent,25,0.0,1.8006892652647672,1.2257738601870447,,,3.026463125451812
88,rho0.00_independent,25,0.0,1.7741063110805886,1.2452595771188721,,,3.0193658881994607
89,rho0.00_independent,25,0.0,1.0363296749639455,1.1715458037093938,,,2.207875478673339
90,rho0.00_independent,25,0.0,1.316823256408576,1.4046590824934215,,,2.7214823389019975
91,rho0.00_independent,25,0.0,1.054688605029503,1.4435630659976537,,,2.4982516710271567
92,rho0.00_independent,25,0.0,1.825351795652527,1.3167569658582172,,,3.142108761510744
93,rho0.00_independent,25,0.0,1.8980391206481693,1.0959102276657893,,,2.9939493483139588
94,rho0.00_independent,25,0.0,1.3888070373728751,1.302032796992348,,,2.690839834365223
95,rho0.00_independent,25,0.0,1.870476041063387,1.281869685290936,,,3.152345726354323
96,rho0.00_independent,25,0.0,1.816099590676991,1.2138735299803078,,,3.029973120657299
97,rho0.00_independent,25,0.0,1.6370574298997442,1.6405734418254712,,,3.2776308717252154
98,rho0.00_independent,25,0.0,1.2373511499490746,1.4387084093745808,,,2.6760595593236554
99,rho0.00_independent,25,0.0,1.0942693952478302,1.066210783891771,,,2.160480179139601
100,rho0.00_independent,25,0.0,1.284863744715154,1.6091594739174264,,,2.8940232186325803
101,rho0.00_independent,25,0.0,1.502809370380672,1.6865723203744307,,,3.189381690755103
102,rho0.00_independent,25,0.0,1.8438858263156854,1.8261254028719311,,,3.6700112291876166
103,rho0.00_independent,25,0.0,1.0626440246173074,1.434316020994514,,,2.4969600456118215
104,rho0.00_independent,25,0.0,1.6188037220445328,1.2048002796244048,,,2.8236040016689374
105,rho0.00_independent,25,0.0,1.257672268887447,1.5766409554724634,,,2.8343132243599105
106,rho0.00_independent,25,0.0,1.0299874276041414,1.3843714036796997,,,2.414358831283841
107,rho0.00_independent,25,0.0,1.9708900310808648,1.4595679824205812,,,3.430458013501446
108,rho0.00_independent,25,0.0,1.680223071892808,1.747899560315026,,,3.4281226322078338
109,rho0.00_independent,25,0.0,1.4907431400842759,1.3825456833647043,,,2.87328882344898
110,rho0.00_independent,25,0.0,1.3681444672503689,1.3029362262384545,,,2.6710806934888236
111,rho0.00_independent,25,0.0,1.4842318242926476,1.5081880839735837,,,2.992419908266231
112,rho0.00_independent,25,0.0,1.2734725506903137,1.4975246101322641,,,2.770997160822578
113,rho0.00_independent,25,0.0,1.4250534829415484,1.4421813257737746,,,2.867234808715323
114,rho0.00_independent,25,0.0,1.5560440526213328,1.2990611599152864,,,2.8551052125366194
115,rho0.00_independent,25,0.0,1.905822966843297,1.526888683107535,,,3.432711649950832
116,rho0.00_independent,25,0.0,1.8137985737038926,1.3091583453114948,,,3.1229569190153876
117,rho0.00_independent,25,0.0,1.7661078688283505,1.9803171650524594,,,3.7464250338808096
118,rho0.00_independent,25,0.0,1.3533989979147016,1.1920134714113515,,,2.5454124693260534
119,rho0.00_independent,25,0.0,1.5311553490812093,1.2793209268294494,,,2.8104762759106587
120,rho0.00_independent,25,0.0,1.971420961915825,1.3098809788558097,,,3.281301940771635
121,rho0.00_independent,25,0.0,1.0103067486360868,1.3952285411462613,,,2.405535289782348
122,rho0.00_independent,25,0.0,1.867235270384918,1.4793709764717637,,,3.3466062468566817
123,rho0.00_independent,25,0.0,0.9998601057785943,1.8967501982883623,,,2.8966103040669564
124,rho0.00_independent,25,0.0,1.428037974392812,1.1728475573988317,,,2.6008855317916435
125,rho0.00_independent,25,0.0,1.6450299216248774,1.2929238111251087,,,2.9379537327499863
126,rho0.00_independent,25,0.0,1.0246097358997828,1.4042636338542096,,,2.428873369753992
127,rho0.00_independent,25,0.0,1.898730104896227,1.6547892406585374,,,3.5535193455547645
128,rho0.00_independent,25,0.0,1.5075539489266194,1.4499009510717447,,,2.957454899998364
129,rho0.00_independent,25,0.0,1.6501404248734013,0.9432348611352737,,,2.593375286008675
130,rho0.00_independent,25,0.0,1.629723476690305,1.7454952987596335,,,3.3752187754499383
131,rho0.00_independent,25,0.0,1.8662245461304485,1.5851864034988705,,,3.4514109496293193
132,rho0.00_independent,25,0.0,1.2897181783330174,1.077223605471172,,,2.3669417838041893
133,rho0.00_independent,25,0.0,1.5781846220616964,1.2551088236863088,,,2.833293445748005
134,rho0.00_independent,25,0.0,1.5985759027017568,1.4632677003320829,,,3.0618436030338394
135,rho0.00_independent,25,0.0,1.575577223603508,1.5263093881296281,,,3.101886611733136
136,rho0.00_independent,25,0.0,2.0598019420693485,1.1595064794355574,,,3.219308421504906
137,rho0.00_independent,25,0.0,1.6105508166032825,1.2900126652925428,,,2.9005634818958255
138,rho0.00_independent,25,0.0,1.5451857880196151,1.667200657620327,,,3.2123864456399422
139,rho0.00_independent,25,0.0,1.922492802689952,1.5950047742650137,,,3.5174975769549657
140,rho0.00_independent,25,0.0,1.7116356613418167,1.2931221588323507,,,3.0047578201741674
141,rho0.00_independent,25,0.0,1.9805623633841538,1.3803430565346178,,,3.3609054199187716
142,rho0.00_independent,25,0.0,1.316335683889114,1.093669805674358,,,2.410005489563472
143,rho0.00_independent,25,0.0,1.74987516068811,1.2069810433782147,,,2.956856204066325
144,rho0.00_independent,25,0.0,1.2307848809958952,1.1889178759155647,,,2.4197027569114598
145,rho0.00_independent,25,0.0,1.5103495220477128,1.647705633242167,,,3.1580551552898797
146,rho0.00_independent,25,0.0,1.7059159853302381,1.6191202072387472,,,3.3250361925689855
147,rho0.00_independent,25,0.0,1.8022860221844341,1.2352021638299062,,,3.0374881860143406
148,rho0.00_independent,25,0.0,1.6413883683420267,1.502332693902237,,,3.1437210622442637
149,rho0.00_independent,25,0.0,1.5522617451374672,1.0556427843595282,,,2.607904529496995
150,rho0.00_independent,25,0.0,2.0339249766042844,1.5868108513314143,,,3.6207358279356985
151,rho0.00_independent,25,0.0,1.289292687428742,1.536176562866129,,,2.825469250294871
152,rho0.00_independent,25,0.0,0.9449446982737975,1.4872132873441115,,,2.432157985617909
153,rho0.00_independent,25,0.0,1.6300777534022728,1.2642043381629553,,,2.894282091565228
154,rho0.00_independent,25,0.0,1.709284256435509,1.4084812692365627,,,3.1177655256720715
155,rho0.00_independent,25,0.0,2.0356791594095762,1.750880572982371,,,3.7865597323919475
156,rho0.00_independent,25,0.0,1.491193609480095,1.1972646921024643,,,2.6884583015825596
157,rho0.00_independent,25,0.0,1.3132251899889624,1.3839887510790527,,,2.697213941068015
158,rho0.00_independent,25,0.0,1.491475288023709,1.2848835680171022,,,2.7763588560408112
159,rho0.00_independent,25,0.0,1.7365597502318721,1.606599364677877,,,3.3431591149097493
160,rho0.00_independent,25,0.0,1.690453932942022,1.5143910410814212,,,3.2048449740234433
161,rho0.00_independent,25,0.0,2.151034637819585,1.2346210108598676,,,3.3856556486794522
162,rho0.00_independent,25,0.0,1.741950696906871,1.252667630800722,,,2.994618327707593
163,rho0.00_independent,25,0.0,2.4740384397169803,0.8012950700314918,,,3.275333509748472
164,rho0.00_independent,25,0.0,1.9126878244678207,1.247061385433575,,,3.1597492099013955
165,rho0.00_independent,25,0.0,0.9094411373185086,1.240489554285451,,,2.1499306916039598
166,rho0.00_independent,25,0.0,1.3143132024794646,1.7678001465713649,,,3.0821133490508297
167,rho0.00_independent,25,0.0,1.5130070388583394,1.6152941308408462,,,3.128301169699186
168,rho0.00_independent,25,0.0,1.7878698572220246,1.399215783292718,,,3.1870856405147423
169,rho0.00_independent,25,0.0,1.6372087221348643,1.164377274231096,,,2.8015859963659606
170,rho0.00_independent,25,0.0,1.0914137165448432,1.6407627543430334,,,2.7321764708878766
171,rho0.00_independent,25,0.0,1.7319307571964826,1.4694606134429016,,,3.201391370639384
172,rho0.00_independent,25,0.0,1.3022742522090378,1.1841298338719919,,,2.4864040860810297
173,rho0.00_independent,25,0.0,1.5263988919824443,1.6183852233665024,,,3.144784115348947
174,rho0.00_independent,25,0.0,1.765537341640422,1.0831917234614297,,,2.8487290651018515
175,rho0.00_independent,25,0.0,1.4247425093459425,1.5410763357689732,,,2.9658188451149154
176,rho0.00_independent,25,0.0,1.2072392213351346,1.6287395876628845,,,2.835978808998019
177,rho0.00_independent,25,0.0,1.723626722205508,1.2533061099188514,,,2.9769328321243593
178,rho0.00_independent,25,0.0,1.6536590945711398,1.21618694188965,,,2.86984603646079
179,rho0.00_independent,25,0.0,1.5843284693026973,1.1573191238215346,,,2.741647593124232
180,rho0.00_independent,25,0.0,1.4401903257731494,1.0726098845397172,,,2.5128002103128666
181,rho0.00_independent,25,0.0,1.5124062734357,1.3167128845947649,,,2.8291191580304647
182,rho0.00_independent,25,0.0,2.0132764406952637,1.3218694137444622,,,3.335145854439726
183,rho0.00_independent,25,0.0,1.2092379488633576,1.1588378591892723,,,2.36807580805263
184,rho0.00_independent,25,0.0,1.6688491168242081,1.3631834774614047,,,3.032032594285613
185,rho0.00_independent,25,0.0,1.789820088428802,1.171087729499909,,,2.960907817928711
186,rho0.00_independent,25,0.0,1.3065816347188206,1.6421678012514112,,,2.9487494359702318
187,rho0.00_independent,25,0.0,1.6333468198957901,1.4527766997650287,,,3.086123519660819
188,rho0.00_independent,25,0.0,1.7533878331588846,0.9518028601632851,,,2.7051906933221694
189,rho0.00_independent,25,0.0,2.0179409880610577,1.331946019459637,,,3.349887007520695
190,rho0.00_independent,25,0.0,1.6392438422119264,1.3104992998976872,,,2.9497431421096136
191,rho0.00_independent,25,0.0,1.5760236736330258,1.2964007443310372,,,2.872424417964063
192,rho0.00_independent,25,0.0,1.3519643605249019,1.1158754862593718,,,2.4678398467842735
193,rho0.00_independent,25,0.0,1.2608789777858496,0.7527759893226531,,,2.0136549671085024
194,rho0.00_independent,25,0.0,1.6761055470393575,1.3579296330247184,,,3.034035180064076
195,rho0.00_independent,25,0.0,1.2439217860074927,1.304370248474942,,,2.5482920344824347
196,rho0.00_independent,25,0.0,1.3753963604339365,1.611072810483605,,,2.9864691709175415
197,rho0.00_independent,25,0.0,1.8689146315708078,1.412590982317562,,,3.2815056138883696
198,rho0.00_independent,25,0.0,1.3469177255131028,1.5143535526066443,,,2.861271278119747
199,rho0.00_independent,25,0.0,1.2594891422371757,1.5155658374569543,,,2.77505497969413
200,rho0.00_independent,25,0.0,1.2773741273864916,1.3732892115656998,,,2.6506633389521914
201,rho0.00_independent,25,0.0,1.700907346971401,1.4796189212106556,,,3.1805262681820565
202,rho0.00_independent,25,0.0,1.4277542157356622,1.1944056204636269,,,2.6221598361992893
203,rho0.00_independent,25,0.0,1.5109980040615525,1.4536936800682527,,,2.9646916841298054
204,rho0.00_independent,25,0.0,1.5112040907741593,1.2124610988137667,,,2.7236651895879262
205,rho0.00_independent,25,0.0,1.0602693117152553,1.3713428449889178,,,2.431612156704173
206,rho0.00_independent,25,0.0,1.654857065605648,1.4097581982404284,,,3.0646152638460764
207,rho0.00_independent,25,0.0,1.245022916303057,1.6101157334260732,,,2.8551386497291302
208,rho0.00_independent,25,0.0,1.9171966970970904,1.3877359232607447,,,3.3049326203578353
209,rho0.00_independent,25,0.0,1.1681423408543365,1.3453024904259918,,,2.5134448312803284
210,rho0.00_independent,25,0.0,2.241348294481352,1.4674581701602956,,,3.708806464641648
211,rho0.00_independent,25,0.0,1.6576039106734035,1.4252998299383886,,,3.0829037406117923
212,rho0.00_independent,25,0.0,1.8755359044227495,1.385614008791351,,,3.2611499132141004
213,rho0.00_independent,25,0.0,1.116678525216882,1.2580945225696336,,,2.3747730477865154
214,rho0.00_independent,25,0.0,1.1897189613829424,1.5991070614182556,,,2.788826022801198
215,rho0.00_independent,25,0.0,1.6425928786093529,1.968624220236695,,,3.6112170988460477
216,rho0.00_independent,25,0.0,1.5383295375862545,1.042188135142009,,,2.5805176727282637
217,rho0.00_independent,25,0.0,1.6683057496897697,1.2353753269964236,,,2.903681076686193
218,rho0.00_independent,25,0.0,1.393565963294949,1.3326300752687967,,,2.726196038563746
219,rho0.00_independent,25,0.0,1.2474561163379434,1.4432048152521753,,,2.6906609315901187
220,rho0.00_independent,25,0.0,1.763110961383967,1.2436094624604832,,,3.0067204238444503
221,rho0.00_independent,25,0.0,1.5204247291620148,1.1452272427234629,,,2.6656519718854774
222,rho0.00_independent,25,0.0,1.2659946340667392,1.2853467543235515,,,2.5513413883902905
223,rho0.00_independent,25,0.0,1.1661015673801067,1.8692305845830337,,,3.03533215196314
224,rho0.00_independent,25,0.0,1.2066819703937837,1.3229242869005309,,,2.5296062572943145
225,rho0.00_independent,25,0.0,1.816472503279396,1.0106284540446828,,,2.827100957324079
226,rho0.00_independent,25,0.0,1.6247540064668904,1.2953821824510838,,,2.920136188917974
227,rho0.00_independent,25,0.0,2.0305048975931745,1.0949801498571117,,,3.125485047450286
228,rho0.00_independent,25,0.0,1.429497520839428,1.454345767842522,,,2.88384328868195
229,rho0.00_independent,25,0.0,1.369972323258721,0.9427172296630395,,,2.3126895529217606
230,rho0.00_independent,25,0.0,1.5661049750385672,1.320676130318517,,,2.886781105357084
231,rho0.00_independent,25,0.0,1.9494806238804325,1.2191771104645726,,,3.168657734345005
232,rho0.00_independent,25,0.0,1.272663690886764,1.6618493705442492,,,2.934513061431013
233,rho0.00_independent,25,0.0,1.3705831950461131,1.1819545165782126,,,2.5525377116243257
234,rho0.00_independent,25,0.0,1.463098819425693,1.4136656990311232,,,2.8767645184568162
235,rho0.00_independent,25,0.0,1.547094078835041,1.5472754536757245,,,3.0943695325107656
236,rho0.00_independent,25,0.0,2.143656343033354,1.2083603119484378,,,3.3520166549817922
237,rho0.00_independent,25,0.0,2.319314835435389,1.1871141227851085,,,3.5064289582204977
238,rho0.00_independent,25,0.0,1.4037952798821667,1.4038797990332428,,,2.8076750789154095
239,rho0.00_independent,25,0.0,1.5928500824387875,1.4234004925703025,,,3.01625057500909
240,rho0.00_independent,25,0.0,1.6546129980534559,2.008912466884042,,,3.663525464937498
241,rho0.00_independent,25,0.0,1.2859717980597951,1.525969240227263,,,2.811941038287058
242,rho0.00_independent,25,0.0,1.9441339085971805,1.5709571456609028,,,3.5150910542580833
243,rho0.00_independent,25,0.0,0.9968015694125335,1.1483074023236144,,,2.145108971736148
244,rho0.00_independent,25,0.0,1.768849234708978,1.1314456913076434,,,2.9002949260166213
245,rho0.00_independent,25,0.0,1.4738742198571464,1.314455546897773,,,2.788329766754919
246,rho0.00_independent,25,0.0,1.7111958128202989,1.309215972876348,,,3.0204117856966466
247,rho0.00_independent,25,0.0,1.4405717783100873,1.5023718345262458,,,2.9429436128363333
248,rho0.00_independent,25,0.0,1.5687160699384508,1.0171822945273556,,,2.5858983644658062
249,rho0.00_independent,25,0.0,1.4220171439731701,1.9142790038178634,,,3.3362961477910336
250,rho0.00_independent,25,0.0,1.6813988508633015,1.4174116053275965,,,3.098810456190898
251,rho0.00_independent,25,0.0,1.5575124148946493,1.3992039823463196,,,2.956716397240969
252,rho0.00_independent,25,0.0,1.8204856939627858,1.2611122548643747,,,3.0815979488271603
253,rho0.00_independent,25,0.0,1.6328377914351875,1.7187060751636511,,,3.3515438665988384
254,rho0.00_independent,25,0.0,1.3229296356813354,1.443417699682058,,,2.7663473353633936
255,rho0.00_independent,25,0.0,1.5885355196985016,1.3760681570499809,,,2.9646036767484825
256,rho0.00_independent,25,0.0,1.5263763463808073,1.2252583680358453,,,2.7516347144166526
257,rho0.00_independent,25,0.0,1.353995250683198,1.4662518984549997,,,2.820247149138198
258,rho0.00_independent,25,0.0,1.4033694070200655,1.4475278456159446,,,2.85089725263601
259,rho0.00_independent,25,0.0,1.3099863501678228,1.3073816293121192,,,2.6173679794799423
260,rho0.00_independent,25,0.0,1.6250512071052061,1.295824811701814,,,2.92087601880702
261,rho0.00_independent,25,0.0,1.6438178927280704,2.0545656537742607,,,3.698383546502331
262,rho0.00_independent,25,0.0,1.2365701284412294,1.4377962209573183,,,2.6743663493985474
263,rho0.00_independent,25,0.0,1.3379890573793112,1.1968162428211218,,,2.534805300200433
264,rho0.00_independent,25,0.0,1.5525244503978561,1.6662623575644533,,,3.218786807962309
265,rho0.00_independent,25,0.0,1.2250246922371233,1.3735603971783474,,,2.5985850894154705
266,rho0.00_independent,25,0.0,1.4484658414553928,0.9813053250542167,,,2.4297711665096093
267,rho0.00_independent,25,0.0,1.1244475439444845,0.9858025814568356,,,2.11025012540132
268,rho0.00_independent,25,0.0,1.540822553520878,1.3204204225784304,,,2.8612429760993083
269,rho0.00_independent,25,0.0,1.1834925222705375,1.2328811441196257,,,2.416373666390163
270,rho0.00_independent,25,0.0,1.8569753314883641,1.1381515073049049,,,2.995126838793269
271,rho0.00_independent,25,0.0,2.0301415075931852,1.321682675173875,,,3.3518241827670603
272,rho0.00_independent,25,0.0,1.3216022487683592,1.2044792012819423,,,2.5260814500503015
273,rho0.00_independent,25,0.0,0.8815625746495344,1.772009137602067,,,2.653571712251601
274,rho0.00_independent,25,0.0,1.2756818888462456,1.2369259701161421,,,2.5126078589623875
275,rho0.00_independent,25,0.0,1.489758897600723,1.611583882428708,,,3.101342780029431
276,rho0.00_independent,25,0.0,1.8189973674531768,1.5580126577899973,,,3.377010025243174
277,rho0.00_independent,25,0.0,1.3057112637618922,1.6164333812738756,,,2.9221446450357678
278,rho0.00_independent,25,0.0,1.6988372534865808,1.043235294477523,,,2.7420725479641037
279,rho0.00_independent,25,0.0,1.706640672385738,1.246980546637299,,,2.953621219023037
280,rho0.00_independent,25,0.0,1.653307918156458,1.5471730887165762,,,3.2004810068730345
281,rho0.00_independent,25,0.0,1.3899445798623105,1.0810914316779894,,,2.4710360115403
282,rho0.00_independent,25,0.0,1.0503083929432038,0.9342232497209403,,,1.9845316426641442
283,rho0.00_independent,25,0.0,1.3212479176832144,0.9939553873674918,,,2.315203305050706
284,rho0.00_independent,25,0.0,1.2787356229438016,1.2308533268672937,,,2.5095889498110955
285,rho0.00_independent,25,0.0,1.8242343053949879,1.3437196344737334,,,3.1679539398687213
286,rho0.00_independent,25,0.0,1.8613839748158862,1.3445130456960854,,,3.205897020511972
287,rho0.00_independent,25,0.0,1.9534153296919978,1.4020356708195447,,,3.3554510005115423
288,rho0.00_independent,25,0.0,1.0565602267607492,1.4183779734762838,,,2.474938200237033
289,rho0.00_independent,25,0.0,1.5858102383320765,1.2289441177618843,,,2.8147543560939607
290,rho0.00_independent,25,0.0,2.030510842834878,1.4088362742633238,,,3.439347117098202
291,rho0.00_independent,25,0.0,1.6990962562767171,1.4669873114409129,,,3.1660835677176298
292,rho0.00_independent,25,0.0,1.8813392572580074,0.9025777812065878,,,2.7839170384645953
293,rho0.00_independent,25,0.0,1.2857421749245674,1.436896926790478,,,2.7226391017150453
294,rho0.00_independent,25,0.0,1.8815068316482735,1.1982265820416458,,,3.0797334136899193
295,rho0.00_independent,25,0.0,1.3072484070112607,1.2699530044314642,,,2.577201411442725
296,rho0.00_independent,25,0.0,1.5499214260345944,1.1880214243766685,,,2.7379428504112626
297,rho0.00_independent,25,0.0,1.4248135884828845,1.560208074333092,,,2.9850216628159765
298,rho0.00_independent,25,0.0,1.6452705150501414,1.2737379524837766,,,2.919008467533918
299,rho0.00_independent,25,0.0,1.611942894342134,1.5411459987628995,,,3.1530888931050334
300,rho0.00_independent,25,0.0,1.5145361305883922,1.6058251136877835,,,3.1203612442761757
301,rho0.00_independent,25,0.0,1.7032647648808177,1.2977241415255223,,,3.0009889064063398
302,rho0.00_independent,25,0.0,1.4653755925788494,1.4810792163834472,,,2.9464548089622964
303,rho0.00_independent,25,0.0,1.9337358268913696,1.2968386331635264,,,3.2305744600548962
304,rho0.00_independent,25,0.0,1.9626522063046752,1.4092507284076505,,,3.3719029347123257
305,rho0.00_independent,25,0.0,1.2257590351336685,1.378972712960626,,,2.604731748094294
306,rho0.00_independent,25,0.0,2.019690855028805,1.5342583342191507,,,3.5539491892479553
