sample_id,scenario,temperature_C,rho_assumed,Gc_YSZ_GDC,Gc_GDC_LSCF,Gc_YSZ_GDC_800C,Gc_GDC_LSCF_800C,R_system_total_J_m2
115,HT_uncorrelated_surrogate,800,0.0,0.9281905034978826,1.1240110302011348,0.9281905034978826,1.1240110302011348,2.0522015336990176
116,HT_uncorrelated_surrogate,800,0.0,0.8499571960351603,1.2182502600619736,0.8499571960351603,1.2182502600619736,2.068207456097134
117,HT_uncorrelated_surrogate,800,0.0,1.6863902001105902,1.1200789698385758,1.6863902001105902,1.1200789698385758,2.8064691699491657
118,HT_uncorrelated_surrogate,800,0.0,1.2870931964231542,0.9051763708093821,1.2870931964231542,0.9051763708093821,2.192269567232536
119,HT_uncorrelated_surrogate,800,0.0,1.7389290055286561,1.3418451952992418,1.7389290055286561,1.3418451952992418,3.080774200827898
120,HT_uncorrelated_surrogate,800,0.0,0.9350605296580686,0.8250751461180956,0.9350605296580686,0.8250751461180956,1.7601356757761644
121,HT_uncorrelated_surrogate,800,0.0,0.8066885361922012,1.5869701322681782,0.8066885361922012,1.5869701322681782,2.3936586684603793
122,HT_uncorrelated_surrogate,800,0.0,1.5087183924209984,1.0368859773074217,1.5087183924209984,1.0368859773074217,2.5456043697284203
123,HT_uncorrelated_surrogate,800,0.0,1.1463526357461882,1.4901201476534554,1.1463526357461882,1.4901201476534554,2.6364727833996433
124,HT_uncorrelated_surrogate,800,0.0,1.4727903495781391,1.0454416441504697,1.4727903495781391,1.0454416441504697,2.518231993728609
125,HT_uncorrelated_surrogate,800,0.0,1.3394973600463629,1.2023425193617012,1.3394973600463629,1.2023425193617012,2.541839879408064
126,HT_uncorrelated_surrogate,800,0.0,0.7997384058114674,0.8951400824210255,0.7997384058114674,0.8951400824210255,1.6948784882324928
127,HT_uncorrelated_surrogate,800,0.0,1.2296482767544878,1.3240838409642042,1.2296482767544878,1.3240838409642042,2.553732117718692
128,HT_uncorrelated_surrogate,800,0.0,1.0994124230729927,0.910627843981092,1.0994124230729927,0.910627843981092,2.0100402670540847
129,HT_uncorrelated_surrogate,800,0.0,1.402837278293582,1.083005297614744,1.402837278293582,1.083005297614744,2.4858425759083262
130,HT_uncorrelated_surrogate,800,0.0,1.0530675317228604,1.096385146792491,1.0530675317228604,1.096385146792491,2.1494526785153516
131,HT_uncorrelated_surrogate,800,0.0,1.5304640196296226,1.087562878309217,1.5304640196296226,1.087562878309217,2.6180268979388397
132,HT_uncorrelated_surrogate,800,0.0,0.7732845924237025,1.147339047579132,0.7732845924237025,1.147339047579132,1.9206236400028347
133,HT_uncorrelated_surrogate,800,0.0,1.3477017492176158,1.3633241273522272,1.3477017492176158,1.3633241273522272,2.7110258765698427
134,HT_uncorrelated_surrogate,800,0.0,1.5025514674998237,1.2551505242885603,1.5025514674998237,1.2551505242885603,2.757701991788384
135,HT_uncorrelated_surrogate,800,0.0,0.7105720960282336,0.8738902447602328,0.7105720960282336,0.8738902447602328,1.5844623407884664
136,HT_uncorrelated_surrogate,800,0.0,1.3282340294932422,1.614060940748267,1.3282340294932422,1.614060940748267,2.942294970241509
137,HT_uncorrelated_surrogate,800,0.0,1.5531084410111446,0.8047092551263055,1.5531084410111446,0.8047092551263055,2.35781769613745
138,HT_uncorrelated_surrogate,800,0.0,1.1118290413184655,1.3103720657764213,1.1118290413184655,1.3103720657764213,2.422201107094887
139,HT_uncorrelated_surrogate,800,0.0,1.256525524240429,0.8709487973960706,1.256525524240429,0.8709487973960706,2.1274743216364995
140,HT_uncorrelated_surrogate,800,0.0,1.5162416294836463,1.3181529062548734,1.5162416294836463,1.3181529062548734,2.83439453573852
141,HT_uncorrelated_surrogate,800,0.0,1.4134375349612145,0.9718628948071799,1.4134375349612145,0.9718628948071799,2.385300429768394
142,HT_uncorrelated_surrogate,800,0.0,1.3382445099551012,0.8798479965639029,1.3382445099551012,0.8798479965639029,2.218092506519004
143,HT_uncorrelated_surrogate,800,0.0,0.9422590161005456,1.1220793435793432,0.9422590161005456,1.1220793435793432,2.0643383596798888
144,HT_uncorrelated_surrogate,800,0.0,1.4190335366177445,1.1432350842814298,1.4190335366177445,1.1432350842814298,2.5622686208991743
145,HT_uncorrelated_surrogate,800,0.0,1.1609026343789026,0.8890551997581406,1.1609026343789026,0.8890551997581406,2.049957834137043
146,HT_uncorrelated_surrogate,800,0.0,0.7687634344547767,1.2073406756639111,0.7687634344547767,1.2073406756639111,1.9761041101186878
147,HT_uncorrelated_surrogate,800,0.0,0.9075507105677002,1.1943563571933897,0.9075507105677002,1.1943563571933897,2.10190706776109
148,HT_uncorrelated_surrogate,800,0.0,1.5149262452486307,0.6459261945567378,1.5149262452486307,0.6459261945567378,2.1608524398053683
149,HT_uncorrelated_surrogate,800,0.0,1.0586600211410016,0.937564866206823,1.0586600211410016,0.937564866206823,1.9962248873478246
150,HT_uncorrelated_surrogate,800,0.0,1.1874726082443876,1.0204383709868408,1.1874726082443876,1.0204383709868408,2.2079109792312286
151,HT_uncorrelated_surrogate,800,0.0,0.9589683769052852,1.024343952419985,0.9589683769052852,1.024343952419985,1.9833123293252704
152,HT_uncorrelated_surrogate,800,0.0,1.5306600867461364,0.982395295616245,1.5306600867461364,0.982395295616245,2.5130553823623814
153,HT_uncorrelated_surrogate,800,0.0,1.3051944229624137,1.444718823817779,1.3051944229624137,1.444718823817779,2.749913246780193
154,HT_uncorrelated_surrogate,800,0.0,1.1775385491551358,0.9680637603524378,1.1775385491551358,0.9680637603524378,2.1456023095075736
155,HT_uncorrelated_surrogate,800,0.0,1.3105262946581493,0.8466129739210766,1.3105262946581493,0.8466129739210766,2.157139268579226
156,HT_uncorrelated_surrogate,800,0.0,1.3323296631393982,1.228054213471592,1.3323296631393982,1.228054213471592,2.56038387661099
157,HT_uncorrelated_surrogate,800,0.0,1.2400617722129226,0.8950748599663396,1.2400617722129226,0.8950748599663396,2.135136632179262
158,HT_uncorrelated_surrogate,800,0.0,1.317458622775639,0.8909452386961186,1.317458622775639,0.8909452386961186,2.2084038614717576
159,HT_uncorrelated_surrogate,800,0.0,1.6011707036571252,1.037666511107247,1.6011707036571252,1.037666511107247,2.638837214764372
160,HT_uncorrelated_surrogate,800,0.0,1.534969953753958,1.2562862027111659,1.534969953753958,1.2562862027111659,2.791256156465124
161,HT_uncorrelated_surrogate,800,0.0,0.5315832539011256,1.1706614374571012,0.5315832539011256,1.1706614374571012,1.7022446913582268
162,HT_uncorrelated_surrogate,800,0.0,1.2400152047557262,1.1267641219415947,1.2400152047557262,1.1267641219415947,2.366779326697321
163,HT_uncorrelated_surrogate,800,0.0,1.4256984815789957,1.087549795018325,1.4256984815789957,1.087549795018325,2.513248276597321
164,HT_uncorrelated_surrogate,800,0.0,0.976166346417183,1.2737659755695487,0.976166346417183,1.2737659755695487,2.2499323219867318
165,HT_uncorrelated_surrogate,800,0.0,1.2752525733239015,1.5590917734493153,1.2752525733239015,1.5590917734493153,2.834344346773217
166,HT_uncorrelated_surrogate,800,0.0,1.0427762231051467,1.5853519797028155,1.0427762231051467,1.5853519797028155,2.628128202807962
167,HT_uncorrelated_surrogate,800,0.0,1.605921962319891,1.3741953681618402,1.605921962319891,1.3741953681618402,2.980117330481731
168,HT_uncorrelated_surrogate,800,0.0,1.2867952590608716,1.309299834693336,1.2867952590608716,1.309299834693336,2.5960950937542076
169,HT_uncorrelated_surrogate,800,0.0,1.4068702478597042,1.1048528507582547,1.4068702478597042,1.1048528507582547,2.511723098617959
170,HT_uncorrelated_surrogate,800,0.0,0.8184486483599169,1.0079494831706102,0.8184486483599169,1.0079494831706102,1.826398131530527
171,HT_uncorrelated_surrogate,800,0.0,1.0875794008407842,0.887136510323277,1.0875794008407842,0.887136510323277,1.9747159111640613
172,HT_uncorrelated_surrogate,800,0.0,1.1279903141778316,0.9429068559034819,1.1279903141778316,0.9429068559034819,2.0708971700813135
173,HT_uncorrelated_surrogate,800,0.0,1.3755992759166193,1.1615439245371357,1.3755992759166193,1.1615439245371357,2.5371432004537553
174,HT_uncorrelated_surrogate,800,0.0,1.5713490492478785,1.204062585838145,1.5713490492478785,1.204062585838145,2.775411635086024
175,HT_uncorrelated_surrogate,800,0.0,1.6371279311381266,0.8844945134493188,1.6371279311381266,0.8844945134493188,2.5216224445874453
176,HT_uncorrelated_surrogate,800,0.0,2.0653605599785028,0.7066698817496013,2.0653605599785028,0.7066698817496013,2.772030441728104
177,HT_uncorrelated_surrogate,800,0.0,1.5855569310536068,0.8498312938714081,1.5855569310536068,0.8498312938714081,2.435388224925015
178,HT_uncorrelated_surrogate,800,0.0,1.672990127851491,1.0899881399352516,1.672990127851491,1.0899881399352516,2.7629782677867425
179,HT_uncorrelated_surrogate,800,0.0,1.493705939311741,1.0021374566553678,1.493705939311741,1.0021374566553678,2.4958433959671087
180,HT_uncorrelated_surrogate,800,0.0,1.0937092680936418,0.8689380578598083,1.0937092680936418,0.8689380578598083,1.96264732595345
181,HT_uncorrelated_surrogate,800,0.0,1.7775246670128673,1.1492943420129378,1.7775246670128673,1.1492943420129378,2.926819009025805
182,HT_uncorrelated_surrogate,800,0.0,1.3324874853540865,1.0409839099435223,1.3324874853540865,1.0409839099435223,2.3734713952976088
183,HT_uncorrelated_surrogate,800,0.0,1.8983818992424695,1.250913437797291,1.8983818992424695,1.250913437797291,3.1492953370397605
184,HT_uncorrelated_surrogate,800,0.0,1.0884090819820458,1.2306946558375629,1.0884090819820458,1.2306946558375629,2.3191037378196087
185,HT_uncorrelated_surrogate,800,0.0,1.6348073867773156,1.2536157281372255,1.6348073867773156,1.2536157281372255,2.8884231149145414
186,HT_uncorrelated_surrogate,800,0.0,1.313281498825214,1.051804529385131,1.313281498825214,1.051804529385131,2.365086028210345
187,HT_uncorrelated_surrogate,800,0.0,1.8368457568362777,1.6448433838894219,1.8368457568362777,1.6448433838894219,3.4816891407257
188,HT_uncorrelated_surrogate,800,0.0,1.149581416521665,1.2455165701282345,1.149581416521665,1.2455165701282345,2.3950979866498994
189,HT_uncorrelated_surrogate,800,0.0,1.2567142547655075,1.0535848211568661,1.2567142547655075,1.0535848211568661,2.310299075922374
190,HT_uncorrelated_surrogate,800,0.0,1.1984840451294256,1.2459247686213821,1.1984840451294256,1.2459247686213821,2.4444088137508078
191,HT_uncorrelated_surrogate,800,0.0,1.1954469493568345,1.4113012131581681,1.1954469493568345,1.4113012131581681,2.606748162515003
192,HT_uncorrelated_surrogate,800,0.0,1.2216939928905055,1.1938800739777533,1.2216939928905055,1.1938800739777533,2.415574066868259
193,HT_uncorrelated_surrogate,800,0.0,1.105952213930196,1.483720876468363,1.105952213930196,1.483720876468363,2.589673090398559
194,HT_uncorrelated_surrogate,800,0.0,1.2340637705764699,0.7533736910975094,1.2340637705764699,0.7533736910975094,1.9874374616739794
195,HT_uncorrelated_surrogate,800,0.0,1.3654066071019224,0.9951289741830023,1.3654066071019224,0.9951289741830023,2.3605355812849247
196,HT_uncorrelated_surrogate,800,0.0,1.7320144600034006,1.2270483055954893,1.7320144600034006,1.2270483055954893,2.95906276559889
197,HT_uncorrelated_surrogate,800,0.0,1.5914271934331858,1.3037872375570116,1.5914271934331858,1.3037872375570116,2.8952144309901975
198,HT_uncorrelated_surrogate,800,0.0,1.148605565209092,1.1459966316743344,1.148605565209092,1.1459966316743344,2.2946021968834263
199,HT_uncorrelated_surrogate,800,0.0,1.2456375211220219,1.1908970293162398,1.2456375211220219,1.1908970293162398,2.4365345504382616
200,HT_uncorrelated_surrogate,800,0.0,0.9104360934792639,1.0798888697243059,0.9104360934792639,1.0798888697243059,1.9903249632035698
201,HT_uncorrelated_surrogate,800,0.0,1.1267077536745609,0.8091905873995484,1.1267077536745609,0.8091905873995484,1.9358983410741093
202,HT_uncorrelated_surrogate,800,0.0,1.7052248966801684,1.2207699030771164,1.7052248966801684,1.2207699030771164,2.9259947997572846
203,HT_uncorrelated_surrogate,800,0.0,1.7398843350552946,0.9898763137090643,1.7398843350552946,0.9898763137090643,2.729760648764359
204,HT_uncorrelated_surrogate,800,0.0,1.2312375612056365,1.2309415646283062,1.2312375612056365,1.2309415646283062,2.4621791258339427
205,HT_uncorrelated_surrogate,800,0.0,1.3272445162533084,0.994560117728548,1.3272445162533084,0.994560117728548,2.3218046339818565
206,HT_uncorrelated_surrogate,800,0.0,1.46650188510587,1.1879352797521918,1.46650188510587,1.1879352797521918,2.654437164858062
