specimen_id,interface,test_temperature_C,Gc_J_m2,processing_batch,paired_full_cell_observation,comment
MC-GL-016,GDC|LSCF,25,1.312668640149737,B2,not_available,Independent bilayer test.
MC-GL-017,GDC|LSCF,25,1.7000572155035398,B2,not_available,Independent bilayer test.
MC-GL-018,GDC|LSCF,25,0.970809435628918,B2,not_available,Independent bilayer test.
MC-GL-019,GDC|LSCF,25,1.8476145710914298,B2,not_available,Independent bilayer test.
MC-GL-020,GDC|LSCF,25,1.1303020434413598,B2,not_available,Independent bilayer test.
MC-GL-021,GDC|LSCF,25,1.1280774873863824,B3,not_available,Independent bilayer test.
MC-GL-022,GDC|LSCF,25,1.3509082241395733,B3,not_available,Independent bilayer test.
MC-GL-023,GDC|LSCF,25,1.272760372041374,B3,not_available,Independent bilayer test.
MC-GL-024,GDC|LSCF,25,1.8391542692659688,B3,not_available,Independent bilayer test.
MC-GL-025,GDC|LSCF,25,1.4902722619184308,B3,not_available,Independent bilayer test.
MC-GL-026,GDC|LSCF,25,1.5289701325124134,B3,not_available,Independent bilayer test.
MC-GL-027,GDC|LSCF,25,1.35599350601095,B3,not_available,Independent bilayer test.
MC-GL-028,GDC|LSCF,25,1.3228618533375165,B3,not_available,Independent bilayer test.
MC-GL-029,GDC|LSCF,25,1.383098928438879,B3,not_available,Independent bilayer test.
MC-GL-030,GDC|LSCF,25,1.4520029334191071,B3,not_available,Independent bilayer test.
MC-GL-031,GDC|LSCF,25,1.6706695999944292,B4,not_available,Independent bilayer test.
MC-GL-032,GDC|LSCF,25,1.2699514954234936,B4,not_available,Independent bilayer test.
MC-GL-033,GDC|LSCF,25,1.144934162482863,B4,not_available,Independent bilayer test.
MC-GL-034,GDC|LSCF,25,1.4389854954054533,B4,not_available,Independent bilayer test.
MC-GL-035,GDC|LSCF,25,1.3021815842718265,B4,not_available,Independent bilayer test.
MC-GL-036,GDC|LSCF,25,1.69916850821703,B4,not_available,Independent bilayer test.
MC-GL-037,GDC|LSCF,25,1.2067787156046204,B4,not_available,Independent bilayer test.
MC-GL-038,GDC|LSCF,25,1.2105663631984787,B4,not_available,Independent bilayer test.
MC-GL-039,GDC|LSCF,25,1.0255693548009381,B4,not_available,Independent bilayer test.
MC-GL-040,GDC|LSCF,25,1.1588016413846005,B4,not_available,Independent bilayer test.
