temperature,cte,mix_name,rubber_content
327.020202020202,1.6998624386158288e-05,High_Rubber,60
332.8282828282828,1.6591350976991747e-05,High_Rubber,60
338.6363636363636,1.667530988366741e-05,High_Rubber,60
344.44444444444446,1.684584605802784e-05,High_Rubber,60
350.25252525252523,1.6878408461713942e-05,High_Rubber,60
356.06060606060606,1.6979502079995737e-05,High_Rubber,60
361.86868686868684,1.6753079360593974e-05,High_Rubber,60
367.67676767676767,1.6896814061232234e-05,High_Rubber,60
373.4848484848485,1.669001911577878e-05,High_Rubber,60
379.2929292929293,1.6259156616457384e-05,High_Rubber,60
385.1010101010101,1.683720527798084e-05,High_Rubber,60
390.9090909090909,1.694385126518917e-05,High_Rubber,60
396.7171717171717,1.6405008030389077e-05,High_Rubber,60
402.52525252525254,1.675876383438903e-05,High_Rubber,60
408.3333333333333,1.6043800744072583e-05,High_Rubber,60
414.14141414141415,1.615740558887688e-05,High_Rubber,60
419.9494949494949,1.7001104825443344e-05,High_Rubber,60
425.75757575757575,1.690707046293493e-05,High_Rubber,60
431.5656565656566,1.613388877421932e-05,High_Rubber,60
437.37373737373736,1.7550145461428628e-05,High_Rubber,60
443.1818181818182,1.7878540137677455e-05,High_Rubber,60
448.98989898989896,1.605437166179408e-05,High_Rubber,60
454.7979797979798,1.6652417910309954e-05,High_Rubber,60
460.6060606060606,1.6498683944500038e-05,High_Rubber,60
466.4141414141414,1.721886864735119e-05,High_Rubber,60
472.22222222222223,1.6846538315356075e-05,High_Rubber,60
478.030303030303,1.7244160365491583e-05,High_Rubber,60
483.83838383838383,1.6645680073466685e-05,High_Rubber,60
489.64646464646466,1.694321075627442e-05,High_Rubber,60
495.45454545454544,1.6910810477214823e-05,High_Rubber,60
501.26262626262627,1.6778506241898907e-05,High_Rubber,60
507.07070707070704,1.7800728705459183e-05,High_Rubber,60
512.8787878787879,1.6818047684325036e-05,High_Rubber,60
518.6868686868686,1.6980605949523156e-05,High_Rubber,60
524.4949494949494,1.6957655196658173e-05,High_Rubber,60
530.3030303030303,1.7613889281484834e-05,High_Rubber,60
536.1111111111111,1.7751436462644845e-05,High_Rubber,60
541.9191919191919,1.836307421300003e-05,High_Rubber,60
547.7272727272727,1.776589584042109e-05,High_Rubber,60
553.5353535353536,1.7392645657367874e-05,High_Rubber,60
559.3434343434343,1.7117708337896278e-05,High_Rubber,60
565.1515151515151,1.8153583440012513e-05,High_Rubber,60
570.959595959596,1.757315513535982e-05,High_Rubber,60
576.7676767676768,1.7287315389819325e-05,High_Rubber,60
582.5757575757575,1.720289484835292e-05,High_Rubber,60
588.3838383838383,1.6870119771222148e-05,High_Rubber,60
594.1919191919192,1.77438004198026e-05,High_Rubber,60
600.0,1.721244119180373e-05,High_Rubber,60
