Temperature_C,Rubber_Content_%,Sample_ID,Replicate,Crystallinity_Index,FWHM_Avg_deg,Crystallite_Size_nm,Microstrain,a_Portlandite_A,c_Portlandite_A,Timestamp,Portlandite_wt%,CSH_wt%,Calcite_wt%,Ettringite_wt%,Quartz_wt%,Alite_wt%,Belite_wt%,Lime_wt%,Anhydrite_wt%,Gehlenite_wt%,Amorphous_wt%
20,10,XRD_20_10_1,1,0.731227086976195,0.25892055817247617,46.74180990852748,0.0010748428815830179,3.5915410384442747,4.912536857287249,2025-10-18T18:00:15.337868,13.511508754843153,34.36955042326261,4.138291376430709,1.4385275122027497,14.314257653622958,2.8337508201247004,4.362113177490759,0.0,0.0,0.0,25.032000282022356
20,10,XRD_20_10_2,2,0.7177841847292679,0.24342239869176419,44.13444479202196,0.0012279764888394917,3.592805892035492,4.909731013934948,2025-10-18T18:00:15.337882,12.631240700679482,35.46335149341441,3.954488847527451,1.3073750777166546,13.8344284065508,2.6856902661904414,4.6198447299879835,0.0,0.0,0.0,25.503580477932786
20,10,XRD_20_10_3,3,0.7441576648802831,0.2461878606190712,48.61655728354381,0.0011460968601112044,3.5939591568392,4.909980692372995,2025-10-18T18:00:15.337897,13.189213103529532,37.60813704848795,3.9894866794853665,1.0600258660000006,13.558030460421303,2.732941133397508,5.00670468911307,0.0,0.0,0.0,22.85546101956528
20,10,XRD_20_10_4,4,0.7478903554801399,0.2619410144584737,46.114088787714,0.0012193722767957261,3.594074837793302,4.910904115738885,2025-10-18T18:00:15.337909,13.646962937318497,35.101883579063845,4.3742625274683204,1.297431766957792,14.924153413245481,2.816057821801417,4.648126399868606,0.0,0.0,0.0,23.191121554276055
20,10,XRD_20_10_5,5,0.7283578007856355,0.26229623149978837,39.00447737035472,0.0009071090932850321,3.592718187817363,4.911890658127686,2025-10-18T18:00:15.337921,13.47333104853419,37.341158594320106,2.9126168065130966,1.332891224700999,13.776409373617987,2.973857190617645,4.450773287011105,0.0,0.0,0.0,23.73896247468487
20,15,XRD_20_15_1,1,0.6626826147390464,0.29515270224176665,43.35997787939263,0.0011320378478529311,3.5920201717032914,4.909943543514919,2025-10-18T18:00:15.337934,10.963726435196419,30.82425599477709,4.807904079598681,1.2598814088360917,13.909065268216365,3.054408601188317,3.858001865940947,0.0,0.0,0.0,31.322756346246088
20,15,XRD_20_15_2,2,0.627938997467475,0.3057210096354968,42.54587117598272,0.00122839534333216,3.593233815441964,4.909525912411295,2025-10-18T18:00:15.337945,10.010989822781857,32.32716621275793,4.0393664338099295,0.8759983223984618,13.167024689788287,3.0218286605892826,4.132559314292856,0.0,0.0,0.0,32.425066543581394
20,15,XRD_20_15_3,3,0.6729726449230705,0.2948590361020373,38.14238906508087,0.0013059468361387623,3.5929111013373993,4.911308583123573,2025-10-18T18:00:15.337957,11.083443454528199,31.135802827864516,4.499057614735415,1.2517277591378024,14.03467956836317,2.9661139057704573,4.327757283128064,0.0,0.0,0.0,30.701417586472385
20,15,XRD_20_15_4,4,0.6754432569532287,0.3084991080955644,38.58224125355855,0.0010339109681717308,3.5947132787896066,4.909146824594588,2025-10-18T18:00:15.337969,11.937230591332728,32.31786763926744,3.8468626122387937,0.9731482497983702,14.300658696852603,2.5970671240157293,4.439546675011471,0.0,0.0,0.0,29.587618411482868
20,15,XRD_20_15_5,5,0.6492963611078147,0.31017411389275423,44.91353913342529,0.0012767130718675612,3.592488785356388,4.909583561852136,2025-10-18T18:00:15.337982,11.4519430169345,30.01578454822591,4.688793621291458,1.0029923095653104,14.109006349927794,3.0873289812871176,4.090430123749568,0.0,0.0,0.0,31.553721049018336
20,20,XRD_20_20_1,1,0.6129780084673581,0.3561812035995913,37.071958343953376,0.0012948811301310506,3.592939578140789,4.9113378933051655,2025-10-18T18:00:15.337994,8.850338753517903,28.74838681579662,3.8060719977461015,0.9699207973525085,14.76667631283705,2.750497547317096,4.761937609109093,0.0,0.0,0.0,35.34617016632362
20,20,XRD_20_20_2,2,0.6,0.3560203731080632,40.769085568907656,0.0011835552564984503,3.5919332146569625,4.9110346578735316,2025-10-18T18:00:15.338006,8.785308367141964,27.105319280523037,4.847715658954983,0.7861882711687693,15.320957115421027,2.633366147230526,4.655476486147533,0.0,0.0,0.0,35.86566867341216
20,20,XRD_20_20_3,3,0.6,0.36781677210534197,42.174447271106715,0.0013146527917693772,3.5944235993884486,4.909354354508676,2025-10-18T18:00:15.338019,8.746762747856339,27.855168996051788,4.2686493667132455,0.6693110742195068,13.282292458914458,3.0780616538730645,4.246119535276193,0.0,0.0,0.0,37.8536341670954
20,20,XRD_20_20_4,4,0.6,0.3486081841493674,47.475203135995486,0.001214779587595571,3.5917627488649573,4.910007315894557,2025-10-18T18:00:15.338031,8.074339507791018,28.32903792043381,4.319243813994764,0.6588873344186521,14.210999271705191,2.7824269226770433,4.940832738488027,0.0,0.0,0.0,36.6842324904915
20,20,XRD_20_20_5,5,0.6186035239971017,0.3604397852303845,35.29815807598196,0.0014481899959993211,3.5941167230590247,4.910376757815428,2025-10-18T18:00:15.338043,10.04682758270279,25.432836007787124,5.01651564671671,0.651783448313566,14.863529827757866,3.0693635150489746,4.7460002543051205,0.0,0.0,0.0,36.17314371736784
200,0,XRD_200_0_1,1,0.8193964974755565,0.25666117894811225,44.29838387692099,0.0013662259172841555,3.595131333730821,4.914132083074405,2025-10-18T18:00:15.338055,15.946675815998216,45.29228456932837,3.6772054827544447,0.0,13.31579438721472,1.7724259720966122,4.135876878984921,0.0,0.0,0.0,15.859736893622719
200,0,XRD_200_0_2,2,0.8679030235713409,0.2522083365494745,39.13530233148047,0.0011864492937255445,3.5943509212114226,4.914743441192295,2025-10-18T18:00:15.338069,16.856976579431656,46.18998859080805,4.49060822921744,0.0,12.676283138042157,2.3045697814320873,4.940767324034594,0.0,0.0,0.0,12.54080635703401
200,0,XRD_200_0_3,3,0.8752459397046072,0.2405449041430483,48.7868248490879,0.0014630506045505921,3.594327673109128,4.915221550665165,2025-10-18T18:00:15.338081,17.475968087526798,46.83397281724033,4.026365492499673,0.0,13.603757299350042,2.0364506107007685,4.136888340049338,0.0,0.0,0.0,11.88659735263305
200,0,XRD_200_0_4,4,0.8926367820793526,0.24215426297293854,45.811136837959346,0.001497470130213233,3.594312807683377,4.913680055812213,2025-10-18T18:00:15.338093,16.263189148989866,48.35950730172722,3.812291430128656,0.0,15.035167513611261,2.081159470640793,4.618368427389104,0.0,0.0,0.0,9.830316707513102
200,0,XRD_200_0_5,5,0.8592902511248987,0.23475932450655831,45.5625619083993,0.0011668684014145172,3.5940911860779545,4.9137329976867985,2025-10-18T18:00:15.338104,16.48116390864694,46.72477481778756,3.620852191528714,0.0,14.035438433740378,2.0091607247923116,4.116761494869917,0.0,0.0,0.0,13.011848428634176
200,5,XRD_200_5_1,1,0.8092681176534948,0.30448566862291093,49.60718885071452,0.0014636692421259162,3.594556855562195,4.913445693415771,2025-10-18T18:00:15.338116,13.855483728628334,44.32601967020386,3.0385061781892304,0.0,13.360279977752029,3.040076180010162,3.8989055493659954,0.0,0.0,0.0,18.480728715850383
200,5,XRD_200_5_2,2,0.7270995344472482,0.290518671480886,44.01850076783277,0.0014704410552708966,3.5941062417929612,4.913781286424726,2025-10-18T18:00:15.338127,13.309321359854229,40.33091971539926,4.2724270723744695,0.0,12.532450198962469,2.530930921783228,3.9872341942137797,0.0,0.0,0.0,23.03671653741256
200,5,XRD_200_5_3,3,0.7652425950403833,0.30615392859192986,41.525457551656785,0.001459902052679762,3.592630297488267,4.913856140579345,2025-10-18T18:00:15.338137,14.611960226150932,42.12335149222586,4.021813624826094,0.0,11.846147297699295,2.4889207725881946,4.125697676062436,0.0,0.0,0.0,20.78210891044719
200,5,XRD_200_5_4,4,0.8131479185858804,0.29919118671878203,40.06416473087691,0.0013686730567336253,3.594506579215637,4.915014423609585,2025-10-18T18:00:15.338148,14.873664605849182,43.51581209642381,3.593940276267321,0.0,14.667659192978547,2.162249690945,3.087128264756785,0.0,0.0,0.0,18.099545872779363
200,5,XRD_200_5_5,5,0.8012119419004319,0.3039501204855909,36.55009147136778,0.0015170765278614488,3.5962192544375444,4.914458654613643,2025-10-18T18:00:15.338161,14.165821149331952,41.110605731214044,4.395302342027314,0.0,14.693774003623833,2.2190829955316627,4.441520607170489,0.0,0.0,0.0,18.973893171100702
200,10,XRD_200_10_1,1,0.735572372503612,0.3459294833480702,41.282517453318825,0.0014306688261160989,3.5937814770055123,4.913943375494803,2025-10-18T18:00:15.338175,13.10638996037557,38.462630675247084,4.976912158877004,0.0,12.188248949368782,2.2807024777454425,4.360892873477957,0.0,0.0,0.0,24.62422290490815
200,10,XRD_200_10_2,2,0.7157992198705315,0.3673386516802095,39.902869616234874,0.0015619081567190998,3.593303829587593,4.914947672597123,2025-10-18T18:00:15.338186,12.035015025059135,35.11189797025829,4.822054050328685,0.0,15.496987954869464,1.9220767436552348,4.289905835324186,0.0,0.0,0.0,26.322062420505006
200,10,XRD_200_10_3,3,0.7336860857512059,0.34099925990556595,42.753117993148386,0.0015045280278661735,3.5936062105888484,4.914666348450423,2025-10-18T18:00:15.338196,12.721084639535258,36.206574073981415,5.540810805972643,0.0,14.198316023733568,2.7107510636641674,4.234351979337921,0.0,0.0,0.0,24.38811141377502
200,10,XRD_200_10_4,4,0.7329163535927179,0.35133135082046085,40.07863464165636,0.001403139626112421,3.5943081499108778,4.915910107268327,2025-10-18T18:00:15.338208,13.244140966242767,34.74042393912471,5.086199553324466,0.0,14.70708558744558,2.7686904381788864,4.570197333694786,0.0,0.0,0.0,24.88326218198881
200,10,XRD_200_10_5,5,0.7024750381620487,0.35774743899210354,41.62653290393449,0.0015185677322391519,3.5936258414591307,4.91358709184337,2025-10-18T18:00:15.338218,10.274613530005729,35.69286158105721,5.561861685007637,0.0,13.994678031617214,2.7001068389520464,4.311794958185384,0.0,0.0,0.0,27.46408337517478
200,15,XRD_200_15_1,1,0.6185858831904784,0.39614434601576304,37.55336238523568,0.0015971600830634591,3.5939215359632652,4.9135538782915384,2025-10-18T18:00:15.338232,9.670241415013537,29.06598014588656,5.29102794774736,0.0,14.367021994196575,2.0995080502577577,4.093049782244277,0.0,0.0,0.0,35.41317066465393
200,15,XRD_200_15_2,2,0.6460328502008218,0.40532140859785204,36.91832708903611,0.0015733872639911903,3.593983309493307,4.9137376308783,2025-10-18T18:00:15.338243,10.811250769786442,32.46986630502728,4.632063465643686,0.0,14.173694612268237,2.1943840448432814,4.159590403096249,0.0,0.0,0.0,31.55915039933483
200,15,XRD_200_15_3,3,0.6489095246950403,0.38156020103450605,35.262445890619645,0.0015275645660624822,3.594529030107064,4.912866312339942,2025-10-18T18:00:15.338256,9.491682286967466,30.313469561056287,5.1463355045588,0.0,13.442342675731084,2.403508393241977,4.621663199578119,0.0,0.0,0.0,34.58099837886626
200,15,XRD_200_15_4,4,0.6427672807286428,0.3901779097636593,44.86343193565665,0.0015708301957112936,3.596424243475801,4.914339122767812,2025-10-18T18:00:15.338267,9.377632658281785,31.650602024769874,5.468096757459725,0.0,14.29792779735265,2.420070691451531,4.481139749607158,0.0,0.0,0.0,32.30453032107727
200,15,XRD_200_15_5,5,0.6099428335289145,0.40420783109290226,38.2942600365314,0.0015989499955442177,3.5938707875733127,4.9133314910221895,2025-10-18T18:00:15.338277,8.345904970503362,31.3189750212277,4.951760702942653,0.0,14.410829290069493,2.343097001612767,4.47126255768517,0.0,0.0,0.0,34.15817045595885
200,20,XRD_200_20_1,1,0.6,0.46381779453257654,27.884436735011278,0.0016790246390095,3.5938228987844165,4.914807606612766,2025-10-18T18:00:15.338290,6.465632932789118,29.201739115360837,5.367660613575843,0.0,13.21427320636884,2.393550376191198,4.721369433391771,0.0,0.0,0.0,38.63577432232239
200,20,XRD_200_20_2,2,0.6,0.4478077345292759,32.32289325733658,0.0015982401864450479,3.593806178777173,4.91401164711402,2025-10-18T18:00:15.338302,7.957812706433455,27.578312614381577,5.43127716731568,0.0,13.254027221573233,2.2929849173836994,5.310653091291756,0.0,0.0,0.0,38.1749322816206
200,20,XRD_200_20_3,3,0.6,0.44988176016009007,33.8257442928321,0.0015565589411064575,3.595896474064575,4.912942698277277,2025-10-18T18:00:15.338313,6.698504543971977,28.746846647096913,4.645183648343092,0.0,14.194523841349389,2.180601266094331,4.430682703826603,0.0,0.0,0.0,39.103657349317686
200,20,XRD_200_20_4,4,0.6,0.4635037686726856,40.40931312054355,0.001583136727453791,3.594188590500069,4.914800308284832,2025-10-18T18:00:15.338325,6.518640700638184,28.475867928456378,5.772066594822256,0.0,14.906177845279789,2.4108524500925492,4.489245883272503,0.0,0.0,0.0,37.42714859743835
200,20,XRD_200_20_5,5,0.6,0.4576488190226928,32.73023299889435,0.0016632289049432114,3.594034636537132,4.915704927894637,2025-10-18T18:00:15.338337,6.987636436010303,27.581935278753665,5.470555553131113,0.0,14.691597950492483,2.573468394661417,4.7142972038884405,0.0,0.0,0.0,37.98050918306258
400,0,XRD_400_0_1,1,0.8023644578711725,0.3534157905088466,42.14185544841719,0.0017686991067703637,3.596869050520698,4.9183696424232615,2025-10-18T18:00:15.338353,17.589822401312038,33.047146041387585,5.42952563601789,0.0,15.964407035826328,1.7958228587258924,4.569250750207709,0.0,0.0,0.0,21.604025276522563
400,0,XRD_400_0_2,2,0.8140034131276949,0.35005228808390576,38.545698558791024,0.0019201406341909553,3.5974619744136924,4.918771929001015,2025-10-18T18:00:15.338366,17.538992632835935,32.47512907030617,5.962015423781349,0.0,16.427571736020642,2.7216779967334435,4.865467221397633,0.0,0.0,0.0,20.009145918924833
400,0,XRD_400_0_3,3,0.8405753286420296,0.3765264014795724,38.710738013707996,0.0016154627672025654,3.5965465440345556,4.91960596322863,2025-10-18T18:00:15.338378,18.528898583425736,35.54457721102449,5.497476207226974,0.0,15.357866497586867,1.8947965778968374,5.013612901212823,0.0,0.0,0.0,18.16277202162627
400,0,XRD_400_0_4,4,0.8251712726205983,0.34848783009410256,37.853608996130426,0.0017746870313805506,3.5965745056249743,4.916460168454283,2025-10-18T18:00:15.338389,18.39649429059067,33.7392332601971,5.764035057386739,0.0,16.459165882744355,2.4613958893524823,4.106539702903656,0.0,0.0,0.0,19.07313591682499
400,0,XRD_400_0_5,5,0.8260069209052047,0.35141559430495817,38.2075053241833,0.0018235484979993992,3.596847928660255,4.919322412033883,2025-10-18T18:00:15.338400,19.317264688670125,33.08065030469895,4.416296469536369,0.0,17.629094266860008,2.4211624778568908,4.398585503579882,0.0,0.0,0.0,18.736946288797768
400,5,XRD_400_5_1,1,0.726146743441617,0.40176282316372863,37.17959922795425,0.0018419120001426724,3.59564706697517,4.918912253433416,2025-10-18T18:00:15.338411,13.397007032120763,27.951267995015534,5.775299842422022,0.0,16.343271305010912,2.397000016183748,4.817306067799951,0.0,0.0,0.0,29.31884774144707
400,5,XRD_400_5_2,2,0.7195838362781174,0.3876632631773607,32.05367349203085,0.001837561450891271,3.5963274743210945,4.918877682220135,2025-10-18T18:00:15.338425,13.633130099206264,29.4447394866591,5.2211207010169725,0.0,16.141620188637273,2.2341438464912464,4.335747375838961,0.0,0.0,0.0,28.989498302150185
400,5,XRD_400_5_3,3,0.7414400736903809,0.4009490001005642,37.38078720933669,0.0018905656424778243,3.596426462443356,4.916846141998635,2025-10-18T18:00:15.338439,14.665855323484605,30.43364187319447,5.8689143166526145,0.0,16.800602647988466,1.5486832141558227,4.018146807579613,0.0,0.0,0.0,26.664155816944408
400,5,XRD_400_5_4,4,0.7341940928471266,0.3930884919547265,37.255610751998674,0.0017785636748010062,3.596870732227092,4.917918820702734,2025-10-18T18:00:15.338451,15.045977520878662,28.805257950344675,6.0965778642098805,0.0,15.840704171510236,1.963744508789284,4.343987510813334,0.0,0.0,0.0,27.903750473453933
400,5,XRD_400_5_5,5,0.7567195657965827,0.4043814860465711,34.398141581474455,0.001782359747532081,3.5983962169799257,4.918344291135574,2025-10-18T18:00:15.338462,14.48692034908364,27.90964586180718,5.955006351917477,0.0,16.874187080873305,1.960703690793542,4.709724035801137,0.0,0.0,0.0,28.103812629723723
400,10,XRD_400_10_1,1,0.6847607950824276,0.47108599108726346,32.088166958163555,0.001769958115836256,3.597102880081874,4.918949375392383,2025-10-18T18:00:15.338473,13.165235411497411,22.659213421309218,6.629190965913299,0.0,17.375054124649424,2.311110121043501,4.486467852974564,0.0,0.0,0.0,33.37372810261259
400,10,XRD_400_10_2,2,0.6982398911004402,0.44324432527983165,28.242642303831357,0.0019113133100143705,3.597195002792657,4.917970321363008,2025-10-18T18:00:15.338487,13.403368361612916,22.540159893050074,6.632417994873559,0.0,16.57053893314904,2.2835822343502854,5.051519673729256,0.0,0.0,0.0,33.51841290923486
400,10,XRD_400_10_3,3,0.6612743798343499,0.43531817991476385,30.441670732562834,0.001853310290315808,3.5969607349440214,4.920019543963329,2025-10-18T18:00:15.338497,13.20517884325769,24.131889134781947,6.394242310540093,0.0,14.238485420584398,1.739466418330361,4.471507563314116,0.0,0.0,0.0,35.8192303091914
400,10,XRD_400_10_4,4,0.6661512562281089,0.44335335462506054,32.6433851687255,0.0018416009979597117,3.595936469207039,4.918914295961492,2025-10-18T18:00:15.338509,12.248432674354042,23.79035417178513,5.190420251203586,0.0,16.898728551540472,2.3452706946286845,5.1187880600651345,0.0,0.0,0.0,34.40800559642295
400,10,XRD_400_10_5,5,0.6524758531774925,0.44316347080627766,33.1165577925738,0.0018090489827049657,3.5959154838328953,4.917976232057616,2025-10-18T18:00:15.338522,10.921805043530835,25.284240230739023,5.9485006687281885,0.0,14.854373682056407,2.3795501000416848,4.736257260883692,0.0,0.0,0.0,35.87527301402017
400,15,XRD_400_15_1,1,0.6,0.503700045317026,33.276728282743065,0.0019205536504777877,3.5959271791101632,4.918763895147938,2025-10-18T18:00:15.338534,9.364515181509619,19.259888176620247,6.853758826257701,0.0,14.641603338866856,2.435381492301311,4.0536056889972745,0.0,0.0,0.0,43.39124729544699
400,15,XRD_400_15_2,2,0.6,0.4815056839475285,33.476518117767014,0.0018586835252197103,3.595004444030747,4.919353094816758,2025-10-18T18:00:15.338548,10.857148836102349,16.656763762125223,6.374569928183094,0.0,16.10629176713479,2.3938647368400847,4.950962085208522,0.0,0.0,0.0,42.66039888440595
400,15,XRD_400_15_3,3,0.6,0.4813637226101348,25.860359848400925,0.0018200094771637031,3.5951972235333556,4.917948325821332,2025-10-18T18:00:15.338560,9.421698310750461,19.087120029638395,7.315732658133708,0.0,16.386160732499988,2.4145128289809006,3.562606417062971,0.0,0.0,0.0,41.812169022933574
400,15,XRD_400_15_4,4,0.6,0.4900642970561932,34.246246436797975,0.0017938996732742823,3.5985856893803687,4.9187194512176164,2025-10-18T18:00:15.338572,7.412635014185595,18.56151427488254,7.773691384131879,0.0,18.336633373749297,2.225746952805771,4.451737701272716,0.0,0.0,0.0,41.23804129897219
400,15,XRD_400_15_5,5,0.6297357661353791,0.4954143017716468,30.279701053782258,0.0018486746358424419,3.5968284040233645,4.918431557129067,2025-10-18T18:00:15.338583,8.49937076123766,23.272905659463884,7.135857156903112,0.0,14.884215976087567,1.606585224283848,4.925704591147937,0.0,0.0,0.0,39.675360630875986
400,20,XRD_400_20_1,1,0.6,0.5544363288720263,28.070890116479706,0.002048212599987955,3.596254673747155,4.918609379057298,2025-10-18T18:00:15.338594,7.119150403065235,12.861649748539408,8.331570688771235,0.0,17.803352876407555,2.947839666051578,4.769773585030315,0.0,0.0,0.0,46.16666303213467
400,20,XRD_400_20_2,2,0.6,0.5586739616251027,27.06344322645198,0.0019965593168719494,3.5981915673216154,4.9195019141271015,2025-10-18T18:00:15.338608,6.015047409513978,14.647396666329856,7.085841577236479,0.0,18.844911720047534,3.0413367280352768,4.641107257352118,0.0,0.0,0.0,45.724358641484756
400,20,XRD_400_20_3,3,0.6,0.5580035113865057,29.595019795189135,0.0022149699943642253,3.59683089545418,4.917734544024276,2025-10-18T18:00:15.338621,5.9958217003626375,14.145860722762238,8.225514961294017,0.0,16.925875422183616,2.4150329790137266,4.3879374537513876,0.0,0.0,0.0,47.90395676063239
400,20,XRD_400_20_4,4,0.6,0.5648015480197419,30.52556512989568,0.0020360526252652805,3.5982109705346783,4.916666440839111,2025-10-18T18:00:15.338633,8.054031149647424,13.931359714233436,7.250132861335462,0.0,18.684162529830036,2.224518158205057,4.977756440207869,0.0,0.0,0.0,44.87803914654072
400,20,XRD_400_20_5,5,0.6,0.5723409496312092,26.068061101886887,0.0019046071892674515,3.5967847707207516,4.917121015689618,2025-10-18T18:00:15.338646,6.330954624950147,15.775644729463135,8.041445088670255,0.0,17.472487095164116,2.3279826366467535,4.699851495800547,0.0,0.0,0.0,45.35163432930506
600,0,XRD_600_0_1,1,0.8031935567530946,0.46206020291756766,31.528187463837554,0.0022694532885914978,,,2025-10-18T18:00:15.338660,0.0,10.785999033052466,12.837627348958241,0.0,26.72643621261117,2.359667442389233,6.524108186840347,4.193751030089133,0.0,0.13566292386293613,36.436747822196466
600,0,XRD_600_0_2,2,0.8000577256881628,0.45082101761795346,29.20158228065241,0.0021616101125423665,,,2025-10-18T18:00:15.338675,0.0,9.607979951678654,11.243408788435385,0.0,27.990955187903417,2.5593048969990875,8.429831466720348,3.6859039285018644,0.23389009457646873,0.0,36.24872568518477
600,0,XRD_600_0_3,3,0.7688893121910025,0.4450268994398885,32.51133758636146,0.002172930001055244,,,2025-10-18T18:00:15.338689,0.0,5.011651612067186,11.413350537584805,0.0,26.82046954263529,2.4457134946752985,7.8824469729967594,3.470133626010767,0.7127571272229533,0.0,42.243477086806955
600,0,XRD_600_0_4,4,0.7526158062125043,0.4471414660666286,30.15759771149631,0.0021610253145705216,,,2025-10-18T18:00:15.338701,0.0,8.92694379997191,11.188178465133074,0.0,22.499218231396622,2.038282398757546,9.175335592618076,3.3859262369160974,0.0,0.04177725960121027,42.74433801560547
600,0,XRD_600_0_5,5,0.7814279289884625,0.4557305266828292,27.637113831414247,0.0023703379706867056,,,2025-10-18T18:00:15.338713,0.0,8.251472272027346,11.616103005652189,0.0,27.78797848950066,1.951190449214733,8.26949319905662,3.630064925376564,0.0,0.0,38.493697659171886
600,5,XRD_600_5_1,1,0.7330033499974139,0.4989513154566719,31.41957408027805,0.0020315530388671944,,,2025-10-18T18:00:15.338727,0.0,2.5157219934434747,12.604902001841772,0.0,24.168947609022084,2.618980115152613,5.020991841060897,4.7344540347229,0.13949896683229632,0.0,48.19650343792395
600,5,XRD_600_5_2,2,0.7695554396405513,0.48549372717159994,31.14647005069215,0.002133295346810445,,,2025-10-18T18:00:15.338739,0.0,2.476123231172797,13.273859685494326,0.0,26.270889034827594,2.9864859596706106,8.544738586363358,3.3070227013550175,0.03721715898157498,0.0,43.10366364213472
600,5,XRD_600_5_3,3,0.7121689919849669,0.5090819794537708,34.18276646276786,0.002260484914231325,,,2025-10-18T18:00:15.338750,0.0,1.884462623909577,9.787827100229254,0.0,25.382126828466856,3.2279691889772817,6.532569723533406,3.8479368369808626,0.0,0.0,49.33710769790276
600,5,XRD_600_5_4,4,0.6798356204189002,0.4895727569801278,29.345051019597115,0.0023635354236169995,,,2025-10-18T18:00:15.338762,0.0,0.0,10.561543039450596,0.0,24.421083621523973,3.488059127353519,6.19937477415924,2.9600736674159513,0.0,0.0,52.36986577009672
600,5,XRD_600_5_5,5,0.7011914839552675,0.5051643214441259,24.94109489964955,0.0023549689702650695,,,2025-10-18T18:00:15.338774,0.0,6.704416175934563,11.1572379808371,0.0,22.88754693491407,2.2736663962583443,6.472303466167857,3.601960717886065,0.0,0.0,46.902868328002
600,10,XRD_600_10_1,1,0.6395414783175316,0.5496329439919765,27.048375187595283,0.002272693154740461,,,2025-10-18T18:00:15.338793,0.0,0.0,10.774330668473011,0.0,22.116350024980385,2.4394804874380056,6.019927702319175,3.4354192834905986,0.2855332933216636,0.14338744164921893,54.78557109832794
600,10,XRD_600_10_2,2,0.652981935249128,0.5496007730748076,23.591535408405193,0.00214367850590702,,,2025-10-18T18:00:15.338807,0.0,1.094913271490848,11.085807701853104,0.0,21.913098047418885,2.393811134012803,6.520301767689047,2.8751893334601633,0.09139884339217962,0.0,54.025479900682974
