Weld_ID,Laser_Power_W,Welding_Speed_mm_s,Pulse_Frequency_Hz,Pulse_Duration_ms,Beam_Focus_Position_mm,Beam_Spot_Size_um,Clamping_Pressure_kPa,Shield_Gas_Flow_L_min,Material_Combination,Shield_Gas_Type,Joint_Type,Sheet_Thickness_mm,Overlap_Distance_mm,Heat_Input_J_mm,Energy_Density,Data_Source,Nugget_Width_mm,Penetration_Depth_mm,HAZ_Width_mm,Has_Cracks,Has_Porosity,Porosity_Size_um,Has_Undercut,Has_Expulsion,Spatter_Rating,Tensile_Shear_Strength_N,Peel_Strength_N,Contact_Resistance_uOhm,Thermal_Cycling_Strength_Degradation_pct,Thermal_Cycling_Resistance_Increase_pct,Cycles_to_Failure,Creep_Time_to_Failure_hours,Static_Aging_Strength_Retention_pct,Static_Aging_Resistance_Increase_pct,IMC_Thickness_Post_Aging_um,Grain_Size_Change_pct,Overall_Quality_Score,Timestamp,Measurement_Uncertainty_pct,Replicate_Count,Simulation_Convergence_Quality
W-00012,2063.31068106982,46.989659857524195,95.10970881806495,6.1927378811090135,-0.7663256139352147,259.6573491980682,41.709654554466695,8.23887171330717,Al-Steel,Argon-Helium,Lap,2.6155509214018924,3.2665145065547314,2.6345932539106474,0.1691070470402235,Experimental,2.134372351010742,1.105760919885992,2.956152247149825,0,0,0.0,0,0,5.2659755038919,7810.024434045848,4575.8031784066025,41.85124161063284,13.796973425783635,29.93794224202471,1646,562.8101268368043,86.3627303763844,51.85552145810548,3.343836869471176,12.65540668837673,89.2588171583248,2025-10-14 06:59:32,4.380422563921048,5.0,
W-00013,1790.7032442833627,72.47593176542514,82.02369497043895,8.423644044944842,0.6594888275283126,193.5968514229043,42.532479725431116,24.764769134381936,Cu-Cu,Argon,Butt,1.8533588602664457,2.642398032466727,1.482453444058478,0.1276237563750559,Experimental,1.4201237223240402,0.6010641724804193,2.438531520651446,0,0,0.0,0,0,8.60143732502884,2433.9015265720736,1431.1671932135278,8.524606743965261,7.885261842804986,7.207580605603956,755,567.5161120415145,93.19092020364107,42.10757544286843,0.0,28.533933561113386,79.96497342862597,2025-10-14 06:59:32,2.4185083777724743,5.0,
W-00014,1268.3209150209696,66.65522964168576,19.117657118897426,1.5117332030986281,-0.5418064774195736,201.38849822264996,44.433659209816014,19.57749132507095,Al-Al,Helium,Butt,1.1870516491130763,1.3934211342252099,1.1416846856629264,0.09448443313453359,Experimental,1.0136180681492026,0.544940872439757,1.5930571833173999,0,0,0.0,0,0,6.1806985803637,2159.036197832624,1395.303392255533,13.153668170368977,20.41829162938758,36.6070942361074,821,477.30510232582617,91.06363060595892,34.291151149211125,0.0,12.216620966526932,70.37637965481804,2025-10-14 06:59:32,1.1841325445668742,3.0,
W-00015,1236.3851663311768,25.162202177012354,61.20076794260528,3.415271001225386,0.040675546249502315,216.20604240708164,54.679871028933604,20.28515181462978,Al-Al,Argon-Helium,Lap,1.5614154565831915,4.026805182694808,2.9481962452254162,0.22726748771698918,Experimental,1.7207705566113922,0.8780629380391166,2.5132586916771165,0,0,0.0,0,0,1.094144721049811,5241.585585006345,3173.2460132390042,16.48353708786254,19.242135161900308,16.48680833084566,1944,605.3075870015616,87.0183765545404,35.0255839249223,0.0,12.987822019301335,97.35143943772158,2025-10-14 06:59:32,4.947102389542231,4.0,
W-00016,1238.1103830510742,21.809301441962873,79.06876276384284,1.242547720811737,-0.11235655311667728,272.4935108666258,43.667738202464655,22.695512934231008,Cu-Cu,Nitrogen,Lap,2.7110190195231985,2.554132794378017,3.4061899314267325,0.20833462055627447,Experimental,1.7602168339894726,0.7838387120189795,2.8463461641951078,0,0,0.0,0,0,2.7833340845702597,4179.578090236767,2748.9569412179694,14.856390272367026,14.556734729034904,20.969307370500733,1274,267.3071404415597,92.64317407667279,30.801124317404522,0.30388286540093434,10.815351652696314,85.12712429045064,2025-10-14 06:59:32,2.054793021804268,4.0,
W-00017,1352.044379329778,45.37250879864139,33.111599215889555,5.80039528912227,-0.19623837170680475,97.76232413152735,59.34731941909815,8.754182007380543,Cu-Cu,Nitrogen,Butt,2.0418354892644137,2.1082398193550715,1.7879254400456641,0.30480819271444276,Experimental,1.5354173572777485,0.7878609001011908,2.160787209282714,0,0,0.0,0,0,2.706999773043157,3530.092993229376,1962.7151875308164,11.903342713924463,18.276550541450693,4.571006946517378,1336,402.179977700946,92.7329486284432,27.400034371842434,0.0,21.488711796323507,89.55470035369663,2025-10-14 06:59:32,1.506484486763092,3.0,
W-00018,1521.9746537226165,63.23921965031012,53.924068871316436,7.567098138203506,0.6402292067976132,197.18288665223866,46.456844028921175,13.72102815279602,Al-Al,Argon-Helium,Butt,0.9072219715459248,2.470149417203722,1.4440165411324644,0.12205391025973451,Experimental,1.385724919068022,0.708861545340163,2.142468716817699,0,0,0.0,0,0,4.622827400042383,3234.8057901806505,2073.042307917005,20.247353474898873,11.781717412262203,19.18955246071348,1320,426.7494162913232,95.0,30.57799370346942,0.7032161336497879,13.21634416885026,87.65718253175608,2025-10-14 06:59:32,2.4790100318921118,4.0,
W-00019,1452.681422260551,83.53965240278868,77.75730376011867,3.7175798623826672,-1.0084431919010461,224.5266778294175,28.072389543598927,8.359516387479013,Cu-Al,Argon,Butt,1.781128744184156,3.369361590592341,1.0433474742674833,0.07744792173131418,Experimental,1.0705331700212402,0.5351309484824377,1.5819920798367701,0,0,0.0,0,0,3.108434274398609,1255.0991283139952,760.1542884577062,26.90351591201765,15.268921370845778,21.490458270201586,489,434.4227981706088,94.83073506204647,28.822808290304458,3.649679657014355,11.433392979742932,69.55630210214746,2025-10-14 06:59:32,3.9542281625342266,5.0,
W-00020,1341.004360506803,34.68776482895534,18.201141435784336,7.932270131293342,0.2113998700264207,229.59756291440206,61.79950586657734,11.280411172349135,Al-Al,Argon,Lap,1.3213809619796741,2.138679782437603,2.3195574009209325,0.16837848592391955,Experimental,1.4772437779169871,0.754218170860519,2.3163063526593675,0,0,0.0,0,0,3.9325297364778766,3688.509518616223,2317.3060797875214,11.166486730497118,18.88138377254721,19.049876611259297,1552,526.9010360948716,92.45637010363141,40.22694707036708,0.31853543008749635,18.663639349653874,90.04845892477465,2025-10-14 06:59:32,2.175666387562263,4.0,
W-00021,1588.0265765136405,53.632885288825534,60.73639847797128,2.2118358919870813,0.8955731009077269,225.20800303769104,41.627774355524494,11.57367230734856,Cu-Cu,Helium,Lap,0.5564491593716235,1.8742298715682315,1.7765517196717078,0.13147488068133337,Experimental,1.492636323832843,0.5286267014030424,2.2329715583106897,0,0,0.0,0,0,4.179426745418991,2302.360478143173,1315.9390573960723,5.505105537327376,12.69855547775843,15.201944486761315,843,523.2030242443121,84.36204524395619,26.43044113704811,0.24157195737132203,8.196932640693614,76.7572840576613,2025-10-14 06:59:32,3.2988128156779513,5.0,
W-00022,1186.329463510679,45.54611763873729,40.27158327160062,8.042913124154213,0.07569298547448022,144.98467396356892,47.535744834778185,14.756156901717935,Al-Al,Nitrogen,Lap,1.3952629511573127,1.689263227868996,1.5628064805704065,0.17965191743451694,Experimental,1.197976771634661,0.5681424332202029,1.5824515867464488,0,0,0.0,0,0,4.254408889367287,2424.5508686880753,1615.4825772964336,15.328659691177243,10.186576401651397,12.121252240611705,709,531.5192457740006,95.0,45.66568449104035,0.0,18.212375313498647,77.60304283943422,2025-10-14 06:59:32,2.662239977748569,5.0,
W-00023,1341.7879608849194,78.21811282958,78.9492368359642,4.317051300769567,0.7642057229364624,173.82768427781943,57.28315621970981,12.157384951904048,Cu-Al,Argon-Helium,Lap,1.1661403980700191,2.123461553876238,1.0292664287171278,0.09868646959135564,Experimental,0.8450790671507582,0.5601310451573388,1.2810135894840773,0,0,0.0,0,0,4.187179176070513,1527.4699218031333,960.7656668336664,31.443416792383665,2.9180608662631045,28.705968942021514,430,547.686519530599,82.98191894464095,41.01637106895063,3.4319816792091595,23.96418005126635,67.29037633685704,2025-10-14 06:59:32,1.471055969106474,5.0,
W-00024,1402.3679807077915,65.08564529072682,88.13288787847624,2.6685576114282146,-0.8115395874262625,182.01955761917935,43.602445904817415,9.157303875372397,Al-Steel,Argon,Lap,1.9633600947933547,3.1342057354037847,1.2927901147268146,0.11837465266888018,Experimental,1.200972867262564,0.5961584655991461,1.9613745024046036,0,0,0.0,0,0,5.4910736262166955,2201.952961715693,1219.2550292917533,40.372754578034574,11.0360439759816,19.92402448686721,546,423.991634468348,94.74631587141154,35.16401383494134,3.0081835482070183,17.904860837215825,72.1292460585701,2025-10-14 06:59:32,2.321148049968441,5.0,
W-00025,1470.7866354825883,64.85207123242914,82.06031903650461,4.987808212096008,-0.1024841284391281,242.92208951024472,26.700408704988142,10.54015325526878,Al-Steel,Helium,Butt,1.3105697666217608,2.474463576744944,1.3607460247904537,0.09335956420800418,Experimental,1.1784559240023655,0.6898035691666576,1.7660229171750312,0,0,0.0,0,0,5.120739842142014,2424.8977750903196,1453.1350607172135,43.36775196444767,15.571545763803174,32.00766377362161,532,402.5459146554145,92.15641908443149,35.002548891720544,3.06733228544458,18.26508858267687,67.1764814325301,2025-10-14 06:59:32,3.8994820228562665,4.0,
W-00026,1738.7624884341337,48.89838325087936,49.30682428088319,3.7965879853638596,-0.3214060996592194,170.81701521596975,45.26622384252423,10.1590821610443,Al-Al,Nitrogen,Lap,1.9798985798927053,1.9623227576872564,2.1335214452958806,0.20816831806815783,Experimental,1.787594758017919,0.8588375146109598,2.801926448155833,0,0,0.0,0,0,6.935413272092037,5084.844079676372,3014.9730689652583,17.039571985823365,16.213507995649984,15.516152448358369,1976,531.7055745606291,84.12928813759443,30.541749523083574,0.0,19.468830053720524,98.41344251651678,2025-10-14 06:59:32,3.4480155893257827,5.0,
W-00027,1255.4029443261002,46.85870541260265,72.07795005716636,3.957762678758924,0.30762675722037314,159.98418114254667,73.87312545243088,24.58458408344882,Cu-Al,Nitrogen,Butt,0.5053536153160656,1.8017486990445897,1.60747455560963,0.167461822801235,Experimental,1.169837328386865,0.48008593455026227,1.6011415188404088,0,0,0.0,0,0,5.7965109669019315,1668.5555753779136,1074.5100978224173,24.69711129735468,13.986124310816434,16.21809092635884,301,449.5814341082849,89.37849530560752,37.16067529078211,3.7186864881242077,23.637844285355904,66.34464525182769,2025-10-14 06:59:32,1.479113519534244,3.0,
W-00028,1514.1288806329005,41.08702711679954,70.5651737128159,4.081621426212555,1.0403204237956738,286.10546316223525,55.49055827317095,18.591983940887932,Al-Steel,Helium,Butt,1.271111884011857,2.197602090973972,2.211105042467979,0.12880477814190835,Experimental,1.8040026509927038,0.8313502059119362,2.706487067583514,0,0,0.0,0,0,5.457084448948065,5075.86442424495,2868.552142140794,37.08934428961044,8.78194872688752,26.25742025931738,1192,374.36199637056234,89.60623556877681,43.70473970566871,3.3565943170451886,21.17230896912152,83.00140486720414,2025-10-14 06:59:32,1.6532896388572342,5.0,
W-00029,1573.0267731905083,26.677118071758795,41.45458279764496,6.737491210127738,-0.32701617118175536,84.05630601995327,56.700302432977146,24.20495197672443,Al-Al,Helium,Lap,1.1758897430032955,3.749999726529566,3.5379236294397827,0.7014987526337308,Experimental,1.93270551639158,0.8936066525688424,2.812457553582963,0,0,0.0,0,0,3.886524488590155,6298.040827755312,3774.4217413358333,15.702213340366363,1.6574091004396372,6.828475721737873,2071,577.7075427633185,95.0,29.374748301953492,0.6209843217209036,17.394899924111773,100.0,2025-10-14 06:59:32,3.562933437229782,3.0,
W-00030,1022.6602643268559,66.56247514275171,69.30639587513643,5.24953031465525,0.19829466056102538,342.34180194790645,55.11385059800037,14.395597698543707,Al-Al,Argon,Butt,1.164321251716313,2.218980696681404,0.9218349487157418,0.044878877556024925,Experimental,0.8127089360613725,0.3514031133294413,1.3329542000051968,0,0,0.0,0,0,6.693199929624073,1141.546125898632,744.2237634365788,13.549870709880462,8.960797907924954,9.947603215699562,258,611.6081525201838,86.43344549859894,22.732863288650154,0.2563107961048264,19.57067005588644,67.71958881881366,2025-10-14 06:59:32,4.253661657283475,5.0,
W-00031,1584.6845201875472,63.369530740113824,18.721201408399875,4.103439358294483,-0.42418359238092,222.99919636312632,37.48118339839861,12.297264945246894,Cu-Al,Argon-Helium,Lap,0.8277189277477027,4.295767286826483,1.5004225232658246,0.11213960616122388,Experimental,1.43830161827758,0.7863329813603176,2.165177006802201,0,0,0.0,0,0,4.151114992139826,3294.4638623211413,1981.6318134716396,26.08170407805586,9.938292545660875,28.469905122221263,931,624.5728711758927,88.69027496787824,40.62574603885395,4.216372270856996,10.653682179522548,76.75600557660512,2025-10-14 06:59:32,2.397897983832677,5.0,
W-00032,1223.7773603735259,101.71428663415509,55.349838881643485,5.606753223078604,0.0822435080312237,247.4470342586977,46.986269514273815,19.24042062774274,Cu-Cu,Nitrogen,Butt,1.0891281200693397,2.5008947560016037,0.7218911330176434,0.04862260289225707,Experimental,0.513098648889905,0.3787027631036877,0.8746028070513846,0,0,0.0,0,0,5.112567556549592,922.4603841799959,755.517417166347,14.17392102038719,9.864230809370634,10.267842034195503,245,514.9606177179776,78.31965197489369,37.5949277939504,0.0,18.921573016682036,65.53091218408721,2025-10-14 06:59:32,3.3812430073738007,4.0,
W-00033,1066.4392512669501,90.66830056843307,36.354101316979786,6.1812137931140185,-0.04526280567575625,173.13964116823576,60.19165453547195,12.953248734961281,Al-Al,Argon-Helium,Lap,1.582646455511114,1.8379384519886384,0.7057191397088388,0.0679335222277903,Experimental,0.6375731306288503,0.3778635114663561,1.1209276981463732,0,0,0.0,0,0,5.675827425382159,909.6209691294151,661.875997588307,11.89577385556607,14.521010550477975,5.089935025962148,317,550.0745676778322,95.0,26.03840958847056,0.21056467561778816,10.011426762953974,70.43726360588998,2025-10-14 06:59:32,1.6825743550084211,5.0,
W-00034,1990.5132728224353,52.15559143348915,28.445128672501802,3.8883884730744986,0.9553267013660476,92.33225443887866,31.177652987512147,12.590216560815318,Cu-Cu,Nitrogen,Lap,1.2484876798328084,3.496969940908335,2.2898943926587227,0.4133431678479824,Experimental,1.7914205030418233,1.0675522736191279,2.7954533296162607,0,0,0.0,0,1,8.321288311905557,5866.531028295495,3518.796497466185,7.988406545026179,21.419977830780546,34.68561116814425,1917,609.5894578689529,84.64765878489965,29.132869032687054,0.40155585257438164,13.292104261989575,91.24313450724874,2025-10-14 06:59:32,2.2455053476212954,5.0,
W-00035,2045.7423480985262,61.07633637792161,24.13388172762872,4.631408981283954,0.13773237541221933,231.89029775964576,41.2796326812706,11.622085060214227,Cu-Cu,Nitrogen,Butt,1.4126222887951638,2.4525454526491903,2.009690629221865,0.14444262715588824,Experimental,1.9724958790011404,1.0020714100303927,3.003730964904201,0,1,55.74805248490251,1,0,6.33219924444383,4086.664853804205,2484.502276907174,13.797087130782765,17.09803363437434,23.57004025475967,1184,158.68673679812525,75.63455432119588,48.127165807598885,0.0,0.0,78.63989239195567,2025-10-14 06:59:32,1.0810808226922104,4.0,
W-00036,1763.292770681404,73.96964152293475,60.67242776717265,2.8560289390748395,-0.19331387608699382,248.57334110532295,41.21155202599743,9.80288106322616,Al-Steel,Argon-Helium,Lap,1.3616839476748304,2.9612094654801426,1.4302836145025934,0.09589950449114924,Experimental,1.3868952699877406,0.815601483966827,1.9334716334339053,0,0,0.0,0,0,6.302125959070915,3347.2836148164865,2052.720001612192,38.32578510182721,10.373552398797797,21.158772203495513,711,588.8542147243273,89.49296085139068,29.203741847726008,2.774466790004715,17.08660849764301,74.2355110197048,2025-10-14 06:59:32,4.07310379119809,4.0,
W-00037,1352.3565803878555,65.56078987392812,42.55712411013887,3.3151729172708824,-0.6024518785613768,232.29115098348728,47.507357180594106,11.981663441689875,Cu-Cu,Helium,Butt,2.0842572754621793,4.202413298758102,1.2376512695973363,0.08880028822717376,Experimental,1.0522839152137158,0.49381527366428357,1.5804832587597333,0,0,0.0,0,0,3.8852343996210257,1422.1318285914394,913.7740377798872,11.869969160335266,10.153396985763429,20.22694061797001,518,522.0316987314567,89.5099951660833,32.41053796767049,0.5213714285505751,11.849398348324755,70.66691463228331,2025-10-14 06:59:32,2.604039279091867,3.0,
W-00038,1126.370976748883,39.893539221760086,62.31852267572881,5.982483535484536,-0.5155031779432635,146.87465811614805,80.81345522557942,13.3341987899928,Cu-Al,Argon,Lap,2.1625312458398946,1.3705465686690164,1.6940652527532571,0.19223480239111948,Experimental,1.2263529998517508,0.594593918283238,1.7629540699807578,0,0,0.0,0,0,4.794413107638548,2039.8778913577848,950.0780354649797,27.370498580026933,12.0896864446487,0.0,715,573.0969321874072,94.04930992435438,32.86762156575402,3.38534719480301,20.64984081228638,80.0874403737087,2025-10-14 06:59:32,4.2645022946158155,4.0,
W-00039,1646.2422319449577,48.215393541990714,22.762618968924414,3.317190990018652,-0.37715036997842877,234.31482265666088,27.97925919680105,17.345501944877945,Al-Steel,Nitrogen,Lap,1.5056107726193921,1.5760804106310626,2.04860992850084,0.14571634189091595,Experimental,1.7230232663504568,0.8930911948813705,2.537022525877053,0,0,0.0,0,0,6.1742764598988975,4936.371179310921,2916.5937632211508,43.28848499078919,7.340475595398038,17.58438041036758,1121,514.8874416700748,95.0,29.793650759452316,2.5697442241973567,17.064774715721505,85.18878599855859,2025-10-14 06:59:32,3.833491984090905,3.0,
W-00040,1458.8569836967747,33.27987565460801,41.24962402922791,5.180550865137601,-0.33570068574451645,236.812441555835,50.764426201707074,8.100449382116038,Al-Steel,Helium,Lap,1.3010942019284344,2.9861758388674575,2.6301606391274683,0.18510856255746572,Experimental,1.6703653970954162,0.7050291462935963,2.4546282943088413,0,0,0.0,0,0,5.0379841949777795,4153.757298691223,2269.5885189857195,38.813460946106225,12.106199219295375,23.345115634180523,944,603.7005367798401,91.25746834970995,28.934689444000572,3.4793279657785603,20.766599509015208,78.268664956573,2025-10-14 06:59:32,4.314977062913908,5.0,
W-00041,1162.936933034438,75.30925173375118,52.51160625977226,6.140024436293295,0.5194918661128667,220.4841289375348,36.40791084959217,11.27579376161454,Al-Steel,Nitrogen,Butt,0.9299389629145047,2.088292708380357,0.926529136536286,0.07003747775414562,Experimental,0.7413006306282038,0.4690406286864332,0.9668151679980417,0,0,0.0,0,0,4.709023262571561,1128.8957977918205,869.0796207940152,46.45667300969048,13.691122847120452,22.49006680034306,399,517.8819010033229,93.27539008815263,33.169725248644944,3.2368574149631795,9.633491117555993,67.58978060576464,2025-10-14 06:59:32,2.142634678331531,3.0,
W-00042,1499.9394302358826,54.0992469022408,66.51198294306732,2.720503123065435,0.07703015702180992,236.3533247175405,78.2944234279497,19.431578385666207,Al-Al,Argon,Butt,2.3447218018948908,1.851893456080835,1.663541933897518,0.11730615142150508,Experimental,1.3863367054925517,0.7798337507161407,1.7892313537365243,0,0,0.0,0,1,4.457141968188391,4019.6612236041287,2402.669306162038,15.969253029072124,12.514971995228342,26.927977986461865,1292,381.2816752426066,91.64445768363521,36.341532278876485,0.12963607319513082,20.2843491821258,84.30815404130449,2025-10-14 06:59:32,1.740434921711381,4.0,
W-00043,987.7079340686595,38.99603772711137,41.435901934113595,5.389245024585356,0.02933111692693445,250.99301472744781,32.12158006665888,10.152165971980262,Al-Al,Nitrogen,Lap,0.8028217827392795,1.3105174182527626,1.5197050648794066,0.1009128392497063,Experimental,1.0104655184387281,0.5992436631530746,1.4185162305386858,0,0,0.0,0,0,2.242135126816803,2032.2872573415661,1190.3712119529962,12.492522889972014,13.748497872619081,16.591251784649295,738,616.1541305851778,95.0,32.46962770908124,0.0,25.6137097809766,76.1750625856829,2025-10-14 06:59:32,4.887622730606682,5.0,
W-00044,1901.8947766003223,56.72140362473274,56.87072150762634,3.795332531120361,-0.6007122892174531,214.50188156995338,46.421169662751744,13.169396690416525,Cu-Cu,Argon,Butt,1.2571915408334546,1.1960669360359921,2.011827622443767,0.15631779138090138,Experimental,1.9381303191936774,0.9902418531474116,2.9402260518240277,0,0,0.0,0,0,6.156518199950888,5695.318099605548,3551.710459568314,5.0,13.649211151640426,25.42074519408391,2216,424.19754072223105,87.68541810256836,44.26933618673041,0.0,18.93255970090635,100.0,2025-10-14 06:59:32,3.869311148163478,3.0,
