temperature_K,CTE_K_inv,thermal_strain
910.2222222222222,1.3009657777777778e-05,0.007962850146395061
924.0909090909091,1.3020752727272729e-05,0.008150221799157026
937.959595959596,1.3031847676767678e-05,0.008337901196679728
951.8282828282828,1.3042942626262627e-05,0.008525888338963167
965.6969696969697,1.3054037575757576e-05,0.008714183226007347
979.5656565656566,1.3065132525252526e-05,0.008902785857812266
993.4343434343434,1.3076227474747475e-05,0.009091696234377921
1007.3030303030303,1.3087322424242424e-05,0.009280914355704316
1021.1717171717172,1.3098417373737374e-05,0.00947044022179145
1035.0404040404042,1.3109512323232325e-05,0.009660273832639326
1048.909090909091,1.3120607272727274e-05,0.009850415188247936
1062.7777777777778,1.3131702222222223e-05,0.010040864288617286
1076.6464646464647,1.3142797171717172e-05,0.010231621133747374
1090.5151515151515,1.3153892121212122e-05,0.0104226857236382
1104.3838383838383,1.3164987070707071e-05,0.010614058058289766
1118.2525252525252,1.317608202020202e-05,0.01080573813770207
1132.121212121212,1.318717696969697e-05,0.010997725961875114
1145.9898989898988,1.319827191919192e-05,0.011190021530808896
1159.8585858585857,1.320936686868687e-05,0.011382624844503418
1173.7272727272727,1.3220461818181819e-05,0.01157553590295868
1187.5959595959596,1.3231556767676768e-05,0.011768754706174677
1201.4646464646464,1.3242651717171718e-05,0.011962281254151413
1215.3333333333335,1.3253746666666667e-05,0.012156115546888892
1229.2020202020203,1.3264841616161616e-05,0.012350257584387105
1243.0707070707072,1.3275936565656566e-05,0.012544707366646058
1256.939393939394,1.3287031515151516e-05,0.012739464893665751
1270.8080808080808,1.3298126464646466e-05,0.01293453016544618
1284.6767676767677,1.3309221414141415e-05,0.013129903181987349
1298.5454545454545,1.3320316363636364e-05,0.013325583943289256
1312.4141414141413,1.3331411313131314e-05,0.013521572449351902
1326.2828282828282,1.3342506262626263e-05,0.013717868700175285
1340.1515151515152,1.3353601212121212e-05,0.013914472695759416
1354.020202020202,1.3364696161616163e-05,0.014111384436104279
1367.888888888889,1.3375791111111112e-05,0.01430860392120988
1381.7575757575758,1.3386886060606062e-05,0.01450613115107622
1395.6262626262626,1.3397981010101011e-05,0.014703966125703297
1409.4949494949494,1.340907595959596e-05,0.014902108845091114
1423.3636363636363,1.342017090909091e-05,0.01510055930923967
1437.2323232323233,1.3431265858585859e-05,0.015299317518148964
1451.1010101010102,1.3442360808080808e-05,0.015498383471818998
1464.969696969697,1.3453455757575757e-05,0.01569775717024977
1478.8383838383838,1.3464550707070707e-05,0.01589743861344128
1492.7070707070707,1.3475645656565658e-05,0.016097427801393532
1506.5757575757575,1.3486740606060607e-05,0.016297724734106518
1520.4444444444443,1.3497835555555556e-05,0.016498329411580245
1534.3131313131314,1.3508930505050506e-05,0.016699241833814715
1548.1818181818182,1.3520025454545455e-05,0.01690046200080992
1562.050505050505,1.3531120404040404e-05,0.017101989912565865
1575.919191919192,1.3542215353535355e-05,0.017303825569082547
1589.7878787878788,1.3553310303030304e-05,0.017505968970359966
1603.6565656565656,1.3564405252525254e-05,0.017708420116398126
1617.5252525252524,1.3575500202020203e-05,0.017911179007197024
1631.3939393939395,1.3586595151515152e-05,0.018114245642756658
1645.2626262626263,1.3597690101010102e-05,0.018317620023077033
1659.1313131313132,1.360878505050505e-05,0.018521302148158145
1673.0,1.361988e-05,0.018725292018
