temperature,cte,units
151.0,1.4517556564433572e-05,/°C
152.0,1.4954949775451205e-05,/°C
153.0,1.487718191192978e-05,/°C
154.0,1.4936439599459128e-05,/°C
155.0,1.4437165792445581e-05,/°C
156.0,1.3969061605677475e-05,/°C
157.0,1.4848396280707483e-05,/°C
158.0,1.4895572948127106e-05,/°C
159.0,1.4354815022650872e-05,/°C
160.0,1.4053405446399964e-05,/°C
161.0,1.489354535757976e-05,/°C
162.0,1.4265373460404494e-05,/°C
163.0,1.4281681547567023e-05,/°C
164.0,1.4541201454880056e-05,/°C
165.0,1.5072228272040956e-05,/°C
166.0,1.4699110138023936e-05,/°C
167.0,1.3819221609262056e-05,/°C
168.0,1.437696244830124e-05,/°C
169.0,1.4682724306208922e-05,/°C
170.0,1.4509207137844023e-05,/°C
171.0,1.4805595430550764e-05,/°C
172.0,1.420817479370975e-05,/°C
173.0,1.5775664256337164e-05,/°C
174.0,1.5138974615627594e-05,/°C
175.0,1.4601596935628668e-05,/°C
176.0,1.5014176912414547e-05,/°C
177.0,1.4847404386666416e-05,/°C
178.0,1.4567368845787299e-05,/°C
179.0,1.5057215538010435e-05,/°C
180.0,1.4026488714564498e-05,/°C
181.0,1.4865838792661053e-05,/°C
182.0,1.5594473460122697e-05,/°C
183.0,1.5027503863462357e-05,/°C
184.0,1.5620107467804224e-05,/°C
185.0,1.5112952073010033e-05,/°C
186.0,1.5194750543501764e-05,/°C
187.0,1.4884107693275013e-05,/°C
188.0,1.490518923626501e-05,/°C
189.0,1.3931194118938156e-05,/°C
190.0,1.4628915802039808e-05,/°C
191.0,1.5185482696251125e-05,/°C
192.0,1.4953970829327613e-05,/°C
193.0,1.4527565549917246e-05,/°C
194.0,1.4907082651587624e-05,/°C
195.0,1.4973829589814696e-05,/°C
196.0,1.5305020727532477e-05,/°C
197.0,1.579033173486433e-05,/°C
198.0,1.5013232007992755e-05,/°C
199.0,1.4622246226992015e-05,/°C
200.0,1.5164302325668346e-05,/°C
201.0,1.5776939602547612e-05,/°C
202.0,1.4055416598115256e-05,/°C
203.0,1.5245716313098281e-05,/°C
204.0,1.533853989975136e-05,/°C
205.0,1.4716535591359484e-05,/°C
206.0,1.5861201086140275e-05,/°C
207.0,1.5627709973976468e-05,/°C
208.0,1.465170056509619e-05,/°C
209.0,1.5210379194848047e-05,/°C
210.0,1.5885077568216174e-05,/°C
211.0,1.62685408101e-05,/°C
212.0,1.507654838160568e-05,/°C
213.0,1.4592330507972744e-05,/°C
214.0,1.4452066058247795e-05,/°C
215.0,1.4634481029995017e-05,/°C
216.0,1.4650465294618995e-05,/°C
217.0,1.5352243680093354e-05,/°C
218.0,1.5022492100555883e-05,/°C
219.0,1.4675001575416968e-05,/°C
220.0,1.5071444195915192e-05,/°C
221.0,1.4977247869466757e-05,/°C
222.0,1.477331425169474e-05,/°C
223.0,1.4668104660275734e-05,/°C
224.0,1.563393078381811e-05,/°C
225.0,1.4629798714585434e-05,/°C
226.0,1.503540946308843e-05,/°C
227.0,1.5239047502301913e-05,/°C
228.0,1.5701863333819044e-05,/°C
229.0,1.4450485873248955e-05,/°C
230.0,1.4504830603519861e-05,/°C
231.0,1.482831479712112e-05,/°C
232.0,1.4488837828846581e-05,/°C
233.0,1.4530355489765916e-05,/°C
234.0,1.5388443276919666e-05,/°C
235.0,1.5630293089829246e-05,/°C
236.0,1.4928602737618452e-05,/°C
237.0,1.500116024026622e-05,/°C
238.0,1.5405708781942672e-05,/°C
239.0,1.6438002712907723e-05,/°C
240.0,1.539124788509928e-05,/°C
241.0,1.5308658049496092e-05,/°C
242.0,1.566397338944918e-05,/°C
243.0,1.5867975282838117e-05,/°C
244.0,1.585057095253144e-05,/°C
245.0,1.5530849070560136e-05,/°C
246.0,1.600400949571136e-05,/°C
247.0,1.593027255398168e-05,/°C
248.0,1.5241316174374546e-05,/°C
249.0,1.5821321221346536e-05,/°C
250.0,1.4824514909848674e-05,/°C
251.0,1.5100317041260232e-05,/°C
252.0,1.4458225134969269e-05,/°C
253.0,1.65879727459247e-05,/°C
254.0,1.5893893562194417e-05,/°C
255.0,1.62066700837064e-05,/°C
256.0,1.5346066846476086e-05,/°C
257.0,1.5699890505765746e-05,/°C
258.0,1.4917889235707475e-05,/°C
259.0,1.5807868974502648e-05,/°C
260.0,1.6950271551337662e-05,/°C
261.0,1.5028163082929206e-05,/°C
262.0,1.5724210762741915e-05,/°C
263.0,1.6116991716733954e-05,/°C
264.0,1.566142026479626e-05,/°C
265.0,1.5706929660901343e-05,/°C
266.0,1.489553157208065e-05,/°C
267.0,1.4535084256745192e-05,/°C
268.0,1.5476850468550065e-05,/°C
269.0,1.5941716009339725e-05,/°C
270.0,1.686204792166095e-05,/°C
271.0,1.5196140559144596e-05,/°C
272.0,1.6496164480447297e-05,/°C
273.0,1.6055268466378717e-05,/°C
274.0,1.5518183957791982e-05,/°C
275.0,1.6410022659959474e-05,/°C
276.0,1.6564938953168376e-05,/°C
277.0,1.6013015950189917e-05,/°C
278.0,1.625580789021136e-05,/°C
279.0,1.5795894218135788e-05,/°C
280.0,1.5440455769350915e-05,/°C
281.0,1.4232419507387126e-05,/°C
282.0,1.607824463857482e-05,/°C
283.0,1.5305765804894064e-05,/°C
284.0,1.5911935350320764e-05,/°C
285.0,1.5889642878652104e-05,/°C
286.0,1.692081540411493e-05,/°C
287.0,1.596473980867156e-05,/°C
288.0,1.545800069607137e-05,/°C
289.0,1.586827487427917e-05,/°C
290.0,1.6036895046270725e-05,/°C
291.0,1.661328686475572e-05,/°C
292.0,1.583710041013569e-05,/°C
293.0,1.6592824353073643e-05,/°C
294.0,1.585936461681156e-05,/°C
295.0,1.5582912132754805e-05,/°C
296.0,1.6328700332194455e-05,/°C
297.0,1.5845282169738416e-05,/°C
298.0,1.6552151193330123e-05,/°C
299.0,1.5740993861259e-05,/°C
300.0,1.5723379349687376e-05,/°C
301.0,1.6212533597844326e-05,/°C
302.0,1.6537166617833802e-05,/°C
303.0,1.6493353093210902e-05,/°C
304.0,1.5501120062852966e-05,/°C
305.0,1.6488444552686518e-05,/°C
306.0,1.6288465449382908e-05,/°C
307.0,1.5928496087476563e-05,/°C
308.0,1.6000956271770332e-05,/°C
309.0,1.599872707336413e-05,/°C
310.0,1.6029923049630706e-05,/°C
311.0,1.552019938741841e-05,/°C
312.0,1.5895342177211136e-05,/°C
313.0,1.6339135963824933e-05,/°C
314.0,1.6760540878773107e-05,/°C
315.0,1.6516346994490594e-05,/°C
316.0,1.6718875186035647e-05,/°C
317.0,1.648310423302688e-05,/°C
318.0,1.687989774575568e-05,/°C
319.0,1.6105798995403896e-05,/°C
320.0,1.6465014086241673e-05,/°C
321.0,1.6474022453106498e-05,/°C
322.0,1.6302672404227337e-05,/°C
323.0,1.7548201260714764e-05,/°C
324.0,1.6355969733163217e-05,/°C
325.0,1.6540229686448678e-05,/°C
326.0,1.566587238884554e-05,/°C
327.0,1.5601954136017582e-05,/°C
328.0,1.6471101154620947e-05,/°C
329.0,1.6470791527768954e-05,/°C
330.0,1.616049956352392e-05,/°C
331.0,1.6323776665596063e-05,/°C
332.0,1.6601259079529476e-05,/°C
333.0,1.6096932655656924e-05,/°C
334.0,1.6132533936947807e-05,/°C
335.0,1.7680060333287588e-05,/°C
336.0,1.7502375046960457e-05,/°C
337.0,1.689365255338629e-05,/°C
338.0,1.594070554942113e-05,/°C
339.0,1.62119649381865e-05,/°C
340.0,1.6782673954772523e-05,/°C
341.0,1.583157723087444e-05,/°C
342.0,1.7280809412105385e-05,/°C
343.0,1.6461179160191877e-05,/°C
344.0,1.5754612227459947e-05,/°C
345.0,1.701975636328098e-05,/°C
346.0,1.589005234210988e-05,/°C
347.0,1.561115474884231e-05,/°C
348.0,1.722793866822677e-05,/°C
349.0,1.6365989755596952e-05,/°C
350.0,1.706689402258926e-05,/°C
351.0,1.759012472794552e-05,/°C
352.0,1.5710166402825788e-05,/°C
353.0,1.6582408102473064e-05,/°C
354.0,1.688272905071911e-05,/°C
355.0,1.594447344026404e-05,/°C
356.0,1.723686005104715e-05,/°C
357.0,1.6509563321674373e-05,/°C
358.0,1.7583632318901264e-05,/°C
359.0,1.6601557943536532e-05,/°C
360.0,1.585081591250681e-05,/°C
361.0,1.670633009531605e-05,/°C
362.0,1.7359118350914715e-05,/°C
363.0,1.6822014023731608e-05,/°C
364.0,1.630508310929245e-05,/°C
365.0,1.6796058032172336e-05,/°C
366.0,1.6941013960489953e-05,/°C
367.0,1.632832658215032e-05,/°C
368.0,1.675856001368454e-05,/°C
369.0,1.5839441592561666e-05,/°C
370.0,1.7447826329817256e-05,/°C
371.0,1.7375286154856042e-05,/°C
372.0,1.739561293261413e-05,/°C
373.0,1.735455738849596e-05,/°C
374.0,1.685626464085656e-05,/°C
375.0,1.7091480087737773e-05,/°C
376.0,1.674013308454307e-05,/°C
377.0,1.6691983101829676e-05,/°C
378.0,1.66484091889532e-05,/°C
379.0,1.682745501932084e-05,/°C
380.0,1.7159021638197893e-05,/°C
381.0,1.611020029556651e-05,/°C
382.0,1.739833147233431e-05,/°C
383.0,1.6289869880959083e-05,/°C
384.0,1.7292526960158018e-05,/°C
385.0,1.719983981682298e-05,/°C
386.0,1.6794935789788143e-05,/°C
387.0,1.71467368438574e-05,/°C
388.0,1.6139958157240428e-05,/°C
389.0,1.6835962850783245e-05,/°C
390.0,1.6692248750867125e-05,/°C
391.0,1.7970305417300756e-05,/°C
392.0,1.7375655260432254e-05,/°C
393.0,1.771228173973944e-05,/°C
394.0,1.6314932852934368e-05,/°C
395.0,1.673169462292557e-05,/°C
396.0,1.7503658452661534e-05,/°C
397.0,1.723062639396078e-05,/°C
398.0,1.628323766200621e-05,/°C
399.0,1.6595931087800352e-05,/°C
400.0,1.7326022361995048e-05,/°C
401.0,1.8768065183300174e-05,/°C
402.0,1.9273677823019985e-05,/°C
403.0,1.989852702276738e-05,/°C
404.0,1.959193354225514e-05,/°C
405.0,1.993014647213993e-05,/°C
406.0,1.975994891516029e-05,/°C
407.0,1.9269435718054313e-05,/°C
408.0,1.9968999373641936e-05,/°C
409.0,1.9020921759196197e-05,/°C
410.0,1.9373403131768916e-05,/°C
411.0,2.0560482865983553e-05,/°C
412.0,1.9732478375899975e-05,/°C
413.0,2.0173350039397063e-05,/°C
414.0,1.9274030616000666e-05,/°C
415.0,2.006142281448859e-05,/°C
416.0,1.9990225387055485e-05,/°C
417.0,2.0045622719291858e-05,/°C
418.0,2.01649496680917e-05,/°C
419.0,1.929219481835746e-05,/°C
420.0,1.9961290352689368e-05,/°C
421.0,2.0081088435869457e-05,/°C
422.0,1.9996872732592028e-05,/°C
423.0,2.0074274820614675e-05,/°C
424.0,1.9341243520698235e-05,/°C
425.0,2.027955411691597e-05,/°C
426.0,1.9798734298861735e-05,/°C
427.0,2.0964770134682102e-05,/°C
428.0,2.1107546435928284e-05,/°C
429.0,2.034370365659084e-05,/°C
430.0,2.0022503428140154e-05,/°C
431.0,2.0976976927397096e-05,/°C
432.0,2.060916664843692e-05,/°C
433.0,1.9629540166904375e-05,/°C
434.0,2.024885692637522e-05,/°C
435.0,2.058083556366974e-05,/°C
436.0,2.0477263520618233e-05,/°C
437.0,2.0556646767166304e-05,/°C
438.0,2.1243070942496204e-05,/°C
439.0,2.048506781618935e-05,/°C
440.0,2.090353157149955e-05,/°C
441.0,2.034538919244057e-05,/°C
442.0,2.056487181742198e-05,/°C
443.0,2.0533175637309582e-05,/°C
444.0,2.0747926002620547e-05,/°C
445.0,2.1182489653670137e-05,/°C
446.0,2.08563155851833e-05,/°C
447.0,2.0413695327120967e-05,/°C
448.0,2.0754216783864245e-05,/°C
449.0,2.0874585434688524e-05,/°C
450.0,2.12239010110017e-05,/°C
451.0,2.043481509742627e-05,/°C
452.0,2.0852363684682036e-05,/°C
453.0,2.137316605981342e-05,/°C
454.0,2.121925294757925e-05,/°C
455.0,2.084751150222921e-05,/°C
456.0,2.1145300303726217e-05,/°C
457.0,2.1945225849848864e-05,/°C
458.0,2.2186125045800528e-05,/°C
459.0,2.0861374168968977e-05,/°C
460.0,2.1541231928911033e-05,/°C
461.0,2.1816667501316254e-05,/°C
462.0,2.115972586944532e-05,/°C
463.0,2.1223983437224478e-05,/°C
464.0,2.151411270851357e-05,/°C
465.0,2.1575498785415e-05,/°C
466.0,2.2043260044540398e-05,/°C
467.0,2.1220068452784948e-05,/°C
468.0,2.1145045638197057e-05,/°C
469.0,2.2036903931644932e-05,/°C
470.0,2.2408928402179136e-05,/°C
471.0,2.168338118218186e-05,/°C
472.0,2.1379708574780708e-05,/°C
473.0,2.172501730421387e-05,/°C
474.0,2.1354279786918506e-05,/°C
475.0,2.1968281569275773e-05,/°C
476.0,2.180491516639213e-05,/°C
477.0,2.1806432165573063e-05,/°C
478.0,2.2687533516417207e-05,/°C
479.0,2.2198447996527055e-05,/°C
480.0,2.097413061359626e-05,/°C
481.0,2.2920724943926372e-05,/°C
482.0,2.268489092058639e-05,/°C
483.0,2.2974540459546214e-05,/°C
484.0,2.311217520475559e-05,/°C
485.0,2.279904771950467e-05,/°C
486.0,2.204142853818548e-05,/°C
487.0,2.284281678498176e-05,/°C
488.0,2.3489962947354157e-05,/°C
489.0,2.3194152936391306e-05,/°C
490.0,2.3680008056762333e-05,/°C
491.0,2.373756396093466e-05,/°C
492.0,2.2930351649167436e-05,/°C
493.0,2.3677356696761304e-05,/°C
494.0,2.3427899824260738e-05,/°C
495.0,2.2802373492600586e-05,/°C
496.0,2.3585774478760246e-05,/°C
497.0,2.3352361721668134e-05,/°C
498.0,2.322818000598227e-05,/°C
499.0,2.369316771020762e-05,/°C
500.0,2.4238441380815168e-05,/°C
501.0,2.3272641595813868e-05,/°C
502.0,2.3839977988112864e-05,/°C
503.0,2.3345874162101867e-05,/°C
504.0,2.4219040526419876e-05,/°C
505.0,2.39310937232351e-05,/°C
506.0,2.414232248278822e-05,/°C
507.0,2.3133539911609528e-05,/°C
508.0,2.417797524829471e-05,/°C
509.0,2.394159870882737e-05,/°C
510.0,2.514245471861372e-05,/°C
511.0,2.466380509154671e-05,/°C
512.0,2.428864154415159e-05,/°C
513.0,2.4470088640884544e-05,/°C
514.0,2.468014431132932e-05,/°C
515.0,2.5027520118593895e-05,/°C
516.0,2.4685290695432672e-05,/°C
517.0,2.4564872754352085e-05,/°C
518.0,2.5621754963882284e-05,/°C
519.0,2.4967502734768678e-05,/°C
520.0,2.5351470967830688e-05,/°C
521.0,2.6387908155155318e-05,/°C
522.0,2.5581266256504967e-05,/°C
523.0,2.6079908811806872e-05,/°C
524.0,2.5117443369426754e-05,/°C
525.0,2.638940719336862e-05,/°C
526.0,2.5944391118240687e-05,/°C
527.0,2.532523207892952e-05,/°C
528.0,2.597406660033889e-05,/°C
529.0,2.5401795340403972e-05,/°C
530.0,2.5557886126724447e-05,/°C
531.0,2.6801864801491153e-05,/°C
532.0,2.6345895437252046e-05,/°C
533.0,2.548512898493237e-05,/°C
534.0,2.643161112320601e-05,/°C
535.0,2.594878163510645e-05,/°C
536.0,2.6155062902033747e-05,/°C
537.0,2.6410942034030636e-05,/°C
538.0,2.637635606873388e-05,/°C
539.0,2.7217663431215523e-05,/°C
540.0,2.6153229662357652e-05,/°C
541.0,2.731030664892413e-05,/°C
542.0,2.7076789824578197e-05,/°C
543.0,2.7198849406827145e-05,/°C
544.0,2.705945165291548e-05,/°C
545.0,2.7543302920959885e-05,/°C
546.0,2.6300627906687124e-05,/°C
547.0,2.6656681730929253e-05,/°C
548.0,2.7363169862531147e-05,/°C
549.0,2.702534232674811e-05,/°C
550.0,2.7708186239104104e-05,/°C
551.0,2.721541470035392e-05,/°C
552.0,2.8431993344582255e-05,/°C
553.0,2.7315095635850244e-05,/°C
554.0,2.7834820735665406e-05,/°C
555.0,2.9004753818704844e-05,/°C
556.0,2.810954406368252e-05,/°C
557.0,2.835525853487079e-05,/°C
558.0,2.8917420383458595e-05,/°C
559.0,2.7832982407200945e-05,/°C
560.0,2.9369442300053272e-05,/°C
561.0,2.904150302082287e-05,/°C
562.0,2.8695809219997494e-05,/°C
563.0,2.8949682645796407e-05,/°C
564.0,2.823942242194672e-05,/°C
565.0,2.913173566081674e-05,/°C
566.0,2.980087833728311e-05,/°C
567.0,2.9394954080955933e-05,/°C
568.0,2.9546955579265453e-05,/°C
569.0,3.022772409712142e-05,/°C
570.0,3.0083262034835212e-05,/°C
571.0,3.025151830577518e-05,/°C
572.0,2.9644662112005444e-05,/°C
573.0,3.0178235882304e-05,/°C
574.0,3.0084780649947387e-05,/°C
575.0,3.076099677437275e-05,/°C
576.0,3.0116814649620912e-05,/°C
577.0,3.0909718312665945e-05,/°C
578.0,3.142867040161544e-05,/°C
579.0,3.110795935355414e-05,/°C
580.0,3.178451247969163e-05,/°C
581.0,3.165400781024141e-05,/°C
582.0,3.125939252343356e-05,/°C
583.0,3.168926902117657e-05,/°C
584.0,3.2059246448700246e-05,/°C
585.0,3.1993883109267324e-05,/°C
586.0,3.153913378452077e-05,/°C
587.0,3.248920827653864e-05,/°C
588.0,3.292668017522774e-05,/°C
589.0,3.2815223643692666e-05,/°C
590.0,3.377147140301375e-05,/°C
591.0,3.2449891439766385e-05,/°C
592.0,3.32879164075515e-05,/°C
593.0,3.264240134020535e-05,/°C
594.0,3.3622477955138606e-05,/°C
595.0,3.364703415156201e-05,/°C
596.0,3.368624697733147e-05,/°C
597.0,3.337060490839273e-05,/°C
598.0,3.342842947469064e-05,/°C
599.0,3.42272639595512e-05,/°C
600.0,3.330607412968985e-05,/°C
