company_id,company_name,country,fintech_type,quarter,year,quarter_num,quarters_since_founding,company_age_years,quarterly_revenue,quarterly_costs,net_income,burn_rate,revenue_growth_rate,profit_margin,active_users,transaction_count,transaction_volume,avg_transaction_value,customer_acquisition_cost,churn_rate,number_of_agents,user_growth_rate,funding_round,funding_stage,funding_amount,total_funding_to_date,is_distressed,distress_type,regulatory_action,closure_risk,acquisition_risk,revenue_per_user,transaction_value_per_user,cost_per_user
FT_002,Capitec_914,Mozambique,Digital Banking,2023-01-01,2023,1,16,4.0,3416515.32870395,2875921.797802979,540593.530900971,0.0,-32.35283038656313,15.822950547277198,603325,5640883,564088300,100,10.475233060928563,14.320671525884457,4312,36.041474334664755,False,,0.0,0.0,False,,False,0.0,0.0,5.6628108046309205,934.9658973190237,4.7667870514283
FT_002,Capitec_914,Mozambique,Digital Banking,2023-04-01,2023,2,17,4.2,2092304.4420261495,2310598.3641964872,-218293.92217033776,218293.92217033776,-67.57755021921983,-10.433181605203968,319008,1277264,127726400,100,17.184454635184927,10.938199433548775,691,15.567164907853615,False,,0.0,0.0,False,,False,0.0,0.0,6.558783610524342,400.3861972113552,7.243073415702701
FT_002,Capitec_914,Mozambique,Digital Banking,2023-07-01,2023,3,18,4.5,3020873.948452279,3477354.4701847183,-456480.5217324393,456480.5217324393,-54.130126316885764,-15.110876174304245,426525,4759349,475934900,100,15.952260845341739,8.483286523214753,2086,18.880043181978536,False,,0.0,0.0,False,,False,0.0,0.0,7.082524936292782,1115.8429165934,8.152756509430205
FT_002,Capitec_914,Mozambique,Digital Banking,2023-10-01,2023,4,19,4.8,2785203.685902751,2655467.6636093976,129736.02229335345,0.0,-58.1110413745811,4.658044327242907,1208604,11975840,1197584000,100,5.066750649892048,7.147961050702964,6896,47.1968978595437,False,,0.0,0.0,False,,False,0.0,0.0,2.304479950341676,990.8820424224973,2.1971362527423355
FT_002,Capitec_914,Mozambique,Digital Banking,2024-01-01,2024,1,20,5.0,15074311.33687309,15956281.117390703,-881969.7805176135,881969.7805176135,-3.142548486186325,-5.850813087296651,565194,4269802,426980200,100,13.946387261658977,10.748060448744145,2351,25.701760228575676,False,,0.0,0.0,False,,False,0.0,0.0,26.671039212859814,755.4577720216421,28.23151186564384
FT_002,Capitec_914,Mozambique,Digital Banking,2024-04-01,2024,2,21,5.2,810171.9983490371,683193.8612572463,126978.13709179079,0.0,-88.93678192479953,15.672985162477346,307036,3220779,322077900,100,9.787805534230314,8.407833467136598,1125,8.910995165623156,False,,0.0,0.0,False,,False,0.0,0.0,2.638687314676576,1048.990672103597,2.2251262433631442
FT_002,Capitec_914,Mozambique,Digital Banking,2024-07-01,2024,3,22,5.5,3552036.8248907016,2328714.3923573275,1223322.432533374,0.0,-59.52509776579614,34.44002674637295,382159,2111401,211140100,100,12.41819171964702,8.694709058468035,926,17.746577232983917,False,,0.0,0.0,False,,False,0.0,0.0,9.294657001119171,552.4928105840762,6.093574643950103
FT_002,Capitec_914,Mozambique,Digital Banking,2024-10-01,2024,4,23,5.8,3772485.396207069,3489137.793725777,283347.6024812921,0.0,-57.593794087967034,7.510899916701476,207454,2358499,235849900,100,12.535183568011977,8.382189643767948,896,3.067145957535148,False,,0.0,0.0,False,,False,0.0,0.0,18.184683815241304,1136.878054894097,16.818850413709917
FT_003,Aella Credit_617,Nigeria,POS Solutions,2019-01-01,2019,1,24,6.0,3370131.5878146184,2651151.489231005,718980.0985836135,0.0,-62.92600279306294,21.333888005537503,220511,774619,77461900,100,8.133591610400515,9.969858481140012,480,7.104675368067567,False,,0.0,0.0,False,,False,0.0,0.0,15.283281050898225,351.28360943445,12.022762987928061
FT_003,Aella Credit_617,Nigeria,POS Solutions,2019-04-01,2019,2,25,6.2,747742.8951289195,471825.00233401154,275917.89279490797,0.0,-91.73310054160224,36.900102240000095,150248,717355,71735500,100,12.671482005932376,3.722410732458981,697,3.6415853699040768,False,,0.0,0.0,False,,False,0.0,0.0,4.976724449769178,477.4472871519088,3.1403080396012695
FT_003,Aella Credit_617,Nigeria,POS Solutions,2019-07-01,2019,3,26,6.5,2569162.67491811,1618346.7526753403,950815.9222427697,0.0,-71.99573149794367,37.00878622927512,311569,1533126,153312600,100,6.419049720075993,9.588954715679083,5019,13.089368226812711,False,,0.0,0.0,False,,False,0.0,0.0,8.245886705410712,492.0662838729142,5.194184121897044
FT_003,Aella Credit_617,Nigeria,POS Solutions,2019-10-01,2019,4,27,6.8,1023201.1536524037,671700.7137280621,351500.4399243416,0.0,-87.46916142055028,34.35301442630619,352591,2549169,254916900,100,14.070951467198329,9.640759978629873,1539,17.99704150556434,False,,0.0,0.0,False,,False,0.0,0.0,2.901949152566015,722.9818685105405,1.9050421415409415
FT_003,Aella Credit_617,Nigeria,POS Solutions,2020-01-01,2020,1,28,7.0,1634051.506997795,1104967.1658865085,529084.3411112865,0.0,-81.87427609607037,32.378681996589016,362654,3599528,359952800,100,5.107750843713552,3.0886548009164945,3245,12.555868934223774,True,Series C,95771458.15792279,95771458.15792279,False,,False,0.0,0.0,4.50581410103789,992.5515780882052,3.046890881905366
FT_003,Aella Credit_617,Nigeria,POS Solutions,2020-04-01,2020,2,29,7.2,865107.9975776523,651571.4065445726,213536.59103307978,0.0,-89.15629660326667,24.683229334486956,402468,1208172,120817200,100,13.355141938831334,4.711860152496924,1534,14.821818467608919,False,,0.0,0.0,False,,False,0.0,0.0,2.149507532468798,300.1908226244074,1.6189396586674532
FT_003,Aella Credit_617,Nigeria,POS Solutions,2020-07-01,2020,3,30,7.5,2966373.6304722126,2244991.040556773,721382.5899154395,0.0,-75.16272705069764,24.31866918263441,364912,1612219,161221900,100,6.6469116872169955,7.359022667244732,1410,11.03673696607249,False,,0.0,0.0,False,,False,0.0,0.0,8.129010913513978,441.8103542771956,6.152143641636266
FT_003,Aella Credit_617,Nigeria,POS Solutions,2020-10-01,2020,4,31,7.8,6999562.099988889,4544977.994089723,2454584.1058991663,0.0,-60.5632433648412,35.06768096111416,178015,2506459,250645900,100,11.410162916384156,5.607443818518565,364,2.026316729640399,False,,0.0,0.0,False,,False,0.0,0.0,39.320069095238544,1408.0043816532316,25.531432711230643
FT_003,Aella Credit_617,Nigeria,POS Solutions,2021-01-01,2021,1,32,8.0,866004.3689807589,565675.3456496549,300329.0233311041,0.0,-92.76188639603158,34.67985082853281,236283,666882,66688200,100,4.4389626762647225,4.103307639458613,658,7.7250389467898115,False,,0.0,0.0,False,,False,0.0,0.0,3.6651150060764377,282.23867142367413,2.394058589274958
FT_003,Aella Credit_617,Nigeria,POS Solutions,2021-04-01,2021,2,33,8.2,1418769.6462204645,1084834.3518021968,333935.2944182677,0.0,-83.52722193903229,23.536963544988122,349592,1834688,183468800,100,6.105847828158311,8.6892296412953,5845,10.13962104921913,False,,0.0,0.0,False,,False,0.0,0.0,4.058358447048172,524.808348017117,3.1031440988414976
FT_003,Aella Credit_617,Nigeria,POS Solutions,2021-07-01,2021,3,34,8.5,8129054.730645111,5365237.671293028,2763817.059352083,0.0,-62.58871645742854,33.99924285086897,388010,1896257,189625700,100,5.39349367999904,9.192567613574756,1353,14.29783250153029,False,,0.0,0.0,False,,False,0.0,0.0,20.950632021455917,488.71343522074176,13.827575761689204
FT_003,Aella Credit_617,Nigeria,POS Solutions,2021-10-01,2021,4,35,8.8,6267640.50142003,4600192.031753213,1667448.4696668172,0.0,-65.04358401324293,26.604086007948784,684332,2041102,204110200,100,5.632939032527098,8.925535633255933,1673,18.12376606905765,False,,0.0,0.0,False,,False,0.0,0.0,9.158771621698284,298.2619547237306,6.722164142190067
FT_003,Aella Credit_617,Nigeria,POS Solutions,2022-01-01,2022,1,36,9.0,3875041.6091802665,3420452.013494637,454589.59568562964,0.0,-75.54872631971803,11.731218436691687,838939,6693894,669389400,100,13.131409037251808,5.265121679133861,14014,19.784111787283575,False,,0.0,0.0,False,,False,0.0,0.0,4.618978983192183,797.899966505312,4.077116469129027
FT_003,Aella Credit_617,Nigeria,POS Solutions,2022-04-01,2022,2,37,9.2,9242604.998930382,5594731.658756643,3647873.340173739,0.0,-64.87656866929572,39.468021630221095,683727,7137660,713766000,100,14.385457250655453,9.64088711894932,3022,16.25316544999769,False,,0.0,0.0,False,,False,0.0,0.0,13.517975740215585,1043.9342018086165,8.182698151099258
FT_003,Aella Credit_617,Nigeria,POS Solutions,2022-07-01,2022,3,38,9.5,12185478.323910771,8209412.367895483,3976065.956015288,0.0,-62.018935673874566,32.629543546216915,574134,6568602,656860200,100,13.61462397104673,6.451573954316933,2604,17.93576456111247,False,,0.0,0.0,False,,False,0.0,0.0,21.224101558017416,1144.0886622286782,14.29877409785082
FT_003,Aella Credit_617,Nigeria,POS Solutions,2022-10-01,2022,4,39,9.8,6692985.9709539395,4440869.119669557,2252116.851284383,0.0,-69.99335051431055,33.648910382571636,355209,3495444,349544400,100,5.279811091060625,7.8803769266515,947,8.758241913439937,False,,0.0,0.0,False,,False,0.0,0.0,18.84238848383329,984.0527689332196,12.50213006897223
FT_003,Aella Credit_617,Nigeria,POS Solutions,2023-01-01,2023,1,40,10.0,922201.6134076754,644025.5909401786,278176.0224674968,0.0,-93.59962151896954,30.164339166529324,158783,873921,87392100,100,6.159551600194611,6.255405693082554,1045,2.4632424691703436,False,,0.0,0.0,False,,False,0.0,0.0,5.807936702340146,550.3870061656474,4.056010976868926
FT_003,Aella Credit_617,Nigeria,POS Solutions,2023-04-01,2023,2,41,10.2,994636.6160668235,813907.352840728,180729.26322609547,0.0,-92.0002440856029,18.170381052405716,747952,10068556,1006855600,100,14.812415882989594,9.805154148364299,1807,17.604092246700123,False,,0.0,0.0,False,,False,0.0,0.0,1.3298134319673234,1346.1500203221597,1.0881812640927868
FT_003,Aella Credit_617,Nigeria,POS Solutions,2023-07-01,2023,3,42,10.5,18273803.11312186,14592436.421301924,3681366.691819936,0.0,-59.29748860399771,20.14559678152852,286041,3896496,389649600,100,6.4331142485864685,6.749434368021417,1397,6.971614758330488,False,,0.0,0.0,False,,False,0.0,0.0,63.8852581032854,1362.2159061113616,51.01519160295875
FT_003,Aella Credit_617,Nigeria,POS Solutions,2023-10-01,2023,4,43,10.8,891398.0767226522,587690.0037049663,303708.0730176859,0.0,-93.18379765518642,34.07098141094386,1037242,2535091,253509100,100,8.001272732464592,7.51888367999351,7707,18.575029692310977,False,,0.0,0.0,False,,False,0.0,0.0,0.8593925783208279,244.40689829374438,0.5665890927141075
FT_003,Aella Credit_617,Nigeria,POS Solutions,2024-01-01,2024,1,44,11.0,13148248.103506552,9167451.691484055,3980796.4120224975,0.0,-66.415966729205,30.276249586139503,291838,3571122,357112200,100,5.1310043299663395,9.093365403429239,929,5.469742042968048,False,,0.0,0.0,False,,False,0.0,0.0,45.0532422217345,1223.665869420706,31.41281016003418
FT_003,Aella Credit_617,Nigeria,POS Solutions,2024-04-01,2024,2,45,11.2,7804612.773915617,7437824.051770933,366788.7221446838,0.0,-70.8902311834416,4.69964023545865,317334,3853687,385368700,100,7.517705427252009,5.440964394904569,1942,9.371129536919758,False,,0.0,0.0,False,,False,0.0,0.0,24.594316316296446,1214.39461261636,23.43847193105981
FT_003,Aella Credit_617,Nigeria,POS Solutions,2024-07-01,2024,3,46,11.5,1271015.6845862544,1031460.0020409159,239555.68254533852,0.0,-91.24745792402096,18.84757878682823,1207978,16263465,1626346500,100,11.655398371111328,7.587803993237091,2421,19.79049738479181,False,,0.0,0.0,False,,False,0.0,0.0,1.0521844641096563,1346.3378472124493,0.8538731682538224
FT_003,Aella Credit_617,Nigeria,POS Solutions,2024-10-01,2024,4,47,11.8,13138895.283591961,10559955.275235368,2578940.0083565935,0.0,-67.83499333559206,19.628286493592885,1053365,15237964,1523796400,100,6.685023255986502,8.516633057653195,5290,17.217546396402717,False,,0.0,0.0,False,,False,0.0,0.0,12.473259775663669,1446.5986623819854,10.024972611806323
FT_004,Lipa Later_604,Botswana,Mobile Money,2022-01-01,2022,1,0,0.0,58119.04185844926,81143.36495642917,-23024.323097979912,163157.7889557945,128.50460891601242,-39.615799506909234,14714,158006,15800600,100,13.521653750361784,27.289594774501236,0,90.9191846752104,False,,0.0,0.0,False,,False,0.0,0.0,3.949914493574097,1073.8480358841919,5.51470470004276
FT_004,Lipa Later_604,Botswana,Mobile Money,2022-04-01,2022,2,1,0.2,55974.15969279942,78685.57045219373,-22711.41075939431,377248.0745140938,48.57689166765158,-40.57481324246827,16331,114090,11409000,100,24.370035454665295,18.76852067781739,34,112.66869286716226,False,,0.0,0.0,False,,False,0.0,0.0,3.427479008805304,698.6100055109914,4.818172215552858
FT_004,Lipa Later_604,Botswana,Mobile Money,2022-07-01,2022,3,2,0.5,87889.41439017816,133334.51122098533,-45445.09683080716,489889.9587505715,51.54811115649514,-51.7071334996695,22406,239885,23988500,100,20.799085981487565,27.112686738480082,200,75.57891739252929,False,,0.0,0.0,False,,False,0.0,0.0,3.9225838788796823,1070.6284031063108,5.950839561768514
