sample_id,material,temperature_C,fracture_toughness_MPam05,fracture_toughness_Rcurve_MPam05,critical_energy_release_rate_Jm2,notch_type,notch_depth_ratio,loading_rate_MPam05s,test_environment,crack_extension_mm,weibull_modulus,characteristic_strength_MPa
YSZ-8mol_frac_0022,YSZ-8mol,243.010350002237,3.691269409465686,1.9272943806881662,-110.1871776305844,chevron,0.3064845060811964,-0.10146951492501317,dry_air,-0.016632245144106713,13.147805383834726,212.28412906569488
YSZ-8mol_frac_0023,YSZ-8mol,76.45501568244505,2.6205653155488524,1.37765975543744,-34.73710730690989,CT,0.325597302363422,1.063326456860024,vacuum,0.01632795471213068,19.947516845067742,245.8306301286725
YSZ-8mol_frac_0024,YSZ-8mol,478.55131145882274,1.832462079596297,1.3652979872042201,-104.13655242374324,DCB,0.31943696996669335,-0.6811059677395177,vacuum,0.011850485521143771,16.224829965658806,264.6934645401329
YSZ-8mol_frac_0025,YSZ-8mol,821.7103184653027,2.1610620051636897,1.4236447909709677,-425.0378395490773,SENB,0.4185248277002321,-1.1858280747072032,dry_air,0.02922840434300801,17.249550170772995,268.0459264610112
YSZ-8mol_frac_0026,YSZ-8mol,94.39863184074004,0.26637950773027996,-0.6969330685154134,319.3955519315355,chevron,0.4667927249054671,0.6322375204114482,dry_air,0.02250736249579371,13.98934912136771,190.76559561539855
YSZ-8mol_frac_0027,YSZ-8mol,633.0917396192017,2.0161873044835747,3.7114924438952324,-80.28881800305368,DCB,-1.4319987155005915,1.9268061275058517,vacuum,-0.009075163778247504,17.658717949247283,254.70665687080998
YSZ-8mol_frac_0028,YSZ-8mol,506.35126095396924,0.9441659573317147,2.1264122097531537,841.726799049434,DCB,0.4890876263385936,-1.4811500400956528,dry_air,0.010275333938665261,10.369209581225203,245.2509862763125
YSZ-8mol_frac_0029,YSZ-8mol,657.8331117370884,2.482052578684146,2.130536072619649,308.74379920918517,CT,0.32692207116417477,-0.06397370878734818,H2_atmosphere,0.04354679782430819,7.930542997192112,233.17972328375905
YSZ-8mol_frac_0030,YSZ-8mol,222.0915920427717,1.0809879494821817,2.265699016133807,146.70403377984815,DCB,0.3478255365353884,4.729600347437179,dry_air,-0.0027662167449321847,9.71546769169037,265.0368944114707
YSZ-8mol_frac_0031,YSZ-8mol,105.51982615330205,-0.5569449423960255,1.9999198136718557,758.8110566011724,SENB,0.3855242558464734,39.11068594438051,dry_air,0.002576813201510924,16.473855539749483,243.1009617402474
YSZ-8mol_frac_0032,YSZ-8mol,884.608113700988,-0.4689323258065261,-0.44942363452785394,282.6685159018993,chevron,0.38220629667781847,18.904109037582614,humid_air,-0.005643261943071006,15.085794670919976,269.97206686805174
YSZ-8mol_frac_0033,YSZ-8mol,380.24259195752825,1.921842394079053,0.7836434279391842,633.4694117878375,SENB,0.338091056160985,0.8306308841895531,dry_air,-0.014373151782052056,9.324168691660049,209.6094387014188
YSZ-8mol_frac_0034,YSZ-8mol,740.5318640262079,2.0168889493965008,-0.19186699244994676,699.4304038874344,DCB,0.36223562630145134,-1.6580429111639163,dry_air,0.023733896016861867,17.692028345808662,246.2504823222366
YSZ-8mol_frac_0035,YSZ-8mol,904.7404126337086,0.6364731398143488,3.5136173065852785,-76.71233641559041,SENB,0.3762303957452478,2.026464500072501,vacuum,0.02277165322538017,43.75654693978456,264.08634210744447
YSZ-8mol_frac_0036,YSZ-8mol,596.9273902372488,-0.7451552125484084,-0.37874704340982657,399.0700420511961,DCB,0.45281516869791416,2.0441799432654815,H2_atmosphere,-0.012616706330439606,13.252045833693233,224.6031965823399
YSZ-8mol_frac_0037,YSZ-8mol,602.9046351205918,1.367103290159869,1.1305101433888765,317.2362569252692,SENB,0.42931945310115605,-0.7444125379177977,dry_air,0.006121831354705406,17.861104053863965,224.41223603496115
YSZ-8mol_frac_0038,YSZ-8mol,150.3381565509974,2.9594894605683404,2.646157877241717,-214.23268730897803,SENB,0.4635757228853583,0.30134264044819575,H2_atmosphere,-0.028494375567470673,19.00425753123158,290.0146593399861
YSZ-8mol_frac_0039,YSZ-8mol,732.7896089119014,-5.972743796867291,1.1007839239504027,903.6841103224382,DCB,0.3797257935657632,-0.6927183255529921,dry_air,-0.026897885310158253,11.182858028878368,287.1668434416664
YSZ-8mol_frac_0040,YSZ-8mol,516.341442032696,2.092511978074697,2.0263154297905137,-65.45183725457139,CT,0.49846142181240516,-0.37128439724819096,vacuum,0.0229430703137406,14.582173052035701,258.71234260782643
YSZ-8mol_frac_0041,YSZ-8mol,348.55183091631926,-1.226703414108545,2.451735222496131,460.57811718780385,CT,0.3667214028857898,2.0786981455603137,dry_air,-0.033174605435351896,15.643090741961819,291.69867454027894
YSZ-8mol_frac_0042,YSZ-8mol,863.1516064119731,4.553198716956777,1.5787467384198786,122.6326330795965,DCB,0.30916806432338473,-1.3093846374590725,dry_air,0.012247382443355848,10.869428561076452,259.53663405771505
YSZ-8mol_frac_0043,YSZ-8mol,819.932785202844,0.5129697768963526,1.8801866396061164,190.19591445837548,SENB,0.4652809684351324,0.8989515990086636,vacuum,-0.019920250452173646,14.390226960721943,964.5767859470417
YSZ-8mol_frac_0044,YSZ-8mol,848.2428683386846,1.6816169932965999,2.161460127195495,-112.04023560868171,chevron,0.369943289001249,0.15204184343469618,dry_air,-0.02953739718393867,16.613586177012596,-918.6404879013436
YSZ-8mol_frac_0045,YSZ-8mol,944.8544540830408,-0.6997704970189433,3.237135927973191,94.36088594102375,DCB,0.37843065408909377,-1.7366385476600805,vacuum,0.010287590789013737,18.577930617724522,149.09859044037202
YSZ-8mol_frac_0046,YSZ-8mol,359.22765170399555,3.094434589329754,1.6547848828729168,-568.5129385360331,chevron,0.4756103942572041,-0.8036276805329944,dry_air,0.05402785397376143,8.119072277126865,241.08777352962764
YSZ-8mol_frac_0047,YSZ-8mol,403.3362091317769,1.5345829802465194,1.719283524529084,448.9572276007407,chevron,0.4282051079790433,-1.4423737612395378,vacuum,0.010592491983828925,14.005413039579159,213.79632942486808
YSZ-8mol_frac_0048,YSZ-8mol,822.0578732789401,2.0925786484200346,2.5308043754757845,296.12196826148164,chevron,0.4152703015702933,13.669631903557132,vacuum,-0.009548273182333237,62.03521722237226,263.0842928265821
YSZ-8mol_frac_0049,YSZ-8mol,348.08002602854987,1.3130446947549754,1.4324359076304525,735.2080852333844,DCB,0.46892655457026533,33.67261568832543,humid_air,-0.015133233707028118,12.144105728927666,264.05605845689774
YSZ-8mol_frac_0050,YSZ-8mol,461.80187749202895,2.640113901627693,1.5359485411549805,41.085340744256214,DCB,0.4622465507431169,0.029754301722645093,dry_air,-0.020477803857345035,8.432905931438059,339.29757258251317
YSZ-8mol_frac_0051,YSZ-8mol,836.4716785630226,2.6375474997609225,2.6288471869929726,-367.275451694321,CT,0.4349065773590879,0.8656557704238894,H2_atmosphere,-0.0050072023488222745,13.655953054996987,190.8377050797584
YSZ-8mol_frac_0052,YSZ-8mol,330.00633478183175,0.14746627735806106,-0.7122847579840423,583.8622009700554,SENB,0.38579027482735834,2.1154691480656256,humid_air,0.020326526607746646,15.24539976206353,254.36985220427204
YSZ-8mol_frac_0053,YSZ-8mol,832.4773353294938,3.1411945268154815,2.5676977858704966,-94.74455681708255,DCB,0.3838308150235095,0.2635242361141123,H2_atmosphere,0.00276401049207795,13.835451293208532,284.88102955356203
YSZ-8mol_frac_0054,YSZ-8mol,522.0265035384432,0.2906108392071156,2.783152804165122,-1345.3751002469055,chevron,0.48048389007036507,4.101094404665072,H2_atmosphere,-0.004210566205465096,11.990571106343213,-678.1054898256865
YSZ-8mol_frac_0055,YSZ-8mol,531.7154049389006,2.637763670055452,1.938681768951818,212.73870377457035,SENB,0.48133678862559004,0.11216015003904642,dry_air,-0.038059070561459483,11.027497160419774,290.65718121202053
YSZ-8mol_frac_0056,YSZ-8mol,153.27218405555536,1.1118959249458276,0.665592792122127,375.38656830897577,chevron,0.3409049930539551,0.36477976408830126,vacuum,-0.030008724314159928,8.497828565452505,279.1721193847169
YSZ-8mol_frac_0057,YSZ-8mol,652.39933412997,4.753111377148192,2.0342929620705483,483.1801693409947,DCB,0.3308148203935538,-0.18160772748427786,dry_air,-0.024547581209863435,17.866793185766397,257.48953336543946
YSZ-8mol_frac_0058,YSZ-8mol,794.9919524049417,1.0390232598894709,1.9737898907167386,-333.0456707716712,CT,0.3083189116435718,8.439972823173761,vacuum,-0.008260852771067539,16.383489243478852,293.36548511178756
YSZ-8mol_frac_0059,YSZ-8mol,89.59506508803203,4.107209683165173,0.2139018909206527,207.82358860568146,CT,0.30937647941727336,0.7111722125110557,dry_air,-0.0021576503429073,13.36323774414582,235.73291272054632
YSZ-8mol_frac_0060,YSZ-8mol,460.4003250300889,0.8768631372691281,1.818061335270831,233.32919049537338,CT,0.4899172701633314,34.59101341810427,H2_atmosphere,0.03891924606241976,8.226184592826836,272.02966880615355
YSZ-8mol_frac_0061,YSZ-8mol,789.2114945459242,3.4484041091379525,3.823772060198247,255.4141371547226,chevron,0.3772122923533828,84.65125536535702,humid_air,0.0051605996150954556,18.514441565148413,251.92086697442764
YSZ-8mol_frac_0062,YSZ-8mol,43.7775250446699,0.8949164213252934,3.3545581627641745,-208.26061508264368,DCB,0.37023487242078273,-1.0719395284377795,vacuum,-0.009293809449210448,12.554169131831712,285.90813220974445
YSZ-8mol_frac_0063,YSZ-8mol,762.4022001919867,3.2110018652341124,2.054280747615097,157.3968027903578,SENB,0.42010280429096847,55.67528529726609,humid_air,0.019249178242555322,12.727029270128737,235.50138493712214
YSZ-8mol_frac_0064,YSZ-8mol,537.4560024619718,2.84408851225165,2.2342890445320553,443.656069758019,CT,0.4247083370086814,9.097162102568191,dry_air,0.0221685346607633,16.385905476289064,173.37663848542616
YSZ-8mol_frac_0065,YSZ-8mol,182.5506126897298,1.1321096984443655,1.5830704502193096,-690.0527444545634,DCB,0.42436094146286735,-2.658313420730401,dry_air,0.00284470314560527,11.281432118097449,210.20280704517035
YSZ-8mol_frac_0066,YSZ-8mol,830.2251235385818,1.684951073987587,2.039533956500554,7.238767657657809,chevron,0.3095984388083737,5.230586564408505,H2_atmosphere,-0.003909311135833545,10.070319473077891,284.85086794431425
YSZ-8mol_frac_0067,YSZ-8mol,888.0945088736491,1.6880488254973005,1.4190560824562675,390.8118593183912,DCB,0.36646573461509296,-0.8613327439239783,vacuum,0.032631706544503356,19.91697045515577,370.419277155449
YSZ-8mol_frac_0068,YSZ-8mol,565.3427897163189,1.684211671564189,1.90331918731263,634.0845209248605,DCB,0.32749738929211114,2.174401309559272,vacuum,0.004922980819377044,11.191951607619796,372.5552225552587
YSZ-8mol_frac_0069,YSZ-8mol,381.0802521099464,2.6001497218504834,0.41050900825533176,615.2773214079125,SENB,0.382292008811375,-0.5097902208808575,humid_air,-0.028299878521175756,10.00753801826744,255.7584951851865
YSZ-8mol_frac_0070,YSZ-8mol,745.1677061773499,1.6935191507966505,-0.7605428849281244,381.31417319069595,CT,0.404211361970275,0.18953976899423874,humid_air,-0.008076273601144634,11.484837585242328,639.0758384358423
YSZ-8mol_frac_0071,YSZ-8mol,429.5638818136605,0.5908648424119161,0.8670599292239269,734.3016618435595,SENB,0.3987691854515303,1.0114366942640758,vacuum,0.009030781820471604,17.847743233008533,231.62573212754955
YSZ-8mol_frac_0072,YSZ-8mol,-2114.945782387688,1.0610019165730917,2.748093255359896,390.29170844604886,DCB,0.3616950881658749,0.7661864112932364,dry_air,-0.009111223878342978,8.531449258021487,326.72711539995043
YSZ-8mol_frac_0073,YSZ-8mol,590.5238147008656,1.6862960143431918,2.026050348748387,-872.4729495911495,SENB,0.40021146604915336,11.68029361166018,H2_atmosphere,0.012650263582861606,17.787200262006976,249.1695103714425
YSZ-8mol_frac_0074,YSZ-8mol,876.7125759624532,0.5947120893107867,2.672344258329233,-152.90672488172333,CT,0.3861939091901544,-0.34178929176412765,dry_air,-0.03405209117791925,19.646740296429765,321.5958461664965
YSZ-8mol_frac_0075,YSZ-8mol,974.2903216695632,0.8056716929303038,1.4824100016407367,555.0126953759568,chevron,0.3383774506724446,87.12640612937349,humid_air,0.020191761779507728,10.632927283211174,198.31391188530984
YSZ-8mol_frac_0076,YSZ-8mol,332.192685714353,2.6290482610836206,3.3667890191112573,-175.38681457575683,SENB,0.4428164234218204,5.852646919745222,dry_air,-0.0091069339279765,17.232839138771414,192.78485134369336
YSZ-8mol_frac_0077,YSZ-8mol,433.5701437559705,2.0789096984115547,3.25330218475077,504.8414372106685,SENB,0.302498814592412,90.89224248706844,H2_atmosphere,-0.013132894426271744,17.124044337055384,361.1187791715334
YSZ-8mol_frac_0078,YSZ-8mol,89.59714601150493,1.5251820048458842,9.636239677676393,312.03069757587303,chevron,0.3264688106986483,-0.9348412130534158,dry_air,0.019217221730839486,16.133521981064803,257.8335907469978
YSZ-8mol_frac_0079,YSZ-8mol,546.4869071541444,10.322350255978549,1.4531871358532142,734.2624544130443,DCB,0.3100678063273985,-1.2837576825170618,vacuum,-0.0012396735158344513,14.667070896846694,324.99337311375723
YSZ-8mol_frac_0080,YSZ-8mol,790.2081068230032,2.484789783817206,1.4987482127430003,-146.05291774808694,SENB,0.41205301400995464,-0.3334561302697204,vacuum,-0.013336283390666137,13.221569015414953,289.795704422814
YSZ-8mol_frac_0081,YSZ-8mol,211.04582443666206,1.168706309806244,1.3093009857364066,-677.4128298790806,SENB,0.35709727685886566,-1.1136502345579737,H2_atmosphere,-0.003332973217045688,10.282326460937288,234.15338341697355
YSZ-8mol_frac_0082,YSZ-8mol,802.1053035981032,2.284506248287662,3.1565747032590274,-63.970344057652525,chevron,0.452965601322835,39.3314423087786,H2_atmosphere,-0.0033887170250139595,15.68267756952476,223.37994301273892
YSZ-8mol_frac_0083,YSZ-8mol,110.70732896644853,1.0483648356913453,3.226397017430686,-533.5025077827578,chevron,0.41574258471003644,26.532258505136156,H2_atmosphere,-0.011779623035639251,15.172874931925623,270.7641337465129
YSZ-8mol_frac_0084,YSZ-8mol,37.21213960692398,2.28756803376699,2.4996380984437825,-167.17887063295444,chevron,0.3655111607617545,72.31113777808727,H2_atmosphere,0.007542638903771044,-41.08222200778381,253.31003710140155
YSZ-8mol_frac_0085,YSZ-8mol,441.84870519763956,-6.870551532929404,2.7885635495601666,-1035.9613945164906,chevron,0.3758941415464501,8.409781779033343,vacuum,-0.0018491053008494241,16.369928423237983,269.0656988686101
YSZ-8mol_frac_0086,YSZ-8mol,481.5939357271572,2.1595287534579137,2.4735450696145946,31.27630751615637,SENB,0.4560977445428074,0.057653224744995235,vacuum,0.019200974169989754,16.7474736652704,233.45292479180566
YSZ-8mol_frac_0087,YSZ-8mol,486.7284337004187,2.194560922799253,1.480585698755926,181.99497921101832,chevron,0.4219700316840042,12.450631869138043,vacuum,-0.03760567523278745,9.311560519137993,228.98454612964932
YSZ-8mol_frac_0088,YSZ-8mol,711.7791321043184,1.4830482338848232,2.5770952379003678,204.75954678272413,CT,0.3317704611387455,-0.3986569060893609,H2_atmosphere,0.0012660402337217886,15.650393499520028,168.35172763569062
YSZ-8mol_frac_0089,YSZ-8mol,445.4176829323928,2.2946181309667852,4.4831812943149885,390.07133039318364,SENB,0.39703689961097033,0.9361567239188324,vacuum,0.03099499066353713,14.59666116224364,109.22158901447595
YSZ-8mol_frac_0090,YSZ-8mol,800.7076238618604,-0.9039708767980834,2.098260006441865,135.21703994869796,DCB,0.31165234649025336,74.06760465754624,dry_air,-0.01224516749051215,19.558976599824593,236.80446599132114
YSZ-8mol_frac_0091,YSZ-8mol,433.2732911976661,3.4279513763250957,1.8049189084412371,-229.87281337748206,SENB,0.4214245843077471,-0.9836552277244125,vacuum,-0.005057157657401475,9.320043337943282,266.7770895990307
YSZ-8mol_frac_0092,YSZ-8mol,52.611796148623384,2.502036452607964,1.0448618519760897,505.01194126795633,DCB,0.3523910070847537,16.354325440605212,dry_air,0.031492011786079195,10.042818334430661,262.3437891836999
YSZ-8mol_frac_0093,YSZ-8mol,473.4818886002881,1.3297901422747738,1.552629757824732,300.223159997718,chevron,0.2996372087622163,1.3789517914794491,vacuum,-0.054007844182469164,18.157206558604486,258.71130978309
YSZ-8mol_frac_0094,YSZ-8mol,691.8597086327412,3.3807739125597234,0.9875761931963472,-5.352230633557582,SENB,0.38032722551974746,0.42082571474038183,vacuum,0.03636782225402668,18.71128798793386,236.77396792219076
YSZ-8mol_frac_0095,YSZ-8mol,237.8065724031968,1.3190432255238702,0.8993924863828713,-26.873523627270487,SENB,0.47189580510867435,41.25428334197975,H2_atmosphere,0.012193578552632742,9.99385944750177,233.2867654235164
YSZ-8mol_frac_0096,YSZ-8mol,693.7572619179584,-1.4953413063147403,1.2236378752918753,-215.72152885790453,DCB,0.30374405969815355,2.23212948912092,humid_air,9.17431453363249e-06,9.125878819264543,206.3662982678526
YSZ-8mol_frac_0097,YSZ-8mol,59.47497312448909,3.0542946014425536,3.0311136724156515,516.4583485926527,SENB,0.4658140819694334,-0.5028428280554497,vacuum,0.022099221263661022,14.412854366702309,259.27855222726623
YSZ-8mol_frac_0098,YSZ-8mol,447.4919740531109,0.39465986552708565,0.5455623056018497,36.17897561280395,CT,0.353003990805853,16.423013476353145,dry_air,-0.006657230193903461,12.37431515104389,237.87414464165752
YSZ-8mol_frac_0099,YSZ-8mol,431.13156199022484,0.8207694546615754,2.473462738102093,351.42980329471754,SENB,0.48094036017271935,2.762359703225028,dry_air,-0.024576992905154114,9.045474582763608,269.2483433432979
YSZ-3mol_frac_0000,YSZ-3mol,-2079.744883370641,1.8078811347183985,4.7929575477319375,-664.0986094132942,chevron,0.3772317915243356,0.9791575227035759,humid_air,0.03022482404025529,16.00499382982888,280.416132959502
YSZ-3mol_frac_0001,YSZ-3mol,426.6977901541454,3.8322755338750945,6.111485332058431,116.85679190502486,DCB,0.30055807553206443,25.19936829421412,H2_atmosphere,1.073295277478205,16.165795343797793,251.0244641032328
YSZ-3mol_frac_0002,YSZ-3mol,731.7423699902365,3.137331955153551,4.338859171101961,186.26396092225445,chevron,0.40913530332879006,44.482357595034806,H2_atmosphere,1.5731636550327435,19.149142293117144,220.11597602910055
YSZ-3mol_frac_0003,YSZ-3mol,890.6733564852101,4.1894657689735615,5.47333240677081,-366.2074824626959,SENB,0.421192907372102,-2.612119249282174,H2_atmosphere,1.3576179823802745,11.535929249427726,197.6046437437501
YSZ-3mol_frac_0004,YSZ-3mol,508.2470453972258,1.3278541220550972,1.6917005982434448,-199.7635204445781,chevron,0.45167124816691756,0.13976305601881267,H2_atmosphere,1.9170985357185826,19.562141458948858,298.7008652372629
YSZ-3mol_frac_0005,YSZ-3mol,768.5726455378673,2.262123833770611,1.7382654774265793,381.891695851147,DCB,0.34502698249388597,1.235811506673713,dry_air,0.053183914902082206,16.73922404190177,233.95473825436048
YSZ-3mol_frac_0006,YSZ-3mol,999.2435636280848,4.157644437574969,5.547405079330192,319.96303901231784,DCB,0.45888353624374373,0.1742611111119335,H2_atmosphere,1.8316843775130125,14.331417526115008,167.5264252685723
YSZ-3mol_frac_0007,YSZ-3mol,242.31550595556726,3.9218024239825287,4.459833324457262,199.35479797057917,DCB,0.41513297445662456,57.80968071944319,dry_air,0.3725419860130172,16.004197470332816,235.69653052579412
YSZ-3mol_frac_0008,YSZ-3mol,453.2186390172435,3.7870719498969785,5.4307992314254285,561.4780100523833,CT,0.47118032303555085,-1.7408504329379397,humid_air,0.5243567832867634,19.215366589399856,299.2930409244378
YSZ-3mol_frac_0009,YSZ-3mol,438.8365182862766,3.859798633245656,6.4395824486701185,259.8470227828514,SENB,0.4508552313689715,-1.01906025271267,H2_atmosphere,0.43265920048386824,8.777106230685805,284.2601581914425
YSZ-3mol_frac_0010,YSZ-3mol,89.58748657968208,5.4640899003219525,5.773703220652229,639.7183759317567,SENB,0.42147983462179783,0.508353609121306,dry_air,0.6015504479342122,17.904033704526732,184.74340785217692
YSZ-3mol_frac_0011,YSZ-3mol,890.1081568745457,2.750099339786088,5.112247863821128,-244.4867489683677,chevron,0.43253803643338895,-0.31401571018820645,vacuum,0.5511359712980516,12.990130520535367,219.9525605191113
YSZ-3mol_frac_0012,YSZ-3mol,973.6884973875618,3.026164700559175,4.64910875770024,153.08276310237824,CT,0.32006434165699527,5.421534915798576,H2_atmosphere,0.443915728367687,16.736553017598897,308.7619004661669
YSZ-3mol_frac_0013,YSZ-3mol,904.2294767483861,3.096709925005599,5.175452515179629,100.26837562074707,DCB,0.3934010858169422,0.9461664964578682,H2_atmosphere,0.48953365701173446,14.996638689625577,142.32709477851776
YSZ-3mol_frac_0014,YSZ-3mol,246.48437639033313,3.0166629455221203,6.818106118088918,-383.5466417731024,chevron,0.42142676927968764,0.8143160833899887,humid_air,1.6704034510326036,8.239095178862625,274.27462782005455
YSZ-3mol_frac_0015,YSZ-3mol,87.12093303052794,5.167690307267346,5.627744613588538,766.8426655883228,chevron,0.48632036098720455,2.9116272311327727,dry_air,0.3026800783352339,17.52554831187043,173.9070808026192
YSZ-3mol_frac_0016,YSZ-3mol,765.0819736984353,0.4719944220926875,4.196787314824746,-126.52399657079911,chevron,0.3857034341783885,0.19966266448305314,H2_atmosphere,1.0091651452955281,17.872995013176666,161.78765841077987
YSZ-3mol_frac_0017,YSZ-3mol,940.9466867318866,3.883445606955178,4.381967867852757,190.89029891670413,chevron,0.3425597346152414,1.18996915145744,dry_air,0.23233044546742954,12.201276433499055,231.66375788012505
YSZ-3mol_frac_0018,YSZ-3mol,614.7461108509023,2.670411243180691,4.015723923655045,-155.7191028138667,SENB,0.4321211621239791,2.0629354104307183,H2_atmosphere,1.6106258586799398,17.984368439913222,371.772152576308
YSZ-3mol_frac_0019,YSZ-3mol,453.50859278722663,4.960259180074205,-25.565894718539862,529.5604235726324,DCB,0.44388253011072726,3.210896246865644,dry_air,1.890278016974963,10.20648377457192,246.74735521602665
YSZ-3mol_frac_0020,YSZ-3mol,663.2174639089058,2.394953320275615,4.717661925819901,-18.434212818050305,SENB,0.3117814589046286,0.06979276150757627,dry_air,0.5688534099831081,29.05962284574404,251.14979237225018
YSZ-3mol_frac_0021,YSZ-3mol,144.89621826605793,5.090944427481182,6.7675306342033625,-20.042506833995276,chevron,0.4315599206851062,-0.8720482398906675,dry_air,0.9326078450199784,11.955152495698393,224.95777856790338
YSZ-3mol_frac_0022,YSZ-3mol,384.605892044299,4.411649078926327,5.889780642839709,108.72497399409603,CT,0.36420690103063974,-1.1972523686694487,dry_air,0.4873404200781186,11.75189791522162,329.14998048571334
YSZ-3mol_frac_0023,YSZ-3mol,545.7744391744587,5.423728312404502,5.2564144952928995,121.55107949863813,chevron,0.5021390657950094,-1.329107435073376,vacuum,0.26677370086398794,13.936733582285639,217.75041599257852
