laser_power_w,welding_speed_mm_s,pulse_frequency_hz,pulse_duration_ms,beam_focus_position_mm,beam_spot_size_um,clamping_pressure_mpa,shield_gas_flow_rate_l_min,sheet_thickness_mm,overlap_distance_mm,material_combination,joint_type,nugget_width_mm,penetration_depth_mm,haz_width_mm,crack_presence,porosity_area_percent,spatter_rating,tensile_shear_strength_n,peel_strength_n,contact_resistance_micro_ohm,strength_degradation_percent,resistance_increase_percent,cycles_to_failure,creep_time_to_failure_hours,imc_thickness_post_aging_um,grain_size_change_percent,weld_id,data_source,data_tier,measurement_uncertainty
2166.71132941674,54.12230715674331,627.4667542992962,0.5258143295482882,,350.0855467627814,,23.953725155193858,1.2421583973973207,7.434157378709168,Cu-Cu,Butt,0.30267051246510407,0.08338974099394557,,0.0,,,,,,0.03338589043168176,,,,0.29551213883047867,,LIT-011,Literature,3,0.11711541417446832
1403.3631502187518,164.5846530925067,,35.31331450169748,1.362574284036934,405.94127281729914,4.923998075408449,,1.170567045777894,5.514012216341009,Cu-Al,Butt,0.299545113132671,0.10621385966309363,,,8.582398309421112,4.0,500.0,142.50666635059315,,31.816396784414923,,321.0,,,-41.00891929323247,LIT-012,Literature,3,0.14519291061865502
2385.578116768921,194.00524100848017,209.30447015625043,5.053128028393576,-1.1136589339801275,450.2115779974337,0.3012457997898839,,0.42434428955154635,7.498713435782942,Al-Al,Butt,0.2964572666768365,0.11217619511597984,0.442838359231084,1.0,6.719717096012984,2.0,500.0,,,,,,,0.2132746915162851,-28.7254969068554,LIT-013,Literature,3,0.09952639015794845
1577.4828247843325,119.52990637564109,253.21151588309192,10.93812935261672,1.8121966343449265,59.5977064622763,,,1.5230837070240495,7.017554753227173,Cu-Al,Lap,0.299817497884965,0.09275982019471972,,1.0,13.469802345929619,4.0,500.0,167.3594349331796,200.0,,,437.0,35.6988951575602,0.1,-50.0,LIT-014,Literature,3,0.1340432495046714
2815.1040780145167,112.95615257852388,276.68923224774426,17.864222306172486,0.6666454850318733,393.41857364984486,,6.08125593161601,0.2183328447402222,7.401093377627065,Cu-Al,Butt,0.3069391192584232,0.10102178468932889,,1.0,9.024434355884221,,500.0,,,47.82346517169666,161.08910713958596,301.0,25.212630300650627,0.1,-50.0,LIT-015,Literature,3,0.05285129289418299
1387.9224818345788,65.58372074649932,,3.693751646322345,1.0415640947748557,85.89995738339928,3.750711826111391,26.578774791901004,1.785785223221536,7.702784622689575,Al-Steel,Lap,0.3136815095377821,0.08947493118889276,0.338578575787021,1.0,15.0,2.0,500.0,121.09098132079251,200.0,63.372365061246825,,532.0,21.91221962671074,0.10350363362060298,-50.0,LIT-016,Literature,3,0.10541910999657332
1677.9051050758242,,,46.39087652465948,-1.7024069106110429,109.23893112370993,,9.43319697289162,1.4898186146619192,3.0979036714389583,Cu-Steel,Lap,0.33572348716474054,0.09088985485534876,0.4932863181165032,,,3.0,500.0,124.12723160086252,200.0,52.411040186459374,338.36071085897447,647.0,33.629463445631345,,-35.592173787076966,LIT-017,Literature,3,0.11529793630524733
927.7462354944245,125.85211691382561,834.6433504776787,,,,2.285623571603434,10.749178183162629,0.5573561174088059,1.0662440477312778,Cu-Cu,Lap,0.25737613326860825,0.10143345616744862,,0.0,,,500.0,154.36607784057688,,0.2691353532926086,0.6440600918642687,873.0,,0.33264803403916854,-41.33286321456705,LIT-018,Literature,3,0.06631289497838973
1040.6618930476666,12.949252348596385,983.2498208507103,46.048757032461495,-0.6738852441901417,,2.5315794309532267,14.719364920352758,1.5297418869881334,,Al-Steel,T-Joint,0.33747709901793893,0.11217121071074582,0.49228894929647404,,,1.0,500.0,120.65407140252383,200.0,31.096734340428064,,,19.651192899643423,0.2698909181519197,-50.0,LIT-019,Literature,3,0.1078944207825498
828.8013368519771,161.25485846937866,350.7986227722379,,1.588977175748389,465.84932544017533,,20.001929380161588,1.7676406047775517,,Al-Steel,T-Joint,0.29289278959875265,0.11904344687611082,0.3725488697584764,0.0,,,500.0,124.33628073497825,,,,459.0,,0.1,-42.418532008950756,LIT-020,Literature,3,0.104059532006359
2411.7731732082902,79.81534188315862,,29.95366962829368,,,,5.652183086052169,1.0857711789227362,6.038749762605423,Cu-Cu,Lap,0.3332166427757838,0.11408251156398931,0.5756403067817412,,2.17045837557755,,500.0,,149.4762680476231,0.14631399975306572,0.3687103823001473,483.0,,,,LIT-021,Literature,3,0.058145464020280216
,143.86353598002847,647.4410679968287,20.490573781238748,0.08262206860111698,404.51844688289344,,14.819281922974547,1.1099546639332962,5.282199477781969,Al-Al,Lap,0.30612439569606026,0.12643130164825284,,0.0,,2.0,500.0,119.17772271397686,200.0,0.8487452867277283,2.613780049351272,,,,,LIT-022,Literature,3,0.05459055303982633
2587.793843103798,168.84859428131517,105.90640067745625,9.140640501894861,0.8192656317664659,365.6904247502031,4.869535284744609,29.50423432534293,0.4222506045780373,1.7354599354516544,Cu-Al,Lap,0.3676386054320416,0.09999605250930882,,,,,500.0,164.0167620972482,200.0,37.60862197607702,,,19.198601832195067,0.1,-50.0,LIT-023,Literature,3,0.0507529986033097
1503.5783746500892,98.08002392967364,671.5514973730415,47.6181238743617,,421.8433044815833,,,1.2583054570638343,,Cu-Al,T-Joint,0.29329722359652294,0.07967745178424253,,1.0,,,500.0,,200.0,,225.5839885949706,271.0,,0.1,-50.0,LIT-024,Literature,3,0.08361937699274534
2283.037503484901,128.16083315594562,17.902124603089838,42.05547262384716,-1.0410365303711746,,3.5518778765903924,,0.7189429209823154,,Cu-Cu,Lap,0.3115005026716128,0.142291516247178,,1.0,,3.0,500.0,196.27923489222923,200.0,,24.908649617598613,352.0,66.93618504362907,0.37524692182673336,,LIT-025,Literature,3,0.07683987037493738
2022.0230200078847,191.4200008325636,234.9879655703389,44.35324854401769,0.9422586730031273,127.86233530326885,2.5984164800514575,24.50655813078552,0.7046852551908505,4.691219983922596,Al-Steel,Butt,0.33221021720965266,0.09098764749959028,0.5014390129830899,,13.930804185765933,3.0,500.0,174.01695886890937,,,335.6828733935762,,,0.1,-46.063612870709456,LIT-026,Literature,3,0.13927843147620572
782.0333849863607,166.59881567378056,245.2718514399338,20.597981351745798,,429.32253255443635,,,0.9303146371357499,3.0626987485433905,Cu-Steel,T-Joint,0.3203752754974624,0.12975319745171068,0.4090752388859737,,7.013527785678714,,500.0,,,38.151428251113806,141.8298696874756,356.0,,0.1,-29.150168502449525,LIT-027,Literature,3,0.07645917796792416
,28.843064358787462,679.5749317251091,41.82177993319952,,294.5150243797582,4.7150228612728995,23.790674312940894,0.545195337649441,,Cu-Al,T-Joint,0.3419050059941392,0.0902067588391205,0.5222231730429753,,,1.0,500.0,118.2398571452262,,21.685798856935307,,,,0.2010685584629869,,LIT-028,Literature,3,0.06083903571427743
796.3943967979158,,844.0541787062266,5.688477442085086,-0.7031362517043434,488.41532733367603,,10.91411847287095,1.0180537038185835,,Cu-Steel,T-Joint,0.3159552477948799,,,0.0,5.320847545426439,2.0,500.0,153.19027758328622,200.0,,164.76000290291722,626.0,74.90846739409412,0.1,-44.543862340123624,LIT-029,Literature,3,0.10573791960796705
1617.1763411440436,60.48841676121825,,7.617643762873032,,,2.229389811229502,24.22553882070876,0.21008646800838066,,Cu-Al,Lap,0.27710548963329673,0.09655689064701979,0.40358135361682523,1.0,8.357825376115697,1.0,500.0,110.87643810248431,200.0,,255.48089967540875,,54.87564763509864,0.11411568799330687,-50.0,LIT-030,Literature,3,0.05397194224542382
2974.9154635589975,194.7500949434797,,,,139.95320036091798,,26.87118565719804,0.8175122465376741,,Al-Steel,T-Joint,0.3256111655592843,0.09645120514578927,,1.0,15.0,2.0,500.0,,,51.90770359144081,,,76.17001001223497,,,LIT-031,Literature,3,0.05692659293545643
2473.749716521648,,,,-0.11216617833688591,,,23.89540959792489,1.4104632905907186,,Cu-Steel,T-Joint,0.31147139925519024,0.07640812589694608,,0.0,,,500.0,168.00322196443804,,18.739979267903387,93.48955011776981,276.0,169.54404273068928,,-50.0,LIT-032,Literature,3,0.0762475945201473
,,930.406886734815,46.776588757425344,,,,9.901041716238241,0.16854890261853905,8.153781724909507,Cu-Al,Butt,0.26401808724369374,0.10360404356072567,0.4541341363684047,1.0,6.350623119693311,1.0,500.0,,,52.60351066589483,,610.0,,0.12634289177062039,-39.80607301028976,LIT-033,Literature,3,0.05729184932717855
577.6151202369488,168.2181556000018,214.38259997899527,36.677737572755376,1.5319127681935223,431.57246129014317,1.3549121847620342,,0.150944955940579,1.5989839467985885,Cu-Cu,T-Joint,0.2870202496894642,0.13817873299479067,,1.0,3.687273760872158,3.0,500.0,,,,,,54.329927473017534,,,LIT-034,Literature,3,0.08687600627759187
2752.0853760407895,189.98259019473699,273.38381547378447,26.8982851299867,0.7928734364233825,162.94596947547606,,21.662509941212562,0.17828736403908071,8.212380277243962,Al-Steel,Lap,0.27080922592271445,,0.4337913777292001,1.0,15.0,,500.0,124.90168710255523,,,,,,0.1,-47.747563212901206,LIT-035,Literature,3,0.05316520955902018
2642.9006961105156,49.7822491958718,,3.135771313813722,-1.6575507101843128,,,20.024095560202625,0.4035393472270864,3.2602877421182708,Cu-Al,Lap,0.3309532775502673,0.11464483101347411,0.4025743919319614,0.0,4.329954958749227,3.0,500.0,111.91539763932973,,,,593.0,,,,LIT-036,Literature,3,0.06332764067121406
1391.8093556625797,,767.3603228950286,19.789951999488792,-1.9671025798332122,229.8574475628886,,20.74193740597469,1.1244619668780103,3.018213057284371,Cu-Al,T-Joint,0.3084546273266018,0.10986431489163538,0.4606612920018644,,9.589212396640606,4.0,500.0,,,37.4826475779731,310.9730448403458,,84.85018776423128,,-50.0,LIT-037,Literature,3,0.12625619455385953
1193.0662773067374,,227.08233904795551,,-1.8126093526313087,292.0148587643265,0.2762577757465445,6.7048730041357985,1.1464561028836047,,Cu-Steel,T-Joint,0.321520737929307,0.08257465900931805,0.37557715980237366,1.0,,3.0,500.0,149.74096038281652,200.0,,,336.0,25.40439601166472,0.1,-39.873364646945014,LIT-038,Literature,3,0.08669182791975823
1608.5194262976834,,,15.419790234672229,0.5260776090198513,457.7946146451684,,27.60237161789066,1.1788877890806289,,Cu-Steel,Butt,0.2994828086567061,0.09182840485684196,0.3979120707409293,1.0,,1.0,500.0,,200.0,,,261.0,,,,LIT-039,Literature,3,0.10504156155333036
1553.552298723445,58.28315663134263,80.79598276426427,0.6353481349766905,0.5404527539760604,130.80244876013478,,20.183206680164005,1.6097431722304603,,Cu-Cu,Lap,0.3444222136694696,0.09494749863847209,0.5726435212880159,,1.8546099478958746,1.0,500.0,,193.12955440790196,,,1514.0,,0.316353276156236,-50.0,LIT-040,Literature,3,0.09110097074565122
2414.6777179558376,147.16478182979208,358.5721312830952,49.19710777977365,1.7991053562520176,331.50075973221317,1.159653308220343,,1.1117746420961092,3.4141683733043786,Cu-Al,T-Joint,0.2913348985468178,0.11424678381531644,,0.0,,,500.0,154.02067285865948,,39.85741202926286,,733.0,87.61418146612102,,,LIT-041,Literature,3,0.13980345371817282
1740.4857832619603,96.6179472907605,600.3406380078787,36.17021051622031,-0.08876577190838253,193.17110662924446,,,1.220359682837493,,Al-Al,T-Joint,,0.1016273523881615,,0.0,1.6113966067925418,1.0,500.0,,151.97700809826347,0.05786576243621472,0.5805237532730851,,,0.4079856886550943,-50.0,LIT-042,Literature,3,0.13836576488490027
1978.5255707262756,,,,,87.18583773936093,3.804292315758102,,1.3900602299481721,,Al-Al,T-Joint,0.33143249001475306,0.10551767218600301,,0.0,,,500.0,164.56426566541768,200.0,,0.1482252304713502,308.0,299.27730958973956,0.2806587506085526,,LIT-043,Literature,3,0.05404714092169154
537.9291603644175,38.54152966420464,,,,432.2778588871921,,15.858893154441768,0.15303970517750426,0.5435568816031207,Al-Al,Butt,0.2898042971812573,0.10748093133196493,,1.0,,,500.0,161.33807671740553,200.0,6.708376830985542,,1102.0,213.04300114692376,,,LIT-044,Literature,3,0.101217738449944
,179.58743952293435,56.35036859005188,,1.3057050935441938,248.45485872474163,1.4981626894330387,,1.674153334937595,,Al-Steel,T-Joint,0.30805399230184977,0.13094518846182696,,1.0,15.0,4.0,500.0,124.51272523447857,200.0,,133.51748994998007,,33.10519272123297,,,LIT-045,Literature,3,0.12125355080469487
1059.8743247162913,158.57320208950324,220.73687201020738,4.9937644309756735,1.9134446683177382,,,,0.4458825399680225,,Cu-Al,T-Joint,0.3276877010217231,0.094180230825361,,1.0,,,500.0,164.35405059567324,,30.80070055216662,121.33013370295579,677.0,87.2562010879937,0.1,-47.92881605685902,LIT-046,Literature,3,0.14700759871621072
,,734.7112486605863,44.57327296328884,,75.27102346515356,,28.82769282085916,1.7580877134067208,,Cu-Steel,T-Joint,0.3013815484558858,0.09473215695587169,,0.0,,1.0,500.0,183.04945473641797,200.0,,162.51310386008115,693.0,120.86054958017858,0.1,,LIT-047,Literature,3,0.07144710037967734
2627.7498424352516,18.836937843841543,828.2605244574103,,0.05393286294202415,170.6546127018105,,27.036474305439764,1.8329237439626287,6.379346403675993,Al-Al,Butt,0.3562135460808783,0.09458904119369554,,0.0,,,500.0,151.15962766432335,,0.0434145874586847,,520.0,,0.35946662721738465,,LIT-048,Literature,3,0.0691709524790022
1499.386748273018,160.1609669686214,,,-1.9946725353502313,,,13.692854377925563,0.9448383664971071,9.239267442940656,Al-Steel,Lap,0.28162902012792523,,,,12.783932519809143,,500.0,127.38958616736737,200.0,,276.7341068146406,,,,-50.0,LIT-049,Literature,3,0.09631475607353954
2847.47039496499,56.28503204776681,,6.041516285876541,1.320684106298482,198.5898742406214,,10.299379555139685,1.5691078149961823,0.9255718872293702,Al-Steel,Butt,0.327119437914799,0.07371797541781254,0.459681694283654,,,2.0,,,,51.570876868132615,180.60748874617306,,18.045997257903192,,-50.0,LIT-050,Literature,3,0.09447746730257577
1835.793048073948,138.054496846947,597.307356358025,,1.1263994468503222,363.89730814280205,,18.82903755040361,0.6198316425708478,7.879746890168582,Al-Al,Lap,,0.11451930859287919,0.49853018586295234,,,,500.0,,200.0,,26.37037832487606,428.0,,0.23750669266835756,,LIT-051,Literature,3,0.07076088004919993
762.7967462768607,185.75294803734567,,23.734072673448335,-1.2979414118241284,153.6182465931779,1.3478869222804675,,1.3052738921239802,5.674762622302674,Cu-Cu,Lap,0.32469994028385235,0.07074876240436608,0.45367550608223517,,,4.0,500.0,,,8.712298717580653,,894.0,,,-45.330666687668966,LIT-052,Literature,3,0.0797438511998326
2830.4673683482774,,,21.064617735543617,-1.9776611752899558,96.63798872947902,3.848092803546488,5.825878901654997,0.2841807226457169,,Cu-Steel,T-Joint,0.3409106597899432,0.10190633549465372,0.4820832787876836,,,,500.0,107.75161072004283,200.0,,,1006.0,50.24773145811666,0.12205705265612887,-50.0,LIT-053,Literature,3,0.09457069472930663
1136.843771770825,110.18564727523423,,,-1.562016824057404,,0.3649006363524874,,1.3141551476631668,3.2386460680290177,Al-Steel,Butt,0.29441213299108415,0.10196843601924759,0.43351945906445527,1.0,9.453905395267114,2.0,500.0,172.5617175824825,,,,,,,,LIT-054,Literature,3,0.08944030260381
2361.3108711853038,86.02603615129247,388.91752514616684,16.673161085580098,-0.3355691329449666,62.29407409075199,,,1.9320401699055374,,Cu-Steel,Butt,0.3037634645166381,0.09247971937175145,,,15.0,2.0,500.0,187.46584546999742,,62.14625198764523,136.81878613937124,314.0,38.35631129194449,0.1,,LIT-055,Literature,3,0.05681859298570413
802.4666169795942,144.37074818141465,747.1817815940378,0.10092058804800809,0.10459448311599395,,0.3323739141894483,28.721287919134923,0.49609726568392154,7.388457294908231,Al-Al,Lap,0.32277376943552283,0.10935033314816253,,0.0,,,500.0,155.88030661313184,200.0,0.4043747647954692,,356.0,,0.13083253979784498,-50.0,LIT-056,Literature,3,0.09324006852059358
562.8419580891742,163.94723555263226,436.76168297234346,,-1.2920372619080585,321.7553745252306,3.199003084585094,,1.6472008212305058,,Al-Al,Lap,0.3358980270517107,0.09822124692220456,,,7.757065316597016,,500.0,,,,,425.0,124.20898388418024,0.4014656962876276,-31.668255854925995,LIT-057,Literature,3,0.09067713657312043
1979.9303297903623,62.61465642137124,654.7800335920181,,0.7940009337099112,495.6178431957925,4.220358209990521,17.672919837579396,1.8288038584621937,1.7194103811827302,Cu-Steel,T-Joint,,,0.43274021884745784,0.0,4.615679861605185,,500.0,172.1277318898562,,19.58616287061419,82.08992133987076,882.0,,0.1,-50.0,LIT-058,Literature,3,0.14162813340727398
,129.60165198455158,229.32007647831924,,-0.27717929248176887,326.34445567196747,,19.177309194892118,1.1981455703401507,,Al-Steel,Butt,0.3792087940725383,0.11160582409284163,,,15.0,,500.0,122.97507061087833,200.0,,180.81650487331038,663.0,,0.1,-50.0,LIT-059,Literature,3,0.09073046352741287
1535.3727000603878,86.08537521764208,,41.7384275413124,-1.7922407606501256,,,6.248999210034368,0.4913835730936341,4.002230036327646,Cu-Steel,T-Joint,0.33065561570712165,0.09387695491300012,0.49522445502327256,1.0,8.29923455229681,3.0,,,200.0,,169.3909916766763,,,0.1,-50.0,LIT-060,Literature,3,0.07121306263218422
2191.805369972097,186.31250101478622,98.62004297940834,11.898080753189484,-0.9146408217323185,,0.8240085196922917,7.339986663336555,1.332516170988924,,Al-Steel,Lap,0.3423627538498154,0.12041192357148015,,0.0,6.424250301876509,3.0,,,,52.70327339615969,,1209.0,,0.1,-16.014223491894892,LIT-061,Literature,3,0.13958951498156852
1275.4032184874286,,432.28545342361235,,0.9353099821009279,137.86050632579384,,20.602498326984755,1.2067737433344918,9.774498589924997,Cu-Cu,T-Joint,0.3354554978504024,0.10533435168753497,0.4033385836045711,,,,,,,0.07543568284624085,0.25113270470698945,880.0,77.43845976071754,0.4860129998582491,,LIT-062,Literature,3,0.06864401612046019
1254.9544160869336,135.42978940917845,599.5757260382965,45.30824837218971,-0.1648733702308962,65.51518646745374,0.9277989183589753,15.93684945830333,0.7842638817595631,,Cu-Al,Butt,0.3121338132629166,0.12317490896952527,0.3852921408789544,,9.689448836359091,3.0,500.0,178.8278268144201,200.0,23.211937945411808,200.66066901769508,,,0.1,-50.0,LIT-063,Literature,3,0.10221825597867149
1050.0694099472814,82.3989753778029,,,-0.6305810837694299,,,9.211385449003782,0.5712406802915945,,Cu-Cu,T-Joint,0.3028072307119767,0.08678496131852913,,1.0,0.8860639260140165,,500.0,165.80220123047062,200.0,,51.113065256622114,560.0,121.75252405492861,,-50.0,LIT-064,Literature,3,0.14585953380162175
2849.1657058871806,39.09890648640291,,44.25949934189237,0.08050715803526254,,3.6009405237473975,12.691829747770669,0.7512290808790861,,Al-Steel,T-Joint,0.38918796874844486,0.11784323062699638,0.6143691497077007,1.0,7.179486735005005,,500.0,,200.0,,,298.0,,0.1838682001792175,-49.23595621695188,LIT-065,Literature,3,0.10043529456884334
1516.9537405908127,169.7256684859906,952.6895139531642,19.40888325244519,-0.9248232559620506,245.24500272269808,1.7066744815768105,11.621589596025862,1.3577878198736966,,Al-Steel,T-Joint,0.2998799656993233,0.10801806349083093,,1.0,14.213996743670823,,500.0,,200.0,,185.60183125840064,331.0,,0.1,-23.142384402782906,LIT-066,Literature,3,0.13261968360842602
,117.79056879890156,709.8064953185607,24.87579802933901,,,,6.606080219122869,0.8212503346962532,,Cu-Cu,Lap,0.3062930916988096,0.10080433597781924,0.47984414376062906,0.0,,2.0,500.0,132.3069898313994,,0.5361485124135766,1.0588448946380524,,,,-50.0,LIT-067,Literature,3,0.08663441774499524
813.8960258832951,64.30109367056252,,2.178804620001063,1.2858251200549118,69.3602166250148,4.875264185227975,7.183083228626975,1.9403431365783672,5.0066387118653966,Cu-Steel,Lap,0.33024284854311636,0.11373089308583806,,1.0,,,,,200.0,,219.36448587953086,604.0,39.57441509829372,0.1,-50.0,LIT-068,Literature,3,0.06250225913851302
1075.0427110390415,30.74881965194301,872.9708852544378,38.06629407410169,0.8037986611179684,,3.333469319542618,19.095510617192463,1.5196276035363947,,Al-Al,Lap,0.3213157299300233,0.09999712161218123,0.4402833007559291,,,,500.0,130.1294937640511,,9.142601969043962,34.272610474226944,,180.05663985608106,,,LIT-069,Literature,3,0.11990116189109225
1763.5571814857326,73.17347442365755,476.6598474549979,46.44323213385832,0.8483428283117957,75.77315213348683,4.287592670787111,,1.92516376775556,,Cu-Steel,Butt,0.3240079667879955,0.08282943448571008,,,4.32525857445621,,500.0,192.0837922512316,200.0,,87.5240892456098,786.0,101.89953790606208,,-29.52859388787392,LIT-070,Literature,3,0.08244268778430533
2089.5780475423535,25.1828053514329,,,,431.7487350539203,2.1931869575012457,,1.2931644406455227,5.202893642276682,Al-Steel,Butt,,0.07336513699470583,0.48643158467958714,,6.90929828549209,1.0,500.0,100.0,200.0,34.925609139273995,129.47109456355926,,,,-50.0,LIT-071,Literature,3,0.09067992224128177
2191.9776707520277,113.30629620554971,187.2421874864619,22.87411383436024,-0.3092665913504131,473.8233522500913,3.666925162986608,,0.8091268596615693,,Cu-Al,Butt,0.3112506717511114,0.10901524815227158,0.4062686598272572,1.0,10.807683948632524,2.0,500.0,137.23166273804216,200.0,45.51139418655451,192.11667262718368,223.0,8.343016858873419,0.1,,LIT-072,Literature,3,0.060463944115143387
1360.5746031060055,10.80594059997775,,,-1.830690089174099,58.38944532748999,0.6373114679887587,,0.42187865696143145,0.8137354070305449,Cu-Al,T-Joint,0.3562026537665227,0.11555988249007959,,1.0,15.0,2.0,500.0,119.01736497881843,,36.88210070888603,,,85.94538300460562,,-50.0,LIT-073,Literature,3,0.13552766076808537
2032.041194148372,80.5068641270707,102.9259085462068,,1.844522065312903,409.15824313681253,,9.096293837459903,0.5271539301058943,9.821812666293773,Cu-Al,Lap,0.4146094767258407,0.12115288819539799,0.5209846944296932,,13.072524137562874,,500.0,,200.0,27.167680706649136,,,,0.1,,LIT-074,Literature,3,0.14178736612289328
1092.1207738513244,,860.8552943123535,30.392009799151488,1.3071282840199023,133.07056139980958,4.14029322326895,18.37668600863465,0.8402088142128505,5.657626925392443,Al-Steel,Butt,,0.08156835117526755,0.42457417769630323,,11.751134645519882,3.0,500.0,136.76910043884564,200.0,36.02352458490595,70.75993893202681,,,0.1,-48.083234481204144,LIT-075,Literature,3,0.13032113088756925
2032.2756768362365,28.462204673159032,351.38523918679414,,-0.5390731507861415,270.25298677779693,2.7295063675442783,,0.15247672935184936,4.673434690318874,Al-Steel,T-Joint,0.3364303096507761,0.10617716410701318,,0.0,,1.0,,,,41.336336850671216,,542.0,,,,LIT-076,Literature,3,0.07027679673823771
700.6736646981624,95.17310186204362,250.94044461283684,,,137.93349385397215,,,1.4445474185715987,2.814837828227953,Cu-Steel,Butt,0.32179453790525886,0.0943343947238389,,,7.853670650433827,,500.0,146.40159842598302,200.0,24.119325624295477,214.96497788918222,482.0,54.520754932729126,0.1,-46.06558050378264,LIT-077,Literature,3,0.1295273794431402
1612.9891820613582,,986.1696194449887,35.63451902511732,-0.8173270425208399,177.42450946407124,,29.783521918330397,1.7349589081396104,,Cu-Al,T-Joint,0.2650739834594468,0.0948697027498591,0.37485094947884545,0.0,,,500.0,162.61240527947825,200.0,,88.44008097811249,,83.56860934569166,,-50.0,LIT-078,Literature,3,0.08459593667733564
1774.578610603403,55.13590464974871,364.1788192714897,47.87803208478398,,,,,0.41543263374929784,7.185734640576311,Cu-Al,Lap,0.30297287945494106,0.09973638220891186,,,,,500.0,,,28.659152929457957,186.62365038155508,349.0,91.12101832327821,0.1,,LIT-079,Literature,3,0.06493370198668498
2900.093216190055,10.17255593141409,393.1460870460864,,-0.2526521670017785,242.4365087178402,4.902560297650709,,0.8832037537398257,,Cu-Al,Lap,0.4375222344699677,0.12825722923158098,,1.0,9.736620290003634,1.0,500.0,,200.0,53.507674338556974,357.48693752770987,,,,,LIT-080,Literature,3,0.052165709556427846
