sample_id,material_1,material_2,temperature_C,interface_toughness_MPam05,adhesion_energy_Jm2,mode_I_fraction,mode_II_fraction,processing_method,thermal_cycles,redox_cycles,interface_roughness_Ra_um,residual_stress_MPa,CTE_mismatch_ppm_K
Ni_YSZ_interface_0010,Ni,YSZ,80.61993905613512,1.0629355786409451,5.4103545944175515,0.49085646298576796,0.49419059151739636,sputtered,116.66866493733109,3.9841811547275747,0.5299797474896151,254.62582773148773,1.6202838730126528
Ni_YSZ_interface_0011,Ni,YSZ,271.08583999055867,0.0929998375007673,1.3312049244059894,0.3657955743571931,0.6352176235051357,screen_printed,48.32774905194595,77.89738126053794,0.5568027009127646,-139.7775939245908,-1.1557873232448486
Ni_YSZ_interface_0012,Ni,YSZ,992.239832029941,0.09113140666355826,0.3326615362650213,0.6060869490723854,0.38747710908646393,plasma_sprayed,838.8372959024467,47.91270721339161,0.36820064353345106,8.387927503256313,-0.14579464396111902
Ni_YSZ_interface_0013,Ni,YSZ,515.5127414330847,0.06389344329863947,0.09077257343496847,0.7258610931678084,0.26397350667635244,plasma_sprayed,504.9284234468787,9.929805282991113,0.42224811684881297,-27.3674740474049,-0.530018605542588
Ni_YSZ_interface_0014,Ni,YSZ,499.4736406135685,0.15367849397952044,0.3142626503358913,1.1590655666332925,0.6565814963657989,co_sintered,-2275.8421330019,26.360100951537227,0.2710606597111484,143.91707112050457,2.474516274425409
Ni_YSZ_interface_0015,Ni,YSZ,371.53602528438074,0.09954892362208356,0.4621760068260843,0.685377219473849,0.3129445036017436,sputtered,243.2879114363337,63.13840827983979,0.47035622203312233,186.510732222086,2.1722108293396483
Ni_YSZ_interface_0016,Ni,YSZ,44.07982248737449,0.15132769709451888,-0.5712776187271432,0.4927950625401113,0.5205428424748032,co_sintered,830.7365900114019,43.19316363969472,0.23063117500454827,233.85052969208184,1.6237533350839952
Ni_YSZ_interface_0017,Ni,YSZ,705.0476520795123,0.6003204182375226,2.452636404139213,0.8628841103177102,0.16361017315949417,screen_printed,537.0638089235034,3.097890864044996,0.44548237469739793,-60.58862365511179,-2.636435701687477
Ni_YSZ_interface_0018,Ni,YSZ,496.0458172140518,0.4104398460794508,1.075651079505053,0.4005340714154962,0.5794659106709815,co_sintered,327.955209777278,20.009815085083943,0.49082254588001284,-101.49930842538205,-1.6772315868811793
Ni_YSZ_interface_0019,Ni,YSZ,116.05690192760181,0.32747084267886256,1.8080803994609,0.9598319273381011,0.002798562391498838,co_sintered,481.4675611592705,55.458285484180685,0.2684736211165989,-217.5109194764021,-1.593291190818823
Ni_YSZ_interface_0020,Ni,YSZ,415.88427754224597,0.4966239474057624,0.4427133963251338,0.3548269841758264,0.6566419364969637,plasma_sprayed,371.0949381566177,13.815479557283163,0.31817652107476435,-137.80865109595908,-1.8344166609505703
Ni_YSZ_interface_0021,Ni,YSZ,68.16159304640657,0.1968528552089556,0.9805954123386502,0.5223747182673762,0.47361889339449936,co_sintered,829.6309424418905,92.33665505200061,0.19142626015389064,27.688080996193328,0.08270559317877282
Ni_YSZ_interface_0022,Ni,YSZ,392.63391688127496,0.7873138545760228,2.5767064224627028,0.4134469735293244,0.5998934237538666,sputtered,248.45242022251685,5.748707597256512,0.137429734419784,31.027542029503575,0.23892174244949316
Ni_YSZ_interface_0023,Ni,YSZ,170.92320354665486,0.11797947551104965,0.27113800022843026,0.7164596408287538,0.31119912289888074,co_sintered,887.5050965962578,91.05872114629045,0.3078774147371842,-356.29597761424486,-2.5312978753391224
Ni_YSZ_interface_0024,Ni,YSZ,226.51656402006324,0.554811551394725,1.4284157548236733,0.3514406133362711,0.6115677256376238,co_sintered,307.445628380728,66.66277777264285,0.22289946323966872,271.15998839509854,2.3564354895902224
Ni_YSZ_interface_0025,Ni,YSZ,344.9366902830127,0.07023660387972994,-0.9299010834715846,0.8278144855744797,0.15813230097259978,plasma_sprayed,592.0689142683373,72.23618311774248,0.8766380430417088,139.94326927983823,1.6345416015891812
Ni_YSZ_interface_0026,Ni,YSZ,967.7123632994399,0.07453980026494123,0.27147317534272886,0.9799833258642999,0.02145133824426297,plasma_sprayed,361.1166015951969,71.4802898266192,0.30762680003661114,36.410067897907304,-1.0128705416708375
Ni_YSZ_interface_0027,Ni,YSZ,135.33173413446556,0.22460607871338917,-0.14287992396874377,0.7891630295033379,0.20153373265673655,screen_printed,441.0585893558937,35.27049748745603,0.39683402080468083,48.738483625716924,0.3779414113899764
Ni_YSZ_interface_0028,Ni,YSZ,672.8490021758136,0.08370023801946393,-0.04876025362177536,0.5022830646069175,0.4886712371411222,screen_printed,533.3127174530631,18.547007733528847,0.18859256897958818,15.596925136907712,0.6179444884260061
Ni_YSZ_interface_0029,Ni,YSZ,985.6666581775935,0.4131820069118797,0.1053557830400757,0.34634896613027943,0.6533078451829192,plasma_sprayed,270.45265587659577,67.43586180372567,0.3854801961302748,86.3520864539081,-2.502707085552289
Ni_YSZ_interface_0030,Ni,YSZ,519.2790652983961,0.11631873001764827,0.4078093259837058,0.9565246235561777,0.011355277087116495,plasma_sprayed,492.93224776114135,0.14665365858528912,0.25998670439075083,152.4766048038173,2.7831946236963394
Ni_YSZ_interface_0031,Ni,YSZ,875.4294020358359,0.2903350889559448,1.5617652319159334,0.7356084392862113,0.23916346408865885,sputtered,518.7905376079535,-102.53299229738367,0.3714723287087898,-14.48749800442601,1.1113126373013125
Ni_YSZ_interface_0032,Ni,YSZ,888.6377396247796,0.2603796516624036,0.38340192144944646,0.7598420933919976,0.2502080332031514,co_sintered,485.1538646428126,99.69215240066447,0.3502271880691229,-21.159405389894108,1.3072317999704117
Ni_YSZ_interface_0033,Ni,YSZ,575.0267906781609,0.6959019337655513,1.0554927128800484,0.35248004706880515,0.6518054646368627,co_sintered,501.56444050672326,12.870494383961082,0.37288622791030523,108.73538378861082,2.546483862920963
Ni_YSZ_interface_0034,Ni,YSZ,162.61169423595754,0.31838070411904806,0.7281802104244163,0.4340327198176896,0.5781424881034098,co_sintered,132.52050592912937,35.80321322497618,0.581129499541963,-146.807739217423,-1.1091821319435762
Ni_YSZ_interface_0035,Ni,YSZ,77.12531911752227,0.09889496197415576,0.2747426636705042,0.6670762946015082,0.37463055430713005,screen_printed,874.8502265450761,8.431262381443908,0.5716248450984339,416.17071783682127,2.811575215546847
Ni_YSZ_interface_0036,Ni,YSZ,987.7262024146034,0.1111386772984895,-0.46423949076530424,0.8725388727046854,0.12169632594879148,plasma_sprayed,695.1978710538797,68.64784286798199,0.631037914160521,-22.359123037384155,0.6504451036722657
Ni_YSZ_interface_0037,Ni,YSZ,909.388178263769,0.6675592326918418,1.5541350576313528,0.9338920263276189,0.07115260236430249,plasma_sprayed,227.65175904785258,32.72416880934614,0.527990091846974,17.213763720316944,-0.7450379562652167
Ni_YSZ_interface_0038,Ni,YSZ,966.5315808413937,0.8554583004894876,3.474632880277241,0.4323588570699774,0.5543127501619302,plasma_sprayed,181.49476227723127,44.368079271993025,0.234939100476046,-23.703637744521252,0.6479406549490521
Ni_YSZ_interface_0039,Ni,YSZ,947.8076006380778,0.09660165562450528,-0.929677098392205,0.6648567563507057,0.3387684211519678,plasma_sprayed,409.29669622270444,-70.30348641198349,0.6522542466143736,6.373209205270345,-0.18171437688821346
Ni_YSZ_interface_0040,Ni,YSZ,209.2959936301488,0.10257947715255722,0.07080446580256058,0.3629642195483111,0.6402966993111933,screen_printed,279.8314464818174,83.80300397694025,0.24020993409572874,296.13935423820794,2.5822766635765237
Ni_YSZ_interface_0041,Ni,YSZ,688.3363112025974,0.10440121489213394,0.057539365508476575,0.5544283958664481,0.45778861308224617,plasma_sprayed,529.8221623361497,89.50133875326586,0.5578379115325912,4.621862120130305,0.3045832930799029
Ni_YSZ_interface_0042,Ni,YSZ,148.53839764576705,0.10168856106887889,-0.17962117491831806,0.6714092679682055,0.32251367315846363,co_sintered,675.1726061316621,86.45459385372823,0.2832819493081771,271.5010593220916,2.0805460378416107
Ni_YSZ_interface_0043,Ni,YSZ,764.5568527003378,0.09916564931335793,1.0752162638011749,0.9305506080122063,0.06056083793462621,screen_printed,771.917611789535,27.709819262426485,1.0854343455843671,11.86308025325835,2.220655466875179
Ni_YSZ_interface_0044,Ni,YSZ,650.4110926228702,0.3837939462381917,1.823506370347851,0.8534268730555792,0.16091458396269617,sputtered,991.0852045594081,25.464409364424988,0.2855750343104,-84.062187633609,-2.6008329626741715
Ni_YSZ_interface_0045,Ni,YSZ,240.12554913929284,0.11176439152991999,-0.3527850438037416,0.8535844192096214,0.15507789594041563,plasma_sprayed,359.1383105642621,41.54246733328284,0.2933665460323806,53.56625463044406,0.4998774111957651
Ni_YSZ_interface_0046,Ni,YSZ,634.4280584753043,0.762076103616784,3.242630407663486,0.9141273060016181,0.10477042982339009,co_sintered,458.6095438463006,7.246123604171989,0.21630819551979502,-57.22190177050385,-1.6231997166661258
Ni_YSZ_interface_0047,Ni,YSZ,75.9827390765113,0.5982689578882335,1.9041654476650183,0.5675631450518371,0.4169361858205531,plasma_sprayed,840.5315723319841,76.52833277119103,0.29192357702757804,303.88983523330097,2.08075871030064
Ni_YSZ_interface_0048,Ni,YSZ,393.65114605307303,0.31796808258707815,0.5475557165236992,0.9167534338080872,0.08459356481582082,screen_printed,1001.8697765582459,10.544703701230324,0.6743581169006659,-158.4890098212073,-2.0876050405036657
Ni_YSZ_interface_0049,Ni,YSZ,671.2142007375622,0.10534773836634828,-0.8044028811864081,0.47313531643577267,0.5430214624055434,screen_printed,86.09474363168471,82.07860339848301,0.3810270761049953,45.06102839168399,1.7761401147797917
Ni_YSZ_interface_0050,Ni,YSZ,404.26145145328763,0.34171843072283986,0.5144236733902592,0.46947735866066953,0.5447354952218786,co_sintered,535.2378169125859,93.4602598236983,0.19935094962014288,172.5930808648979,2.2198905637519752
Ni_YSZ_interface_0051,Ni,YSZ,519.1057897508155,0.3421997346212925,0.4459314350822882,0.8699745544176691,0.20071341810698265,co_sintered,527.7247088371586,62.60844731082555,0.6658343023576102,142.19297915828304,2.545903783427877
Ni_YSZ_interface_0052,Ni,YSZ,77.3926367335839,0.179594287167323,0.2964342190931027,0.5308884882647107,0.48637955897497526,screen_printed,118.24395129845911,27.87423215294993,0.5399380057342196,137.94164067200836,0.9396409296781864
Ni_YSZ_interface_0053,Ni,YSZ,154.1203127977052,0.07776110961601247,-0.4264269574304539,0.4852294017107687,0.4964765612296128,screen_printed,596.7096710433225,98.84091147556083,0.20610769714300362,252.3551394700982,1.910285339642819
Ni_YSZ_interface_0054,Ni,YSZ,33.857987462958164,0.2783591571558555,0.7065592770849024,0.5775218666837637,0.4094113066071517,screen_printed,616.1148106429226,68.16883863028345,0.5622502576568407,-319.8161919255922,-1.9775744952614807
Ni_YSZ_interface_0055,Ni,YSZ,97.39816312580953,0.7489052205995492,2.483042525135494,0.8313242463231441,0.1469454471290326,sputtered,247.1439682961394,20.83738280074216,0.7204473252381389,335.024446614428,2.464085616024581
Ni_YSZ_interface_0056,Ni,YSZ,333.9435779561384,0.23192494763021887,0.08988152835680974,0.5175613791811446,0.4978169230288385,co_sintered,833.9440729134903,22.285642253026683,0.30007024056472165,269.08271088185495,3.1484619757211103
Ni_YSZ_interface_0057,Ni,YSZ,470.07170372661506,0.9563295755605141,5.614186123294407,0.45257826976574494,0.5516103126881712,co_sintered,503.09676554596194,19.088724124623155,0.5947655644118404,-151.10598137192716,-2.196372105566061
Ni_YSZ_interface_0058,Ni,YSZ,1008.4899860258599,0.12446540293540127,1.0432484719946102,0.6507665022333977,0.3459569592598001,plasma_sprayed,900.4786790275443,50.627936169603664,0.3824291582048149,31.99038082761315,-0.7270405557511036
Ni_YSZ_interface_0059,Ni,YSZ,324.7071080790182,0.13116163928176616,0.7936912202829812,0.43497931090680053,0.5667329573018064,co_sintered,666.3886014590743,31.599307049048086,0.5241867864607859,-83.82316442684102,-0.9157212095114051
Ni_YSZ_interface_0060,Ni,YSZ,817.717506904392,0.5878477839524789,0.7680319769537579,0.8624102769400692,0.15233834861656523,co_sintered,-780.857733554821,59.81289670460704,0.29831050674623666,-0.7466123672291194,0.45825931307571466
Ni_YSZ_interface_0061,Ni,YSZ,222.38174328898836,0.16697919170466963,-0.311500132662225,0.6690470482956766,0.3299340929880959,screen_printed,855.7088734418624,18.767022528838304,0.1865089595681481,-165.3216523880497,-1.392199268154417
Ni_YSZ_interface_0062,Ni,YSZ,628.419976676114,0.12898200423442863,0.57042930509883,0.6182693070458624,0.3757656403252397,sputtered,889.8831960731044,71.25809849051888,0.2191478790412585,110.6130607828223,2.98734983801582
Ni_YSZ_interface_0063,Ni,YSZ,181.89677182572294,0.12725947507961588,-0.6693527122414084,0.5005872177003236,0.5025710803575145,plasma_sprayed,560.9024971532524,76.5924825017306,0.2824546126040536,-119.90856665455036,-0.8716270175288942
Ni_YSZ_interface_0064,Ni,YSZ,684.3216980987194,0.6525217234511476,0.6989107615457848,0.6194126292663218,0.39446925673031646,sputtered,449.0890170869906,57.358480556510116,0.6455850054199266,-27.29502780334858,2.4273949296310984
Ni_YSZ_interface_0065,Ni,YSZ,833.9586781665467,0.23485481464678515,-0.007355220298514958,0.5712252012546283,0.4671572625020443,screen_printed,559.7305939401801,43.54373898619851,0.2798363837205783,-4.6970241213661375,1.1001123954033836
Ni_YSZ_interface_0066,Ni,YSZ,831.9781457456872,0.4295016098048766,1.128018867185549,0.5788673293412006,0.42277692359954505,plasma_sprayed,-2.8618924755998387,18.562682840970588,0.3556385605420384,-15.845212541168125,1.5942215254326877
Ni_YSZ_interface_0067,Ni,YSZ,211.5151739384359,0.5213370777655657,1.5272204420685385,0.6099670088992303,0.3989524865350494,plasma_sprayed,-3025.0364209222703,92.14044383808925,0.5591705420635025,140.96150111363536,1.211036874693406
Ni_YSZ_interface_0068,Ni,YSZ,442.5768847221083,0.10622653382212127,0.7077187747459636,0.4857717621281674,0.528380100881588,screen_printed,380.29674277951835,28.31623104464156,0.3089093182909024,-61.01524055319833,-0.8486476896133861
Ni_YSZ_interface_0069,Ni,YSZ,461.5032794131328,0.40833977124598475,0.927805572653771,0.5795107967595233,0.42058827049668707,plasma_sprayed,228.49309955652024,15.907554975649768,0.699209194261808,18.552426070680347,0.21674517001278343
Ni_YSZ_interface_0070,Ni,YSZ,929.104100901612,0.20454032578830567,0.7194864279869779,0.341564256423241,0.6660414930634531,screen_printed,334.8080210036177,33.57422440328933,0.6750737712888678,-16.842624061611467,0.6812309639217772
Ni_YSZ_interface_0071,Ni,YSZ,644.4159330036895,0.3812996341528138,0.4344217193188036,0.39464117296467416,0.5810647818324999,screen_printed,-6.3225972320772605,43.1434601696844,0.2251998318153262,36.981523355057156,1.1180888396105224
Ni_YSZ_interface_0072,Ni,YSZ,237.21548403776762,0.2124583588633356,0.7371619834205243,0.47033378991388164,0.5262531227705445,co_sintered,525.9484544788837,63.215730673995495,0.3222971037458342,-120.57141834619576,-0.9477471232448675
Ni_YSZ_interface_0073,Ni,YSZ,891.8707543235674,0.5226013576561448,1.7230753181928162,0.6400577749363809,0.36585224282649526,screen_printed,991.4608552427155,64.50170627328883,0.5533554245922238,46.719175534517795,-2.7902868973495987
Ni_YSZ_interface_0074,Ni,YSZ,610.4203504477747,0.12761520887374586,0.10518344681327249,0.5699400678633733,0.43672690157198124,co_sintered,688.3914463877301,68.89389183576039,0.3567022219747782,68.2625380241525,1.8351737063248834
Ni_YSZ_interface_0075,Ni,YSZ,610.5822899808713,0.0733380655563533,0.6594424298608371,0.8517231738466159,0.1367794491591862,plasma_sprayed,431.14696228829314,11.73117951985819,0.26791004050805306,-11.963187110874594,-0.3500349752352657
Ni_YSZ_interface_0076,Ni,YSZ,148.75620660217075,0.45400354246239094,0.5600585996490548,0.5206787140689152,0.4767658292769189,sputtered,824.2544188131886,52.02637491768735,0.2639706106729378,375.0691448412514,2.9222872307662415
Ni_YSZ_interface_0077,Ni,YSZ,117.42090049777056,0.2785110435358027,-0.011261118366150041,0.8675571683565352,0.14360850771691938,plasma_sprayed,515.4072066985361,92.18458937593853,0.41822214649818845,134.65341873231347,0.863607011425148
Ni_YSZ_interface_0078,Ni,YSZ,477.605125787186,0.11400037034978716,0.2855945941669645,0.5873781381973784,0.40584918824459465,screen_printed,184.61981431811114,81.61039432637278,0.06483693371905928,85.13809466003018,1.2118435074585712
Ni_YSZ_interface_0079,Ni,YSZ,647.4735432190663,0.07837510583908783,0.28522441614826155,0.47435107015543293,0.5188285389723644,screen_printed,205.91688111217678,51.761164522302,0.2893383810991759,-5.043000154627335,-0.5385530308484221
Ni_YSZ_interface_0080,Ni,YSZ,361.2722667517208,0.12546921695536145,0.2144189096803547,0.4215666963776275,0.592462615362505,screen_printed,852.047845839753,2.4290607833016513,0.34873407778193927,194.1515877233664,1.9367672028399088
Ni_YSZ_interface_0081,Ni,YSZ,167.46071297668266,0.10592553249113071,0.1913995255413301,0.9929911899206509,-0.005655138118685725,plasma_sprayed,997.6521675964589,53.920913122453186,0.5350331413387857,-191.77676931257994,-1.575475518796083
Ni_YSZ_interface_0082,Ni,YSZ,588.9192234481868,0.07698747319592256,-0.951900562761484,0.3859691431407906,0.6375011542465762,screen_printed,541.55517347622,-68.35564994153111,0.7781706028690444,96.94927913877329,2.2907986439544628
Ni-YSZ_YSZ_interface_0000,Ni-YSZ,YSZ,295.0400027948965,0.6715350456140697,3.0235704192407296,0.3225582862783163,0.6896450474641076,plasma_sprayed,636.6500770421817,0.45868310096792114,0.46585284820012574,170.41283172831376,1.6136324355497993
Ni-YSZ_YSZ_interface_0001,Ni-YSZ,YSZ,58.49120113674137,0.9650710947784219,3.7346821654914275,0.7740518036036547,0.23401971762191637,plasma_sprayed,635.239984068778,6.114765537189228,0.2518474398213729,199.3227606456885,1.2446715521337395
Ni-YSZ_YSZ_interface_0002,Ni-YSZ,YSZ,372.4166361310135,0.33114168538553584,0.4637365466397437,0.4035270468835043,0.6049989855319302,screen_printed,209.55434691137702,20.121397217540736,0.260349615423,151.9132876868552,1.8746256242919304
Ni-YSZ_YSZ_interface_0003,Ni-YSZ,YSZ,617.4948128210397,0.08083620210586956,0.14663671268379425,0.4918514219318551,0.49751259516628993,plasma_sprayed,245.99333262018598,56.561664366578384,0.2584945514121766,23.0685968276487,0.5728214953029165
Ni-YSZ_YSZ_interface_0004,Ni-YSZ,YSZ,560.7162809275871,0.13403375714850385,0.48191164075564163,0.706707592887171,0.26873977783346664,co_sintered,936.1800665113913,59.151438007303476,0.6353509030908496,-0.7938896864528747,-0.17431025531541283
Ni-YSZ_YSZ_interface_0005,Ni-YSZ,YSZ,729.629503418591,0.2963433901833085,-0.5092110521973315,0.7772748493654665,0.21910873126890773,co_sintered,274.04729867376335,93.86520283988077,0.28349749983752304,23.585839394594363,1.4899053656229215
Ni-YSZ_YSZ_interface_0006,Ni-YSZ,YSZ,106.6586848742002,0.47593483405703213,0.7497114024824141,0.6756016076030149,0.3141216381781775,plasma_sprayed,616.589359249194,8.414787141580131,0.6525694644800872,153.90867949542877,0.9989065715183226
Ni-YSZ_YSZ_interface_0007,Ni-YSZ,YSZ,81.2063965182972,0.101615926047857,0.020375401343475735,0.934186508567669,0.04984786085352685,co_sintered,334.96170583265246,89.98273093505153,0.35542320967785684,109.09826784863164,0.7826767529802073
Ni-YSZ_YSZ_interface_0008,Ni-YSZ,YSZ,921.7052310268199,0.22561951396051266,0.12867570425411276,0.7928908344952125,0.20209795810936237,screen_printed,-843.0882507074056,76.10057437389318,0.6285806142656818,20.398817823211054,-0.7832422434115315
Ni-YSZ_YSZ_interface_0009,Ni-YSZ,YSZ,521.2468412185735,0.3143506007195662,-0.2913213007431204,0.9367495292419377,0.060470168052398986,screen_printed,809.5332656341177,63.091918828761244,0.22422799516228265,36.86141513874477,-1.761635271180573
Ni-YSZ_YSZ_interface_0010,Ni-YSZ,YSZ,808.2475575028966,0.8834015261552995,2.9693129013674335,0.7044197592538772,0.25153697824174803,sputtered,58.642309138627255,8.119646772615363,0.8063114659657601,12.740343901656278,-2.799095028963569
Ni-YSZ_YSZ_interface_0011,Ni-YSZ,YSZ,919.3960912291307,0.08962939775239684,0.46322873543870857,0.5359286066622724,0.4474060152156915,plasma_sprayed,933.0799402957296,73.65863128804439,0.4038051121333364,-41.02999223950704,1.6689408566596773
Ni-YSZ_YSZ_interface_0012,Ni-YSZ,YSZ,306.537856313124,0.06813382991312404,-0.49830941384258015,0.5550697161029787,0.43896987733745935,sputtered,146.47707636541867,6.977056831881972,0.1696513327221635,-265.48499550395366,-2.6011346599190954
Ni-YSZ_YSZ_interface_0013,Ni-YSZ,YSZ,140.77776663081568,0.097214219506069,-0.0025858251919911174,0.36185197263865926,0.6582265688234821,screen_printed,884.3596567808477,35.892637381864745,0.3841241352286918,-65.62327057999384,-0.4471084777956878
Ni-YSZ_YSZ_interface_0014,Ni-YSZ,YSZ,809.9589277161267,0.9954089824774025,5.011614146233083,0.7973610978123653,0.18492320069365786,co_sintered,556.5833959777447,32.26250225198217,0.40703976689114496,0.28047762478767974,-0.04320812813801937
Ni-YSZ_YSZ_interface_0015,Ni-YSZ,YSZ,264.34035882808917,0.14066262494505208,-0.15683837135061526,0.3921475862142989,0.6044874738510033,plasma_sprayed,996.7622733381318,26.059106603222663,0.45672834449892474,57.14695481725842,0.5087536905158547
Ni-YSZ_YSZ_interface_0016,Ni-YSZ,YSZ,547.9398203886371,0.9758948327042932,0.7500358643965198,0.3716943545639711,0.6443646338550146,co_sintered,456.58996814196536,56.703499070457035,0.1515282729277306,-67.78496341804497,-1.1524970246527784
Ni-YSZ_YSZ_interface_0017,Ni-YSZ,YSZ,846.0414180068665,0.1786372140733951,-0.45061854007370133,0.48266982047374035,0.5149620649258744,sputtered,128.55963629441456,25.246971594487444,0.4511127915101992,1.809718347323676,-0.13714047224595072
Ni-YSZ_YSZ_interface_0018,Ni-YSZ,YSZ,656.9351880323443,0.1014926298430077,0.6183593218606153,0.6636095445970247,0.3476066384484269,plasma_sprayed,386.64758800258875,59.04053324234136,0.2747669407217147,6.812766410876753,0.20318823559654833
Ni-YSZ_YSZ_interface_0019,Ni-YSZ,YSZ,348.40807501585647,0.0795911761747005,0.7482096268319247,0.9935624563962367,0.005851250347760882,sputtered,177.1368801788475,97.51234159468925,0.5766984468200269,260.2392966783967,2.8716557840230794
Ni-YSZ_YSZ_interface_0020,Ni-YSZ,YSZ,629.0508725039515,0.09449027136756277,0.37558344109218367,0.8498610397861431,0.14367816672492234,sputtered,166.5901385964183,63.91662733288363,0.2290958750716077,-71.68706078800334,-2.2455654438609716
Ni-YSZ_YSZ_interface_0021,Ni-YSZ,YSZ,464.0451094966999,0.4392967689514368,1.3310988428689268,0.6605847114998188,0.34285266083732496,plasma_sprayed,225.1015871506695,32.76027475586549,0.30066602403514486,6.859682951814322,0.08569748363757669
Ni-YSZ_YSZ_interface_0022,Ni-YSZ,YSZ,141.6702741803375,0.6645705065586225,2.2177486670778936,0.6542036523583828,0.3611720894885483,sputtered,56.78841639037113,5.533644058182798,0.37639102106034056,94.65118663916957,0.8020202984540525
Ni-YSZ_YSZ_interface_0023,Ni-YSZ,YSZ,982.3835594490107,0.0625816004078043,1.3034345705735142,0.31396276639912274,0.6977627390428095,screen_printed,754.9938368622426,37.96639148990849,1.2610445251779414,76.53245758759721,-1.9537672961722
Ni-YSZ_YSZ_interface_0024,Ni-YSZ,YSZ,781.919706037176,0.7788116762080968,-7.21528881848165,0.6275723042735317,0.3785972617100606,plasma_sprayed,195.08084651981142,89.79510593704993,0.275750650354259,0.9819705460999101,0.1324098180968527
Ni-YSZ_YSZ_interface_0025,Ni-YSZ,YSZ,434.4551207632094,0.646705919993611,2.820249128744412,0.5368350980442318,0.4827928273368404,co_sintered,536.0429152059422,38.920629036012755,0.9400082601066605,-195.85054164830774,-2.8425938153169987
Ni-YSZ_YSZ_interface_0026,Ni-YSZ,YSZ,860.2701269124805,0.4357621192847345,0.36305424513919715,0.6854453803936638,0.30218170822445395,co_sintered,525.3550931939204,49.06057424215005,0.20903139148300745,8.675463212797958,-0.7522239004538777
Ni-YSZ_YSZ_interface_0027,Ni-YSZ,YSZ,71.37361656135397,0.5539024382561983,1.2246733510218055,0.5758445756920348,0.4397175525315852,sputtered,455.70380520430723,10.745129672418628,0.2663443081922595,-233.0695859202859,-1.65630649599704
Ni-YSZ_YSZ_interface_0028,Ni-YSZ,YSZ,934.8546340924054,1.4679436337416292,10.028955621065803,0.37808447266897127,0.6044093257784433,co_sintered,230.02746177105047,10.307870555972134,0.4348298353256671,-54.722453478539826,2.1857648531286187
Ni-YSZ_YSZ_interface_0029,Ni-YSZ,YSZ,992.959619287099,0.12511848473436873,0.10614042803628909,0.3813986430021105,0.6311962794682101,co_sintered,351.07352715196237,5.5533740923955435,0.3520496745266695,67.66877644633493,-1.6672496891903361
Ni-YSZ_YSZ_interface_0030,Ni-YSZ,YSZ,542.9857975198634,0.7321533241330233,2.5821576153802637,0.8620753400800593,0.1427118831868737,co_sintered,323.61940020110166,42.40077237917952,0.29130574756318545,-130.3791926707889,-2.7306508973120205
