sample_id,material,temperature_C,porosity,grain_size_um,processing_method,youngs_modulus_GPa,poissons_ratio,shear_modulus_GPa,bulk_modulus_GPa,measurement_method,test_atmosphere
YSZ-8mol_0088,YSZ-8mol,517.2933412954394,0.03966235633776728,0.8018128990341491,plasma_sprayed,109.79450554984922,0.2897714046816592,44.57070100994699,89.61798089513599,impulse_excitation,H2_3H2O
YSZ-8mol_0089,YSZ-8mol,496.8836127683916,0.09355123820713543,2.2158688862153757,plasma_sprayed,97.10393351567645,0.31586883968145685,36.895881305872315,85.50334080260644,four_point_bend,N2
YSZ-8mol_0090,YSZ-8mol,859.8531037216574,0.017548820776608513,4.4908102711164855,tape_cast,99.94405181061254,0.29310877352524173,36.603363356034286,82.8462708602033,RUS,air
YSZ-8mol_0091,YSZ-8mol,22.49762206911587,0.03342247016761761,1.5127111732751575,sintered,190.88476197498045,0.32078357168691823,75.65358304214399,184.59383426555573,impulse_excitation,Ar
YSZ-8mol_0092,YSZ-8mol,554.2309986193643,0.05754297475012061,-10.819812642357515,sintered,141.49878617257005,0.31659072240634695,54.657746098467534,133.14508125632773,impulse_excitation,H2_3H2O
YSZ-8mol_0093,YSZ-8mol,67.05821383649297,0.07696178285823453,1.5189438558486354,tape_cast,172.83333338180293,0.31411702882024606,63.71020686184918,157.81135935950687,RUS,N2
YSZ-8mol_0094,YSZ-8mol,689.3177312909679,0.07972375044362687,3.5211563805766364,screen_printed,106.34176944413335,0.32881199501369074,40.04750696209156,103.44567306188503,nanoindentation,H2_3H2O
YSZ-8mol_0095,YSZ-8mol,599.2527775828387,0.057854506244203505,3.873889831402328,plasma_sprayed,130.53475862546276,0.31542590421984434,50.21226796108295,121.22344825166564,four_point_bend,air
YSZ-8mol_0096,YSZ-8mol,671.1713748796495,0.03415367613598856,1.232868199427234,tape_cast,84.14986266227125,0.3213312050163778,34.49663224820967,80.51972701311759,impulse_excitation,N2
YSZ-8mol_0097,YSZ-8mol,976.8850672084922,0.06672099791235381,4.02587568573499,sintered,72.69637296193358,0.3232432569446755,27.57527406809727,66.96731609594747,nanoindentation,H2_3H2O
YSZ-8mol_0098,YSZ-8mol,108.34147919467375,0.11061588262840386,0.6783531443078767,tape_cast,138.4935686719295,0.2912592341614684,56.886705042165154,112.65731551245167,nanoindentation,Ar
YSZ-8mol_0099,YSZ-8mol,43.68346894902045,0.06076632694343216,1.1852046263397107,plasma_sprayed,168.54593546720153,0.27866976346885697,63.78536320818669,126.27067486917826,impulse_excitation,Ar
YSZ-3mol_0000,YSZ-3mol,904.1832405344642,0.0807534381254666,1.7641948821943385,co_fired,93.57890219017283,0.32343410619561924,34.05524170030039,84.99455874276383,nanoindentation,H2_3H2O
YSZ-3mol_0001,YSZ-3mol,245.43153042920196,0.1285380232810521,1.5203096312509017,co_fired,147.19606096798807,0.8577353520660566,57.116247474712274,116.92034664348968,RUS,air
YSZ-3mol_0002,YSZ-3mol,157.22626472696987,-0.07203606272325092,4.331491039742264,tape_cast,190.08738676740467,0.2576032746881976,74.5585188228869,126.46008106061188,impulse_excitation,Ar
YSZ-3mol_0003,YSZ-3mol,486.7607866288375,0.0201840448504367,1.8344237751975838,tape_cast,118.30261194840209,0.273249463360691,46.23969293479395,87.56498067993292,four_point_bend,N2
YSZ-3mol_0004,YSZ-3mol,722.2300139221597,0.03125661453068845,0.4266870481672649,co_fired,106.86919855996723,0.30206930675207544,43.181696064847785,91.84850618662307,four_point_bend,H2_3H2O
YSZ-3mol_0005,YSZ-3mol,563.0831770517851,0.08254895344406038,4.75668463119141,plasma_sprayed,122.849631981845,0.30903803717484885,46.12843273755341,100.4678339906438,nanoindentation,air
YSZ-3mol_0006,YSZ-3mol,683.3036223191252,0.09568822702828982,1.8102329267833712,screen_printed,103.50525811766175,0.3050718016748317,38.80175635974801,86.43793552608457,RUS,Ar
YSZ-3mol_0007,YSZ-3mol,528.5033828013154,0.05665812133250597,1.4871556405582658,screen_printed,119.87154844677444,0.3018858509101251,45.95309657988955,96.1928841506498,impulse_excitation,H2_3H2O
YSZ-3mol_0008,YSZ-3mol,695.9630959141028,0.1018414633912832,2.537834919305922,plasma_sprayed,104.24671119355457,0.3124670638140641,37.32663620840639,89.94632322125574,nanoindentation,H2_3H2O
YSZ-3mol_0009,YSZ-3mol,940.8342374738513,0.061786597987850495,1.5937457663242822,sintered,76.3292521488142,0.31793963661723146,29.728024186696278,68.95349091136411,RUS,Ar
YSZ-3mol_0010,YSZ-3mol,70.87433966274324,0.07893244761179763,1.860820617745306,screen_printed,128.42453988031417,0.30003454006025154,49.227359617135,104.5635223870156,four_point_bend,air
YSZ-3mol_0011,YSZ-3mol,102.5893910191879,0.01380610144108933,2.1423090074390334,tape_cast,163.28089674819478,0.3139213466526999,62.98200101333309,149.49266443354085,impulse_excitation,N2
YSZ-3mol_0012,YSZ-3mol,850.4027585850495,0.06585873135921343,1.7650877483602547,screen_printed,109.09842512516842,0.3197927652763885,40.51780576689138,102.00873157718668,impulse_excitation,H2_3H2O
YSZ-3mol_0013,YSZ-3mol,231.4617853056672,0.06724585923290186,4.1796784541143275,screen_printed,144.942189422608,0.8264111645501754,55.64201058493446,127.28510304734371,impulse_excitation,N2
YSZ-3mol_0014,YSZ-3mol,853.4724733178613,0.04789906090224714,2.2602008718034834,sintered,117.51949919756385,0.27012806157716596,175.62955287700376,85.9577221572213,nanoindentation,H2_3H2O
YSZ-3mol_0015,YSZ-3mol,254.94516233464998,0.10598121743165692,3.6261192539606095,screen_printed,147.22603882242393,0.29282782787636114,57.85378742310356,120.73236328293305,RUS,H2_3H2O
YSZ-3mol_0016,YSZ-3mol,978.7288270970027,0.0676280211829627,2.3097408012401006,screen_printed,93.31940744840993,0.29453021570631993,35.32827872410821,71.96400385328467,nanoindentation,H2_3H2O
YSZ-3mol_0017,YSZ-3mol,146.96862154772262,0.02393093230837104,3.105843250818737,tape_cast,171.07091261736562,0.2623033019786191,66.64888020579853,114.40001123286903,nanoindentation,air
YSZ-3mol_0018,YSZ-3mol,331.03564536892,0.02742327225919342,-5.118238355750589,plasma_sprayed,145.39717522300057,0.3050765612199234,53.366688076052846,124.23574070096862,impulse_excitation,N2
YSZ-3mol_0019,YSZ-3mol,54.36284180210535,0.029062160705020604,1.4491249070751149,tape_cast,196.11759223398593,0.3115714476941158,-213.24974805463705,166.8662139927538,impulse_excitation,N2
YSZ-3mol_0020,YSZ-3mol,489.650145511325,0.04695059575036596,1.4009452270766491,plasma_sprayed,125.53103183372764,0.2929601113162759,46.78809732715043,100.29965371465656,RUS,Ar
YSZ-3mol_0021,YSZ-3mol,247.8649590171538,0.06216399538815706,2.442049165668501,plasma_sprayed,140.93643177693465,0.3073498948076145,53.98253597557005,118.29121557883224,nanoindentation,N2
YSZ-3mol_0022,YSZ-3mol,288.1732622988925,0.014818548267600345,1.835670788324773,co_fired,175.66759479108038,0.2960197831131291,68.33718395914622,147.87305111068665,RUS,air
YSZ-3mol_0023,YSZ-3mol,711.4517097645263,0.023406737189961682,1.2777166555102484,plasma_sprayed,146.32780055458346,0.307092363385991,54.35810833643685,125.42283243056434,impulse_excitation,Ar
YSZ-3mol_0024,YSZ-3mol,607.1824651729047,0.06456946861965039,2.662721787846064,screen_printed,132.75839858993788,0.31675449394669064,48.51966621127046,116.00367371231373,four_point_bend,N2
YSZ-3mol_0025,YSZ-3mol,612.2208357055254,0.07060556355643986,2.337137801369901,tape_cast,117.50787487146535,0.2945002468212885,46.588435655830054,96.593704473539,nanoindentation,air
YSZ-3mol_0026,YSZ-3mol,267.96839430708553,0.03867474458674578,1.0895637014946289,screen_printed,154.28444416523757,0.28158689676929943,60.1117277841745,119.49065880061087,impulse_excitation,air
YSZ-3mol_0027,YSZ-3mol,47.16485497116726,0.021263762327424572,4.317638835776273,screen_printed,174.58460227244106,0.31949538727014837,64.11412558467919,161.38521448314424,four_point_bend,H2_3H2O
YSZ-3mol_0028,YSZ-3mol,457.72410396111405,0.030110037912008954,1.0569569377166903,screen_printed,119.05261851533994,0.3177997870926875,44.81943312051855,106.0631574645783,nanoindentation,air
YSZ-3mol_0029,YSZ-3mol,872.2399631225485,0.07998520369952009,2.2940031084701715,co_fired,90.3667318915706,0.2918318290745401,36.68523114942467,71.22627619201643,RUS,air
YSZ-3mol_0030,YSZ-3mol,676.4376574920764,0.036381867845164124,4.698348276844231,plasma_sprayed,116.98034333884112,0.3202502686279237,45.20489756356793,109.9700737611785,impulse_excitation,Ar
YSZ-3mol_0031,YSZ-3mol,531.0988421572349,0.08916927099136224,2.424505174329049,co_fired,119.65521006704947,0.3129813382010752,44.964090154623875,99.44249355919617,nanoindentation,air
YSZ-3mol_0032,YSZ-3mol,745.3030866209295,0.049656879323608745,1.862435352309169,tape_cast,110.75169997782547,0.31845418544211107,40.97091345955109,103.21681758995693,four_point_bend,air
YSZ-3mol_0033,YSZ-3mol,259.2671363240584,0.04590395352195748,3.6165802286056223,co_fired,185.8730080640577,0.3365158533541139,69.53598271050537,187.53230162798144,RUS,Ar
YSZ-3mol_0034,YSZ-3mol,188.09310831579882,0.0037465029019088424,1.746471116515312,sintered,189.7546286592803,0.3057491375444648,70.41692133154022,159.4707076309929,RUS,H2_3H2O
YSZ-3mol_0035,YSZ-3mol,933.7875877613025,0.02721257789402573,1.5834156049063064,sintered,124.58633296707454,0.2690483335997762,47.92899151217386,86.81797665101196,RUS,N2
YSZ-3mol_0036,YSZ-3mol,566.8563050537737,0.1547824458157151,1.6043634719677715,screen_printed,93.98097027896499,0.33371262076978525,35.35167971902978,98.52849896305361,RUS,H2_3H2O
YSZ-3mol_0037,YSZ-3mol,452.7695896739077,0.09342211359018171,3.5242730957529895,co_fired,126.15992133771675,0.2775739888068001,49.4556674309347,202.94241402894315,impulse_excitation,Ar
YSZ-3mol_0038,YSZ-3mol,469.8932074819553,0.15985667637068207,3.9357749419023054,screen_printed,98.70157427684416,0.29328218241451687,38.81940920817313,84.35512676141603,impulse_excitation,N2
YSZ-3mol_0039,YSZ-3mol,117.83972645486722,0.08544792787828662,1.7559866921722296,co_fired,143.01133091196294,0.2773495591896106,55.81334682237368,110.47339360855098,impulse_excitation,Ar
YSZ-3mol_0040,YSZ-3mol,555.2949194280814,0.13421530060592785,1.1659002213783887,screen_printed,100.36994665064465,0.28846411123023874,36.89988347466571,80.94234860245305,impulse_excitation,Ar
YSZ-3mol_0041,YSZ-3mol,795.0576512333209,0.07404141353692097,2.9718597263464397,sintered,111.94212061372092,0.2521310164479913,46.339249145661555,75.71039944718362,impulse_excitation,N2
YSZ-3mol_0042,YSZ-3mol,45.59091630885709,0.027875048316379235,1.1808075062444494,sintered,199.9671481729631,0.2750665271701246,77.5426000767611,144.8060915720315,nanoindentation,Ar
