P1_time,P1_temperature,P1_stress,P1_stress_upper,P1_stress_lower,P2_time,P2_temperature,P2_stress,P2_stress_upper,P2_stress_lower,P3_time,P3_temperature,P3_stress,P3_stress_upper,P3_stress_lower
18.70935467733867,43.55900969935698,3433339.616999951,5532400.053956142,1334279.1800437612,13.90695347673837,45.702592382176746,5144441.71624634,8182553.137415994,2106330.2950766874,10.85542771385693,46.55164251394968,6856865.305300521,10810002.74278599,2903727.8678150503
19.644822411205602,44.48386517479374,3430006.2694341727,5529066.706390362,1330945.8324779826,14.602301150575286,46.73425100868207,5139065.27198644,8177176.693156093,2100953.8508167868,11.398199099549775,47.62563762462401,6849518.1072201785,10802655.544705648,2896380.669734708
20.58029014507254,45.408437621206446,3426687.6323826527,5525748.069338843,1327627.1954264627,15.297648824412205,47.765592207775484,5133713.636600681,8171825.057770334,2095602.2154310276,11.940970485242621,48.69930455137419,6842205.250669134,10795342.688154604,2889067.8131836634
21.51575787893947,46.33272859465024,3423383.6163974917,5522444.053353682,1324323.1794413016,15.992996498249124,48.796617722446854,5128386.650163124,8166498.071332777,2090275.2289934712,12.483741870935468,49.77264507659998,6834926.509860542,10788063.947346013,2881789.0723750712
22.451225612806404,47.25673964369112,3420094.132644151,5519154.569600341,1321033.6956879608,16.68834417208604,49.827329287299484,5123084.15391467,8161195.575084323,2084972.7327450174,13.026513256628315,50.8456609742144,6827681.660689874,10780819.098175343,2874544.223204403
23.386693346673336,48.18047230943942,3416819.0928965393,5515879.529852729,1317758.6559403492,17.38369184592296,50.85772862858773,5117805.990253052,8155917.411422705,2079694.5690833987,13.569284642321161,51.91835400968138,6820470.480719679,10773607.91820515,2867333.0432342086
24.32216108054027,49.10392812558336,3413558.409532109,5512618.846488299,1314497.9725759188,18.079039519759878,51.88781746425445,5112552.002722971,8150663.423892625,2074440.581553318,14.112056028014008,52.99072594005325,6813292.7491652,10766430.186650671,2860155.3116797293
25.257628814407205,50.027108618422254,3410311.9955270384,5509372.432483228,1311251.5585708483,18.774387193596798,52.91759750396833,5107322.036006017,8145433.45717567,2069210.6148363636,14.654827413706855,54.06277851400816,6806148.246880021,10759285.684365492,2853010.8093945505
26.193096548274138,50.95001530689977,3407079.7644513915,5506140.201407582,1308019.3274952015,19.469734867433715,53.947070449160975,5102115.93591119,8140227.357080843,2064004.5147415367,15.1975987993997,55.13451347188721,6799036.756341485,10752174.193826955,2845899.318856015
27.12856428214107,51.87264970263686,3403861.6304642097,5502922.0674204,1304801.1935080197,20.165082541270635,54.97623799306393,5096933.549365219,8135044.970534872,2058822.1281955657,15.740370185092546,56.205932545731564,6791958.061637159,10745095.49912263,2838820.624151689
28.064032016008007,52.7950133099647,3400657.508309031,5499717.9452652205,1301597.0713528409,20.860430215107552,56.00510182074549,5091774.724402892,8129886.145572545,2053663.3032332393,16.283141570785393,57.27703745931931,6784911.948450028,10738049.385935498,2831774.5109645575
28.99949974987494,53.7171076259574,3397467.3133089966,5496527.750265187,1298406.8763528066,21.555777888944473,57.033663609147325,5086639.31015773,8124750.731327383,2048527.8889880772,16.82591295647824,58.34782992820216,6777898.204045042,10731035.641530514,2824760.766559572
29.93496748374187,54.63893414046455,3394290.9613623116,5493351.398318501,1295230.5244061216,22.25112556278139,58.06192502712103,5081527.156852732,8119638.578022385,2043415.7356830793,17.368684342171086,59.41831165974203,6770916.617255614,10724054.054741085,2817779.1797701437
30.870435217608804,55.5604943361438,3391128.3689377024,5490188.805893892,1292067.9319815123,22.946473236618306,59.08988773546445,5076438.115790853,8114549.536960507,2038326.6946212002,17.91145572786393,60.48848435314751,6763966.978469691,10717104.415955162,2810829.540984221
31.805902951475737,56.48178968849306,3387979.4530697097,5487039.8900259,1288919.0161135197,23.641820910455227,60.11755338695789,5071372.03934614,8109483.460515793,2033260.6181764868,18.45422711355678,61.55834969951008,6757049.079616419,10710186.51710189,2803911.6421309486
32.74137068534267,57.402821665882726,3384844.131354231,5483904.568310421,1285783.6943980409,24.337168584292144,61.14492362640009,5066328.780954427,8104440.20212408,2028217.359784774,18.996998499249624,62.6279093818402,6750162.714152783,10703300.151638255,2797025.2766673127
33.6768384192096,58.32359172958768,3381722.3219441315,5480782.758900322,1282661.8849879415,25.032516258129064,62.172000090644204,5061308.195104496,8099419.616274148,2023196.7739348426,19.539769884942473,63.69716507510331,6743307.677050693,10696445.114536162,2790170.2395652225
34.61230615307654,59.24410133381928,3378613.9435448847,5477674.380501075,1279553.5065886946,25.72786393196598,63.19878440863342,5056310.137329095,8094421.558498748,2018198.716159442,20.082541270635318,64.76611844625559,6736483.764783488,10689621.202268958,2783346.327298017
35.547773886943475,60.16435192575699,3375518.9154099193,5474579.352366109,1276458.4784537293,26.4232116058029,64.22527820143662,5051334.464196302,8089445.8853659555,2013223.043026649,20.625312656328166,65.83477115427966,6729690.775313462,10682828.212798933,2776553.3378279917
36.483241620810404,61.084344945580135,3372437.157336451,5471497.594292641,1273376.720380261,27.11855927963982,65.25148308228376,5046381.033300417,8084492.45447007,2008269.6121307635,21.16808404202101,66.90312485022002,6722928.508078914,10676065.945564386,2769791.0705934437
37.41870935467734,62.0040818264993,3369368.589661275,5468429.026617466,1270308.152705085,27.81390695347674,66.27740065660109,5041449.7032538345,8079561.124423487,2003338.2820841814,21.71085542771386,67.97118117721845,6716196.763981318,10669334.201466788,2763059.3264958477
38.354177088544276,62.92356399478775,3366313.1332563017,5465373.570212492,1267252.6963001117,28.509254627313656,67.30303252204635,5036540.333678128,8074651.754847782,1998428.9125084751,22.253626813406704,69.03894177054913,6709495.34537298,10662632.78285845,2756357.90788751
39.289644822411205,63.84279286981259,3363270.709524342,5462331.146480532,1264210.2725681518,29.204602301150572,68.3283802685437,5031652.7851958815,8069764.206365535,1993541.3640262284,22.79639819909955,70.10640825765374,6702824.056044837,10655961.493530307,2749686.618559367
40.22511255627814,64.7617698640659,3360241.2403952545,5459301.677351445,1261180.8034390644,29.899949974987493,69.35344547831855,5026786.919421914,8064898.340591567,1988675.498252261,23.339169584792398,71.1735822581764,6696182.701213762,10649320.138699234,2743045.2637282917
41.16058029014508,65.68049638319567,3357224.648321371,5456285.085277561,1258164.211365181,30.59529764882441,70.37822972593216,5021942.598955398,8060054.020125052,1983831.1777857454,23.881940970485243,72.24046538399828,6689571.087510491,10642708.52499596,2736433.6500250204
42.096048024012006,66.59897382603661,3354220.8562734257,5453281.293229615,1255160.4193172357,31.29064532266133,71.40273457831624,5017119.6873712605,8055231.108540913,1979008.2662016074,24.42471235617809,73.30705923927235,6682989.022968028,10636126.4604535,2729851.5854825573
43.03151575787894,67.51720358464085,3351229.7877370804,5450290.22469327,1252169.3507808903,31.985992996498247,72.42696159480727,5012318.049212401,8050429.470382053,1974206.6280427477,24.967483741870936,74.37336542045773,6676436.3170090895,10629573.754494559,2723298.879523619
43.96698349174587,68.43518704430849,3348251.3667078624,5447311.803664053,1249190.9297516723,32.68134067033517,73.45091232718067,5007537.549981407,8045648.9711510595,1969426.1288117538,25.510255127563784,75.43938551635404,6669912.780434946,10623050.217920415,2716775.342949475
44.90245122561281,69.35292558361799,3345285.517688281,5444345.954644471,1246225.0807320909,33.37668834417208,74.47458831968501,5002778.056132766,8040889.477302419,1964666.6349631133,26.05302651325663,76.50512110813555,6663418.225412969,10616555.66289844,2710280.787927498
45.837918959479744,70.27042057445654,3342332.1656831605,5441392.602639351,1243271.7287269705,34.072036018009,75.4979911090758,4998039.435064517,8036150.8562341705,1959928.013894864,26.595797898949474,77.57057376938518,6656952.4654657915,10610089.902951263,2703815.027980321
46.77338669334667,71.18767338205016,3339391.2361955657,5438451.673151756,1240330.7992393756,34.76738369184592,76.52112222464928,4993321.555111049,8031432.976280702,1955210.1339413957,27.138569284642323,78.63574506612838,6650515.315459588,10603652.752945058,2697377.877974117
47.70885442721361,72.10468536499371,3336462.6552237924,5435523.092179982,1237402.2182676024,35.46273136568284,77.54398318827612,4988624.285535039,8026735.706704693,1950512.8643653863,27.681340670335167,79.70063655686684,6644106.591592636,10597244.029078107,2690969.1541071655
48.64432216108054,73.02145787528086,3333546.3492565467,5432606.786212737,1234485.9123003567,36.158079039519755,78.56657551443489,4983947.4965197,8022058.917689353,1945836.0753500466,28.224112056028016,80.76524979261212,6637726.111384117,10590863.548869587,2684588.6738986466
49.579789894947474,73.93799225833385,3330642.2452698816,5429702.682226071,1231581.8083136915,36.853426713356676,79.58890071024537,4979291.0591612505,8017402.480330903,1941179.6379915974,28.76688344172086,81.82958631691899,6631373.693663164,10584511.131148634,2678236.2561776936
50.51525762881441,74.85428985303304,3327750.270722823,5426810.707679013,1228689.8337666332,37.548774387193596,80.61096027550175,4974654.845461509,8012766.266631162,1936543.4242918561,29.30965482741371,82.89364766591882,6625049.158557883,10578186.596043354,2671911.721072413
51.45072536268134,75.77035199174655,3324870.3535541105,5423930.790510301,1225809.9165979205,38.24412206103052,81.63275570270572,4970038.7283201795,8008150.149489833,1931927.3071505264,29.852426213106554,83.95743536835269,6618752.327483944,10571889.764969414,2665614.889998473
52.386193096548276,76.68618000035966,3322002.422178176,5421062.859134367,1222941.9852219862,38.93946973486743,82.65428847709931,4965442.581527874,8003554.002697527,1927331.1603582208,30.3951975987994,85.02095094560438,6612483.023134372,10565620.460619843,2659345.5856489018
53.32166083041521,77.60177519830387,3319146.4054815155,5418206.842437705,1220085.9685253254,39.63481740870435,83.6755600766978,4960866.279758377,7998977.700928031,1922754.858588724,30.937968984492247,86.08419591173329,6606241.0694688335,10559378.506954305,2653103.631983363
54.25712856428214,78.51713889858632,3316302.232819165,5415362.669775356,1217241.795862975,40.33016508254127,84.69657197232219,4956309.698561648,7994421.119731301,1918198.2773919948,31.480740370185092,87.14717177350713,6600026.291702479,10553163.72918795,2646888.8542170087
55.19259629814908,79.4322724078186,3313469.8340109894,5412530.27096718,1214409.3970547994,41.025512756378184,85.7173256276318,4951772.714356678,7989884.135526331,1913661.2931870245,32.02351175587794,88.20988003043449,6593838.516296191,10546975.95378166,2640701.0788107207
56.12806403201601,80.34717702624567,3310649.1393381953,5409709.576294385,1211588.7023820053,41.720860430215104,86.73782249915654,4947255.204424132,7985366.625593785,1909143.7832544786,32.566283141570786,89.27232217479737,6587677.570945722,10540815.008431192,2634540.1334602516
57.06353176588294,81.2618540477747,3307840.079539685,5406900.516495875,1208779.642583495,42.416208104052025,87.75806403632922,4942757.046899652,7980868.468069306,1904645.625729999,33.10905452726363,90.33449969168342,6581543.284571517,10534680.722056989,2628405.847086047
57.99899949974988,82.17630476000369,3305042.5858085803,5404103.02276477,1205982.1488523902,43.111555777888945,88.7780516815175,4938278.120766645,7976389.541936299,1900166.6995969922,33.65182591295648,91.39641405901811,6575435.4873088645,10528572.924794335,2622298.049823394
58.93446723361681,83.09053044424982,3302256.5897886096,5401317.0267448,1203196.1528324196,43.80690345172586,89.79778687005592,4933818.305849646,7971929.727019299,1895706.8846799931,34.19459729864933,92.45806674759683,6569354.010497143,10522491.447982613,2616216.573011672
59.86993496748374,84.00453237557814,3299482.0235711504,5398542.46052734,1200421.5866149603,44.50225112556278,90.81727103027768,4929377.482806972,7967488.903976625,1891266.0616373192,34.73736868434217,93.51945922111675,6563298.6866706265,10516436.124156097,2610161.249185156
60.80540270135068,84.91831182282952,3296718.819691027,5395779.256647217,1197658.382734837,45.1975987993997,91.83650558354621,4924955.533124516,7963066.954294169,1886844.1119548627,35.28014007003502,94.58059293620853,6557269.34954793,10510406.787033401,2604131.9120624596
61.74087043521761,85.83187004864904,3293966.9111238034,5393027.348079993,1194906.4741676133,45.89294647323661,92.85549194428683,4920552.339108814,7958663.760278467,1882440.9179391605,35.82291145572786,95.64146934246808,6551265.83402258,10504403.27150805,2598128.3965371093
62.676338169084545,86.74520830951393,3291226.2312822575,5390286.668238448,1192165.7943260674,46.58829414707353,93.87423152001797,4916167.783880298,7954279.205049951,1878056.362710645,36.365682841420714,96.70208988248791,6545287.976153576,10498425.413639046,2592150.5386681054
63.611805902951474,87.65832785576139,3288496.714012515,5387557.150968704,1189436.2770563248,47.283641820910454,94.8927257113826,4911801.751366993,7949913.172536647,1873690.3301973403,36.90845422711356,97.76245599188859,6539335.613155011,10492473.050640482,2586198.1756695407
64.54727363681842,88.5712299316165,3285778.2935918695,5384838.73054806,1186717.8566356795,47.978989494747374,95.91097591217917,4907454.126297554,7945565.547467208,1869342.705127901,37.451225612806404,98.8225690993499,6533408.583387146,10486546.020872615,2580271.1459016753
65.48274137068535,89.48391577521986,3283070.904724207,5382131.341680396,1184010.4677680167,48.67433716858429,96.92898350939272,4903124.7941955505,7941236.215365203,1865013.3730258974,37.99399699849925,99.88243062664199,6527506.726346959,10480644.16383243,2574369.288861489
66.41820910455228,90.39638661865504,3280374.482537785,5379434.919493975,1181314.045581595,49.36968484242121,97.94674988322572,4898813.641372149,7936925.0625418015,1860702.2202024958,38.5367683841921,100.94204198865627,6521629.882658932,10474767.320144404,2568492.445173462
67.3536768384192,91.30864368797613,3277688.962581429,5376749.399537619,1178628.5256252391,50.06503251625813,98.96427640712864,4894520.554920421,7932631.976090074,1856409.133750768,39.079539769884946,102.00140459343629,6515777.894065196,10468915.331550665,2562640.4565797253
68.28914457228615,92.22068820323496,3275014.280821916,5374074.717778106,1175953.8438657261,50.76038019009504,99.98156444783068,4890245.422708901,7928356.843878554,1852134.0015392476,39.62231115557779,103.06051984220841,6509950.603417053,10463088.040902523,2556813.1659315825
69.22461230615308,93.13252137850833,3272350.373640046,5371410.810596236,1173289.936683856,51.45572786393196,100.99861536537017,4885988.133375575,7924099.554545227,1847876.7122059218,40.165082541270635,104.11938912941233,6504147.854665689,10457285.29215116,2551010.4171802187
70.16008004002,94.04414442192507,3269697.177828133,5368757.614784323,1170636.740871943,52.15107553776888,102.01543051312491,4881748.57632112,7919859.997490773,1843637.1551514673,40.70785392696348,105.17801384273159,6498369.492852938,10451506.930338409,2545232.055367468
71.09554777388695,94.955558535693,3267054.630586779,5366115.067542969,1167994.1936305892,52.8464232116058,103.03201123784226,4877526.641703402,7915638.062873054,1839415.2205337486,41.25062531265633,106.2363953631238,6492615.364103081,10445752.80158855,2539477.9266176103
72.03101550775388,95.86676491612572,3264422.669521525,5363483.106477715,1165362.232565335,53.541770885442716,104.0483588796693,4873322.220431418,7911433.641601071,1835210.799261765,41.79339669834918,107.29453506485088,6486885.3156130975,10440022.753098568,2533747.878127627
72.96648324162081,96.77776475366942,3261801.2326402743,5360861.669596464,1162740.7956840843,54.23711855927964,105.06447477218272,4869135.20415873,7907246.6253283825,1831023.7829890768,42.33616808404202,108.35243431550903,6481179.195644816,10434316.633130286,2528041.758159346
73.90195097548775,97.68855923292944,3259190.2583499225,5358250.695306113,1160129.8213937324,54.93246623311656,106.0803602424186,4864965.485278325,7903076.906447979,1826854.064108672,42.87893946973487,109.41009447605869,6475496.853515727,10428634.291001197,2522359.416030257
74.83741870935468,98.59914953269669,3256589.685453405,5355650.122409595,1157529.248497215,55.62781390695348,107.09601661090211,4860812.956916186,7898924.378085839,1822701.535746533,43.42171085542772,110.46751690085435,6469838.139590831,10422975.577076301,2516700.70210536
75.77288644322161,99.50953682597421,3253999.4531468274,5353059.890103018,1154939.0161906374,56.32316158079039,108.11144519167699,4856677.512925704,7894788.934095357,1818566.091756051,43.964482241120564,111.5247029376741,6464202.905273438,10417340.342758909,2511065.467787968
76.70835417708855,100.41972228000323,3251419.5010165833,5350479.937972773,1152359.0640603933,57.01850925462731,109.12664729233504,4852559.047881674,7890670.469051328,1814447.626712021,44.50725362681341,112.5816539277493,6458591.002997977,10411728.440483447,2505453.5655125063
77.64382191095548,101.32970705628942,3248849.7690362763,5347910.205992466,1149789.3320800862,57.71385692846423,110.14162421404531,4848457.457075006,7886568.878244659,1810346.0359053533,45.050025012506254,113.63837120579389,6453002.286220515,10406139.723705985,2499864.8487350447
78.57928964482241,102.23949231062896,3246290.197563928,5345350.634520118,1147229.760607738,58.409204602301145,111.15637725158331,4844372.636506771,7882484.057676423,1806261.2153371177,45.5927963981991,114.69485610003368,6447436.609410968,10400574.046896439,2494299.1719254972
79.51475737868935,103.14907919313438,3243740.7273391886,5342801.164295379,1144680.2903829985,59.104552276138065,112.17090769336012,4840304.482882541,7878415.904052194,1802193.0617128876,46.13556778389195,115.75110993223554,6441893.828045508,10395031.265530977,2488756.3905600375
80.45022511255628,104.05846884826042,3241201.299480188,5340261.736436378,1142140.8625239981,59.799899949974986,113.18521682145108,4836252.893607054,7874364.314776707,1798141.4724374008,46.678339169584795,116.80713401773642,6436373.798597231,10389511.236082701,2483236.36111176
81.38569284642321,104.96766241482968,3238671.8554811967,5337732.292437387,1139611.4185250066,60.495247623811906,114.19930591162479,4832217.766778557,7870329.18794821,1794106.3456089036,47.22111055527764,117.86292966547218,6430876.378529332,10384013.816014802,2477738.941043861
82.32116058029015,105.8766610260583,3236152.337209639,5335212.77416583,1137091.900253449,61.19059529764882,115.21317623337161,4828199.001183476,7866310.42235313,1790087.5800138232,47.763881940970485,118.91849817800652,6425401.426286696,10378538.863772167,2472263.988801226
83.25662831415708,106.78546580958134,3233642.6869030157,5332703.123859206,1134582.2499468257,61.88594297148574,116.22682904993233,4824196.496290899,7862307.9174605515,1786085.0751212458,48.30665332666333,119.97384085155947,6419948.801287766,10373086.238773236,2466811.363802295
84.19209604802401,107.69407788747823,3231142.847166681,5330203.284122871,1132082.4102104912,62.58129064532266,117.24026561832643,4820210.152247157,7858321.5734168105,1782098.7310775039,48.84942471235618,121.02895897603604,6414518.363917468,10367655.801402938,2461380.9264319977
85.12756378189094,108.60249837629794,3228652.760970732,5327713.197926922,1129592.3240145422,63.276638319159574,118.25348718938045,4816239.869870911,7854351.291040564,1778128.4487012583,49.39219609804903,122.08385383505457,6409109.975518637,10362247.413004108,2455972.538033167
86.06303151575788,109.51072838708423,3226172.37164776,5325232.80860395,1127111.9346915698,63.971985992996494,119.26649500775615,4812285.550647412,7850396.971817065,1774174.1294777594,49.93496748374187,123.13852670597505,6403723.498385273,10356860.935870744,2450586.0608998025
86.99849924962481,110.41876902540055,3223701.6228894554,5322762.059845645,1124641.1859332654,64.66733366683341,120.27929031197854,4808347.096723582,7846458.517893234,1770235.6755539286,50.47773886943472,124.1929788599273,6398358.795754148,10351496.233239617,2445221.3582686773
87.93396698349174,111.32662139135515,3221240.458744702,5320300.895700892,1122180.021788512,65.36268134067033,121.29187433446377,4804424.41090283,7842535.832072483,1766312.9897331768,51.02051025512757,125.24721156183897,6393015.73179811,10346153.16928358,2439878.294312639
88.86943471735869,112.2342865796257,3218788.8236167543,5317849.260572944,1119728.3866605642,66.05802901450726,122.30424830154696,4800517.396639762,7838628.817809416,1762405.9754701094,51.56328164082041,126.30122607046346,6387694.171617826,10340831.609103296,2434556.734132356
89.80490245122562,113.1417656794842,3216346.662260281,5315407.0992164705,1117286.2253040909,66.75337668834416,123.31641343350984,4796625.958035365,7834737.379205018,1758514.5368657117,52.10605302651326,127.35502363840786,6382393.981235209,10335531.41872068,2429256.5437497385
90.74037018509254,114.04905977482143,3213913.9197792476,5312974.356735438,1114853.4828230576,67.44872436218108,124.32837094460838,4792749.999831848,7830861.421001501,1754638.5786621948,52.6488244122061,128.40860551216045,6377115.027585581,10330252.465071052,2423977.5901001105
91.67583791895949,114.95616994417159,3211490.541624098,5310550.978580289,1112430.104667908,68.144072036018,125.34012204310014,4788889.427407774,7827000.848577427,1750778.006238121,53.19159579789895,129.4619729321184,6371857.178510522,10324994.615995992,2418719.741025051
92.61130565282642,115.86309726073652,3209076.4735891987,5308136.910545388,1110016.0366330086,68.83941970985492,126.35166793127163,4785044.146773132,7823155.567942785,1746932.7256034785,53.7343671835918,130.5151271326152,6366620.302751192,10319757.740236662,2413482.8652657215
93.54677338669335,116.76984279241019,3206671.6618106584,5305732.098766848,1107611.2248544684,69.53476738369184,127.36300980546558,4781214.064563892,7819325.485733544,1743102.6433942388,54.277138569284645,131.56806934194788,6361404.269940521,10314541.707425991,2408266.83245505
94.48224112056029,117.67640760180275,3204276.0527635724,5303336.4897197625,1105215.6158073824,70.23011505752876,128.37414885610775,4777399.088038338,7815510.509207992,1739287.6668686853,54.81990995497749,132.6208007824044,6356208.95059674,10309346.38808221,2403071.513111269
95.41770885442722,118.5827927462646,3201889.5932592493,5300950.030215439,1102829.1563030593,70.92546273136568,129.38508626773435,4773599.125071374,7811710.546241026,1735487.7039017207,55.362681340670335,133.67332267029064,6351034.216116208,10304171.653601678,2397896.778630737
96.35317658829415,119.48899927791047,3199512.230443553,5298572.667399744,1100451.793487363,71.6208104052026,130.3958232190184,4769814.084149635,7807925.505319288,1731702.6629799823,55.90545272636319,134.72563621595742,6345879.938766655,10299017.376252126,2392742.501281184
97.28864432216108,120.39502824364318,3197143.911793715,5296204.348749905,1098083.4748375248,72.31615807903951,131.40636088279683,4766043.874367741,7804155.295537394,1727932.4531980879,56.44822411205603,135.77774262382735,6340745.991680076,10293883.429165546,2387608.554194606
98.22411205602802,121.3008806851775,3194784.58511649,5293845.02207268,1095724.1481602998,73.01150575287643,132.41670042609695,4762288.405422549,7800399.826592201,1724176.9842528957,56.99099549774888,136.82964309242158,6335632.248846233,10288769.686331704,2382494.8113607625
99.15957978989495,122.2065576390637,3192434.1985453996,5291494.63550159,1093373.7615892095,73.70685342671335,133.42684301016283,4758547.587609222,7796659.008778876,1720436.166439569,57.53376688344172,137.88133881438645,6330538.585105674,10283676.022591144,2377401.147620204
100.09504752376188,123.11206013671125,3190092.700538436,5289153.1374946255,1091032.263582246,74.40220110055027,134.43678979048192,4754821.33181662,7792932.752986273,1716709.9106469671,58.076538269134566,138.93283097652,6325464.876143452,10278602.313628923,2372327.4386579813
101.03051525762882,124.01738920441218,3187760.0398759474,5286820.476832137,1088699.6029197574,75.09754877438719,135.44654191681119,4751109.54952233,7789220.970691983,1712998.128352677,58.61930965482742,139.98412075979834,6320410.9984825235,10273548.435967993,2367273.560997053
101.96598299149575,124.92254586336445,3185436.165657914,5284496.602614104,1086375.7287017237,75.79289644822411,136.45610053320326,4747412.152788462,7785523.573958116,1709300.731618809,59.16208104052026,141.03520933940212,6315376.8294767905,10268514.26696226,2362239.39199132
102.90145072536268,125.82753112969519,3183121.027302133,5282181.4642583225,1084060.5903459429,76.48824412206103,137.4654667780325,4743729.054257229,7781840.4754268825,1705617.633087576,59.70485242621311,142.08609788474243,6310362.247304772,10263499.684790242,2357224.8098193016
103.83691845922962,126.73234601448398,3180814.57454168,5279875.01149787,1081754.13758549,77.18359179589794,138.4746417840209,4740060.167146387,7778171.58831604,1701948.7459767335,60.24762381190595,143.13678755948706,6305367.130963638,10258504.56844911,2352229.693478168
