Sample_ID,Gc_YSZ_GDC,Gc_GDC_LSCF,Temperature_C,Correlation_Coeff
S0207,2.2200592263954464,1.2858406555064827,25,0.0
S0208,1.9375937750341925,0.8853520995559709,25,0.0
S0209,2.343364219349998,0.8364116855429418,25,0.0
S0210,1.8933028880645668,1.2108788299966713,25,0.0
S0211,2.592247848371583,0.517166789073114,25,0.0
S0212,1.1113854784008108,1.010449213360287,25,0.0
S0213,2.228431612297974,0.6454944059858467,25,0.0
S0214,2.3168417409753044,0.9162117232569945,25,0.0
S0215,2.379934852668848,1.5045924623874933,25,0.0
S0216,2.036811174667696,0.9239109192612827,25,0.0
S0217,2.185853168570815,1.0222569381413193,25,0.0
S0218,3.224830191499833,1.0454390525558903,25,0.0
S0219,2.1519033842990947,0.5627830213036437,25,0.0
S0220,2.501771429603907,1.1804607406858896,25,0.0
S0221,2.4200472117582366,1.0466568579427853,25,0.0
S0222,2.2063301810278824,1.0077042261631792,25,0.0
S0223,1.6092649569093136,1.3548413342173844,25,0.0
S0224,2.5589356804174126,1.195075113787827,25,0.0
S0225,2.2054967144813444,1.2547097594651853,25,0.0
S0226,2.2021897115087574,1.0257936612499494,25,0.0
S0227,1.8437523046972113,0.8623031842459001,25,0.0
S0228,2.2770373119126113,1.3742978546340114,25,0.0
S0229,2.136775275627639,1.23663389942837,25,0.0
S0230,2.151053830133268,0.830161753352453,25,0.0
S0231,2.459031246665912,1.176331119726071,25,0.0
S0232,2.0129296099559904,0.9398726438934683,25,0.0
S0233,2.8017466271436797,0.7202555491009989,25,0.0
S0234,1.5537053659367337,0.9453645168252197,25,0.0
S0235,2.3627895452561285,0.8950510996400178,25,0.0
S0236,1.8561041441012847,1.2406448870260416,25,0.0
S0237,1.9090062942843864,1.0657189329936918,25,0.0
S0238,1.292064537046866,1.1510189217579885,25,0.0
S0239,1.607109429658056,1.1016906215099962,25,0.0
S0240,2.0820849779853994,0.9145262646130015,25,0.0
S0241,1.9217650215793298,0.7759088218565353,25,0.0
S0242,2.1763171214521897,1.5157987131545863,25,0.0
S0243,1.951282039907715,0.843036773450724,25,0.0
S0244,1.6583267590578725,0.9007933163780039,25,0.0
S0245,2.357741895828359,1.1594101355039048,25,0.0
S0246,1.814959531857768,1.0752413043544855,25,0.0
S0247,2.167870681212338,0.9761258993092532,25,0.0
S0248,1.966158402895157,0.9331149375305328,25,0.0
S0249,2.4936153257022378,1.0971668291495456,25,0.0
S0250,2.6926812566347085,1.0134089233958348,25,0.0
S0251,2.498932946034516,1.170522161575622,25,0.0
S0252,2.276560238792066,1.3778505603192783,25,0.0
S0253,2.778410918945025,1.0025759707123356,25,0.0
S0254,2.397134686925169,0.7467071007112719,25,0.0
S0255,2.0911498233305603,0.839957763809899,25,0.0
S0256,2.1348536559157085,0.6769348509232369,25,0.0
S0257,1.6674793463130444,1.2646362584707675,25,0.0
S0258,1.8501484828719112,0.7551454996964664,25,0.0
S0259,2.2925011171246594,1.340041436994626,25,0.0
S0260,2.2973198787344025,0.907408689949502,25,0.0
S0261,2.3330106089783182,0.8828623950640897,25,0.0
S0262,2.7052644934153833,1.1402486356713588,25,0.0
S0263,1.792787083468835,1.1796855118854386,25,0.0
S0264,1.9961793011711577,1.0052251874902636,25,0.0
S0265,1.846615974039767,1.1095674441071115,25,0.0
S0266,2.3427450060417514,0.6074618205011298,25,0.0
S0267,1.8060321494450684,0.9049792053950226,25,0.0
S0268,2.1485784484825694,1.2033321473543208,25,0.0
S0269,2.8413640560487528,0.9997280466038815,25,0.0
S0270,1.8770443240482804,1.1285408268021813,25,0.0
S0271,1.7047882732211472,1.3602434092500433,25,0.0
S0272,2.8217217077124537,1.3652816777689778,25,0.0
S0273,2.8195349438501625,1.1552736525107472,25,0.0
S0274,1.5950131431517116,1.1809931350723315,25,0.0
S0275,2.0696623480308878,1.2032298874970246,25,0.0
S0276,2.2851222735756607,0.6698934627227826,25,0.0
S0277,2.4677174395446597,0.9266758355394527,25,0.0
S0278,1.995034536149265,1.388717506716322,25,0.0
S0279,2.5245267805779554,1.0903238064462564,25,0.0
S0280,2.4051025635043013,0.8388881043442428,25,0.0
S0281,2.1457972580367763,1.0566416943786858,25,0.0
S0282,1.772009391404901,1.4079271333940502,25,0.0
S0283,2.6066874640221527,1.0044755516484776,25,0.0
S0284,2.3233790925260065,1.225962339885883,25,0.0
S0285,2.2148729505746494,0.9957406641913207,25,0.0
S0286,2.960524842271823,1.3626152149940247,25,0.0
S0287,2.1477209720138455,1.1871747976181517,25,0.0
S0288,2.1986936037359195,0.8163095450963338,25,0.0
S0289,1.81427448226998,1.432707630527563,25,0.0
S0290,1.7101320137185663,1.3743284627355585,25,0.0
S0291,2.1312818838977527,0.9217513508193462,25,0.0
S0292,2.5182430140949736,1.161560984039028,25,0.0
S0293,1.761045427633998,1.1078836831915002,25,0.0
S0294,1.8627854773132766,1.6377244662130157,25,0.0
S0295,2.0308093838795043,1.108601006800267,25,0.0
S0296,2.1477722689434895,1.2429138536001023,25,0.0
S0297,2.5442090470130516,0.7107109604863351,25,0.0
S0298,2.9024544974025375,0.7734317733738211,25,0.0
S0299,2.365384678163458,1.2745676081462465,25,0.0
S0300,1.937931116524317,0.9928245624821136,25,0.0
S0301,2.294965545926158,0.9844681027626858,25,0.0
S0302,2.43501112195878,0.9914346769023232,25,0.0
S0303,2.0630654716845576,1.0102450851264648,25,0.0
S0304,1.947514617258859,1.2366864330392755,25,0.0
S0305,2.012293941641604,0.9043692339048639,25,0.0
S0306,2.3295849109473883,0.97406743263793,25,0.0
S0307,2.4541912724467467,0.9402330543643541,25,0.0
S0308,2.006831630384291,1.2078005566984416,25,0.0
S0309,3.424817548082595,1.1962426850421692,25,0.0
S0310,2.768861760287264,0.7857308135903335,25,0.0
S0311,2.019870051835299,1.028433305724717,25,0.0
S0312,3.049596626978526,1.0267207586751368,25,0.0
S0313,1.815158520094384,1.2984596341858028,25,0.0
S0314,0.9418994762318218,1.0723262983887474,25,0.0
S0315,2.1136814376202038,1.1167621542156647,25,0.0
S0316,2.0395987000128746,0.863678562258956,25,0.0
S0317,2.8218745596270196,1.1988088636721346,25,0.0
S0318,2.7370450036104415,0.8273052725929249,25,0.0
S0319,1.8899593321243653,1.2049441150862787,25,0.0
S0320,2.4881222412023805,0.8385346961853872,25,0.0
S0321,1.4538013105905274,0.7770976773422024,25,0.0
S0322,1.8453586037736773,1.1347852115365458,25,0.0
S0323,2.649913364404953,1.0788821114416898,25,0.0
S0324,1.6740138668680316,1.1856045295882724,25,0.0
S0325,1.9016254429817792,0.6850795709973874,25,0.0
S0326,2.8939826322682345,0.7346188826238504,25,0.0
S0327,2.905051720194254,1.414550275944728,25,0.0
S0328,2.157057740252883,0.47140221411740413,25,0.0
S0329,1.5724563904973579,1.342444240280678,25,0.0
S0330,2.5352755788517696,0.8770496352108514,25,0.0
S0331,2.6623913862098476,0.8960706841454065,25,0.0
S0332,1.2728418104899628,1.1550547392053871,25,0.0
S0333,2.657616534952066,1.2076660026704322,25,0.0
S0334,2.4655400594350017,1.088687741864005,25,0.0
S0335,2.490198370917013,1.0155327533823577,25,0.0
S0336,2.3249524851460004,1.3247411443790564,25,0.0
S0337,1.250521708647545,1.1563897735237851,25,0.0
S0338,2.5379716870992026,0.9169535376166935,25,0.0
S0339,1.8467294971402903,1.009615174209687,25,0.0
S0340,2.6949162653644314,1.11039856577862,25,0.0
S0341,2.4829876260480788,1.1918478000994597,25,0.0
S0342,2.224903577868193,1.080003855911123,25,0.0
S0343,1.670984383459588,0.9976854428161113,25,0.0
S0344,1.8686509273842689,0.94565890389935,25,0.0
S0345,2.4192116327415394,1.2030108883418813,25,0.0
S0346,2.886242590712035,0.6535240839146003,25,0.0
S0347,1.6880404618224398,0.8635544842766278,25,0.0
S0348,2.216548537016164,0.6784098383092368,25,0.0
S0349,2.475563872630599,1.1851450600612534,25,0.0
S0350,2.287325180302281,1.1311732342843555,25,0.0
S0351,2.055030460403756,0.7615020213107785,25,0.0
S0352,2.336834617915548,1.335581321003634,25,0.0
S0353,2.2764578587676194,0.7481340090596283,25,0.0
S0354,1.6689672326208846,1.1230297450095572,25,0.0
S0355,2.8018563120769935,1.3113026088433422,25,0.0
S0356,1.557545715637727,0.8799084967202654,25,0.0
S0357,2.8891847394564865,0.7778304414123697,25,0.0
S0358,2.45873734350498,0.9869189309102242,25,0.0
S0359,1.1184702893223917,1.0421508522576632,25,0.0
S0360,2.545161791798509,1.082764348496444,25,0.0
S0361,2.1030551052418294,0.7636628943697121,25,0.0
S0362,2.2449559943637474,0.9129667787603989,25,0.0
S0363,1.7335581777408942,1.2965989053749118,25,0.0
S0364,2.0245065434033394,0.9729488265235702,25,0.0
S0365,2.1946544669856105,1.1250505118712981,25,0.0
S0366,1.4754567201049489,1.0178243950121628,25,0.0
S0367,2.05721937400194,1.2707580343895963,25,0.0
S0368,2.4213180111733257,1.035253493936057,25,0.0
S0369,2.3544061218415226,1.2021884869314317,25,0.0
S0370,2.0239083585215067,0.9079703429323379,25,0.0
S0371,2.0822396733447244,1.1364451312136892,25,0.0
S0372,2.907601759196568,1.2079508802994248,25,0.0
S0373,2.482680507292942,0.8331150404615906,25,0.0
S0374,2.5540400782163744,1.071337761583818,25,0.0
S0375,2.010079099158569,0.8701820255951856,25,0.0
S0376,2.173512086447592,1.0766809105668704,25,0.0
S0377,1.365578407883854,1.0008917210259154,25,0.0
S0378,2.559813799131646,1.4474596890875135,25,0.0
S0379,2.271502300426389,1.054540546487476,25,0.0
S0380,1.8804313917293558,0.9152842123566325,25,0.0
S0381,1.7611546857586937,1.0560610584323817,25,0.0
S0382,2.5735866854235363,0.9265098694215209,25,0.0
S0383,2.042835148498631,0.7617989785343189,25,0.0
S0384,1.627673678214364,0.9200766223629598,25,0.0
S0385,1.7374473139797346,1.1018282255144105,25,0.0
S0386,2.3390102955199215,0.9661431631501389,25,0.0
S0387,1.940276118352266,1.0897675095949955,25,0.0
S0388,2.2648505484732326,0.6316219119174233,25,0.0
S0389,2.2438304961005286,1.148451105735786,25,0.0
S0390,2.43587478970272,1.1576202243941927,25,0.0
S0391,2.807395915818983,1.3851560412873938,25,0.0
S0392,2.1099995656626622,0.7386413674049199,25,0.0
S0393,1.8714542180567408,1.21883328092875,25,0.0
S0394,2.205785056108604,0.9546103059168568,25,0.0
S0395,2.0487083033471762,0.45544850267216275,25,0.0
S0396,2.0878928204628053,0.7205015741146343,25,0.0
S0397,2.7907179205935835,1.1321446237390624,25,0.0
S0398,1.5748470272376376,1.2069342372828102,25,0.0
S0399,2.5209990173698706,0.7722512119611744,25,0.0
S0400,1.9620853131460507,1.0505118733773375,25,0.0
S0401,1.677686779170262,1.1751195155974168,25,0.0
S0402,2.1299102045168405,1.0909457019015432,25,0.0
S0403,2.562124053174282,1.0932864261797437,25,0.0
S0404,1.6257166783616606,0.6765758393903674,25,0.0
S0405,2.957327711246527,1.040525767431231,25,0.0
S0406,2.4216017032945487,1.2959113882237705,25,0.0
S0407,2.3502933231594327,1.067154975872124,25,0.0
S0408,2.591508463416226,1.41318179777092,25,0.0
S0409,2.0805373687459516,1.2283812550005655,25,0.0
S0410,1.994015965744628,1.2093669219783172,25,0.0
S0411,2.310001866868624,0.9526136503218385,25,0.0
S0412,2.2150733145318284,0.85794232032983,25,0.0
S0413,2.17896299988441,1.247038657603122,25,0.0
S0414,2.508468898040351,1.1288823119878386,25,0.0
S0415,1.9824205242067892,1.3650718313983636,25,0.0
S0416,1.5382862980518945,1.203328727870725,25,0.0
S0417,2.210008981831432,1.0310028710053507,25,0.0
S0418,1.973537225216888,0.9097170482405249,25,0.0
S0419,2.2259416187426253,1.087459298690656,25,0.0
S0420,1.7377148929731419,0.9097433993892597,25,0.0
S0421,1.5445850396611203,1.0875008651176175,25,0.0
S0422,2.3430455283798968,1.0469414910459731,25,0.0
S0423,1.6785382613217592,1.165845740774229,25,0.0
S0424,2.4621757302253777,0.9528215432560756,25,0.0
S0425,2.31390191061341,1.1004487907078657,25,0.0
S0426,2.5922505834722926,0.7902702609415222,25,0.0
S0427,1.7333732799717487,1.1798059118292932,25,0.0
S0428,2.023053598413447,0.9180599908435804,25,0.0
S0429,2.3833006448913534,1.419897177974341,25,0.0
S0430,2.2172316055342076,1.2016699715606476,25,0.0
S0431,2.6850850743918366,0.8114075900112269,25,0.0
S0432,2.136229462080174,0.9183830425699689,25,0.0
S0433,1.2610314197907027,1.0990244402084772,25,0.0
S0434,2.6225023732914643,1.1434748536135075,25,0.0
S0435,2.288255325522576,0.8859498937415732,25,0.0
S0436,2.344911338275375,1.1215310239311551,25,0.0
S0437,1.6079355533693214,1.2472134820737946,25,0.0
S0438,2.2027992718826797,1.1310949713270384,25,0.0
S0439,1.994019666855338,1.212873495285314,25,0.0
S0440,1.5704126212887866,1.5042843664195407,25,0.0
S0441,2.1418187370403903,0.781768556139889,25,0.0
S0442,1.1635261564707169,1.237002655690664,25,0.0
S0443,1.5467259771047475,1.139588118111069,25,0.0
S0444,2.1196128298002233,0.9328355568841769,25,0.0
S0445,1.4092292074648238,0.9763842047102358,25,0.0
S0446,3.0254381527915086,0.7811920023598633,25,0.0
S0447,1.199990133755092,0.8455467043270923,25,0.0
S0448,2.3876774892030928,0.6645950981402065,25,0.0
S0449,3.0718406904153825,0.9730485870331342,25,0.0
S0450,1.706855345267174,0.9097554711676619,25,0.0
S0451,1.899253904944125,1.208793075396729,25,0.0
S0452,1.8383183030426684,1.2952702629072173,25,0.0
S0453,2.34174156815501,0.9437222742180356,25,0.0
S0454,1.761733152403294,1.0002178822439023,25,0.0
S0455,2.03817655839316,1.0586046317888873,25,0.0
S0456,2.605071780790682,0.672015604245335,25,0.0
S0457,1.8326435106007688,1.0883137818382866,25,0.0
S0458,3.1310189847752765,1.186739219304887,25,0.0
S0459,1.7834364154393394,0.8325399960659697,25,0.0
S0460,2.2018758744943856,1.0256172739404998,25,0.0
S0461,1.9034479095343286,1.1954189623270108,25,0.0
S0462,1.822492849297396,1.0807028440009219,25,0.0
S0463,2.1150812629807545,0.8763229503770665,25,0.0
S0464,1.7793425476422018,1.0371983141943586,25,0.0
S0465,1.933543590094806,0.592005831594441,25,0.0
S0466,1.9581001199987886,1.1317327781578979,25,0.0
S0467,1.8773793397504248,1.0272733459823087,25,0.0
S0468,1.985957482521894,1.008129127899213,25,0.0
S0469,1.818281981284099,0.9096527649195479,25,0.0
S0470,2.8014892278019463,1.169843415181653,25,0.0
S0471,2.618325370511366,0.715499833355957,25,0.0
S0472,2.117967923397181,1.0481083548272194,25,0.0
S0473,1.792742948472538,1.3411719353793463,25,0.0
S0474,2.445999423094766,1.0932088702333254,25,0.0
S0475,1.9793337781004352,0.8415138476410153,25,0.0
S0476,2.0373313394304895,1.3883694723480065,25,0.0
S0477,1.3772661369864543,1.055957528161151,25,0.0
S0478,2.349393101000438,1.0941269878421427,25,0.0
S0479,2.609081672089566,0.8987674199528395,25,0.0
S0480,2.050000211303497,1.3634242336426479,25,0.0
S0481,2.0823106056725758,1.1763887597885436,25,0.0
S0482,3.135501235441641,1.2369591268525473,25,0.0
S0483,3.0067614038591968,1.0618433641254494,25,0.0
S0484,2.380043018902414,1.013722215384492,25,0.0
S0485,1.988699773495326,0.8230584887669361,25,0.0
S0486,2.8230042405801674,0.8960221010070839,25,0.0
S0487,2.5982200924031833,0.9259526867229159,25,0.0
S0488,1.4709428189113436,0.930788987836168,25,0.0
S0489,2.793571184181742,0.7082924960549137,25,0.0
S0490,1.7586380344618984,0.8836211471224933,25,0.0
S0491,1.750219405155041,1.236168254441475,25,0.0
S0492,2.4058702372051632,1.0694230471598083,25,0.0
S0493,1.9129183208487486,1.155103012488545,25,0.0
S0494,2.155719014716218,0.8556938449557707,25,0.0
S0495,2.406198320298258,1.0538414376296645,25,0.0
S0496,3.133251992199713,0.796776922483386,25,0.0
S0497,1.8113608931013625,1.0374136145847885,25,0.0
S0498,1.8840513690350842,0.869658773612692,25,0.0
S0499,1.6022190206129334,1.0105701319729221,25,0.0
S0500,2.0537948242975896,1.0985063296953093,25,0.0
