country,year,month,date,fintech_brand,sentiment_score,trust_index,social_media_mentions,customer_satisfaction,app_store_rating,customer_complaints,base_trust_level
Nigeria,2021,4,2022-01-10,GTBank,0.20758414680985768,30.217116654161334,178,1.8401971512779998,2.339661441809635,56,0.5004556698427612
Nigeria,2021,4,2022-01-10,Paystack,0.30021631057652437,32.53503123250291,234,3.0121432504999235,1.6464188586552218,75,0.5004556698427612
Nigeria,2021,4,2022-01-10,First Bank,-0.07970645014250821,23.028306247295184,165,2.904806861753973,1.6084390199522667,91,0.5004556698427612
Nigeria,2021,5,2022-02-09,Airtel Money,-0.03801781119932346,24.07147203365241,70,2.802304322760576,2.251664990772933,73,0.5004556698427612
Nigeria,2021,5,2022-02-09,Paga,0.1084534794398879,27.736591427131426,187,1.5398670126941998,2.24647592848516,41,0.5004556698427612
Nigeria,2021,5,2022-02-09,GTBank,0.0686551730963823,26.740727024144096,258,2.093634273237403,1.51830427843427,67,0.5004556698427612
Nigeria,2021,5,2022-02-09,Orange Money,0.4711111109112583,36.81129482121112,68,4.216179854943853,1.4469790054817413,42,0.5004556698427612
Nigeria,2021,5,2022-02-09,Fidelity Bank,0.02900309451611562,25.748521646816844,243,2.1822628241110458,2.416563288450913,100,0.5004556698427612
Nigeria,2021,6,2022-03-11,Access Bank,-0.16007328228100007,21.017304406744696,185,4.232613922047492,2.0442231126759585,6,0.5004556698427612
Nigeria,2021,6,2022-03-11,Kuda Bank,-0.07161298048522313,23.230827386229617,113,3.0119602204190907,1.3548768555356712,60,0.5004556698427612
Nigeria,2021,6,2022-03-11,Tala,-0.21497858252692764,19.64342096612002,217,3.809761367611863,1.583426223139003,69,0.5004556698427612
Nigeria,2021,6,2022-03-11,Cellulant,0.236957659677029,30.952123707040094,448,1.9499736356646729,1.889201485801028,59,0.5004556698427612
Nigeria,2021,6,2022-03-11,Zenith Bank,0.08943291553729546,27.26064397469848,207,3.923695987282925,1.2557137289647533,34,0.5004556698427612
Nigeria,2021,7,2022-04-10,Vodacom M-Pesa,-0.16298254904568027,20.944506454371233,44,4.058162542117007,1.8555222778985077,38,0.5004556698427612
Nigeria,2021,7,2022-04-10,Zenith Bank,0.2589056008503954,31.50132228711942,103,3.349092904136703,1.766541639419813,71,0.5004556698427612
Nigeria,2021,7,2022-04-10,Ecobank Mobile,0.5003034705304809,37.54176891558757,42,3.597487186915184,2.049541005524838,26,0.5004556698427612
Nigeria,2021,7,2022-04-10,Jumo,0.3282939377811247,33.23761161901659,106,2.454011925227449,2.2098922176445135,48,0.5004556698427612
Nigeria,2021,7,2022-04-10,Access Bank,0.1780305774475214,29.47760408658771,49,1.9112492476153455,1.5372381097509762,88,0.5004556698427612
Nigeria,2021,8,2022-05-10,MFS Africa,0.2654916172809213,31.66612275033614,34,3.125142366971025,2.0985365962695886,92,0.5004556698427612
Nigeria,2021,8,2022-05-10,Jumo,0.20594244831014702,30.176036788043707,319,4.031334073987031,1.7042787661845833,67,0.5004556698427612
Nigeria,2021,8,2022-05-10,Tala,0.07669520607129941,26.941911028545096,275,3.1427062841809414,1.7966946258954597,85,0.5004556698427612
Nigeria,2021,8,2022-05-10,Airtel Money,0.24729339392335514,31.210752547318194,445,2.7908848194988076,1.8400578250143254,16,0.5004556698427612
Nigeria,2021,8,2022-05-10,Branch,0.11248403863696321,27.837447237272087,79,3.504301272383159,2.3916487289279287,40,0.5004556698427612
Nigeria,2021,9,2022-06-09,Tala,0.188497358395049,29.73951208009733,381,3.1034890581780736,1.2514407050097387,23,0.5004556698427612
Nigeria,2021,9,2022-06-09,Vodacom M-Pesa,0.016493824235908214,25.43550488495057,395,3.015536057818717,2.3341815909168457,19,0.5004556698427612
Nigeria,2021,9,2022-06-09,Carbon,0.16639536037092284,29.186458568795956,419,1.6216838182187392,2.482662962727736,34,0.5004556698427612
Nigeria,2021,9,2022-06-09,Flutterwave,0.4240245764632558,35.633058664323656,163,2.83977510606132,2.297239929133394,29,0.5004556698427612
Nigeria,2021,9,2022-06-09,GTBank,0.325545648567623,33.16884177305336,219,4.301861188835674,1.7303990534983829,74,0.5004556698427612
Nigeria,2021,10,2022-07-09,Vodacom M-Pesa,0.2299981368328165,30.777977073700775,306,2.974055196912886,1.400959072733286,74,0.5004556698427612
Nigeria,2021,10,2022-07-09,Kuda Bank,0.5040744413135816,37.63612910104826,369,1.6043544845539823,1.8736635934902632,15,0.5004556698427612
Nigeria,2021,10,2022-07-09,Fidelity Bank,0.1462405790609284,28.682129839744572,236,3.013819396114477,1.4796286293342462,63,0.5004556698427612
Nigeria,2021,10,2022-07-09,Access Bank,-0.06796973453644635,23.321991540814466,385,3.4474453148780313,1.2741080680108088,70,0.5004556698427612
Nigeria,2021,10,2022-07-09,Tala,0.3437067209089377,33.62328235423514,53,3.5710894760053247,1.4101622338904072,40,0.5004556698427612
Nigeria,2021,11,2022-08-08,MFS Africa,-0.18888338703090615,20.29639539320198,67,3.664336522184644,2.4000415558260544,37,0.5004556698427612
Nigeria,2021,11,2022-08-08,Carbon,0.23759137393911237,30.967981001816085,477,3.5809789169945017,1.9666625688159314,78,0.5004556698427612
Nigeria,2021,11,2022-08-08,GTBank,0.05404414614739584,26.37511846020182,225,2.4757741643979365,2.433618895032036,31,0.5004556698427612
Nigeria,2021,11,2022-08-08,Jumo,0.2942881710962715,32.38669268177735,102,4.104302647281183,2.0346766865979697,58,0.5004556698427612
Nigeria,2021,11,2022-08-08,UBA,0.14106212604052895,28.55255053099091,382,2.831698219172708,2.024109464946597,91,0.5004556698427612
Nigeria,2021,12,2022-09-07,Cellulant,0.07786820734746647,26.97126278551463,417,2.445528995799823,1.9780117325576927,72,0.5004556698427612
Nigeria,2021,12,2022-09-07,Paystack,0.3147259042398341,32.89810165329881,59,2.2893327051850343,1.5536202209442764,61,0.5004556698427612
Nigeria,2021,12,2022-09-07,MTN Mobile Money,0.30272051471686856,32.59769339052686,351,4.479136719512458,2.2150640912784634,25,0.5004556698427612
Nigeria,2021,12,2022-09-07,GTBank,0.3774409318093427,34.46740620987409,375,3.2806916505267587,1.7264773384142307,55,0.5004556698427612
Nigeria,2021,12,2022-09-07,Interswitch,0.010534942200944874,25.286397069934495,256,3.94178774969059,1.9289567341326768,26,0.5004556698427612
Nigeria,2022,1,2022-10-12,UBA,0.11141748458402875,27.810759086122843,95,2.260355656059732,1.7598980632187828,47,0.5004556698427612
Nigeria,2022,1,2022-10-12,Fidelity Bank,-0.12427557551984755,21.91306267254406,99,1.944131903626897,2.016405551778285,53,0.5004556698427612
Nigeria,2022,1,2022-10-12,Access Bank,0.2260408306246162,30.678954257240886,514,4.346241289909083,1.7808189875097722,4,0.5004556698427612
Nigeria,2022,1,2022-10-12,Airtel Money,0.03705867587871613,25.950094715156492,340,2.8047003128407266,2.2763574630979497,78,0.5004556698427612
Nigeria,2022,1,2022-10-12,Ecobank Mobile,0.27159477402509563,31.818840720164193,119,4.215697630004423,1.6523329088950187,40,0.5004556698427612
Nigeria,2022,2,2022-11-11,FairMoney,0.17977332869769602,29.52121257380148,364,2.0731280917297736,2.0893442321855185,3,0.5004556698427612
Nigeria,2022,2,2022-11-11,Korapay,-0.3419675200587288,16.46580427636511,195,1.785294562699981,2.1999840717683576,64,0.5004556698427612
Nigeria,2022,2,2022-11-11,MFS Africa,0.05393182575664643,26.37230789138234,95,3.0149553859774345,1.9328619975241361,44,0.5004556698427612
Nigeria,2022,2,2022-11-11,UBA,0.023246217645186806,25.60446856328469,75,4.438837996536377,1.4494700493664492,48,0.5004556698427612
Nigeria,2022,2,2022-11-11,Ecobank Mobile,0.14058408472540984,28.540588606662386,84,4.167048713129297,1.3019175489879389,102,0.5004556698427612
Nigeria,2022,3,2022-12-11,Tala,0.10598261655729552,27.674763560181553,164,4.472120452079398,1.3002988664314403,66,0.5004556698427612
Nigeria,2022,3,2022-12-11,Opay,0.20351419087312297,30.11527502793388,143,3.6118879919308426,1.3362294400766785,19,0.5004556698427612
Nigeria,2022,3,2022-12-11,Fidelity Bank,0.16174925474150534,29.070200073549437,128,2.204180252998017,1.3134221357635492,33,0.5004556698427612
Nigeria,2022,3,2022-12-11,Korapay,-0.16071528556381187,21.001239697597658,467,2.970673069670057,1.892443358321451,30,0.5004556698427612
Nigeria,2022,3,2022-12-11,Kuda Bank,0.15963776238690422,29.01736465751495,148,3.1362395736334494,1.4618817467204195,69,0.5004556698427612
Nigeria,2022,4,2023-01-10,Tigo Pesa,0.12801611917357844,28.22610312572226,357,4.0524903575445235,1.8518548066859926,40,0.5004556698427612
Nigeria,2022,4,2023-01-10,Access Bank,0.3209357295703195,33.05348876806754,75,1.7376751960581724,1.9108784933421539,45,0.5004556698427612
Nigeria,2022,4,2023-01-10,GTBank,0.3887424342260999,34.75020125798448,233,2.4785115513568488,1.3696707422470853,91,0.5004556698427612
Nigeria,2022,4,2023-01-10,Flutterwave,0.07826657850200668,26.981231140664203,412,1.6863594028115176,1.4544473080185254,95,0.5004556698427612
Nigeria,2022,4,2023-01-10,Carbon,0.10697246129050784,27.699532230631558,60,2.716031546991611,1.7060677030241795,20,0.5004556698427612
Nigeria,2022,5,2023-02-09,Carbon,-0.19888304062840403,20.04617622623541,159,3.1330702480784365,1.6324374914965956,17,0.5004556698427612
Nigeria,2022,5,2023-02-09,Access Bank,-0.3250855101159977,16.888239156074192,207,2.605497855979396,1.37702876985814,37,0.5004556698427612
Nigeria,2022,5,2023-02-09,Flutterwave,0.03306951262979395,25.85027474686392,107,4.194058381407876,1.5147625376328944,23,0.5004556698427612
Nigeria,2022,5,2023-02-09,FairMoney,-0.2590200629704701,18.541380536308022,297,3.4373999664759096,1.6761018829625238,74,0.5004556698427612
Nigeria,2022,5,2023-02-09,Sterling Bank,-0.06353948020874785,23.432848835671575,277,3.315033363920866,2.3412987661347917,103,0.5004556698427612
Nigeria,2022,6,2023-03-11,Korapay,0.16440798925361408,29.13672901160901,123,2.6042042576047653,2.394448322187677,37,0.5004556698427612
Nigeria,2022,6,2023-03-11,FairMoney,0.19036585695299954,29.786267114968297,308,1.616563481123417,2.3406276300560354,51,0.5004556698427612
Nigeria,2022,6,2023-03-11,Fidelity Bank,0.30162064282726886,32.57017153436432,339,1.9164816724413845,1.800971520350038,50,0.5004556698427612
Nigeria,2022,6,2023-03-11,Zenith Bank,0.20133039981710954,30.06063049714719,327,2.694327090331923,1.6725825297637262,69,0.5004556698427612
Nigeria,2022,6,2023-03-11,GTBank,0.08273510390168015,27.09304608426935,69,3.509455157019532,1.930355273040938,72,0.5004556698427612
Nigeria,2022,7,2023-04-10,Tigo Pesa,0.22903329064898,30.75383393653942,215,4.295256675368424,2.2982523725976693,103,0.5004556698427612
Nigeria,2022,7,2023-04-10,PalmPay,0.1165038406654576,27.938033873112357,150,1.6706667201508576,1.7132882754174912,54,0.5004556698427612
Nigeria,2022,7,2023-04-10,Opay,0.34572170244308664,33.6737028009048,306,2.2804238617104233,1.357046546298279,13,0.5004556698427612
Nigeria,2022,7,2023-04-10,Airtel Money,-0.21631774761295208,19.609911328112197,437,2.5552534553507624,1.7574173229346652,36,0.5004556698427612
Nigeria,2022,7,2023-04-10,Paystack,0.12743551041181056,28.211574678382902,96,3.615101586894119,2.4343083832002375,47,0.5004556698427612
Nigeria,2022,8,2023-05-10,MTN Mobile Money,0.10517281648525542,27.654500108306976,322,3.026447858752561,1.9124715761035938,88,0.5004556698427612
Nigeria,2022,8,2023-05-10,Paga,0.16774384325924435,29.22020136415328,265,3.7423488834212577,1.2615920722889173,22,0.5004556698427612
Nigeria,2022,8,2023-05-10,Orange Money,-0.018464981511063728,24.56073825760038,474,2.685468584789188,1.2527461697003495,17,0.5004556698427612
Nigeria,2022,8,2023-05-10,Tigo Pesa,0.41846172726088754,35.49386069313338,243,4.0236582504099445,2.1581059100806277,81,0.5004556698427612
Nigeria,2022,8,2023-05-10,Tala,-0.0138422432340333,24.676412036647335,484,2.031897004871116,1.977085821465912,86,0.5004556698427612
Nigeria,2022,9,2023-06-09,Vodacom M-Pesa,0.19376651075303175,29.871360938738217,172,2.038379169941079,2.3795617493318626,37,0.5004556698427612
Nigeria,2022,9,2023-06-09,Interswitch,-0.13417831196099086,21.665268642597628,175,3.2005033106336622,1.44786287485167,71,0.5004556698427612
Nigeria,2022,9,2023-06-09,Jumo,0.07059623324509219,26.789297751990482,470,3.312682637316407,1.6584864840143199,103,0.5004556698427612
Nigeria,2022,9,2023-06-09,Sterling Bank,0.29305191127804936,32.35575802000594,185,1.5730848833199294,1.8141821302028172,35,0.5004556698427612
Nigeria,2022,9,2023-06-09,Branch,0.20068266277741945,30.04442231344318,254,3.27840874661564,1.3415081417869255,22,0.5004556698427612
Nigeria,2022,10,2023-07-09,Airtel Money,-0.07822099369973833,23.065476502249616,375,3.4299575007882743,1.299134818600967,71,0.5004556698427612
Nigeria,2022,10,2023-07-09,Fidelity Bank,-0.1691569158329432,20.790006611052505,341,2.529305204816417,2.214231463904556,69,0.5004556698427612
Nigeria,2022,10,2023-07-09,Branch,-0.07227574221205298,23.214243243032275,275,4.398075928166473,1.3431771688817316,16,0.5004556698427612
Nigeria,2022,10,2023-07-09,Kuda Bank,0.026968383339286695,25.697607509570016,77,2.4373291768276766,1.6342870911142051,68,0.5004556698427612
Nigeria,2022,10,2023-07-09,PalmPay,0.5781199250210568,39.488953208431056,150,3.5375885139801113,1.7696485481094049,66,0.5004556698427612
Nigeria,2022,11,2023-08-08,Access Bank,-0.167466179677783,20.832313535805408,54,4.026020947754787,1.2929604196311268,34,0.5004556698427612
Nigeria,2022,11,2023-08-08,Carbon,0.3676662352995632,34.22281609540852,78,4.270811943013231,1.783990785070227,100,0.5004556698427612
Nigeria,2022,11,2023-08-08,Paga,0.06752073798668963,26.71234030000838,471,1.9251312059230592,1.2521269628644158,67,0.5004556698427612
Nigeria,2022,11,2023-08-08,M-Pesa,-0.07430626258937321,23.163433971254218,440,1.737677903059255,2.0065208869325666,24,0.5004556698427612
Nigeria,2022,11,2023-08-08,Jumo,0.5680827940866698,39.237796254177645,114,3.4902935265540793,1.4491733000131801,59,0.5004556698427612
Nigeria,2022,12,2023-09-07,Flutterwave,-0.07221711473840653,23.21571026561202,152,4.148929560632663,2.3669303778039263,25,0.5004556698427612
Nigeria,2022,12,2023-09-07,Orange Money,0.4064369777635591,35.192967989914536,345,2.6364753852471012,1.379939129116182,73,0.5004556698427612
Nigeria,2022,12,2023-09-07,Jumo,-0.055669644929476104,23.62977401998358,137,1.578664619008743,1.6778375287216494,95,0.5004556698427612
Nigeria,2022,12,2023-09-07,Korapay,0.0031511988115541538,25.101635257740266,442,4.276549144869555,1.2816557015945123,61,0.5004556698427612
Nigeria,2022,12,2023-09-07,Carbon,0.09089699686765204,27.29727936484287,236,1.5035195455533876,2.423273201858622,17,0.5004556698427612
Nigeria,2023,1,2023-10-12,Paystack,0.24514155956192749,31.15690766198124,122,2.797071120493938,1.5387990553536899,65,0.5004556698427612
Nigeria,2023,1,2023-10-12,Access Bank,0.18986996932639805,29.773858626251418,189,3.686094191664997,1.8162024146806328,106,0.5004556698427612
Nigeria,2023,1,2023-10-12,Tala,-0.0768697620287578,23.099288079800278,118,4.133445014980487,1.4491773103643,50,0.5004556698427612
Nigeria,2023,1,2023-10-12,UBA,0.12661471264869856,28.191036033665718,226,2.8210919735181923,1.335266565994813,56,0.5004556698427612
Nigeria,2023,1,2023-10-12,Orange Money,0.09547682137415221,27.411879321901008,87,2.3894341072751577,1.871271212071444,43,0.5004556698427612
Nigeria,2023,2,2023-11-11,First Bank,0.3560392108147205,33.93187557906652,81,2.096300928222852,1.2626507780675629,56,0.5004556698427612
Nigeria,2023,2,2023-11-11,Sterling Bank,0.5588911292709191,39.00779521556081,330,1.6357945732215504,1.3187602784787016,49,0.5004556698427612
Nigeria,2023,2,2023-11-11,Vodacom M-Pesa,0.4739239132479419,36.88167896508813,84,2.6846953872632877,1.6472528835954081,35,0.5004556698427612
Nigeria,2023,2,2023-11-11,Kuda Bank,0.046930628298050836,26.197118443190195,277,2.9740711467869083,1.5735522951821042,91,0.5004556698427612
Nigeria,2023,2,2023-11-11,M-Pesa,0.374361230329107,34.39034350651374,165,4.480355969559953,1.4142272675738912,78,0.5004556698427612
Nigeria,2023,3,2023-12-11,Flutterwave,0.05569442958638167,26.41641314539622,242,2.236435916051293,2.102643343732703,11,0.5004556698427612
Nigeria,2023,3,2023-12-11,Korapay,0.2941416793932055,32.38302705160813,345,1.7403490471560032,2.427706743460311,34,0.5004556698427612
Nigeria,2023,3,2023-12-11,Access Bank,0.20767148750975767,30.21930216158498,300,1.8673678931979782,1.8889162105392954,57,0.5004556698427612
