paper_id,frequency_hz,attenuation_db_per_m,sound_speed_m_per_s,gas_fraction,temperature_c
Dijk2005,31666.666666666668,12.487046108608236,562.369482823549,0.4848724422936992,16.353255573942103
Dijk2005,39333.333333333336,19.103916909904687,563.1405578142239,0.4848724422936992,16.353255573942103
Dijk2005,47000.0,27.12769406410842,561.6082457774374,0.4848724422936992,16.353255573942103
Dijk2005,54666.66666666667,36.54513031778436,562.449512610681,0.4848724422936992,16.353255573942103
Dijk2005,62333.333333333336,47.367516566771904,562.8250664327695,0.4848724422936992,16.353255573942103
Dijk2005,70000.0,59.593697743026006,562.0790866992736,0.4848724422936992,16.353255573942103
Dijk2005,77666.66666666667,73.23042322067204,562.4034230294557,0.4848724422936992,16.353255573942103
Dijk2005,85333.33333333334,88.26293019022164,561.7122973679235,0.4848724422936992,16.353255573942103
Dijk2005,93000.0,104.70223755303505,561.5885722291391,0.4848724422936992,16.353255573942103
Dijk2005,100666.66666666667,122.54114112088786,562.7540163084262,0.4848724422936992,16.353255573942103
Dijk2005,108333.33333333334,141.7883110028173,562.2293899972468,0.4848724422936992,16.353255573942103
Dijk2005,116000.0,162.43442414383068,561.7366193739725,0.4848724422936992,16.353255573942103
Dijk2005,123666.66666666667,184.48746927228575,562.1562723225575,0.4848724422936992,16.353255573942103
Dijk2005,131333.33333333334,207.94261738481435,562.6951789971016,0.4848724422936992,16.353255573942103
Dijk2005,139000.0,232.80227827577812,562.6685776559308,0.4848724422936992,16.353255573942103
Dijk2005,146666.6666666667,259.0639041374783,562.9168288834038,0.4848724422936992,16.353255573942103
Dijk2005,154333.33333333334,286.72342128963254,562.1409633714611,0.4848724422936992,16.353255573942103
Dijk2005,162000.0,315.79588802282973,562.0792435097834,0.4848724422936992,16.353255573942103
Dijk2005,169666.6666666667,346.2726043270954,562.5584024954348,0.4848724422936992,16.353255573942103
Dijk2005,177333.33333333334,378.1456055608404,562.893009578158,0.4848724422936992,16.353255573942103
Dijk2005,185000.0,411.4217305391544,562.2056825164809,0.4848724422936992,16.353255573942103
Dijk2005,192666.6666666667,446.10575319937817,562.8720573674731,0.4848724422936992,16.353255573942103
Dijk2005,200333.33333333334,482.19466536140874,562.2262268872029,0.4848724422936992,16.353255573942103
Dijk2005,208000.0,519.6844321003263,563.4116877685117,0.4848724422936992,16.353255573942103
Dijk2005,215666.6666666667,558.5813053180066,561.533124845413,0.4848724422936992,16.353255573942103
Dijk2005,223333.33333333334,598.8761181833057,563.1603792357637,0.4848724422936992,16.353255573942103
Dijk2005,231000.0,640.5751789194144,561.6442216964779,0.4848724422936992,16.353255573942103
Dijk2005,238666.6666666667,683.6788106589661,563.0045484774884,0.4848724422936992,16.353255573942103
Dijk2005,246333.33333333334,728.1895523864952,562.4358621187188,0.4848724422936992,16.353255573942103
Dijk2005,254000.0,774.1000011894926,562.1662903447249,0.4848724422936992,16.353255573942103
Dijk2005,261666.6666666667,821.4155990172296,561.9385766778614,0.4848724422936992,16.353255573942103
Dijk2005,269333.3333333334,870.1360496062731,561.9289007254438,0.4848724422936992,16.353255573942103
Dijk2005,277000.0,920.2555217582129,562.7338397756346,0.4848724422936992,16.353255573942103
Dijk2005,284666.6666666667,971.7793277941236,562.6231164043148,0.4848724422936992,16.353255573942103
Dijk2005,292333.3333333334,1024.7072839250577,562.2987395311349,0.4848724422936992,16.353255573942103
Dijk2005,300000.0,1079.0423738053016,562.3796696761173,0.4848724422936992,16.353255573942103
