location_name,latitude,longitude,region,depth_m,clay_content_pct,sand_content_pct,silt_content_pct,liquid_limit_pct,plasticity_index,unit_weight_kN_m3,void_ratio,data_source,collection_date
California Central Valley,36.8832850478258,-119.32967802632892,Western US,6.315789473684211,52.48808321522377,20.241473805316623,27.27044297945961,55.81598846477689,24.084342120680702,17.501268178796447,0.5351680375878716,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.7554841218054,-119.48570377670306,Western US,6.842105263157895,54.263817187262894,32.91336565241707,12.822817160320035,47.65333232784796,17.907890029963166,19.638467646832037,0.4539322841606306,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.63189547575768,-119.5054678765569,Western US,7.368421052631579,41.59438473407767,22.809183265058763,35.596432000863565,81.90477495771215,22.932165503897696,20.3823133932466,0.6562041239182305,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.8193288786891,-119.57967882122844,Western US,7.894736842105263,28.436840130376645,15.99462042570218,55.56853944392117,79.10096732529863,31.408266120761574,16.570265701029562,0.8045674269423192,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.723645951013864,-119.41844722303448,Western US,8.421052631578947,63.02144673205735,39.91004067323805,0.0,31.1716921801847,31.284644722624282,18.179710558002977,0.41378468194995827,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.791366420168714,-119.53249856197492,Western US,8.947368421052632,44.50344625536244,22.902410141806552,32.59414360283101,47.67250177063276,12.62093591672335,20.32615604089073,0.8818196038418065,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.79766774629157,-119.47953360089643,Western US,9.473684210526315,38.44521054102497,43.23670098054233,18.3180884784327,24.590931549420347,24.753697746231627,18.5431053117924,0.9048238336010743,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.79604003060243,-119.5086138479368,Western US,10.0,49.45415029748974,31.81183453718241,18.73401516532785,53.32740041216951,16.47823755504769,16.790497158293032,0.4419214985242623,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.70194619605106,-119.43096166189193,Western US,0.0,33.38531036314049,39.26246011611298,27.352229520746526,44.00724453087282,17.95122842457808,20.66428800832526,0.3077164758496215,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.93776909192195,-119.3229960608769,Western US,0.5263157894736842,70.37698472646854,31.90270394765819,0.0,49.03733407877459,33.79688160296207,17.870835241388562,0.5392116684890221,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.83128256972009,-119.60828317797596,Western US,1.0526315789473684,48.817157618488814,31.124549876605467,20.05829250490572,40.51069297471937,19.619142799924262,17.016475256297312,0.5525533903494613,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.83960554810555,-119.43133229405076,Western US,1.5789473684210527,55.29588266175155,36.78674280674178,7.917374531506674,39.87329934926625,9.591978255062902,20.005248758600494,0.8690045081709533,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.92811974506769,-119.62393796949289,Western US,2.1052631578947367,51.159422867947846,30.216665109466682,18.623912022585472,69.6638190397949,28.332525118740598,14.635909448538188,0.7334545758662058,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.721489538104976,-119.2872049742576,Western US,2.631578947368421,19.762279795947133,32.66268933386338,47.57503087018948,64.37275727623792,32.86439700764302,19.149892718268756,0.7266382239247744,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.812477536992105,-119.30601039457149,Western US,3.1578947368421053,30.44800218204478,43.68522099376826,25.866776824186964,51.76292096845806,25.38995582752769,15.28157826384691,0.8842843187077083,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.825536713731374,-119.58138429635905,Western US,3.6842105263157894,37.07908453312826,33.899902675528025,29.021012791343715,31.884968640168573,16.902117204077147,17.693742067797768,0.6427951371679242,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.607430102292895,-119.46865611433321,Western US,4.2105263157894735,44.22078020481639,35.339499030433124,20.439720764750483,39.70288189691768,39.05021307060674,17.266276878038855,0.5564137215559182,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.76795182960823,-119.41472124952843,Western US,4.7368421052631575,79.50351916856201,32.82370602386981,0.0,55.00641045993248,28.061615074938672,19.7615580367496,0.40674822452175735,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.87792862569514,-119.37318720415489,Western US,5.263157894736842,49.0921740835794,54.9137604077651,0.0,52.08082592260823,27.91479911014639,22.3517237380161,0.5829040150280624,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.79071710208239,-119.37357025652298,Western US,5.789473684210526,26.566120690579105,40.76683467920647,32.66704463021442,48.43545238597949,31.422533923404703,12.876431605750536,0.8056567349587881,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.63917390110986,-119.31806266595393,Western US,6.315789473684211,45.9611906583914,29.55844815424874,24.480361187359858,59.16847948200781,27.44381185514262,15.652344646909832,0.65039497949792,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.821186064845655,-119.36632333198904,Western US,6.842105263157895,30.457116870702606,47.16215907380847,22.380724055488926,43.69456734342253,35.91620000097316,18.445527216136604,0.5549052858749476,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.83651166427598,-119.35423630196846,Western US,7.368421052631579,60.29434079233105,32.38036068526291,7.325298522406044,51.512812139546384,35.695925086481374,13.689061376218302,0.8087776213322468,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.75049566829573,-119.52174336140651,Western US,7.894736842105263,37.230473569597336,38.81229558296937,23.957230847433294,48.93902360543447,21.205258195491076,15.617218514019449,0.9407949583503324,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.80559318731928,-119.3397154012659,Western US,8.421052631578947,34.22089555124249,19.92720827179816,45.85189617695934,55.699565928359895,21.026738445746595,16.551248366501223,0.6795480226573518,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.70443403052892,-119.53025631026767,Western US,8.947368421052632,37.90967841613262,32.26594028920957,29.82438129465781,47.366425130266315,20.71625675139201,16.514736540235912,0.4869874047123909,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.75752614072022,-119.53514114387977,Western US,9.473684210526315,56.30381314255672,38.197732100247734,5.498454757195546,42.70324002541027,28.887297884628026,16.63305745705024,0.8899988920148136,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.781752301349044,-119.58811583231531,Western US,10.0,46.13136838856703,22.898190689130146,30.97044092230282,66.37157509024291,21.070180472326026,15.482107196004913,0.7010995502857756,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.704040046890974,-119.5411762335583,Western US,0.0,31.110746401343544,38.81509619390795,30.074157404748505,51.60844702772664,16.97652030585897,21.332661907878677,0.5778678629498837,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.811331034573406,-119.50207066761844,Western US,0.5263157894736842,42.22776410229288,43.277003190854685,14.495232706852434,54.81309708188611,33.306736691291164,16.87090887093205,0.6304781040823564,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.993229185554476,-119.27996298973345,Western US,1.0526315789473684,60.2420871987149,28.065692626020834,11.692220175264268,53.37950562862918,34.68927921250762,17.876281313652864,0.6105408943964219,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.854089776522855,-119.33831868811801,Western US,1.5789473684210527,47.58289618324626,44.471350001791514,7.945753814962224,24.37688200319031,22.95292202595846,17.47215755384759,0.6536591542488539,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.76195161818001,-119.36906631058622,Western US,2.1052631578947367,56.27403242923429,33.29998498563828,10.425982585127429,46.54334374110063,34.292938960687906,18.812102735415568,0.7730617585083144,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.978067007921936,-119.40505235571258,Western US,2.631578947368421,85.52986374964159,42.97781828733857,0.0,61.71860642397386,15.463881081051003,19.22522294073606,0.717255931892623,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.76091244403596,-119.34974275298326,Western US,3.1578947368421053,83.95770822797905,27.773555016366416,0.0,112.34822379731028,26.253852454669097,19.057305427781525,0.9161993787450398,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.75505272515182,-119.34593219523792,Western US,3.6842105263157894,78.0830789356303,26.329828388247698,0.0,44.7763884645933,32.54594235266712,19.654234563565232,0.8200145668037905,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.79908995551336,-119.26070096461599,Western US,4.2105263157894735,32.7964521029986,39.25831515019423,27.94523274680717,77.90459836886521,29.66707425346538,17.383460385596965,0.5938943517131526,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.78571318831576,-119.44365643649829,Western US,4.7368421052631575,36.866216201609895,27.25953797233363,35.87424582605648,63.861254242973175,17.50283217818941,19.549169916623608,0.7325844713988328,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.67063058535834,-119.3501096300697,Western US,5.263157894736842,38.492140471256015,28.566221650699227,32.94163787804476,39.621868949097106,16.54197306579286,22.305460802925687,0.6746461896046876,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.73122253988831,-119.54087506919129,Western US,5.789473684210526,50.724495790846234,25.440543195810978,23.834961013342788,58.28291832818449,24.479449485059416,19.33727238969851,0.536798572271058,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.944712436292555,-119.30658728702981,Western US,6.315789473684211,30.063941039897223,33.77405720866394,36.16200175143883,65.5394046535931,23.544774057901293,20.024882650082812,0.6464156787172428,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.973942445506204,-119.49417346967982,Western US,6.842105263157895,79.44951005332334,40.890367353240705,0.0,75.48212596506585,26.293969045114427,17.229158740184207,0.561833940986738,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.73387750826708,-119.2412793405603,Western US,7.368421052631579,77.21098281573029,39.731948880674494,0.0,80.06901963330586,15.556386029882354,21.713495602719128,0.7570553374713344,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.77258499000745,-119.61603823655315,Western US,7.894736842105263,11.245045236842131,31.1315855501935,57.62336921296437,60.60674651823642,32.25373945429794,17.27406985392785,1.1529456948220027,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.72566626359159,-119.53241161765366,Western US,8.421052631578947,67.8028626524318,44.903743321190674,0.0,77.34754662794283,35.8503907522696,16.249239009785864,0.5378020786171404,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.86848553553623,-119.38576756046767,Western US,8.947368421052632,87.85022463914319,32.19700400420675,0.0,64.6226083455485,17.50513675533493,19.911597765263128,0.2923562329585567,Synthesized from Regional Studies,2023-01-01
California Central Valley,37.013420446795735,-119.44533940971351,Western US,9.473684210526315,43.06347814870507,34.96449886356192,21.972022987733006,80.64635973059904,29.71662044593652,17.784447375239143,0.7770250287117484,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.81821145693204,-119.4796321426637,Western US,10.0,53.453558719106226,20.801203339628742,25.74523794126503,78.82220489114209,18.465856141561893,18.15876536187253,0.5799294620559291,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.867359845021454,-119.39026696648932,Western US,0.0,31.404716856723738,41.9988013001302,26.596481843146066,48.46481103049917,17.201961865449743,11.795343799032405,0.711084532954388,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.754708648273635,-119.46721278404266,Western US,0.5263157894736842,53.62227716223579,40.018284808621814,6.359438029142396,58.09359394522424,23.224679983311113,19.608362978679367,0.6671769978196695,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.96050183664855,-119.46529004101018,Western US,1.0526315789473684,67.89838328080103,24.9304770844817,7.171139634717271,56.88926637858754,28.55157266722365,18.41033626056902,0.6089121081851643,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.84849609414351,-119.4327725188011,Western US,1.5789473684210527,48.23601710510205,40.34171677658289,11.422266118315058,57.04615472149102,21.50721960166428,17.209013519297656,0.9454512094882,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.525097892930894,-119.34627006456518,Western US,2.1052631578947367,39.3366027310046,28.62124821635893,32.042149052636475,34.841331252519716,32.2739323428824,17.95489480397746,0.8307647164049877,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.81692612394715,-119.56232313515852,Western US,2.631578947368421,38.00348492541144,43.827970335694175,18.168544738894383,71.38262072664955,33.70971908104242,17.471211228316495,1.001826424893787,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.819840950490786,-119.45318327173065,Western US,3.1578947368421053,51.701691656478076,26.086454088723244,22.21185425479868,65.16124527683661,34.60442964393714,20.166509679046385,0.6793336452810459,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.620024084853114,-119.25382609740231,Western US,3.6842105263157894,46.88153131147917,37.83617537966521,15.282293308855621,46.56940586343645,24.317103370958915,16.144979529414293,0.8848752910056337,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.79153222071522,-119.39580775322149,Western US,4.2105263157894735,14.562838397395502,26.501090289296354,58.93607131330815,84.76114147702988,19.67676487834799,17.39088758802351,0.7629068128744751,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.61511789596714,-119.67664504731407,Western US,4.7368421052631575,53.571428202514696,52.827381411979275,0.0,65.29437998391927,27.867953660763366,20.99511355143111,0.8134132674617778,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.657662331138155,-119.40193008557962,Western US,5.263157894736842,37.31576571798382,48.037801307492806,14.646432974523371,63.90385355579536,22.755583029306326,16.57320627727623,0.7805094521203895,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.65618138067632,-119.3384847822822,Western US,5.789473684210526,44.81738785662339,29.582178267888967,25.600433875487642,43.025906688468275,21.642426768705654,17.79242180683752,0.45829110357597524,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.83855258686289,-119.45543501660816,Western US,6.315789473684211,45.451438023516396,39.27164667319697,15.276915303286636,28.824114875359633,28.1103143941313,21.275826818866,0.39350075063815515,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.768707977856536,-119.44518451227864,Western US,6.842105263157895,46.166665013300346,29.77829048585769,24.055044500841966,67.52599297808439,18.84012216033761,20.26015029867511,0.9300224505035002,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.879584884557644,-119.36443286050643,Western US,7.368421052631579,60.033039552499574,40.08707107220798,0.0,72.10462494044042,20.418567023882098,16.83496565185679,0.8935536668434666,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.671313520845594,-119.46705869351989,Western US,7.894736842105263,39.991731072372836,28.372804508311383,31.63546441931578,46.96398771350212,24.887362626985052,18.78787164857022,0.7521662916560639,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.650005221748536,-119.47144318992032,Western US,8.421052631578947,50.54059246613444,26.999539361537188,22.45986817232837,44.62629437483091,23.92704314804575,20.156966863475027,1.0423895021002398,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.770289871939184,-119.5845703930787,Western US,8.947368421052632,46.31810716025585,45.126361835590615,8.555531004153536,64.34214462273934,13.84930411403512,19.23695281360475,0.7906597245584642,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.69367442097902,-119.41712553237674,Western US,9.473684210526315,36.697049883102125,32.309795539236816,30.99315457766106,40.19275394188842,26.79845150364967,18.327364277410158,0.9819357746968528,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.69819178537242,-119.3346922981701,Western US,10.0,31.02477119331841,34.648738134704764,34.32649067197682,64.4125816785704,15.832996638218047,17.76825581870772,0.8349047299137593,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.612663024264684,-119.4356558131045,Western US,0.0,82.1237465357182,51.955950474029244,0.0,40.94012669177279,32.159751919960996,17.674710209831122,0.4918873400256447,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.67438789073055,-119.3285732286617,Western US,0.5263157894736842,39.332626403699614,35.7612780946555,24.906095501644884,48.05403126668461,37.3350938748664,16.615688910849162,0.6985068947681592,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.70721956797901,-119.43025285022507,Western US,1.0526315789473684,69.55754705142283,38.9625517867146,0.0,41.805651503170886,15.726988310525714,17.309647691116833,0.8806238373845983,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.69731626799103,-119.49951115777833,Western US,1.5789473684210527,58.742653812365305,42.04122512499757,0.0,54.20904746818803,16.07543893645196,16.20548191474598,0.8377090894534611,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.97518615495204,-119.52613713589498,Western US,2.1052631578947367,47.49598265371836,28.27782070826151,24.226196638020134,45.40906275202167,32.27480933533349,20.884229562214514,0.5816565785223566,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.80904548343512,-119.34453822731865,Western US,2.631578947368421,36.69680370992974,25.7606739700733,37.54252231999696,58.02782289840313,24.678469396162686,16.236932850268673,0.9084157120921151,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.68550523732679,-119.28304435739734,Western US,3.1578947368421053,45.86660250503258,28.96423489109341,25.169162603874007,77.3249794416285,38.83307888286475,17.373411052960066,0.6299057690704761,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.67778458499833,-119.4654561495063,Western US,3.6842105263157894,51.21434103537148,46.794039460203706,1.9916195044248113,51.505398287880844,25.695418823373203,16.048763502604285,0.3922020353894142,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.81136001856517,-119.52071858758303,Western US,4.2105263157894735,39.39260503907607,31.705742294783857,28.901652666140077,4.368178428969024,30.964521456708866,18.262820398263763,0.6278932187141716,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.49837724874114,-119.43608290667824,Western US,4.7368421052631575,26.138089506908443,26.16140669324915,47.70050379984241,50.02316884424914,11.855234260891006,17.306392232784805,0.7922673240819567,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.80728981646968,-119.62718706153258,Western US,5.263157894736842,29.585030172050637,45.688965721773855,24.72600410617551,36.31037932805169,13.92172719770319,15.539287045979826,0.9323279569583675,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.65966441291915,-119.5076683997518,Western US,5.789473684210526,63.52451755017899,42.424297504389074,0.0,59.268731206948736,29.523384491054554,20.13388745515925,0.6282013460442225,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.8500738989186,-119.35352081620742,Western US,6.315789473684211,28.239413659376265,32.10878400563084,39.651802334992894,69.16215087735009,18.717614839622854,20.73043087442027,0.5290308061799722,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.830396994700756,-119.38641245399484,Western US,6.842105263157895,60.38227169135293,32.05162783943545,7.566100469211619,77.4590830157718,23.209275570735148,21.030919565733885,0.5036300694649027,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.72638323947767,-119.16227098388681,Western US,7.368421052631579,30.0568461140031,44.28821685997914,25.65493702601777,72.2712275250927,18.227164859735854,19.017017761628335,0.8672157544229366,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.64104217831613,-119.55441087982493,Western US,7.894736842105263,80.20933212780815,27.26289162718907,0.0,28.007975252577744,36.24319265381606,17.715921654207808,0.7673775124200007,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.581875201699454,-119.50880776337378,Western US,8.421052631578947,30.31661858272877,23.684719740534575,45.99866167673666,20.00282427323723,31.868726220160198,18.47792223187131,0.6755577086169294,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.70911928021369,-119.43379873540627,Western US,8.947368421052632,30.09683942806975,41.066710085567536,28.836450486362708,37.781771376116936,27.899005378593696,21.01022683708149,0.7338468033678052,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.88288071570856,-119.14197644669424,Western US,9.473684210526315,37.32540057851732,34.78479066174972,27.889808759732965,78.10114462427111,19.662590742369044,16.793568385106965,0.5286988738828905,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.75534950944756,-119.40854624328487,Western US,10.0,37.44258191812054,18.499739848877258,44.05767823300221,52.90099716843747,38.57552033360897,18.785492109854722,0.5890345461796342,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.80601628862378,-119.48681312227204,Western US,0.0,43.940787649131686,18.95567268236247,37.103539668505846,45.27808647574744,14.124573557465059,19.145616740229872,0.5340287692575689,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.682131727726194,-119.47419799305362,Western US,0.5263157894736842,57.64408176368385,27.334298275017147,15.021619961299002,76.45406020359809,12.343282444355314,15.814397127187764,0.7655181080233948,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.77955490246015,-119.34278309417682,Western US,1.0526315789473684,59.56790723147477,28.236606638101495,12.195486130423735,49.79840146375088,32.12162321241779,17.30055574949893,0.5583905578226098,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.788548759731974,-119.47136540848699,Western US,1.5789473684210527,14.713231076405435,28.444659122177303,56.842109801417266,72.23106002685822,33.31727699720568,17.19412295088099,0.749124796927388,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.599245484968435,-119.43574340547373,Western US,2.1052631578947367,63.72736490302464,34.90098461111925,1.371650485856108,59.02970535677403,21.87091722499005,20.739883577118956,0.4892165085735111,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.81591635275239,-119.55105518442798,Western US,2.631578947368421,20.355896730991354,48.07001270789996,31.574090561108676,66.96826861094692,19.404101981141082,14.45127301776698,1.3828892963027624,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.694193482343366,-119.44237437623667,Western US,3.1578947368421053,37.55935316826495,31.40940058571494,31.03124624602011,48.50972736510181,29.664450216131524,15.316182340791148,0.793943351386999,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.820075736387174,-119.43433338827884,Western US,3.6842105263157894,40.315122919374055,24.26395358269874,35.420923497927205,48.7711985160545,19.32122298712299,20.458940739082255,0.8144296819320216,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.77784677306146,-119.44165394246978,Western US,4.2105263157894735,58.367741011871196,31.068924574938535,10.563334413190269,31.78363234229132,25.55232330192984,14.382695232271635,0.515336072127033,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.60774910703888,-119.44530936139316,Western US,4.7368421052631575,53.53575624821714,24.922661547492947,21.541582204289913,49.643876505342185,30.516093231658374,17.58731770546298,0.5703550236624422,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.70698103751111,-119.39321992497246,Western US,5.263157894736842,32.483699827466125,54.93457814981474,12.581722022719134,63.09615028737234,17.70235173634736,15.355518842289667,0.5644148229243355,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.82646458766307,-119.34681005940475,Western US,5.789473684210526,32.53800312461541,31.821896605235796,35.64010027014879,31.31337521526936,34.254482128993445,20.238793481118034,0.7320549496647437,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.58867370304526,-119.23489232606835,Western US,6.315789473684211,55.30646648273816,56.13143295144617,0.0,53.88752028356983,27.69053164688463,16.5327552049519,0.7928575665477803,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.89157349467824,-119.29369153981602,Western US,6.842105263157895,9.613683253323934,36.59815061709505,53.78816612958102,34.64275958700631,37.99837650618778,14.725946897379687,0.3029635290252793,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.88720348496429,-119.30807078392775,Western US,7.368421052631579,66.69317235865772,53.268548827875485,0.0,61.76684846468398,22.870284933811472,19.477966044621688,0.7383121137906817,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.96841949665632,-119.48585808616662,Western US,7.894736842105263,50.58244263390552,28.63803681827001,20.77952054782447,60.62141217532155,24.579592251287036,15.843901603268575,0.7970173758796506,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.8034121989499,-119.45406405801064,Western US,8.421052631578947,60.80899385855308,42.78710609811035,0.0,59.20183713899993,20.39039790093335,14.295049807364775,0.5012572997251714,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.75424265103668,-119.3679214647956,Western US,8.947368421052632,59.54191597596886,37.93491119901382,2.523172825017319,41.60307940150214,13.834932308559534,18.198916056429617,0.6133067049727212,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.62178435728591,-119.5332149602605,Western US,9.473684210526315,72.68913331086169,39.18612646469189,0.0,61.69391188240101,18.388967973306563,17.04198947264231,0.5078532857871807,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.679845250598994,-119.61655135869754,Western US,10.0,50.583031070285344,35.10824692087327,14.308722008841386,67.24371571835148,19.275323383758714,16.816913253293993,0.6880077493338673,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.72128866778351,-119.5289046783435,Western US,0.0,36.08152654726146,35.902947261240655,28.015526191497884,58.84095394602217,22.055717014685662,16.536067448513595,0.5822898492513787,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.71430462553208,-119.32645931510504,Western US,0.5263157894736842,50.90344034266725,24.12034898464772,24.976210672685028,49.415631995414444,21.636728821463016,16.99612023052571,1.0200385346036314,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.88487796899095,-119.54664208823527,Western US,1.0526315789473684,52.161604562311986,65.15504691500283,0.0,67.91434043954625,23.93777868125226,16.164374823370235,0.8984297390649008,Synthesized from Regional Studies,2023-01-01
