Temperature_C,Rubber_Content_%,Scan_ID,Crack_Volume_Fraction,Avg_Crack_Width_um,Max_Crack_Width_um,Total_Crack_Count,Avg_Crack_Length_um,Max_Crack_Length_um,Primary_Orientation_deg,Orientation_Spread_deg,Branching_Points,Connected_Crack_Fraction,Percolation_Achieved,Fractal_Dimension,Crack_Surface_Area_m2_m3,Avg_Crack_Spacing_um,Primary_Crack_Type,Secondary_Crack_Type,Timestamp
20,5,CT_Crack_20_5_1,0.0015557421989804622,8.460411352440792,27.411449198851606,0,119.64800214709574,473.41056642351856,91.80186645805645,10,0,0.060279705260356725,False,1.5348018490848576,367769.87174072507,10000.0,Shrinkage,Mechanical,2025-10-18T18:00:17.080360
20,5,CT_Crack_20_5_2,0.0013066279609438864,7.168237718386567,46.422389570820684,9,126.7479922361532,551.51368318766,94.46061885190238,10,0,0.141971149439567,False,1.5433350674295307,364560.44352222834,4807.498567691361,Shrinkage,Mechanical,2025-10-18T18:00:17.080371
20,5,CT_Crack_20_5_3,0.0016369678530755035,6.234114173157283,29.868846175090955,3,133.36246119918297,500.1012373004462,85.17363092904304,10,0,0.1340658085120961,False,1.4335703819894985,525164.5406572517,6933.612743506346,Shrinkage,Mechanical,2025-10-18T18:00:17.080381
20,5,CT_Crack_20_5_4,0.0014095412663505875,9.191869269168384,34.31835057342129,7,132.93864009673135,463.9018683762786,85.32236353795655,10,0,0.12383862041956786,False,1.5864297851339055,306693.0621127323,5227.579585747102,Shrinkage,Mechanical,2025-10-18T18:00:17.080392
20,5,CT_Crack_20_5_5,0.0011058930246432663,8.268443970613001,34.803740882938385,7,117.65444032898523,559.8873713257523,85.29620514005309,10,0,0.262861883018748,False,1.4865564274701197,267497.2530681074,5227.579585747102,Shrinkage,Mechanical,2025-10-18T18:00:17.080402
20,5,CT_Crack_20_5_6,0.001281323359105651,8.064261149606484,20.846903852320157,2,131.65134953413212,489.2470970914578,85.75658819660309,10,0,0.1710266222916211,False,1.62807011324207,317778.24039544567,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.080412
20,5,CT_Crack_20_5_7,0.0013558865508712,8.09791740328971,30.88027732077488,8,132.75003391683234,714.2790283801863,85.43836218650463,10,0,0.16928455556542651,False,1.5315168782222464,334872.9020921806,4999.999999999999,Shrinkage,Mechanical,2025-10-18T18:00:17.080423
20,5,CT_Crack_20_5_8,0.0016809925696874798,7.382964191416479,31.54558906436948,6,133.7355704797105,564.0565818261709,89.99447988869018,10,0,0.2618490242708223,False,1.6300348910874398,455370.6414130578,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.080433
20,5,CT_Crack_20_5_9,0.00128002766506436,8.89413853836341,32.99454050875058,4,145.615352827894,780.2251531292344,91.54015897540748,10,0,0.1611765061077258,False,1.5694621640094488,287836.2327151011,6299.605249474365,Shrinkage,Mechanical,2025-10-18T18:00:17.080444
20,5,CT_Crack_20_5_10,0.0011636865271076173,6.442205434948841,30.634967979905316,9,133.28633340990893,603.8143572740759,93.22945618218921,10,0,0.22014807137300565,False,1.5014176693338595,361269.6114267453,4807.498567691361,Shrinkage,Mechanical,2025-10-18T18:00:17.080454
20,10,CT_Crack_20_10_1,0.002826562235445089,7.845951136742489,32.057106667429764,5,171.14006878065098,732.8083680775236,90.76490048719349,10,0,0.18979836712143267,False,1.5341456310284185,720514.8709653147,5848.035476425731,Shrinkage,Mechanical,2025-10-18T18:00:17.080464
20,10,CT_Crack_20_10_2,0.001458133828829132,10.198257032523795,42.649253167709745,2,158.00774827175624,839.2884801651259,92.11256241601728,10,0,0.18644582633436643,False,1.5244094964250205,285957.4580595333,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.080475
20,10,CT_Crack_20_10_3,0.0015811726200895423,8.299484614283895,47.49142259258943,9,169.37017993815527,1033.196121208042,89.63932090973368,10,1,0.28017549198956804,False,1.615165800075816,381029.1104988019,4807.498567691361,Shrinkage,Mechanical,2025-10-18T18:00:17.080485
20,10,CT_Crack_20_10_4,0.002160401474521021,8.688897113231572,49.137738836028866,3,153.2218262147291,661.9926796359695,88.68277342734105,10,0,0.24138959818233185,False,1.5351803390751058,497278.6410903939,6933.612743506346,Shrinkage,Mechanical,2025-10-18T18:00:17.080495
20,10,CT_Crack_20_10_5,0.0023959927086604077,9.157099845438223,40.12781014735829,1,136.9234109209656,765.360665817396,90.21802501080032,10,0,0.20438006538220901,False,1.5244853655268293,523308.1978141836,9999.999999999998,Shrinkage,Mechanical,2025-10-18T18:00:17.080505
20,10,CT_Crack_20_10_6,0.00197488903655649,9.795895405918282,32.67194199225124,6,163.46976811649085,1145.5196106413744,85.32298443551076,10,0,0.18257779529216833,False,1.5694134055044016,403207.45674016536,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.080516
20,10,CT_Crack_20_10_7,0.002017700996541111,10.002587531214505,36.88175991709256,8,166.0888756870269,570.1235297995951,94.58033125274638,10,0,0.17518968899779153,False,1.5451287420585083,403435.8090333299,4999.999999999999,Shrinkage,Mechanical,2025-10-18T18:00:17.080527
20,10,CT_Crack_20_10_8,0.0017536634748038934,9.991952931274398,40.55338488448289,3,174.89152882608894,758.1162204565182,89.39905481648815,10,0,0.21663690969551355,False,1.588768335723538,351015.15927181754,6933.612743506346,Shrinkage,Mechanical,2025-10-18T18:00:17.080537
20,10,CT_Crack_20_10_9,0.0018697821377609313,10.953535710363013,31.7276458464152,5,159.17905191734042,800.2803340042731,87.70084016074061,10,0,0.17763153959172306,False,1.5937630332737478,341402.4817560876,5848.035476425731,Shrinkage,Mechanical,2025-10-18T18:00:17.080548
20,10,CT_Crack_20_10_10,0.0015203348565917163,7.384113034077622,37.952923794920174,4,169.2453486286793,631.087370985364,94.1895008684578,10,0,0.2526468980499669,False,1.5847435631445144,411785.3693667428,6299.605249474365,Shrinkage,Mechanical,2025-10-18T18:00:17.080558
20,15,CT_Crack_20_15_1,0.0022607876359671806,11.578614643493788,78.62853575783507,9,182.8750029682505,1358.0943166351344,93.55074597058454,10,1,0.15382583270336397,False,1.5728295204221014,390510.90403765254,4807.498567691361,Shrinkage,Mechanical,2025-10-18T18:00:17.080568
20,15,CT_Crack_20_15_2,0.0030827123108050224,11.881962695934403,43.39186933171032,2,181.46543843229514,1188.1973870536133,85.07484670808978,10,0,0.3412253812538161,False,1.6925312406547495,518889.4107300674,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.080578
20,15,CT_Crack_20_15_3,0.0026866900693551443,13.64945018363836,54.982852243984404,1,190.24761964977273,1512.9685531326334,91.71409973849035,10,0,0.2299040470358819,False,1.5219477697367578,393670.07948432805,9999.999999999998,Shrinkage,Mechanical,2025-10-18T18:00:17.080589
20,15,CT_Crack_20_15_4,0.0017899111692722483,13.245326643757869,43.39619498640073,5,168.80751510100205,891.4560427381336,87.62034311682407,10,0,0.21342817717046939,False,1.5287936540937463,270270.5969302434,5848.035476425731,Shrinkage,Mechanical,2025-10-18T18:00:17.080599
20,15,CT_Crack_20_15_5,0.002976665207247641,14.670923235815101,68.38802645674355,0,177.21705364711804,1150.514765520178,87.90492429879394,10,0,0.2877037305758244,False,1.5725007817369183,405791.1229445896,10000.0,Shrinkage,Mechanical,2025-10-18T18:00:17.080609
20,15,CT_Crack_20_15_6,0.0028690653279570084,8.394468295300985,64.33082200494454,6,183.11701640206076,783.4871203187726,92.82806876688646,10,0,0.24821356551258555,False,1.6378455056776655,683560.9420463331,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.080619
20,15,CT_Crack_20_15_7,0.002216128451937322,14.812873570874133,56.66465317155267,8,186.90278098639106,885.6714787841004,90.20422810282327,10,0,0.36040924896673726,False,1.530212848483679,299216.54854258563,4999.999999999999,Shrinkage,Mechanical,2025-10-18T18:00:17.080630
20,15,CT_Crack_20_15_8,0.002556617556586135,13.168682050102062,67.67887878569401,9,174.67219655519582,964.5361721521535,91.9576844302735,10,0,0.27564304952014146,False,1.5486402412373383,388287.5365749028,4807.498567691361,Shrinkage,Mechanical,2025-10-18T18:00:17.080640
20,15,CT_Crack_20_15_9,0.0028334751982447277,15.968893103886083,37.12248982352974,6,195.7265131099028,1253.0878365695519,93.67594832497811,10,0,0.2503624486589278,False,1.581764213771436,354874.3397318117,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.080651
20,15,CT_Crack_20_15_10,0.004301162526742886,15.368172365924613,64.8408277643496,2,192.8476613238551,922.7070233930667,87.00728828909412,10,0,0.32955677447063436,False,1.6418142633969715,559749.3865021614,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.080661
20,20,CT_Crack_20_20_1,0.002648893761753048,16.630644157700182,98.21765798730205,3,190.20833114608683,1511.1486069060593,91.85301574699179,10,0,0.41809301605450916,False,1.609670947455144,318555.7620781128,6933.612743506346,Shrinkage,Mechanical,2025-10-18T18:00:17.080672
20,20,CT_Crack_20_20_2,0.0033387765806165994,16.51863067466073,48.44209656771975,4,200.239139654821,1017.0622865737811,85.38504270993157,10,0,0.292926675998994,False,1.6277546440348396,404243.74712102744,6299.605249474365,Shrinkage,Mechanical,2025-10-18T18:00:17.080683
20,20,CT_Crack_20_20_3,0.0028372490685497397,13.835853467788493,70.72569304490169,9,217.43327606807708,1279.8344846078787,91.88223795098,10,0,0.28527948435217615,False,1.6315403980494607,410129.9677905945,4807.498567691361,Shrinkage,Mechanical,2025-10-18T18:00:17.080694
20,20,CT_Crack_20_20_4,0.002471031190200558,17.61939107234302,80.7650002541714,6,222.42930242821288,902.6392208147263,92.94186728979294,10,0,0.27493141890798545,False,1.6091812457663934,280489.96472747694,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.080706
20,20,CT_Crack_20_20_5,0.003759655705881857,14.637829383281025,78.64552467122587,0,207.47151720245637,1488.9473911862376,86.91293439813126,10,0,0.3960507314142746,False,1.6350851493150156,513690.3303677039,10000.0,Shrinkage,Mechanical,2025-10-18T18:00:17.080716
20,20,CT_Crack_20_20_6,0.0032633464169909148,15.556614427123305,65.76364127171622,9,217.5597054917738,1236.647972392196,90.71961049879975,10,1,0.2886115822180609,False,1.7091525614163285,419544.55222611903,4807.498567691361,Shrinkage,Mechanical,2025-10-18T18:00:17.080726
20,20,CT_Crack_20_20_7,0.0027649686897779644,18.234509960875982,76.94410863187652,9,211.41145217354915,687.7440499729787,94.22799277066052,10,1,0.2634843597776687,False,1.622481199173712,303267.67165232176,4807.498567691361,Shrinkage,Mechanical,2025-10-18T18:00:17.080736
20,20,CT_Crack_20_20_8,0.004145238942658466,16.801090941348885,45.19715516074295,6,209.32513214613203,1602.0142099635225,89.17020808299446,10,0,0.32188275898285695,False,1.5683069683179058,493448.7834306864,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.080747
20,20,CT_Crack_20_20_9,0.0026008834715841376,16.57184557205617,62.819398711404986,0,196.0546146337823,1480.1285841947954,85.49393209044729,10,0,0.4653898785700361,False,1.5108158510818315,313891.83060815,10000.0,Shrinkage,Mechanical,2025-10-18T18:00:17.080757
20,20,CT_Crack_20_20_10,0.003125482515849768,15.219670877777617,47.156431911371975,4,197.14017435698253,1245.8160724021704,88.87863259220981,10,0,0.31556669816958716,False,1.5928398989223864,410716.1765782089,6299.605249474365,Shrinkage,Mechanical,2025-10-18T18:00:17.080767
200,0,CT_Crack_200_0_1,0.0007968206150813729,5.246104436889882,23.239351259458203,4,178.939888065989,1004.3224765400587,91.88194954880859,10,1,0.342230070453186,False,1.5061769210896423,303776.1160369742,6299.605249474365,Shrinkage,Mechanical,2025-10-18T18:00:17.080785
200,0,CT_Crack_200_0_2,0.0010082913451121204,3.7682210558671603,15.172137254200528,2,206.9389328679227,1313.803571220461,89.66825652246979,10,0,0.37462799723903917,False,1.6514319952265177,535155.0931664162,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.080797
200,0,CT_Crack_200_0_3,0.0008657738090290895,5.495663315430455,21.05729884458638,3,198.4383960545717,721.2300772556341,88.90971235523091,10,0,0.32026079537880636,False,1.6051872850693267,315075.27275122993,6933.612743506346,Shrinkage,Mechanical,2025-10-18T18:00:17.080807
200,0,CT_Crack_200_0_4,0.00107072257235173,4.060416329632738,18.15400594013098,6,180.55173992497797,669.7532095896387,94.34375642292417,10,1,0.25187672683036566,False,1.5625289219948153,527395.4616612311,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.080823
200,0,CT_Crack_200_0_5,0.0011226517090457988,5.263763916063951,18.462561497828062,3,223.80461216512342,1401.9178666704404,92.20095944185277,10,0,0.21253516202742134,False,1.4996401097031455,426558.5337593471,6933.612743506346,Shrinkage,Mechanical,2025-10-18T18:00:17.080834
200,0,CT_Crack_200_0_6,0.0008927488835941279,4.473825053529744,18.674671819928307,6,208.88137297086163,1213.6035255759684,87.01938807214252,10,1,0.2581787523714686,False,1.6063056952557966,399098.700960499,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.080845
200,0,CT_Crack_200_0_7,0.0009736935358597978,6.1663109609820586,17.79723770803377,7,206.8012109367512,1035.4713158329102,87.49880417384341,10,1,0.2889243406902052,False,1.5579711234831939,315810.71471125603,5227.579585747102,Shrinkage,Mechanical,2025-10-18T18:00:17.080855
200,0,CT_Crack_200_0_8,0.0009403253003004078,4.656433968264954,21.084662125336585,4,194.99265103722033,660.6866698084489,89.5396502665672,10,0,0.33495616180816384,False,1.6550162593138542,403882.1581961721,6299.605249474365,Shrinkage,Mechanical,2025-10-18T18:00:17.080866
200,0,CT_Crack_200_0_9,0.0012801220973231863,5.538002489438046,19.026078868136537,2,193.73206773233485,1430.2776285054367,86.01237766743698,10,0,0.3658345578586361,False,1.5613271182386925,462304.630510588,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.080877
200,0,CT_Crack_200_0_10,0.0011938175217871391,5.99476134052325,13.948712271506995,1,190.57848941859166,1253.2140624791034,92.00149308365019,10,0,0.3260443366396759,False,1.5684496748454417,398286.9221889448,9999.999999999998,Shrinkage,Mechanical,2025-10-18T18:00:17.080887
200,5,CT_Crack_200_5_1,0.0011453355436204895,8.60584353537959,45.39278176819321,3,232.91665219933319,1072.3505655839917,93.98465217522957,10,0,0.4000436643707941,False,1.5955789445449935,266176.24150657316,6933.612743506346,Shrinkage,Mechanical,2025-10-18T18:00:17.080897
200,5,CT_Crack_200_5_2,0.001460722956599068,7.3040586147935125,33.77638454154586,5,229.5729008945716,894.8757702104173,89.83986517455921,10,0,0.3754609316312801,False,1.62000784630677,399975.69396295515,5848.035476425731,Shrinkage,Mechanical,2025-10-18T18:00:17.080907
200,5,CT_Crack_200_5_3,0.0016172890849736772,6.436884283899788,33.29645015429382,6,220.54757244450917,1638.1436894877033,91.8680416046301,10,0,0.3647316611448318,False,1.5775034263235628,502506.8072200429,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.080918
200,5,CT_Crack_200_5_4,0.0016605020046873045,8.186773867081028,21.00303439026316,5,225.95522951680042,943.7619432166704,92.63822347850581,10,0,0.3282263561990173,False,1.6262770107558684,405654.7870130318,5848.035476425731,Shrinkage,Mechanical,2025-10-18T18:00:17.080928
200,5,CT_Crack_200_5_5,0.0012612721419272069,6.3038379602358745,35.48549483893392,3,230.7799516834771,1079.9148048071913,94.00928126952567,10,0,0.25434247225667317,False,1.7759556030660035,400160.077046147,6933.612743506346,Shrinkage,Mechanical,2025-10-18T18:00:17.080938
200,5,CT_Crack_200_5_6,0.0013181757310252288,7.897839938561971,40.849830604273755,2,260.0221582182386,1114.3400343742956,91.33617277256022,10,0,0.34865251105067907,False,1.567392294301264,333806.6461917284,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.080948
200,5,CT_Crack_200_5_7,0.001990735915833213,6.632817934375512,16.864085202116456,2,225.36569795568883,1148.3016656408315,88.80061453843955,10,0,0.3129898906127738,False,1.6350233184257432,600268.5240358986,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.080958
200,5,CT_Crack_200_5_8,0.0011320632995733488,9.694478689198199,21.61228753640476,8,217.91510285876618,912.7282201726847,93.61692105520488,10,0,0.40431736453824046,False,1.5637126458178372,233548.05056917988,4999.999999999999,Shrinkage,Mechanical,2025-10-18T18:00:17.080968
200,5,CT_Crack_200_5_9,0.0013779250598668909,8.58130734657866,33.07399544879513,0,235.53724915680579,1630.3130836611238,89.49619264086542,10,0,0.4355308121262899,False,1.6686650737574338,321145.71922803,10000.0,Shrinkage,Mechanical,2025-10-18T18:00:17.080978
200,5,CT_Crack_200_5_10,0.0014221035751533434,7.425822444342538,24.676479533209235,8,213.41632846356217,772.3483613307143,93.30933959664291,10,1,0.3874139983209795,False,1.684939867243525,383015.7765856069,4999.999999999999,Shrinkage,Mechanical,2025-10-18T18:00:17.080988
200,10,CT_Crack_200_10_1,0.0017741232014517627,9.426936713521695,34.93002127015732,6,238.57465263148933,946.9114368764692,91.16357539245165,10,1,0.42283268306630933,False,1.6027452160052749,376394.42278360005,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.080999
200,10,CT_Crack_200_10_2,0.0020102430671551912,9.133538407856527,34.81569888786777,2,264.8272707415247,1003.5391790245674,92.35752132148686,10,0,0.39688324921669593,False,1.6613758768881641,440189.3280321702,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.081010
200,10,CT_Crack_200_10_3,0.002170868136329658,12.417391208609654,35.560538172979896,9,248.34369400528306,1226.3141503645297,88.12585831529721,10,2,0.3805703465551598,False,1.695224095392104,349649.63249679643,4807.498567691361,Shrinkage,Mechanical,2025-10-18T18:00:17.081020
200,10,CT_Crack_200_10_4,0.0020398461557683367,8.995304327980653,52.695949473413194,5,247.8366364825372,1284.042467868906,91.14942710561077,10,0,0.44410291275256075,False,1.6231804265046044,453535.7740867584,5848.035476425731,Shrinkage,Mechanical,2025-10-18T18:00:17.081030
200,10,CT_Crack_200_10_5,0.0025416205298920405,9.935294899774439,45.92565358278365,0,224.81228296781097,1725.1745611947142,92.16556918144892,10,0,0.4377997416295617,False,1.6639083591879853,511634.64306424226,10000.0,Shrinkage,Mechanical,2025-10-18T18:00:17.081040
200,10,CT_Crack_200_10_6,0.0023570682201745083,10.52000231267576,39.29603665528289,5,256.42448188746727,812.6945150619194,93.90139057837227,10,1,0.3662180219920821,False,1.5910440768128622,448111.73041938024,5848.035476425731,Shrinkage,Mechanical,2025-10-18T18:00:17.081051
200,10,CT_Crack_200_10_7,0.0019422525394630537,13.405981844732349,54.1297705560632,0,259.7549974715878,1547.1650551279195,93.73525018766622,10,0,0.3867019507554964,False,1.7001578385830693,289759.08843651443,10000.0,Shrinkage,Mechanical,2025-10-18T18:00:17.081061
200,10,CT_Crack_200_10_8,0.0017623848057999301,9.140467228440974,37.972527919162935,8,244.73099156888713,1033.251877211411,88.65663179420424,10,2,0.45968811367638684,False,1.6427198814671649,385622.47678459826,4999.999999999999,Shrinkage,Mechanical,2025-10-18T18:00:17.081077
200,10,CT_Crack_200_10_9,0.0020740120964452277,10.73826814525149,36.17744264754944,0,250.94395419767517,1513.1927626386325,86.17898108534071,10,0,0.33157898171860856,False,1.647190700234812,386284.2812995623,10000.0,Shrinkage,Mechanical,2025-10-18T18:00:17.081089
200,10,CT_Crack_200_10_10,0.0026273690565928156,10.771509775063459,46.28471496939249,2,248.49055876865938,1599.0919927609953,89.37467292907905,10,0,0.43476217995483835,False,1.7884174192110844,487836.7306828791,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.081100
200,15,CT_Crack_200_15_1,0.002003974496792148,14.792482427610077,43.47636989325581,5,273.6381322711448,1747.8916041806417,85.32934870851368,10,1,0.4589507215698004,False,1.614108411723931,270944.9893348181,5848.035476425731,Shrinkage,Mechanical,2025-10-18T18:00:17.081110
200,15,CT_Crack_200_15_2,0.001578035200987895,17.077176480868854,50.45426734421269,2,261.18503972253524,815.7526299777502,93.46493981073888,10,0,0.4636088037104911,False,1.6477590259450354,184812.19102651186,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.081120
200,15,CT_Crack_200_15_3,0.002421091946734727,9.97008534842686,52.61108190837729,7,293.4524886937722,2223.9713293754066,88.17674835996581,10,1,0.38635250810727545,False,1.6062006900146018,485671.2579931407,5227.579585747102,Shrinkage,Mechanical,2025-10-18T18:00:17.081130
200,15,CT_Crack_200_15_4,0.00225848877906407,10.477762286482342,49.022571483369745,3,252.34021496725225,1695.4401350458847,91.52399747557541,10,0,0.5294582209858492,False,1.6953172571997197,431101.3587276762,6933.612743506346,Shrinkage,Mechanical,2025-10-18T18:00:17.081141
200,15,CT_Crack_200_15_5,0.0018388662453069672,15.59160575849901,55.69853440123522,9,271.99274909966226,1737.808735152621,90.47919560174392,10,1,0.46834666626419896,False,1.7310401203782335,235879.00743380436,4807.498567691361,Shrinkage,Mechanical,2025-10-18T18:00:17.081151
200,15,CT_Crack_200_15_6,0.0019274361985633268,10.663393712058705,55.66396743098255,6,261.88452152640673,1309.5170957535092,91.69019197218657,10,0,0.34452956873852203,False,1.6279182769757925,361505.211306919,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.081161
200,15,CT_Crack_200_15_7,0.001716875721075418,11.440158726775751,48.48860277468347,4,269.42084615647224,2045.1016957709824,93.08217052973531,10,0,0.48956046529771247,False,1.5770410255773126,300148.9336082482,6299.605249474365,Shrinkage,Mechanical,2025-10-18T18:00:17.081171
200,15,CT_Crack_200_15_8,0.0024430910427355327,13.494176225998993,56.51049371229777,9,255.24468791045237,1158.1688452017906,93.16040724418333,10,1,0.4019742142002199,False,1.6014816681796151,362095.6184088469,4807.498567691361,Shrinkage,Mechanical,2025-10-18T18:00:17.081181
200,15,CT_Crack_200_15_9,0.003986568107312112,11.318067044829801,47.22473964985703,6,266.80999977841356,1433.4506851998449,93.83987996201918,10,1,0.4142756428886226,False,1.614581188297962,704460.9457642705,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.081191
200,15,CT_Crack_200_15_10,0.0027690568757487636,13.59324253751481,63.988184365108424,0,271.9500252577241,1877.1192689252887,88.28377570088185,10,0,0.45101305559753035,False,1.665539967595361,407416.68047291646,10000.0,Shrinkage,Mechanical,2025-10-18T18:00:17.081201
200,20,CT_Crack_200_20_1,0.0021358207276475187,15.854394957436298,63.96378782759011,5,297.3402698639609,1712.2800297868912,93.41542976536982,10,1,0.45194846480352385,False,1.6504158169155587,269429.4841753945,5848.035476425731,Shrinkage,Mechanical,2025-10-18T18:00:17.081216
200,20,CT_Crack_200_20_2,0.0022719403684940283,13.449821172483073,50.447645693020974,7,289.90907893224824,1059.029390570962,88.00461809469898,10,1,0.46539332945359174,False,1.6605031757887039,337839.4908539276,5227.579585747102,Shrinkage,Mechanical,2025-10-18T18:00:17.081228
200,20,CT_Crack_200_20_3,0.0029526630496342944,16.294366050884793,70.10980577887331,2,286.04884590315174,921.1886622730904,89.98101847554501,10,0,0.4532288410543425,False,1.7284974785995761,362415.21031423775,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.081238
200,20,CT_Crack_200_20_4,0.0034947990357290723,18.23019576663879,67.64321775525652,6,291.55974672424185,1438.3790543571688,89.42151695905258,10,1,0.35635394529321274,False,1.7214308075184583,383407.73521747306,5503.212081491044,Shrinkage,Mechanical,2025-10-18T18:00:17.081249
200,20,CT_Crack_200_20_5,0.0037193541787756,17.427083168210498,52.212748824274136,1,289.82272231219355,1018.9564279592161,90.96893637925646,10,0,0.5448277682520315,False,1.695943326113083,426847.58463312284,9999.999999999998,Shrinkage,Mechanical,2025-10-18T18:00:17.081259
200,20,CT_Crack_200_20_6,0.0027220688817204968,16.885598423152885,78.94937936682017,8,328.9144967926657,1310.9846015764326,88.34448960572382,10,2,0.4045532464382757,False,1.7338381068871542,322413.0781160945,4999.999999999999,Shrinkage,Mechanical,2025-10-18T18:00:17.081270
200,20,CT_Crack_200_20_7,0.0024915912246026087,20.525824801420235,46.270126658993995,0,309.4759747517046,1705.7744156892327,92.22044933107719,10,0,0.5385102159266979,False,1.7114421621068905,242776.2342032861,10000.0,Shrinkage,Mechanical,2025-10-18T18:00:17.081280
200,20,CT_Crack_200_20_8,0.002490572385638083,18.09081535369726,52.84433503291703,8,316.23462104476056,2142.0221484098365,89.89981090629543,10,2,0.45403121486738507,False,1.606091100012491,275341.08739096485,4999.999999999999,Shrinkage,Mechanical,2025-10-18T18:00:17.081289
