Temperature_C,Rubber_Content_%,Voxel_Size_um,Sample_Volume_mm3,Scan_ID,Total_Porosity_%,Gel_Pores_Fraction,Capillary_Pores_Fraction,Macro_Pores_Fraction,Cracks_Fraction,Mean_Pore_Diameter_um,Std_Pore_Diameter_um,Pore_Connectivity,Tortuosity,Specific_Surface_Area_m2_g,Pore_Sphericity,Pore_Elongation,Anisotropy_Degree,Total_Pore_Count,Timestamp
20,5,20,5000,CT_20_5_20_5000,14.623172423434111,0.27227722772277224,0.37500000000000006,0.19492574257425743,0.1577970297029703,75,30,0.43774046934366,1.5105718811442637,17.27233824179403,0.6463088280385064,1.250315690245116,0.12015904421260747,91394,2025-10-18T18:00:17.077487
20,10,5,1000,CT_20_10_5_1000,21.072952518713965,0.26020106445890007,0.358367829686576,0.18628030751034894,0.1951507983441751,100,40,0.5445367714470453,1.637065393980798,13.716911013244474,0.6261783822775473,1.314094792814328,0.1137564394309204,1685836,2025-10-18T18:00:17.077495
20,10,5,2000,CT_20_10_5_2000,19.775210771624074,0.2602010644589,0.358367829686576,0.1862803075103489,0.19515079834417506,100,40,0.4808528537055382,1.5256536474426494,13.698075742986374,0.6701631214985396,1.329389256726534,0.12968493676836176,3164033,2025-10-18T18:00:17.077501
20,10,5,5000,CT_20_10_5_5000,20.045390507359713,0.2602010644589,0.35836782968657593,0.18628030751034888,0.195150798344175,100,40,0.5106006842254333,1.5358747298204705,14.340157591003988,0.6294653872840332,1.2611145806984185,0.11048769118110395,8018156,2025-10-18T18:00:17.077511
20,10,10,1000,CT_20_10_10_1000,21.478022364804282,0.26020106445890007,0.35836782968657604,0.18628030751034894,0.19515079834417506,100,40,0.5027016762746991,1.6171489748942753,14.781182468883495,0.6103620809146542,1.2128732955103763,0.10975133567599496,214780,2025-10-18T18:00:17.077524
20,10,10,2000,CT_20_10_10_2000,20.06122527078774,0.26020106445890007,0.358367829686576,0.1862803075103489,0.19515079834417504,100,40,0.5046526938569186,1.7437608485865108,15.63053032653682,0.6818253616369685,1.2930744138587509,0.09562656463668882,401224,2025-10-18T18:00:17.077531
20,10,10,5000,CT_20_10_10_5000,19.443730463397817,0.26020106445890007,0.358367829686576,0.18628030751034894,0.19515079834417506,100,40,0.5406768201852777,1.8084497456224822,16.181310113325708,0.6779553271153845,1.2245509413821498,0.13187322615438116,972186,2025-10-18T18:00:17.077537
20,10,20,1000,CT_20_10_20_1000,19.62934683588888,0.26020106445890007,0.35836782968657604,0.1862803075103489,0.19515079834417506,100,40,0.5280988840434204,1.533523775916548,14.998906344557016,0.6693403102080192,1.3326668667318402,0.11777501721246258,24536,2025-10-18T18:00:17.077543
20,10,20,2000,CT_20_10_20_2000,18.919753645349854,0.26020106445890007,0.358367829686576,0.1862803075103489,0.19515079834417506,100,40,0.5126329884040882,1.5648268055308834,16.25015524567408,0.6635787362582645,1.2623813112912008,0.09893425682962882,47299,2025-10-18T18:00:17.077549
20,10,20,5000,CT_20_10_20_5000,19.183588854205066,0.26020106445890007,0.35836782968657604,0.1862803075103489,0.19515079834417506,100,40,0.5028449625429477,1.6214582236732638,13.91585022809289,0.617138145379606,1.3007697747605746,0.08942342560823607,119897,2025-10-18T18:00:17.077556
20,15,5,1000,CT_20_15_5_1000,23.722639246516252,0.24915062287655718,0.3431483578708947,0.17836919592298983,0.22933182332955832,125,50,0.6030782783977063,1.6289608378287388,12.298932715259161,0.6305113382604858,1.2988055786098143,0.07903561530539463,1897811,2025-10-18T18:00:17.077562
20,15,5,2000,CT_20_15_5_2000,23.458778275638828,0.2491506228765572,0.3431483578708947,0.17836919592298983,0.22933182332955834,125,50,0.581348967809879,1.662991519740847,13.752970259515283,0.6016515161155647,1.3723976982934354,0.14648703172479857,3753404,2025-10-18T18:00:17.077568
20,15,5,5000,CT_20_15_5_5000,24.083331197491503,0.2491506228765572,0.3431483578708947,0.17836919592298986,0.22933182332955837,125,50,0.6358101209744632,1.536635211726224,12.072467920028947,0.6447006933834794,1.3223341972662497,0.11737921513052628,9633332,2025-10-18T18:00:17.077574
20,15,10,1000,CT_20_15_10_1000,26.548094023996725,0.24915062287655715,0.34314835787089465,0.17836919592298978,0.22933182332955832,125,50,0.6293946103003016,1.5397809577768784,13.671290393142597,0.6129789205971753,1.309612689735289,0.07239903075306203,265480,2025-10-18T18:00:17.077584
20,15,10,2000,CT_20_15_10_2000,23.09625143603003,0.24915062287655723,0.3431483578708947,0.17836919592298983,0.22933182332955834,125,50,0.6196997627356795,1.4944726953837797,11.258591500469842,0.6307739301778176,1.375033992460748,0.10821153533717284,461925,2025-10-18T18:00:17.077593
20,15,10,5000,CT_20_15_10_5000,25.023119061799814,0.24915062287655715,0.34314835787089465,0.1783691959229898,0.22933182332955832,125,50,0.6180316781898543,1.489015173358002,11.159388692918357,0.5916196244363601,1.2641578538292306,0.10728458098019,1251155,2025-10-18T18:00:17.077604
20,15,20,1000,CT_20_15_20_1000,23.735684108081344,0.24915062287655715,0.34314835787089465,0.1783691959229898,0.22933182332955832,125,50,0.6026912068737716,1.555118682433089,11.689921037356221,0.5879940337232186,1.3507451252357532,0.11298978955799698,29669,2025-10-18T18:00:17.077611
20,15,20,2000,CT_20_15_20_2000,23.321710533271332,0.2491506228765572,0.3431483578708947,0.17836919592298983,0.22933182332955832,125,50,0.6272130021906557,1.5806423688581763,13.922207315089594,0.6204834066577372,1.4073218447368423,0.11652411562081733,58304,2025-10-18T18:00:17.077618
20,15,20,5000,CT_20_15_20_5000,24.894519375776287,0.2491506228765572,0.34314835787089465,0.17836919592298983,0.22933182332955832,125,50,0.6156434200691365,1.6300084086573765,13.01441525123011,0.6111303561372641,1.374679074739,0.1296713200273594,155590,2025-10-18T18:00:17.077624
20,20,5,1000,CT_20_20_5_1000,29.168717087160733,0.2390005431830527,0.32916892992938623,0.1711026615969582,0.26072786529060293,150,60,0.7551929342094915,1.645666158376715,10.385672553356532,0.596496816006811,1.3543793609233998,0.10914637047143029,2333497,2025-10-18T18:00:17.077631
20,20,5,2000,CT_20_20_5_2000,28.461800368634304,0.2390005431830527,0.3291689299293862,0.17110266159695817,0.26072786529060293,150,60,0.7406881896711005,1.9166541464532585,10.342141964176188,0.5933791470747161,1.409689860654943,0.10528104206842985,4553888,2025-10-18T18:00:17.077637
20,20,5,5000,CT_20_20_5_5000,27.550122085380718,0.23900054318305267,0.32916892992938623,0.1711026615969582,0.26072786529060293,150,60,0.725691477617876,1.5705768750035243,11.107086718109283,0.6288620763653728,1.4217073129668159,0.111071111211164,11020048,2025-10-18T18:00:17.077644
20,20,10,1000,CT_20_20_10_1000,28.35444558164611,0.23900054318305267,0.3291689299293862,0.17110266159695817,0.2607278652906029,150,60,0.7072311374555947,1.8331075886907944,10.311124582236838,0.5757679666510792,1.444206148235086,0.1201678544306364,283544,2025-10-18T18:00:17.077650
20,20,10,2000,CT_20_20_10_2000,27.585622689828238,0.2390005431830527,0.32916892992938623,0.1711026615969582,0.26072786529060293,150,60,0.7312497429194929,1.7308109035699457,8.812023261986267,0.6093156985583257,1.351082063345066,0.10792987513730468,551712,2025-10-18T18:00:17.077660
20,20,10,5000,CT_20_20_10_5000,26.974463168076547,0.2390005431830527,0.32916892992938623,0.1711026615969582,0.260727865290603,150,60,0.7193996577964709,1.6462447573940382,10.953251161783006,0.621402951225726,1.4661380437461604,0.11591023465732604,1348723,2025-10-18T18:00:17.077668
20,20,20,1000,CT_20_20_20_1000,27.60023646483114,0.2390005431830527,0.32916892992938623,0.1711026615969582,0.26072786529060293,150,60,0.7118298425574159,1.8066287351139556,9.171862527936904,0.5890067384177258,1.402248210065438,0.11416244843434517,34500,2025-10-18T18:00:17.077680
20,20,20,2000,CT_20_20_20_2000,28.042873543703013,0.23900054318305272,0.32916892992938623,0.1711026615969582,0.26072786529060293,150,60,0.6971514225269254,1.8361590430048806,6.952205702080962,0.6023827268179051,1.4432741887647464,0.13298722757223388,70107,2025-10-18T18:00:17.077688
20,20,20,5000,CT_20_20_20_5000,26.946967495507128,0.23900054318305267,0.3291689299293862,0.17110266159695817,0.26072786529060293,150,60,0.7019540029694415,1.6422442736779368,9.571967545114758,0.549412982079053,1.4163014791586854,0.1011685384137302,168418,2025-10-18T18:00:17.077699
200,0,5,1000,CT_200_0_5_1000,11.675790965749762,0.18324607329842932,0.3455497382198953,0.23560209424083772,0.23560209424083772,50,20,0.4431472932346393,1.6334587621304963,19.262582572120007,0.6311996105823209,1.3736005791185733,0.18709373520566394,934063,2025-10-18T18:00:17.077708
200,0,5,2000,CT_200_0_5_2000,10.963256473368258,0.18324607329842932,0.3455497382198953,0.23560209424083772,0.23560209424083772,50,20,0.45517427596651605,1.5631105153965854,17.227268876475645,0.6226139437060585,1.3505752365744348,0.22865410962943808,1754121,2025-10-18T18:00:17.077714
200,0,5,5000,CT_200_0_5_5000,11.956631083400225,0.18324607329842932,0.34554973821989526,0.23560209424083772,0.23560209424083772,50,20,0.4290396250833634,1.5460279572555207,15.536968953682585,0.6051051767171786,1.2919029053123727,0.13189202906117975,4782652,2025-10-18T18:00:17.077721
200,0,10,1000,CT_200_0_10_1000,11.469523088755764,0.18324607329842932,0.34554973821989526,0.23560209424083772,0.23560209424083772,50,20,0.4104799487356178,1.5473533036806553,17.932117535172463,0.670024660172365,1.3556856326523379,0.1901148446638065,114695,2025-10-18T18:00:17.077727
200,0,10,2000,CT_200_0_10_2000,11.619126980304895,0.1832460732984293,0.34554973821989526,0.2356020942408377,0.2356020942408377,50,20,0.4559977040973943,1.5413244108281563,18.52063302700352,0.6176429886413047,1.4242408961977158,0.2314045060733147,232382,2025-10-18T18:00:17.077733
200,0,10,5000,CT_200_0_10_5000,12.643118879733278,0.18324607329842932,0.34554973821989526,0.23560209424083772,0.23560209424083772,50,20,0.4292805692823964,1.7338872883205019,16.935415611631647,0.612027016557483,1.3415731754212619,0.1597636402454631,632155,2025-10-18T18:00:17.077743
200,0,20,1000,CT_200_0_20_1000,12.067640281816335,0.18324607329842932,0.34554973821989526,0.2356020942408377,0.2356020942408377,50,20,0.4640148884231912,1.593402978376592,16.515236999359185,0.6300252512426794,1.3010583243722897,0.20023476691821998,15084,2025-10-18T18:00:17.077751
200,0,20,2000,CT_200_0_20_2000,12.113537189660919,0.18324607329842932,0.3455497382198952,0.2356020942408377,0.2356020942408377,50,20,0.4334601774047296,1.6803558220755932,18.404335163779486,0.6475916383129509,1.3346586933728972,0.22267847604931582,30283,2025-10-18T18:00:17.077758
200,0,20,5000,CT_200_0_20_5000,12.815885460074073,0.1832460732984293,0.34554973821989526,0.23560209424083772,0.23560209424083772,50,20,0.37451837711544866,1.6236959948818854,17.29089137698929,0.6204827137497316,1.261105413078658,0.1921958152362913,80099,2025-10-18T18:00:17.077770
200,5,5,1000,CT_200_5_5_1000,14.701723276325923,0.17632241813602015,0.3324937027707809,0.2267002518891688,0.26448362720403024,75,30,0.5200820604830899,1.7827778753274237,14.081951140503705,0.6029976816708426,1.4249454998138302,0.20161174493093242,1176137,2025-10-18T18:00:17.077785
200,5,5,2000,CT_200_5_5_2000,16.536882799488033,0.17632241813602015,0.33249370277078083,0.22670025188916879,0.26448362720403024,75,30,0.5225754668224205,1.6533560781465293,16.80940819713487,0.6121405154527958,1.3859946339729703,0.2087808781036486,2645901,2025-10-18T18:00:17.077792
200,5,5,5000,CT_200_5_5_5000,16.790133417703874,0.17632241813602012,0.33249370277078083,0.22670025188916876,0.26448362720403024,75,30,0.5394722613459735,1.6298600157744527,14.353498627525529,0.576846991843738,1.3811061948394507,0.23975112007387403,6716053,2025-10-18T18:00:17.077798
200,5,10,1000,CT_200_5_10_1000,15.124680612516993,0.17632241813602012,0.33249370277078083,0.22670025188916879,0.26448362720403024,75,30,0.5717528886759156,1.5090744747793445,16.533726751365972,0.6307749675522446,1.421575895358387,0.17572014048826248,151246,2025-10-18T18:00:17.077805
200,5,10,2000,CT_200_5_10_2000,16.203331925008165,0.17632241813602012,0.33249370277078083,0.22670025188916876,0.2644836272040302,75,30,0.5242204623600439,1.5135929001437443,16.846179142457476,0.6223966579136802,1.4174349126104593,0.17521374176847185,324066,2025-10-18T18:00:17.077812
200,5,10,5000,CT_200_5_10_5000,15.91315896140614,0.17632241813602012,0.33249370277078083,0.22670025188916879,0.26448362720403024,75,30,0.5151249494427088,1.6766734381944552,16.165208995877315,0.6052218407027448,1.4075586268089035,0.21036209323016683,795657,2025-10-18T18:00:17.077818
200,5,20,1000,CT_200_5_20_1000,15.638206484758518,0.17632241813602015,0.33249370277078083,0.22670025188916879,0.26448362720403024,75,30,0.5238169288996484,1.6814129623695468,16.429200986449448,0.6127458598564531,1.4306979565064726,0.18110310556471493,19547,2025-10-18T18:00:17.077827
200,5,20,2000,CT_200_5_20_2000,16.375405729423733,0.17632241813602015,0.3324937027707808,0.22670025188916876,0.26448362720403024,75,30,0.5623073247686835,1.5829532149378083,13.267802109909807,0.6018430398550382,1.3489492468991886,0.19122294846969232,40938,2025-10-18T18:00:17.077836
200,5,20,5000,CT_200_5_20_5000,15.922431847249099,0.17632241813602015,0.33249370277078083,0.22670025188916879,0.26448362720403024,75,30,0.5138674808469048,1.662546234271405,15.280819616747667,0.6209663465021278,1.3173703316069802,0.20903014413778656,99515,2025-10-18T18:00:17.077842
200,10,5,1000,CT_200_10_5_1000,18.714772989956145,0.1699029126213592,0.3203883495145631,0.21844660194174756,0.29126213592233,100,40,0.5757908677900121,1.8311609520974568,13.605300739617649,0.579536095698205,1.488005083495334,0.17943503446217374,1497181,2025-10-18T18:00:17.077852
200,10,5,2000,CT_200_10_5_2000,18.170373751265334,0.16990291262135923,0.32038834951456313,0.2184466019417476,0.2912621359223301,100,40,0.640837087993874,1.5959746388820422,12.181072129194256,0.5652730204482421,1.4513906483211791,0.1517947991297518,2907259,2025-10-18T18:00:17.077860
200,10,5,5000,CT_200_10_5_5000,19.049199933731963,0.1699029126213592,0.3203883495145631,0.2184466019417476,0.2912621359223301,100,40,0.6474032011306047,1.672970690538718,14.116568333059364,0.5952673384063863,1.4730533999009647,0.1677222495910303,7619679,2025-10-18T18:00:17.077866
200,10,10,1000,CT_200_10_10_1000,19.46966254215875,0.1699029126213592,0.3203883495145631,0.2184466019417476,0.2912621359223301,100,40,0.6571407542112001,1.682775108938256,13.173996782868711,0.6012799265571999,1.440889731443149,0.16787014042030707,194696,2025-10-18T18:00:17.077873
200,10,10,2000,CT_200_10_10_2000,20.20789468536233,0.16990291262135923,0.32038834951456313,0.21844660194174761,0.29126213592233013,100,40,0.6494263088012792,1.6627855334082478,12.22838859225767,0.5976763159979706,1.3658628207821004,0.1989076758709358,404157,2025-10-18T18:00:17.077879
200,10,10,5000,CT_200_10_10_5000,19.424839854418657,0.16990291262135923,0.3203883495145631,0.21844660194174761,0.29126213592233013,100,40,0.6563515720324264,2.011419566678293,13.390567532292188,0.5936489362871431,1.4174203809561254,0.18807689302172803,971241,2025-10-18T18:00:17.077885
200,10,20,1000,CT_200_10_20_1000,19.871014517342132,0.16990291262135926,0.32038834951456313,0.21844660194174761,0.29126213592233013,100,40,0.6041908344760207,1.8442716637285739,15.049080755745738,0.5805501078547997,1.439382114341017,0.20989367065969547,24838,2025-10-18T18:00:17.077892
200,10,20,2000,CT_200_10_20_2000,19.886519557960654,0.1699029126213592,0.3203883495145631,0.2184466019417476,0.2912621359223301,100,40,0.6405278250376946,1.7825409137730464,14.397008248555675,0.6046890348102912,1.5004576494823711,0.1975325356615198,49716,2025-10-18T18:00:17.077902
200,10,20,5000,CT_200_10_20_5000,19.53390385134888,0.16990291262135923,0.3203883495145631,0.2184466019417476,0.29126213592233013,100,40,0.6421099480147604,1.7175037987423443,11.90889949928969,0.5992779881506238,1.4588951365935372,0.1856645650397159,122086,2025-10-18T18:00:17.077910
200,15,5,1000,CT_200_15_5_1000,23.803745202590452,0.16393442622950818,0.3091334894613583,0.2107728337236534,0.3161592505854801,125,50,0.7067181662022303,1.830737615861135,10.023192896092635,0.5382957089198422,1.4666414728639177,0.1846890843132827,1904299,2025-10-18T18:00:17.077917
200,15,5,2000,CT_200_15_5_2000,23.08285300239318,0.16393442622950818,0.30913348946135827,0.21077283372365338,0.3161592505854801,125,50,0.7412761991512637,1.8131767265432583,9.320065763183571,0.5470634297308619,1.441198238190715,0.22504211843581343,3693256,2025-10-18T18:00:17.077923
200,15,5,5000,CT_200_15_5_5000,23.644597377172765,0.16393442622950816,0.30913348946135827,0.21077283372365335,0.31615925058548006,125,50,0.7410201311284929,1.7365429828439287,8.541449456256084,0.5978429777652232,1.4880219680847853,0.18478450178729677,9457838,2025-10-18T18:00:17.077934
200,15,10,1000,CT_200_15_10_1000,24.1775357259926,0.16393442622950818,0.3091334894613583,0.2107728337236534,0.3161592505854801,125,50,0.7301279277484516,1.7888829690113572,12.234932735995978,0.5259246568330666,1.523493700213498,0.19217726392772067,241775,2025-10-18T18:00:17.077941
200,15,10,2000,CT_200_15_10_2000,24.055819047918046,0.16393442622950816,0.3091334894613582,0.2107728337236534,0.3161592505854801,125,50,0.743360136416854,1.753009870039685,11.440535979976444,0.5444008337523112,1.4840922432854018,0.1924777238589024,481116,2025-10-18T18:00:17.077947
200,15,10,5000,CT_200_15_10_5000,26.26806874740269,0.16393442622950818,0.3091334894613583,0.2107728337236534,0.31615925058548017,125,50,0.7216842071444363,1.6573928694376145,11.728135427715022,0.5391096693580796,1.5035982269877755,0.20948843088751842,1313403,2025-10-18T18:00:17.077954
200,15,20,1000,CT_200_15_20_1000,23.812623535355364,0.16393442622950818,0.3091334894613583,0.2107728337236534,0.31615925058548017,125,50,0.7330140213490666,1.8987017399538533,9.569344041031304,0.573275082538622,1.38122366037941,0.14325743670383498,29765,2025-10-18T18:00:17.077960
200,15,20,2000,CT_200_15_20_2000,22.375138997652698,0.16393442622950816,0.30913348946135827,0.2107728337236534,0.31615925058548006,125,50,0.7234264404980022,1.9777713196252962,10.375919529327414,0.5890152976969661,1.4282127491471086,0.2306266328100604,55937,2025-10-18T18:00:17.077966
200,15,20,5000,CT_200_15_20_5000,24.84175016639725,0.16393442622950818,0.3091334894613583,0.2107728337236534,0.3161592505854801,125,50,0.7518807313384066,1.8086484755698966,9.751124842732201,0.6020874525567006,1.5160870954839976,0.24692080767555175,155260,2025-10-18T18:00:17.077976
200,20,5,1000,CT_200_20_5_1000,28.481797286359555,0.1583710407239819,0.2986425339366516,0.20361990950226244,0.33936651583710403,150,60,0.8405668542998186,1.7821581476214703,8.013597723658716,0.5509604199057786,1.544143310867024,0.22041923337156477,2278543,2025-10-18T18:00:17.077984
200,20,5,2000,CT_200_20_5_2000,29.247851713106847,0.1583710407239819,0.2986425339366516,0.20361990950226244,0.33936651583710403,150,60,0.8345775659611844,1.9062834474490071,5.667747117416573,0.5152147429058547,1.5649871099305153,0.2217574451870962,4679656,2025-10-18T18:00:17.077991
200,20,5,5000,CT_200_20_5_5000,27.632668212913085,0.1583710407239819,0.2986425339366516,0.20361990950226247,0.3393665158371041,150,60,0.7997715555987924,1.7635801365440844,9.5034735484349,0.5055321402116746,1.4818711046381012,0.20615927112196963,11053067,2025-10-18T18:00:17.077997
200,20,10,1000,CT_200_20_10_1000,28.33135228087766,0.15837104072398187,0.2986425339366515,0.20361990950226247,0.33936651583710403,150,60,0.8380958330377676,1.7565671212268879,7.419103934183451,0.5267742974029954,1.5296785394262828,0.22109525201105007,283313,2025-10-18T18:00:17.078003
200,20,10,2000,CT_200_20_10_2000,27.80183475398747,0.15837104072398192,0.2986425339366516,0.20361990950226244,0.33936651583710403,150,60,0.8294864391496416,1.9360590965687903,7.27428182336673,0.5198186983834159,1.5518217987913048,0.15975370847631715,556036,2025-10-18T18:00:17.078014
200,20,10,5000,CT_200_20_10_5000,26.94056760822134,0.1583710407239819,0.2986425339366516,0.20361990950226247,0.33936651583710403,150,60,0.8413284669735518,1.670517291547471,8.961761708869208,0.5461038412221854,1.5776558137292236,0.2530631276492403,1347028,2025-10-18T18:00:17.078021
200,20,20,1000,CT_200_20_20_1000,26.969987434977234,0.1583710407239819,0.2986425339366515,0.20361990950226244,0.33936651583710403,150,60,0.8130570287361579,1.8054446001928202,9.29572084645816,0.5267016826802067,1.6631035196323165,0.19901547956518983,33712,2025-10-18T18:00:17.078027
200,20,20,2000,CT_200_20_20_2000,27.056819853561503,0.15837104072398192,0.29864253393665163,0.2036199095022625,0.3393665158371041,150,60,0.8128082604199403,1.669793022550517,9.743965865474529,0.5236994655803013,1.514847381970795,0.19344547332497414,67642,2025-10-18T18:00:17.078034
200,20,20,5000,CT_200_20_20_5000,26.166330522608284,0.1583710407239819,0.2986425339366516,0.20361990950226244,0.33936651583710403,150,60,0.8130701917917781,1.817940485366262,7.290048293711892,0.5639512556017153,1.554803440287417,0.1729804577916131,163539,2025-10-18T18:00:17.078040
400,0,5,1000,CT_400_0_5_1000,14.531301931823332,0.10775862068965517,0.31034482758620696,0.25862068965517243,0.3232758620689655,80,35,0.5515202538411678,1.5875476820044057,16.100822485805,0.5657249497609543,1.6083657359529653,0.29211958086952683,1162504,2025-10-18T18:00:17.078051
400,0,5,2000,CT_400_0_5_2000,12.912432908344297,0.10775862068965517,0.3103448275862069,0.25862068965517243,0.32327586206896547,80,35,0.546232617883038,1.8455352615200773,15.095796617507736,0.5883905545927745,1.497960994962267,0.3227586492580449,2065989,2025-10-18T18:00:17.078060
400,0,5,5000,CT_400_0_5_5000,15.172216147789422,0.10775862068965515,0.31034482758620685,0.2586206896551724,0.32327586206896547,80,35,0.588813509192698,1.6983734532607178,15.833348948921572,0.5726277311520659,1.4680743788109578,0.29160979130071957,6068886,2025-10-18T18:00:17.078067
400,0,10,1000,CT_400_0_10_1000,13.860152271685855,0.10775862068965517,0.31034482758620696,0.25862068965517243,0.3232758620689655,80,35,0.5673359143927292,1.686186563311547,16.627445945043053,0.5811031003570281,1.4464596669690093,0.3524915147279179,138601,2025-10-18T18:00:17.078074
400,0,10,2000,CT_400_0_10_2000,15.02847658908525,0.10775862068965515,0.3103448275862069,0.2586206896551724,0.32327586206896547,80,35,0.5450142562361264,1.5783478015304444,16.81397666288937,0.5362958721195537,1.4421414646363084,0.3013764886619799,300569,2025-10-18T18:00:17.078085
400,0,10,5000,CT_400_0_10_5000,13.931928134100533,0.10775862068965517,0.3103448275862069,0.25862068965517243,0.3232758620689655,80,35,0.5631304328108625,1.8730142259507976,13.588480149610122,0.5542798704770008,1.499721499949596,0.3203148427491888,696596,2025-10-18T18:00:17.078096
