timestamp,hvac_chiller_kwh,hvac_fans_kwh,hvac_pumps_kwh,lighting_kwh,plug_kwh
2024-01-01 05:30:00+00:00,0.0,77.01982651589378,10.0,37.82821174523977,68.27671731845574
2024-01-01 05:45:00+00:00,0.0,100.0,10.0,39.107202243951875,65.9805416942989
2024-01-01 06:00:00+00:00,0.0,99.27339480668215,10.0,37.58792621042192,62.62665113526248
2024-01-01 06:15:00+00:00,0.0,84.6111063365126,10.0,42.114075276689604,77.80793038956556
2024-01-01 06:30:00+00:00,0.0,98.24425181164284,10.0,43.90975229043868,72.95949430635366
2024-01-01 06:45:00+00:00,0.0,100.0,10.0,46.91391379691205,76.05491187229332
2024-01-01 07:00:00+00:00,0.0,100.0,10.0,42.697058570800536,82.00256986789208
2024-01-01 07:15:00+00:00,0.0,100.0,10.0,50.74161975578307,90.1333742896742
2024-01-01 07:30:00+00:00,0.0,100.0,10.0,54.18738621864292,80.23872456944356
2024-01-01 07:45:00+00:00,0.0,77.15726638101549,10.0,49.772731470888786,93.8575441434784
2024-01-01 08:00:00+00:00,0.0,91.38709917687359,10.0,51.4316986362684,89.84939243271923
2024-01-01 08:15:00+00:00,0.0,95.66201574069399,10.0,56.32096177978877,100.95193363741004
2024-01-01 08:30:00+00:00,0.0,100.0,10.0,55.67538374169411,108.21493154688186
2024-01-01 08:45:00+00:00,0.0,100.0,10.0,54.74614799880974,112.23375784143138
2024-01-01 09:00:00+00:00,0.0,100.0,10.0,56.134599997496935,106.47031572053564
2024-01-01 09:15:00+00:00,0.0,100.0,10.0,60.33386124867746,114.49947860836782
2024-01-01 09:30:00+00:00,0.0,100.0,10.0,63.15512358782658,110.3295945561122
2024-01-01 09:45:00+00:00,0.0,99.2233480094349,10.0,62.50679736823446,123.51465788855626
2024-01-01 10:00:00+00:00,0.0,81.11711299226519,10.0,71.24159176253453,121.30210673152672
2024-01-01 10:15:00+00:00,0.0,100.0,10.0,69.99966100954597,132.05904333684282
2024-01-01 10:30:00+00:00,0.0,99.26129901187298,10.0,64.90994652416312,126.22353452220437
2024-01-01 10:45:00+00:00,0.0,86.89010389123065,10.0,71.08006095211013,130.40668299707494
2024-01-01 11:00:00+00:00,0.0,99.85931067623059,10.0,73.47568059337414,129.8703208957621
2024-01-01 11:15:00+00:00,0.0,100.0,10.0,67.8923891130467,131.47267264244738
2024-01-01 11:30:00+00:00,0.0,97.50056419578121,10.0,71.21168200071139,126.71736415613455
2024-01-01 11:45:00+00:00,0.0,98.90947853135955,10.0,67.01471827323205,126.37902414868944
2024-01-01 12:00:00+00:00,0.0,99.2810973721711,10.0,74.73486403016409,122.64971708933236
2024-01-01 12:15:00+00:00,0.0,81.6672486948876,10.0,69.43230829561185,130.5069922132783
2024-01-01 12:30:00+00:00,0.0,99.6505316573539,10.0,65.59246203489718,120.90920795617788
2024-01-01 12:45:00+00:00,0.0,100.0,10.0,63.48486890022604,116.5962269053286
2024-01-01 13:00:00+00:00,0.0,92.3015192243701,10.0,57.969831402733604,115.32499619032939
2024-01-01 13:15:00+00:00,0.0,95.61803219952412,10.0,61.25971169380887,102.21729289961881
2024-01-01 13:30:00+00:00,0.0,90.36197885900822,10.0,58.922962341197135,112.63039441512963
2024-01-01 13:45:00+00:00,0.0,100.0,10.0,53.880197602420516,96.03532057598575
2024-01-01 14:00:00+00:00,0.0,80.42404314095256,10.0,48.761317373390916,102.60012833609285
2024-01-01 14:15:00+00:00,0.0,99.67607261795801,10.0,52.54967689670903,94.66511198664755
2024-01-01 14:30:00+00:00,0.0,100.0,10.0,53.43968926027022,84.9480664320876
2024-01-01 14:45:00+00:00,0.0,100.0,10.0,48.13729030026382,90.12678010299572
2024-01-01 15:00:00+00:00,0.0,88.96511822542023,10.0,47.61144292463063,89.63911255475628
2024-01-01 15:15:00+00:00,0.0,87.97143032852532,10.0,46.482524103739784,81.60862547247204
2024-01-01 15:30:00+00:00,0.0,89.36937505096857,10.0,42.3481339624439,70.49435211148575
2024-01-01 15:45:00+00:00,0.0,90.32635889822635,10.0,42.266336418424885,71.00387051859961
2024-01-01 16:00:00+00:00,0.0,94.78674611986123,10.0,39.3886288252427,74.7431713842983
2024-01-01 16:15:00+00:00,0.0,100.0,10.0,42.26102438875123,73.40176373921028
2024-01-01 16:30:00+00:00,0.0,100.0,10.0,36.01882967695424,63.52947359584437
2024-01-01 16:45:00+00:00,0.0,93.05577336868242,10.0,36.95703188266874,67.63972447812424
2024-01-01 17:00:00+00:00,0.0,100.0,10.0,42.55752018430688,53.54971641712581
2024-01-01 17:15:00+00:00,0.0,86.41798856634539,10.0,32.161093196255756,62.97755378337754
2024-01-01 17:30:00+00:00,0.0,90.30325869968705,10.0,31.96350654512898,61.406872397879624
2024-01-01 17:45:00+00:00,0.0,93.94895403645712,10.0,26.540204466974558,51.971058873693615
2024-01-01 18:00:00+00:00,0.0,100.0,10.0,32.832977944763975,56.70918294772883
2024-01-01 18:15:00+00:00,0.0,100.0,10.0,37.400749193894555,61.45631756870857
2024-01-01 18:30:00+00:00,0.0,94.587517883856,10.0,32.21890937359286,58.73165985023017
2024-01-01 18:45:00+00:00,0.0,100.0,10.0,35.83519987359042,62.570887560119466
2024-01-01 19:00:00+00:00,0.0,100.0,10.0,28.891171320578092,47.76151000012702
2024-01-01 19:15:00+00:00,0.0,96.22961214553351,10.0,27.874437081054655,53.53761636784346
2024-01-01 19:30:00+00:00,0.0,100.0,10.0,30.565851643698785,45.999974095286255
2024-01-01 19:45:00+00:00,0.0,96.43916350847914,10.0,30.32569406405831,53.831549362457345
2024-01-01 20:00:00+00:00,0.0,100.0,10.0,34.41121887809476,56.50357117905228
2024-01-01 20:15:00+00:00,0.0,88.92730965628185,10.0,32.90170486981134,56.59135628112715
2024-01-01 20:30:00+00:00,0.0,82.73300220620133,10.0,32.44307606904407,49.46400815425064
2024-01-01 20:45:00+00:00,0.0,96.22386675459191,10.0,30.776808288622497,51.31305602999119
2024-01-01 21:00:00+00:00,0.0,100.0,10.0,29.23319569426548,51.534919087282766
2024-01-01 21:15:00+00:00,0.0,89.74881634463559,10.0,24.919545347207066,59.925203873684865
2024-01-01 21:30:00+00:00,0.0,100.0,10.0,28.348030032807454,46.51302141980318
2024-01-01 21:45:00+00:00,0.0,95.1997576700646,10.0,26.71806661059122,45.63226660051418
2024-01-01 22:00:00+00:00,0.0,88.0848353673198,10.0,29.264894002788722,56.65134754107758
2024-01-01 22:15:00+00:00,0.0,89.3876535214122,10.0,30.574504719644615,60.975043050133166
2024-01-01 22:30:00+00:00,0.0,97.30929147407151,10.0,24.830521534546893,49.303044267484935
2024-01-01 22:45:00+00:00,0.0,89.90240293080932,10.0,29.892852357246017,54.27263769369491
2024-01-01 23:00:00+00:00,0.0,100.0,10.0,27.863322339116426,54.87500923608801
2024-01-01 23:15:00+00:00,0.0,95.60054958466873,10.0,29.22856928913963,50.67887272054486
2024-01-01 23:30:00+00:00,0.0,96.25828941436541,10.0,30.805696961494963,54.366038360056834
2024-01-01 23:45:00+00:00,0.0,94.36688866336843,10.0,32.305035796198545,53.90386936140223
2024-01-02 00:00:00+00:00,0.0,99.80164613762115,10.0,34.95770591797709,52.079651018351996
2024-01-02 00:15:00+00:00,0.0,92.97014994310585,10.0,31.787125822629676,55.750100951738794
2024-01-02 00:30:00+00:00,0.0,100.0,10.0,30.73747145368273,44.63533774851791
2024-01-02 00:45:00+00:00,0.0,99.21859694313997,10.0,24.589452738145155,49.51597512042433
2024-01-02 01:00:00+00:00,0.0,95.98933597558259,10.0,31.88216216864758,59.24823974071844
2024-01-02 01:15:00+00:00,0.0,98.17959611549055,10.0,29.166030738637605,53.598197180288764
2024-01-02 01:30:00+00:00,0.0,100.0,10.0,32.729642005538594,51.40764827004481
2024-01-02 01:45:00+00:00,0.0,92.42750365421566,10.0,30.953097125475125,47.46525487213248
2024-01-02 02:00:00+00:00,0.0,87.97978924302319,10.0,25.607631802217526,50.116440855335554
2024-01-02 02:15:00+00:00,0.0,100.0,10.0,31.21822400632555,50.64491556072415
2024-01-02 02:30:00+00:00,0.0,100.0,10.0,23.57864297586248,54.1679242585256
2024-01-02 02:45:00+00:00,0.0,98.4707506749653,10.0,30.997591422937063,63.52857365928075
2024-01-02 03:00:00+00:00,0.0,100.0,10.0,32.084720203191296,59.49819126378831
2024-01-02 03:15:00+00:00,0.0,100.0,10.0,26.273005006793774,43.64665167970739
2024-01-02 03:30:00+00:00,0.0,100.0,10.0,34.03237535506672,49.35776503032936
2024-01-02 03:45:00+00:00,0.0,86.45275546457333,10.0,31.70672861828176,46.98449332084776
2024-01-02 04:00:00+00:00,0.0,99.4663049351824,10.0,32.61356119084651,46.820648863252465
2024-01-02 04:15:00+00:00,0.0,100.0,10.0,32.69615573617242,58.17020450688735
2024-01-02 04:30:00+00:00,0.0,97.50773974560163,10.0,33.17517205428205,58.43181277528893
2024-01-02 04:45:00+00:00,0.0,98.49959702781035,10.0,33.950015784591976,48.17317783873607
2024-01-02 05:00:00+00:00,0.0,91.80073921385363,10.0,35.553591240270194,59.169812016660266
2024-01-02 05:15:00+00:00,0.0,100.0,10.0,36.13127837907723,65.60548615919886
2024-01-02 05:30:00+00:00,0.0,86.46886142862311,10.0,41.275801650077966,74.99364081849681
2024-01-02 05:45:00+00:00,0.0,96.96556693193402,10.0,37.16470692396463,64.5900078074139
2024-01-02 06:00:00+00:00,0.0,100.0,10.0,41.17516872666294,67.43136085840342
2024-01-02 06:15:00+00:00,0.0,89.67385942271277,10.0,41.05722777372599,77.25632849605199
2024-01-02 06:30:00+00:00,0.0,95.72006165842977,10.0,40.371941546638624,71.58627395442662
2024-01-02 06:45:00+00:00,0.0,100.0,10.0,40.47796259357461,78.00238889087154
2024-01-02 07:00:00+00:00,0.0,84.79034540619476,10.0,43.841934469808095,78.42225501315407
2024-01-02 07:15:00+00:00,0.0,100.0,10.0,49.19011855686746,86.47358022009718
2024-01-02 07:30:00+00:00,0.0,97.18884555912487,10.0,49.36658625644171,85.62066100405139
2024-01-02 07:45:00+00:00,0.0,100.0,10.0,54.475327277207676,97.41510576833491
2024-01-02 08:00:00+00:00,0.0,93.95421892664413,10.0,50.47382959029656,91.91074639563766
2024-01-02 08:15:00+00:00,0.0,99.17350361278753,10.0,52.03331755081312,115.71030936557128
2024-01-02 08:30:00+00:00,0.0,93.51691196448022,10.0,59.65257498514097,106.4863335381503
2024-01-02 08:45:00+00:00,0.0,91.32891202752477,10.0,57.96325827778688,102.54305107886191
2024-01-02 09:00:00+00:00,0.0,99.27146028482079,10.0,59.92844047156537,113.68185846899793
2024-01-02 09:15:00+00:00,0.0,100.0,10.0,64.76064089298094,114.0275253322524
2024-01-02 09:30:00+00:00,0.0,92.75103890007703,10.0,65.05183509789558,115.55119369472196
2024-01-02 09:45:00+00:00,0.0,91.47562592661652,10.0,68.5147604848149,124.69959807465982
2024-01-02 10:00:00+00:00,0.0,100.0,10.0,66.83821514756036,119.44329032591726
2024-01-02 10:15:00+00:00,0.0,98.98041916214352,10.0,70.07841414203324,128.94030779390127
2024-01-02 10:30:00+00:00,0.0,98.02931278022263,10.0,67.13569937927468,125.04220641161302
2024-01-02 10:45:00+00:00,0.0,100.0,10.0,67.84798269002991,127.99739241671897
2024-01-02 11:00:00+00:00,0.0,97.32369731388995,10.0,65.39161165169685,123.94320687548723
2024-01-02 11:15:00+00:00,0.0,84.3535519489816,10.0,68.44532219630894,129.68287857120987
2024-01-02 11:30:00+00:00,0.0,88.2628576844255,10.0,65.6504288938925,133.8697771728037
2024-01-02 11:45:00+00:00,0.0,87.48805021153176,10.0,73.52903963483799,117.1324534567778
2024-01-02 12:00:00+00:00,0.0,100.0,10.0,68.09713621039458,115.77139070983965
2024-01-02 12:15:00+00:00,0.0,93.2177138044141,10.0,65.26123283016985,123.89925778915875
2024-01-02 12:30:00+00:00,0.0,90.1914043522389,10.0,63.80489783580468,122.61622298353153
2024-01-02 12:45:00+00:00,0.0,87.05711322795354,10.0,68.0370999110067,117.38464683515416
2024-01-02 13:00:00+00:00,0.0,90.39587987811905,10.0,66.33472518921941,112.09188291913172
2024-01-02 13:15:00+00:00,0.0,100.0,10.0,60.34786509905914,118.48581235671564
2024-01-02 13:30:00+00:00,0.0,95.6598684238008,10.0,61.25410315336353,100.08814422726532
2024-01-02 13:45:00+00:00,0.0,100.0,10.0,55.69129673307266,105.09273958968454
2024-01-02 14:00:00+00:00,0.0,100.0,10.0,53.83133731682085,102.29875695939634
2024-01-02 14:15:00+00:00,0.0,97.95439175758216,10.0,49.6528437644737,90.12325807753676
2024-01-02 14:30:00+00:00,0.0,100.0,10.0,49.95044652477203,90.02501415891992
2024-01-02 14:45:00+00:00,0.0,95.34541653022761,10.0,42.180361372315026,83.41437319694215
2024-01-02 15:00:00+00:00,0.0,95.05281998720342,10.0,42.909467979442134,79.62311670225598
2024-01-02 15:15:00+00:00,0.0,94.6678808975125,10.0,41.40654713002368,72.60882580261011
2024-01-02 15:30:00+00:00,0.0,92.16228732890444,10.0,39.85029511316168,76.74928066107915
2024-01-02 15:45:00+00:00,0.0,90.84289404440067,10.0,38.14280406364462,65.9034378649584
2024-01-02 16:00:00+00:00,0.0,100.0,10.0,34.57281056071879,69.23202150208245
2024-01-02 16:15:00+00:00,0.0,89.65119475675345,10.0,37.88270695974118,75.47775871744938
2024-01-02 16:30:00+00:00,0.0,98.52217806891242,10.0,35.86375565399158,61.42239070467167
2024-01-02 16:45:00+00:00,0.0,100.0,10.0,47.158423158889406,61.14167331867647
2024-01-02 17:00:00+00:00,0.0,100.0,10.0,40.522874146550656,61.763646497411656
2024-01-02 17:15:00+00:00,0.0,100.0,10.0,37.567255527028145,59.381299876018204
2024-01-02 17:30:00+00:00,0.0,100.0,10.0,28.12470775907197,61.07989558011931
2024-01-02 17:45:00+00:00,0.0,100.0,10.0,35.40430656099633,61.31668902982126
2024-01-02 18:00:00+00:00,0.0,100.0,10.0,33.498364267954976,57.53756438447051
2024-01-02 18:15:00+00:00,0.0,95.6922926854577,10.0,28.05992728376888,55.83214859155607
2024-01-02 18:30:00+00:00,0.0,100.0,10.0,29.71283361001779,49.002843187846416
2024-01-02 18:45:00+00:00,0.0,100.0,10.0,29.041965178651708,53.899419736884724
2024-01-02 19:00:00+00:00,0.0,97.34319911979307,10.0,30.16726248896271,47.077878541403074
2024-01-02 19:15:00+00:00,0.0,99.7158863092563,10.0,34.2450652731668,60.44630066436026
2024-01-02 19:30:00+00:00,0.0,91.16232134259835,10.0,33.164803389832024,54.87937016288673
2024-01-02 19:45:00+00:00,0.0,98.10085496475372,10.0,30.386509637145963,59.743399367615936
2024-01-02 20:00:00+00:00,0.0,100.0,10.0,35.415543201158336,51.90710386157406
2024-01-02 20:15:00+00:00,0.0,100.0,10.0,29.51899188804372,58.94758212618255
2024-01-02 20:30:00+00:00,0.0,100.0,10.0,29.708227080974027,48.43873961812411
2024-01-02 20:45:00+00:00,0.0,95.88529904556512,10.0,36.873101314732445,48.51732697460473
2024-01-02 21:00:00+00:00,0.0,100.0,10.0,29.222509734403673,55.6191982806931
2024-01-02 21:15:00+00:00,0.0,94.48107910923818,10.0,29.73591757196681,53.75457217981284
2024-01-02 21:30:00+00:00,0.0,72.38056874681621,10.0,26.587963680386107,46.346459889620654
2024-01-02 21:45:00+00:00,0.0,99.32721866931348,10.0,25.985832734571236,41.914839895847
2024-01-02 22:00:00+00:00,0.0,85.99463805858483,10.0,31.102968993390594,53.91380127239541
2024-01-02 22:15:00+00:00,0.0,90.27522773228428,10.0,29.881854395423414,56.87099663286166
2024-01-02 22:30:00+00:00,0.0,100.0,10.0,28.735810719205976,44.61998754956623
2024-01-02 22:45:00+00:00,0.0,100.0,10.0,32.98410940635654,48.95049206234361
2024-01-02 23:00:00+00:00,0.0,81.92209190265743,10.0,26.0436299908155,61.001842655170634
2024-01-02 23:15:00+00:00,0.0,97.41715248043035,10.0,27.340035214804487,53.9633638301732
2024-01-02 23:30:00+00:00,0.0,92.6206137442604,10.0,34.15532073513889,56.87437111026805
2024-01-02 23:45:00+00:00,0.0,93.6105948554801,10.0,25.5146220973789,47.422702076871204
2024-01-03 00:00:00+00:00,0.0,95.7031159098024,10.0,28.52641842671326,53.55047931641377
2024-01-03 00:15:00+00:00,0.0,100.0,10.0,30.539556928832255,52.59047081975273
2024-01-03 00:30:00+00:00,0.0,100.0,10.0,34.04158557717267,48.22210202128489
2024-01-03 00:45:00+00:00,0.0,99.23907786242829,10.0,27.162979860561215,48.016143306689585
2024-01-03 01:00:00+00:00,0.0,89.28298428662944,10.0,29.654803983417214,51.730543206930584
2024-01-03 01:15:00+00:00,0.0,100.0,10.0,25.652335993255477,60.92210282614924
2024-01-03 01:30:00+00:00,0.0,100.0,10.0,32.352777668300874,47.809778995799235
2024-01-03 01:45:00+00:00,0.0,100.0,10.0,26.85553548743944,50.172085078992566
2024-01-03 02:00:00+00:00,0.0,87.92006112822236,10.0,32.200206796844405,59.14114370464243
2024-01-03 02:15:00+00:00,0.0,100.0,10.0,31.901160865166887,46.09252883669347
2024-01-03 02:30:00+00:00,0.0,100.0,10.0,29.018380625797487,44.664892620628585
2024-01-03 02:45:00+00:00,0.0,100.0,10.0,31.54281003451335,55.13814286993308
2024-01-03 03:00:00+00:00,0.0,100.0,10.0,30.6026557627377,49.49663631492862
2024-01-03 03:15:00+00:00,0.0,86.38415219988337,10.0,32.05050542690305,59.9082673575311
2024-01-03 03:30:00+00:00,0.0,91.31683014069853,10.0,27.20311924272852,48.74948346522357
2024-01-03 03:45:00+00:00,0.0,81.64312442048406,10.0,31.805166305153023,51.12866649992903
2024-01-03 04:00:00+00:00,0.0,96.3754884186889,10.0,30.26268692642651,46.88795749863345
2024-01-03 04:15:00+00:00,0.0,100.0,10.0,30.45248572661203,60.28475679404932
2024-01-03 04:30:00+00:00,0.0,100.0,10.0,32.838849096206545,59.089278257470625
2024-01-03 04:45:00+00:00,0.0,100.0,10.0,36.50922061768765,56.76752522831189
2024-01-03 05:00:00+00:00,0.0,91.99869287254992,10.0,33.358346412303604,51.469061492915486
2024-01-03 05:15:00+00:00,0.0,81.52044496549806,10.0,39.99094611699972,66.5176923655137
2024-01-03 05:30:00+00:00,0.0,100.0,10.0,29.097637537959343,66.36384268556043
2024-01-03 05:45:00+00:00,0.0,100.0,10.0,36.583339014321766,70.749864443731
2024-01-03 06:00:00+00:00,0.0,76.83139082332158,10.0,40.56022395876621,67.47123614620449
2024-01-03 06:15:00+00:00,0.0,100.0,10.0,43.94426582698901,70.74351248943262
2024-01-03 06:30:00+00:00,0.0,92.33005026703448,10.0,38.04676258228238,70.52512978815633
2024-01-03 06:45:00+00:00,0.0,93.04939169619543,10.0,43.13927003816977,86.44174231909476
2024-01-03 07:00:00+00:00,0.0,100.0,10.0,48.33339189973691,83.96198101658379
2024-01-03 07:15:00+00:00,0.0,100.0,10.0,45.21347807172295,92.09454699340351
2024-01-03 07:30:00+00:00,0.0,100.0,10.0,52.36502916317697,90.36635083042114
2024-01-03 07:45:00+00:00,0.0,100.0,10.0,54.762696793050964,96.61615497916476
2024-01-03 08:00:00+00:00,0.0,77.88181135485091,10.0,46.21293566628031,99.61010177273629
2024-01-03 08:15:00+00:00,0.0,90.50395528310952,10.0,55.62933807592597,99.98665089154531
2024-01-03 08:30:00+00:00,0.0,100.0,10.0,56.26612725788474,106.44012467390102
2024-01-03 08:45:00+00:00,0.0,95.0674008230455,10.0,52.38397144409769,102.60433588956077
2024-01-03 09:00:00+00:00,0.0,83.93949589496461,10.0,61.705384457280324,106.21799100593022
2024-01-03 09:15:00+00:00,0.0,95.38063733037151,10.0,68.76889470078228,115.4747211270856
2024-01-03 09:30:00+00:00,0.0,100.0,10.0,64.60539710673007,116.76581666111502
2024-01-03 09:45:00+00:00,0.0,100.0,10.0,65.66762150634663,126.53099883876737
2024-01-03 10:00:00+00:00,0.0,100.0,10.0,65.76911500572888,118.7846544530947
2024-01-03 10:15:00+00:00,0.0,100.0,10.0,70.18707291651651,118.01555790438397
2024-01-03 10:30:00+00:00,0.0,100.0,10.0,64.33193381494777,123.43419484212806
2024-01-03 10:45:00+00:00,0.0,99.2625566897998,10.0,63.3340314762608,128.27332199911197
2024-01-03 11:00:00+00:00,0.0,77.70692639964649,10.0,64.28526616596986,127.22847211430071
2024-01-03 11:15:00+00:00,0.0,100.0,10.0,69.47598443239501,128.86570441767904
2024-01-03 11:30:00+00:00,0.0,95.22765423253068,10.0,66.08077652263516,136.35867868922242
2024-01-03 11:45:00+00:00,0.0,84.83305152823755,10.0,74.77854707302313,123.06042255434318
2024-01-03 12:00:00+00:00,0.0,100.0,10.0,66.22981822452435,127.44321838921869
2024-01-03 12:15:00+00:00,0.0,100.0,10.0,65.14197512119509,123.14802528967859
2024-01-03 12:30:00+00:00,0.0,96.50626081937818,10.0,67.3448107023915,120.69852018456258
2024-01-03 12:45:00+00:00,0.0,100.0,10.0,58.97229303891839,110.76995744142194
2024-01-03 13:00:00+00:00,0.0,100.0,10.0,63.33908842747934,107.9802490471169
2024-01-03 13:15:00+00:00,0.0,96.32800285105435,10.0,59.73657880839012,116.10143273177574
2024-01-03 13:30:00+00:00,0.0,100.0,10.0,52.45812523500582,108.79472537166899
2024-01-03 13:45:00+00:00,0.0,100.0,10.0,49.23791872571822,98.40287665582498
2024-01-03 14:00:00+00:00,0.0,91.58106146544904,10.0,55.06595499574476,93.36113233485237
2024-01-03 14:15:00+00:00,0.0,92.75981239187277,10.0,49.375511876210695,90.79435752962914
2024-01-03 14:30:00+00:00,0.0,100.0,10.0,51.409872898305494,92.09261597278876
2024-01-03 14:45:00+00:00,0.0,100.0,10.0,50.772230979409564,81.21376120691068
2024-01-03 15:00:00+00:00,0.0,98.6589573447348,10.0,45.877147501111914,73.89315991495197
2024-01-03 15:15:00+00:00,0.0,96.90185056794643,10.0,42.429445332456964,75.33996846188032
2024-01-03 15:30:00+00:00,0.0,97.48387263706265,10.0,43.28244493133395,76.67293820268877
2024-01-03 15:45:00+00:00,0.0,100.0,10.0,39.28860384374758,79.04962974888998
2024-01-03 16:00:00+00:00,0.0,100.0,10.0,35.44326056411966,67.35971222246725
2024-01-03 16:15:00+00:00,0.0,100.0,10.0,43.26348138914696,61.74312326799581
2024-01-03 16:30:00+00:00,0.0,92.6542000774769,10.0,38.1339592509568,63.679554953286726
2024-01-03 16:45:00+00:00,0.0,90.90440246059433,10.0,37.51169082590734,55.81833232940195
2024-01-03 17:00:00+00:00,0.0,96.46190093710202,10.0,32.53954487642432,58.14523740097601
2024-01-03 17:15:00+00:00,0.0,94.74915304647672,10.0,31.80168335555738,62.843022678005156
2024-01-03 17:30:00+00:00,0.0,100.0,10.0,29.238975082922593,55.40774167436762
2024-01-03 17:45:00+00:00,0.0,100.0,10.0,34.61924642768478,64.30147598120489
2024-01-03 18:00:00+00:00,0.0,100.0,10.0,33.871159785305835,61.09243412046718
2024-01-03 18:15:00+00:00,0.0,80.25716596322091,10.0,38.30083096677322,52.64817896191044
2024-01-03 18:30:00+00:00,0.0,87.82911629174178,10.0,31.342029103408137,38.14633875228856
2024-01-03 18:45:00+00:00,0.0,76.69329612675236,10.0,31.81964189562025,48.062677539248945
2024-01-03 19:00:00+00:00,0.0,91.41262999590361,10.0,36.80752392032517,51.939719784279575
2024-01-03 19:15:00+00:00,0.0,91.48138178222032,10.0,30.52881386442344,54.050371240982905
2024-01-03 19:30:00+00:00,0.0,95.00623156894078,10.0,35.26342111510196,52.46878390720708
2024-01-03 19:45:00+00:00,0.0,100.0,10.0,30.008585916767554,56.052597178582225
2024-01-03 20:00:00+00:00,0.0,100.0,10.0,28.75024565951227,61.92365360705024
2024-01-03 20:15:00+00:00,0.0,99.82084216839083,10.0,33.79703837140248,52.045543693345806
2024-01-03 20:30:00+00:00,0.0,100.0,10.0,26.82090285725316,43.25865305795618
2024-01-03 20:45:00+00:00,0.0,100.0,10.0,24.58999453226183,47.790953685697936
2024-01-03 21:00:00+00:00,0.0,86.99956035435632,10.0,30.09020945306785,55.7425790285416
2024-01-03 21:15:00+00:00,0.0,99.76070264941364,10.0,30.466610819915665,61.490611401295936
2024-01-03 21:30:00+00:00,0.0,82.26724895873957,10.0,31.81666520944156,54.16838312916496
2024-01-03 21:45:00+00:00,0.0,100.0,10.0,35.14195972449042,50.908746186171896
2024-01-03 22:00:00+00:00,0.0,100.0,10.0,28.163575042771107,39.43805297317844
2024-01-03 22:15:00+00:00,0.0,100.0,10.0,26.997145371317828,48.940759670441544
2024-01-03 22:30:00+00:00,0.0,100.0,10.0,26.243971925375547,55.54172186609568
2024-01-03 22:45:00+00:00,0.0,100.0,10.0,25.84265859736388,51.75982925365692
2024-01-03 23:00:00+00:00,0.0,100.0,10.0,27.957957514284026,46.21680254415367
2024-01-03 23:15:00+00:00,0.0,100.0,10.0,31.148205154978395,57.95188522782705
2024-01-03 23:30:00+00:00,0.0,88.8578204629212,10.0,29.05315049992758,52.59936406135832
2024-01-03 23:45:00+00:00,0.0,91.40607478261717,10.0,34.52993817366398,50.03624506784665
2024-01-04 00:00:00+00:00,0.0,89.74768839843799,10.0,29.753479250330418,60.58147795293016
2024-01-04 00:15:00+00:00,0.0,100.0,10.0,26.50698344132651,50.913683333620604
2024-01-04 00:30:00+00:00,0.0,100.0,10.0,36.05826259372465,60.620965915325634
2024-01-04 00:45:00+00:00,0.0,97.88471547072766,10.0,32.628306762490254,55.815105278140265
2024-01-04 01:00:00+00:00,0.0,98.11486664537534,10.0,32.0763457660005,46.71741471599217
2024-01-04 01:15:00+00:00,0.0,90.6400295108042,10.0,22.47801528332218,50.985671226693405
