time,temperature,acoustic_activity,dominant_frequency_Hz,acoustic_amplitude_dB
97.12140175219024,97.12140175219024,0.0,0.0,-120.0
98.12265331664581,98.12265331664581,0.0,0.0,-120.0
99.12390488110138,99.12390488110138,0.1,0.0,-19.99991314153791
100.12515644555695,100.12515644555695,0.32249999999999995,1585.7524476800477,-9.829378687624901
101.12640801001253,101.12640801001253,0.32249999999999995,1783.5161530733558,-9.829378687624901
102.12765957446808,102.12765957446808,0.32249999999999995,1440.3733395793874,-9.829378687624901
103.12891113892366,103.12891113892366,0.32249999999999995,1402.1464876130954,-9.829378687624901
104.13016270337923,104.13016270337923,0.4225,1725.3905479043196,-7.483445175991438
105.1314142678348,105.1314142678348,0.32249999999999995,1305.4439714312593,-9.829378687624901
106.13266583229037,106.13266583229037,0.32249999999999995,1600.349394378766,-9.829378687624901
107.13391739674594,107.13391739674594,0.32249999999999995,1536.3965295439577,-9.829378687624901
108.1351689612015,108.1351689612015,0.32249999999999995,1321.4537426738982,-9.829378687624901
109.13642052565707,109.13642052565707,0.32249999999999995,1930.15439641405,-9.829378687624901
110.13767209011264,110.13767209011264,0.32249999999999995,1950.0261438696436,-9.829378687624901
111.13892365456822,111.13892365456822,0.32249999999999995,1587.3045131692168,-9.829378687624901
112.14017521902379,112.14017521902379,0.32249999999999995,1878.4362159378124,-9.829378687624901
113.14142678347936,113.14142678347936,0.32249999999999995,1239.4846865678917,-9.829378687624901
114.14267834793492,114.14267834793492,0.4225,2108.4650392740577,-7.483445175991438
115.14392991239049,115.14392991239049,0.32249999999999995,1601.685014052512,-9.829378687624901
116.14518147684606,116.14518147684606,0.32249999999999995,1530.1945962572602,-9.829378687624901
117.14643304130163,117.14643304130163,0.32249999999999995,1773.725526717701,-9.829378687624901
118.1476846057572,118.1476846057572,0.32249999999999995,1428.730012447405,-9.829378687624901
119.14893617021278,119.14893617021278,0.32249999999999995,1946.366228901609,-9.829378687624901
120.15018773466834,120.15018773466834,0.32249999999999995,2028.0586069119406,-9.829378687624901
121.15143929912391,121.15143929912391,0.32249999999999995,1566.8377148594761,-9.829378687624901
122.15269086357948,122.15269086357948,0.32249999999999995,1757.897241722224,-9.829378687624901
123.15394242803505,123.15394242803505,0.32249999999999995,1864.2513048131068,-9.829378687624901
124.15519399249062,124.15519399249062,0.32249999999999995,1451.591448656296,-9.829378687624901
125.1564455569462,125.1564455569462,0.32249999999999995,1513.0421219807872,-9.829378687624901
126.15769712140175,126.15769712140175,0.32249999999999995,1384.8004935265958,-9.829378687624901
127.15894868585733,127.15894868585733,0.32249999999999995,1909.4283870830345,-9.829378687624901
128.1602002503129,128.1602002503129,0.32249999999999995,1969.5529197451344,-9.829378687624901
129.16145181476847,129.16145181476847,0.4225,1962.3568620189158,-7.483445175991438
130.16270337922404,130.16270337922404,0.32249999999999995,1846.3554324315917,-9.829378687624901
131.1639549436796,131.1639549436796,0.32249999999999995,1524.8221888888136,-9.829378687624901
132.16520650813519,132.16520650813519,0.32249999999999995,1754.5558877847295,-9.829378687624901
133.16645807259076,133.16645807259076,0.32249999999999995,1538.1229031782716,-9.829378687624901
134.1677096370463,134.1677096370463,0.32249999999999995,1621.7095970619503,-9.829378687624901
135.16896120150187,135.16896120150187,0.32249999999999995,1693.5241443255181,-9.829378687624901
136.17021276595744,136.17021276595744,0.32249999999999995,1773.7671163049854,-9.829378687624901
137.17146433041302,137.17146433041302,0.32249999999999995,1679.9297672613402,-9.829378687624901
138.1727158948686,138.1727158948686,0.32249999999999995,1940.169266274655,-9.829378687624901
139.17396745932416,139.17396745932416,0.32249999999999995,1693.9403872778612,-9.829378687624901
140.17521902377973,140.17521902377973,0.32249999999999995,1537.0895617160434,-9.829378687624901
141.1764705882353,141.1764705882353,0.32249999999999995,1399.8255864872965,-9.829378687624901
142.17772215269088,142.17772215269088,0.32249999999999995,1562.3580279477017,-9.829378687624901
143.17897371714645,143.17897371714645,0.32249999999999995,1897.8278896135007,-9.829378687624901
144.18022528160202,144.18022528160202,0.32249999999999995,1758.741971192501,-9.829378687624901
145.1814768460576,145.1814768460576,0.5225,1877.2672360859067,-5.638257480641849
146.18272841051314,146.18272841051314,0.32249999999999995,1325.583880710881,-9.829378687624901
147.1839799749687,147.1839799749687,0.32249999999999995,1368.6512624064424,-9.829378687624901
148.18523153942428,148.18523153942428,0.32249999999999995,1722.653127718167,-9.829378687624901
149.18648310387985,149.18648310387985,0.32249999999999995,1795.6862829628192,-9.829378687624901
150.18773466833542,150.18773466833542,0.32249999999999995,1718.7019007964318,-9.829378687624901
151.188986232791,151.188986232791,0.32249999999999995,1441.8513152048256,-9.829378687624901
152.19023779724657,152.19023779724657,0.32249999999999995,1565.0227437098476,-9.829378687624901
153.19148936170214,153.19148936170214,0.32249999999999995,1558.6729762454088,-9.829378687624901
154.1927409261577,154.1927409261577,0.32249999999999995,1791.681669518336,-9.829378687624901
155.19399249061328,155.19399249061328,0.32249999999999995,1751.5470888156156,-9.829378687624901
156.19524405506886,156.19524405506886,0.32249999999999995,1266.1388860906693,-9.829378687624901
157.19649561952443,157.19649561952443,0.32249999999999995,1737.5775692958841,-9.829378687624901
158.19774718397997,158.19774718397997,0.32249999999999995,1299.5374237748406,-9.829378687624901
159.19899874843554,159.19899874843554,0.32249999999999995,1655.329338766305,-9.829378687624901
160.20025031289111,160.20025031289111,0.32249999999999995,1827.748895572103,-9.829378687624901
161.2015018773467,161.2015018773467,0.32249999999999995,1592.2358576189906,-9.829378687624901
162.20275344180226,162.20275344180226,0.32249999999999995,1643.2454530484174,-9.829378687624901
163.20400500625783,163.20400500625783,0.32249999999999995,1799.1658475415616,-9.829378687624901
164.2052565707134,164.2052565707134,0.32249999999999995,1357.5209845285685,-9.829378687624901
165.20650813516897,165.20650813516897,0.32249999999999995,1849.5258128354485,-9.829378687624901
166.20775969962455,166.20775969962455,0.32249999999999995,1741.4725530610233,-9.829378687624901
167.20901126408012,167.20901126408012,0.32249999999999995,1848.7037332365735,-9.829378687624901
168.2102628285357,168.2102628285357,0.32249999999999995,1518.0636744466872,-9.829378687624901
169.21151439299123,169.21151439299123,0.32249999999999995,1521.298193452025,-9.829378687624901
170.2127659574468,170.2127659574468,0.32249999999999995,1562.5933912279381,-9.829378687624901
171.21401752190238,171.21401752190238,0.32249999999999995,1546.5071900033934,-9.829378687624901
172.21526908635795,172.21526908635795,0.32249999999999995,1632.0312537103982,-9.829378687624901
173.21652065081352,173.21652065081352,0.32249999999999995,1691.6749246533739,-9.829378687624901
174.2177722152691,174.2177722152691,0.32249999999999995,1461.2163141394412,-9.829378687624901
175.21902377972467,175.21902377972467,0.32249999999999995,1811.7782467181137,-9.829378687624901
176.22027534418024,176.22027534418024,0.32249999999999995,1816.3153052064026,-9.829378687624901
177.2215269086358,177.2215269086358,0.32249999999999995,1694.8024044032347,-9.829378687624901
178.22277847309138,178.22277847309138,0.32249999999999995,1855.6667782729396,-9.829378687624901
179.22403003754695,179.22403003754695,0.32249999999999995,1350.8023273490694,-9.829378687624901
180.22528160200253,180.22528160200253,0.32249999999999995,1620.4008317383787,-9.829378687624901
181.22653316645807,181.22653316645807,0.32249999999999995,1794.6628716627388,-9.829378687624901
182.22778473091364,182.22778473091364,0.32249999999999995,1894.045741135843,-9.829378687624901
183.2290362953692,183.2290362953692,0.32249999999999995,1707.7440521837386,-9.829378687624901
184.23028785982478,184.23028785982478,0.32249999999999995,1519.2376365883695,-9.829378687624901
185.23153942428036,185.23153942428036,0.32249999999999995,1315.321352982894,-9.829378687624901
186.23279098873593,186.23279098873593,0.32249999999999995,1708.0101794126788,-9.829378687624901
187.2340425531915,187.2340425531915,0.32249999999999995,1625.6729456764429,-9.829378687624901
188.23529411764707,188.23529411764707,0.32249999999999995,1425.0957134942905,-9.829378687624901
189.23654568210264,189.23654568210264,0.4225,1926.7832439544327,-7.483445175991438
190.23779724655822,190.23779724655822,0.32249999999999995,1521.2589800233327,-9.829378687624901
191.2390488110138,191.2390488110138,0.32249999999999995,1549.3210434995392,-9.829378687624901
192.24030037546936,192.24030037546936,0.32249999999999995,1679.1210070178208,-9.829378687624901
193.2415519399249,193.2415519399249,0.32249999999999995,1626.862513254934,-9.829378687624901
194.24280350438048,194.24280350438048,0.32249999999999995,1095.9773454889482,-9.829378687624901
195.24405506883605,195.24405506883605,0.32249999999999995,1580.7691651391817,-9.829378687624901
196.24530663329162,196.24530663329162,0.32249999999999995,1826.504758375608,-9.829378687624901
197.2465581977472,197.2465581977472,0.32249999999999995,1750.2897197450775,-9.829378687624901
198.24780976220276,198.24780976220276,0.32249999999999995,1807.4970861258435,-9.829378687624901
199.24906132665834,199.24906132665834,0.32249999999999995,1719.9734692651512,-9.829378687624901
200.2503128911139,200.2503128911139,0.32249999999999995,1512.7304377606806,-9.829378687624901
201.25156445556948,201.25156445556948,0.32249999999999995,1826.0189420455986,-9.829378687624901
202.25281602002505,202.25281602002505,0.32249999999999995,1881.6935031610901,-9.829378687624901
203.25406758448062,203.25406758448062,0.32249999999999995,1512.104740684807,-9.829378687624901
204.25531914893617,204.25531914893617,0.32249999999999995,1288.0679632505303,-9.829378687624901
205.25657071339174,205.25657071339174,0.5225,2242.885304231608,-5.638257480641849
206.2578222778473,206.2578222778473,0.32249999999999995,1735.7901894955953,-9.829378687624901
207.25907384230288,207.25907384230288,0.32249999999999995,1592.099280183908,-9.829378687624901
208.26032540675845,208.26032540675845,0.32249999999999995,1684.9348283711602,-9.829378687624901
209.26157697121403,209.26157697121403,0.32249999999999995,1868.6506880525383,-9.829378687624901
210.2628285356696,210.2628285356696,0.32249999999999995,1722.5646469125227,-9.829378687624901
211.26408010012517,211.26408010012517,0.32249999999999995,1607.793148391238,-9.829378687624901
212.26533166458074,212.26533166458074,0.32249999999999995,1595.2932896181135,-9.829378687624901
213.2665832290363,213.2665832290363,0.32249999999999995,1866.368875985739,-9.829378687624901
214.2678347934919,214.2678347934919,0.4225,1804.4392062217685,-7.483445175991438
215.26908635794746,215.26908635794746,0.32249999999999995,1742.8285691707708,-9.829378687624901
216.270337922403,216.270337922403,0.32249999999999995,1647.3106962463041,-9.829378687624901
217.27158948685857,217.27158948685857,0.32249999999999995,1496.7769585408912,-9.829378687624901
218.27284105131415,218.27284105131415,0.32249999999999995,1496.32877605643,-9.829378687624901
219.27409261576972,219.27409261576972,0.32249999999999995,1709.0304948423036,-9.829378687624901
220.2753441802253,220.2753441802253,0.32249999999999995,1597.9456415734003,-9.829378687624901
221.27659574468086,221.27659574468086,0.32249999999999995,1604.0152102441157,-9.829378687624901
222.27784730913643,222.27784730913643,0.32249999999999995,1886.7219943683697,-9.829378687624901
223.279098873592,223.279098873592,0.32249999999999995,1599.8534094211911,-9.829378687624901
224.28035043804758,224.28035043804758,0.32249999999999995,1724.6096435636562,-9.829378687624901
225.28160200250315,225.28160200250315,0.32249999999999995,1996.9144494820443,-9.829378687624901
226.28285356695872,226.28285356695872,0.32249999999999995,1304.5052322031315,-9.829378687624901
227.28410513141426,227.28410513141426,0.32249999999999995,1610.691335804371,-9.829378687624901
228.28535669586984,228.28535669586984,0.4225,2054.0900955061343,-7.483445175991438
229.2866082603254,229.2866082603254,0.32249999999999995,1597.397628943317,-9.829378687624901
230.28785982478098,230.28785982478098,0.32249999999999995,1645.6342698730746,-9.829378687624901
231.28911138923655,231.28911138923655,0.32249999999999995,1443.0361242886568,-9.829378687624901
232.29036295369212,232.29036295369212,0.32249999999999995,1981.3495361414946,-9.829378687624901
233.2916145181477,233.2916145181477,0.32249999999999995,1714.1621396315832,-9.829378687624901
234.29286608260327,234.29286608260327,0.32249999999999995,1289.7896426526022,-9.829378687624901
235.29411764705884,235.29411764705884,0.32249999999999995,1237.914922543848,-9.829378687624901
236.2953692115144,236.2953692115144,0.32249999999999995,1858.1683746465362,-9.829378687624901
237.29662077596998,237.29662077596998,0.32249999999999995,1698.0651071815337,-9.829378687624901
238.29787234042556,238.29787234042556,0.32249999999999995,1817.0823458253774,-9.829378687624901
239.2991239048811,239.2991239048811,0.32249999999999995,1613.0589145666354,-9.829378687624901
240.30037546933667,240.30037546933667,0.32249999999999995,1588.5862827189223,-9.829378687624901
241.30162703379224,241.30162703379224,0.32249999999999995,1773.5774839212768,-9.829378687624901
242.30287859824782,242.30287859824782,0.32249999999999995,1877.4869769934512,-9.829378687624901
243.3041301627034,243.3041301627034,0.32249999999999995,1786.5716812602896,-9.829378687624901
244.30538172715896,244.30538172715896,0.32249999999999995,1585.366135304823,-9.829378687624901
245.30663329161453,245.30663329161453,0.32249999999999995,1506.2848629998211,-9.829378687624901
246.3078848560701,246.3078848560701,0.32249999999999995,1898.0959676514515,-9.829378687624901
247.30913642052568,247.30913642052568,0.32249999999999995,1548.9456502432993,-9.829378687624901
248.31038798498125,248.31038798498125,0.32249999999999995,1827.8760221877942,-9.829378687624901
249.31163954943682,249.31163954943682,0.4225,1771.80881617045,-7.483445175991438
250.3128911138924,250.3128911138924,0.32249999999999995,1611.575022519422,-9.829378687624901
251.31414267834793,251.31414267834793,0.4225,1905.785423826017,-7.483445175991438
252.3153942428035,252.3153942428035,0.32249999999999995,1442.0375169321383,-9.829378687624901
253.31664580725908,253.31664580725908,0.32249999999999995,1652.0348060824824,-9.829378687624901
254.31789737171465,254.31789737171465,0.32249999999999995,1336.3264759634928,-9.829378687624901
255.31914893617022,255.31914893617022,0.32249999999999995,2001.5914129050318,-9.829378687624901
256.3204005006258,256.3204005006258,0.32249999999999995,1770.223619283905,-9.829378687624901
257.32165206508137,257.32165206508137,0.32249999999999995,1625.9442219713771,-9.829378687624901
258.32290362953694,258.32290362953694,0.32249999999999995,1941.909332098034,-9.829378687624901
259.3241551939925,259.3241551939925,0.32249999999999995,2025.258256137932,-9.829378687624901
260.3254067584481,260.3254067584481,0.32249999999999995,1899.745949051971,-9.829378687624901
261.32665832290365,261.32665832290365,0.32249999999999995,1572.1777582701156,-9.829378687624901
262.3279098873592,262.3279098873592,0.32249999999999995,1841.7656689158764,-9.829378687624901
263.3291614518148,263.3291614518148,0.32249999999999995,1580.7241726536986,-9.829378687624901
264.33041301627037,264.33041301627037,0.32249999999999995,1391.147017913092,-9.829378687624901
265.33166458072594,265.33166458072594,0.32249999999999995,1505.4548735757,-9.829378687624901
266.3329161451815,266.3329161451815,0.32249999999999995,2039.6941101548914,-9.829378687624901
267.3341677096371,267.3341677096371,0.32249999999999995,1652.625883305325,-9.829378687624901
268.3354192740926,268.3354192740926,0.32249999999999995,1956.7895523513937,-9.829378687624901
269.3366708385482,269.3366708385482,0.32249999999999995,1413.4137490689357,-9.829378687624901
270.33792240300374,270.33792240300374,0.32249999999999995,1452.0858272286198,-9.829378687624901
271.3391739674593,271.3391739674593,0.32249999999999995,1188.9011597980611,-9.829378687624901
272.3404255319149,272.3404255319149,0.32249999999999995,1639.1523451980165,-9.829378687624901
273.34167709637046,273.34167709637046,0.32249999999999995,1722.5821377570308,-9.829378687624901
274.34292866082603,274.34292866082603,0.4225,2067.151938805142,-7.483445175991438
275.3441802252816,275.3441802252816,0.32249999999999995,1513.7764861346363,-9.829378687624901
276.3454317897372,276.3454317897372,0.32249999999999995,1761.3786560594654,-9.829378687624901
277.34668335419275,277.34668335419275,0.32249999999999995,1603.9956209654465,-9.829378687624901
278.3479349186483,278.3479349186483,0.32249999999999995,1266.7926751148252,-9.829378687624901
279.3491864831039,279.3491864831039,0.32249999999999995,1623.507910292404,-9.829378687624901
280.35043804755946,280.35043804755946,0.4225,2014.6993019941774,-7.483445175991438
281.35168961201504,281.35168961201504,0.32249999999999995,1460.5339269750298,-9.829378687624901
282.3529411764706,282.3529411764706,0.32249999999999995,1855.5942223663678,-9.829378687624901
283.3541927409262,283.3541927409262,0.4225,1489.355963960377,-7.483445175991438
284.35544430538175,284.35544430538175,0.4225,1927.0549507314558,-7.483445175991438
285.3566958698373,285.3566958698373,0.32249999999999995,1762.1964048788038,-9.829378687624901
286.3579474342929,286.3579474342929,0.32249999999999995,1761.2631882710175,-9.829378687624901
287.35919899874847,287.35919899874847,0.32249999999999995,1534.8824920545096,-9.829378687624901
288.36045056320404,288.36045056320404,0.32249999999999995,1450.3188565901391,-9.829378687624901
289.3617021276596,289.3617021276596,0.32249999999999995,1877.373942703857,-9.829378687624901
290.3629536921152,290.3629536921152,0.4225,2011.4195957893992,-7.483445175991438
291.3642052565707,291.3642052565707,0.32249999999999995,1674.211546746614,-9.829378687624901
292.36545682102627,292.36545682102627,0.32249999999999995,1522.4309382741606,-9.829378687624901
293.36670838548184,293.36670838548184,0.32249999999999995,1549.7940490061283,-9.829378687624901
294.3679599499374,294.3679599499374,0.32249999999999995,1752.8398615086546,-9.829378687624901
295.369211514393,295.369211514393,0.5225,2292.618912940503,-5.638257480641849
296.37046307884856,296.37046307884856,0.32249999999999995,1746.034813617176,-9.829378687624901
297.37171464330413,297.37171464330413,0.32249999999999995,1362.0894791049368,-9.829378687624901
298.3729662077597,298.3729662077597,0.32249999999999995,1964.903205850132,-9.829378687624901
299.3742177722153,299.3742177722153,0.32249999999999995,1518.3818247311888,-9.829378687624901
300.37546933667085,300.37546933667085,0.0,0.0,-120.0
301.3767209011264,301.3767209011264,0.0,0.0,-120.0
302.377972465582,302.377972465582,0.0,0.0,-120.0
303.37922403003756,303.37922403003756,0.0,0.0,-120.0
304.38047559449313,304.38047559449313,0.0,0.0,-120.0
305.3817271589487,305.3817271589487,0.0,0.0,-120.0
306.3829787234043,306.3829787234043,0.0,0.0,-120.0
307.38423028785985,307.38423028785985,0.0,0.0,-120.0
308.3854818523154,308.3854818523154,0.0,0.0,-120.0
309.386733416771,309.386733416771,0.0,0.0,-120.0
310.38798498122657,310.38798498122657,0.0,0.0,-120.0
311.38923654568214,311.38923654568214,0.0,0.0,-120.0
312.3904881101377,312.3904881101377,0.0,0.0,-120.0
313.3917396745933,313.3917396745933,0.0,0.0,-120.0
314.39299123904885,314.39299123904885,0.0,0.0,-120.0
315.39424280350437,315.39424280350437,0.0,0.0,-120.0
316.39549436795994,316.39549436795994,0.0,0.0,-120.0
317.3967459324155,317.3967459324155,0.0,0.0,-120.0
318.3979974968711,318.3979974968711,0.1,0.0,-19.99991314153791
319.39924906132666,319.39924906132666,0.0,0.0,-120.0
320.40050062578223,320.40050062578223,0.0,0.0,-120.0
321.4017521902378,321.4017521902378,0.0,0.0,-120.0
322.4030037546934,322.4030037546934,0.1,0.0,-19.99991314153791
323.40425531914894,323.40425531914894,0.0,0.0,-120.0
324.4055068836045,324.4055068836045,0.0,0.0,-120.0
325.4067584480601,325.4067584480601,0.1,0.0,-19.99991314153791
326.40801001251566,326.40801001251566,0.0,0.0,-120.0
327.40926157697123,327.40926157697123,0.0,0.0,-120.0
328.4105131414268,328.4105131414268,0.0,0.0,-120.0
329.4117647058824,329.4117647058824,0.0,0.0,-120.0
330.41301627033795,330.41301627033795,0.0,0.0,-120.0
331.4142678347935,331.4142678347935,0.0,0.0,-120.0
332.4155193992491,332.4155193992491,0.0,0.0,-120.0
333.41677096370466,333.41677096370466,0.0,0.0,-120.0
334.41802252816024,334.41802252816024,0.0,0.0,-120.0
335.4192740926158,335.4192740926158,0.0,0.0,-120.0
336.4205256570714,336.4205256570714,0.0,0.0,-120.0
337.42177722152695,337.42177722152695,0.0,0.0,-120.0
338.42302878598247,338.42302878598247,0.0,0.0,-120.0
339.42428035043804,339.42428035043804,0.0,0.0,-120.0
340.4255319148936,340.4255319148936,0.0,0.0,-120.0
341.4267834793492,341.4267834793492,0.0,0.0,-120.0
342.42803504380475,342.42803504380475,0.0,0.0,-120.0
343.4292866082603,343.4292866082603,0.1,0.0,-19.99991314153791
344.4305381727159,344.4305381727159,0.0,0.0,-120.0
345.43178973717147,345.43178973717147,0.1,0.0,-19.99991314153791
346.43304130162704,346.43304130162704,0.1,0.0,-19.99991314153791
347.4342928660826,347.4342928660826,0.0,0.0,-120.0
348.4355444305382,348.4355444305382,0.0,0.0,-120.0
349.43679599499376,349.43679599499376,0.0,0.0,-120.0
350.43804755944933,350.43804755944933,0.0,0.0,-120.0
351.4392991239049,351.4392991239049,0.0,0.0,-120.0
352.4405506883605,352.4405506883605,0.0,0.0,-120.0
353.44180225281605,353.44180225281605,0.0,0.0,-120.0
354.4430538172716,354.4430538172716,0.0,0.0,-120.0
355.4443053817272,355.4443053817272,0.1,0.0,-19.99991314153791
356.44555694618276,356.44555694618276,0.0,0.0,-120.0
357.44680851063833,357.44680851063833,0.0,0.0,-120.0
358.4480600750939,358.4480600750939,0.0,0.0,-120.0
359.4493116395495,359.4493116395495,0.0,0.0,-120.0
360.45056320400505,360.45056320400505,0.0,0.0,-120.0
361.45181476846057,361.45181476846057,0.0,0.0,-120.0
362.45306633291614,362.45306633291614,0.0,0.0,-120.0
363.4543178973717,363.4543178973717,0.0,0.0,-120.0
364.4555694618273,364.4555694618273,0.0,0.0,-120.0
365.45682102628285,365.45682102628285,0.0,0.0,-120.0
366.4580725907384,366.4580725907384,0.0,0.0,-120.0
367.459324155194,367.459324155194,0.0,0.0,-120.0
368.46057571964957,368.46057571964957,0.0,0.0,-120.0
369.46182728410514,369.46182728410514,0.0,0.0,-120.0
370.4630788485607,370.4630788485607,0.0,0.0,-120.0
371.4643304130163,371.4643304130163,0.0,0.0,-120.0
372.46558197747186,372.46558197747186,0.0,0.0,-120.0
373.46683354192743,373.46683354192743,0.0,0.0,-120.0
374.468085106383,374.468085106383,0.1,0.0,-19.99991314153791
375.4693366708386,375.4693366708386,0.0,0.0,-120.0
376.47058823529414,376.47058823529414,0.0,0.0,-120.0
377.4718397997497,377.4718397997497,0.0,0.0,-120.0
378.4730913642053,378.4730913642053,0.0,0.0,-120.0
379.47434292866086,379.47434292866086,0.0,0.0,-120.0
380.47559449311643,380.47559449311643,0.0,0.0,-120.0
381.476846057572,381.476846057572,0.0,0.0,-120.0
382.4780976220276,382.4780976220276,0.0,0.0,-120.0
383.47934918648315,383.47934918648315,0.0,0.0,-120.0
384.4806007509387,384.4806007509387,0.0,0.0,-120.0
