experiment_id,turbulent_kinetic_energy_gas,turbulent_kinetic_energy_liquid,turbulent_dissipation_rate_gas,turbulent_dissipation_rate_liquid,velocity_profile_radial,radial_coordinates,interface_position,shear_stress_interface,wall_shear_stress_gas,wall_shear_stress_liquid
98,3.0706540179343342,0.008633800488932725,538.0793538191934,0.0802237600032113,"[1.3140624405965435, 1.3129622693177867, 1.3096617554815158, 1.3041608990877311, 1.2964597001364326, 1.2865581586276202, 1.2744562745612937, 1.2601540479374538, 1.2436514787560997, 1.2249485670172318, 1.20404531272085, 1.1809417158669542, 1.1556377764555448, 1.1281334944866213, 1.098428869960184, 1.066523902876233, 1.032418593234768, 0.9961129410357892, 0.9576069462792962, 0.9169006089652896, 0.873993929093769, 0.8288869066647349, 0.7815795416781863, 0.7320718341341244, 0.6803637840325485, 0.6264553913734587, 0.5703466561568549, 0.5120375783827371, 0.4515281580511058, 0.3888183951619605, 0.32390828971530133, 0.25679784171112796, 0.18748705114944125, 0.11597591803024035, 0.04226444235352597, 24.758686653565622, 24.535317984231753, 24.07424024585512, 23.375453438435724, 22.438957561973563, 21.264752616468645, 19.85283860192096, 18.203215518330516, 16.315883365697296, 14.190842144021321, 11.828091853302588, 9.227632493541073, 6.389464064736808, 3.3135865668897875, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.01473435966878163,12.001596235520227,7.523102343939119,17.267600977865445
99,0.19147956020213217,0.040916060470183584,8.378834880147155,0.8276385624087654,"[5.7066424305029155, 5.654491981882173, 5.599661881519861, 5.542152129415979, 5.4819627255705266, 5.419093669983504, 5.353544962654911, 5.285316603584747, 5.214408592773014, 5.140820930219711, 5.064553615924837, 4.985606649888393, 4.903980032110379, 4.819673762590795, 4.732687841329639, 4.643022268326916, 4.5506770435826205, 4.455652167096755, 4.3579476388693195, 4.257563458900314, 4.154499627189738, 4.0487561437375925, 3.940333008543876, 3.829230221608589, 3.715447782931733, 3.598985692513306, 3.4798439503533096, 3.358022556451742, 3.233521510808604, 3.106340813423897, 2.976480464297618, 2.8439404634297705, 2.7087208108203527, 2.570821506469364, 2.4302425503768057, 2.286983942542676, 2.1410456829669773, 1.9924277716497083, 1.8411302085908676, 1.6871529937904584, 1.5304961272484787, 1.3711596089649287, 1.2091434389398084, 1.0444476171731176, 0.877072143664855, 0.7070170184150267, 0.5342822414236232, 0.3588678126906528, 0.18077373221611195, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.06934862408809454,0.05110743964832762,0.46912492249522375,81.83212094036716
100,1.3680665598395068,0.03224311527939378,160.01505351763478,0.5789692443592055,"[2.5394139197615573, 2.5354954700861416, 2.5237401210598946, 2.504147872682817, 2.4767187249549076, 2.4414526778761676, 2.398349731446596, 2.3474098856661936, 2.2886331405349596, 2.2220194960528947, 2.1475689522199986, 2.065281509036271, 1.9751571665017127, 1.8771959246163228, 1.771397783380102, 1.6577627427930501, 1.5362908028551667, 1.4069819635664522, 1.2698362249269066, 1.1248535869365297, 0.9720340495953221, 0.8113776129032831, 0.6428842768604128, 0.46655404146671114, 0.2823869067221787, 0.09038287262681516, 16.532466096812172, 16.47022085304708, 16.34828855200841, 16.166669193696162, 15.925362778110339, 15.624369305250934, 15.263688775117956, 14.843321187711402, 14.363266543031267, 13.823524841077553, 13.224096081850268, 12.564980265349403, 11.846177391574956, 11.067687460526939, 10.229510472205343, 9.331646426610169, 8.374095323741422, 7.356857163599086, 6.279931946183183, 5.143319671493702, 3.947020339530635, 2.6910339502939995, 1.3753605037837873, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.02402332651722218,7.962538803144069,3.3517630716067908,64.48623055878758
101,4.864600006010355,0.008204841418558487,1072.9283084942306,0.07431992920292009,"[1.2810028429756497, 1.2801199446209754, 1.2774712495569525, 1.273056757783581, 1.266876469300861, 1.2589303841087922, 1.2492185022073747, 1.237740823596609, 1.2244973482764945, 1.2094880762470313, 1.1927130075082197, 1.1741721420600593, 1.1538654799025505, 1.1317930210356928, 1.1079547654594868, 1.0823507131739323, 1.0549808641790288, 1.0258452184747768, 0.9949437760611763, 0.962276536938227, 0.9278435011059294, 0.8916446685642834, 0.8536800393132882, 0.8139496133529448, 0.7724533906832526, 0.729191371304212, 0.6841635552158225, 0.6373699424180845, 0.588810532910998, 0.538485326694563, 0.48639432376877934, 0.43253752413364677, 0.3769149277891659, 0.3195265347353364, 0.26037234497215833, 0.19945235849963153, 0.13676657531775618, 0.07231499542653237, 0.006097618825959349, 30.974993764662052, 30.236301712893294, 28.973430255636217, 27.186379392890817, 24.875149124657085, 22.03973945093504, 18.680150371724682, 14.796381887025973, 10.388433996838968, 5.456306701163645, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.01113187261887668,15.14231259692548,11.918270014725367,16.40968283711697
102,0.22587919578658391,0.03665297463069247,10.73530405006016,0.7017199752788634,"[6.572405610414257, 6.535623185459757, 6.4947845812640645, 6.449889797827178, 6.400938835149098, 6.3479316932298255, 6.290868372069358, 6.229748871667696, 6.164573192024841, 6.095341333140793, 6.02205329501555, 5.944709077649114, 5.8633086810414845, 5.777852105192661, 5.688339350102644, 5.594770415771433, 5.497145302199029, 5.39546400938543, 5.289726537330638, 5.179932886034652, 5.066083055497472, 4.9481770457191, 4.826214856699532, 4.700196488438772, 4.570121940936817, 4.4359912141936695, 4.297804308209328, 4.155561222983791, 4.009261958517063, 3.85890651480914, 3.7044948918600222, 3.546027089669712, 3.3835031082382083, 3.2169229475655103, 3.0462866076516195, 2.871594088496533, 2.692845390100255, 2.5100405124627825, 2.3231794555841154, 2.1322622194642555, 1.9372888041032017, 1.738259209500954, 1.535173435657513, 1.3280314825728772, 1.1168333502470495, 0.9015790386800264, 0.6822685478718089, 0.4589018778223998, 0.2314790285317968, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.05874310659731513,0.036046776455409685,0.5534040296771305,73.30594926138494
103,0.14515125714046298,0.029680730906445588,5.530077304920408,0.5113424962908323,"[5.067521997044963, 5.025686231242112, 4.981284505003287, 4.934316818328488, 4.884783171217715, 4.832683563670968, 4.778017995688248, 4.720786467269553, 4.660988978414885, 4.598625529124242, 4.533696119397627, 4.466200749235036, 4.396139418636473, 4.323512127601936, 4.248318876131424, 4.170559664224939, 4.09023449188248, 4.0073433591040475, 3.9218862658896403, 3.833863212239259, 3.7432741981529047, 3.650119223630577, 3.554398288672274, 3.4561113932779985, 3.355258537447748, 3.2518397211815246, 3.1458549444793276, 3.037304207341155, 2.9261875097670105, 2.812504851756892, 2.6962562333107973, 2.5774416544287315, 2.4560611151106904, 2.3321146153566765, 2.2056021551666887, 2.076523734540726, 1.9448793534787898, 1.8106690119808797, 1.6738927100469951, 1.5345504476771374, 1.3926422248713062, 1.2481680416295016, 1.1011278979517223, 0.9515217938379686, 0.7993497292882422, 0.6446117043025417, 0.48730771888086577, 0.3274377730232182, 0.16500186672959585, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.06612666854632866,0.04099905048679417,0.35562057999413427,59.361461812891164
104,0.0025270873900612454,0.04161582387316799,0.012703704730763444,0.8489610105246428,"[0.619682533767721, 0.6128892464148838, 0.6058520717716737, 0.5985710098380904, 0.5910460606141342, 0.583277224099805, 0.5752645002951026, 0.5670078892000271, 0.5585073908145787, 0.5497630051387572, 0.5407747321725627, 0.5315425719159951, 0.5220665243690544, 0.5123465895317408, 0.5023827674040541, 0.4921750579859943, 0.48172346127756155, 0.47102797727875567, 0.4600886059895768, 0.4489053474100248, 0.4374782015400999, 0.4258071683798018, 0.4138922479291306, 0.40173344018808654, 0.38933074515666943, 0.3766841628348792, 0.36379369322271593, 0.35065933632017954, 0.33728109212727025, 0.3236589606439879, 0.30979294187033235, 0.29568303580630384, 0.28132924245190233, 0.26673156180712776, 0.2518899938719801, 0.2368045386464595, 0.22147519613056552, 0.20590196632429902, 0.19008484922765903, 0.17402384484064615, 0.15771895316326034, 0.1411701741955013, 0.12437750793736933, 0.10734095438886414, 0.09006051354998626, 0.07253618542073491, 0.05476797000111079, 0.03675586729111353, 0.01849987729074326, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.07791245730280849,0.006657421605780386,0.006191364105650052,83.23164774633597
105,0.20407662752640177,0.013392144652864597,9.219129236209978,0.15497983616331562,"[1.6365906423332985, 1.6342170740091229, 1.6270963690365956, 1.6152285274157174, 1.5986135491464875, 1.5772514342289063, 1.5511421826629737, 1.5202857944486896, 1.4846822695860544, 1.4443316080750674, 1.3992338099157293, 1.3493888751080398, 1.294796803651999, 1.2354575955476068, 1.171371250794863, 1.102537769393768, 1.0289571513443216, 0.9506293966465238, 0.8675545053003745, 0.7797324773058737, 0.6871633126630219, 0.5898470113718187, 0.4877835734322638, 0.38097299884435754, 0.2694152876081002, 0.15311043972349142, 0.032058455190531035, 6.381894533007524, 6.351220966132134, 6.2958414422794755, 6.215755961449549, 6.110964523642354, 5.981467128857891, 5.827263777096161, 5.648354468357161, 5.444739202640894, 5.21641797994736, 4.963390800276556, 4.685657663628483, 4.383218570003144, 4.056073519400536, 3.7042225118206606, 3.3276655472635173, 2.926402625729103, 2.500433747217423, 2.049758911728475, 1.5743781192622566, 1.0742913698187722, 0.5494986633980198, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.023205658556463376,3.0521042057091705,0.4999877374396843,26.784289305729185
106,0.004209076501695671,8.19984418533077e-05,0.027307392266895325,7.42520417000208e-05,"[0.9086287977088039, 0.9049970192747139, 0.9007439214065776, 0.895869504104395, 0.8903737673681661, 0.8842567111978911, 0.8775183355935697, 0.8701586405552022, 0.8621776260827884, 0.8535752921763283, 0.8443516388358221, 0.8345066660612694, 0.8240403738526706, 0.8129527622100257, 0.8012438311333342, 0.7889135806225966, 0.7759620106778129, 0.7623891212989828, 0.7481949124861065, 0.7333793842391839, 0.717942536558215, 0.7018843694432, 0.6852048828941387, 0.6679040769110312, 0.6499819514938773, 0.6314385066426772, 0.6122737423574309, 0.5924876586381382, 0.5720802554847993, 0.5510515328974144, 0.529401490875983, 0.5071301294205054, 0.4842374485309816, 0.46072344820741157, 0.43658812844979533, 0.4118314892581325, 0.38645353063242377, 0.36045425257266867, 0.3338336550788672, 0.30659173815101964, 0.2787285017891259, 0.2502439459931858, 0.22113807076319952, 0.1914108760991668, 0.16106236200108798, 0.13009252846896294, 0.09850137550279142, 0.0662889031025739, 0.03345511126831, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.0554543548203516,0.0035591428654082155,0.010312237429154393,0.16399688370661542
107,0.02152728129619024,0.0002905937365641682,0.31585210721403767,0.0004953696260324114,"[2.069891103258926, 2.065131384503165, 2.0588098758798643, 2.0509265773890237, 2.041481489030644, 2.0304746108047245, 2.017905942711265, 2.0037754847502662, 1.9880832369217276, 1.970829199225649, 1.9520133716620311, 1.9316357542308737, 1.9096963469321764, 1.8861951497659395, 1.8611321627321629, 1.834507385830847, 1.8063208190619908, 1.7765724624255956, 1.7452623159216603, 1.7123903795501854, 1.6779566533111712, 1.641961137204617, 1.604403831230523, 1.5652847353888895, 1.5246038496797165, 1.4823611741030038, 1.4385567086587512, 1.393190453346959, 1.3462624081676273, 1.2977725731207561, 1.247720948206345, 1.1961075334243945, 1.1429323287749038, 1.088195334257874, 1.0318965498733041, 0.9740359756211948, 0.914613611501546, 0.8536294575143573, 0.7910835136596286, 0.7269757799373606, 0.6613062563475532, 0.5940749428902061, 0.5252818395653193, 0.4549269463728922, 0.3830102633129262, 0.3095317903854201, 0.2344915275903744, 0.15788947492778946, 0.07972563239766443, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.052599597034491054,0.004664524380645867,0.05274183917566609,0.5811874731283364
108,0.013828981703425298,0.12952699950299312,0.1626242486415827,4.661658528325478,"[1.453242762023803, 1.437407924161112, 1.4209971205613867, 1.4040103512246274, 1.3864476161508343, 1.3683089153400074, 1.3495942487921462, 1.3303036165072515, 1.3104370184853225, 1.2899944547263595, 1.2689759252303627, 1.2473814299973318, 1.225210969027267, 1.2024645423201683, 1.1791421498760355, 1.155243791694869, 1.1307694677766684, 1.105719178121434, 1.0800929227291654, 1.0538907015998629, 1.0271125147335265, 0.9997583621301562, 0.9718282437897517, 0.9433221597123135, 0.9142401098978414, 0.8845820943463352, 0.8543481130577951, 0.823538166032221, 0.7921522532696128, 0.7601903747699709, 0.7276525305332948, 0.694538720559585, 0.6608489448488412, 0.6265832034010632, 0.5917414962162516, 0.5563238232944056, 0.5203301846355264, 0.4837605802396122, 0.4466150101066646, 0.40889347423668304, 0.37059597262966765, 0.3317225052856182, 0.29227307220453486, 0.25224767338641746, 0.21164630883126567, 0.1704689785390811, 0.12871568250986135, 0.08638642074360811, 0.043481193240321174, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.07754354422339911,0.015518141105437307,0.03388100517339198,259.0539990059862
109,1.050310617867704,0.01713159868533467,107.64072986329563,0.22423161169095718,"[1.8510320734841235, 1.8433215870498896, 1.820190127747187, 1.7816376955760167, 1.7276642905363782, 1.6582699126282716, 1.5734545618516966, 1.4732182382066539, 1.3575609416931427, 1.2264826723111635, 1.0799834300607156, 0.9180632149418002, 0.7407220269544166, 0.5479598660985646, 0.33977673237424477, 0.11617262578145635, 14.490215773209197, 14.464242897826285, 14.412449736675242, 14.334836289756069, 14.231402557068764, 14.102148538613328, 13.947074234389762, 13.766179644398063, 13.559464768638236, 13.326929607110278, 13.068574159814187, 12.784398426749965, 12.474402407917616, 12.138586103317133, 11.776949512948518, 11.389492636811774, 10.9762154749069, 10.537118027233893, 10.072200293792758, 9.581462274583487, 9.06490396960609, 8.52252537886056, 7.954326502346897, 7.3603073400651065, 6.740467892015187, 6.094808158197134, 5.423328138610951, 4.726027833256633, 4.002907242134189, 3.253966365243614, 2.4792052025849025, 1.6786237541580655, 0.8522220199630995, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.03418970375464295,6.9337151300091255,2.5732610137758747,34.26319737066934
110,0.014071099124752474,0.016663975103591938,0.16691371897957685,0.2151136216655463,"[1.8255944294170015, 1.5188788692420998, 0.5987321887173949, 1.6773207127739895, 1.6756797035835052, 1.672491028412333, 1.6677546872604734, 1.661470680127926, 1.653639007014691, 1.6442596679207684, 1.6333326628461582, 1.62085799179086, 1.6068356547548746, 1.5912656517382013, 1.5741479827408407, 1.555482647762792, 1.535269646804056, 1.5135089798646322, 1.4902006469445208, 1.4653446480437218, 1.4389409831622353, 1.410989652300061, 1.381490655457199, 1.3504439926336493, 1.3178496638294122, 1.2837076690444873, 1.2480180082788748, 1.2107806815325746, 1.171995688805587, 1.1316630300979116, 1.0897827054095484, 1.046354714740498, 1.0013790580907596, 0.9548557354603338, 0.9067847468492201, 0.8571660922574187, 0.80599977168493, 0.7532857851317536, 0.6990241325978891, 0.6432148140833374, 0.5858578295880982, 0.5269531791121713, 0.46650086265555657, 0.40450088021825387, 0.3409532318002641, 0.2758579174015866, 0.209214937022221, 0.14102429066216818, 0.07128597832142797, 0.0]","[0.0, 0.0010204081632653062, 0.0020408163265306124, 0.0030612244897959186, 0.004081632653061225, 0.005102040816326531, 0.006122448979591837, 0.0071428571428571435, 0.00816326530612245, 0.009183673469387756, 0.010204081632653062, 0.011224489795918368, 0.012244897959183675, 0.01326530612244898, 0.014285714285714287, 0.015306122448979593, 0.0163265306122449, 0.017346938775510204, 0.018367346938775512, 0.01938775510204082, 0.020408163265306124, 0.02142857142857143, 0.022448979591836737, 0.023469387755102045, 0.02448979591836735, 0.025510204081632654, 0.02653061224489796, 0.02755102040816327, 0.028571428571428574, 0.02959183673469388, 0.030612244897959186, 0.031632653061224494, 0.0326530612244898, 0.0336734693877551, 0.03469387755102041, 0.03571428571428572, 0.036734693877551024, 0.03775510204081633, 0.03877551020408164, 0.039795918367346944, 0.04081632653061225, 0.04183673469387755, 0.04285714285714286, 0.04387755102040817, 0.04489795918367347, 0.04591836734693878, 0.04693877551020409, 0.047959183673469394, 0.0489795918367347, 0.05]",0.047510522698973934,0.07763650333062594,0.03447419285564356,33.327950207183875
