experiment_id,void_fraction,superficial_gas_velocity,superficial_liquid_velocity,flow_pattern,interface_height,wave_amplitude,temperature,pressure,liquid_density,gas_density,liquid_viscosity,gas_viscosity,snr_db,average_attenuation,turbulent_kinetic_energy_gas,turbulent_kinetic_energy_liquid,shear_stress_interface
17,0.5304559888972322,3.2316352808714837,0.1604671745826258,turbulent_interface,0.053045598889723225,0.0036591409587318144,17.73384621291056,150086.29928404043,1000.4532307574178,1.7977924343395928,0.0010462142649725788,1.8119374078424182e-05,-7.289938023454842,0.2524368099051793,0.18557350563066505,0.00058396901563874,0.015397207196395913
18,0.45776426050386,1.0518607248165246,1.5933409695515528,wavy_interface,0.045776426050386,0.001270635534722582,17.7665257922122,144762.58237484825,1000.4466948415576,1.7338280812705646,0.001045527646522813,1.812079899935468e-05,1.3687866595435785,0.2071579848810389,0.0263999265167301,0.043172895098510335,0.44206181734685196
19,0.41227279817638696,3.608554933114794,1.1111001758787262,turbulent_interface,0.0412272798176387,0.0057524622428792105,30.98843524250072,226556.20369496505,997.8023129514999,2.595510289030512,0.000810974169681398,1.8693446673374512e-05,0.4873032599747765,0.3091847380232266,0.3830604234330253,0.017870012392727775,4.159479620367353
20,0.6887726158846498,0.6215618196678665,1.7849786944141397,turbulent_interface,0.06887726158846498,0.00031834205584575895,20.43428605717086,466778.1670196044,999.9131427885658,5.539822260166178,0.0009914583715439698,1.8236959468981248e-05,1.128899619206616,0.21557722438475602,0.004071804508225209,0.1644676446151435,0.007375776535479932
21,0.2981078269470112,3.9700179139639316,1.0480067119124337,turbulent_interface,0.029810782694701124,0.003291649931478526,18.010813826559513,465590.81571018114,1000.397837234688,5.571723849915068,0.0010404141129433336,1.8131449119308136e-05,0.45203506697413887,0.3083703418394508,0.8867642571805612,0.011146982862210103,6.457307319705061
22,0.5822459102948365,3.1758739632038484,0.12263330052916611,turbulent_interface,0.05822459102948366,0.006295310246274824,34.78710763029153,209634.7287622452,997.0425784739417,2.372025250907271,0.0007569400943568559,1.8856578209748595e-05,0.8201536493389174,0.2508889841693455,0.14875912956800874,0.00043086916768774836,0.028107785889860817
23,0.18959345126978028,2.1685754642624406,0.31925640508861225,turbulent_interface,0.018959345126978028,0.0017465148426875252,23.236677839749312,461637.46905317757,999.3526644320501,5.427008174773353,0.0009386349969682182,1.8358641599041642e-05,1.949345013636751,0.17120318150286484,0.6541425795132498,0.0007759671906203769,5.581570912492752
24,0.10057512633527446,4.021172453678118,0.489437089425615,turbulent_interface,0.010057512633527447,0.0033105845089629383,33.86125225132003,286135.6961223439,997.227749549736,3.2474004809928814,0.0007696475166582571,1.881687385606724e-05,0.7176680553072546,0.262557429144253,7.992713179103073,0.0014805871323030318,19.427828160176606
25,0.1099216984978399,4.346170418794695,1.2042780366928723,turbulent_interface,0.010992169849783991,0.00845913130658608,24.006776518621187,167740.28248352793,999.1986446962758,1.9668436352826284,0.0009247858210072338,1.839201935822617e-05,0.37341944238944597,0.31602671179786823,7.816577650529501,0.0091530768422924,19.232519226614862
26,0.6657949167996047,3.3047468002230636,0.9977615908573011,turbulent_interface,0.06657949167996047,0.003658839877568699,21.972509934227276,350716.698701036,999.6054980131546,4.14068517989984,0.000961982233735752,1.830379332726003e-05,0.022672091001857117,0.3116967260575148,0.12318715793290153,0.04456536473767003,0.038271994224983424
27,0.2689249829281722,4.740820641519485,1.829260861993529,turbulent_interface,0.02689249829281722,0.00552753520900099,31.11293633037214,187120.2606124659,997.7774127339256,2.142840592543312,0.0008091214395344881,1.8698802945079806e-05,0.18052396399880177,0.38397009734794757,1.5538702611568131,0.03130382472569788,8.54639740652917
28,0.1920751904691495,4.585088883042148,0.18748172647407962,turbulent_interface,0.01920751904691495,0.004104556801934483,29.570591711637594,113410.99289803983,998.0858816576725,1.305362980978038,0.0008324855471370518,1.863240188081795e-05,0.5772703527165145,0.2857939437258613,2.849200272892836,0.000269243981180806,11.665873591525779
29,0.15921134146572777,2.909896220165817,0.749609332484661,turbulent_interface,0.015921134146572778,0.002026595086354537,17.919844581535564,223828.1865051342,1000.4160310836929,2.6793883533591814,0.0010423143855885547,1.8127483485785825e-05,1.090400519876378,0.22732001722909712,1.6702327762542426,0.003974351590391559,8.906546929657868
30,0.2657742099048182,4.283630357953971,1.556666956580802,turbulent_interface,0.026577420990481822,0.0027074233001922045,18.760170573797836,427105.51517904096,1000.2479658852403,5.098049594609844,0.0010249362498305613,1.8164101792884517e-05,0.2734101580976474,0.3471650851600032,1.2988778426639938,0.022475126625830157,7.800297453225578
31,0.29451934547637404,4.828673066774459,1.1596875543752247,turbulent_interface,0.029451934547637407,0.005797745873863218,31.4860635551605,353835.9586707959,997.7027872889679,4.047051719315086,0.0008036031560007529,1.871485164576798e-05,0.29889835504112494,0.3572179671278203,1.3439959331800873,0.013510822200423036,7.938017971984421
32,0.6053212476990981,3.9416200781589654,1.1423602660992151,turbulent_interface,0.060532124769909816,0.0050916672542296,18.671966285180503,220452.5338305417,1000.2656067429639,2.6321777807026177,0.0010267419704503246,1.816025966223892e-05,0.31424587166490886,0.34562294600815086,0.2120057745217685,0.041887909737079065,0.039247109603483106
33,0.329723241092463,2.937049276253082,1.1689958509161258,turbulent_interface,0.0329723241092463,0.0035398706010540534,21.326233710464578,416828.70377117343,999.7347532579071,4.9320272919896935,0.0009742207741169898,1.8275726213502487e-05,0.6494299412351039,0.2654238206492869,0.39672845395956574,0.015208543414071343,4.288599236717944
34,0.7093089815727109,4.261451538128697,1.4166185271172222,turbulent_interface,0.07093089815727109,0.005871218569858551,32.03595723072428,347125.1358414389,997.5928085538551,3.9631418752334295,0.0007955634191461467,1.873849256308128e-05,0.177425542907386,0.38489352321022435,0.18047381297135764,0.11874425640319959,0.05120687582777755
35,0.2915378756088569,2.4663356657970454,0.6425985941489986,turbulent_interface,0.029153787560885693,0.0031681066846386196,32.95276899329984,109768.84964616859,997.40944620134,1.249481867322433,0.0007824004375040553,1.877787955657223e-05,1.202869094319778,0.2150017149771288,0.35783630553932017,0.004113545187013073,4.083606459197511
36,0.577200288580506,1.7492109549658372,1.1030065115971728,turbulent_interface,0.0577200288580506,0.0020150263000891498,20.680856352859873,276233.15336486744,999.8638287294281,3.275642547813321,0.0009866524217180934,1.8247679689690242e-05,1.1306410555825734,0.22842006536771411,0.04591993899148382,0.03402959594925279,0.014972857549898294
37,0.796645865641442,3.0036847256349595,1.1581780219918507,turbulent_interface,0.07966458656414421,0.002542580280865052,25.708131657764497,302432.6675331852,998.8583736684471,3.525995277081925,0.0008951524230373338,1.8465667972100413e-05,0.40041383318521184,0.3155369873124558,0.07108010869381812,0.16218647327635605,0.03585359327388604
38,0.5542307857132005,4.959285251493497,0.49453694053935143,turbulent_interface,0.055423078571320054,0.002729149211854346,32.425961496912805,381043.76458701846,997.5148077006174,4.344839874676572,0.0007899274776807415,1.87552518019534e-05,0.25355104081726043,0.3549893644037988,0.4003380697958705,0.00615385609054437,0.0345678354061187
39,0.5714452934779247,1.3001180827497074,1.0479228276504313,turbulent_interface,0.057144529347792475,0.0017434881525346003,18.56187819214667,374337.8121494284,1000.2876243615706,4.4712369698550045,0.0010290016974151984,1.8155463796217955e-05,1.5211934584587974,0.2050025535354322,0.025881311600824762,0.029896205376561104,0.0106664250313184
40,0.5036056420902791,1.7340371798843224,0.9775855906269478,turbulent_interface,0.050360564209027917,0.0023138853494985537,33.68532409013902,136963.18331037182,997.2629351819721,1.5553086550347195,0.0007720949231230777,1.8809325299369126e-05,1.3216035409722025,0.2117850088760593,0.0592796513039168,0.019392147875950633,0.00236439071543038
41,0.38491835146482667,1.1789595855116144,1.3918075977150095,wavy_interface,0.03849183514648267,0.0006515147125239167,31.307363135620953,465660.713332666,997.7385273728759,5.329190201119612,0.0008062396074168855,1.870716623812692e-05,1.5722758932482317,0.1935072459423284,0.04690623831606451,0.025601350227878485,1.2632122375183072
42,0.714699883035507,2.835550743696053,1.473732343070036,turbulent_interface,0.07146998830355071,0.005585487984484484,20.698745158245938,171647.20041394595,999.8602509683509,2.0353119722054944,0.0009863049681906246,1.8248457342349608e-05,0.44302837442795806,0.31454351347125464,0.07870411314002178,0.13341459265389527,0.034145051771691956
43,0.2742906962348427,3.975728083094597,0.21599815249468224,turbulent_interface,0.02742906962348427,0.004780932086088352,27.84302935821963,323149.4261720283,998.431394128356,3.740804865659139,0.0008597551488111069,1.8557906185630818e-05,0.7812332506973367,0.26371423057672955,1.0504640583683813,0.00044293979017173116,7.080334079969212
44,0.50333851369339,1.4918618382225766,0.06452113118414256,turbulent_interface,0.050333851369339,0.0009077874594453228,26.24502544664451,177502.27789831313,998.7509949106711,2.065748537271015,0.0008860677045012266,1.848888301068748e-05,1.8396622183043454,0.1593166987849539,0.043924506350335436,8.438261544989623e-05,0.0019749181103030722
45,0.5970631760812521,4.856589467790253,1.1652436270028104,turbulent_interface,0.05970631760812522,0.005976143659858077,26.326813962284973,292744.95163422276,998.734637207543,3.40599741123656,0.0008846947261799203,1.8492418411573335e-05,0.19713673390774022,0.39190340881426833,0.33082035092390094,0.04181475526920892,0.04662336231480214
46,0.6138043543757448,3.437641761040665,0.458835773127319,turbulent_interface,0.06138043543757448,0.006712338160743517,33.196348192291865,126917.05683119816,997.3607303615416,1.4435285839792524,0.0007789531324771582,1.878833796758808e-05,0.569429015976504,0.2807066534878095,0.15683078181687898,0.007057807345632177,0.035351344053298456
47,0.7667885265827024,2.2193326630016585,0.3163106235215731,turbulent_interface,0.07667885265827024,0.0015613909745072288,31.427227340918602,340886.62044477684,997.7145545318162,3.899694897609623,0.000804469899585184,1.8712321413341536e-05,0.9869646707587659,0.23117994284355525,0.041885490183376874,0.009198091706171954,0.02676823422944153
48,0.5756305352022799,0.11128605150284393,1.310550281815846,turbulent_interface,0.057563053520227996,0.00011242619504305084,33.08852714617625,219844.45879135933,997.3822945707648,2.501346170763297,0.0007804765382143298,1.878370882915792e-05,2.1520703645502475,0.15594658310590487,0.00018688042980264465,0.04768580589368078,0.0009420806170358474
49,0.17269715163063631,1.658477312632402,1.0238704901486773,wavy_interface,0.017269715163063633,0.0019764178553589758,27.070704326318463,347428.44888340024,998.5858591347363,4.032207203757538,0.0008723381897795374,1.852456062704526e-05,1.7604368177154446,0.18136526129841124,0.4611250601762154,0.007658276055438568,4.651631195268443
50,0.30194987055215217,3.5466778205728136,0.4663979175958072,turbulent_interface,0.030194987055215217,0.00444018947995033,31.831917626799004,211476.0288314638,997.6336164746402,2.4160457787394485,0.0007985337789303843,1.872972202617259e-05,0.7532887083980246,0.26145415727823146,0.6898327152844148,0.002232081180481688,5.707396310795335
51,0.10768536228506835,4.027078285377326,1.6347840643443088,turbulent_interface,0.010768536228506835,0.008030807628892928,34.219503111504935,207965.6616305391,997.156099377699,2.3574851204697875,0.0007646962960385,1.8832241329728623e-05,0.3733196219419524,0.3231132724482179,6.992569666207292,0.016782426775588652,18.20774648124721
52,0.17878095850540188,1.1560474101492435,0.7680435695688275,wavy_interface,0.017878095850540187,0.002082832468495034,28.067103034469028,151927.56317095878,998.3865793931061,1.7574179097843314,0.000856150470963919,1.856757588412767e-05,2.680353729130818,0.1471269075442101,0.20906376720417397,0.004373445285653408,3.1236162577180937
53,0.4632712275545735,2.7756020977668414,1.0185707718778765,turbulent_interface,0.046327122755457355,0.003365200177607764,24.015120551385845,437724.79815100133,999.1969758897228,5.132410929961499,0.000924637279532365,1.8392380864624553e-05,0.7300780804837719,0.2670718266236237,0.17947904992646047,0.018007054114272864,2.649023223276518
54,0.47793592137260843,1.6735096494976116,1.1388228395647966,wavy_interface,0.047793592137260844,0.0024289546463658177,22.02128784144887,120947.73636489417,999.5957424317103,1.4277157079878429,0.0009610669494586588,1.830591095298694e-05,-29.40445184230829,0.21768841108694206,0.061303758251357615,0.02379220632694379,0.8749398412604524
55,0.3792541867411997,2.6113060873216623,0.09641316332719106,turbulent_interface,0.03792541867411997,0.005013102194903749,30.187512460490726,357115.1161254741,997.9624975079018,4.102043068837215,0.0008230316863381644,1.865897372117344e-05,-9.743004449650511,0.20158073462186202,0.23704172501111262,0.00012061881872888806,3.360167464636103
56,0.6763764751574404,0.290188363017581,1.5818500536391962,turbulent_interface,0.06763764751574404,0.0003212572664997716,27.510919594126698,161838.97408037528,998.4978160811746,1.875530964093303,0.000865135707362397,1.854357031317946e-05,1.5650634834970827,0.19012527848563263,0.0009203499674345145,0.11945943705517453,0.003403844604820123
57,0.10592763022099523,3.382663151789561,1.34442239441956,turbulent_interface,0.010592763022099523,0.0058409764176404685,19.956379118224277,357060.3977646383,1000.0087241763551,4.244577985440344,0.0010008634070924614,1.8216173651539945e-05,0.6369677343322047,0.27194904471537024,5.0988119674021295,0.011305665526585377,15.347200062269092
58,0.5310507047438869,4.11957807117574,1.9695406767881987,turbulent_interface,0.0531050704743887,0.005848606740384918,34.12342984372219,397392.99686586333,997.1753140312555,4.5062294813027695,0.0007660198152523477,1.8828120713175726e-05,0.1934818264299092,0.3867716871138233,0.30088705300083113,0.08819584766375628,0.019889142046635777
59,0.2124163571354204,4.026141205488234,1.3472317259906752,turbulent_interface,0.02124163571354204,0.0021389834212642584,26.976956977584887,304849.61036419676,998.604608604483,3.5391481492764103,0.0008738824884199962,1.8520511283207624e-05,0.39468131574518955,0.31789768845635236,1.7962719830089051,0.014630569506313962,9.204263759190775
60,0.1288359115248815,2.004866602968679,0.9610262895280951,turbulent_interface,0.01288359115248815,0.0014917063390391951,29.641089660589373,379787.9149716556,998.0717820678822,4.370349342531302,0.0008313977869404708,1.8635439170617648e-05,1.3985235274572498,0.190220949917527,1.2107851847180229,0.006084720193935394,7.5662762970371915
61,0.31212762302235164,3.8467323860604754,0.6011440023689327,turbulent_interface,0.031212762302235166,0.006862968229611697,18.055179279768197,112106.60925572412,1000.3889641440464,1.3413750546142889,0.0010394890422689464,1.8133383013137113e-05,0.6335137611256654,0.28114741684451316,0.7594331348788543,0.0038186627237916746,5.973495974262253
62,0.5850891122027979,4.114466690105967,1.7685500250453337,turbulent_interface,0.05850891122027979,0.002868660958817991,20.11580756994723,265716.87752396596,999.9768384860106,3.1570089486423534,0.0009977126250027613,1.822310887292282e-05,0.1734321483087472,0.3821648694949703,0.247259549010375,0.0908437469691671,0.03705454082819884
63,0.517962842646372,3.3417290750971844,1.5352304892937259,turbulent_interface,0.051796284264637206,0.0060376341867931305,31.420612128068413,373246.6255002921,997.7158775743862,4.269981536163676,0.0008045674307571261,1.8712036919075805e-05,0.40666004537510425,0.32366418717414125,0.20812069505292297,0.05071730225148113,0.011093195852606302
64,0.2556795357370082,0.5996019807965657,0.5980713507883966,smooth_interface,0.02556795357370082,0.0010087692229291552,17.662910737715503,212709.3963041989,1000.4674178524568,2.5485378913686674,0.0010477067477985527,1.811628092831137e-05,3.7310841958412007,0.1121640761150849,0.027498194786252757,0.003228167666123969,1.1166556541317065
65,0.3777585166579688,3.9470561610600754,1.7366664517931985,turbulent_interface,0.03777585166579688,0.007819982038469475,29.615960990511155,217506.09008010704,998.0768078018978,2.5031246530035816,0.0008317852928609584,1.8634356566955173e-05,0.31427142503260513,0.34913714273118757,0.5458685674701366,0.03894797762294173,4.901407055814572
66,0.6509879348035148,4.624192352502724,1.5622805841182195,turbulent_interface,0.06509879348035148,0.007268405545670947,25.2494350984097,192669.03381956992,998.9501129803181,2.2497384256378226,0.0009030139778351109,1.844582423301584e-05,0.1395350656673054,0.4042763119497515,0.25228760122114025,0.10018603612089112,0.05232654748590756
67,0.3121069589100382,0.6582681200743667,0.573847384795821,wavy_interface,0.031210695891003823,0.001257750598647442,33.23602207080022,280896.05607062666,997.35279558584,3.194440451526027,0.0007783935975183981,1.879004118433605e-05,3.6029578322954703,0.11821245693909796,0.022241739284534698,0.003479533208997663,0.9727354918893277
68,0.22559432225152473,4.057177391817064,1.5395328577008909,turbulent_interface,0.022559432225152474,0.0032283907428098087,22.896395094527954,372027.9971661508,999.4207209810944,4.378586667385129,0.0009448436806277834,1.8343884715306935e-05,0.3570619161621369,0.32994035137077804,1.6171923101568748,0.019761088906943152,8.726674733004316
69,0.5251477544168872,3.124753921453402,0.8643144919266847,turbulent_interface,0.05251477544168873,0.0020401354496773004,27.632510610971032,129894.83505729977,998.4734978778058,1.5047259336413739,0.000863160517504825,1.854881947018583e-05,0.5673327668911423,0.27984162716608063,0.17702663833959545,0.016565196875728567,0.013053402161656517
70,0.1018682829927388,3.6099604102854173,0.9716698790612719,turbulent_interface,0.01018682829927388,0.004135072901434679,32.6212642295817,394594.59247152356,997.4757471540837,4.496478941170606,0.0007871255480183373,1.876364192724319e-05,0.6441412360339493,0.26428049400791337,6.279092925783128,0.005852311277186053,17.168726345515307
71,0.37285144326601793,2.5556308595750092,1.4157115869744608,turbulent_interface,0.03728514432660179,0.0012796638255328783,17.792747593746657,379438.4066413712,1000.4414504812506,4.544141593136881,0.0010449771473368238,1.8121942308414798e-05,0.7729273002535888,0.26658721548768927,0.2349062622501087,0.025478785534870263,3.1137602780460294
72,0.5504541134054828,4.730843848486423,1.8367221696401057,turbulent_interface,0.05504541134054828,0.007418710191642387,20.69873934834505,345893.77319268277,999.860252130331,4.1014461634792845,0.0009863050810093568,1.8248457089786982e-05,0.10699182315071214,0.41452410528103106,0.3693218381330162,0.08346586222337841,0.0315164592025679
73,0.6046771511424823,3.589972667115819,0.8678468507713416,turbulent_interface,0.060467715114248234,0.0061036771970883795,28.531521831974565,269103.177826519,998.293695633605,3.108051593260677,0.0008487442746735326,1.858761059251389e-05,0.4479854659217841,0.3105794760875363,0.17624027905318357,0.02409641061652012,0.03565089955677543
74,0.3073996574201163,2.0856375072589004,0.09042543619795951,turbulent_interface,0.030739965742011634,0.0017755804272307602,31.522969910875705,342790.1193916142,997.6954060178248,3.9202383468756135,0.0008030601186546409,1.8716438716875398e-05,2.110566342524791,0.16800193902751537,0.23016585824967659,8.522869233214374e-05,3.314109144458019
75,0.7908726353526796,4.527346175106312,1.6986855945678756,turbulent_interface,0.07908726353526796,0.005401187411381734,17.69777908125971,406869.9787357775,1000.4604441837481,4.874252214038853,0.0010469727607896084,1.811780139499812e-05,0.1400374778922751,0.41909831851370755,0.16384919536567072,0.32989389811931985,0.05417620828637637
76,0.1313835490567671,4.037136272615363,0.05797211377975399,turbulent_interface,0.013138354905676712,0.005936440025210453,25.93836727169333,377260.0045471461,998.8123265456613,4.395004731724605,0.0008912412834505126,1.8475624784311342e-05,0.8999260432011859,0.24510648638388008,4.721009171620387,2.227163884591335e-05,14.98502129197591
77,0.2571861880716785,1.9644343830863982,0.06741374339154893,wavy_interface,0.02571861880716785,0.0016172805583361863,29.2103514581246,396476.9695938931,998.1579297083751,4.568895521736999,0.000838074169249031,1.8616878199661594e-05,2.4565644785727336,0.1560918149219104,0.29170896413122127,4.118195413703636e-05,3.731239520103799
78,0.14041200404701054,4.571186006862941,0.10941868387938275,turbulent_interface,0.014041200404701054,0.004572435634401265,22.32874490448912,326872.69571256114,999.5342510191022,3.854521765083375,0.0009553246478129289,1.8319256362941237e-05,0.625432421202686,0.27885122941464624,5.299309878084314,8.101627920121685e-05,15.899184574921508
79,0.7360366035169373,1.70789189472769,0.2374783079387494,turbulent_interface,0.07360366035169373,0.0026087938305149896,29.510416234434366,169714.4243101441,998.097916753113,1.953805075945562,0.0008334155623494042,1.862980915010236e-05,1.4468534239841806,0.20010665660899046,0.026921046247700156,0.004046974615115549,0.020656605259900596
80,0.12126691015216279,0.9218464996628064,0.736465057844389,smooth_interface,0.01212669101521628,0.0004850961839376629,18.695520289982774,323651.2755191016,1000.2608959420035,3.8640469506915025,0.0010262593542504006,1.816128569591665e-05,3.3246427753439933,0.123848264630589,0.2889366294369017,0.003512047131779474,3.679942046324856
81,0.5417338291777153,4.140231867763418,0.10810476373959915,turbulent_interface,0.05417338291777153,0.004058759996217134,31.574476035087518,371321.0701359597,997.6851047929824,4.245808065497878,0.0008023030943791195,1.8718653520314558e-05,0.4934502576438305,0.29630755024755273,0.2920434156280467,0.0002782428868486895,0.024393571012663633
82,0.5570544197381537,4.58504602575923,0.9707639948739496,turbulent_interface,0.05570544197381538,0.005368704962477016,29.242692408708596,323182.98142317554,998.1514615182583,3.723876714858293,0.0008375703700697575,1.8618272081209793e-05,0.22815468622812293,0.3588066762856779,0.3387366239982879,0.02401577352976112,0.03297365565245592
83,0.2764382757459847,2.5670835654422,1.4217828164996253,turbulent_interface,0.02764382757459847,0.004621551110323982,20.538734796604032,451164.9100629243,999.8922530406792,5.35261651094536,0.00098941870390116,1.824150095201357e-05,0.8252861462655221,0.2539396728389774,0.4311750934409284,0.019305691254907942,4.464656223204915
84,0.5925841269114169,3.9671892228465064,0.2422071249956218,turbulent_interface,0.059258412691141696,0.004715507835906372,15.649600378228124,221151.8435129758,1000.8700799243544,2.6681612913251427,0.001091284855150317,1.8028395626096076e-05,0.512559770718581,0.29352997378288814,0.224096878372423,0.001767127734308909,0.0372473981212654
85,0.7141026430116324,2.108247115174777,1.7212175342895393,turbulent_interface,0.07141026430116325,0.0016260594928703416,19.121323483149073,302521.8297508891,1000.1757353033702,3.606522247645948,0.0010175870550673512,1.8179829785519013e-05,0.5964306086339322,0.2916930578196496,0.04358045426592253,0.18122630954722613,0.025381624723426137
86,0.6074894756689236,1.753609524844895,0.8283082273256671,turbulent_interface,0.060748947566892364,0.0019218752871343876,25.08127677263858,463407.34848186874,998.9837446454723,5.414119432010033,0.0009059193937650963,1.843854721914846e-05,1.112389673459858,0.21672303070561125,0.04166374253352605,0.022266468501971462,0.017613768520378006
87,0.14409624029393164,3.227781601059118,1.5366499906798599,turbulent_interface,0.014409624029393164,0.0018946342412162827,18.480861373881933,249629.525785642,1000.3038277252236,2.982500838059835,0.0010306689607601368,1.815193404130085e-05,0.5968225109185921,0.2846753470597059,2.5088401354090113,0.01611647472610798,10.863106018836856
88,0.7334550724170371,1.7146665982747356,1.4606768716027756,turbulent_interface,0.07334550724170372,0.0031100293853646172,15.72742813299036,477645.9053413973,1000.854514373402,5.761168181047323,0.0010895555683436533,1.80317963821506e-05,0.7163299373322206,0.2597508211815764,0.027326395348863247,0.15015419337542205,0.020733924132699897
