tau_s,R_x1x2
-0.029723,2.670753478176064e-10
-0.029722,2.6220383329523934e-10
-0.029721,2.56648531390561e-10
-0.02972,2.5044540150298017e-10
-0.029719,2.4363166523269484e-10
-0.029718,2.362457455860244e-10
-0.029717,2.2832829298244585e-10
-0.029716,2.199211209598515e-10
-0.029715,2.1106507629156113e-10
-0.029714,2.017995549572839e-10
-0.029713,1.921623821059863e-10
-0.029712,1.821931813740068e-10
-0.029711,1.7193207310305703e-10
-0.02971,1.6142156182063951e-10
-0.029709,1.5070412256237536e-10
-0.029708,1.3982157533367476e-10
-0.029707,1.288152403301663e-10
-0.029706,1.1772711140414079e-10
-0.029705,1.0659916119443046e-10
-0.029704,9.547318435377545e-11
-0.029703,8.438818156719208e-11
-0.029702,7.337802710632484e-11
-0.029701,6.247316797574361e-11
-0.0297,5.170174770885044e-11
-0.029699,4.109189276480013e-11
-0.029698,3.067102697160509e-11
-0.029697,2.0464791191948786e-11
-0.029696,1.0495867787135973e-11
-0.029695,7.849455707603032e-13
-0.029694,-8.648112416267395e-12
-0.029693,-1.7784208887153202e-11
-0.029692,-2.6606880128383638e-11
-0.029691,-3.5100823475254906e-11
-0.02969,-4.325520661142138e-11
-0.029689,-5.106219944233696e-11
-0.029688,-5.851443856954575e-11
-0.029687,-6.560644341839685e-11
-0.029686,-7.233136592225897e-11
-0.029685,-7.868347068627676e-11
-0.029684,-8.465730481677586e-11
-0.029683,-9.025065642264155e-11
-0.029682,-9.546127377284898e-11
-0.029681,-1.0028837248682976e-10
-0.02968,-1.0473117232322694e-10
-0.029679,-1.0879132508610687e-10
-0.029678,-1.1247299404607879e-10
-0.029677,-1.1578252332078086e-10
-0.029676,-1.1872617113921378e-10
-0.029675,-1.2131141395204598e-10
-0.029674,-1.2354649189445707e-10
-0.029673,-1.254383898857567e-10
-0.029672,-1.2699621936513318e-10
-0.029671,-1.2822904106643464e-10
-0.02967,-1.291471388604906e-10
-0.029669,-1.2976047039652865e-10
-0.029668,-1.3008039858606128e-10
-0.029667,-1.30118727684021e-10
-0.029666,-1.29887944397827e-10
-0.029665,-1.2940150582128103e-10
-0.029664,-1.2867329021294912e-10
-0.029663,-1.2771666670838993e-10
-0.029662,-1.2654413986537193e-10
-0.029661,-1.2516860332753924e-10
-0.02966,-1.2360287416312432e-10
-0.029659,-1.218591084600323e-10
-0.029658,-1.1994976964261798e-10
-0.029657,-1.1788650312357478e-10
-0.029656,-1.156816372854842e-10
-0.029655,-1.1334710444013278e-10
-0.029654,-1.1089581168360181e-10
-0.029653,-1.0834013422330221e-10
-0.029652,-1.056928187608719e-10
-0.029651,-1.0296585659186045e-10
-0.02965,-1.0017063054773543e-10
-0.029649,-9.731783182360232e-11
-0.029648,-9.441816144519383e-11
-0.029647,-9.148220221201578e-11
-0.029646,-8.852015508131849e-11
-0.029645,-8.554170529047648e-11
-0.029644,-8.255622453159757e-11
-0.029643,-7.957368882166015e-11
-0.029642,-7.660336275067595e-11
-0.029641,-7.365515041682456e-11
-0.02964,-7.073824604352316e-11
-0.029639,-6.786121741040713e-11
-0.029638,-6.503148004412651e-11
-0.029637,-6.225605184833209e-11
-0.029636,-5.95408771187067e-11
-0.029635,-5.689206119212839e-11
-0.029634,-5.431469943788317e-11
-0.029633,-5.1813947243822953e-11
-0.029632,-4.9393645798166594e-11
-0.029631,-4.7058053314685824e-11
-0.02963,-4.481013036436505e-11
-0.029629,-4.265346072821154e-11
-0.029628,-4.059095970458455e-11
-0.029627,-3.86246790488561e-11
-0.029626,-3.6756315579017e-11
-0.029625,-3.498614662223392e-11
-0.029624,-3.331466267506282e-11
-0.029623,-3.1742081046104434e-11
-0.029622,-3.026774463554223e-11
-0.029621,-2.8891538580258688e-11
-0.02962,-2.7613325251473322e-11
-0.029619,-2.6432064413610435e-11
-0.029618,-2.534674687518014e-11
-0.029617,-2.4356086634927326e-11
-0.029616,-2.3459361659155953e-11
-0.029615,-2.2654721720351114e-11
-0.029614,-2.1940262781249154e-11
-0.029613,-2.131356029874749e-11
-0.029612,-2.077210177150038e-11
-0.029611,-2.0312969055440692e-11
-0.02961,-1.993351098563936e-11
-0.029609,-1.9630608924975e-11
-0.029608,-1.9401483651664524e-11
-0.029607,-1.9242639342943826e-11
-0.029606,-1.9151651197009616e-11
-0.029605,-1.912482496764925e-11
-0.029604,-1.9158439503775704e-11
-0.029603,-1.9249158600966138e-11
-0.029602,-1.9393627428346214e-11
-0.029601,-1.9587899247805278e-11
-0.0296,-1.982834604051378e-11
-0.029599,-2.0110803759760327e-11
-0.029598,-2.0432012776533764e-11
-0.029597,-2.078829747107294e-11
-0.029596,-2.117617055773735e-11
-0.029595,-2.1592813233534498e-11
-0.029594,-2.2034959660636055e-11
-0.029593,-2.2499921421209974e-11
-0.029592,-2.2984863155417974e-11
-0.029591,-2.3486848092741436e-11
-0.02959,-2.4003245764308505e-11
-0.029589,-2.453102665539417e-11
-0.029588,-2.5068273146947226e-11
-0.029587,-2.561238283912341e-11
-0.029586,-2.6160932870374784e-11
-0.029585,-2.671190020110872e-11
-0.029584,-2.726353911889924e-11
-0.029583,-2.781412046816614e-11
-0.029582,-2.8361897501680588e-11
-0.029581,-2.8904891676372954e-11
-0.02958,-2.944245934486389e-11
-0.029579,-2.997272906617986e-11
-0.029578,-3.0494146049022677e-11
-0.029577,-3.100523518191444e-11
-0.029576,-3.150509618636635e-11
-0.029575,-3.199229016900063e-11
-0.029574,-3.2466318872239854e-11
-0.029573,-3.2925816873709365e-11
-0.029572,-3.337062688337432e-11
-0.029571,-3.380011560188399e-11
-0.02957,-3.4214003632466e-11
-0.029569,-3.461169544607401e-11
-0.029568,-3.49931956993209e-11
-0.029567,-3.5358361072010465e-11
-0.029566,-3.570699909081062e-11
-0.029565,-3.6039145456420054e-11
-0.029564,-3.635435468620724e-11
-0.029563,-3.6652961538897623e-11
-0.029562,-3.693500533699989e-11
-0.029561,-3.720090828008122e-11
-0.02956,-3.745051100850106e-11
-0.029559,-3.768465352348155e-11
-0.029558,-3.7903235190444525e-11
-0.029557,-3.810667950246069e-11
-0.029556,-3.8295163669519955e-11
-0.029555,-3.84691274828381e-11
-0.029554,-3.862905212574535e-11
-0.029553,-3.877527804838287e-11
-0.029552,-3.890781145956782e-11
-0.029551,-3.9027194595999195e-11
-0.02955,-3.9133462640974256e-11
-0.029549,-3.922791892869605e-11
-0.029548,-3.931050292319722e-11
-0.029547,-3.9382084376282165e-11
-0.029546,-3.94430011510849e-11
-0.029545,-3.9494132830037014e-11
-0.029544,-3.95357608795166e-11
-0.029543,-3.95686241487662e-11
-0.029542,-3.9592956503232324e-11
-0.029541,-3.960961269007789e-11
-0.02954,-3.961962130334643e-11
-0.029539,-3.9622863082008236e-11
-0.029538,-3.9620198723342684e-11
-0.029537,-3.961200308468607e-11
-0.029536,-3.959914462433921e-11
-0.029535,-3.958215730057822e-11
-0.029534,-3.9561730292108326e-11
-0.029533,-3.9538372721936966e-11
-0.029532,-3.951260923511452e-11
-0.029531,-3.948469542794758e-11
-0.02953,-3.9455340140395695e-11
-0.029529,-3.942493517469201e-11
-0.029528,-3.939391010337406e-11
-0.029527,-3.9362298945585884e-11
-0.029526,-3.933126106858254e-11
-0.029525,-3.9300635043117734e-11
-0.029524,-3.9270586437649196e-11
-0.029523,-3.9241611957550046e-11
-0.029522,-3.9214053087764315e-11
-0.029521,-3.918820371230444e-11
-0.02952,-3.916375132070648e-11
-0.029519,-3.9141201284817525e-11
-0.029518,-3.912032478385502e-11
-0.029517,-3.910127820240127e-11
-0.029516,-3.9083813834521504e-11
-0.029515,-3.906808069182767e-11
-0.029514,-3.9053960806793637e-11
-0.029513,-3.904163009590573e-11
-0.029512,-3.903061875866519e-11
-0.029511,-3.9020967152383594e-11
-0.02951,-3.901214235358768e-11
-0.029509,-3.900427448873719e-11
-0.029508,-3.899720186988513e-11
-0.029507,-3.899086059795485e-11
-0.029506,-3.898484735853143e-11
-0.029505,-3.8978892068068186e-11
-0.029504,-3.897288607226478e-11
-0.029503,-3.896707048018773e-11
-0.029502,-3.8960826479726374e-11
-0.029501,-3.8953990572028695e-11
-0.0295,-3.8947231239742703e-11
-0.029499,-3.8939843264718853e-11
-0.029498,-3.893192857503891e-11
-0.029497,-3.8922851284344994e-11
-0.029496,-3.8913321267399525e-11
-0.029495,-3.890260019236141e-11
-0.029494,-3.889123598734538e-11
-0.029493,-3.8878785239325636e-11
-0.029492,-3.886536384622256e-11
-0.029491,-3.885088281499015e-11
-0.02949,-3.88358264333672e-11
-0.029489,-3.881938884862595e-11
-0.029488,-3.8802329864766864e-11
-0.029487,-3.878452918595738e-11
-0.029486,-3.8766017597582604e-11
-0.029485,-3.874716659386953e-11
-0.029484,-3.872750947872798e-11
-0.029483,-3.870777371856902e-11
-0.029482,-3.868774924841192e-11
-0.029481,-3.8667784796820746e-11
-0.02948,-3.8647991087701586e-11
-0.029479,-3.862869602421092e-11
-0.029478,-3.860990413361126e-11
-0.029477,-3.859200825293859e-11
-0.029476,-3.8574970223837434e-11
-0.029475,-3.85588500648737e-11
-0.029474,-3.854401409626007e-11
-0.029473,-3.8530654791328645e-11
-0.029472,-3.8518385133809516e-11
-0.029471,-3.850749383370082e-11
-0.02947,-3.8497853610250685e-11
-0.029469,-3.84896414147483e-11
-0.029468,-3.848263166017003e-11
-0.029467,-3.847691747877333e-11
-0.029466,-3.8472477657099566e-11
-0.029465,-3.846914610928959e-11
-0.029464,-3.8466923352744844e-11
-0.029463,-3.8465596735477445e-11
-0.029462,-3.8465027593904076e-11
-0.029461,-3.84652242064476e-11
-0.02946,-3.846622589561675e-11
-0.029459,-3.846776904538274e-11
-0.029458,-3.846974629494879e-11
-0.029457,-3.8471751742892795e-11
-0.029456,-3.847418559922113e-11
-0.029455,-3.8477078908019596e-11
-0.029454,-3.848029093609916e-11
-0.029453,-3.8483426388767036e-11
-0.029452,-3.848690953519609e-11
-0.029451,-3.8490405099259485e-11
-0.02945,-3.8494122111135065e-11
-0.029449,-3.849714800405006e-11
-0.029448,-3.850040750371086e-11
-0.029447,-3.8503356691863805e-11
-0.029446,-3.8506197225716386e-11
-0.029445,-3.8508501731687127e-11
-0.029444,-3.851028366221322e-11
-0.029443,-3.8511246028873663e-11
-0.029442,-3.8511968321270413e-11
-0.029441,-3.8512171142631106e-11
-0.02944,-3.8511496451165944e-11
-0.029439,-3.8510061955700324e-11
-0.029438,-3.850784359706773e-11
-0.029437,-3.8504530158307817e-11
-0.029436,-3.85003536939621e-11
-0.029435,-3.849524280263318e-11
-0.029434,-3.8489372366004525e-11
-0.029433,-3.848247023092376e-11
-0.029432,-3.84745705458853e-11
-0.029431,-3.84662507308854e-11
-0.02943,-3.845641389489174e-11
-0.029429,-3.844605280189878e-11
-0.029428,-3.843504935503006e-11
-0.029427,-3.8422863516542646e-11
-0.029426,-3.841000091698435e-11
-0.029425,-3.839602279994223e-11
-0.029424,-3.838088363409043e-11
-0.029423,-3.8364686899715e-11
-0.029422,-3.834720494018661e-11
-0.029421,-3.832796381579505e-11
-0.02942,-3.830769823657142e-11
-0.029419,-3.8285528232033055e-11
-0.029418,-3.8261655718088154e-11
-0.029417,-3.8235297219620816e-11
-0.029416,-3.820711643331581e-11
-0.029415,-3.81763300134076e-11
-0.029414,-3.8143259783585866e-11
-0.029413,-3.810739972525173e-11
-0.029412,-3.8068735351165135e-11
-0.029411,-3.8027316331863406e-11
-0.02941,-3.798292328914007e-11
-0.029409,-3.793552595501145e-11
-0.029408,-3.7885386910703446e-11
-0.029407,-3.78325850599342e-11
-0.029406,-3.777708703031143e-11
-0.029405,-3.771914376152887e-11
-0.029404,-3.765858088930448e-11
-0.029403,-3.759586148791843e-11
-0.029402,-3.75308386153645e-11
-0.029401,-3.746411659651333e-11
-0.0294,-3.7395422243409684e-11
-0.029399,-3.7325142054922055e-11
-0.029398,-3.7253556980027096e-11
-0.029397,-3.718065718809764e-11
-0.029396,-3.710656944248412e-11
-0.029395,-3.7031968434651694e-11
-0.029394,-3.695679000682301e-11
-0.029393,-3.688190339340104e-11
-0.029392,-3.680666287740072e-11
-0.029391,-3.6731815586487455e-11
-0.02939,-3.665781683391995e-11
-0.029389,-3.658479170149399e-11
-0.029388,-3.651292994618416e-11
-0.029387,-3.644306005703079e-11
-0.029386,-3.6375102483563955e-11
-0.029385,-3.630958911445406e-11
-0.029384,-3.6247219476434915e-11
-0.029383,-3.6188035996423824e-11
-0.029382,-3.613244017793073e-11
-0.029381,-3.6081402666038935e-11
-0.02938,-3.603474961386786e-11
-0.029379,-3.599329955048031e-11
-0.029378,-3.595673996541235e-11
-0.029377,-3.592542476124234e-11
-0.029376,-3.589958573381106e-11
-0.029375,-3.587985411286354e-11
-0.029374,-3.5865613155894816e-11
-0.029373,-3.5857323350177877e-11
-0.029372,-3.58551616470019e-11
-0.029371,-3.5858932468626235e-11
-0.02937,-3.5868777583042785e-11
-0.029369,-3.588445213002463e-11
-0.029368,-3.590591665771273e-11
-0.029367,-3.593298296133677e-11
-0.029366,-3.596605008674992e-11
-0.029365,-3.600449404782719e-11
-0.029364,-3.604777571227815e-11
-0.029363,-3.60963193492757e-11
-0.029362,-3.6149941798713474e-11
-0.029361,-3.6208733088440363e-11
-0.02936,-3.627216650380029e-11
-0.029359,-3.6340314351643126e-11
-0.029358,-3.641303835643662e-11
-0.029357,-3.649057199557623e-11
-0.029356,-3.657221380207274e-11
-0.029355,-3.66580444905493e-11
-0.029354,-3.6748022668891484e-11
-0.029353,-3.6842396689785854e-11
-0.029352,-3.693998066915406e-11
-0.029351,-3.704172041681078e-11
-0.02935,-3.7146134095059506e-11
-0.029349,-3.725398254270355e-11
-0.029348,-3.736498869127698e-11
-0.029347,-3.747891841663255e-11
-0.029346,-3.7595153682761726e-11
-0.029345,-3.7713727603356044e-11
-0.029344,-3.7834242814117013e-11
-0.029343,-3.7956524433361164e-11
-0.029342,-3.8079972275429304e-11
-0.029341,-3.820476846562492e-11
-0.02934,-3.8330321096711685e-11
-0.029339,-3.845643381484681e-11
-0.029338,-3.85827012360096e-11
-0.029337,-3.8709127240710794e-11
-0.029336,-3.883534525003698e-11
-0.029335,-3.896117520829042e-11
-0.029334,-3.9086552957693736e-11
-0.029333,-3.921100455853675e-11
-0.029332,-3.933420404791832e-11
-0.029331,-3.945602931910091e-11
-0.02933,-3.9576151304774815e-11
-0.029329,-3.969375419223475e-11
-0.029328,-3.9808673577176206e-11
-0.029327,-3.9920775840679804e-11
-0.029326,-4.002921438465516e-11
-0.029325,-4.0133947299586405e-11
-0.029324,-4.0234165887037915e-11
-0.029323,-4.032925392190615e-11
-0.029322,-4.041904273132484e-11
-0.029321,-4.050307182802095e-11
-0.02932,-4.0580270191033683e-11
-0.029319,-4.065080338882076e-11
-0.029318,-4.071357142594126e-11
-0.029317,-4.076808070143064e-11
-0.029316,-4.081376517812411e-11
-0.029315,-4.0850726266702015e-11
-0.029314,-4.087843000888824e-11
-0.029313,-4.0897147523032295e-11
-0.029312,-4.0906127542257305e-11
-0.029311,-4.090562876727846e-11
-0.02931,-4.089559117952983e-11
-0.029309,-4.087582864384685e-11
-0.029308,-4.0846560150384904e-11
-0.029307,-4.0808075831996076e-11
-0.029306,-4.0760369350512824e-11
-0.029305,-4.0703312390380444e-11
-0.029304,-4.063745132750935e-11
-0.029303,-4.0563085219926307e-11
-0.029302,-4.0480204754405553e-11
-0.029301,-4.038925800058577e-11
-0.0293,-4.0291200081507365e-11
-0.029299,-4.018581058416102e-11
-0.029298,-4.0073616223202814e-11
-0.029297,-3.995452490117815e-11
-0.029296,-3.982985961354441e-11
-0.029295,-3.969925766189893e-11
-0.029294,-3.956357638041178e-11
-0.029293,-3.9422878374656044e-11
-0.029292,-3.92780928976006e-11
-0.029291,-3.9129666984081264e-11
-0.02929,-3.8977791037824425e-11
-0.029289,-3.882336223291026e-11
-0.029288,-3.866712045338419e-11
-0.029287,-3.850964622365104e-11
-0.029286,-3.83517322027021e-11
-0.029285,-3.81937250494957e-11
-0.029284,-3.803629842069414e-11
-0.029283,-3.7879564075006376e-11
-0.029282,-3.772453508443303e-11
-0.029281,-3.757197823789385e-11
-0.02928,-3.7421613103813596e-11
-0.029279,-3.727387727445199e-11
-0.029278,-3.712972419129478e-11
-0.029277,-3.698940906259749e-11
-0.029276,-3.6852460147606004e-11
-0.029275,-3.6720051947567194e-11
-0.029274,-3.6591835733917025e-11
-0.029273,-3.646875421206156e-11
-0.029272,-3.6350027140643864e-11
-0.029271,-3.623622366123729e-11
-0.02927,-3.6126849138074454e-11
-0.029269,-3.6022572700555126e-11
-0.029268,-3.592334066828092e-11
-0.029267,-3.582955027619998e-11
-0.029266,-3.574112999356456e-11
-0.029265,-3.565840630067719e-11
-0.029264,-3.5581652902894547e-11
-0.029263,-3.551113108793895e-11
-0.029262,-3.5446948475307893e-11
-0.029261,-3.538957900471157e-11
-0.02926,-3.5339548356003234e-11
-0.029259,-3.529653198913568e-11
-0.029258,-3.5261333816581304e-11
-0.029257,-3.5233592821492095e-11
-0.029256,-3.521426373885738e-11
-0.029255,-3.520316340857082e-11
-0.029254,-3.5201189004712635e-11
-0.029253,-3.520809734861056e-11
-0.029252,-3.522424441244868e-11
-0.029251,-3.524937356511752e-11
-0.02925,-3.528401255607605e-11
-0.029249,-3.532775225014323e-11
-0.029248,-3.5380630029572386e-11
-0.029247,-3.544212836358283e-11
-0.029246,-3.5512579811943905e-11
-0.029245,-3.559128898713324e-11
-0.029244,-3.567810687753889e-11
-0.029243,-3.577294449011485e-11
-0.029242,-3.5875383764505383e-11
-0.029241,-3.5985319150818725e-11
-0.02924,-3.610250850518545e-11
-0.029239,-3.6226429640212e-11
-0.029238,-3.635675956805547e-11
-0.029237,-3.649307621849908e-11
-0.029236,-3.6634684850772227e-11
-0.029235,-3.67811487780677e-11
-0.029234,-3.6931801587343214e-11
-0.029233,-3.70868429955509e-11
-0.029232,-3.724471355477969e-11
