temperature,rubber_content,specimen_type,phase_name,chemical_formula,weight_percent,volume_percent,crystallite_size_nm,lattice_strain,preferred_orientation,rwp_percent,gof,amorphous_content_percent,measurement_time_min,specimen_id,refinement_method,software,analysis_date
20,5,control,Quartz,SiO₂,1.3627764612671176,1.226498815140406,271.29569187595587,0.0007088423574165985,0.944090982036742,12.239596894769413,1.2321268237517033,25.0,60,XRD_5_20_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
20,5,control,Portlandite,Ca(OH)₂,7.87726675177129,7.089540076594162,171.75307723983178,0.0008766798631748016,1.1084564463657547,12.239596894769413,1.2321268237517033,25.0,60,XRD_5_20_control_Por,Rietveld,TOPAS-Academic,2025-10-18
20,5,control,Ettringite,Ca₆Al₂(SO₄)₃(OH)₁₂·26H₂O,3.929752945067734,3.5367776505609605,31.847767628240742,0.0010662685986103369,0.8953142686422111,12.239596894769413,1.2321268237517033,25.0,60,XRD_5_20_control_Ett,Rietveld,TOPAS-Academic,2025-10-18
20,10,control,C3S,3CaO·SiO₂,32.096170988853274,28.886553889967946,97.42995315045107,0.001204619579648949,1.010961779412409,9.140895437035411,1.1216894774713724,30.0,60,XRD_10_20_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
20,10,control,C2S,2CaO·SiO₂,11.8525450950239,10.667290585521512,174.68732344878526,0.0009535892324229749,1.0974170698073646,9.140895437035411,1.1216894774713724,30.0,60,XRD_10_20_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
20,10,control,C3A,3CaO·Al₂O₃,4.125481279083936,3.712933151175543,105.24645433119737,0.0005523449942024691,0.8580276279897451,9.140895437035411,1.1216894774713724,30.0,60,XRD_10_20_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
20,10,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,6.668592140744598,6.001732926670138,127.03671381569535,0.0008719046225599294,0.9511694269975715,9.140895437035411,1.1216894774713724,30.0,60,XRD_10_20_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
20,10,control,Gypsum,CaSO₄·2H₂O,1.706545329343395,1.5358907964090556,93.57746956475745,0.0009022827764207179,1.121479281877644,9.140895437035411,1.1216894774713724,30.0,60,XRD_10_20_control_Gyp,Rietveld,TOPAS-Academic,2025-10-18
20,10,control,Calcite,CaCO₃,1.2068318236595585,1.0861486412936028,186.8727417039292,0.0014107491115591083,1.076655831136052,9.140895437035411,1.1216894774713724,30.0,60,XRD_10_20_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
20,10,control,Quartz,SiO₂,1.161432870129218,1.0452895831162963,381.02323641702617,0.0006266944521848958,1.0256478845618406,9.140895437035411,1.1216894774713724,30.0,60,XRD_10_20_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
20,10,control,Portlandite,Ca(OH)₂,7.4280007486066495,6.685200673745984,115.59942607832262,0.0009717738500571101,1.0069231552223303,9.140895437035411,1.1216894774713724,30.0,60,XRD_10_20_control_Por,Rietveld,TOPAS-Academic,2025-10-18
20,10,control,Ettringite,Ca₆Al₂(SO₄)₃(OH)₁₂·26H₂O,3.7543997245554697,3.378959752099923,58.602348939043424,0.001261665439394507,0.9195910847497116,9.140895437035411,1.1216894774713724,30.0,60,XRD_10_20_control_Ett,Rietveld,TOPAS-Academic,2025-10-18
20,15,control,C3S,3CaO·SiO₂,30.283558926325195,27.255203033692677,92.87891190943375,0.0011453163435019417,0.8504414429955267,4.6371221056439635,1.3736717586477483,35.0,60,XRD_15_20_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
20,15,control,C2S,2CaO·SiO₂,9.775964799076691,8.798368319169022,108.50116716052825,0.0007927795912113826,1.008343207818244,4.6371221056439635,1.3736717586477483,35.0,60,XRD_15_20_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
20,15,control,C3A,3CaO·Al₂O₃,5.260079531851597,4.734071578666438,139.93844148884799,0.00134352684272764,1.0985053078403335,4.6371221056439635,1.3736717586477483,35.0,60,XRD_15_20_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
20,15,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,4.481348111821367,4.033213300639231,88.48986279627195,0.0010938208228025853,0.8552875266607305,4.6371221056439635,1.3736717586477483,35.0,60,XRD_15_20_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
20,15,control,Gypsum,CaSO₄·2H₂O,1.7532743554409458,1.5779469198968512,91.58141725395186,0.0012862862484579547,0.9671186258353135,4.6371221056439635,1.3736717586477483,35.0,60,XRD_15_20_control_Gyp,Rietveld,TOPAS-Academic,2025-10-18
20,15,control,Calcite,CaCO₃,1.4195682194505594,1.2776113975055035,203.12801540515738,0.000822512310945085,0.9535337856644086,4.6371221056439635,1.3736717586477483,35.0,60,XRD_15_20_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
20,15,control,Quartz,SiO₂,1.427136571996517,1.2844229147968653,708.6377225917844,0.0010073267084697818,0.8166936857933094,4.6371221056439635,1.3736717586477483,35.0,60,XRD_15_20_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
20,15,control,Portlandite,Ca(OH)₂,6.741865902067042,6.0676793118603385,240.39013357897653,0.0015063175800095825,0.9507131550096344,4.6371221056439635,1.3736717586477483,35.0,60,XRD_15_20_control_Por,Rietveld,TOPAS-Academic,2025-10-18
20,15,control,Ettringite,Ca₆Al₂(SO₄)₃(OH)₁₂·26H₂O,3.8572035819700807,3.4714832237730726,57.67250447205987,0.001363588635588949,1.2303299069499054,4.6371221056439635,1.3736717586477483,35.0,60,XRD_15_20_control_Ett,Rietveld,TOPAS-Academic,2025-10-18
20,20,control,C3S,3CaO·SiO₂,27.4486100050012,24.70374900450108,92.2750787248589,0.0014064207053001757,0.880988064929345,8.622776203667028,1.3506628396722624,40.0,60,XRD_20_20_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
20,20,control,C2S,2CaO·SiO₂,9.817696280398522,8.83592665235867,99.53031233048318,0.0013072745682996393,1.0851241500443183,8.622776203667028,1.3506628396722624,40.0,60,XRD_20_20_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
20,20,control,C3A,3CaO·Al₂O₃,4.445947203766624,4.001352483389962,71.74027833077695,0.0013512305048601987,1.103277809789171,8.622776203667028,1.3506628396722624,40.0,60,XRD_20_20_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
20,20,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,4.773310608745132,4.295979547870619,104.92832227091404,0.0011615133476294134,0.9003292086663115,8.622776203667028,1.3506628396722624,40.0,60,XRD_20_20_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
20,20,control,Gypsum,CaSO₄·2H₂O,1.6015391451342156,1.4413852306207942,83.53777591017842,0.0006207537434149787,1.0462219493888953,8.622776203667028,1.3506628396722624,40.0,60,XRD_20_20_control_Gyp,Rietveld,TOPAS-Academic,2025-10-18
20,20,control,Calcite,CaCO₃,0.9904235015772136,0.8913811514194923,214.47415534523793,0.0008460844558504665,1.014402039254816,8.622776203667028,1.3506628396722624,40.0,60,XRD_20_20_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
20,20,control,Quartz,SiO₂,1.2038258945830513,1.0834433051247463,588.1401093604354,0.0011105467978117104,0.8034876008023755,8.622776203667028,1.3506628396722624,40.0,60,XRD_20_20_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
20,20,control,Portlandite,Ca(OH)₂,6.195261241498769,5.575735117348892,156.09501308318173,0.0008492457671493893,1.0227135823013938,8.622776203667028,1.3506628396722624,40.0,60,XRD_20_20_control_Por,Rietveld,TOPAS-Academic,2025-10-18
20,20,control,Ettringite,Ca₆Al₂(SO₄)₃(OH)₁₂·26H₂O,3.5233861192952745,3.171047507365747,47.81666507283393,0.0015991362072217685,1.1377336153514566,8.622776203667028,1.3506628396722624,40.0,60,XRD_20_20_control_Ett,Rietveld,TOPAS-Academic,2025-10-18
20,25,control,C3S,3CaO·SiO₂,23.711314249879184,21.340182824891265,90.98035879312376,0.001547773166017015,1.077440627226983,10.95119894926147,1.4950206641021688,45.0,60,XRD_25_20_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
20,25,control,C2S,2CaO·SiO₂,10.439094222643625,9.395184800379264,83.89599671927,0.001194348563146642,0.9368442538785372,10.95119894926147,1.4950206641021688,45.0,60,XRD_25_20_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
20,25,control,C3A,3CaO·Al₂O₃,3.731542851504908,3.3583885663544173,102.90583909199282,0.0011584745146964773,0.786714211556287,10.95119894926147,1.4950206641021688,45.0,60,XRD_25_20_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
20,25,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,4.1777277708264124,3.7599549937437713,90.83628320468617,0.0008954793240768842,0.9731550882657583,10.95119894926147,1.4950206641021688,45.0,60,XRD_25_20_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
20,25,control,Gypsum,CaSO₄·2H₂O,1.6791831115076206,1.5112648003568585,89.81749965712493,0.0009373749491356012,1.295789982609503,10.95119894926147,1.4950206641021688,45.0,60,XRD_25_20_control_Gyp,Rietveld,TOPAS-Academic,2025-10-18
20,25,control,Calcite,CaCO₃,1.0382495191571972,0.9344245672414775,164.2695042819046,0.0009870725635236692,0.9425846709549001,10.95119894926147,1.4950206641021688,45.0,60,XRD_25_20_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
20,25,control,Quartz,SiO₂,0.9440967264465365,0.8496870538018829,824.4733780283864,0.0012418017844265535,0.9799361133168374,10.95119894926147,1.4950206641021688,45.0,60,XRD_25_20_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
20,25,control,Portlandite,Ca(OH)₂,5.584588702717753,5.026129832445978,193.37236359734624,0.0010056452944576734,1.0123326305484444,10.95119894926147,1.4950206641021688,45.0,60,XRD_25_20_control_Por,Rietveld,TOPAS-Academic,2025-10-18
20,25,control,Ettringite,Ca₆Al₂(SO₄)₃(OH)₁₂·26H₂O,3.6942028453167652,3.324782560785089,49.395020869759165,0.0006197536095145319,0.7526506508546388,10.95119894926147,1.4950206641021688,45.0,60,XRD_25_20_control_Ett,Rietveld,TOPAS-Academic,2025-10-18
100,0,control,C3S,3CaO·SiO₂,36.319785557187444,32.6878070014687,117.12187380537273,0.002822686219571887,0.7805967749268713,10.374999221928805,1.0177923434890364,24.0,60,XRD_0_100_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
100,0,control,C2S,2CaO·SiO₂,14.003105945308851,12.602795350777967,169.56314311925922,0.0010769465988940156,0.995733460851462,10.374999221928805,1.0177923434890364,24.0,60,XRD_0_100_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
100,0,control,C3A,3CaO·Al₂O₃,4.717962738413876,4.246166464572489,126.20026458177047,0.002042182444462308,1.0395011784543968,10.374999221928805,1.0177923434890364,24.0,60,XRD_0_100_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
100,0,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.327551127538818,4.794796014784937,149.92029176061493,0.0021075049202191,1.110611704893874,10.374999221928805,1.0177923434890364,24.0,60,XRD_0_100_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
100,0,control,Gypsum,CaSO₄·2H₂O,1.7275910187378343,1.554831916864051,76.35683476205303,0.0019408110809880346,0.945609658501808,10.374999221928805,1.0177923434890364,24.0,60,XRD_0_100_control_Gyp,Rietveld,TOPAS-Academic,2025-10-18
100,0,control,Calcite,CaCO₃,1.5542648592738417,1.3988383733464576,188.34715547230135,0.0015117176088263544,0.9624918710911721,10.374999221928805,1.0177923434890364,24.0,60,XRD_0_100_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
100,0,control,Quartz,SiO₂,1.3362738106847494,1.2026464296162744,517.5438565334025,0.0013959742469129288,1.1465881800529647,10.374999221928805,1.0177923434890364,24.0,60,XRD_0_100_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
100,0,control,Portlandite,Ca(OH)₂,8.638027292090069,7.774224562881062,147.87429028732438,0.0026107762094659853,1.0630315496048934,10.374999221928805,1.0177923434890364,24.0,60,XRD_0_100_control_Por,Rietveld,TOPAS-Academic,2025-10-18
100,0,control,Ettringite,Ca₆Al₂(SO₄)₃(OH)₁₂·26H₂O,2.375437650764522,2.13789388568807,57.75963502883697,0.0012017148204969562,0.773728428909405,10.374999221928805,1.0177923434890364,24.0,60,XRD_0_100_control_Ett,Rietveld,TOPAS-Academic,2025-10-18
100,0,heated,C3S,3CaO·SiO₂,35.922216866662666,32.3299951799964,72.41947908676224,0.0013662134005880493,1.0159899813849576,8.706914057325896,1.143718143279151,24.0,60,XRD_0_100_heated_C3S,Rietveld,TOPAS-Academic,2025-10-18
100,0,heated,C2S,2CaO·SiO₂,14.662037716114138,13.195833944502725,108.06860276680484,0.0015318041063276467,1.1608994387296976,8.706914057325896,1.143718143279151,24.0,60,XRD_0_100_heated_C2S,Rietveld,TOPAS-Academic,2025-10-18
100,0,heated,C3A,3CaO·Al₂O₃,4.960768885075247,4.464691996567722,75.71729369690816,0.0012910934254945381,1.0162551884094657,8.706914057325896,1.143718143279151,24.0,60,XRD_0_100_heated_C3A,Rietveld,TOPAS-Academic,2025-10-18
100,0,heated,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.338084330896511,4.8042758978068605,160.3610444777148,0.0016642403642684964,1.0022637254291122,8.706914057325896,1.143718143279151,24.0,60,XRD_0_100_heated_C4A,Rietveld,TOPAS-Academic,2025-10-18
100,0,heated,Gypsum,CaSO₄·2H₂O,1.7435556972279573,1.5692001275051617,108.91678562357927,0.0018253322255279943,1.0819312093488997,8.706914057325896,1.143718143279151,24.0,60,XRD_0_100_heated_Gyp,Rietveld,TOPAS-Academic,2025-10-18
100,0,heated,Calcite,CaCO₃,1.307027127439574,1.1763244146956167,194.81670500536254,0.0025082003846631953,0.9104085182906513,8.706914057325896,1.143718143279151,24.0,60,XRD_0_100_heated_Cal,Rietveld,TOPAS-Academic,2025-10-18
100,0,heated,Quartz,SiO₂,1.003615599479061,0.9032540395311549,516.9673983099667,0.0010562396942487764,0.9874160877329825,8.706914057325896,1.143718143279151,24.0,60,XRD_0_100_heated_Qua,Rietveld,TOPAS-Academic,2025-10-18
100,0,heated,Portlandite,Ca(OH)₂,8.6653046934164,7.79877422407476,141.19861044451278,0.001684581072745451,1.0678524289303706,8.706914057325896,1.143718143279151,24.0,60,XRD_0_100_heated_Por,Rietveld,TOPAS-Academic,2025-10-18
100,0,heated,Ettringite,Ca₆Al₂(SO₄)₃(OH)₁₂·26H₂O,2.3973890836884415,2.1576501753195974,47.91676719992311,0.002464972972090416,0.9945721274407012,8.706914057325896,1.143718143279151,24.0,60,XRD_0_100_heated_Ett,Rietveld,TOPAS-Academic,2025-10-18
100,5,control,C3S,3CaO·SiO₂,34.94952731427687,31.454574582849183,113.86306448114408,0.0011521689631145884,0.8634477403698775,10.108721038431735,0.748254018773621,29.0,60,XRD_5_100_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
100,5,control,C2S,2CaO·SiO₂,11.490024268427824,10.341021841585041,154.41279956963763,0.0013050313031129652,1.068524737401951,10.108721038431735,0.748254018773621,29.0,60,XRD_5_100_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
100,5,control,C3A,3CaO·Al₂O₃,4.1353338654801135,3.7218004789321024,102.13733241693606,0.0016885570635938923,0.990848943808902,10.108721038431735,0.748254018773621,29.0,60,XRD_5_100_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
100,5,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.815601737824712,5.234041564042241,88.31531509705222,0.0017149789036019496,0.8673499228834494,10.108721038431735,0.748254018773621,29.0,60,XRD_5_100_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
100,5,control,Gypsum,CaSO₄·2H₂O,1.637963602114494,1.4741672419030447,94.32609904399968,0.002261405390625345,0.9132594074029979,10.108721038431735,0.748254018773621,29.0,60,XRD_5_100_control_Gyp,Rietveld,TOPAS-Academic,2025-10-18
100,5,control,Calcite,CaCO₃,1.4145391923061452,1.2730852730755307,166.28404187679484,0.002361691383764042,1.2039929898210144,10.108721038431735,0.748254018773621,29.0,60,XRD_5_100_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
100,5,control,Quartz,SiO₂,1.3575139433027277,1.2217625489724548,501.9194015085826,0.0020859176603781992,1.0197161267069665,10.108721038431735,0.748254018773621,29.0,60,XRD_5_100_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
100,5,control,Portlandite,Ca(OH)₂,7.9472961233596875,7.152566511023719,137.74250924495382,0.0014648234036171942,1.2889522957160007,10.108721038431735,0.748254018773621,29.0,60,XRD_5_100_control_Por,Rietveld,TOPAS-Academic,2025-10-18
100,5,control,Ettringite,Ca₆Al₂(SO₄)₃(OH)₁₂·26H₂O,2.2521999529074295,2.0269799576166867,66.89546180477676,0.002452765899172331,1.1421024277174463,10.108721038431735,0.748254018773621,29.0,60,XRD_5_100_control_Ett,Rietveld,TOPAS-Academic,2025-10-18
100,5,heated,C3S,3CaO·SiO₂,33.35535913927561,30.019823225348052,95.68638499925575,0.0011834266279714006,1.0097053354959127,7.75957375150126,1.0764702299184679,29.0,60,XRD_5_100_heated_C3S,Rietveld,TOPAS-Academic,2025-10-18
100,5,heated,C2S,2CaO·SiO₂,12.465291744184881,11.218762569766394,121.04169266351417,0.001397187008240217,0.7806955054010563,7.75957375150126,1.0764702299184679,29.0,60,XRD_5_100_heated_C2S,Rietveld,TOPAS-Academic,2025-10-18
100,5,heated,C3A,3CaO·Al₂O₃,3.9925951302930582,3.5933356172637523,110.71716724912449,0.001618329862931416,0.9780285820149551,7.75957375150126,1.0764702299184679,29.0,60,XRD_5_100_heated_C3A,Rietveld,TOPAS-Academic,2025-10-18
100,5,heated,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.94658890084395,5.351930010759555,136.34612458543634,0.002209363300491707,0.9918920407653471,7.75957375150126,1.0764702299184679,29.0,60,XRD_5_100_heated_C4A,Rietveld,TOPAS-Academic,2025-10-18
100,5,heated,Gypsum,CaSO₄·2H₂O,1.9284671660817259,1.7356204494735532,106.6928020049721,0.002582972261996562,0.8411902420329158,7.75957375150126,1.0764702299184679,29.0,60,XRD_5_100_heated_Gyp,Rietveld,TOPAS-Academic,2025-10-18
100,5,heated,Calcite,CaCO₃,1.2783779652310696,1.1505401687079626,277.13941535787046,0.003207696828565132,0.7420951021296309,7.75957375150126,1.0764702299184679,29.0,60,XRD_5_100_heated_Cal,Rietveld,TOPAS-Academic,2025-10-18
100,5,heated,Quartz,SiO₂,1.573863569295457,1.4164772123659113,623.8260561011626,0.0010822070277838422,0.9344477584524923,7.75957375150126,1.0764702299184679,29.0,60,XRD_5_100_heated_Qua,Rietveld,TOPAS-Academic,2025-10-18
100,5,heated,Portlandite,Ca(OH)₂,7.80781403143187,7.0270326282886835,130.50387805532972,0.001880442379892725,1.0903566112383682,7.75957375150126,1.0764702299184679,29.0,60,XRD_5_100_heated_Por,Rietveld,TOPAS-Academic,2025-10-18
100,5,heated,Ettringite,Ca₆Al₂(SO₄)₃(OH)₁₂·26H₂O,2.651642353362373,2.386478118026136,53.78314054324596,0.0015767471359953084,1.0365241219043406,7.75957375150126,1.0764702299184679,29.0,60,XRD_5_100_heated_Ett,Rietveld,TOPAS-Academic,2025-10-18
100,10,control,C3S,3CaO·SiO₂,27.757927606234805,24.982134845611323,69.31586474895231,0.002269534067253275,1.04113031881668,6.079855920558496,0.9125526736619403,34.0,60,XRD_10_100_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
100,10,control,C2S,2CaO·SiO₂,12.32638004834251,11.09374204350826,110.07186125646524,0.0016193269776333418,1.0061294218582622,6.079855920558496,0.9125526736619403,34.0,60,XRD_10_100_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
100,10,control,C3A,3CaO·Al₂O₃,4.985795612998085,4.487216051698276,88.80447425781462,0.0024409985456881693,0.9227690635123883,6.079855920558496,0.9125526736619403,34.0,60,XRD_10_100_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
100,10,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.554693108111326,4.999223797300194,94.83987418348262,0.002386435509083418,0.9807756069459778,6.079855920558496,0.9125526736619403,34.0,60,XRD_10_100_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
100,10,control,Gypsum,CaSO₄·2H₂O,2.443324591909649,2.198992132718684,116.50716696557213,0.0018063239024381933,1.077519854710455,6.079855920558496,0.9125526736619403,34.0,60,XRD_10_100_control_Gyp,Rietveld,TOPAS-Academic,2025-10-18
100,10,control,Calcite,CaCO₃,1.3234202321345074,1.1910782089210568,167.30838096495674,0.0028231906123465118,1.0686910366585036,6.079855920558496,0.9125526736619403,34.0,60,XRD_10_100_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
100,10,control,Quartz,SiO₂,1.5187456645041126,1.3668710980537013,485.30962292299836,0.0016966874762496607,0.9995431092702975,6.079855920558496,0.9125526736619403,34.0,60,XRD_10_100_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
100,10,control,Portlandite,Ca(OH)₂,6.730141821889236,6.057127639700313,212.94279428848728,0.002692570702506858,1.0388169288689515,6.079855920558496,0.9125526736619403,34.0,60,XRD_10_100_control_Por,Rietveld,TOPAS-Academic,2025-10-18
100,10,control,Ettringite,Ca₆Al₂(SO₄)₃(OH)₁₂·26H₂O,3.3595713138757675,3.0236141824881906,43.60959517604674,0.001020902192148104,0.8676402474289641,6.079855920558496,0.9125526736619403,34.0,60,XRD_10_100_control_Ett,Rietveld,TOPAS-Academic,2025-10-18
100,10,heated,C3S,3CaO·SiO₂,31.57618468304001,28.41856621473601,120.79915664800266,0.00127851399934084,0.9419395993759851,6.873606616325366,1.314514007407879,34.0,60,XRD_10_100_heated_C3S,Rietveld,TOPAS-Academic,2025-10-18
100,10,heated,C2S,2CaO·SiO₂,9.97346979188189,8.976122812693701,94.8357569231972,0.001801469253171499,1.0109891185985198,6.873606616325366,1.314514007407879,34.0,60,XRD_10_100_heated_C2S,Rietveld,TOPAS-Academic,2025-10-18
100,10,heated,C3A,3CaO·Al₂O₃,4.79190508853712,4.312714579683408,70.52891565808355,0.0012714797791089948,0.9445789687063081,6.873606616325366,1.314514007407879,34.0,60,XRD_10_100_heated_C3A,Rietveld,TOPAS-Academic,2025-10-18
100,10,heated,C4AF,4CaO·Al₂O₃·Fe₂O₃,6.931158330170513,6.238042497153462,135.14196135470203,0.002481668734957561,1.0641349546486167,6.873606616325366,1.314514007407879,34.0,60,XRD_10_100_heated_C4A,Rietveld,TOPAS-Academic,2025-10-18
100,10,heated,Gypsum,CaSO₄·2H₂O,1.4767298388942964,1.329056855004867,86.04769228023233,0.0029025930694993995,1.0031623929474798,6.873606616325366,1.314514007407879,34.0,60,XRD_10_100_heated_Gyp,Rietveld,TOPAS-Academic,2025-10-18
100,10,heated,Calcite,CaCO₃,1.28529044052398,1.156761396471582,256.1354250519565,0.0014418798585614364,1.0158070732896256,6.873606616325366,1.314514007407879,34.0,60,XRD_10_100_heated_Cal,Rietveld,TOPAS-Academic,2025-10-18
100,10,heated,Quartz,SiO₂,0.8758955246509481,0.7883059721858533,500.4347881844976,0.0015298523123921258,0.9122671282946084,6.873606616325366,1.314514007407879,34.0,60,XRD_10_100_heated_Qua,Rietveld,TOPAS-Academic,2025-10-18
100,10,heated,Portlandite,Ca(OH)₂,7.058862773821581,6.352976496439423,127.09145099447447,0.002203295651925284,1.1151964612420238,6.873606616325366,1.314514007407879,34.0,60,XRD_10_100_heated_Por,Rietveld,TOPAS-Academic,2025-10-18
