temperature_C,linear_shrinkage_percent,total_strain,shrinkage_rate_per_C,relative_density
594.4444444444445,0.0007312318516139628,0.007491964301854231,1.4812789486824693e-05,0.5500174683164553
608.3333333333334,0.0009653544603170615,0.0076733615016931255,1.9555209373705766e-05,0.550023061245441
622.2222222222223,0.0012744321119946794,0.007854250277645485,2.5815725337398803e-05,0.5500304447671199
636.1111111111111,0.00168245794191147,0.008034390698358661,3.4080129207269726e-05,0.5500401920508345
650.0,0.002221102367752171,0.008213466059655812,4.4989543305913116e-05,0.5500530596676741
663.8888888888889,0.0029321674781868368,0.008391058340650232,5.938999537567649e-05,0.5500700462230901
677.7777777777778,0.0038708244615209652,0.008566615829458864,7.839774772325847e-05,0.5500924696954698
691.6666666666667,0.005109882692721798,0.00873941043233204,0.0001034853364935956,0.5501220694198817
705.5555555555555,0.00674541714189861,0.008908481399568667,0.00013659479831625032,0.550161140520612
719.4444444444445,0.00890418264595097,0.009072561182799749,0.00018028652162579436,0.5502127110298756
733.3333333333334,0.011753376075948462,0.00922997781331459,0.000237934663628475,0.5502807750951477
747.2222222222223,0.015513478857853067,0.00937852647685357,0.00031398323366771446,0.5503705997727154
761.1111111111111,0.020475132566718277,0.009515300757666151,0.00041428086348286046,0.5504891281668717
775.0,0.02702128062126585,0.009636471221565121,0.0005465170251951986,0.5506455083703969
788.8888888888889,0.03565616104436271,0.009736995488321807,0.0007207879687102974,0.5508517860693931
802.7777777777778,0.04704316864099637,0.009810239609886334,0.0009503266458161337,0.5511238090286461
816.6666666666667,0.06205412342814425,0.009847485386088928,0.0012524366246351138,0.5514824040596724
830.5555555555555,0.08183307488086052,0.00983729232217905,0.0016496738905153337,0.5519549012332651
844.4444444444445,0.10787839816468127,0.009764676666501335,0.0021713194170964326,0.5525770950672674
858.3333333333334,0.1421475031335393,0.009610064320516459,0.002855173925813329,0.5533957459081902
872.2222222222223,0.18718878499282945,0.009347971332170472,0.0037496747769612416,0.5544717320859398
886.1111111111111,0.24630513582690672,0.008945368780619821,0.004916267795693472,0.5558839560225317
900.0,0.32375177931764804,0.008359704429045742,0.006431839856074612,0.5577340702836994
913.8888888888889,0.42496735405120184,0.007536591891586747,0.008390796823350595,0.5601519979023343
927.7777777777778,0.556829468855165,0.00640725507996687,0.010906013256222846,0.56330203731154
941.6666666666667,0.7279121667240592,0.00488595356424089,0.014107345942926966,0.5673890128717415
955.5555555555555,0.9487001894920238,0.002867839926067416,0.01813569114026159,0.5726633934156429
969.4444444444445,1.2316813650646585,0.0002280358863904538,0.023129784008460996,0.5794234992765447
983.3333333333334,1.5911941897270525,-0.0031768435176408923,0.029202433178812506,0.5880118611990351
997.2222222222223,2.0428600644761183,-0.00750301229599575,0.03640339147171465,0.5988016570958185
1011.1111111111111,2.602399508385789,-0.012907675639413444,0.0446687771053787,0.6121684327003273
1025.0,3.2836594285144143,-0.019529302618477472,0.05376317763905643,0.6284429752367333
1038.888888888889,4.095821109470693,-0.02745970607927483,0.0632305028837689,0.647844615392911
1052.7777777777778,5.040062286396887,-0.03671066337322813,0.0723803130988056,0.6704014879528146
1066.6666666666667,6.106385362215296,-0.04718219852956037,0.08033991241412936,0.6958747614306988
1080.5555555555557,7.271726520122706,-0.05864367338023941,0.08618862264492505,0.723713466869598
1094.4444444444446,8.500513769018774,-0.07073936801426181,0.08915551840006924,0.7530678289265597
1108.3333333333333,9.748268697902391,-0.08302449832161651,0.08881927142995183,0.7828753077832238
1122.2222222222222,10.967715753184088,-0.09502630876640877,0.08522865003952007,0.812006542992731
1136.111111111111,12.115731199000175,-0.10631356199000175,0.07888819183761586,0.8394313564205598
1150.0,13.159054415340087,-0.11655365179228977,0.07061585825082783,0.8643551888109021
1163.888888888889,14.07728281707873,-0.12554255232202186,0.06133715292403358,0.8862906450746586
1177.7777777777778,14.862864218785466,-0.1332047417248917,0.05189642487188739,0.9050573118932084
1191.6666666666667,15.51885017463116,-0.1395707355426079,0.042938916373187586,0.9207280875050778
1205.5555555555557,16.05561189581846,-0.14474424588719692,0.03487390144830815,0.9335507286223299
1219.4444444444446,16.487569659306388,-0.14886947552824908,0.027897950155161166,0.943869719638986
1233.3333333333333,16.830554955684043,-0.15210473937165525,0.022047660485813525,0.9520632572746743
1247.2222222222222,17.1000046728012,-0.15460440629591327,0.017257015658141306,0.9585001116280287
1261.111111111111,17.309916501743526,-0.15650845321187973,0.013405506252277655,0.9635146719860954
1275.0,17.472379846475583,-0.15793777415920027,0.010352449899816318,0.9673957407769167
1288.888888888889,17.597484554516203,-0.1589932676130633,0.007958380557251843,0.970384353246776
1302.7777777777778,17.693445973065913,-0.15975708704547395,0.006096540597525735,0.9726767649121302
1316.6666666666667,17.766832904447472,-0.1602949204796599,0.004657732360680122,0.9744298971618008
1330.5555555555557,17.822827427529248,-0.16065858870430483,0.003551180742685456,0.9757675441020877
1344.4444444444446,17.865476813966513,-0.16088856443596142,0.0027032730560430096,0.9767863905558667
1358.3333333333335,17.897918345752664,-0.16101622049456368,0.0020553620672814077,0.9775613827040914
1372.2222222222222,17.92257020472433,-0.16106573869847787,0.0015613210982526882,0.9781502882239701
1386.111111111111,17.941288376259685,-0.16105567890148573,0.0011852128244247417,0.9785974445439813
1400.0,17.955492783180574,-0.16100024033180574,0.0010227172983040286,0.9789367720426472
