time_minutes,temperature_C,relative_density,densification_rate
103.68515205724508,518.4257602862253,0.55,-1.1102230246251565e-16
104.1860465116279,520.9302325581394,0.55,1.1102230246251565e-16
104.68694096601072,523.4347048300536,0.55,0.0
105.18783542039355,525.9391771019677,0.55,-1.1102230246251565e-16
105.68872987477637,528.4436493738818,0.55,1.1102230246251565e-16
106.1896243291592,530.948121645796,0.55,0.0
106.69051878354203,533.4525939177101,0.55,-1.1102230246251565e-16
107.19141323792485,535.9570661896242,0.55,1.1102230246251565e-16
107.69230769230768,538.4615384615383,0.55,0.0
108.19320214669051,540.9660107334525,0.55,0.0
108.69409660107334,543.4704830053668,0.55,-1.1102230246251565e-16
109.19499105545616,545.9749552772807,0.55,1.1102230246251565e-16
109.69588550983899,548.479427549195,0.55,0.0
110.19677996422182,550.983899821109,0.55,-1.1102230246251565e-16
110.69767441860463,553.4883720930231,0.55,1.1102230246251565e-16
111.19856887298747,555.9928443649374,0.55,0.0
111.6994633273703,558.4973166368515,0.55,0.0
112.20035778175313,561.0017889087657,0.55,-1.1102230246251565e-16
112.70125223613594,563.5062611806798,0.55,1.1102230246251565e-16
113.20214669051877,566.0107334525939,0.55,0.0
113.7030411449016,568.5152057245081,0.55,-1.1102230246251565e-16
114.20393559928442,571.0196779964222,0.55,1.1102230246251565e-16
114.70483005366725,573.5241502683363,0.55,0.0
115.20572450805008,576.0286225402504,0.55,-1.1102230246251565e-16
115.7066189624329,578.5330948121644,0.55,1.1102230246251565e-16
116.20751341681573,581.0375670840787,0.55,0.0
116.70840787119856,583.5420393559928,0.55,0.0
117.20930232558139,586.046511627907,0.55,-1.1102230246251565e-16
117.7101967799642,588.5509838998211,0.55,1.1102230246251565e-16
118.21109123434704,591.0554561717352,0.55,0.0
118.71198568872987,593.5599284436494,0.55,-1.1102230246251565e-16
119.21288014311268,596.0644007155635,0.55,1.1102230246251565e-16
119.71377459749552,598.5688729874776,0.55,0.0
120.21466905187835,601.0733452593918,0.55,-1.1102230246251565e-16
120.71556350626116,603.5778175313058,0.55,1.1102230246251565e-16
121.216457960644,606.08228980322,0.55,0.0
121.71735241502682,608.5867620751342,0.55,0.0
122.21824686940965,611.0912343470483,0.55,-1.1102230246251565e-16
122.71914132379247,613.5957066189624,0.55,1.1102230246251565e-16
123.2200357781753,616.1001788908765,0.55,0.0
123.72093023255813,618.6046511627907,0.55,-1.1102230246251565e-16
124.22182468694095,621.1091234347048,0.55,1.1102230246251565e-16
124.72271914132378,623.6135957066189,0.55,0.0
125.22361359570661,626.1180679785331,0.55,-1.1102230246251565e-16
125.72450805008943,628.6225402504472,0.55,1.1102230246251565e-16
126.22540250447226,631.1270125223613,0.55,0.0
126.72629695885509,633.6314847942755,0.55,0.0
127.22719141323792,636.1359570661896,0.55,-1.1102230246251565e-16
127.72808586762073,638.6404293381037,0.55,1.1102230246251565e-16
128.22898032200357,641.1449016100178,0.55,0.0
128.7298747763864,643.649373881932,0.55,0.0
129.23076923076923,646.1538461538462,0.55,0.0
129.73166368515206,648.6583184257603,0.55,0.0
130.23255813953486,651.1627906976743,0.55,0.0
130.7334525939177,653.6672629695885,0.55,0.0
131.23434704830052,656.1717352415026,0.55,0.0
131.73524150268335,658.6762075134168,0.55,0.0
132.23613595706618,661.1806797853309,0.55,0.0
132.737030411449,663.6851520572451,0.55,0.0
133.23792486583184,666.1896243291592,0.55,0.0
133.73881932021465,668.6940966010732,0.55,0.0
134.23971377459748,671.1985688729874,0.55,0.0
134.7406082289803,673.7030411449016,0.55,0.0
135.24150268336314,676.2075134168157,0.55,0.0
135.74239713774597,678.7119856887298,0.55,0.0
136.2432915921288,681.216457960644,0.55,0.0
136.7441860465116,683.720930232558,0.55,0.0
137.24508050089443,686.2254025044722,0.55,0.0
137.74597495527726,688.7298747763863,0.55,0.0
138.2468694096601,691.2343470483005,0.55,0.0
138.74776386404292,693.7388193202146,0.55,0.0
139.24865831842575,696.2432915921288,0.55,0.0
139.74955277280858,698.7477638640429,0.55,0.0
140.2504472271914,701.252236135957,0.55,0.0
140.75134168157422,703.7567084078711,0.55,0.0
141.25223613595705,706.2611806797852,0.55,0.0
141.75313059033988,708.7656529516994,0.55,0.0
142.2540250447227,711.2701252236136,0.55,0.0
142.75491949910554,713.7745974955277,0.55,0.0
143.25581395348837,716.2790697674418,0.55,0.0
143.75670840787117,718.7835420393559,0.55,0.0
144.257602862254,721.28801431127,0.55,0.0
144.75849731663683,723.7924865831842,0.55,0.0
145.25939177101966,726.2969588550983,0.55,0.0
145.7602862254025,728.8014311270125,0.55,0.0
146.26118067978533,731.3059033989266,0.55,0.0
146.76207513416816,733.8103756708408,0.55,0.0
147.26296958855096,736.3148479427548,0.55,0.0
147.7638640429338,738.819320214669,0.55,0.0
148.26475849731662,741.3237924865831,0.55,0.0
148.76565295169945,743.8282647584972,0.55,0.0
149.26654740608228,746.3327370304114,0.55,0.0
149.7674418604651,748.8372093023256,0.55,0.0
150.26833631484791,751.3416815742396,0.55,0.0
150.76923076923075,753.8461538461537,0.55,0.0
151.27012522361358,756.3506261180679,0.55,0.0
151.7710196779964,758.855098389982,0.55,0.0
152.27191413237924,761.3595706618962,0.55,0.0
152.77280858676207,763.8640429338103,0.55,0.0
153.2737030411449,766.3685152057245,0.55,0.0
153.7745974955277,768.8729874776385,0.55,0.0
154.27549194991053,771.3774597495526,0.55,0.0
154.77638640429336,773.8819320214668,0.55,0.0
155.2772808586762,776.386404293381,0.55,0.0
155.77817531305902,778.8908765652951,0.55,0.0
156.27906976744185,781.3953488372092,0.55,0.0
156.77996422182468,783.8998211091234,0.55,0.0
157.2808586762075,786.4042933810374,0.55,0.0
157.78175313059032,788.9087656529516,0.55,0.0
158.28264758497315,791.4132379248657,0.55,0.0
158.78354203935598,793.9177101967799,0.55,0.0
159.2844364937388,796.422182468694,0.55,0.0
159.78533094812164,798.9266547406082,0.55,0.0
160.28622540250444,801.4311270125222,0.55,0.0
160.78711985688727,803.9355992844364,0.55,0.0
161.2880143112701,806.4400715563505,0.55,0.0
161.78890876565293,808.9445438282646,0.55,0.0
162.28980322003576,811.4490161001788,0.55,0.0
162.7906976744186,813.953488372093,0.55,0.0
163.29159212880143,816.4579606440071,0.55,0.0
163.79248658318423,818.9624329159211,0.55,0.0
164.29338103756706,821.4669051878353,0.55,0.0
164.7942754919499,823.9713774597494,0.55,0.0
165.29516994633272,826.4758497316636,0.55,0.0
165.79606440071555,828.9803220035777,0.55,0.0
166.29695885509838,831.4847942754919,0.55,0.0
166.7978533094812,833.989266547406,0.55,0.0
167.29874776386401,836.49373881932,0.55,0.0
167.79964221824685,838.9982110912342,0.55,0.0
168.30053667262968,841.5026833631484,0.55,0.0
168.8014311270125,844.0071556350625,0.55,0.0
169.30232558139534,846.5116279069766,0.55,0.0
169.80322003577817,849.0161001788908,0.55,0.0
170.304114490161,851.520572450805,0.55,0.0
170.8050089445438,854.025044722719,0.55,0.0
171.30590339892663,856.5295169946331,0.55,0.0
171.80679785330946,859.0339892665473,0.55,0.0
172.3076923076923,861.5384615384614,0.55,0.0
172.80858676207512,864.0429338103756,0.55,0.0
173.30948121645795,866.5474060822897,0.55,0.0
173.81037567084076,869.0518783542038,0.55,0.0
174.3112701252236,871.5563506261179,0.55,0.0
174.81216457960642,874.060822898032,0.55,0.0
175.31305903398925,876.5652951699462,0.55,0.0
175.81395348837208,879.0697674418604,0.55,0.0
176.3148479427549,881.5742397137745,0.55,0.0
176.81574239713774,884.0787119856886,0.55,0.0
177.31663685152054,886.5831842576027,0.55,0.0
177.81753130590337,889.0876565295168,0.55,0.0
178.3184257602862,891.592128801431,0.55,0.0
178.81932021466903,894.0966010733451,0.55,0.0
179.32021466905186,896.6010733452594,0.55,0.0
179.8211091234347,899.1055456171734,0.55,1.1102230246251565e-16
180.32200357781753,901.6100178890877,0.5500000000000002,2.220446049250313e-16
180.82289803220033,904.1144901610016,0.5500000000000003,2.220446049250313e-16
181.32379248658316,906.6189624329159,0.5500000000000004,2.220446049250313e-16
181.824686940966,909.12343470483,0.5500000000000005,2.220446049250313e-16
182.32558139534882,911.627906976744,0.5500000000000006,2.220446049250313e-16
182.82647584973165,914.1323792486583,0.5500000000000007,2.220446049250313e-16
183.32737030411448,916.6368515205725,0.5500000000000008,2.220446049250313e-16
183.8282647584973,919.1413237924866,0.5500000000000009,2.220446049250313e-16
184.3291592128801,921.6457960644005,0.550000000000001,3.3306690738754696e-16
184.83005366726294,924.1502683363148,0.5500000000000013,4.440892098500626e-16
185.33094812164578,926.6547406082288,0.5500000000000015,4.440892098500626e-16
185.8318425760286,929.1592128801431,0.5500000000000017,4.440892098500626e-16
186.33273703041144,931.6636851520572,0.5500000000000019,4.440892098500626e-16
186.83363148479427,934.1681574239714,0.5500000000000022,4.440892098500626e-16
187.33452593917707,936.6726296958853,0.5500000000000024,4.440892098500626e-16
187.8354203935599,939.1771019677994,0.5500000000000026,4.440892098500626e-16
188.33631484794273,941.6815742397137,0.5500000000000028,4.440892098500626e-16
188.83720930232556,944.1860465116279,0.550000000000003,5.551115123125783e-16
189.3381037567084,946.690518783542,0.5500000000000034,6.661338147750939e-16
189.83899821109122,949.1949910554561,0.5500000000000037,6.661338147750939e-16
190.33989266547405,951.6994633273703,0.550000000000004,6.661338147750939e-16
190.84078711985686,954.2039355992843,0.5500000000000044,6.661338147750939e-16
191.3416815742397,956.7084078711985,0.5500000000000047,7.771561172376096e-16
191.84257602862252,959.2128801431126,0.5500000000000052,8.881784197001252e-16
192.34347048300535,961.7173524150268,0.5500000000000056,8.881784197001252e-16
192.84436493738818,964.2218246869409,0.550000000000006,8.881784197001252e-16
193.345259391771,966.7262969588551,0.5500000000000065,9.992007221626409e-16
193.84615384615384,969.2307692307692,0.550000000000007,1.1102230246251565e-15
194.34704830053664,971.7352415026833,0.5500000000000076,1.1102230246251565e-15
194.84794275491947,974.2397137745974,0.5500000000000081,1.1102230246251565e-15
195.3488372093023,976.7441860465115,0.5500000000000087,1.2212453270876722e-15
195.84973166368513,979.2486583184257,0.5500000000000094,1.3322676295501878e-15
196.35062611806796,981.7531305903399,0.55000000000001,1.3322676295501878e-15
196.8515205724508,984.257602862254,0.5500000000000107,1.4432899320127035e-15
197.35241502683363,986.7620751341681,0.5500000000000115,1.5543122344752192e-15
197.85330948121643,989.2665474060822,0.5500000000000123,1.6653345369377348e-15
198.35420393559926,991.7710196779963,0.5500000000000131,1.7763568394002505e-15
198.8550983899821,994.2754919499105,0.550000000000014,1.7763568394002505e-15
199.35599284436492,996.7799642218246,0.5500000000000149,1.887379141862766e-15
199.85688729874775,999.2844364937388,0.5500000000000159,1.9984014443252818e-15
200.35778175313058,1001.7889087656529,0.5500000000000169,2.1094237467877974e-15
200.85867620751338,1004.2933810375669,0.550000000000018,2.3314683517128287e-15
201.3595706618962,1006.7978533094811,0.5500000000000193,2.4424906541753444e-15
201.86046511627904,1009.3023255813953,0.5500000000000205,2.55351295663786e-15
202.36135957066188,1011.8067978533094,0.5500000000000218,2.6645352591003757e-15
202.8622540250447,1014.3112701252235,0.5500000000000231,2.7755575615628914e-15
203.36314847942754,1016.8157423971377,0.5500000000000246,2.9976021664879227e-15
203.86404293381037,1019.3202146690519,0.5500000000000261,3.219646771412954e-15
204.36493738819317,1021.8246869409659,0.5500000000000278,3.3306690738754696e-15
204.865831842576,1024.32915921288,0.5500000000000295,3.3306690738754696e-15
205.36672629695883,1026.833631484794,0.5500000000000312,3.552713678800501e-15
205.86762075134166,1029.3381037567083,0.5500000000000331,3.885780586188048e-15
206.3685152057245,1031.8425760286225,0.5500000000000351,4.107825191113079e-15
206.86940966010732,1034.3470483005367,0.5500000000000372,4.3298697960381105e-15
207.37030411449015,1036.8515205724507,0.5500000000000395,4.551914400963142e-15
207.87119856887296,1039.3559928443647,0.5500000000000418,4.6629367034256575e-15
208.3720930232558,1041.8604651162789,0.5500000000000442,5.10702591327572e-15
208.87298747763862,1044.364937388193,0.5500000000000469,5.440092820663267e-15
209.37388193202145,1046.8694096601073,0.5500000000000497,5.662137425588298e-15
209.87477638640428,1049.3738819320215,0.5500000000000526,5.995204332975845e-15
210.3756708407871,1051.8783542039355,0.5500000000000557,6.328271240363392e-15
210.87656529516994,1054.3828264758497,0.5500000000000589,6.661338147750939e-15
211.37745974955274,1056.8872987477637,0.5500000000000623,6.994405055138486e-15
211.87835420393557,1059.391771019678,0.5500000000000659,7.327471962526033e-15
212.3792486583184,1061.896243291592,0.5500000000000697,7.771561172376096e-15
212.88014311270123,1064.400715563506,0.5500000000000737,8.104628079763643e-15
213.38103756708406,1066.9051878354203,0.5500000000000778,8.43769498715119e-15
213.8819320214669,1069.4096601073345,0.5500000000000821,8.881784197001252e-15
214.3828264758497,1071.9141323792485,0.5500000000000866,9.325873406851315e-15
214.88372093023253,1074.4186046511627,0.5500000000000914,9.769962616701378e-15
215.38461538461536,1076.9230769230767,0.5500000000000965,1.0325074129013956e-14
215.8855098389982,1079.427549194991,0.5500000000001019,1.0880185641326534e-14
216.38640429338102,1081.932021466905,0.5500000000001074,1.1435297153639112e-14
216.88729874776385,1084.4364937388193,0.5500000000001133,1.2101430968414206e-14
217.38819320214668,1086.9409660107335,0.5500000000001195,1.2656542480726785e-14
217.88908765652948,1089.4454382826475,0.5500000000001259,1.3211653993039363e-14
218.3899821109123,1091.9499105545615,0.5500000000001327,1.3877787807814457e-14
218.89087656529514,1094.4543828264757,0.5500000000001398,1.4654943925052066e-14
219.39177101967798,1096.95885509839,0.5500000000001474,1.5432100042289676e-14
219.8926654740608,1099.4633273703041,0.5500000000001553,1.5987211554602254e-14
220.39355992844364,1101.967799642218,0.5500000000001635,1.6764367671839864e-14
220.89445438282647,1104.4722719141323,0.5500000000001721,1.765254609153999e-14
221.39534883720927,1106.9767441860463,0.5500000000001812,1.865174681370263e-14
221.8962432915921,1109.4812164579605,0.5500000000001908,1.9539925233402755e-14
222.39713774597493,1111.9856887298747,0.5500000000002008,2.042810365310288e-14
222.89803220035776,1114.4901610017887,0.5500000000002112,2.1316282072803006e-14
223.3989266547406,1116.994633273703,0.5500000000002222,2.2315482794965646e-14
223.89982110912342,1119.499105545617,0.5500000000002336,2.3425705819590803e-14
224.40071556350625,1122.0035778175313,0.5500000000002456,2.453592884421596e-14
224.90161001788906,1124.5080500894453,0.5500000000002582,2.5757174171303632e-14
225.4025044722719,1127.0125223613595,0.5500000000002714,2.6867397195928788e-14
225.90339892665472,1129.5169946332735,0.5500000000002851,2.808864252301646e-14
226.40429338103755,1132.0214669051877,0.5500000000002996,2.9531932455029164e-14
226.90518783542038,1134.525939177102,0.5500000000003147,3.097522238704187e-14
227.4060822898032,1137.0304114490161,0.5500000000003306,3.241851231905457e-14
227.906976744186,1139.53488372093,0.5500000000003471,3.375077994860476e-14
228.40787119856884,1142.0393559928443,0.5500000000003644,3.5416114485542494e-14
228.90876565295167,1144.5438282647583,0.5500000000003825,3.708144902248023e-14
229.4096601073345,1147.0483005366725,0.5500000000004015,3.8746783559417963e-14
229.91055456171733,1149.5527728085867,0.5500000000004214,4.0523140398818214e-14
230.41144901610016,1152.0572450805007,0.5500000000004421,4.241051954068098e-14
230.912343470483,1154.561717352415,0.5500000000004638,4.418687638008123e-14
231.4132379248658,1157.066189624329,0.5500000000004864,4.618527782440651e-14
231.91413237924863,1159.570661896243,0.5500000000005101,4.829470157119431e-14
232.41502683363146,1162.0751341681573,0.5500000000005348,5.051514762044462e-14
232.9159212880143,1164.5796064400715,0.5500000000005607,5.284661597215745e-14
233.41681574239712,1167.0840787119855,0.5500000000005877,5.5067062021407764e-14
233.91771019677995,1169.5885509838997,0.5500000000006159,5.750955267558311e-14
234.41860465116278,1172.093023255814,0.5500000000006453,6.006306563222097e-14
234.91949910554558,1174.597495527728,0.5500000000006761,6.272760089132134e-14
235.4203935599284,1177.1019677996421,0.5500000000007081,6.550315845288424e-14
235.92128801431124,1179.6064400715563,0.5500000000007417,6.838973831690964e-14
236.42218246869407,1182.1109123434703,0.5500000000007766,7.138734048339757e-14
236.9230769230769,1184.6153846153845,0.5500000000008132,7.438494264988549e-14
237.42397137745974,1187.1198568872987,0.5500000000008513,7.771561172376096e-14
237.92486583184254,1189.6243291592127,0.550000000000891,8.093525849517391e-14
238.42576028622537,1192.128801431127,0.5500000000009324,8.43769498715119e-14
238.9266547406082,1194.633273703041,0.5500000000009756,8.815170815523743e-14
239.42754919499103,1197.1377459749551,0.5500000000010207,9.192646643896296e-14
239.92844364937386,1199.6422182468693,0.5500000000010676,9.57012247226885e-14
240.4293381037567,1202.1466905187835,0.5500000000011166,9.980904991380157e-14
240.93023255813952,1204.6511627906975,0.5500000000011677,1.042499420123022e-13
241.43112701252232,1207.1556350626115,0.550000000001221,1.0869083411080283e-13
241.93202146690516,1209.6601073345257,0.5500000000012765,1.1324274851176597e-13
242.432915921288,1212.16457960644,0.5500000000013343,1.1790568521519162e-13
242.93381037567082,1214.6690518783541,0.5500000000013945,1.226796442210798e-13
243.43470483005365,1217.1735241502683,0.5500000000014572,1.2778667013435552e-13
