temperature_C,linear_shrinkage_percent,total_strain,shrinkage_rate_per_C,relative_density
497.22222222222223,6.366164483878949e-06,0.005224618051318124,1.2896696614582824e-07,0.5500001244295786
511.11111111111114,8.40456366288141e-06,0.005377520121030037,1.702612258759077e-07,0.5500001642710171
525.0,1.1095642980431937e-05,0.005530618210236862,2.2477758542568478e-07,0.5500002168693856
538.8888888888889,1.4648385480261544e-05,0.00568391022910816,2.9674964771587423e-07,0.5500002863093526
552.7777777777778,1.9338688750317345e-05,0.005837393418668052,3.917665713526687e-07,0.550000377983462
566.6666666666666,2.5530790240057857e-05,0.005991064136542042,5.17207099798771e-07,0.5500004990109002
580.5555555555555,3.370555263361653e-05,0.006144917574103292,6.828125561379741e-07,0.550000658790347
594.4444444444445,4.449780568833495e-05,0.006298947383054227,9.014432937040989e-07,0.5500008697298385
608.3333333333334,5.87456441253971e-05,0.006453145182447635,1.1900773342156313e-06,0.5500011482103171
622.2222222222223,7.755550941654699e-05,0.006607499907868797,1.5711287233710735e-06,0.5500015158576841
636.1111111111111,0.00010238810866348232,0.0067619969522466974,2.0741879459583667e-06,0.550002001222124
650.0,0.0001351718412487238,0.006916617031587512,2.7383194900484845e-06,0.550002641995079
663.8888888888889,0.00017845253894260702,0.0070713346875735375,3.615094866780335e-06,0.5500034879359885
677.7777777777778,0.0002355911431037333,0.007226116310791186,4.772596418877814e-06,0.5500046047359789
691.6666666666667,0.0003110246616892132,0.007380917531160885,6.300702488296831e-06,0.5500060791183876
705.5555555555555,0.0004106106566675335,0.007535679773062954,8.318063755877372e-06,0.5500080255719259
719.4444444444445,0.0005420819882413623,0.0076903257078953634,1.098131143659663e-05,0.5500105952388611
733.3333333333334,0.0007156470854618849,0.007844753251367603,1.4497210529861424e-05,0.5500139876475795
747.2222222222223,0.0009447822807375138,0.007998827640155587,1.9138698627621708e-05,0.5500184661991235
761.1111111111111,0.0012472776028958192,0.00815237097397104,2.526605008185362e-05,0.550024378607693
775.0,0.001646617005233447,0.008305148413280998,3.3354799096713956e-05,0.5500321838778296
788.8888888888889,0.002173799800026764,0.008456849964962694,4.4032572771401077e-05,0.5500424879051824
802.7777777777778,0.002869744026661257,0.008607066448622277,5.812766411730502e-05,0.5500560904514302
816.6666666666667,0.003788457136618573,0.008755257789744926,7.673306425508323e-05,0.5500740471167612
830.5555555555555,0.005001218033746894,0.00890071119929216,0.00010129083431415138,0.5500977510797506
844.4444444444445,0.006602091423122776,0.009042486030213218,0.00013370320884536135,0.5501290408778157
858.3333333333334,0.00871519605722916,0.009179341094983265,0.00017647877972416462,0.5501703424683914
872.2222222222223,0.011504279748794024,0.009309638915475024,0.000232924627310968,0.5502248563769083
886.1111111111111,0.015185324593644915,0.009431219670730217,0.0003073984750087265,0.5502968040716031
900.0,0.020043126276814198,0.009541235403898524,0.0004056389818178429,0.5503917520135924
913.8888888888889,0.026453074088585014,0.009635932222077113,0.0005351972757521268,0.550517037357186
927.7777777777778,0.03490971726992886,0.009710364632856268,0.0007059988244128585,0.5506823262920941
941.6666666666667,0.046064152544497784,0.009758021668999467,0.000931071633975737,0.5509003447997334
955.5555555555555,0.06077281821369923,0.009770338947492636,0.0012274841297500825,0.5511878323559951
969.4444444444445,0.0801609339264445,0.009736064271846666,0.0016175428309371629,0.5515667818903806
983.3333333333334,0.1057045635175094,0.009640437003713795,0.0021303038659640536,0.5520660437414786
997.2222222222223,0.13933604131433497,0.009464133799819613,0.0028034492503173085,0.552723386262053
1011.1111111111111,0.183578153804101,0.009181926795292322,0.0036855610761137433,0.5535881184607165
1025.0,0.24171273787304998,0.0087609976212695,0.004838781396110526,0.5547243853311551
1038.888888888889,0.31798874814050476,0.008158856731557916,0.0063417516445145716,0.5562152346227462
1052.7777777777778,0.4178725057762328,0.007320840914459894,0.008292550971456158,0.5581675080674446
1066.6666666666667,0.5483373862365095,0.0061772164154126835,0.010811053365616352,0.5607175034582591
1080.5555555555557,0.7181795437100209,0.004640021692529423,0.014039645783192462,0.5640371456270595
1094.4444444444446,0.9383275468807453,0.0025999710589703264,0.018140550471267846,0.5683400384163055
1108.3333333333333,1.2220837234674569,-7.595876245234529e-05,0.023287090058195917,0.5738861818677731
1122.2222222222222,1.5851911596084067,-0.0035451986331211036,0.02964530001683293,0.5809832817559826
1136.111111111111,2.0455642794905953,-0.007986892794905952,0.037341832495614395,0.5899814836445889
1150.0,2.622464284486586,-0.013593653261532527,0.04641512377945378,0.6012572564695106
1163.888888888889,3.334873273364314,-0.020555301020680174,0.05675085680041635,0.6151816139793934
1177.7777777777778,4.198876973387043,-0.02903269334498154,0.06801132060725557,0.6320689590252923
1191.6666666666667,5.2240766235658604,-0.039121842624547494,0.07958105553475367,0.6521069521878782
1205.5555555555557,6.409461849352427,-0.05081264511389464,0.09056341941954352,0.675275845237343
1219.4444444444446,7.73972716299763,-0.06395204593553186,0.0998637699051598,0.7012764854585901
1233.3333333333333,9.18345545782907,-0.07822587402273513,0.10637265047724986,0.7294948112212045
1247.2222222222222,10.694523009587886,-0.09317289213291591,0.10921542328594946,0.7590293133692179
1261.111111111111,12.217217215772116,-0.1082359742410545,0.1079849619667047,0.7887910637628187
1275.0,13.6941052864408,-0.12284079244774133,0.10285935375113375,0.8176575124167975
1288.888888888889,15.074421486636947,-0.1364796894034065,0.09454971975528992,0.8446364199660858
1302.7777777777778,16.320486390754414,-0.1487758708519886,0.08410287283884244,0.8689913249101999
1316.6666666666667,17.41061239882702,-0.15951246079382575,0.07264643914986824,0.8902983332498009
1330.5555555555557,18.338443033806314,-0.1686258944584335,0.061171955693828495,0.9084332047516689
1344.4444444444446,19.109833390322258,-0.17617472279211147,0.05041110304850949,0.9235103799017532
1358.3333333333335,19.738751451820466,-0.18229862562931576,0.04080815078962441,0.9358028692855819
1372.2222222222222,20.243393134478485,-0.18717956213182188,0.03255855461794466,0.9456663203557159
1386.111111111111,20.643155746763366,-0.19101150538430034,0.02567655560214177,0.9534798623231022
1400.0,20.956630790093534,-0.19398037040093533,0.022570203119772075,0.9596068745336463
