temperature_C,bilayer_shrinkage_percent,cte_mismatch_ppm_per_K,estimated_stress_MPa,layer1_shrinkage,layer2_shrinkage
705.5555555555555,0.0035780138992830717,2.136111111111111,145.3742283950617,0.00674541714189861,0.0004106106566675335
719.4444444444445,0.004723132317096166,2.1388888888888893,148.53395061728398,0.00890418264595097,0.0005420819882413623
733.3333333333334,0.006234511580705174,2.1416666666666657,151.70138888888883,0.011753376075948462,0.0007156470854618849
747.2222222222223,0.008229130569295291,2.144444444444444,154.8765432098765,0.015513478857853067,0.0009447822807375138
761.1111111111111,0.010861205084807047,2.147222222222222,158.05941358024688,0.020475132566718277,0.0012472776028958192
775.0,0.014333948813249649,2.1500000000000004,161.25000000000003,0.02702128062126585,0.001646617005233447
788.8888888888889,0.018914980422194735,2.1527777777777786,164.44830246913588,0.03565616104436271,0.002173799800026764
802.7777777777778,0.024956456333828814,2.155555555555555,167.6543209876543,0.04704316864099637,0.002869744026661257
816.6666666666667,0.032921290282381416,2.158333333333333,170.86805555555554,0.06205412342814425,0.003788457136618573
830.5555555555555,0.043417146457303706,2.1611111111111097,174.0895061728394,0.08183307488086052,0.005001218033746894
844.4444444444445,0.05724024479390202,2.1638888888888896,177.31867283950623,0.10787839816468127,0.006602091423122776
858.3333333333334,0.07543134959538422,2.166666666666666,180.5555555555555,0.1421475031335393,0.00871519605722916
872.2222222222223,0.09934653237081174,2.1694444444444443,183.80015432098767,0.18718878499282945,0.011504279748794024
886.1111111111111,0.13074523021027581,2.1722222222222225,187.05246913580248,0.24630513582690672,0.015185324593644915
900.0,0.17189745279723112,2.174999999999999,190.31249999999991,0.32375177931764804,0.020043126276814198
913.8888888888889,0.22571021406989342,2.177777777777779,193.58024691358037,0.42496735405120184,0.026453074088585014
927.7777777777778,0.29586959306254695,2.1805555555555554,196.8557098765432,0.556829468855165,0.03490971726992886
941.6666666666667,0.3869881596342785,2.1833333333333336,200.1388888888889,0.7279121667240592,0.046064152544497784
955.5555555555555,0.5047365038528615,2.18611111111111,203.4297839506172,0.9487001894920238,0.06077281821369923
969.4444444444445,0.6559211494955515,2.18888888888889,206.72839506172852,1.2316813650646585,0.0801609339264445
983.3333333333334,0.8484493766222809,2.1916666666666664,210.0347222222222,1.5911941897270525,0.1057045635175094
997.2222222222223,1.0910980528952265,2.1944444444444446,213.34876543209882,2.0428600644761183,0.13933604131433497
1011.1111111111111,1.392988831094945,2.197222222222221,216.6705246913579,2.602399508385789,0.183578153804101
1025.0,1.762686083193732,2.200000000000001,220.0000000000001,3.2836594285144143,0.24171273787304998
1038.888888888889,2.206904928805599,2.2027777777777775,223.33719135802465,4.095821109470693,0.31798874814050476
1052.7777777777778,2.72896739608656,2.2055555555555557,226.68209876543213,5.040062286396887,0.4178725057762328
1066.6666666666667,3.327361374225903,2.208333333333334,230.03472222222229,6.106385362215296,0.5483373862365095
1080.5555555555557,3.9949530319163635,2.2111111111111104,233.395061728395,7.271726520122706,0.7181795437100209
1094.4444444444446,4.71942065794976,2.2138888888888903,236.76311728395078,8.500513769018774,0.9383275468807453
1108.3333333333333,5.485176210684924,2.216666666666667,240.13888888888889,9.748268697902391,1.2220837234674569
1122.2222222222222,6.276453456396247,2.219444444444445,243.5223765432099,10.967715753184088,1.5851911596084067
1136.111111111111,7.080647739245385,2.2222222222222214,246.91358024691345,12.115731199000175,2.0455642794905953
1150.0,7.890759349913337,2.2249999999999996,250.31249999999997,13.159054415340087,2.622464284486586
1163.888888888889,8.706078045221522,2.227777777777778,253.71913580246914,14.07728281707873,3.334873273364314
1177.7777777777778,9.530870596086254,2.230555555555556,257.1334876543211,14.862864218785466,4.198876973387043
1191.6666666666667,10.37146339909851,2.2333333333333343,260.55555555555566,15.51885017463116,5.2240766235658604
1205.5555555555557,11.232536872585442,2.2361111111111107,263.9853395061728,16.05561189581846,6.409461849352427
1219.4444444444446,12.11364841115201,2.238888888888889,267.4228395061729,16.487569659306388,7.73972716299763
1233.3333333333333,13.007005206756556,2.2416666666666654,270.86805555555543,16.830554955684043,9.18345545782907
1247.2222222222222,13.897263841194544,2.2444444444444454,274.3209876543211,17.1000046728012,10.694523009587886
1261.111111111111,14.763566858757821,2.247222222222222,277.78163580246905,17.309916501743526,12.217217215772116
1275.0,15.583242566458193,2.25,281.25,17.472379846475583,13.6941052864408
1288.888888888889,16.335953020576575,2.252777777777778,284.7260802469136,17.597484554516203,15.074421486636947
1302.7777777777778,17.006966181910165,2.2555555555555546,288.2098765432098,17.693445973065913,16.320486390754414
1316.6666666666667,17.588722651637248,2.2583333333333346,291.7013888888891,17.766832904447472,17.41061239882702
1330.5555555555557,18.08063523066778,2.261111111111111,295.20061728395063,17.822827427529248,18.338443033806314
1344.4444444444446,18.487655102144387,2.2638888888888893,298.70756172839515,17.865476813966513,19.109833390322258
1358.3333333333335,18.818334898786567,2.2666666666666657,302.2222222222222,17.897918345752664,19.738751451820466
1372.2222222222222,19.08298166960141,2.269444444444444,305.744598765432,17.92257020472433,20.243393134478485
1386.111111111111,19.292222061511524,2.272222222222222,309.27469135802465,17.941288376259685,20.643155746763366
1400.0,19.456061786637054,2.2750000000000004,312.81250000000006,17.955492783180574,20.956630790093534
