Sample_ID,Mix_ID,Temperature_C,Replicate_ID,CH_wt_pct,CaCO3_wt_pct,Quartz_wt_pct,CaO_wt_pct,Char_wt_pct,Amorphous_index,peak_intensity_CH_18deg,peak_intensity_CaCO3_29deg,peak_intensity_Quartz_26deg
C-28-M_R10-20C-Furnace-R3,M_R10,20,3,26.97741298384845,18.931860831624416,54.02667359129057,0.0,0.0,14.113892847551886,54.32476721485731,28.132974379006097,75.10551239986714
C-28-M_R10-200C-Furnace-R1,M_R10,200,1,26.889567364689597,19.17263946490285,53.79791891476092,0.20179354290995302,0.0,13.029425893045678,53.42998105088424,29.898250997623357,76.48793292654828
C-28-M_R10-200C-Furnace-R2,M_R10,200,2,28.549346384276372,19.106720833082548,53.670548406400876,0.8309542191329287,1.0770159853818386,14.425635273609707,56.88552828245617,29.16524853137193,74.06359066934525
C-28-M_R10-200C-Furnace-R3,M_R10,200,3,27.667181761246443,19.350041382680597,53.77390258071207,0.0,0.0,14.777010485214722,53.24078278020882,29.732795921794857,75.68584668628517
C-28-M_R10-400C-Furnace-R1,M_R10,400,1,23.79868291058689,18.58186304735893,55.232857341335674,0.04710921945455805,0.876432633604315,11.983076772970305,48.142149780626085,27.490426911544525,79.09713566639367
C-28-M_R10-400C-Furnace-R2,M_R10,400,2,23.137108644392974,20.53091752960695,55.68806203983715,0.0,0.0,11.792871608111215,47.4494316261483,30.31306699297506,77.4945413791163
C-28-M_R10-400C-Furnace-R3,M_R10,400,3,24.70055670282462,19.709286271512706,55.44488532489286,1.8605497260870036,1.234775070474078,12.339142891443323,50.74891110087082,30.378140623537167,76.58581690395371
C-28-M_R10-600C-Furnace-R1,M_R10,600,1,1.1198010355444845,24.409064647289508,73.52347266330229,0.9135400562700988,0.0,8.4837034675547,2.0919598243210253,35.826863651371625,103.4746036360372
C-28-M_R10-600C-Furnace-R2,M_R10,600,2,2.7900745040050015,24.896601062255606,72.74977320258479,0.10148281907579731,0.3139040286169871,10.683126075111899,6.41171993856875,37.24645771201877,100.201575808676
C-28-M_R10-600C-Furnace-R3,M_R10,600,3,1.634635341782494,24.959367457422715,71.89831971876583,1.8643256843376452,1.2453226164344784,8.630856716054751,2.9535971872196414,37.915956483395306,101.04786967009241
C-28-M_R10-800C-Furnace-R1,M_R10,800,1,0.0,4.483341664525528,81.5648615698931,13.931423072808395,1.285131134096853,3.5918773556123313,-0.725544398774183,7.617929664784681,114.2085788645411
C-28-M_R10-800C-Furnace-R2,M_R10,800,2,2.095711166623907,4.452933595861729,79.97045145531335,13.42260872561708,1.8876737898488303,4.326152523674926,4.3126394730607664,6.683181943580392,112.64765916795156
C-28-M_R10-800C-Furnace-R3,M_R10,800,3,0.0,4.766681168559112,82.30949103489048,13.91378674228609,0.7462687260021587,3.6505528229207758,-0.11597369922373504,8.548110714265107,113.82185112477694
C-28-M_R20-20C-Furnace-R1,M_R20,20,1,26.08242973191735,20.6490489198343,52.306941243440924,0.0,0.1959470876549949,13.612155453234074,51.67527227834253,30.035463713365097,74.28815905716175
C-28-M_R20-20C-Furnace-R2,M_R20,20,2,27.16548419508041,17.130925099251133,54.42264286588703,0.5489118858106903,0.22223521544087133,12.729659310841726,53.66500742013577,25.719031447148602,74.986928715422
C-28-M_R20-20C-Furnace-R3,M_R20,20,3,28.50672962644382,20.05642904953727,54.53968474288217,0.0,0.12548342780510746,14.62941153180455,57.98563342943181,31.327075814095025,75.70592643143685
C-28-M_R20-200C-Furnace-R1,M_R20,200,1,25.355377827356406,19.080114903718542,54.37524476705389,0.0,0.0,12.446159246046426,51.13036367937802,31.341268032224434,77.41957639937458
C-28-M_R20-200C-Furnace-R2,M_R20,200,2,26.749845707914364,18.637587456041693,52.95416373440594,0.0,1.433069489178185,13.436909178288543,55.26356368052096,28.724850072290174,76.00422649191621
C-28-M_R20-200C-Furnace-R3,M_R20,200,3,26.77918031573506,19.107673216008806,54.459238369135576,0.3543620868436751,0.0,12.067467436694237,54.24264499917865,27.205312292935872,76.18968367022873
C-28-M_R20-400C-Furnace-R1,M_R20,400,1,25.092011588591237,19.415220531584968,54.19176340686245,0.9759504755098217,0.17846006657008254,13.54984523270654,52.72913448594537,29.219965183013176,76.22159359597535
C-28-M_R20-400C-Furnace-R2,M_R20,400,2,24.392145608377174,18.789139954874244,55.965295678483315,0.22034754586742594,0.21304406503702997,11.327931808937146,48.68913528459781,27.253383251811638,78.68999580159391
C-28-M_R20-400C-Furnace-R3,M_R20,400,3,23.382560195562448,19.397143332343884,55.4523474563504,1.0309591178925974,0.0,9.602027563618986,46.20329839688669,29.397505962935117,76.37446607314254
C-28-M_R20-600C-Furnace-R1,M_R20,600,1,1.6722960449953672,25.90023368217914,72.18463931645003,0.6008717709287472,1.4843542351268515,10.317711225591509,2.734173627452196,40.34481933875251,101.21182882928485
C-28-M_R20-600C-Furnace-R2,M_R20,600,2,0.0,25.187279990736243,71.30588164513337,0.4648127212637315,1.3249326309825853,9.545270854153491,0.03158524904598489,37.0550599253662,98.46044566352194
C-28-M_R20-600C-Furnace-R3,M_R20,600,3,1.246483069506845,25.70640403508192,73.10863947327574,1.9407257028372773,0.003982067632630981,9.78695471820305,1.8925481224478,38.84903359921751,102.93068993914665
C-28-M_R20-800C-Furnace-R1,M_R20,800,1,0.3186294293859163,4.416026052953949,81.01084222822892,14.4178641201275,0.0,4.333960665415468,0.16531012968411846,6.433069949835659,113.23532140016047
C-28-M_R20-800C-Furnace-R2,M_R20,800,2,0.0,3.0888595825252225,81.4147524455599,13.384501867425737,0.0006510111759542303,4.565860646243923,1.1189132605496714,4.311648607042255,114.72359966326383
C-28-M_R20-800C-Furnace-R3,M_R20,800,3,0.0,2.934528703308301,81.53086919144742,15.018927808393252,1.1466336745074621,4.125117190390932,0.15791401617063483,2.89113815618315,116.17350596479461
C-28-M_R30-20C-Furnace-R1,M_R30,20,1,25.92234640963677,19.10244447938224,51.97978235576506,0.0,0.6695848633519155,13.318811201441113,51.91808476894974,28.056521041987676,73.26123630427519
C-28-M_R30-20C-Furnace-R2,M_R30,20,2,27.123640379364982,18.14428806967915,54.28104709673972,0.12600433157308377,0.09644134598700788,13.936067803174447,54.19309355569982,26.55283476243167,75.77686768193874
C-28-M_R30-20C-Furnace-R3,M_R30,20,3,28.164092635003694,19.436110586770774,54.961768191427545,0.9859131049636095,0.0,15.65820853858489,55.62882438760137,30.68307429605391,77.08367001568438
C-28-M_R30-200C-Furnace-R1,M_R30,200,1,24.236685374092904,17.147995387805558,53.095186886898304,0.9960018276043636,0.0,14.739538003046473,49.18295770375781,25.917442619647918,75.40762266849056
C-28-M_R30-200C-Furnace-R2,M_R30,200,2,26.53445934273585,19.76015427744686,55.690152288392454,0.3643431225633297,0.17549416537038415,12.862268448806256,52.98346815663037,29.643493280197667,77.38944333479138
C-28-M_R30-200C-Furnace-R3,M_R30,200,3,26.373119744472213,20.140333914532306,53.84376619066913,0.0,1.2651584310658568,12.723093097048444,52.86538369550785,31.143894902548684,75.12592699930222
C-28-M_R30-400C-Furnace-R1,M_R30,400,1,24.3804964217722,20.14599561735968,54.85763731101221,0.33005614883421136,0.0,10.18461237711077,47.99996937210614,30.545936245513957,76.18573037766029
C-28-M_R30-400C-Furnace-R2,M_R30,400,2,24.121898427803103,20.46221452254651,57.08548610651892,0.0,1.0898984835121488,10.084536131570081,46.33028301162528,29.141073754132137,78.76063357901339
C-28-M_R30-400C-Furnace-R3,M_R30,400,3,23.7505993079116,20.039462611857918,55.30986356256166,0.0,0.0,8.898385536481022,46.00986046434089,28.653376226192357,75.99940298080837
C-28-M_R30-600C-Furnace-R1,M_R30,600,1,0.4323991205885518,25.781453688457404,71.97860437110768,0.0,0.0,10.822546056722233,1.0946098390382764,40.24921177281648,100.95902519920928
C-28-M_R30-600C-Furnace-R2,M_R30,600,2,1.4320278263738637,25.829237401486832,70.91211974503676,1.3156646273850447,0.9951491401688884,9.766238350211276,1.3457558164044567,38.463131917852714,99.62017253156483
C-28-M_R30-600C-Furnace-R3,M_R30,600,3,1.7318910356337018,26.079639839442883,73.08839222365873,0.0,1.8977550350415235,9.193152176502787,3.2247368900487534,39.82696399692912,101.55794364704268
C-28-M_R30-800C-Furnace-R1,M_R30,800,1,0.654709300699726,4.290481254122825,81.31930966290797,13.937276478620602,1.4561581913209147,2.998845002811399,4.2412087873053075,5.443720150009908,113.59055523365922
C-28-M_R30-800C-Furnace-R2,M_R30,800,2,0.0,4.489905653508327,80.48366357312236,14.378519075579241,1.4951515426623054,3.801327316131638,-0.6008865191007732,7.065532230340542,112.40376403766668
C-28-M_R30-800C-Furnace-R3,M_R30,800,3,0.0,2.7826241408063956,81.95028623764239,13.233389526089749,0.7064588970337683,3.5275997859417045,0.4914727845292487,4.5224962208389154,115.23955228575899
