Mix_ID,Data_Type,T_C,rho_mean_kgm3,rho_std_kgm3,k_mean_WmK,k_std_WmK,cp_mean_JkgK,cp_std_JkgK,E_mean_Pa,E_std_Pa,nu_mean,nu_std,alpha_th_mean_1K,alpha_th_std_1K,k_perm_mean_m2,k_perm_std_m2,phi_mean,phi_std,alpha_biot_mean,alpha_biot_std,fc_mean_Pa,fc_std_Pa
C,Calibration,240.0,2254.454179464855,22.39344724196584,1.532375861695373,0.07648377828396341,898.9978794554539,27.847685799512586,29278434530.817936,2461657303.6642833,0.21001388817833366,0.005541207889122875,8.88620335506804e-06,0.0,5.9736462815277225e-18,2.1220098762146747e-18,0.12293108833624028,0.005500012674000434,0.6663865343695183,0.011535959341273248,50054504.15781509,4171683.614505283
C,Calibration,260.0,2254.1184541737484,22.390112489517684,1.5196665390218893,0.07585231885767084,902.3860534921372,27.952639389209235,28988259907.04478,2437260149.4654355,0.21004927780641072,0.005541207889122875,8.950508174354289e-06,0.0,6.587307462885844e-18,2.3370082414869584e-18,0.1236365221123557,0.005500012674000429,0.6693094807007114,0.011535959341273248,49303689.46368251,4109108.599334472
C,Calibration,280.0,2253.7286621328144,22.386240693149656,1.506708663857951,0.07520874527396496,905.7742363990541,28.05759297890589,28709537925.104946,2413825904.6525254,0.21005705931611052,0.005541207889122875,9.024422056945101e-06,0.0,7.281733751476461e-18,2.579756532438942e-18,0.12442207602632997,0.005500012674000425,0.6726692026366575,0.011535959341273248,48634849.335730486,4053365.57581547
C,Calibration,300.0,2253.2452438119053,22.38143890885805,1.4933297631051745,0.07454464436429621,909.1624193282031,28.162546568602547,28407216669.47333,2388407492.1279354,0.21004963758104425,0.005541207889122875,9.109000248848024e-06,0.0,8.081329737214787e-18,2.8584552834778784e-18,0.1253372207964138,0.005500012674000436,0.6765136659049722,0.011535959341273248,47945636.511282116,3995924.634285152
C,Calibration,320.0,2252.635802589041,22.375385341659566,1.4794096996804764,0.07385415390248536,912.5506022573767,28.267500158299207,28056656212.428097,2358933248.6005726,0.2100318069901299,0.005541207889122875,9.205285556758856e-06,0.0,9.013565911762813e-18,3.182311626615583e-18,0.12641719688626915,0.005500012674000434,0.68089027081001,0.011535959341273248,47168040.17192212,3931117.561231749
C,Calibration,340.0,2251.866108561122,22.367739986626987,1.4648516106685887,0.07313254078004765,915.93878518655,28.372453747995852,27639239078.290646,2323837863.4343157,0.21000461087640285,0.005541207889122875,9.314259589174293e-06,0.0,1.0111057133323101e-17,3.5622256200572466e-18,0.12768974188776872,0.005500012674000432,0.6858436359198025,0.011535959341273248,46254021.286065094,3854940.648211967
C,Calibration,360.0,2250.896686568047,22.358110737802644,1.4495733039395065,0.07237577941464608,919.3269681157236,28.47740733769252,27140142888.77781,2281875108.2585874,0.20996705643665517,0.005541207889122875,9.436781552541152e-06,0.0,1.1413068761299017e-17,4.011280936762807e-18,0.12917682993929797,0.0055000126740004296,0.6914128160728416,0.011535959341273248,45167606.83150437,3764395.8020506036
C,Calibration,380.0,2249.681497676418,22.346040291403018,1.4335083407295233,0.07158060265183183,922.715151044897,28.58236092738917,26547849128.09615,2232076535.1701903,0.20991681094035555,0.005541207889122875,9.573515723576122e-06,0.0,1.2966490112259723e-17,4.545054363800601e-18,0.13089375847408097,0.005500012674000436,0.6976280056653402,0.011535959341273248,43882097.04379959,3657257.789040903
C,Calibration,400.0,2248.1677840692614,22.331004605111374,1.416611910374201,0.0707447862518843,926.1033339740702,28.687314517085827,25854849891.400078,2173810898.370142,0.20985042177057275,0.005541207889122875,9.7248507635392e-06,0.0,1.4826104938704565e-17,5.18168959380968e-18,0.1328468673702173,0.005500012674000431,0.7045068711182073,0.011535959341273248,42380687.4723034,3532126.078849061
C,Calibration,420.0,2246.297072663595,22.312422866990747,1.3988687543168516,0.06986753369982675,929.4915169032438,28.792268106782483,25059054911.21139,2106902453.4142175,0.20976331955588776,0.005541207889122875,9.890816530011318e-06,0.0,1.705384219353792e-17,5.941633797279537e-18,0.13503079117638228,0.005500012674000436,0.7120507695942128,0.011535959341273248,40659055.06313408,3388640.375966285
C,Calibration,440.0,2244.0076988593405,22.28968256383017,1.380301017305567,0.06894985877458054,932.8796998324171,28.89722169647914,24165366396.49367,2031763365.7304099,0.20964974003920028,0.005541207889122875,1.0071006637799193e-05,0.0,1.9716652470324657e-17,6.84692481309599e-18,0.13742608368780204,0.005500012674000435,0.7202412290391161,0.011535959341273248,38728526.88434142,3227744.710205252
C,Calibration,460.0,2241.2393248244803,22.262184361178555,1.3609740889037687,0.06799487262943407,936.2678827615905,29.00217528617579,23186810941.527615,1949488878.676732,0.20950265764282575,0.005541207889122875,1.0264517154535338e-05,0.0,2.2882789422593222e-17,7.919962342003981e-18,0.1399980563515059,0.005500012674000434,0.7290371616180319,0.011535959341273248,36618371.72247352,3051878.4248241456
C,Calibration,480.0,2237.9398123194983,22.229410370969518,1.3409988321387254,0.067007898414802,939.6560656907641,29.107128875872455,22144618341.253952,1861863940.137477,0.20931382311807178,0.005541207889122875,1.046991275201198e-05,0.0,2.6616628475038875e-17,9.181812502023993e-18,0.1426975447524972,0.005500012674000436,0.7383733251396973,0.011535959341273246,34375811.24353752,2864977.106712621
C,Calibration,500.0,2234.074394585216,22.191015255695387,1.3205293044075117,0.06599637048720756,943.0442486199375,29.212082465569104,21066838215.243965,1771246891.7381148,0.20907401802390704,0.005541207889122875,1.0685230641118295e-05,0.0,3.0972690250980556e-17,1.0650268223695912e-17,0.14546395383854843,0.005500012674000434,0.7481605019172572,0.011535959341273248,32062823.409243736,2672206.1740818373
C,Calibration,520.0,2229.636316869046,22.146931920536883,1.2997560259375833,0.06496952034986142,946.4324315491109,29.317036055265756,19985511977.012276,1680331695.1218112,0.20877366102404582,0.005541207889122875,1.090802924512811e-05,0.0,3.5990076812401045e-17,1.2338060282889026e-17,0.14823035944274496,0.0055000126740004365,0.7582877111904306,0.011535959341273248,29749773.235873323,2479430.0459365062
C,Calibration,540.0,2224.6570662197614,22.09747312570537,1.2788956478900828,0.06393788853394856,949.8206144782845,29.42198964496242,18932934354.500267,1591833609.973067,0.2084038975436147,0.005541207889122875,1.1135482930449913e-05,0.0,4.168878913258808e-17,1.42516932585419e-17,0.15092983504838348,0.005500012674000432,0.7686265150686944,0.011535959341273248,27507062.217431027,2292516.181437752
C,Calibration,560.0,2219.2133382755815,22.0434006874061,1.2581781606382303,0.0629127139842032,953.2087974074578,29.526943234659065,17937896699.45251,1508173340.8971689,0.2079582351937391,0.005541207889122875,1.1364517069550086e-05,0.0,4.806913117027128e-17,1.6391290624730572e-17,0.15350177696810027,0.005500012674000434,0.7790371577550659,0.011535959341273248,25396790.284382734,2116640.1640169816
C,Calibration,580.0,2213.4276015938617,21.98593108331382,1.2378325976620714,0.0619052428566763,956.5969803366312,29.631896824355724,17022805224.875189,1431234746.0572333,0.2074346120628359,0.005541207889122875,1.159197075487189e-05,0.0,5.5114615439510444e-17,1.8751574556874155e-17,0.15589700003901807,0.00550001267400043,0.7893759616333297,0.011535959341273248,23466430.68312191,1955758.5479831242
C,Calibration,600.0,2207.4601169884218,21.92665618081352,1.2180720024062404,0.06092599075322035,959.9851632658047,29.736850414052387,16202215568.152891,1362241626.9184487,0.20683750086758093,0.005541207889122875,1.1814769358881705e-05,0.0,6.279777104673015e-17,2.1323778457907765e-17,0.15808076884640135,0.005500012674000435,0.799503170906503,0.011535959341273248,21745731.694833256,1812350.6390303618
C,Calibration,620.0,2201.492632383152,21.86738127831492,1.1990787170856423,0.05998400980927038,963.373346194978,29.841804003749033,15482825349.054361,1301757102.5438778,0.20617935123021977,0.005541207889122875,1.2030087247988021e-05,0.0,7.108747080690833e-17,2.4098039668432916e-17,0.16003353258908887,0.005500012674000434,0.8092903476840629,0.011535959341273248,20246929.324282777,1687436.2203220327
C,Calibration,640.0,2195.7068957021734,21.809911674230026,1.1809917658259221,0.05908625065397777,966.7615291241514,29.94675759344569,14864567719.70416,1249775552.5319014,0.2054805630777038,0.005541207889122875,1.2235482845464661e-05,0.0,7.995615946611995e-17,2.706574804758349e-17,0.1617496929198432,0.005500012674000434,0.8186265112057284,0.011535959341273248,18967440.98902086,1580800.0521495552
C,Calibration,660.0,2190.2631677603226,21.75583923595392,1.1638985706684317,0.05823713455866231,970.149712053325,30.051711183142352,14342284727.887163,1205863309.2037053,0.20476748966612435,0.005541207889122875,1.2428993362200807e-05,0.0,8.938569066769036e-17,3.022143464469347e-17,0.1632350714659845,0.005500012674000435,0.8274224437846441,0.011535959341273248,17893824.637683332,1491321.8360230161
C,Calibration,680.0,2185.2839171181363,21.706380441192845,1.1478327707207172,0.05743842824681509,973.5378949824983,30.156664772838997,13907508566.48205,1169308420.585754,0.20406870150454975,0.005541207889122875,1.2609183469988682e-05,0.0,9.937111742746596e-17,3.356399223567362e-17,0.16450381289289312,0.005500012674000432,0.8356129032295475,0.011535959341273248,17005898.946518578,1417319.6034756387
C,Calibration,700.0,2180.8458394235363,21.662297106248655,1.1327784905122327,0.056689441972098895,976.9260779116718,30.26161836253565,13550036808.952057,1139253092.2569404,0.20341055184295798,0.005541207889122875,1.27751492364608e-05,0.0,1.0992241708925842e-16,3.7097225194432484e-17,0.16557532900358016,0.005500012674000434,0.843156801705553,0.011535959341273246,16280296.803438114,1356845.8734513638
C,Calibration,720.0,2176.9804217547794,21.623901991625356,1.118679727552978,0.05598748638417965,980.3142608408451,30.366571952232313,13259154777.86656,1114796461.0264485,0.20281344059194786,0.005541207889122875,1.2926484276423878e-05,0.0,1.2106456052047364e-16,4.082986391687514e-17,0.1664716706663425,0.00550001267400043,0.85003566715842,0.011535959341273248,15693130.54702646,1307909.780844391
C,Calibration,740.0,2173.6809094488485,21.591128003393496,1.105452444269017,0.055328468167343894,983.7024437700185,30.47152554192897,13024481555.742655,1095065725.4023256,0.20228981733613757,0.005541207889122875,1.3063218447458849e-05,0.0,1.328365064793549e-16,4.477523325106101e-17,0.16721550054106823,0.005500012674000436,0.8562508567509187,0.011535959341273248,15221748.596955169,1268623.4790345484
C,Calibration,760.0,2170.9125360186513,21.56362980674798,1.0929968338307001,0.05470749772730864,987.0906266991921,30.57647913162563,12836485932.93417,1079259525.195265,0.20184415470790684,0.005541207889122875,1.3185740410825709e-05,0.0,1.4528967489274208e-16,4.8950754673673135e-17,0.16782868069354936,0.005500012674000429,0.8618200369039579,0.011535959341273248,14845727.797366444,1237284.8445849547
C,Calibration,780.0,2168.6231640512024,21.54088952183234,1.0812078804075163,0.054119414282153146,990.4788096283654,30.681432721322278,12686746383.75396,1066669799.6585785,0.20147439060781924,0.005541207889122875,1.3294714443241145e-05,1.699741173033686e-21,1.5848632219863375e-16,5.337741912973639e-17,0.16833139639123318,0.005500012674000434,0.8667734020137503,0.011535959341273248,14547301.569841089,1212413.160718483
C,Calibration,800.0,2166.752458225257,21.522307839134985,1.0699832727741743,0.053559180520625235,993.8669925575389,30.78638631101894,12568031086.933645,1056688515.4076464,0.2011740322288127,0.005541207889122875,1.3390999751151977e-05,1.699741173033686e-21,1.72498087408443e-16,5.807931718596696e-17,0.16874169921450863,0.005500012674000434,0.8711500069187882,0.011535959341273248,14311414.608911589,1192753.6757961577
