max_temperature,min_temperature,temperature_gradient,thermal_conductivity_effective
494.6062829294397,-26.63095511746364,7.84061429289272,69.88194471054227
225.22540085009308,13.920182938995985,1.901097994995333,151.5434718969056
379.67571465817946,-26.431746542411506,10.32298473545291,337.27363152539516
358.12632374645204,21.366028311215373,41.1088214983682,257.7207850942482
145.43655686481998,37.36780345607488,93.32597241319692,260.32468129508675
157.5489560951981,-37.319820087324,63.77650787280125,346.74191212682683
176.57805359886535,36.65956885955035,80.20240739756396,357.5998256792556
235.00727521672064,9.357525441429793,46.690821991004405,367.9250494545966
155.44627954273705,-37.288950913297604,36.23044171118478,38.03019238193713
58.84316723608151,-7.245814464028797,10.92919723439061,217.69598818504403
445.72687556323797,-33.91397065149021,87.60570891640187,296.22975753520564
