cycle,time_min,temperature_C,phase,mean_exx,std_exx,max_exx,mean_eyy,std_eyy,max_eyy,mean_von_mises,max_von_mises,hotspot_count,timestamp
1,60,800.0,operation,0.0001499367339912623,4.263409791797545e-07,0.00015126813347388164,0.00012004742884020838,4.190459183881994e-07,0.00012137840504722471,0.00013745295023083964,0.00013852378936575312,0,2025-10-03T06:48:33.736497
1,63,800.0,operation,0.0001499637276323463,4.784159642837751e-07,0.00015167085541542444,0.0001199872271579645,4.0984501039923504e-07,0.00012128689949927262,0.00013745092460528557,0.0001383579601827008,0,2025-10-03T06:51:33.739330
1,66,800.0,operation,0.00015009979749076594,4.055542276389521e-07,0.00015137129186727213,0.0001200135780346062,4.3820350789832345e-07,0.00012172693782391985,0.0001375485801953317,0.00013856994399568965,0,2025-10-03T06:54:33.741983
1,69,800.0,operation,0.00015001833913529716,4.531327948223992e-07,0.00015162407990201382,0.00011997057306406309,4.603915248374689e-07,0.00012195824757945023,0.00013748138598723272,0.00013850511752657108,0,2025-10-03T06:57:33.747494
1,72,800.0,operation,0.00019252934480935364,0.0007870574496153493,0.01478714440524017,0.00014966587164093488,0.0005509082535044378,0.01036543815618005,0.00017524318009142794,0.013146237704897238,29,2025-10-03T07:00:33.755937
1,75,800.0,operation,0.00015006644084371247,4.3077651966578205e-07,0.00015147030972993122,0.00011998456777425443,4.596769853009928e-07,0.0001215574490389517,0.000137517152295344,0.00013881710383381078,0,2025-10-03T07:03:33.760932
1,78,800.0,operation,0.00018519723457406987,0.0006523051560025422,0.012281030071373196,0.00014464923981625247,0.00045662397793826115,0.008611973981160388,0.00016876419108937467,0.010918886783022897,29,2025-10-03T07:06:33.764015
1,81,800.0,operation,0.00014994364783442674,4.409389162576243e-07,0.00015149728454069353,0.00012008833921593218,4.662540972133347e-07,0.00012166055472501757,0.00013747112795130985,0.00013866505968770386,0,2025-10-03T07:09:33.766943
1,84,800.0,operation,0.00015002225548222395,4.760912928189866e-07,0.00015148823055495165,0.00012003839112410231,4.3025701410498985e-07,0.00012133865436266277,0.0001375059307048637,0.00013875407788722092,0,2025-10-03T07:12:33.769759
1,87,800.0,operation,0.000149993492257092,4.187632487436441e-07,0.00015144489787921467,0.00012001130841259018,4.133615834898959e-07,0.00012126714997108507,0.00013747808504717708,0.00013855296794786412,0,2025-10-03T07:15:33.772569
1,90,800.0,shutdown,0.00011997214812007643,2.893015731258465e-07,0.00012098393110669121,9.60574529531473e-05,3.048589660027995e-07,9.739209099151037e-05,0.00010998328636040264,0.00011062338038831422,0,2025-10-03T07:18:33.776442
1,93,773.2758620689655,shutdown,0.00011585033257923258,2.6263756835176775e-07,0.0001167176567075315,9.266820795420185e-05,2.706577854480213e-07,9.356455583361962e-05,0.00010617537263620407,0.00010703028649052194,0,2025-10-03T07:21:33.779322
1,96,746.551724137931,shutdown,0.00011176699742016214,2.5108245354993503e-07,0.00011265785331684702,8.93939093489036e-05,2.6677631924927703e-07,9.016909029450099e-05,0.00010243045842323207,0.00010304036593761401,0,2025-10-03T07:24:33.782439
1,99,719.8275862068965,shutdown,0.00010759415293895058,2.5397877226584526e-07,0.0001086755670909258,8.605514017207252e-05,2.5073958513891214e-07,8.694241056868599e-05,9.860575146191215e-05,9.948552567075438e-05,0,2025-10-03T07:27:33.785195
1,102,693.1034482758621,shutdown,0.00010343879931056048,2.54064544947991e-07,0.00010448857843383408,8.27742381161717e-05,2.3872218805042705e-07,8.385245802969464e-05,9.481153993753679e-05,9.557673722323852e-05,0,2025-10-03T07:30:33.788016
1,105,666.3793103448276,shutdown,9.935555087408491e-05,2.3291133556488546e-07,0.00010057880400319354,7.944790623813076e-05,2.2756097761361905e-07,8.024765664897366e-05,9.104959272608255e-05,9.166842965410039e-05,0,2025-10-03T07:33:33.790730
1,108,639.655172413793,shutdown,9.514403425596706e-05,2.336772236944703e-07,9.602138642491264e-05,7.61215063054637e-05,2.1929998862291766e-07,7.685378995924092e-05,8.720369886685783e-05,8.79252365286729e-05,0,2025-10-03T07:36:33.793554
1,111,612.9310344827586,shutdown,9.106165730757236e-05,2.0590337697487735e-07,9.15951317974765e-05,7.28278147791596e-05,2.1840630049462048e-07,7.340457255571397e-05,8.345298237166981e-05,8.393742205986744e-05,0,2025-10-03T07:39:33.796417
1,114,586.2068965517242,shutdown,8.687792381823796e-05,2.15385101026394e-07,8.77699719688144e-05,6.949998907889652e-05,2.1950124141803458e-07,7.015852035271972e-05,7.962474772057581e-05,8.029488751545627e-05,0,2025-10-03T07:42:33.799280
1,117,559.4827586206897,shutdown,8.27378195094943e-05,2.0333474855900633e-07,8.362189933472601e-05,6.620109752943062e-05,2.009085487449959e-07,6.682988081582966e-05,7.583460028789341e-05,7.627258440678112e-05,0,2025-10-03T07:45:33.802082
1,120,532.7586206896551,shutdown,7.86446419442529e-05,1.9808014648451855e-07,7.925830639942321e-05,6.292922200679814e-05,1.8314929576512778e-07,6.362853776428194e-05,7.208397463984972e-05,7.251042234822538e-05,0,2025-10-03T07:48:33.804897
1,123,506.0344827586207,shutdown,7.44716194878011e-05,1.7442891599300017e-07,7.502224065568112e-05,5.9572075995247596e-05,1.6495505944872268e-07,6.014367641732399e-05,6.825308431585092e-05,6.870628738828982e-05,0,2025-10-03T07:51:33.807728
1,126,479.31034482758616,shutdown,7.033964160470255e-05,1.6616412408560184e-07,7.089857843196458e-05,5.6302350358706854e-05,1.8398960685317917e-07,5.690810317665369e-05,6.447787721370415e-05,6.490719907853535e-05,0,2025-10-03T07:54:33.810520
1,129,452.5862068965517,shutdown,6.620674084369101e-05,1.5553934759555245e-07,6.664807634624193e-05,5.29698510579649e-05,1.5809438843678674e-07,5.3496779698420524e-05,6.0681399968107066e-05,6.100764487442865e-05,0,2025-10-03T07:57:33.813382
1,132,425.8620689655172,shutdown,6.208087317944576e-05,1.4423118650608273e-07,6.257814333677386e-05,4.965171259405271e-05,1.3824551139509791e-07,5.011993190235858e-05,5.689421202007144e-05,5.719066588894662e-05,0,2025-10-03T08:00:33.816242
1,135,399.13793103448273,shutdown,0.0002161704324152912,0.0014802419865064236,0.014062324388595018,0.00015712163881062305,0.0010361729087400907,0.009849592853249569,0.00019374094625127674,0.012500173930902175,113,2025-10-03T08:03:33.819308
1,138,372.41379310344826,shutdown,5.3788095118999856e-05,1.2709518262488978e-07,5.420848826086417e-05,4.3028317266419796e-05,1.238045344359931e-07,4.378910794571684e-05,4.929725552197946e-05,4.972353309274238e-05,0,2025-10-03T08:06:33.822075
1,141,345.6896551724138,shutdown,4.9645596224463663e-05,1.1907265698043164e-07,5.001357985147203e-05,3.9731024003681695e-05,1.1798137496252716e-07,4.0100132521276503e-05,4.5506057036686607e-05,4.581848319308219e-05,0,2025-10-03T08:09:33.824892
1,144,318.9655172413793,shutdown,0.00028044393288912566,0.0016929386773238324,0.014493507507425396,0.0002008708914283861,0.0011850564523526621,0.010150057031013845,0.0002505232125012003,0.01288311858374719,81,2025-10-03T08:12:33.828437
1,147,292.2413793103448,shutdown,4.1375587442948394e-05,9.782320500681769e-08,4.169705218868203e-05,3.309762715208827e-05,1.0706094857239403e-07,3.3506457730568686e-05,3.792071425103466e-05,3.8163344514719406e-05,0,2025-10-03T08:15:33.831313
1,150,265.51724137931035,shutdown,3.724998714922142e-05,9.27567252526773e-08,3.750407853205135e-05,2.9811482072852648e-05,9.258030235193395e-08,3.010140885300488e-05,3.414421490294215e-05,3.435718437337988e-05,0,2025-10-03T08:18:33.834139
1,153,238.79310344827582,shutdown,3.30963803950891e-05,8.302276486479445e-08,3.3370435220706426e-05,2.6478923100712103e-05,7.86244301897251e-08,2.6706074675359908e-05,3.0334153851619468e-05,3.0521021460986235e-05,0,2025-10-03T08:21:33.837093
1,156,212.0689655172414,shutdown,2.8962752600820563e-05,6.846581520531072e-08,2.9259049585321033e-05,2.3194303117621035e-05,6.581706860132625e-08,2.3419639878085736e-05,2.655288823262462e-05,2.675786868309945e-05,0,2025-10-03T08:24:33.840360
1,159,185.34482758620686,shutdown,2.482646018369897e-05,5.835012405602563e-08,2.5018798130895386e-05,1.9859491905292277e-05,6.110957344198234e-08,2.0066360511870445e-05,2.275345407404244e-05,2.2885946732465015e-05,0,2025-10-03T08:27:33.843213
1,162,158.62068965517233,shutdown,0.0004202618158563132,0.002120923178241514,0.012018078404147033,0.00029624179843792877,0.001484643743415447,0.008414737193897614,0.0003741030059830604,0.010682361197045152,343,2025-10-03T08:30:33.846486
1,165,131.8965517241379,shutdown,5.598695890176181e-05,0.0007312420719009851,0.013615163968355427,4.0847756840099344e-05,0.0005118691252578329,0.009532247365442085,5.0221132501977786e-05,0.0121017899032986,29,2025-10-03T08:33:33.849524
1,168,105.17241379310337,shutdown,1.2412781762741308e-05,3.1195873155467576e-08,1.2524215348830279e-05,9.92941245077771e-06,2.644309978787628e-08,1.0031293644397598e-05,1.1376325227045747e-05,1.1448348290999836e-05,0,2025-10-03T08:36:33.852415
1,171,78.44827586206895,shutdown,8.273904492381641e-06,1.7967896515703393e-08,8.325358668083205e-06,6.6251136557764145e-06,1.9920918648795643e-08,6.696614419685935e-06,7.585171166000407e-06,7.637984993058298e-06,0,2025-10-03T08:39:33.855266
1,174,51.72413793103442,shutdown,4.139171303951188e-06,9.636791637543683e-09,4.180409471836369e-06,3.310100780947002e-06,9.584594245319703e-09,3.3381139852814166e-06,3.793235596934396e-06,3.8217935692278276e-06,0,2025-10-03T08:42:33.858080
1,177,25.0,shutdown,1.0000009686902815e-06,2.2231364647825554e-09,1.0066772308219396e-06,7.996593758713657e-07,2.2647821597717964e-09,8.084678951034572e-07,9.164114527566588e-07,9.215990387700044e-07,0,2025-10-03T08:45:33.860877
2,180,25.000000000000007,startup,1.998710841212364e-05,8.534237357712567e-08,2.0278656246253483e-05,1.5998879389597113e-05,8.700662549820995e-08,1.6295655858852846e-05,1.8321941974115364e-05,1.8527680052815266e-05,0,2025-10-03T08:48:33.868017
2,183,30.00256798945258,startup,0.0002276079508483638,0.0016308828320190317,0.014956261646062896,0.0001614613036910601,0.001141614603032605,0.010471491180292277,0.00020289206730639845,0.013293869610505169,81,2025-10-03T08:51:33.872225
2,186,36.00616343846898,startup,2.3202802371680466e-05,9.974681199611821e-08,2.3583773967342206e-05,1.8561006215237323e-05,1.0292406200432651e-07,1.9043174067070335e-05,2.126587311283267e-05,2.1508105965421e-05,0,2025-10-03T08:54:33.875024
2,189,43.2110946640803,startup,0.0001198735873832299,0.0010466877065463454,0.011702673734472858,8.644415362750448e-05,0.000732662679956352,0.008194219244149412,0.00010724730932677813,0.010402077026116577,81,2025-10-03T08:57:33.877963
2,192,51.85775222230962,startup,0.0001392887425127804,0.001233673293413549,0.013791268688626153,0.00010026911798310316,0.0008635758723024543,0.00965670675644641,0.000124567619341506,0.012258570503484825,81,2025-10-03T09:00:33.880825
2,195,62.23462947320119,startup,3.080274278078456e-05,1.372401451960824e-07,3.127262488802886e-05,2.4632077261967387e-05,1.4495257900229154e-07,2.5148462982428336e-05,2.822867998223407e-05,2.859194420490132e-05,0,2025-10-03T09:03:33.883630
2,198,74.6879480827243,startup,3.4455007456592806e-05,1.4623184994475156e-07,3.497328583662832e-05,2.7542157106885723e-05,1.4595516570216485e-07,2.8068893201401883e-05,3.1572157674843094e-05,3.190169167729364e-05,0,2025-10-03T09:06:33.886457
2,201,89.63320961378561,startup,8.86789877661569e-05,0.0007109876014743923,0.010220819878873503,6.593531276545095e-05,0.000497691993592091,0.007158532866583904,7.988762219973417e-05,0.009085333291614331,0,2025-10-03T09:09:33.889348
2,204,107.56905862201826,startup,4.395531454793077e-05,2.0675719060825336e-07,4.4929821224177206e-05,3.518858051181435e-05,2.04893891602986e-07,3.582850900768337e-05,4.029479759759562e-05,4.099686283314775e-05,0,2025-10-03T09:12:33.892563
2,207,129.09391979474051,startup,5.0230439188708356e-05,2.2919685442987974e-07,5.104696409672982e-05,4.0178599675952356e-05,2.276587619966885e-07,4.115706472881208e-05,4.603641068400307e-05,4.662380754412079e-05,0,2025-10-03T09:15:33.895485
2,210,154.92596422666574,startup,5.7732310200461565e-05,2.5872602800519753e-07,5.871319810793673e-05,4.612843623613354e-05,2.6028042163762056e-07,4.6966102241763033e-05,5.289519809375439e-05,5.3673417472431136e-05,0,2025-10-03T09:18:33.898383
2,213,185.92707100168144,startup,6.67017196969352e-05,2.9730499138363297e-07,6.777929600713879e-05,5.339012884608882e-05,2.9630369262127646e-07,5.432119674748776e-05,6.114429242530074e-05,6.18570846024068e-05,0,2025-10-03T09:21:33.901100
2,216,223.13158355230894,startup,7.749753861456923e-05,3.262778375262125e-07,7.872265869648395e-05,6.193542145955471e-05,3.5724394824426505e-07,6.306123057040538e-05,7.100910457738165e-05,7.20054408194061e-05,0,2025-10-03T09:24:33.903910
2,219,267.78082024489464,startup,9.054584094248348e-05,4.3580341285333044e-07,9.22643291087876e-05,7.234571020061544e-05,4.4205794649510954e-07,7.369812272659324e-05,8.295914644883921e-05,8.436773520344936e-05,0,2025-10-03T09:27:33.906831
2,222,321.3644906267532,startup,0.0001748760276830234,0.0009816149416230601,0.014163957701710994,0.00013310595192095347,0.0006871255929574319,0.009925499475986548,0.00015839923868285713,0.012591619562292718,49,2025-10-03T09:30:33.909780
2,225,385.6703991769983,startup,0.0001246834565621115,5.558431339454064e-07,0.0001264997037090444,9.978459217755735e-05,5.669781980380667e-07,0.00010158250782235763,0.00011428949537942817,0.0001157557239054914,0,2025-10-03T09:33:33.912528
2,228,462.8440949130882,startup,0.000147109682659899,6.049453435801279e-07,0.0001488417353697032,0.00011776993166751828,6.621219871463239e-07,0.00012026506055343628,0.00013485823104520244,0.00013624755965318982,0,2025-10-03T09:36:33.915340
2,231,555.4604570458628,startup,0.0003972019265144372,0.0018153566050122321,0.015159157737720362,0.0002955640831500683,0.0012708198545518094,0.010629151811125174,0.00035789031533082664,0.013477535082141053,149,2025-10-03T09:39:33.918424
2,234,666.6096051188359,startup,0.00020622134179151867,9.790873755151092e-07,0.00020942101993677467,0.00016528292392762228,9.383940962424072e-07,0.0001689985712183961,0.00018911010407602485,0.00019133225074779455,0,2025-10-03T09:42:33.921220
2,237,800.0000000000003,startup,0.00029808079143920773,0.0007593498249851661,0.011120704497693553,0.000233302384252357,0.0005315019265932103,0.007808339279587129,0.00027177445486121544,0.009889634182016006,0,2025-10-03T09:45:33.924227
2,240,800.0,operation,0.00016996220933229302,5.426116015285793e-07,0.00017185441146431524,0.00013595570523526666,4.6931762823772837e-07,0.00013759603126200522,0.00015576999824349266,0.00015724135650712793,0,2025-10-03T09:48:33.927982
2,243,800.0,operation,0.0001700433536003983,5.276285759868206e-07,0.00017170109636182354,0.00013598773649523723,4.820759855384191e-07,0.00013777545389965875,0.00015583368444031483,0.0001573638464696564,0,2025-10-03T09:51:33.930822
2,246,800.0,operation,0.00016991699681846137,4.95790890835915e-07,0.00017155910033755825,0.0001360077665534324,4.725207843965851e-07,0.00013735035144820808,0.00015575756036906186,0.00015689803646540097,0,2025-10-03T09:54:33.933581
2,249,800.0,operation,0.00017005023148479925,4.7041492478191973e-07,0.00017163765283519032,0.00013598206307454254,4.858580226346703e-07,0.00013771403233767384,0.00015583642719163083,0.00015711391411980403,0,2025-10-03T09:57:33.936352
2,252,800.0,operation,0.00017004690844681382,5.33091355535736e-07,0.00017240866207132976,0.00013596054012149058,5.15091984112359e-07,0.00013764846470461778,0.00015582711547649028,0.00015701566698449665,0,2025-10-03T10:00:33.939172
2,255,800.0,operation,0.00017005413081636465,5.114221341775042e-07,0.00017194510312582335,0.0001359500676203232,5.082781524297833e-07,0.00013748503359043923,0.00015582845233137974,0.00015720447961776763,0,2025-10-03T10:03:33.941931
2,258,800.0,operation,0.00039255633571827546,0.0018092695234430273,0.015104536878163127,0.0002917782480690494,0.0012664517741234917,0.01058999920530856,0.0003536053173462194,0.013428798452434481,149,2025-10-03T10:06:33.944959
2,261,800.0,operation,0.00016999973625417075,5.038269686454279e-07,0.00017202110221523696,0.00013598829976237443,4.911614958565729e-07,0.00013789793214869113,0.00015580521893029874,0.00015704312458021338,0,2025-10-03T10:09:33.947664
2,264,800.0,operation,0.0001700011589013946,4.83689657869833e-07,0.00017170710530926557,0.0001360322457947538,4.77681811806636e-07,0.00013808201065687123,0.00015582054893850097,0.00015729767642110287,0,2025-10-03T10:12:33.950405
2,267,800.0,operation,0.0001700993163107653,5.222559612019514e-07,0.00017192063226176168,0.00013596412673779558,5.306969349228115e-07,0.0001378502435329596,0.0001558627771556463,0.00015700227069003825,0,2025-10-03T10:15:33.953217
2,270,800.0,shutdown,0.00014004859925814144,3.3297058343856215e-07,0.00014153065978888518,0.00011199839519145178,3.3579070790621703e-07,0.00011304592544183781,0.00012834435918050998,0.00012942819789925347,0,2025-10-03T10:18:33.963881
2,273,773.2758620689655,shutdown,0.00013585026163272565,3.2753038903531027e-07,0.000136815565743306,0.00010869549111175356,3.212604928961584e-07,0.00011022340331462393,0.0001245147585288736,0.0001252013776232365,0,2025-10-03T10:21:33.966710
2,276,746.551724137931,shutdown,0.00013176357754142806,3.267802940474011e-07,0.00013290916722100244,0.00010534848996473832,3.501100386424408e-07,0.0001066811620598963,0.00012074392569423065,0.0001216294662308823,0,2025-10-03T10:24:33.969449
2,279,719.8275862068965,shutdown,0.00012758498759872885,3.336916523940493e-07,0.00012963534118688518,0.00010208545059898695,3.1034481975593034e-07,0.0001030084087277519,0.00011694015138647214,0.00011831560177624127,0,2025-10-03T10:27:33.972278
2,282,693.1034482758621,shutdown,0.00026214488623102906,0.0012974189863349582,0.012398382303270413,0.00019581647702497608,0.0009082073072260622,0.008691565389751861,0.000236402187157866,0.011022607991445662,113,2025-10-03T10:30:33.975387
2,285,666.3793103448276,shutdown,0.00011933415943731674,2.984447673287171e-07,0.00012079056845577609,9.544283732964796e-05,2.934546989859409e-07,9.63367511888776e-05,0.000109364512120719,0.00011032465300193896,0,2025-10-03T10:33:33.978129
2,288,639.655172413793,shutdown,0.00011515797007198744,2.7723993935839907e-07,0.00011596232505995841,9.214468894492173e-05,2.805850349002214e-07,9.307415779699395e-05,0.00010555083422159662,0.00010623034390566475,0,2025-10-03T10:36:33.980921
2,291,612.9310344827586,shutdown,0.000141538178264314,0.0005659134999757715,0.010635347281257711,0.00011020341809280261,0.0003961328705278586,0.007455609827328649,0.0001288838915266155,0.009455352780531487,0,2025-10-03T10:39:33.983913
2,294,586.2068965517242,shutdown,0.00010685678851634069,2.5225791233470005e-07,0.00010777786951253224,8.552773174197673e-05,2.641860510719602e-07,8.669335703477058e-05,9.795048203359378e-05,9.855896657697798e-05,0,2025-10-03T10:42:33.986733
2,297,559.4827586206897,shutdown,0.00010280327778774891,2.436627165177861e-07,0.00010375249608192893,8.222216766892794e-05,2.4696059542868515e-07,8.328205030910075e-05,9.421486469389405e-05,9.478994242134942e-05,0,2025-10-03T10:45:33.989548
2,300,532.7586206896551,shutdown,9.86150560539532e-05,2.375462270603449e-07,9.93903889905303e-05,7.889189709344485e-05,2.35328454686828e-07,7.977897493073515e-05,9.038282479743604e-05,9.094198933795926e-05,0,2025-10-03T10:48:33.992343
2,303,506.0344827586207,shutdown,9.4501896173277e-05,2.3413705215310558e-07,9.522895779537955e-05,7.557487633586369e-05,2.53026532115725e-07,7.64700723766935e-05,8.660451039192503e-05,8.71897381877205e-05,0,2025-10-03T10:51:33.995127
2,306,479.31034482758616,shutdown,9.036610812712616e-05,2.2001558706903113e-07,9.148466115043501e-05,7.227316266208521e-05,2.0682248693864947e-07,7.29947637904687e-05,8.281606996345104e-05,8.37012067210375e-05,0,2025-10-03T10:54:33.997802
2,309,452.5862068965517,shutdown,8.619040180302552e-05,2.0044961579538435e-07,8.678216406644647e-05,6.894491690277865e-05,1.9886520993475342e-07,6.970052526352914e-05,7.89929210739475e-05,7.947952043375457e-05,0,2025-10-03T10:57:34.000612
2,312,425.8620689655172,shutdown,0.00011737331850524928,0.0006548248855658111,0.012259826597837477,9.040374667282637e-05,0.00045838524326599465,0.0085902414284244,0.000106607545832687,0.010898643348807675,29,2025-10-03T11:00:34.004090
2,315,399.13793103448273,shutdown,7.791619141000817e-05,1.7303330683726984e-07,7.867486019554488e-05,6.232865830739439e-05,2.0633632470135875e-07,6.300272042614778e-05,7.141053622002657e-05,7.199835132289639e-05,0,2025-10-03T11:03:34.006893
2,318,372.41379310344826,shutdown,7.37906368770081e-05,1.7179341886819097e-07,7.434763933397529e-05,5.9032876571858895e-05,1.652198898617463e-07,5.9899498919441965e-05,6.763087888912026e-05,6.801988948091808e-05,0,2025-10-03T11:06:34.009641
2,321,345.6896551724138,shutdown,6.965949823952678e-05,1.5429198549942274e-07,7.014505298562674e-05,5.5728217900260436e-05,1.763658166908115e-07,5.660707227354938e-05,6.384463444725849e-05,6.430466620084647e-05,0,2025-10-03T11:09:34.012395
2,324,318.9655172413793,shutdown,6.551759243146344e-05,1.6740937903392747e-07,6.60533521556248e-05,5.242603292118151e-05,1.442466487539316e-07,5.280662732292017e-05,6.005214586497134e-05,6.041439634570894e-05,0,2025-10-03T11:12:34.015194
2,327,292.2413793103448,shutdown,6.138355198277048e-05,1.5113537597673645e-07,6.191195806426059e-05,4.90864226977194e-05,1.5411010216025622e-07,4.98695084007167e-05,5.625270245719195e-05,5.675849773054582e-05,0,2025-10-03T11:15:34.017949
2,330,265.51724137931035,shutdown,0.00018069282534825145,0.0012410091707144124,0.012828460251412432,0.00013219439775089085,0.0008687209577567141,0.008985783707921887,0.00016218117651610887,0.011403476690550217,98,2025-10-03T11:18:34.021122
2,333,238.79310344827582,shutdown,5.309839505651206e-05,1.3407468782617023e-07,5.362182293238153e-05,4.248528917216583e-05,1.1416000557856383e-07,4.283820674404622e-05,4.866799405279124e-05,4.9018330854680245e-05,0,2025-10-03T11:21:34.023852
2,336,212.0689655172414,shutdown,0.00018669877969968265,0.0012883426197989457,0.012237937579206595,0.00013558925680466613,0.0009018605378736596,0.00857158225599466,0.0001672960368567431,0.010878436346449014,113,2025-10-03T11:24:34.026746
2,339,185.34482758620686,shutdown,4.4812964823050315e-05,1.1179351969759326e-07,4.5170623391281205e-05,3.584645325032839e-05,1.0800954620654579e-07,3.627555064651914e-05,4.107082444791106e-05,4.133606659324664e-05,0,2025-10-03T11:27:34.029559
2,342,158.62068965517233,shutdown,4.069359285283727e-05,9.60308785523753e-08,4.101791235603858e-05,3.254073831254568e-05,9.388971051542749e-08,3.295153344839508e-05,3.7291921742410336e-05,3.752530740980089e-05,0,2025-10-03T11:30:34.032347
2,345,131.8965517241379,shutdown,3.654084433378276e-05,8.065776237712738e-08,3.682846890485976e-05,2.924199722598944e-05,8.120859555918837e-08,2.9535530158199802e-05,3.349352150909947e-05,3.372333551549009e-05,0,2025-10-03T11:33:34.035113
