temperature_C,cte_per_K,thermal_strain
265.0,1.1569818181818182e-05,0.002826052727272727
270.0,1.1571272727272728e-05,0.0028839090909090915
275.0,1.1572727272727273e-05,0.0029417727272727273
280.0,1.1574181818181819e-05,0.0029996436363636365
285.0,1.1575636363636364e-05,0.0030575218181818184
290.0,1.1577090909090908e-05,0.0031154072727272728
295.0,1.1578545454545455e-05,0.0031733000000000004
300.0,1.158e-05,0.0032312000000000005
305.0,1.1581454545454546e-05,0.003289107272727273
310.0,1.158290909090909e-05,0.0033470218181818187
315.0,1.1584363636363637e-05,0.003404943636363637
320.0,1.1585818181818181e-05,0.003462872727272728
325.0,1.1587272727272728e-05,0.003520809090909091
330.0,1.1588727272727272e-05,0.0035787527272727274
335.0,1.1590181818181818e-05,0.0036367036363636365
340.0,1.1591636363636363e-05,0.0036946618181818184
345.0,1.159309090909091e-05,0.0037526272727272728
350.0,1.1594545454545454e-05,0.0038106
355.0,1.1596e-05,0.00386858
360.0,1.1597454545454545e-05,0.003926567272727273
365.0,1.1598909090909091e-05,0.0039845618181818185
370.0,1.1600363636363636e-05,0.004042563636363637
375.0,1.1601818181818182e-05,0.0041005727272727275
380.0,1.1603272727272727e-05,0.004158589090909091
385.0,1.1604727272727273e-05,0.004216612727272728
390.0,1.1606181818181818e-05,0.004274643636363637
395.0,1.1607636363636364e-05,0.004332681818181818
400.0,1.1609090909090909e-05,0.004390727272727273
405.0,1.1610545454545455e-05,0.00444878
410.0,1.1612e-05,0.00450684
415.0,1.1613454545454546e-05,0.004564907272727273
420.0,1.1614909090909091e-05,0.004622981818181818
425.0,1.1616363636363636e-05,0.004681063636363636
430.0,1.1617818181818182e-05,0.004739152727272727
435.0,1.1619272727272727e-05,0.004797249090909091
440.0,1.1620727272727273e-05,0.0048553527272727276
445.0,1.1622181818181818e-05,0.004913463636363637
450.0,1.1623636363636364e-05,0.004971581818181818
455.0,1.1625090909090908e-05,0.0050297072727272735
460.0,1.1626545454545455e-05,0.005087840000000001
465.0,1.1628e-05,0.005145980000000001
470.0,1.1629454545454546e-05,0.005204127272727274
475.0,1.163090909090909e-05,0.00526228181818182
480.0,1.1632363636363637e-05,0.005320443636363637
485.0,1.1633818181818181e-05,0.005378612727272728
490.0,1.1635272727272728e-05,0.005436789090909091
495.0,1.1636727272727272e-05,0.005494972727272727
500.0,1.1638181818181819e-05,0.005553163636363637
505.0,1.1639636363636363e-05,0.005611361818181819
510.0,1.164109090909091e-05,0.005669567272727273
515.0,1.1642545454545454e-05,0.005727780000000002
520.0,1.1644e-05,0.005786000000000002
525.0,1.1645454545454545e-05,0.005844227272727274
530.0,1.1646909090909092e-05,0.0059024618181818195
535.0,1.1648363636363636e-05,0.0059607036363636375
540.0,1.1649818181818183e-05,0.006018952727272728
545.0,1.1651272727272727e-05,0.006077209090909092
550.0,1.1652727272727274e-05,0.0061354727272727285
555.0,1.1654181818181818e-05,0.006193743636363638
560.0,1.1655636363636363e-05,0.00625202181818182
565.0,1.165709090909091e-05,0.006310307272727275
570.0,1.1658545454545454e-05,0.006368600000000002
575.0,1.166e-05,0.006426900000000001
580.0,1.1661454545454545e-05,0.006485207272727274
585.0,1.1662909090909091e-05,0.006543521818181819
590.0,1.1664363636363636e-05,0.006601843636363637
595.0,1.1665818181818182e-05,0.006660172727272728
600.0,1.1667272727272727e-05,0.006718509090909092
605.0,1.1668727272727273e-05,0.006776852727272729
610.0,1.1670181818181818e-05,0.006835203636363639
615.0,1.1671636363636364e-05,0.0068935618181818195
620.0,1.1673090909090909e-05,0.006951927272727273
625.0,1.1674545454545455e-05,0.0070103000000000006
630.0,1.1676e-05,0.007068680000000001
635.0,1.1677454545454546e-05,0.007127067272727273
640.0,1.167890909090909e-05,0.007185461818181818
645.0,1.1680363636363637e-05,0.007243863636363637
650.0,1.1681818181818182e-05,0.007302272727272728
655.0,1.1683272727272728e-05,0.007360689090909092
660.0,1.1684727272727273e-05,0.007419112727272728
665.0,1.1686181818181819e-05,0.007477543636363638
670.0,1.1687636363636364e-05,0.007535981818181819
675.0,1.168909090909091e-05,0.007594427272727273
680.0,1.1690545454545455e-05,0.007652880000000001
685.0,1.1692e-05,0.0077113400000000006
690.0,1.1693454545454546e-05,0.007769807272727273
695.0,1.169490909090909e-05,0.007828281818181819
700.0,1.1696363636363636e-05,0.007886763636363637
705.0,1.1697818181818181e-05,0.007945252727272728
710.0,1.1699272727272727e-05,0.008003749090909092
715.0,1.1700727272727272e-05,0.008062252727272727
720.0,1.1702181818181818e-05,0.008120763636363637
725.0,1.1703636363636363e-05,0.008179281818181817
730.0,1.170509090909091e-05,0.008237807272727273
735.0,1.1706545454545454e-05,0.00829634
740.0,1.1708e-05,0.00835488
745.0,1.1709454545454545e-05,0.008413427272727272
750.0,1.1710909090909091e-05,0.008471981818181819
755.0,1.1712363636363636e-05,0.008530543636363637
760.0,1.1713818181818182e-05,0.008589112727272728
765.0,1.1715272727272727e-05,0.008647689090909091
770.0,1.1716727272727273e-05,0.008706272727272727
775.0,1.1718181818181818e-05,0.008764863636363637
780.0,1.1719636363636364e-05,0.008823461818181819
785.0,1.1721090909090909e-05,0.008882067272727273
790.0,1.1722545454545455e-05,0.00894068
795.0,1.1724e-05,0.0089993
800.0,1.1725454545454546e-05,0.009057927272727273
805.0,1.1726909090909091e-05,0.00911656181818182
810.0,1.1728363636363636e-05,0.009175203636363637
815.0,1.1729818181818182e-05,0.009233852727272727
820.0,1.1731272727272726e-05,0.00929250909090909
825.0,1.1732727272727273e-05,0.009351172727272726
830.0,1.1734181818181817e-05,0.009409843636363636
835.0,1.1735636363636364e-05,0.009468521818181818
840.0,1.1737090909090908e-05,0.009527207272727272
845.0,1.1738545454545455e-05,0.009585900000000001
850.0,1.174e-05,0.009644600000000001
855.0,1.1741454545454546e-05,0.009703307272727273
860.0,1.174290909090909e-05,0.009762021818181818
865.0,1.1744363636363637e-05,0.009820743636363637
870.0,1.1745818181818181e-05,0.009879472727272728
875.0,1.1747272727272728e-05,0.009938209090909094
880.0,1.1748727272727272e-05,0.00999695272727273
885.0,1.1750181818181819e-05,0.010055703636363638
890.0,1.1751636363636363e-05,0.010114461818181819
895.0,1.175309090909091e-05,0.010173227272727273
900.0,1.1754545454545454e-05,0.010232
905.0,1.1756e-05,0.01029078
910.0,1.1757454545454545e-05,0.010349567272727272
915.0,1.1758909090909092e-05,0.010408361818181817
920.0,1.1760363636363636e-05,0.010467163636363635
925.0,1.1761818181818183e-05,0.010525972727272726
930.0,1.1763272727272727e-05,0.01058478909090909
935.0,1.1764727272727274e-05,0.010643612727272727
940.0,1.1766181818181818e-05,0.010702443636363636
945.0,1.1767636363636363e-05,0.010761281818181818
950.0,1.1769090909090909e-05,0.010820127272727274
955.0,1.1770545454545454e-05,0.010878980000000002
960.0,1.1772e-05,0.010937840000000002
965.0,1.1773454545454545e-05,0.010996707272727276
970.0,1.1774909090909091e-05,0.01105558181818182
975.0,1.1776363636363636e-05,0.011114463636363637
980.0,1.1777818181818182e-05,0.011173352727272727
985.0,1.1779272727272727e-05,0.01123224909090909
990.0,1.1780727272727273e-05,0.011291152727272727
995.0,1.1782181818181818e-05,0.011350063636363634
1000.0,1.1783636363636364e-05,0.011408981818181816
1005.0,1.1785090909090909e-05,0.01146790727272727
1010.0,1.1786545454545455e-05,0.011526839999999997
1015.0,1.1788e-05,0.011585779999999997
1020.0,1.1789454545454546e-05,0.01164472727272727
1025.0,1.179090909090909e-05,0.011703681818181816
1030.0,1.1792363636363637e-05,0.011762643636363635
1035.0,1.1793818181818182e-05,0.011821612727272725
1040.0,1.1795272727272728e-05,0.01188058909090909
1045.0,1.1796727272727273e-05,0.011939572727272727
1050.0,1.1798181818181819e-05,0.011998563636363636
1055.0,1.1799636363636364e-05,0.012057561818181819
1060.0,1.180109090909091e-05,0.012116567272727275
1065.0,1.1802545454545454e-05,0.012175580000000002
1070.0,1.1804e-05,0.0122346
1075.0,1.1805454545454545e-05,0.012293627272727273
1080.0,1.180690909090909e-05,0.012352661818181817
1085.0,1.1808363636363636e-05,0.012411703636363635
1090.0,1.1809818181818181e-05,0.012470752727272725
1095.0,1.1811272727272727e-05,0.012529809090909089
1100.0,1.1812727272727272e-05,0.012588872727272724
1105.0,1.1814181818181818e-05,0.012647943636363634
1110.0,1.1815636363636363e-05,0.012707021818181815
1115.0,1.181709090909091e-05,0.01276610727272727
1120.0,1.1818545454545454e-05,0.012825199999999997
1125.0,1.182e-05,0.012884299999999998
1130.0,1.1821454545454545e-05,0.01294340727272727
1135.0,1.1822909090909091e-05,0.013002521818181817
1140.0,1.1824363636363636e-05,0.013061643636363635
1145.0,1.1825818181818182e-05,0.013120772727272727
1150.0,1.1827272727272727e-05,0.013179909090909091
1155.0,1.1828727272727273e-05,0.01323905272727273
1160.0,1.1830181818181818e-05,0.013298203636363637
1165.0,1.1831636363636364e-05,0.013357361818181817
1170.0,1.1833090909090909e-05,0.01341652727272727
1175.0,1.1834545454545455e-05,0.013475699999999997
1180.0,1.1836e-05,0.013534879999999997
1185.0,1.1837454545454546e-05,0.01359406727272727
1190.0,1.183890909090909e-05,0.013653261818181814
1195.0,1.1840363636363637e-05,0.013712463636363633
1200.0,1.1841818181818182e-05,0.013771672727272723
1205.0,1.1843272727272726e-05,0.013830889090909087
1210.0,1.1844727272727273e-05,0.013890112727272723
1215.0,1.1846181818181817e-05,0.013949343636363631
1220.0,1.1847636363636364e-05,0.014008581818181815
1225.0,1.1849090909090908e-05,0.01406782727272727
1230.0,1.1850545454545455e-05,0.014127079999999997
1235.0,1.1852e-05,0.014186339999999999
1240.0,1.1853454545454546e-05,0.014245607272727272
1245.0,1.185490909090909e-05,0.014304881818181818
1250.0,1.1856363636363637e-05,0.014364163636363636
1255.0,1.1857818181818181e-05,0.014423452727272726
1260.0,1.1859272727272728e-05,0.014482749090909089
1265.0,1.1860727272727272e-05,0.014542052727272724
1270.0,1.1862181818181819e-05,0.014601363636363633
1275.0,1.1863636363636363e-05,0.014660681818181814
1280.0,1.186509090909091e-05,0.014720007272727268
1285.0,1.1866545454545454e-05,0.014779339999999995
1290.0,1.1868e-05,0.014838679999999995
1295.0,1.1869454545454545e-05,0.014898027272727267
1300.0,1.1870909090909092e-05,0.014957381818181813
1305.0,1.1872363636363636e-05,0.015016743636363631
1310.0,1.1873818181818182e-05,0.015076112727272722
1315.0,1.1875272727272727e-05,0.015135489090909086
1320.0,1.1876727272727273e-05,0.015194872727272723
1325.0,1.1878181818181818e-05,0.015254263636363632
1330.0,1.1879636363636364e-05,0.015313661818181815
1335.0,1.1881090909090909e-05,0.01537306727272727
1340.0,1.1882545454545455e-05,0.015432479999999998
1345.0,1.1884e-05,0.0154919
1350.0,1.1885454545454545e-05,0.015551327272727272
1355.0,1.1886909090909091e-05,0.015610761818181816
1360.0,1.1888363636363636e-05,0.015670203636363633
1365.0,1.1889818181818182e-05,0.015729652727272725
1370.0,1.1891272727272727e-05,0.01578910909090909
1375.0,1.1892727272727273e-05,0.015848572727272723
1380.0,1.1894181818181818e-05,0.015908043636363632
1385.0,1.1895636363636364e-05,0.015967521818181812
1390.0,1.1897090909090909e-05,0.016027007272727267
1395.0,1.1898545454545455e-05,0.016086499999999993
1400.0,1.19e-05,0.016145999999999994
