temperature_C,cte_per_K,thermal_strain
535.0,1.1685454545454545e-05,0.005970254545454546
540.0,1.1687272727272727e-05,0.006028690909090909
545.0,1.168909090909091e-05,0.006087136363636364
550.0,1.1690909090909092e-05,0.006145590909090909
555.0,1.1692727272727273e-05,0.006204054545454545
560.0,1.1694545454545455e-05,0.0062625272727272726
565.0,1.1696363636363636e-05,0.006321009090909092
570.0,1.1698181818181818e-05,0.006379500000000001
575.0,1.17e-05,0.006438
580.0,1.1701818181818181e-05,0.006496509090909091
585.0,1.1703636363636363e-05,0.006555027272727273
590.0,1.1705454545454545e-05,0.006613554545454545
595.0,1.1707272727272728e-05,0.006672090909090909
600.0,1.170909090909091e-05,0.006730636363636364
605.0,1.1710909090909091e-05,0.00678919090909091
610.0,1.1712727272727273e-05,0.006847754545454546
615.0,1.1714545454545455e-05,0.006906327272727273
620.0,1.1716363636363636e-05,0.006964909090909091
625.0,1.1718181818181818e-05,0.0070235
630.0,1.172e-05,0.0070821
635.0,1.1721818181818181e-05,0.007140709090909091
640.0,1.1723636363636363e-05,0.007199327272727273
645.0,1.1725454545454546e-05,0.007257954545454547
650.0,1.1727272727272728e-05,0.00731659090909091
655.0,1.172909090909091e-05,0.007375236363636364
660.0,1.1730909090909091e-05,0.007433890909090909
665.0,1.1732727272727273e-05,0.0074925545454545455
670.0,1.1734545454545454e-05,0.007551227272727273
675.0,1.1736363636363636e-05,0.007609909090909091
680.0,1.1738181818181818e-05,0.007668600000000001
685.0,1.174e-05,0.007727300000000001
690.0,1.1741818181818181e-05,0.007786009090909092
695.0,1.1743636363636364e-05,0.007844727272727274
700.0,1.1745454545454546e-05,0.007903454545454545
705.0,1.1747272727272728e-05,0.00796219090909091
710.0,1.174909090909091e-05,0.008020936363636363
715.0,1.1750909090909091e-05,0.00807969090909091
720.0,1.1752727272727273e-05,0.008138454545454546
725.0,1.1754545454545454e-05,0.008197227272727273
730.0,1.1756363636363636e-05,0.008256009090909091
735.0,1.1758181818181818e-05,0.0083148
740.0,1.176e-05,0.0083736
745.0,1.1761818181818183e-05,0.008432409090909091
750.0,1.1763636363636364e-05,0.008491227272727274
755.0,1.1765454545454546e-05,0.008550054545454546
760.0,1.1767272727272727e-05,0.00860889090909091
765.0,1.1769090909090909e-05,0.008667736363636365
770.0,1.177090909090909e-05,0.00872659090909091
775.0,1.1772727272727272e-05,0.008785454545454546
780.0,1.1774545454545454e-05,0.008844327272727272
785.0,1.1776363636363636e-05,0.008903209090909091
790.0,1.1778181818181817e-05,0.0089621
795.0,1.178e-05,0.009021000000000001
800.0,1.1781818181818182e-05,0.009079909090909092
805.0,1.1783636363636364e-05,0.009138827272727273
810.0,1.1785454545454546e-05,0.009197754545454545
815.0,1.1787272727272727e-05,0.009256690909090908
820.0,1.1789090909090909e-05,0.009315636363636363
825.0,1.179090909090909e-05,0.009374590909090909
830.0,1.1792727272727272e-05,0.009433554545454546
835.0,1.1794545454545454e-05,0.009492527272727274
840.0,1.1796363636363636e-05,0.00955150909090909
845.0,1.1798181818181819e-05,0.0096105
850.0,1.18e-05,0.0096695
855.0,1.1801818181818182e-05,0.00972850909090909
860.0,1.1803636363636364e-05,0.009787527272727272
865.0,1.1805454545454545e-05,0.009846554545454543
870.0,1.1807272727272727e-05,0.009905590909090906
875.0,1.1809090909090909e-05,0.00996463636363636
880.0,1.181090909090909e-05,0.010023690909090905
885.0,1.1812727272727272e-05,0.010082754545454542
890.0,1.1814545454545455e-05,0.010141827272727269
895.0,1.1816363636363637e-05,0.010200909090909087
900.0,1.1818181818181819e-05,0.010259999999999995
905.0,1.182e-05,0.010319099999999996
910.0,1.1821818181818182e-05,0.010378209090909087
915.0,1.1823636363636364e-05,0.01043732727272727
920.0,1.1825454545454545e-05,0.010496454545454543
925.0,1.1827272727272727e-05,0.010555590909090907
930.0,1.1829090909090909e-05,0.010614736363636364
935.0,1.183090909090909e-05,0.010673890909090909
940.0,1.1832727272727272e-05,0.010733054545454543
945.0,1.1834545454545455e-05,0.01079222727272727
950.0,1.1836363636363637e-05,0.010851409090909087
955.0,1.1838181818181818e-05,0.010910599999999996
960.0,1.184e-05,0.010969799999999995
965.0,1.1841818181818182e-05,0.011029009090909087
970.0,1.1843636363636363e-05,0.011088227272727269
975.0,1.1845454545454545e-05,0.01114745454545454
980.0,1.1847272727272727e-05,0.011206690909090905
985.0,1.1849090909090908e-05,0.01126593636363636
990.0,1.1850909090909092e-05,0.011325190909090906
995.0,1.1852727272727273e-05,0.011384454545454543
1000.0,1.1854545454545455e-05,0.011443727272727272
1005.0,1.1856363636363637e-05,0.01150300909090909
1010.0,1.1858181818181818e-05,0.011562299999999998
1015.0,1.186e-05,0.011621599999999998
1020.0,1.1861818181818182e-05,0.011680909090909087
1025.0,1.1863636363636363e-05,0.011740227272727269
1030.0,1.1865454545454545e-05,0.011799554545454541
1035.0,1.1867272727272727e-05,0.011858890909090904
1040.0,1.186909090909091e-05,0.01191823636363636
1045.0,1.1870909090909092e-05,0.011977590909090905
1050.0,1.1872727272727273e-05,0.012036954545454542
1055.0,1.1874545454545455e-05,0.012096327272727268
1060.0,1.1876363636363636e-05,0.012155709090909086
1065.0,1.1878181818181818e-05,0.012215099999999996
1070.0,1.188e-05,0.012274499999999997
1075.0,1.1881818181818181e-05,0.01233390909090909
1080.0,1.1883636363636363e-05,0.012393327272727272
1085.0,1.1885454545454545e-05,0.012452754545454543
1090.0,1.1887272727272728e-05,0.012512190909090906
1095.0,1.188909090909091e-05,0.01257163636363636
1100.0,1.1890909090909091e-05,0.012631090909090904
1105.0,1.1892727272727273e-05,0.01269055454545454
1110.0,1.1894545454545455e-05,0.012750027272727268
1115.0,1.1896363636363636e-05,0.012809509090909086
1120.0,1.1898181818181818e-05,0.012868999999999995
1125.0,1.19e-05,0.012928499999999996
1130.0,1.1901818181818181e-05,0.012988009090909086
1135.0,1.1903636363636363e-05,0.013047527272727268
1140.0,1.1905454545454546e-05,0.01310705454545454
1145.0,1.1907272727272728e-05,0.013166590909090906
1150.0,1.190909090909091e-05,0.01322613636363636
1155.0,1.1910909090909091e-05,0.013285690909090908
1160.0,1.1912727272727273e-05,0.013345254545454543
1165.0,1.1914545454545454e-05,0.013404827272727269
1170.0,1.1916363636363636e-05,0.013464409090909086
1175.0,1.1918181818181818e-05,0.013523999999999994
1180.0,1.192e-05,0.013583599999999994
1185.0,1.1921818181818181e-05,0.013643209090909086
1190.0,1.1923636363636364e-05,0.013702827272727267
1195.0,1.1925454545454546e-05,0.01376245454545454
1200.0,1.1927272727272728e-05,0.013822090909090902
1205.0,1.192909090909091e-05,0.013881736363636358
1210.0,1.1930909090909091e-05,0.013941390909090903
1215.0,1.1932727272727273e-05,0.01400105454545454
1220.0,1.1934545454545454e-05,0.014060727272727268
1225.0,1.1936363636363636e-05,0.014120409090909086
1230.0,1.1938181818181818e-05,0.014180099999999998
1235.0,1.194e-05,0.014239799999999999
1240.0,1.1941818181818183e-05,0.014299509090909088
1245.0,1.1943636363636364e-05,0.01435922727272727
1250.0,1.1945454545454546e-05,0.01441895454545454
1255.0,1.1947272727272727e-05,0.014478690909090904
1260.0,1.1949090909090909e-05,0.014538436363636359
1265.0,1.195090909090909e-05,0.014598190909090904
1270.0,1.1952727272727272e-05,0.01465795454545454
1275.0,1.1954545454545454e-05,0.014717727272727268
1280.0,1.1956363636363636e-05,0.014777509090909085
1285.0,1.1958181818181817e-05,0.014837299999999994
1290.0,1.196e-05,0.014897099999999996
1295.0,1.1961818181818182e-05,0.014956909090909087
1300.0,1.1963636363636364e-05,0.01501672727272727
1305.0,1.1965454545454546e-05,0.015076554545454543
1310.0,1.1967272727272727e-05,0.015136390909090908
1315.0,1.1969090909090909e-05,0.015196236363636362
1320.0,1.197090909090909e-05,0.015256090909090907
1325.0,1.1972727272727272e-05,0.015315954545454542
1330.0,1.1974545454545454e-05,0.01537582727272727
1335.0,1.1976363636363637e-05,0.015435709090909086
1340.0,1.1978181818181819e-05,0.015495599999999995
1345.0,1.198e-05,0.015555499999999995
1350.0,1.1981818181818182e-05,0.015615409090909086
1355.0,1.1983636363636364e-05,0.015675327272727267
1360.0,1.1985454545454545e-05,0.01573525454545454
1365.0,1.1987272727272727e-05,0.015795190909090904
1370.0,1.1989090909090909e-05,0.01585513636363636
1375.0,1.199090909090909e-05,0.015915090909090907
1380.0,1.1992727272727272e-05,0.015975054545454545
1385.0,1.1994545454545454e-05,0.01603502727272727
1390.0,1.1996363636363637e-05,0.01609500909090909
1395.0,1.1998181818181819e-05,0.016154999999999996
1400.0,1.2e-05,0.016214999999999997
