superficial_liquid_velocity_m_s,superficial_gas_velocity_m_s,frequency_Hz,gas_void_fraction,liquid_height_ratio,attenuation_total_dB_m,attenuation_viscous_dB_m,attenuation_thermal_dB_m,attenuation_scatter_dB_m,attenuation_bubble_dB_m,attenuation_turbulence_dB_m,sound_speed_m_s,reynolds_number,froude_liquid,froude_gas,pipe_diameter_mm,temperature_C,paper
0.5,0.1,1264.8552168552958,0.8353296674228643,0.2707624648123005,0.3036188689269441,0.014793184935649429,0.07873331418803084,1.2489204919312515e-07,0.0,0.22469659924160545,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,1456.3484775012444,0.8353296674228643,0.2707624648123005,0.42627578467771277,0.015873545144877276,0.10384504205449373,1.6557080908716519e-07,0.0,0.2776088034124877,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,1676.8329368110083,0.8353296674228643,0.2707624648123005,0.49275491382636194,0.017032805076292058,0.13674352331367065,2.1949910341680482e-07,0.0,0.34298092624555965,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,1930.6977288832495,0.8353296674228643,0.2707624648123005,0.6282194072824203,0.01827672685081235,0.17968187570058766,2.909924561364967e-07,0.0,0.42374706537483803,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,2222.9964825261955,0.8353296674228643,0.2707624648123005,0.7554179908854008,0.01961149340246684,0.23545038493459086,3.8577200640113544e-07,0.0,0.5235322482196261,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,2559.547922699536,0.8353296674228643,0.2707624648123005,1.0175143531733122,0.021043739210771496,0.3074240509457733,5.114223334124852e-07,0.0,0.6468151341259314,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,2947.0517025518097,0.8353296674228643,0.2707624648123005,1.2153006324877507,0.022580583277521285,0.39955397012736366,6.779984000215453e-07,0.0,0.7991290300780806,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,3393.2217718953298,0.8353296674228643,0.2707624648123005,1.484252883719251,0.024229664511907865,0.5162561984825653,8.988301847604733e-07,0.0,0.9873102421706808,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,3906.939937054617,0.8353296674228643,0.2707624648123005,2.0561728456363735,0.02599917969984572,0.66213891059744,1.1915893916724164e-06,0.0,1.2198049096025003,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,4498.432668969444,0.8353296674228643,0.2707624648123005,2.585156050148951,0.027897924246234003,0.8415081132230824,1.5797035996567257e-06,0.0,1.5070480928254566,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,5179.474679231213,0.8353296674228643,0.2707624648123005,2.979179434239824,0.029935335892663933,1.057620492749727,2.0942310163285303e-06,0.0,1.8619321304658187,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,5963.623316594642,0.8353296674228643,0.2707624648123005,3.5922641464647165,0.03212154162787158,1.3117270212794536,2.7763458605180563e-06,0.0,2.3003852862859464,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,6866.488450042998,0.8353296674228643,0.2707624648123005,4.884775749899525,0.03446740802410511,1.6020758350773052,3.6806332620978362e-06,0.0,2.8420866576038835,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,7906.043210907702,0.8353296674228643,0.2707624648123005,5.0809644730701375,0.036984595249604305,1.92318142608827,4.879457348132109e-06,0.0,3.5113494324124144,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,9102.981779915217,0.8353296674228643,0.2707624648123005,6.850399184403217,0.03968561502566211,2.265731681319841,6.468752064330903e-06,0.0,4.338212138435575,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,10481.131341546852,0.8353296674228643,0.2707624648123005,8.093597850038204,0.042583892816345156,2.6173924351731173,8.575698132867952e-06,0.0,5.35978686266486,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,12067.92640639329,0.8353296674228643,0.2707624648123005,8.214354659963108,0.045693834559987885,2.9644582005374414,1.1368900482612941e-05,0.0,6.621924953525759,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,13894.95494373136,0.8353296674228643,0.2707624648123005,11.429203403155359,0.04903089827415035,3.293921631452156,1.5071880584062811e-05,0.0,8.18127496740141,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,15998.587196060573,0.8353296674228643,0.2707624648123005,14.034493446754158,0.05261167088995386,3.595327241385182,1.998096339110898e-05,0.0,10.107825226347728,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,18420.699693267165,0.8353296674228643,0.2707624648123005,17.6373011108146,0.05645395069769978,3.8618830872626546,2.6488990263033108e-05,0.0,12.48804510464251,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,21209.508879201927,0.8353296674228643,0.2707624648123005,19.49610339044256,0.06057683581357007,4.090649954082801,3.5116755454708766e-05,0.0,15.428766034564275,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,24420.5309454865,0.8353296674228643,0.2707624648123005,22.554812506272853,0.0650008191071336,4.281982988929805,4.6554681828955744e-05,0.0,19.061976422621026,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,28117.68697974231,0.8353296674228643,0.2707624648123005,31.75497145441809,0.06974789006149813,4.4385834560204875,6.171807082207804e-05,0.0,23.55074568650186,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,32374.5754281764,0.8353296674228643,0.2707624648123005,32.05422813444895,0.0748416440724042,4.564502848085496,8.182034795112391e-05,0.0,29.096543301359382,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,37275.93720314938,0.8353296674228643,0.2707624648123005,39.998603487097576,0.08030739972953575,4.66431586944113,0.0001084701652153425,0.0,35.94828135625102,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,42919.34260128778,0.8353296674228643,0.2707624648123005,49.53576862000904,0.08617232466299374,4.742542746709923,0.00014380013085341662,0.0,44.41348647788723,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,49417.13361323838,0.8353296674228643,0.2707624648123005,55.207507583011804,0.09246557058045753,4.803308592935279,0.00019063746784571964,0.0,54.87210255125214,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,56898.66029018293,0.8353296674228643,0.2707624648123005,70.17313229798961,0.09921841816623593,4.850185360087645,0.0002527302578303888,0.0,67.79354374474129,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,65512.85568595509,0.8353296674228643,0.2707624648123005,90.17981333891412,0.10646443256243364,4.886154944408176,0.0003350473752342655,0.0,83.75776323091316,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,75431.20063354608,0.8353296674228643,0.2707624648123005,113.43097993014108,0.11423963020505161,4.913642215986682,0.00044417611335919867,0.0,103.48128323045314,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,86851.13737513521,0.8353296674228643,0.2707624648123005,126.88338174857196,0.12258265784428685,4.934581689695381,0.0005888493218039312,0.0,127.84935468607486,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.1,100000.0,0.8353296674228643,0.2707624648123005,168.7809460871419,0.13153498463885116,4.9504950495049505,0.0007806442385355001,0.0,157.95568998931316,530.6095088053577,24950.000000000004,0.7139215614635321,0.14278431229270644,50.0,20,Xue_2022
0.5,0.3,100.0,0.8781938918437847,0.2522864214686278,0.009252540954624557,0.0041595014345403,0.0004999500049995001,2.1077394440458493e-08,0.0,0.004994997497496872,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,115.1395399326447,0.8781938918437847,0.2522864214686278,0.01122325205022288,0.004463273736424673,0.0006627678189120263,2.7942541366741586e-08,0.0,0.006171233935042655,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,132.57113655901094,0.8781938918437847,0.2522864214686278,0.01318631746315899,0.004789230815221459,0.0008786008973861798,3.7043744673361145e-08,0.0,0.007624453926174554,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,152.64179671752333,0.8781938918437847,0.2522864214686278,0.015192364916078407,0.005138992846053932,0.0011647045347137489,4.91093133374929e-08,0.0,0.00941988235809063,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,175.7510624854791,0.8781938918437847,0.2522864214686278,0.018917670483835036,0.005514298326958438,0.0015439448978076485,6.510477484784024e-08,0.0,0.011638103462812582,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,202.35896477251575,0.8781938918437847,0.2522864214686278,0.02334710662703593,0.005917012720118023,0.0020466194579057,8.631013996996694e-08,0.0,0.01437867768006655,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,232.99518105153717,0.8781938918437847,0.2522864214686278,0.026916632788732128,0.0063491377241734715,0.0027128649933059936,1.1442233352385827e-07,0.0,0.017764610229481434,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,268.26957952797244,0.8781938918437847,0.2522864214686278,0.0347203042343444,0.006812821223699957,0.0035958404901226177,1.5169098802992095e-07,0.0,0.021947871955075058,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,308.88435964774817,0.8781938918437847,0.2522864214686278,0.03755261730963117,0.007310367965303328,0.004765930229277619,2.0109846688885971e-07,0.0,0.027116220234145425,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,355.64803062231283,0.8781938918437847,0.2522864214686278,0.04757929600214583,0.007844251013401709,0.006316286895845114,2.665985231573073e-07,0.0,0.03350162609348801,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,409.49150623804275,0.8781938918437847,0.2522864214686278,0.05970554059601588,0.008417124042633692,0.008370129375432956,3.534326921991807e-07,0.0,0.04139068576728021,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,471.48663634573944,0.8781938918437847,0.2522864214686278,0.07571568904081845,0.009031834527992555,0.011090328651049636,4.6854973701956423e-07,0.0,0.05113748399868675,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,542.867543932386,0.8781938918437847,0.2522864214686278,0.09262794069764428,0.00969143789824846,0.014691960545419849,6.211617117110926e-07,0.0,0.06317948642888066,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,625.0551925273976,0.8781938918437847,0.2522864214686278,0.10214338924356203,0.010399212723008382,0.019458675807638045,8.234811410848034e-07,0.0,0.0780571743717315,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,719.6856730011522,0.8781938918437847,0.2522864214686278,0.1287510864096646,0.01115867700890125,0.025763929774252833,1.091698308085235e-06,0.0,0.09643830324194731,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,828.6427728546843,0.8781938918437847,0.2522864214686278,0.17519012374022028,0.011973605685888901,0.03409830662163154,1.4472768548240877e-06,0.0,0.11914787342794099,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,954.0954763499943,0.8781938918437847,0.2522864214686278,0.20004902618358741,0.012848049370618704,0.04510432505044654,1.9186713755958017e-06,0.0,0.147205158792402,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,1098.5411419875584,0.8781938918437847,0.2522864214686278,0.24184969950215388,0.013786354500081475,0.0596201405633096,2.543604449459762e-06,0.0,0.18186945475112976,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,1264.8552168552958,0.8781938918437847,0.2522864214686278,0.30323417326284313,0.014793184935649429,0.07873331418803084,3.3720853282143764e-06,0.0,0.22469659924160545,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,1456.3484775012444,0.8781938918437847,0.2522864214686278,0.4170252734571305,0.015873545144877276,0.10384504205449373,4.4704118453534585e-06,0.0,0.2776088034124877,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,1676.8329368110083,0.8781938918437847,0.2522864214686278,0.48967761461544074,0.017032805076292058,0.13674352331367065,5.926475792253726e-06,0.0,0.34298092624555965,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,1930.6977288832495,0.8781938918437847,0.2522864214686278,0.6587412715826081,0.01827672685081235,0.17968187570058766,7.856796315685407e-06,0.0,0.42374706537483803,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,2222.9964825261955,0.8781938918437847,0.2522864214686278,0.7825801807679306,0.01961149340246684,0.23545038493459086,1.041584417283065e-05,0.0,0.5235322482196261,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,2559.547922699536,0.8781938918437847,0.2522864214686278,0.909941500366119,0.021043739210771496,0.3074240509457733,1.3808403002137093e-05,0.0,0.6468151341259314,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,2947.0517025518097,0.8781938918437847,0.2522864214686278,1.2119488462425905,0.022580583277521285,0.39955397012736366,1.830595680058171e-05,0.0,0.7991290300780806,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,3393.2217718953298,0.8781938918437847,0.2522864214686278,1.545321206856867,0.024229664511907865,0.5162561984825653,2.4268414988532764e-05,0.0,0.9873102421706808,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,3906.939937054617,0.8781938918437847,0.2522864214686278,1.783320666195156,0.02599917969984572,0.66213891059744,3.2172913575155226e-05,0.0,1.2198049096025003,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,4498.432668969444,0.8781938918437847,0.2522864214686278,2.3329859491020106,0.027897924246234003,0.8415081132230824,4.265199719073157e-05,0.0,1.5070480928254566,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,5179.474679231213,0.8781938918437847,0.2522864214686278,2.819735365687303,0.029935335892663933,1.057620492749727,5.6544237440870296e-05,0.0,1.8619321304658187,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,5963.623316594642,0.8781938918437847,0.2522864214686278,3.4597479914244134,0.03212154162787158,1.3117270212794536,7.496133823398748e-05,0.0,2.3003852862859464,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,6866.488450042998,0.8781938918437847,0.2522864214686278,4.3454465306441,0.03446740802410511,1.6020758350773052,9.937709807664153e-05,0.0,2.8420866576038835,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,7906.043210907702,0.8781938918437847,0.2522864214686278,5.4360565537062255,0.036984595249604305,1.92318142608827,0.00013174534839956685,0.0,3.5113494324124144,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,9102.981779915217,0.8781938918437847,0.2522864214686278,6.436210943785624,0.03968561502566211,2.265731681319841,0.0001746563057369343,0.0,4.338212138435575,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,10481.131341546852,0.8781938918437847,0.2522864214686278,7.852044998244224,0.042583892816345156,2.6173924351731173,0.0002315438495874346,0.0,5.35978686266486,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,12067.92640639329,0.8781938918437847,0.2522864214686278,9.345526266058938,0.045693834559987885,2.9644582005374414,0.0003069603130305493,0.0,6.621924953525759,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,13894.95494373136,0.8781938918437847,0.2522864214686278,12.160314827252531,0.04903089827415035,3.293921631452156,0.00040694077576969566,0.0,8.18127496740141,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,15998.587196060573,0.8781938918437847,0.2522864214686278,13.198542130348986,0.05261167088995386,3.595327241385182,0.0005394860115599421,0.0,10.107825226347728,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,18420.699693267165,0.8781938918437847,0.2522864214686278,16.354389126454528,0.05645395069769978,3.8618830872626546,0.0007152027371018935,0.0,12.48804510464251,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,21209.508879201927,0.8781938918437847,0.2522864214686278,19.743796994589736,0.06057683581357007,4.090649954082801,0.0009481523972771361,0.0,15.428766034564275,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,24420.5309454865,0.8781938918437847,0.2522864214686278,24.279159431728143,0.0650008191071336,4.281982988929805,0.0012569764093818044,0.0,19.061976422621026,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,28117.68697974231,0.8781938918437847,0.2522864214686278,29.808526313204815,0.06974789006149813,4.4385834560204875,0.0016663879121961063,0.0,23.55074568650186,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,32374.5754281764,0.8781938918437847,0.2522864214686278,31.0770998608158,0.0748416440724042,4.564502848085496,0.0022091493946803445,0.0,29.096543301359382,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,37275.93720314938,0.8781938918437847,0.2522864214686278,43.997340145558454,0.08030739972953575,4.66431586944113,0.002928694460814246,0.0,35.94828135625102,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,42919.34260128778,0.8781938918437847,0.2522864214686278,44.68522767140174,0.08617232466299374,4.742542746709923,0.003882603533042247,0.0,44.41348647788723,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,49417.13361323838,0.8781938918437847,0.2522864214686278,60.47510873967263,0.09246557058045753,4.803308592935279,0.005147211631834427,0.0,54.87210255125214,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,56898.66029018293,0.8781938918437847,0.2522864214686278,72.71679982650237,0.09921841816623593,4.850185360087645,0.006823716961420493,0.0,67.79354374474129,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,65512.85568595509,0.8781938918437847,0.2522864214686278,88.86793434945028,0.10646443256243364,4.886154944408176,0.009046279131325163,0.0,83.75776323091316,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,75431.20063354608,0.8781938918437847,0.2522864214686278,111.42875298141882,0.11423963020505161,4.913642215986682,0.011992755060698359,0.0,103.48128323045314,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,86851.13737513521,0.8781938918437847,0.2522864214686278,119.62304716312258,0.12258265784428685,4.934581689695381,0.015898931688706132,0.0,127.84935468607486,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.3,100000.0,0.8781938918437847,0.2522864214686278,159.49024117200543,0.13153498463885116,4.9504950495049505,0.02107739444045849,0.0,157.95568998931316,481.78715718992925,24950.000000000004,0.7139215614635321,0.4283529368781193,50.0,20,Xue_2022
0.5,0.5,100.0,0.894627062593927,0.24532306452202757,0.010097898997968547,0.0041595014345403,0.0004999500049995001,9.758052981693751e-08,0.0,0.004994997497496872,463.0697757055171,24950.000000000004,0.7139215614635321,0.7139215614635321,50.0,20,Xue_2022
0.5,0.5,115.1395399326447,0.894627062593927,0.24532306452202757,0.010730579217742743,0.004463273736424673,0.0006627678189120263,1.293636174386185e-07,0.0,0.006171233935042655,463.0697757055171,24950.000000000004,0.7139215614635321,0.7139215614635321,50.0,20,Xue_2022
0.5,0.5,132.57113655901094,0.894627062593927,0.24532306452202757,0.013659076635947242,0.004789230815221459,0.0008786008973861798,1.7149881793222762e-07,0.0,0.007624453926174554,463.0697757055171,24950.000000000004,0.7139215614635321,0.7139215614635321,50.0,20,Xue_2022
