Point_ID,X_coord_mm,Y_coord_mm,Exx_strain,Eyy_strain,Exy_strain,Principal_strain_1,Principal_strain_2,Von_Mises_strain,Temperature_C,Correlation
15,0.3473790306255087,3.9017433698977517,0.0005074344871634617,0.002573266156593688,-0.0002751049610067391,0.005218548029494249,0.0009428532580200498,0.002408417052264546,1500,0.9586077042247295
16,7.69061559016939,4.850888153022916,-0.0035030668548461192,0.004728766554653003,0.0006376089690304837,0.009555721432749627,-0.007104322033135859,0.0072399952687830175,1500,0.92537613860158
17,7.755656564665342,1.7378582076974225,0.013283968561450055,-7.854841450118848e-05,-0.002554326641670434,0.02751119514524849,-0.001100354851350755,0.01403877412884906,1500,0.9355423499164615
18,2.798718727951024,1.9041768926446108,0.0035838705097757237,-0.0023511378856212496,0.0011920206616945583,0.00762866708950506,-0.005163201841196112,0.005573229826093511,1500,0.9675100212236853
19,5.2306805592145675,0.7742450924479033,0.0015775877059005568,-0.0011148235627322601,-0.0011686251423130966,0.004028127705618303,-0.003102599419281709,0.00309635280005125,1500,0.9330282112865717
20,2.9109909271164778,1.3498891074484631,0.015182357288960184,0.004897027986635742,-0.0003041009618689704,0.030382681274318486,0.009776089276873364,0.013431822645844601,1500,0.9668388574208869
21,7.747910267711932,1.5383838851320486,0.020499621364372618,0.010440206443809542,0.0016362794352909706,0.04151817692822313,0.02036147868814119,0.017978997157213586,1500,0.9081433444829315
22,0.3668227451426287,2.629429902382131,-0.003952774236796255,-0.005588427398669433,0.0020105912471116666,-0.00520008773258386,-0.013882315538347519,0.006073926621263935,1500,0.946723468745403
23,1.1159897700273302,4.9662941430139576,-0.0007938713890550896,0.002214747726714922,-0.001497805530222443,0.005666518174795469,-0.002824765499475804,0.0037448402300575855,1500,0.9198888456694538
24,5.214195578320229,1.7902619538400062,0.010815835763118902,0.005045999919729069,-0.0018582413556009873,0.022725016388783756,0.008998654976912183,0.009910948232089815,1500,0.9126418470705913
25,0.9659356140994257,4.809896218405839,0.005553412523775461,-0.002130538776434356,0.0007197174599735972,0.011240487224148431,-0.00439473972946622,0.0069832174910372715,1500,0.9882545073304478
26,2.7266569175292634,4.06381103219532,-0.0013254969000330119,-0.008682810619819244,0.003090647242325275,-0.00039901687603644855,-0.019617598163668065,0.009710582107215681,1500,0.9861670727383939
27,0.6960781834928986,2.5729486881594292,0.0035801715963211613,0.005426786771945809,-0.002024392034417491,0.013456974103396364,0.004556942633137576,0.005927335387347168,1500,0.9447465218445077
28,1.8084769443311943,3.0791891892753362,-0.0007648193319944019,0.0020615586513858227,0.00048569230122777674,0.004285384589547148,-0.0016919059507643063,0.002668217312876161,1500,0.9349328419668654
29,2.3995833951460286,4.834723242235518,-0.003733079618098511,-0.0003208699697493742,0.0017716161177595037,0.0008651630718813025,-0.008973062247577074,0.004717719664682714,1500,0.9154548176684416
30,3.505783806653986,0.55271012349913,0.006647602513354543,0.0019535599008063623,-0.0009796984587022966,0.013687740077811858,0.003514584750509955,0.006156293768571975,1500,0.9057633767206328
31,7.60174229591256,0.319206843739232,0.003931717111169031,-0.007010489656476345,-0.0014029754948500608,0.00821747682793615,-0.014375021918550777,0.009903213999672632,1500,0.9614502777421199
32,6.471990219980275,1.6779444319843095,0.014465636597977047,0.0038255043363893096,-0.0003907003478257211,0.02895992725668272,0.007622354612049992,0.013000335009669817,1500,0.9303094799065925
33,0.7057590907993128,2.9295725552217666,-0.0051752114479568,-0.0001548409541147404,-0.001748204221492519,0.000787871420240816,-0.011447976224383895,0.005930776388797668,1500,0.9222189723307858
34,3.8878902629236167,4.8486480254410464,-0.0010603174995045578,0.001653199084556176,-0.001977964425369611,0.005390020870509523,-0.004204257700406286,0.004165007339313583,1500,0.9650696949287069
35,8.53194565796596,1.7046335979289222,0.00526495800706204,-0.009800349164113833,0.0006371403491371229,0.010583711708524507,-0.019654494022628095,0.01328844975276552,1500,0.9878153980341459
36,3.4441431852421345,1.9339590516654814,0.0005504200239211787,0.0029443556029411866,-0.0004668223044457571,0.006064331972267161,0.0009252192814575696,0.0028293690161739853,1500,0.95199426473274
37,2.761325827891592,3.5383811436371033,0.00919919195894388,-0.0002038667417475007,-0.0008279792453467774,0.01854308471623844,-0.0005524342818456832,0.009412691035482002,1500,0.963740033598
38,3.30521520504249,1.354766140011963,0.009606146990935727,0.000999308928436071,0.002625649550698397,0.02068780701851646,0.0005231048202271327,0.010215638823845147,1500,0.9002736023208752
39,1.2886116979677587,3.7778465945777286,0.0032776141810930315,0.003731377772411053,-0.002097100459272844,0.011227667425964049,0.002790316481044118,0.005062549664696905,1500,0.9423872642224898
40,6.724887545678305,1.8318527644388694,0.0008179453088743339,-0.005728816045070228,-0.0017176743144129553,0.002482484687904728,-0.012304226160296517,0.006857509837194175,1500,0.9551664766085856
41,9.942077108825371,2.3890755849729652,0.012077626329308113,0.004128004435280844,-0.0035783602530504665,0.026902131905637054,0.005509129623540858,0.012307191784273148,1500,0.9713888758093973
42,3.2336820514065523,1.8541638822324562,0.006950279460682261,0.006224177916597998,0.0008548386191011427,0.015031934082692348,0.011316980671868171,0.006780799848086136,1500,0.9184666991519195
43,9.809941615126599,4.02353776707125,-0.004312300966180267,0.006590136642459101,0.0011133384263288984,0.013405334749135956,-0.008849663396578288,0.009703765277167377,1500,0.9465521356054594
44,6.588277429749054,4.792794377730149,-0.00027196045337009095,-0.000744685384437819,0.002239632491169368,0.003487494884067798,-0.005520786559683618,0.003933682107355309,1500,0.9165091658152468
45,6.133879325450221,3.713068797941217,0.003882999467006162,0.00299098457853182,-0.003218076879753093,0.013371657919876821,0.0003763101711991429,0.0065937651230178656,1500,0.9227580733808304
46,2.8597119066964547,2.1423385024843244,-0.010493547120915022,0.0022596744463911373,0.004637407526837691,0.007535301515162983,-0.02400304686421075,0.014263565675299518,1500,0.9167791937955889
47,8.333153252133828,1.3033418255450746,0.018746274010663727,0.00826624243098682,0.003105272431356761,0.03919454949869002,0.014830483384611069,0.017138274655860555,1500,0.9474073430217331
48,3.438198767430134,4.11342142859332,-9.203453274013885e-05,-0.00042292763058169496,-0.0013669337002347529,0.0022388572217412234,-0.003268781548384891,0.0023987366282222566,1500,0.9044140729520355
49,6.785564308938261,2.092606984065993,0.002021589678417714,0.0029181420397882303,0.0010512766407199292,0.007225456206846814,0.002654007229565074,0.003165223481911172,1500,0.9423021790001987
50,6.269957602481454,2.0042960266148175,-0.0015687013671163604,0.0019483525761836516,-0.0015672865126623973,0.005090831155872126,-0.004331528737737543,0.0040844150289262434,1500,0.9242526696888445
51,7.362503006536731,1.9984400152424509,0.009230448681342138,-0.00711822716616622,0.0016861923027677982,0.018805099634139004,-0.01458065660378717,0.01449498205770571,1500,0.9127937244347746
52,2.625640654417718,4.96025196833706,0.009171702375120844,0.0013207934985785855,0.0005275200630489892,0.018413978049116278,0.00257101369828258,0.008636291293517435,1500,0.9718719725831914
53,4.032716529254015,4.001265700005886,-0.0017417913006010513,-0.005784309253833613,0.001253117536742103,-0.0027697189837687904,-0.012282482125100538,0.0055792402370925835,1500,0.9435848535432192
54,8.698722960271427,4.3190232003687665,0.005497636549161864,0.004240467836069016,0.0002352656998035337,0.01108044300539932,0.008395765765062438,0.005005903912662528,1500,0.9327484062447956
55,2.235367955386518,0.6685624894948095,0.005516019524506758,-0.001105637910050375,-0.0008164496522840117,0.011230404145173161,-0.002409640916260395,0.0063045536706334004,1500,0.9435641303077182
56,2.8938729411945374,4.251016372974858,0.002810758330760831,-0.0012323279957400816,0.0005590261448847134,0.0057732590521672915,-0.0026163983821257926,0.00371756661746315,1500,0.9303516320329361
57,7.2515383793277755,3.41290229763129,0.006835149263319594,0.003925005188390466,-0.0005868241013713383,0.013898050026876038,0.007622258876544081,0.006027439127577202,1500,0.9868703111806774
58,8.285946998192092,3.415605617756618,0.011986482207083413,0.013735775946228178,-0.0019193011888581286,0.029940657944704054,0.021503858361919127,0.01336992197906989,1500,0.9601553424461942
59,8.936186882190562,2.5569061957932835,-0.002805186907026503,0.005572257674793569,0.0028288654996439,0.0128760518134397,-0.007341910277905569,0.0088632834488571,1500,0.9153976837983998
60,4.201912696989536,4.58797314917783,0.0005609289409699745,0.0030451746790079483,-0.003980900619691075,0.011946472668310676,-0.00473426542835483,0.007444616358570447,1500,0.972185573571348
61,9.573145290685998,4.230306502754327,-0.0010240203985489808,-0.0018571823000992829,0.0025141301457148875,0.0022156159475823795,-0.007978021344878907,0.004643113447041519,1500,0.927399648197572
62,7.033162661577359,3.7796713289537442,0.0007193811095011159,0.0052335167166829635,-0.0026945699052976653,0.012982851466014893,-0.0010770558136467337,0.006776756913588879,1500,0.9280547531135569
63,9.552831561181046,4.511073469587181,0.0009151208217269846,0.004239006881656165,0.0026705843267025237,0.011445097511251267,-0.0011368421044849683,0.006026896708781939,1500,0.9167520564938013
64,6.122897736805913,2.559690097365734,0.014721248206005103,-0.0006899168980197547,0.0018581420379413511,0.02988424199328768,-0.0018215793773169852,0.015417705648563346,1500,0.9248736356728622
65,1.3227658220821048,1.1890886490854868,5.992363331637474e-05,0.0009817509495035819,0.0010455334724451663,0.0033269156136265317,-0.0012435664479866185,0.0020464643683154385,1500,0.9267084635776913
66,4.170287150032404,3.886995514159106,0.0031962371109609047,-0.00193901426636851,0.0005572024178233405,0.006512002083159545,-0.003997556393974755,0.004593983125219172,1500,0.9429335674011105
67,2.363038855875843,4.299433901876522,0.011726282971524253,0.006592779195203624,0.0016974588945274955,0.024473599339898594,0.012164524993557163,0.010597440989647704,1500,0.9856104708304175
68,2.3485554485943383,0.9479375596944084,0.007519417869857224,-0.0017326616685681851,0.0034388563491577085,0.01731515191560763,-0.005741639513029552,0.010394689396164213,1500,0.9532303507197007
69,4.516571348124161,2.0877151258447597,-0.001454276395105205,-0.001477193591802122,-0.0020557796593599236,0.0011801531997741158,-0.00704309317358877,0.0038506444905985486,1500,0.9445865372543104
70,3.0678572801400463,3.870997700818318,0.010177345288953615,0.0018534979478972329,0.0009237275904855791,0.02055724489305428,0.003504441580647418,0.009524176665182214,1500,0.939961621186746
71,3.6033794634796767,4.162779846460012,-0.0021271731973800207,0.002371372595560856,0.0019270897035870628,0.0061680168458973965,-0.005679618049535726,0.0051316291956766845,1500,0.9379390149695653
72,7.671492142981961,3.6785075364469115,0.014706258900656981,0.002386205227308276,0.0060350137114281365,0.034339762017857905,-0.0001548337619273893,0.017208720053172644,1500,0.9298140464740745
73,4.4147210589840356,1.8102598218108352,0.0073117175031218945,0.0006885004757466433,-0.0026381238773133886,0.016468145361641585,-0.00046770940390450724,0.008353455425588326,1500,0.9557487778417801
74,1.8172175959034143,0.12823251648954925,0.006555596706036021,0.0021579601847652743,-0.0008581360237340647,0.013434234460190536,0.003992879321412053,0.005974538974507466,1500,0.902442197684875
75,6.433326645294658,2.6065762183603356,0.007467766237362392,-0.010885977072852722,0.001395323678708456,0.015146476238918544,-0.021982897909899206,0.016168077992049917,1500,0.9272076128032256
76,6.748953881663087,4.652599886760605,-0.0009649333906057243,0.0037270763464615445,0.0011607080474150813,0.007997019082190672,-0.0024727331704790315,0.004739230366916016,1500,0.9268936935875624
77,9.48205530000832,3.2925851648606757,0.0018538492110966262,0.00017930619215262233,0.0010224682466030903,0.0046762330758764615,-0.0006099222693779654,0.0025045608219996917,1500,0.9600518696184671
78,5.858363225276111,4.307745695096294,-0.0012376056216619794,0.0014259999229000622,0.0025829779434777688,0.006000613733003562,-0.005623825130527396,0.005034411002831305,1500,0.9273843493728676
79,5.593082260755539,1.916817214560735,-0.00017662255943788532,0.003110346138422599,-0.0012267371585605443,0.007035393902826872,-0.0011679467448574453,0.003843105267044906,1500,0.915048460795366
80,5.4877106602266394,3.394315996616007,0.008453549408238668,0.00767528670265744,0.0003000563002756506,0.017111601582531666,0.015146070639260552,0.008109205235546566,1500,0.9744748264710406
81,2.0345268288040663,1.5779535846203991,0.007933660363829078,0.0029542620872109867,0.002714617334581818,0.018254807565526075,0.0035210373365540514,0.008386892215981571,1500,0.9310822995436369
82,0.8978981666449104,3.323387829406579,0.016369478628636098,0.01268217886489361,-0.0029715025180850375,0.0360456183461252,0.022057696640934214,0.01573805315425224,1500,0.9299113243254797
83,1.7691157756247844,3.1301558949903345,-0.005073472765186773,0.0009914386493410413,-0.0012190566439726283,0.002454597040256392,-0.010618665271947856,0.006017591776111593,1500,0.9124903000225129
84,4.547158231609526,1.8895264419899678,0.00044163916501255935,0.0008585908171258741,0.0014832041314257927,0.004295797818478346,-0.001695337854201479,0.002674456860410832,1500,0.9886181594763366
85,6.424189549782712,0.9127628164711443,-0.006689814688995288,0.0034077083723463137,0.007211203967748511,0.014323739946232369,-0.020887952579530317,0.01533516946246785,1500,0.9618466862029736
86,4.8113725300687324,1.442703880017819,0.01357790873978707,0.004127615761870016,-0.00108766323486829,0.02740295109938934,0.008008097903924828,0.012202518651225189,1500,0.9355905106261686
87,9.56255713907968,0.8230084879850658,-0.002358765304166257,-0.0037991495159163773,-0.0023937396871165366,-0.0011584483049266302,-0.011157381335238638,0.005312812608211673,1500,0.9338705604778093
88,8.833427128679705,3.302887216890982,0.008768774215307865,0.009465401919115218,-0.0024951315781464173,0.023272828387433366,0.013195523881412796,0.010107537149096475,1500,0.9759985734066837
89,8.307211360291406,3.926086381256253,0.0019750586333413416,0.0018969028145799744,0.002901914631971427,0.00967631692092654,-0.001932394025083909,0.005386643500947646,1500,0.9871289670337875
90,3.8158819062850604,1.0302257688206096,-0.002754765411631107,0.0005128818950270717,0.0009725581900669995,0.0015608781973317776,-0.006044645230539848,0.0034788299635419447,1500,0.9027088262934397
91,8.248990225766303,0.3680125652687971,-0.006324355046387859,-0.001550251165703558,0.00042877845507640087,-0.003024093690953498,-0.012725118733229335,0.005757426468237695,1500,0.9359961187368367
92,4.220087678160286,4.892457548350806,-0.0024782382739870342,-0.0008758516551764727,0.0009460575080479767,-0.000874625851932515,-0.005833554006394499,0.0027245708645469687,1500,0.9218219055744827
93,9.698302488995797,2.4321507874847335,-0.0003231493845037691,0.0015078456635732307,0.0012458933665562214,0.004276870916666386,-0.0019074783585274634,0.0027426327334257707,1500,0.9285842184337131
94,6.872733197457961,3.6333933273495385,0.0030273357560068985,-0.00033623661136366906,0.001939955946875354,0.007826012520135268,-0.0024438142308488104,0.004646074168793496,1500,0.9055977521549902
95,4.614346486812943,0.3420904764432592,0.00019096215263241369,0.00011975442866631785,-0.0011517838384301543,0.002615384579477218,-0.0019939514168797546,0.0020019383444163596,1500,0.9608844659522469
96,8.658570822929882,1.7467370686892103,-0.0033491754746680534,-0.0035391222620265814,0.0031607565366175904,-0.000563931577377867,-0.013212663896011403,0.006469958803205122,1500,0.9449016430448202
97,7.064044492098189,2.4922609983939594,0.0033802301121990098,-0.00841645368792691,0.0016902190582323098,0.007235251907660403,-0.017307699059116204,0.010921662871592838,1500,0.9356014695795368
98,7.1703799463889695,4.752992631607366,0.004739290557909016,-0.0004071019291382067,0.000279527218881407,0.009508857199880844,-0.0008444799423392236,0.004978994647531926,1500,0.9611600155368059
99,2.6795763355252666,2.186894212463713,0.012780460557767546,-0.0002621076168016791,0.0029392596156465433,0.026824490537849542,-0.0017877846559178085,0.013880794998643762,1500,0.9063503607795441
100,7.6795438322740015,1.542655881420853,-0.001228899337410154,0.0065118363488294384,0.0030065904834167,0.015084841637771788,-0.0045189676149332185,0.008890183158672203,1500,0.9857839399021375
101,8.175143011932853,0.9364704971972254,0.010579357144343382,-0.001128253786419343,-0.0014426214266287036,0.02150899620984422,-0.002606789493996139,0.011461911868961111,1500,0.9742826339638302
102,7.12989276839007,3.589844853511587,0.014163010362811458,0.0010355193833374915,0.0007827306567814739,0.02841903232889642,0.0019780271634014784,0.013741728167027175,1500,0.9436884083844983
103,1.1093221486863114,3.2550132937629694,0.006144966587006962,0.002885769129541451,0.002462271359683104,0.014936113694426913,0.0031253577386699113,0.006822291674484834,1500,0.9314627682573751
104,3.6548379262089026,2.0240138914567973,-0.002786884547400347,-0.0017889158309847756,0.003981335208305444,0.003449164526367692,-0.012600765283137938,0.0073167297044234945,1500,0.9146506880296611
105,9.676062822913945,2.695695261364108,0.0008192318178522591,0.004618689576574542,3.7007777088110426e-05,0.009238100016883247,0.0016377427719703559,0.0042689302459658915,1500,0.9128597974625061
106,2.6728719792140065,3.394858710930353,-0.00032716663709138425,0.005779580430335624,-1.9153416602687817e-05,0.011559281006390322,-0.0006544534199018417,0.005950006253142844,1500,0.9680161486757393
107,7.9863530180440065,1.634805572952764,0.006818747834526924,0.007896225977780006,0.0021392259400321045,0.019127015249013193,0.010302932375600666,0.00829048827293239,1500,0.9254325267341129
108,1.8319571569733495,4.799018574436429,0.004311572373830115,-0.0008346933673495458,0.0005965039457988242,0.008759616829641369,-0.0018058588166802308,0.004894145593218147,1500,0.9808310670322696
109,2.103783558040755,2.2959268978399465,0.00682075159867854,0.00182833594767863,0.0007130012715647606,0.013841167792786411,0.0034570072999279286,0.00623858572195319,1500,0.9122081858285556
110,2.26732105835982,3.479501852473754,0.012526083160167883,0.013486380562851522,-0.0026616768890445988,0.03142173969567023,0.020603187750368585,0.013824155205529678,1500,0.9564871871918867
111,3.4058366712585695,4.397781539258611,0.009616832820873441,0.00451295751824048,0.0004419175341376825,0.01930962697097211,0.00894995370725573,0.008368737921955992,1500,0.9251062443304131
112,0.0023571348511675083,2.2900274738129767,-0.0004770666947747945,0.003118517685912479,-0.0034767051180835543,0.010469486565346313,-0.005186584583070945,0.006906730163250365,1500,0.9722573612663006
113,1.0177103857529646,4.578949970038619,0.010397645832710823,0.0024266870669620447,-0.0008227715078961609,0.02096337433353289,0.0046852914658128495,0.009528844377833842,1500,0.9449737859544649
114,3.7721934137112867,1.0789588722451227,-0.002547802440958864,0.005858694645892705,-0.0006509569069599547,0.011817605603780625,-0.005195821193912944,0.007550737145190691,1500,0.9897421049356931
115,5.57900579969489,1.4470402597071081,0.011035856404974075,0.006744237734146401,-0.00038563168723087707,0.022140465454568603,0.013419722823672348,0.009658807659614809,1500,0.9871998879520698
116,2.4314863467399386,2.7331665709843564,-0.0009391399998623946,-0.0011616061109361087,-0.0002060978208862063,-0.0016323483976610103,-0.002569143823935996,0.0011259799593079283,1500,0.9139179649027026
117,6.335994604374381,4.0496085259610535,0.0030503069142407656,0.0025569964878148837,-0.0036595099658307483,0.01294292934241539,-0.0017283225383040923,0.006943991562014982,1500,0.9284543098028695
118,2.2601595116483155,3.1067777875469025,-0.0066899788105034275,0.0016451264511621083,-0.001326327301927757,0.0037021789182065286,-0.013791883636889168,0.007984081096762994,1500,0.920362231975258
119,3.0295482732260206,4.705203184479194,0.0039010793785896848,-0.0037545641582805624,-0.0020815555759941505,0.008860892560511494,-0.008567862119893247,0.0075472277028071685,1500,0.9144243275129835
120,7.7210265633257915,4.438611141923969,0.012079220366240744,-0.00683627228408036,0.0008187462443152621,0.0242291863576765,-0.013743290193355732,0.016650226996622663,1500,0.9127426260893612
121,9.59863609075823,4.926890226208456,0.004246117998703615,-0.0018070164805232295,0.0014578000471002078,0.009157818727060837,-0.004279615690700065,0.005945012594913253,1500,0.9316195285164471
122,4.962530007787799,3.109724100744052,0.0030512427176661635,0.0015482645751003377,-0.0005981721490150332,0.006520492190276024,0.002678522395256978,0.0028383981514928116,1500,0.9320630941486431
123,1.9712837640401404,0.48848291468396643,-0.0035881405656298633,0.013090939000231998,0.0014543631875374558,0.026433610118907384,-0.007428013249703113,0.015413146425672614,1500,0.930611582354333
124,0.6231403992759643,0.21020160500344776,0.007462711795109078,0.0023917078077855067,0.000608471535623638,0.015069401086860593,0.004639438118928576,0.006683892603570131,1500,0.9486916746401518
125,2.2189628482103885,1.8315746925095044,0.0023703561961221494,-0.005065739175711717,-0.0021694439543350048,0.0059139992667166024,-0.011304765225895737,0.0075767650979111255,1500,0.9317530598570598
126,2.949730913973667,0.9310903204973076,0.007385318266175915,0.006236246733488697,0.00015770327378435804,0.014813138194009536,0.012429991805319686,0.006888515316679859,1500,0.9475953594909751
127,2.8258304074261256,4.9976746828143455,-0.0026133218095552363,0.002934217503583243,0.001345370829663535,0.006486549196135885,-0.005844757808079871,0.005342022635917297,1500,0.9246018473178049
128,2.2957673438933823,0.5271590391337599,-0.002197605736419247,0.006903186665956773,-0.0014186952445847509,0.014238429776507388,-0.004827267917432336,0.008584406113732491,1500,0.9207112639839856
129,0.6537994823228432,2.899135621659106,0.004068311511550321,0.0024903207255397687,0.0010967717180701052,0.009260795764149102,0.0038564687100310774,0.004028669755710356,1500,0.9697564091820615
130,5.757929126591609,2.2319312021710527,-2.26447713923255e-05,0.005781344879808649,0.002848443842999169,0.013891401085221477,-0.0023740008683888307,0.0076089602192588816,1500,0.9647688536455507
131,3.8464225972739605,1.9672058474649023,0.0033196041995811106,-0.0020062982897053514,-0.0018064920453353074,0.0077490569433470435,-0.005122445123595526,0.00561207284582521,1500,0.9402462819524796
132,5.269831140227557,0.5889967981609384,-0.004337266875558707,0.0003109671547953936,0.00034325402760646283,0.000672356779856215,-0.008724956221382843,0.004539912118473805,1500,0.9464075989354296
133,5.274414486234996,2.2074296681474674,0.0008832401544586468,0.0005214293451531516,-0.0019310305617122145,0.005283641423046752,-0.002474302423823155,0.0034319224186864145,1500,0.9589014982440877
134,5.158826444090579,0.06618039753349458,0.0019880044125091647,0.0015217959449227143,-0.0003896139556279948,0.004417845770905059,0.0026017549439586985,0.0019230404291003596,1500,0.9027505149889631
135,0.4247129413327855,4.011075031328394,0.0007176859289819101,-0.001215341155728951,-0.00044812592506625966,0.0016330397512100891,-0.002628350204704171,0.001861937431278496,1500,0.9618098143401977
136,7.19853805438402,3.7272321513763265,0.006476432437700077,-0.0006912138534938661,0.006431010744652349,0.02050957765844106,-0.008939140490028639,0.01307563578289839,1500,0.9293285455931817
137,8.813391714269374,2.992815179884545,-0.0012196263568805127,0.0017257979948569798,0.0039005151076226285,0.008844732486886648,-0.007832389210933715,0.007225839065811403,1500,0.9328744031161551
138,5.8474644892397585,4.60197189102177,-0.002071918449086339,0.0030465026914813526,0.001992204098561937,0.007461011891996772,-0.005511843407206745,0.005638507014407254,1500,0.9659537554183532
139,5.711532331618451,3.69085260023801,0.007228496416781463,0.005959209843512763,-0.0015695862897837575,0.016573779633596814,0.009801632886991637,0.007216510151658657,1500,0.9141956051696951
140,1.6141021793680654,2.2895199659395575,0.0008349773535523276,0.00026371893608830954,-0.0014650431511312033,0.004083950368982842,-0.001886557789701568,0.002643026640593977,1500,0.9412173694244153
141,2.9162664377785417,2.680318715058841,0.00503782907195078,-0.0006611845243266236,0.0012297569901154582,0.010583734444629518,-0.0018304453493812054,0.005803854591234311,1500,0.933808175986561
142,3.311204556006925,3.1359519778665454,0.003478836328313569,0.0005582097947387054,0.00016151731854249882,0.006975482905659339,0.0010986093404452089,0.003248113820965403,1500,0.9820147445965938
143,4.85082854183569,0.4349729723806317,0.008637723861446185,0.005231899972895264,-0.0014355106100312769,0.01832410463527365,0.009415143033409248,0.007935579104951213,1500,0.9161697465242286
144,0.0849577287781711,4.564660582793264,-0.0019007514750871107,-0.0002416099362194475,-0.0024226513597811086,0.002979133398823896,-0.007263856221437012,0.004562862031862101,1500,0.9297491059873557
145,2.7225428555304934,1.4682875064257384,0.011127112662292103,0.010326472000513677,0.0019076389876410704,0.025351965287881528,0.017555204037730032,0.011245536996716446,1500,0.9254081644805687
146,7.276755455418637,4.08140067509488,0.006181896561449942,0.0020887215892302965,0.000688703048206922,0.012589336584156,0.00395189971720448,0.005575775984499632,1500,0.9381922126976939
147,1.0624682011307107,0.2407927389625275,-0.0009096843135670395,-0.0011640183080269886,-0.0013162265344073463,0.0005710081263422839,-0.00471841336953034,0.0025141463453603632,1500,0.9102124305866677
148,8.807152752545754,2.2031165534843473,-0.004383599213151073,0.0034720449052347275,-0.004611368111435342,0.011203312920055261,-0.013026421535887952,0.010501677902964152,1500,0.9269435448396097
149,9.228064419178093,3.0026096660594943,0.005713921829362107,0.001481942504886578,0.0011014784309353624,0.01196688811725917,0.002424840551238201,0.005478787898136486,1500,0.9329870350402015
150,1.8834163067398912,1.0883115343818157,0.0023707317628038453,0.001102121098166422,0.00034107802865939254,0.004913238193084044,0.002032467528856491,0.002138038628559767,1500,0.9344285106893114
151,9.804793064781794,2.2490286107240887,-0.002520327529755756,-0.0038604433986623053,0.00315415701055537,6.831709478626741e-05,-0.01282985895162239,0.006432076776478527,1500,0.9660419797605583
152,1.147965905401076,2.582467346459041,-0.0041618368273299185,-0.008265957095596646,6.3000835653940055e-06,-0.008323654312653849,-0.016531933533199282,0.007158595316341029,1500,0.9360124679062213
153,7.963518738041474,0.9959441226359406,-0.004663021507741779,-0.0006355330231013008,-0.00016321439154485962,-0.001257859139658403,-0.009339249922027757,0.004389086973658103,1500,0.9194550502744587
154,8.886006336651803,2.5284412591537886,-0.0011980760688322933,-0.0016223003929124271,-0.000888141896546478,-0.0009941370495246398,-0.004646615873964801,0.0021189605092002957,1500,0.9133571861953281
155,0.6874271327236192,1.9498966050902662,-0.004438922447024121,-0.0044369072334032615,-0.0019210643691794972,-0.005033700413574168,-0.012717958947280597,0.0055467608661629204,1500,0.9854787258385648
