Point_ID,X_coord_mm,Y_coord_mm,Exx_strain,Eyy_strain,Exy_strain,Principal_strain_1,Principal_strain_2,Von_Mises_strain,Temperature_C,Correlation
23,9.965246653829873,2.583228609016019,-0.004811275450210397,0.0008143318750265299,-0.0019403078761601451,0.002837281793862412,-0.010831168944230146,0.006246908578007822,1000.0,0.9077360463846312
24,7.45162121931577,2.977948596544654,0.010601163536977622,-0.004067725936852786,0.0015949261914893161,0.021545148915649362,-0.008478273715399687,0.013404665575245302,1000.0,0.929806682918282
25,5.797713438214624,2.9639661951342733,0.007498450180802686,0.007083160965927982,-0.0034051586798793587,0.02140457880550073,0.007758643487960607,0.00938458905136936,1000.0,0.9578953537646084
26,1.3906061992281749,4.2582227738412595,0.0030178001658631103,0.006887764699961293,-0.0006690554928120001,0.014000337937073334,0.005810791794575473,0.0060914225519604825,1000.0,0.961769790068301
27,6.658761284183091,1.768560694896728,0.002583281720069072,-0.00031601187222533075,-0.0003108665293223215,0.005232477316222809,-0.0006979376205353272,0.002807039301227113,1000.0,0.9708052917807761
28,0.3850264786278268,1.7002149741054433,-0.002648143545383181,-0.00045754835566152487,0.0011150471248272122,2.033235471106008e-05,-0.006231716156800472,0.0031209535853219143,1000.0,0.909056988847159
29,2.383798217897286,4.91937892997365,0.008085889269107546,-0.0024423383027821566,0.00162239425543268,0.01666045744163607,-0.005373355508985292,0.009949451647788678,1000.0,0.908464203166468
30,7.5387856451439905,3.4383104957597075,0.007319543919514313,0.006844893572572118,0.00021709693891074671,0.014807723801119985,0.013521151183052877,0.007104096376271119,1000.0,0.9371527671614096
31,1.2458350977012689,1.2202124218887471,0.012216661312191587,0.0038989062410186644,-0.003410812811735508,0.026872873236829138,0.0053582618695913655,0.012317369791016065,1000.0,0.9403643610190011
32,8.440203585090224,3.8113244416856276,0.007470447897380504,7.728032215117823e-05,0.0016690006414952102,0.015659520830334055,-0.0005640643912706899,0.007974517843699373,1000.0,0.9474680021029125
33,6.96361175935408,1.717045399190114,0.00208093747603305,-0.00267694388000717,5.182710696732974e-05,0.004163003912701138,-0.0053550167206493785,0.004132183478992758,1000.0,0.968365978617256
34,2.813486811051372,0.9776174757256573,-0.000287748676207148,-0.003157880007242462,0.0010976009943817898,0.00016775831891563875,-0.007059015685814858,0.00357218609225489,1000.0,0.9815198660623612
35,4.075254560343681,4.172684460199115,0.010426224743272736,0.00019904164170978813,-0.0023760810412343752,0.021902602890157337,-0.0006520701201922878,0.011117904947703558,1000.0,0.9834667851674819
36,8.916697861844996,1.8936496022597487,-0.0011469810138657467,0.004565235853735472,-0.0033233344241496605,0.012182250978701629,-0.005345741298962179,0.007779899599523671,1000.0,0.9063748188306716
37,8.234058306652804,2.4151858566460738,-0.005593660286793987,-0.0029806298829577844,0.0013922022668164209,-0.00475580401706148,-0.012392776322442064,0.0054143550264543145,1000.0,0.9763647635277479
38,9.250098749460623,3.314208800582841,0.01168201108706133,0.00493388567068441,0.00022120669631427053,0.023378509140924986,0.009853284374566493,0.010164728277227251,1000.0,0.9639401505838668
39,9.754477174268757,4.936510023401032,0.004212212668965543,-0.0025566488430457716,-4.836304302706033e-05,0.008425116403787193,-0.00511398875194765,0.005920756241714998,1000.0,0.9413949307322033
40,4.30360882637518,0.13537195414143055,0.0004549603953063737,-0.0017595868090647063,-0.000694689179117843,0.001309678760226039,-0.003918931587742704,0.0023561528339456407,1000.0,0.948994636035528
41,9.154301871640623,1.7259887303837296,0.0064119131989508905,0.00591005583190624,0.001093822907092013,0.014566441134754589,0.010077496926959674,0.006460338340074068,1000.0,0.9362729132227606
42,3.236830541179266,3.9333803676858454,0.00491443101416217,0.006439924145244775,0.0030069586145464533,0.017558735042309082,0.005149975276504811,0.007816718785398916,1000.0,0.9798657677870817
43,7.460858334804094,2.2991460670634973,0.0037562238731664093,0.0017150644688425387,-0.0015823326403413406,0.009237113358206352,0.0017054633258115452,0.0042567390770182735,1000.0,0.9656223055293365
44,4.3709672763920935,4.619398435977301,0.00643066794482047,-0.010920530483981478,-0.0006567176447670551,0.012910976497375496,-0.021890701575697512,0.015235866099002376,1000.0,0.9781466762718084
45,2.8434711032568174,1.423072712732395,0.01023796544037556,0.004977348522425548,-0.0036910676923918575,0.024280081648555538,0.006150546277046679,0.010931786434255651,1000.0,0.9562735904239693
46,9.477818761311626,4.478563040833878,0.001520230586204058,0.006434018401296447,-0.0038336023578607594,0.01706091351654366,-0.0011524155415426462,0.008832667964561317,1000.0,0.9872047663016541
47,5.976990044192733,0.534310604290737,-0.002691336479114139,-0.003170675877489062,-0.002057608774862183,-0.0017189721998591406,-0.010005052513347261,0.0046329670323171455,1000.0,0.9295338562771709
48,6.886792400628482,3.8413718105824124,0.0016068101982383606,0.002121970598446818,-0.0013220182930012766,0.006422536484579494,0.0010350251087908637,0.002986334096677609,1000.0,0.9837988022128016
49,2.986240380070071,1.1349266882300757,0.0014372754211881165,-0.0005483536039383894,0.0010396489482740446,0.003764022227324851,-0.0019861785928253967,0.0025292681303701768,1000.0,0.9512334746599916
50,0.7957976596801852,1.1844916195417143,9.922137925882381e-05,0.0016684636598781875,-0.0016390331849123647,0.005401999343137058,-0.0018666292648630352,0.003269152481086147,1000.0,0.946884421784092
51,0.3480680116652324,3.635827904492854,0.01668299914300437,-5.274483722405438e-07,-0.00034287888080062316,0.03338008599227258,-1.5142603008326538e-05,0.01669382993459337,1000.0,0.9166664855122596
52,7.035339319582176,4.228338667278356,-0.001341468103724681,0.006337490173496626,-0.0011894106842647693,0.01303500156512323,-0.003042957425579339,0.0073965500488687875,1000.0,0.9685260501521495
53,3.1197884210851,0.3374124754059227,-0.0006783192496916169,-0.0029545632402743424,-0.00036066051032338295,-0.0012450820964047924,-0.006020682883527126,0.002752390204184985,1000.0,0.9826825851891512
54,0.29515158746664993,2.972410832774999,-0.008018197140918927,0.0027985355466886306,0.0029672547293946435,0.007118089762950529,-0.01755741295141112,0.010998922592839886,1000.0,0.9683802491644717
55,5.085571507718122,3.805144871234592,0.005377561711028288,0.006646243768856308,0.001672178520705937,0.015600714506445925,0.008446896453323267,0.0067630380150304975,1000.0,0.9527855600236954
56,2.222392266248926,3.265641357140453,0.0027127966905101954,-0.00043934880119922957,-0.0029582476211178267,0.008977248091606764,-0.004430352312984833,0.005915897581143457,1000.0,0.9314647520721826
57,6.807524388767089,0.6550814481054307,0.00711808583163653,0.0036677860828865346,0.00024049813360325635,0.01426953747902418,0.0073022063500219475,0.006179458112415078,1000.0,0.9199451536796299
58,1.2922485291954677,4.932830441046302,-0.0003431764654758143,0.0019729769966548186,0.00016200471694704388,0.003968507219370596,-0.0007089061570125879,0.0021831683794205853,1000.0,0.9542767313534422
59,3.739527992109287,1.6960010738003302,0.001088502393227545,0.008868627066680571,-0.0027093411477658045,0.019438292772201618,0.00047596614761461625,0.009602366900203706,1000.0,0.9099579667939592
60,8.850608546639858,1.4736339762184159,0.00984622728125578,0.005950749672007906,-0.0011463003431119044,0.020317017186560888,0.011276936719966487,0.008815281787807754,1000.0,0.9569238421581517
61,1.155939643885756,0.07605308221752982,0.0072702069402853405,-0.004419493781384012,0.0024773131873482186,0.015547067969437878,-0.00984564165163522,0.011087367157484197,1000.0,0.9120450572491361
62,5.604154719268894,4.010334216914263,0.00272181406390709,0.002346338124869574,0.0007566218842354252,0.006627282999071928,0.0035090213784814,0.0028713600113638477,1000.0,0.9154005044614595
63,4.2295817191582294,1.6568346015839093,0.015902483707320125,0.009306737050829857,-0.003354740132537229,0.034617780657732175,0.015800660858567784,0.015008895773717152,1000.0,0.9192924195821723
64,6.285291061489313,0.9996700493694061,0.003276818342522962,0.0031024647243918994,0.0007062077458104582,0.007802419288478401,0.004956146845351323,0.0034194737374048188,1000.0,0.9348040787869408
65,8.069346162854675,3.2416091775730864,0.0014975894955360442,0.0020878968854091233,0.0013350831934561536,0.006320125543309206,0.0008508472185811285,0.0029702889856438445,1000.0,0.9313273550642468
66,4.764341928005677,4.900983814214329,0.0034659970886594537,0.009942165212380394,0.0007354370058746839,0.020049263408923906,0.006767061193155788,0.008833055644374189,1000.0,0.95788415173894
67,7.428148523399052,3.1492553599049766,0.0002492791254896211,-0.002372983650887115,-0.0024837763236342848,0.003493487065758713,-0.007740896116553701,0.004979172748219874,1000.0,0.9153253024445608
68,3.6579701490900374,2.633379940102562,0.0007190120648300356,0.002797475967399549,-0.00264185755192789,0.009194309576888961,-0.0021613335124297923,0.005222036493548481,1000.0,0.9849099458912371
69,4.3577395469008176,2.029834329623835,-0.0023858160520199576,0.002808016864166849,0.0003721903208923009,0.005669104937545907,-0.0048247033132521235,0.004548853213425476,1000.0,0.9372758810352414
70,7.071536393087735,3.5076996941155425,0.0014969192480271546,0.0033074626779158985,-0.0003684980645141892,0.006759178796647555,0.0028495850552385515,0.002938782830844966,1000.0,0.9746522505462853
71,4.365107427355705,1.7505652190367682,0.007480494205842135,-0.00325551241160671,-0.001339697249575969,0.015290287617934608,-0.006840324029463758,0.009812918144945391,1000.0,0.9408888476345465
72,2.8927412414720157,1.4620273106727621,0.012626982008880041,-0.0019416674623500656,0.0013323085637967811,0.02549563972365685,-0.004125010630596901,0.013894361648839788,1000.0,0.9484422305549347
73,5.208031884462193,0.1605388752639081,0.00473082567997757,-0.0024110857327635116,5.750574258249106e-05,0.009462577357456654,-0.004823097463028538,0.006293678817475995,1000.0,0.9680262767179771
74,7.808702413130582,0.5766231104525837,0.009323895354283745,0.009656490376741236,0.0008639430824628648,0.020739990813964115,0.017220780648085843,0.009611759368635541,1000.0,0.908724204897389
75,3.9571131638271693,4.933503503652754,-0.0012903173395682577,-0.004930340671271035,-0.0029402879247311165,0.0006953337601664422,-0.01313664978184503,0.00674887791817418,1000.0,0.9687026099930539
76,2.3153656905140076,3.2113238383929517,0.006881766442081765,-0.003349311525098756,-0.0006575669569423554,0.01384771223718479,-0.006782802403218772,0.00910620445749005,1000.0,0.9791746002584566
77,7.029434425467892,1.3939445002754676,0.01259198973018685,-0.00015537318695890354,-0.0010996583644765575,0.02537231348678981,-0.0004990804003339178,0.012812749483330249,1000.0,0.9286791013766421
78,2.9159750992627176,4.57277712750075,-0.0005907335532546651,0.0009310053756046045,-0.0012331945936412667,0.0032383341044187625,-0.0025577904597188835,0.0025155555989351142,1000.0,0.9343894304583434
79,4.368368198832836,4.380237277765839,-0.002767473586222145,0.003494650507504976,0.00282408938361209,0.009160214425750587,-0.007705860583184926,0.007312269670391775,1000.0,0.9517401087275192
80,2.6466173889760567,1.9906232191808082,-0.005407849834710057,0.0029465223438179533,-3.2852262305167126e-05,0.005893303056410219,-0.010815958038194427,0.00733923851232491,1000.0,0.9672929028122653
81,1.1233120854947276,1.795834928195716,0.004417403866168842,0.006171938189541575,0.0019782970185853663,0.01491750876540033,0.006261175346020504,0.006487165143062132,1000.0,0.9516531432952434
82,1.0782691559668034,2.452603740824182,0.004664530288938159,0.00297015577158883,0.0009482050428588774,0.010177770058010124,0.0050916020630438555,0.004407103921442332,1000.0,0.9734616097155202
83,3.548202088134804,3.8243382877981595,0.0048513297019442,0.006080503924438665,-0.0033001300958402937,0.01764557355783153,0.004218093694934199,0.007980098652841017,1000.0,0.9798374133342407
84,2.216788943228103,2.295739885191413,-0.0016886480574717388,0.00837056880134256,0.001386007890042319,0.01711609130495003,-0.0037522498172083887,0.009634103626187121,1000.0,0.9761714452957306
85,7.209101460049191,2.5929495893685184,0.0004537058075620103,-0.0033764374190791042,0.002416378110879436,0.0032437527868685776,-0.009089216009902765,0.005536672050509291,1000.0,0.9818918523870765
86,6.964282743437039,4.566150991065162,0.009114241483082574,0.001270685461845343,0.0010517699540941474,0.0185056566660569,0.0022641972237989316,0.00874193144079689,1000.0,0.9200512383578467
87,0.5870979391906173,2.060945680526563,-0.002348344787066266,0.002308348471782332,0.001883474775755761,0.005949553002539472,-0.00602954563310734,0.005187140416384368,1000.0,0.9495929426130244
88,1.8240412633341507,1.8967949495285763,-0.0012922180748643343,0.006227999744150251,0.000825180512706144,0.012634961337252133,-0.002763397998680299,0.007109747593370176,1000.0,0.9155507109639404
89,1.434965194963217,2.5299006154050288,7.746776847302361e-05,0.0037314242843663804,-0.0023892088552279044,0.009824261869869547,-0.0022064777641907386,0.005546658471032242,1000.0,0.9066216312764579
90,2.2228569624371985,1.1464645774379951,0.0014354712176567822,0.0005706490528128081,0.00021978514385394973,0.0029762436722288836,0.001035996868710297,0.0013084281393634168,1000.0,0.9484887369525137
91,9.964623801252776,0.7643915885432229,0.009475645653148276,0.003735428187807174,-0.0011340573761835584,0.01938314327343208,0.0070390044084788226,0.008497290675108075,1000.0,0.9166921001952373
92,5.519225005050423,3.2774845004726965,-0.0022725247143937427,0.0004020254278552358,0.00163452838426354,0.002353237284231117,-0.006094235857308131,0.0037755337185195184,1000.0,0.9362824451007018
93,1.9831023583072804,1.1833817386405205,0.0013026962182623274,0.002390949546083347,-0.0027593719149013357,0.009318663876716388,-0.0019313723480250391,0.0052097386049101465,1000.0,0.9503285786615682
94,1.411837554533364,4.536404501993418,-0.0030395730610362675,0.00021859128016461392,0.0011196977123566069,0.0011325643163048352,-0.006774527878048142,0.003703023036503694,1000.0,0.9605723430779473
95,3.9043561473891106,0.043399764951123077,0.0063468851348597805,-0.006845657856134386,0.0012966868319335676,0.012946255264180426,-0.013943800706729638,0.011646406171181033,1000.0,0.939371107667
96,1.103228339102852,4.774649034181551,-0.0029773516846472057,0.0007026574185225123,0.006066645484039965,0.010404391533549589,-0.014953780065798974,0.011039156264756452,1000.0,0.9046797983105721
97,0.9041913495759901,1.3182178414980417,0.010600295921393263,0.007087546339163996,-0.003654265356125703,0.02579672817659862,0.009578956344515898,0.011292938681234361,1000.0,0.9898420235894064
98,3.293499741528895,0.7666645624352897,0.014580153807999322,-0.0023269931640311197,0.001937551637488376,0.029598708894904915,-0.005092387606968509,0.01622300895444193,1000.0,0.9318467444833326
99,8.08197759039858,0.7718494258548336,0.004168464387251169,-0.007227318454138809,0.0010048812611084068,0.008512792832487813,-0.014630500966263095,0.0101373766835162,1000.0,0.9626216082195268
100,0.5130774818140416,1.2293079968938598,-0.004708983765119734,0.004398861840659848,0.00247611100243345,0.010057006625153377,-0.010677250474073148,0.008979535604649187,1000.0,0.9267343685595149
101,6.264444965603215,3.185613506027205,0.00973743608494853,-0.0018557337816830807,0.0007344470433068194,0.019567558600270974,-0.0038041539937400774,0.01086046664950557,1000.0,0.9613441528707745
102,2.531488688418304,2.3354032188485023,-0.000410627475947722,0.0007550701713900493,-0.0028775106445342,0.006216335153810355,-0.0055274497629257,0.005088123521947005,1000.0,0.9884708049898339
103,1.4018109913592403,1.2999297957818035,0.0008976025592676489,0.004055848048868475,0.000854133099567259,0.008544089545663741,0.0013628116706085065,0.003975384788492572,1000.0,0.9374941321107
104,3.966460138761523,4.175348659002932,-0.002586902481514123,0.0005655089592864598,0.0010099023743329219,0.0017225761778131236,-0.00576536322226845,0.0033962464249585327,1000.0,0.9721170077760993
105,6.604373215092049,4.008912499824197,0.014721824964899325,-0.0003830873064065302,-0.0003445054975226637,0.029459356391704064,-0.0007818810747184726,0.014928987995377467,1000.0,0.9184348567356737
106,3.532227771831015,3.474184291541516,0.011432082267220563,0.005989396216792526,0.0011774586952739373,0.023351779265577948,0.011491177702448233,0.010112038798486897,1000.0,0.939653436853523
107,4.175312346259242,1.6959433810795126,-0.00396225967310874,0.004524399481188408,0.003420436364790686,0.011462640865533204,-0.01033836124937387,0.00944429419113023,1000.0,0.9255575184117232
108,2.563642797554876,0.2182037175739343,0.008478163406604145,7.1759020536076e-05,-0.0007547532752301601,0.017090779803773264,9.065050507177375e-06,0.00854312454102825,1000.0,0.9762941462675045
109,7.475058004600545,4.162993543309947,0.0015770685065439678,0.003303824778778406,-0.002471803005351725,0.010117392842542278,-0.00035560627189753016,0.005149900535471481,1000.0,0.9323447924395021
110,3.5192560176883414,1.1420347615199806,-0.004142529087869652,-0.004173472760606023,-0.0007993435182079797,-0.006717015372208018,-0.009914988324743332,0.004382526668421751,1000.0,0.9220372006011853
111,6.0068592659246285,2.4595294984863902,-0.004105537767355007,0.005130720145910777,0.0025590440006248104,0.011584693969008244,-0.009534329211896704,0.009159160086983982,1000.0,0.9868428972456932
112,7.7843423859620575,0.2360190608192836,0.00628937819098873,0.004757002495102894,0.0019507456407694419,0.015238016344550685,0.0068547450276325635,0.006609310757216947,1000.0,0.9253862039829676
113,1.8078679500214845,4.171201000792697,-0.005787919756402065,0.001054325898042455,-0.00019846414696340385,0.002120155310254935,-0.011587343026974155,0.006390002813277032,1000.0,0.9132061133311676
114,0.6300848507137313,2.346993211874586,0.0031153615223757317,0.0015512545643930685,0.00011724869001002665,0.006248203769208838,0.003085028404328763,0.0027056221323859832,1000.0,0.9356309682649517
115,1.922074565212466,3.4751269476863653,0.00788550813062785,0.008303309324542018,0.00166074404307821,0.019536479466800545,0.012841155443539191,0.008597940646299524,1000.0,0.9036870650496541
116,7.896131933464265,3.1392799200314334,-0.0038202554073013956,0.009154417308402201,-0.0018951273468150803,0.018851120239507003,-0.00818279643730539,0.012006016943118373,1000.0,0.9192258261217437
117,9.514776387447498,0.4783140281056486,0.0024986878151301685,-0.0006684476476097581,0.0019175007510387667,0.006803969508797616,-0.0031434891737567956,0.0044035136468407385,1000.0,0.9302428048434501
118,1.8337202163248667,0.955290653854261,0.008267716994848682,-0.003532630294744229,-0.00045683613278808523,0.016570752847976565,-0.007100579447767657,0.010519862469979867,1000.0,0.9759463551937065
119,8.563602191024632,0.3753012501405367,-0.007382669493574847,-0.00013708776400566465,0.0008350483508633041,-8.418884669322748e-05,-0.014955325668467797,0.007456704734530685,1000.0,0.9822336096179162
120,5.664056345283887,2.3491222087059898,-0.0011838490048775387,-0.003828609214234408,-0.003640820133049742,0.0027346084212286903,-0.012759524859452583,0.00716198055687076,1000.0,0.9603176859474933
121,1.0744014627808773,3.776642224887097,0.006781331266145216,0.0052633641939120865,-0.001051494453146624,0.014638300359107365,0.00945109056100724,0.006427578234503538,1000.0,0.9758481955418395
122,0.0014004701533942843,0.18088454603784165,0.005585966099484061,-0.004573520198261802,1.366586418117813e-05,0.011171968963721857,-0.009147077161277339,0.008812955992107378,1000.0,0.9872283482689299
123,5.904921725820297,0.5565282101703084,-0.0012614050390529052,0.006404633331724898,0.0027260064899596505,0.014550278299738297,-0.0042638217143943094,0.008542987866912842,1000.0,0.9187760344901181
124,7.713067156146156,2.3949216206834896,-0.005042822021950497,0.009250642026637938,-0.0035880378008229267,0.02020154300931732,-0.011785902999942435,0.014009847213998524,1000.0,0.9666350507740477
125,6.5482889943077,1.7087490755940675,0.0035910858021437767,0.001928167668223427,0.0001253263336641484,0.007200956024257138,0.0038375509164772694,0.0031203577242617632,1000.0,0.9351685880934224
126,8.710911834447423,4.128403565950755,0.00236928255346445,0.005942508255504444,-0.0029054697970312855,0.01513344463216773,0.0014901369857700597,0.0072230663347146,1000.0,0.9807855198838669
127,4.771899282491274,4.302037419031776,0.0055928778184389195,-0.00517228808149268,0.0009987281306313748,0.011369499653860703,-0.010528320179968225,0.00948436583057808,1000.0,0.9081961993470974
128,6.136962549655141,1.7678777747894965,0.002412991754384488,0.0024339436618432114,0.0015491733183762648,0.007945352893570266,0.001748517938885133,0.003615707244813523,1000.0,0.9453839089100587
129,4.910199320725626,2.6625921096345273,0.0050503520582519165,-0.004207472605885424,-2.0423553698343927e-05,0.010100794228280793,-0.008415035323547808,0.008028658103405242,1000.0,0.9101723046134165
130,8.039201166462654,4.899794028349487,-0.0029432846075350527,0.002700706218196177,-0.002046932891130882,0.006729822164567362,-0.0072149789432451135,0.006039494033594831,1000.0,0.9205293132031604
131,5.108675514080923,1.8107707854393484,-2.448793230023236e-05,-0.0010569589435517439,0.002185441205372622,0.0034097232876618574,-0.005572617039365809,0.0039268739366766225,1000.0,0.9183485674394037
132,4.6865214560045185,2.6360467589221344,0.007130692286476066,0.006620219056974296,-0.003119655070574511,0.020011069005640907,0.007490753681259818,0.008755802142606364,1000.0,0.9602453231206625
133,7.590787434141805,4.685763482510393,0.0022201528111448253,0.0021385181056287434,0.00012150481801618312,0.004615025960315295,0.004102315873231842,0.0021906144050115013,1000.0,0.953753393679488
134,2.1421323610556318,1.1236993246106923,0.006105773790135299,0.0029581572283889565,0.003026618035469251,0.015886625277414277,0.0022412367596342337,0.007446514559836681,1000.0,0.9410482569643669
135,5.559573427725072,0.30820391759993016,0.007542084963203049,-0.0067864953839639934,0.0006217625906343153,0.015138029206842948,-0.013626850048364838,0.012461286295335515,1000.0,0.975011696121786
136,2.7206797673564154,4.707381569145507,0.001954241001131675,0.0008789390166658803,0.001874628758636807,0.006733591058781413,-0.0010672310231863024,0.0036628720930143633,1000.0,0.9445610492807902
137,0.8643172630182083,0.7341018846781505,0.0038206457804614456,0.0014866315633539383,-0.005740733659101996,0.017023578558134102,-0.006409023870503335,0.010487877945968324,1000.0,0.9872061149406535
138,8.118064808237726,3.127664308582512,0.0006923359204513563,0.005156393860802532,-0.0019899681093090444,0.011829340586103208,-0.0001318810235954324,0.0059479146944825855,1000.0,0.929116354427358
139,0.7300997939919118,0.1627731227343493,0.005685743391076758,0.0008761353829358097,0.0027162836312789097,0.013817574209612694,-0.000693816661587558,0.007088610615053597,1000.0,0.9088024603782002
140,2.6822147969017207,2.1658168036204763,-0.0012656769095248667,0.0023206176691564977,0.002583896235133463,0.007345218004779644,-0.0052353364855163825,0.005473017071707634,1000.0,0.9752625162298462
141,4.998928143947895,3.9014260725779444,0.00248217013255294,-0.0009576782284444777,0.001187986040374909,0.005705137796211648,-0.0026561539879947234,0.0036999147216919058,1000.0,0.9211648764892667
142,3.258557076065298,1.6675098088853395,0.029200155005180785,0.009997002850886286,-0.0028216078386738286,0.059212325500682186,0.01918199021145196,0.026164087942825293,1000.0,0.9336714521823335
143,4.0377294547910845,3.4966569282154394,0.004172316828873464,0.011902394707714294,0.0030113227766618506,0.025874015770762454,0.006275407302413065,0.01168840709213888,1000.0,0.9074229693503273
144,2.5963636531989334,4.1650394163853734,0.005623648731662323,0.00624230596627716,0.0015310590497309923,0.014989943178871182,0.008741966217007782,0.006520713016621225,1000.0,0.9441610934068955
145,6.258007022589798,3.940779708172145,0.010443403976500355,0.008450495726115042,-0.0033278440898080325,0.02584155171165664,0.01194624769357415,0.011200324228439714,1000.0,0.9860872945481498
146,5.925419689864997,0.546284047234637,0.004595216524874948,-0.004398912288288991,0.0014098279815629993,0.00962205687805591,-0.009229448404883996,0.0081635313119972,1000.0,0.954614014539139
147,2.3901537795192365,1.8415369260674592,-0.0059450853757377665,-0.0031776682105956328,-0.0014362120883600735,-0.005134092355177043,-0.013111414817489755,0.005721732435367546,1000.0,0.9135011510079778
148,2.370856890713491,0.9028276204437885,0.007143020705902159,-0.003265486554794761,-0.00019866329849028334,0.014293622275765746,-0.006538553973550951,0.009226591279488734,1000.0,0.9232043772755301
149,7.074285195746922,4.833698523754523,0.008098210062383924,0.005641975209143437,0.0011782544799652497,0.017144039576944388,0.010336330966110334,0.007475817073962812,1000.0,0.9064744787684087
150,0.14246017281492218,0.6011124726907896,0.0004770189205444248,-0.0033710702924238424,5.034194927496111e-05,0.0009553547951013995,-0.0067434575388602355,0.0036341889349016717,1000.0,0.9145133412131099
151,7.810166495793194,0.7881648120366952,0.006442908330836906,-0.0013621267356236358,-0.0030585258502908923,0.014997277644537812,-0.004835714454111271,0.008955794539110776,1000.0,0.9623278387008288
