Point_ID,X_coord_mm,Y_coord_mm,Exx_strain,Eyy_strain,Exy_strain,Principal_strain_1,Principal_strain_2,Von_Mises_strain,Temperature_C,Correlation
27,3.9009973106158693,1.8742151985473843,-0.0014009461271811542,-0.003312944097958765,0.002102780504195883,-9.409806146384436e-05,-0.009333682388815993,0.004643495449587473,800,0.9403193956117141
28,6.807372197753515,4.998269254660694,0.004993186370076931,-0.00011196588135009111,1.718348657210466e-05,0.00998648841500588,-0.00022404743755220086,0.00505018799790778,800,0.9526336803083953
29,8.325667041280123,2.6653744501908863,0.007835025088824074,-0.0064321622239249835,0.004006487876533856,0.0177662492575844,-0.014960523527786217,0.01418845716530403,800,0.954276868982033
30,8.12212628036797,1.3808651962994,0.015289675112713287,0.007247979719448568,0.0022039541908556344,0.03170817941364658,0.01336713025067714,0.01378623814382041,800,0.9022623479568822
31,8.718043298534614,0.07096646035843479,0.001325904404359019,0.003731307156802107,-0.000400160796190223,0.007592261275208398,0.002522161847113854,0.0033486870536232264,800,0.9111469131426457
32,3.938245511776204,1.415402183849097,0.006867251538644916,0.005016408012291405,-0.0027495330068135937,0.017685844379194925,0.00608147472267772,0.007781667730415874,800,0.9895316993343449
33,1.5884009364851737,4.662726557472979,0.00624441930095238,0.006161361241407203,0.002990759107261054,0.018387875392152184,0.006423685692566981,0.008081766008134192,800,0.9048915963471924
34,9.855726072026343,4.674157279719912,-9.313197579190972e-05,0.0008966566106816485,-0.0023635782119392932,0.0056331922530317895,-0.004026142983252312,0.004201866244422365,800,0.9579597640478446
35,9.5866298617376,4.4910704956499865,0.0020195641110359805,0.00584518807499627,0.001871010489502074,0.013216211773932958,0.0025132925981315446,0.006078007200359799,800,0.983603680883934
36,8.814344352594144,0.4096825730304554,0.00411853500551371,-0.0001545193308484503,0.002002547302263836,0.009820616749753108,-0.0018925854004225888,0.005445474008916768,800,0.9669017236376626
37,9.286038222823397,2.164268729132261,-0.004917279158575314,0.003126769380161003,-0.002179723489596555,0.007358888827939104,-0.010939908384767726,0.007974026740618924,800,0.9355103791000248
38,7.619430188428636,0.7191375477949841,0.004547636824920591,-0.0008582945328565374,-0.0010826453571398389,0.009512792963473907,-0.0021341083793457996,0.005370032116175936,800,0.9010019289600851
39,9.040702907058256,3.906179020666045,-7.23068918881617e-05,0.005350140552915835,0.0034983860163712217,0.014129825254439194,-0.003574157932383846,0.008107539603094169,800,0.9853640691923395
40,6.456673079010064,0.5584974625715061,0.006466840152873626,-0.0005684470435841573,-0.0008381000632912015,0.013130606657090562,-0.0013338204385116258,0.006922892814328171,800,0.9112009631988663
41,7.512966538771768,2.8825283559578114,0.000705476907728405,0.003340029966980082,0.0024726605304598824,0.009648815738013183,-0.0015578019885962085,0.005257312443779628,800,0.9444423294882663
42,3.8396137261909544,0.022736461178298195,0.006220759127192956,0.0029906235070942637,-0.00226897449727769,0.01478154934646169,0.0036412159221127505,0.006669517254635034,800,0.9222727155087459
43,5.605373941219657,2.2342510569290717,0.006966369378518424,0.0002940719118891291,0.001067915007744983,0.014266247692118606,0.0002546348886965002,0.0070703249173256115,800,0.9069801987152428
44,4.55992785755401,0.5775912451688753,0.005211800009933931,0.005652935249687909,0.000988036104130035,0.012889447997767828,0.008840022521475852,0.00570834602309859,800,0.9265187250612205
45,6.601331457718196,3.819046211484568,0.006751781196025268,-0.003780291046094152,0.0012571907764044618,0.013799539849961505,-0.007856559550099272,0.00949433692563786,800,0.9411421639799177
46,9.18296737765244,2.727055793484015,-0.004018451688337141,-0.0010579333461660356,0.004173593945890903,0.003780263008353689,-0.013933033077360043,0.008079144891070601,800,0.9703016628758961
47,6.723307336576255,0.4733010244875213,0.005830104794508832,-0.0036561842430717726,-0.0032166594160392466,0.013635913000383172,-0.009288071897509055,0.00998571158284493,800,0.9587999295321059
48,5.902925638564219,2.719609623186017,0.0027032892718884425,0.0018538227659769366,0.005233025837538307,0.015057580170764953,-0.005943356095034194,0.009374790173062222,800,0.9013831868664548
49,8.703435472917848,1.2698359812775184,0.003887363720881788,0.005516873702422139,-0.0003369655916532753,0.011167610900413244,0.007640863946194609,0.004943888640867325,800,0.9410389748462836
50,2.622926728171704,1.1949073304867175,0.008437217792684384,0.0025568001107844087,0.0029699643511759354,0.019352370917228467,0.0026356648897091165,0.009089205479161377,800,0.9244292210615329
51,4.535866894239903,1.1620934892903223,0.0055280260450087364,-0.0012391246469619687,0.001135670986155073,0.011427061023819879,-0.002849258227726344,0.006543214877474595,800,0.9250038610431167
52,9.445692261265668,2.758483878850157,0.007543725392989196,0.004913977123523509,0.0019259999706072396,0.01712176507053941,0.007793639962485999,0.007423860022143962,800,0.9483968902776952
53,2.318306081978294,0.7029988378916247,0.008159041864637116,0.0050751678259927276,-0.003046577459870316,0.020063325003917817,0.006405094377341869,0.008874890901049344,800,0.9263183003622394
54,8.01932043785878,1.491803352222999,0.0022750400631266886,0.011463190261676196,-0.0010526992265198012,0.023164513087226623,0.004311947562379147,0.010668919727517335,800,0.9038196308156509
55,8.352725761601224,2.6825878151341693,0.002382049221629824,-0.002958168884278925,0.00022056649917813917,0.0047822875392080355,-0.005934526864506238,0.004649448813795948,800,0.9340565466838765
56,3.9136880218278316,1.29293042940407,-0.001447675517157616,0.0029085607418331194,-0.0010410444634237918,0.0062891238935325975,-0.003367353444181591,0.004244698209826464,800,0.9835967368793774
57,9.028250710770543,4.46425827339888,0.0028156472639867354,-0.006750819836603504,0.0011326530881026792,0.005895844915854582,-0.01376619006108812,0.008738310731373712,800,0.9233529376241091
58,2.8190534499925124,3.822492688035721,0.0008163161975670466,-0.0033084397967275596,0.0026133677977149355,0.004166132703881819,-0.009150379902202844,0.005899317990761761,800,0.9533261043335283
59,5.590060410289307,2.8828552802707748,-0.0022996036661171787,0.004488389134841854,0.0013946426297580708,0.009527515503603031,-0.005149944566153681,0.006449063059906015,800,0.9528159755327492
60,3.464435546961603,2.3018066353120696,0.0047960253754846804,0.0013854939017092396,-0.0026944524315329027,0.012558981198427726,-0.0001959426440398841,0.006329044995982442,800,0.9127701381979761
61,3.2578977822381274,4.890602137555663,0.009087875996667473,-2.4617963172455636e-05,-0.0007948160590933547,0.018313364867434283,-0.0001868488004442507,0.009203750261436664,800,0.9233610284167264
62,1.5334116265865616,3.1409483378072576,-0.010373262871511186,0.0034773895508279974,-0.00031656379181262107,0.006969242007419836,-0.020760988648786213,0.012492771290227224,800,0.9449489845920966
63,2.458192664063742,1.7843099397578506,-0.0003753913865989014,0.003442735339542761,0.0007957161536230688,0.007203858002892682,-0.0010691700970049635,0.003896820639378123,800,0.9447618786408345
64,4.136178197113075,2.1504095726575216,-0.005494115524306485,-0.003397925346026504,0.0016861008158733483,-0.004921429190922305,-0.012862652549743676,0.005620624123833801,800,0.9158145968050809
65,7.054711775248819,4.021465749941642,-0.003350457051596749,0.0071901898498200065,0.0013575010952413722,0.0147244226879111,-0.007044957091464584,0.009619939837984561,800,0.9281985817074937
66,0.2733573262001676,0.07121242044619946,0.007401511573976322,-0.00033987180732443826,-0.00023373835403029712,0.014817124995111723,-0.0006938454618079558,0.007587974195734582,800,0.9849271796403308
67,2.5743129181103708,2.9483711224741604,0.006542338271342534,-0.006039326824816355,-0.00031093195265016613,0.013100035353331239,-0.012094012460278882,0.010912241456744704,800,0.9356004079824858
68,2.833212402881032,1.4437518761091943,0.005360398291290725,0.012999928437115343,0.0018339838352395578,0.02683478291630645,0.009885870540505685,0.01175319978363075,800,0.9039756030892612
69,8.578348330030941,4.404726463491441,0.000535359709118796,-0.002023319401115963,-0.0018684378962657983,0.003040956235458364,-0.006016875619452697,0.0039920941396367855,800,0.98324278191396
70,9.25701062110968,1.0347981469206697,-0.003028452553370458,-0.005655133846026147,-0.0011935379430794047,-0.0051342785937155844,-0.012232894205077628,0.00531971405373894,800,0.9048891414866144
71,1.3127904481846853,4.20716484022879,-0.0032407713195882456,-0.0036349375296187217,0.00012443011486945002,-0.006409556068377026,-0.007341861630036909,0.0034614761094181145,800,0.9846941958192904
72,0.491839410664473,4.718647461711867,-0.00024271098786433345,-0.0008002913079657773,0.0035072981427923,0.005993719729594916,-0.008079724321255137,0.006116253436099831,800,0.9437651346556457
73,4.214452522382018,2.5946880453841685,0.0019246361079792644,-0.00017322653182207603,0.003384443487137794,0.008837936124896844,-0.005335116972582467,0.006199274374502048,800,0.9525057982174789
74,1.2280389905508493,0.7445278752481171,0.00801796456653989,0.0025397465065010827,0.0007412800445502368,0.016232995870399513,0.004882426275682434,0.00721269429019418,800,0.9245523501974082
75,0.3759285902477494,1.3388554790564462,0.008058551782846696,0.0019898852921518533,0.000668175715815805,0.01626249759321901,0.003834376556778091,0.007362315057482333,800,0.9571882372698843
76,6.346805856830697,2.066251423620493,0.005642281649155924,0.003258186880631511,0.00020094170279496982,0.011318198485136882,0.006482738574437987,0.004918195666622024,800,0.9078226777816294
77,8.560127988214472,4.2963869721108345,-0.0075559574792128294,-0.0002670169058989224,0.0021411596090116563,0.0006308361501648381,-0.01627678492038834,0.008300597356955326,800,0.9461425482914428
78,5.179172743583869,4.020165303719546,-0.0009942369028465379,-0.0015039353505528403,-0.0023662005303046966,0.002261597941268756,-0.007257942448067512,0.004307177194108919,800,0.9430036085421792
79,8.57938995750564,2.1452384324629046,0.0007209461281970587,0.0017640590474934494,0.002241119884764136,0.0070870218981659815,-0.0021170115467849648,0.004174653412711057,800,0.9069611035962072
80,4.653967439901596,2.3754076185914434,0.0024327912246218148,0.0062377517288271745,0.002161957848072168,0.014430227960975536,0.002910857945922444,0.006608710715135406,800,0.9084836983754886
81,4.951036568938623,0.0223089283567085,0.00296216257974561,-0.00018268630159594965,-0.0015442665465260875,0.007187322821911556,-0.0016283702656122354,0.004062413748033851,800,0.9707813130901611
82,1.561612539284738,3.4184460631907694,0.005357683427555962,0.008105882250858992,-0.0034360364273525235,0.020864780584954157,0.006062350771875748,0.009295180835456182,800,0.9545085391386425
83,6.360742016930372,0.9461227189201143,-0.0006759755801257795,-0.0014558585623107457,-0.0007186995388825568,-0.0004964951639180911,-0.003767173120954959,0.0017725488381736636,800,0.9017520827807651
84,8.520937238187482,4.528185720649914,0.0014469258757464718,-0.004958822341136695,-0.0014219298161484446,0.003496751608690089,-0.010520544539470536,0.006318561154696324,800,0.9201024135494267
85,9.62803982868834,1.4698582758100764,0.0029550726125463847,0.012394509906485832,0.00035500386912185224,0.024815684537000372,0.00588348050106406,0.011229770097294088,800,0.9691372997446108
86,4.362660437080144,1.0170704971664368,0.0021871031502834304,-0.0018721212128626256,0.0018234035772642925,0.005771767149675304,-0.005141803274833694,0.004728338190605118,800,0.9488480474671677
87,1.5895989815280887,4.927559637368427,0.0024183889103000476,0.009653179795456223,0.0013504410866086419,0.01979406594858788,0.004349071462924662,0.009008796562449663,800,0.9608692872864114
88,9.179483292347959,0.3756649502701198,-0.0028265925658376226,-0.0023502447144830635,-0.0017326036618699053,-0.0016790423932539606,-0.008674632167387411,0.003984449505354801,800,0.9830513535684038
89,1.418329490406407,4.410190662802033,0.01180794511175337,0.0022863121958761473,0.0034788633550538305,0.025887113380577333,0.0023014012346817027,0.012408288078190468,800,0.9569311009984179
90,1.3802418700550356,1.4158061687659802,0.004849417632435323,0.017773621194282538,0.0011525991226973185,0.03575121374399538,0.009494863909440333,0.01603783663505686,800,0.9838207326259735
91,6.373188547418806,1.0711394082803183,0.008988043882781089,-0.000610234315994071,-0.001209793622731116,0.01827636233067559,-0.0015207431971015518,0.009541118037156418,800,0.9854283037209819
92,2.792080412863286,4.449488805730183,0.004663501390490025,0.003917849519045611,0.0009411608261213362,0.010605982114444357,0.006556719704626915,0.004635109976587895,800,0.9756540762315038
93,5.635717659365841,3.400122172503226,0.018215148778283168,0.009709234922361084,0.00220439932094501,0.03750499307526644,0.018343774326022064,0.016241424144976497,800,0.945649243174168
94,3.8473222803367815,1.2243042675248454,-0.00015740702591821726,0.0029854319124506495,-0.0005592167162294119,0.00616394004363238,-0.0005078902705675159,0.00321646990367368,800,0.9027662373263509
95,2.2307541834266487,3.9257768588679727,0.0016717632463566492,-0.0004130948324976315,0.0002940665545806881,0.0034248941091769803,-0.0009075572814589452,0.001978752603612548,800,0.9329269409877828
96,9.33435626489781,4.759605440089931,0.0019962142220408827,0.00031668648231867637,0.000177476061982546,0.004029526592199921,0.0005962748165191964,0.001883475708938005,800,0.9534943999966707
97,6.883720833441052,1.8391002962003928,0.001466998958744292,0.00018297303134950905,-0.0025100236805485916,0.006831631771465097,-0.0035316877912774944,0.004562652787516725,800,0.9416366586324306
98,9.54018978181508,3.0418895596557602,0.004573309016924225,0.001959442929543385,-0.0017370958695059253,0.010880429966075068,0.0021850739268601546,0.004984570204155264,800,0.9430067870734113
99,1.6291311369088979,4.06789230772119,0.0030542374192828784,-0.0008727239234135218,0.0015101257137677894,0.0071355970713212905,-0.0027725700795825777,0.004426845190153706,800,0.9380685755657682
100,9.410248354132753,0.6640896277303415,0.008004146335696141,-0.0013926445618290813,0.0008732396771333262,0.01616921433005395,-0.0029462107823198316,0.008912933911259592,800,0.9288224556777799
101,6.593801729935825,3.4108214889123776,0.0230583114434268,0.006678865557388879,-0.0006830268433620591,0.04617348894141407,0.013300865060217288,0.020583711683050586,800,0.9608419475432501
102,8.801247736228197,3.382340542089329,0.006033157569308893,0.001491311737848413,-0.0001489958448691883,0.012076080297115484,0.0029728583171991273,0.005449062446102003,800,0.9773893247221973
103,7.380114386416606,2.9606041808259436,0.0010820921424324454,-0.000908783676565136,-0.0004925356846577301,0.002394558593456349,-0.0020479416617217305,0.0019256097873325906,800,0.9724921433215772
104,7.122843410387394,4.261086673178611,0.00101672934024883,0.0026377065566778246,-0.0004733609550260673,0.005531627818695618,0.0017772439751576913,0.0024457335432447502,800,0.9045428182252456
105,4.552637237413412,4.774681814181926,-0.0028778023137900352,-0.002040386441154945,-0.0008754187104739274,-0.0029773907184835547,-0.006858986791406406,0.0029786184584579154,800,0.9056577785969002
106,2.771626849261689,0.5563315339872443,0.01021561332212281,-4.434020731860122e-05,-0.0013258229270622422,0.02076834215119313,-0.00042579592158471444,0.010492240147627167,800,0.9871553181897411
107,0.253162643704532,3.033570556691359,-0.001367556152977358,0.00010679884203043709,0.0009364237135245139,0.0011227862981168192,-0.003644300920010661,0.0021583181766152964,800,0.9281728956157548
108,4.7619270379737975,3.3799373572626563,0.008108261133786737,0.005890380737827169,-0.0007189888596577085,0.01664189240306743,0.011355391340160382,0.00736414106270701,800,0.9283557725404551
109,1.8036961357602788,1.3552198992304954,0.006098727219958911,0.01120652568828192,0.0015796485858978744,0.023311146997609996,0.011299358818871664,0.010095593960440567,800,0.9585284451791192
110,6.70806581494059,1.8897107492735477,-0.007203207877640441,0.00027890571600832454,-0.001250828709762734,0.0009649508874803574,-0.01481355521074459,0.007659420693570346,800,0.9703508328517397
111,5.745711871640453,1.7890435176808999,0.007147232472921316,-0.0009812626748133212,-0.001171754887089693,0.014625548477239706,-0.0022936088810237166,0.007948468371900958,800,0.9102414362464986
112,8.673143067069189,4.076842150408432,0.008460779737893321,0.0022989563689279607,-0.0007041404841372613,0.01708044196265193,0.004439030250990634,0.007675055189316706,800,0.9819390763113094
113,9.016353203914555,0.32641448377526694,0.012908627339306563,0.00849606899900883,-0.003128997080981611,0.029061925735277248,0.013747466941353533,0.012590279101836691,800,0.9014718573626452
114,2.1349810458588623,2.1886193817063426,0.0016651398577203994,-0.0035624085568928005,-0.002009285228977911,0.004696377557086745,-0.008490914955431547,0.00578852618062016,800,0.9394580823981766
115,7.0142831449990215,4.161624963081843,-0.006892358739903463,-0.0007458864397967256,0.0023041699877342646,4.3936741178846224e-05,-0.015320427100579223,0.007671221327494978,800,0.9265761280264199
116,7.671050043135297,4.574095105114635,-0.003158048773838155,0.004149517145584062,0.0019132988032295169,0.009240308830165448,-0.007257372086673633,0.007160885354785917,800,0.9006935134165046
117,7.613507284992122,2.544063066932407,0.007733681853669338,0.000974385973481842,-2.5038469912664827e-05,0.015467549204876984,0.0019485864494253767,0.007295584465444343,800,0.9584754752621021
118,8.159874327208062,3.3166260419074605,0.00598290240521324,0.009175915071241188,-0.0049444311303063725,0.025550397081826555,0.004767237871082302,0.011765888485031826,800,0.9109011173329501
119,0.6152149099318827,0.9935867414004457,0.005047082723597334,-1.2890075705594781e-05,-0.0011395112781724555,0.010583721325357457,-0.0005153360295739803,0.005425285735381374,800,0.9567538128950531
120,1.95027566281344,3.093689998536738,0.004395774346986903,0.004355434836744302,-0.0006054112510391524,0.009962703470810505,0.007539714896651906,0.004499633801774837,800,0.9643803404478728
121,8.103898057903566,3.132445361183251,0.003989089950792118,-0.0008889926221961877,-0.0007976415668243173,0.008232408490771895,-0.0020322138335800355,0.00470724062065441,800,0.9527293241886389
122,7.520448154539405,4.489969268569032,-0.005057742793273505,0.0009747361507634899,-0.0026132315771707285,0.0038986422669534003,-0.01206465555197343,0.00720748050959204,800,0.980147030266081
123,4.670198828547182,2.007591454645758,0.000386993366912514,0.0011139257172751015,-0.000704831297573427,0.0030869768618741154,-8.513869349888441e-05,0.0015652073281005065,800,0.9742098223196438
124,8.784304595058796,2.1953098127710002,-0.0015415213647568902,0.0026845163007477558,-0.0014073080695251843,0.006220539456767298,-0.003934549584785566,0.004434264665790177,800,0.9878794372831365
125,1.293549152665222,2.235447333620976,0.010416926872423885,-0.00021273099976025305,-0.0003910110438282371,0.02086258153960536,-0.0004541897942780936,0.01054667208748205,800,0.937660810306801
126,2.680149869913959,1.2778514233242961,0.002397897010930034,0.0032214783620183214,-0.0007546179817770688,0.007338700657920805,0.003900050087975906,0.003179843466616527,800,0.9450081759970482
127,6.210879048966419,4.639481511986912,0.007059236877582635,0.0005854242664808517,-0.0005515542387219296,0.014211783652184451,0.0010775386359425211,0.006852410855267674,800,0.9776507040791358
128,6.006830022118079,0.003929403597711656,0.008314756163663298,0.005374023969680361,-0.000743703572523135,0.016984274914383736,0.01039328535230358,0.007415584250323962,800,0.9587200627950452
129,4.930137966498589,4.434806525126661,0.006493853355649522,-0.003774426781587038,0.0012685210694831817,0.013296484756357687,-0.00785763160823272,0.009260369326688472,800,0.90557622489934
130,0.0400111067653075,4.716597420899679,0.004326441408156866,0.006059500483906965,0.0010304988130133623,0.013078748044486908,0.007693135739640754,0.005692569804335058,800,0.9688281660589793
131,8.475838157910639,0.5572849183882461,-0.0002957825905116722,0.003471344806301617,0.0014946715371276268,0.007984659931517826,-0.0016335354999379359,0.004457198052157042,800,0.946873181249398
132,9.25723154758593,2.7365983822438595,0.010040679950207203,0.0057371484744887045,0.0005992233830486297,0.02024511594775381,0.011310540901638005,0.008786493089397907,800,0.9255244548312583
133,1.0503702781265278,3.875895669892321,0.0005693415500630302,0.003258496457077282,-0.000636725342557962,0.006803275917993275,0.0008524000962873484,0.0032098300614258014,800,0.9479714879851228
134,8.845838223532223,4.9971670071090655,-0.0022688248405743653,0.0029674053804204983,-0.00014617924144327786,0.005942966148263543,-0.004545805068571277,0.004555182652758796,800,0.9735000659546216
135,3.66874044651468,4.588736675702243,-0.00503384481334826,0.0020838399340825558,-0.00010003197052568615,0.004170491012476547,-0.010070500771007955,0.006340483302175125,800,0.9267269416475472
136,3.615849985519346,3.1012940954000117,-0.0006584390503753842,0.002050600506441739,-0.001487316261124,0.005415510056773907,-0.002631187144641197,0.003553171660932069,800,0.9271356246773701
137,0.4837306332165092,4.5606770312189635,0.000375583874854859,-0.0006621081812465965,0.0007123170005049878,0.0014759701872534932,-0.002049018800036968,0.0015330734407182308,800,0.943800647644298
138,8.959388398516102,2.5418714558154845,0.0024172507794366607,0.004232788770881136,-0.001361762029855245,0.009923227828159471,0.0033768512724761217,0.0043693337743697085,800,0.903282341235323
139,7.92678920914593,1.3798800743736195,0.0057494076348104505,0.004550011098305668,-0.0024857349074931365,0.015413523168215123,0.005185314298017113,0.006792279049762332,800,0.9159368287156753
140,9.012553431884513,3.1211101567157398,0.004410364490801207,0.003242710845162187,0.00130177665523381,0.010506477669427954,0.0047996730024988336,0.004555087176108549,800,0.9696321591968027
141,7.731232465644606,1.5885855770357367,0.007076915956672816,0.0034189175909944943,-0.00015707679954757019,0.014167297087882533,0.006824370007452087,0.006135989232424705,800,0.9299483749073045
142,2.4911200510205935,1.0596974306784113,-0.0035480029541687837,0.0017980601909535266,0.0039921643107703846,0.00785890184414468,-0.011358787370575194,0.008367376884957733,800,0.9268032444495765
143,2.0521051641324894,3.5198426807660255,0.014159328652901882,0.004449449513500978,-0.0005166811208395225,0.028373489653400353,0.008844066679405366,0.012573139982908944,800,0.9052188826391854
144,4.469039764189241,4.871299386620399,0.006291031698711461,0.0005304041218668202,0.002731625518967398,0.014760701654558056,-0.0011178300134014937,0.007675086523975873,800,0.9455964331500006
145,7.262292461283197,2.3902175000513424,-0.003576444333397196,0.0010780129825458725,0.0008845777697250751,0.0024809144122688786,-0.0074777771139715255,0.004489538169484309,800,0.9250801175368255
146,6.167918322703842,1.1417414004264126,-0.007814185071276089,-0.003122284058319735,0.0021304440882850954,-0.004598559129555077,-0.017274379129636572,0.007747800760997471,800,0.9045884190602701
147,0.08987631856118172,4.496086980780724,-0.0030996365595081414,0.002057413802966517,0.000589437882415312,0.004247854417754134,-0.0063322999308373824,0.004610883261487657,800,0.9037470287676813
148,4.539666068586722,0.6607532078440487,-0.0020624027002996486,-0.0035537995778186513,0.0014384702802626799,-0.0023756696621631073,-0.008856734894073492,0.003970040394440257,800,0.9047460959943615
149,3.9061383013996487,0.9499302247010766,0.004916582854681974,0.000655367771525163,-0.0011690873972028436,0.01043250772947392,0.0007113935229403527,0.005047813384111027,800,0.9424840032421735
150,0.8600143623408218,3.206671426231331,0.0018310635940511307,-0.004558074688921495,0.0007785963746413018,0.0038491532322556467,-0.009303175421996376,0.005856073797426911,800,0.9142531293363284
151,3.099460809072726,0.4294000175128193,0.002997807815759255,-0.001863245748002602,-0.0017759543949683971,0.007155018678495752,-0.0048858945429824455,0.005244638321442399,800,0.968743140584672
152,3.814512532302655,3.870951353334048,0.005681892267035518,-0.00024279325430077991,-0.0008411637706034355,0.011598005123614747,-0.0007198070981452708,0.005987072980978212,800,0.9281744131626812
153,5.413668306629723,4.1232729775947226,-0.0005021827110828999,-0.0018788264354213558,-0.001040584514517454,0.00011426888833966859,-0.0048762871813481795,0.002467207022589541,800,0.9275412904059139
154,7.366272341238965,3.464637266360147,0.006979470517519574,0.004686691386239396,0.00026421595292417017,0.014019048731456468,0.009313275076061472,0.006178745075591287,800,0.917591906901905
155,3.7354031527471774,1.2907678410634116,0.010598571912813432,0.001962635600255344,0.0003452314722847948,0.02122470190461674,0.0038977131215208096,0.0097845840407695,800,0.9349050181178423
156,3.8949316472561977,2.313173677394909,0.005987328207578752,0.004280192677353868,-0.0012243634020809332,0.013252579457218427,0.007282462312646811,0.0057479063397566435,800,0.9528782380011539
157,5.897931193698994,4.751938713150864,0.004968503438248164,-0.0026038854393405295,0.0015181873773032948,0.010523088748002785,-0.005793852750187515,0.007163681895022306,800,0.9854014181613425
