Temperature_C,Rubber_Content_%,Map_ID,Analysis_Area_um2,Ca_wt%,Si_wt%,O_wt%,C_wt%,Al_wt%,Fe_wt%,Mg_wt%,S_wt%,K_wt%,Na_wt%,Timestamp
20,20,EDS_20_20_8,10000,17.030222457006495,8.430384008284312,43.70175559016432,20.200450813069494,3.46623058279744,2.1461091505817427,1.4788890581482856,2.1277624875395333,0.8872862880943189,0.5309095643140532,2025-10-18T18:00:14.366888
20,20,EDS_20_20_9,10000,17.367971285049965,10.377624741722641,42.645320511468206,19.498270196401222,2.973746493524246,2.073283813603785,1.4673794858980964,2.286276863734034,0.7645647605453131,0.5455618480524822,2025-10-18T18:00:14.366898
20,20,EDS_20_20_10,10000,17.202639771895566,9.555702261279615,43.29546987377389,19.601283513814412,3.2347374966801747,1.8288002856240544,1.8393371540204404,2.033469342559931,0.8641836990900823,0.5443766012618351,2025-10-18T18:00:14.366908
200,0,EDS_200_0_1,10000,26.882650773781965,15.878743742493432,46.326855402580335,1.932193017099692,3.1740155412403706,2.0325324995138394,1.5025178822124376,0.895580671963748,0.8682582523536387,0.5066522167605461,2025-10-18T18:00:14.366918
200,0,EDS_200_0_2,10000,24.447069867855188,15.790487167245901,48.636484999416716,1.7991037996714463,3.217184272330848,2.259019248194572,1.4285834802342388,1.1300389586943076,0.8237331248684643,0.46829508148832644,2025-10-18T18:00:14.366928
200,0,EDS_200_0_3,10000,26.916808534484847,15.426932775369787,46.72688715218122,1.9724894909545982,3.1050125958493524,1.9185303391545867,1.5007777530132176,1.1118764688453504,0.8020611223023411,0.5186237678447053,2025-10-18T18:00:14.366938
200,0,EDS_200_0_4,10000,25.274514458767356,16.250262255062065,47.091072477970094,2.2229282783077267,3.1105184784157505,2.0660927986806703,1.7066603630845705,0.9953383078987268,0.7524656670606469,0.5301469147523935,2025-10-18T18:00:14.366948
200,0,EDS_200_0_5,10000,25.588760901186102,15.439627639845455,47.995620709026376,2.2478519270786737,2.9743592870875477,2.1129829129899003,1.4634905070223774,0.803902167978158,0.8432332139483011,0.5301707338371145,2025-10-18T18:00:14.366957
200,0,EDS_200_0_6,10000,26.236311207571493,16.97703335756051,45.20047198399803,2.542037196535511,3.425672438964826,1.6134305409222192,1.5941979431909652,1.0556675139561247,0.8160949827644337,0.5390828345358897,2025-10-18T18:00:14.366967
200,0,EDS_200_0_7,10000,27.329479183931106,14.410353812980837,46.84286548920467,2.073678007805636,3.2076206124175646,2.2163160208733155,1.3790336998780603,1.0961626256178267,0.8744734178841744,0.570017129406803,2025-10-18T18:00:14.366976
200,0,EDS_200_0_8,10000,25.787564422161424,15.110505507096578,47.78667401050829,1.6724733758260346,3.242683143845752,2.297419596645827,1.526991775881112,1.1727445392978728,0.7666626530559426,0.636280975681163,2025-10-18T18:00:14.366987
200,0,EDS_200_0_9,10000,26.338276048419257,16.812983754549887,44.234464478378044,2.740447857424889,3.535007524994189,2.0222537841833463,1.805381920532341,1.1057611081711585,0.8731332209397905,0.5322903024071044,2025-10-18T18:00:14.366996
200,0,EDS_200_0_10,10000,26.230738673145492,15.74119904484684,46.539135954584275,2.196605137104864,3.305472896399888,2.1734072779451603,1.662585098395336,0.8822686016280892,0.7350923207150194,0.5334949952350401,2025-10-18T18:00:14.367006
200,5,EDS_200_5_1,10000,25.391897460281037,14.00607724036872,43.91432344843829,6.436007876227305,3.279045025974861,2.3517945233736386,1.7606715725383952,1.5081248735147748,0.7970398059302102,0.5550181733527603,2025-10-18T18:00:14.367016
200,5,EDS_200_5_2,10000,23.000054949359612,16.18074085829071,44.88457420945579,6.09122273422118,3.3193203576674932,2.270238088011273,1.6285817221310162,1.244401309052773,0.8006140584696113,0.5802517133405314,2025-10-18T18:00:14.367025
200,5,EDS_200_5_3,10000,25.116666434122344,13.729025488818067,45.29982012210447,6.607313133164544,3.3174672841266726,1.8117043828637187,1.6676049864645044,1.2425628124622101,0.7494623583474302,0.4583729975260396,2025-10-18T18:00:14.367035
200,5,EDS_200_5_4,10000,23.15515979789444,14.859231635715068,45.5487248224811,6.240408996705588,3.3292699410955655,2.2477816512210853,1.7256732742277583,1.4085673012356612,0.8693622350672268,0.6158203443565039,2025-10-18T18:00:14.367045
200,5,EDS_200_5_5,10000,22.80783216635663,14.026645503076926,47.12980912128447,6.3820629303371925,3.08195721602881,2.2029448635087165,1.6885512947588537,1.3385105482745039,0.8688577667301762,0.47282858964372537,2025-10-18T18:00:14.367054
200,5,EDS_200_5_6,10000,23.726335916808303,13.910528732348679,46.37331152894351,6.641809540397681,3.0931870761150235,2.133568056978567,1.5112450781258921,1.146463518147564,0.8787233442453788,0.5848272078894048,2025-10-18T18:00:14.367064
200,5,EDS_200_5_7,10000,24.496505361874412,13.413880370457681,46.48182113625442,6.407860725956123,3.002467894687807,2.1320192545368046,1.5806150937068286,1.2028216343830869,0.7865546610839295,0.49545386705890665,2025-10-18T18:00:14.367074
200,5,EDS_200_5_8,10000,24.73971960254869,13.956770540792554,44.67135281116627,6.494541428727353,3.393912715051548,2.211543478493192,1.6360954535163674,1.4497914048088625,0.9191684277551944,0.5271041371399722,2025-10-18T18:00:14.367083
200,5,EDS_200_5_9,10000,24.772316701316132,13.942735099421174,45.46700396360544,6.360434165216244,3.1181739193360145,2.393636671575443,1.3460032374059636,1.2711432449620013,0.8510914128602722,0.47746158430129837,2025-10-18T18:00:14.367093
200,5,EDS_200_5_10,10000,23.811722734773593,14.056340758531888,45.36832455406541,6.817221073445364,3.2530339034125313,2.133144964108061,1.5607817107416786,1.5579677469299658,0.8786117196842106,0.5628508343073001,2025-10-18T18:00:14.367103
200,10,EDS_200_10_1,10000,19.493628939020674,13.385834313102988,46.66223559454057,10.751225305647745,3.1880506664922335,2.0891458892657475,1.6666038834648789,1.5259908828408606,0.7107865503572598,0.5264979752670387,2025-10-18T18:00:14.367113
200,10,EDS_200_10_2,10000,19.87150622029084,13.050038434690183,46.645599926236905,10.397449302720199,3.1504484115734437,2.2287589345197376,1.5970301350566645,1.6877467374905677,0.8229075504946319,0.5485143469268369,2025-10-18T18:00:14.367122
200,10,EDS_200_10_3,10000,22.212539358452418,11.7028043259189,45.17614195269081,10.69043244506908,3.235953266801397,2.3307831710258613,1.5826564666067449,1.7052816627838647,0.8437754406022265,0.5196319100486871,2025-10-18T18:00:14.367132
200,10,EDS_200_10_4,10000,20.3428846035855,13.380798497419885,46.03009815120501,10.299474410716156,3.4293461188897076,2.1464070484634608,1.5110065257799536,1.5091356592798697,0.8475015382869915,0.5033474463734623,2025-10-18T18:00:14.367142
200,10,EDS_200_10_5,10000,20.63446505080622,12.931794510344966,46.8059388414121,10.292896457755816,3.0821162651403378,1.7982745069673998,1.4396315451362411,1.5776934315322038,0.8811161441919438,0.5560732467127588,2025-10-18T18:00:14.367151
200,10,EDS_200_10_6,10000,19.801826644072058,14.114855037520355,45.741269516093006,10.455711982219327,3.1426061484561276,2.0451706650154335,1.713038138328335,1.6946700359225315,0.8280725164450914,0.4627793159277407,2025-10-18T18:00:14.367161
200,10,EDS_200_10_7,10000,21.741628751054247,13.27082311751984,44.329457239887496,10.568704343503303,3.3121601792764253,2.230426981774643,1.5577589754616787,1.6576939992115673,0.7967794000397956,0.5345670122710001,2025-10-18T18:00:14.367171
200,10,EDS_200_10_8,10000,19.52802344912082,13.458776864077764,46.85876837106662,10.548444980655658,3.019617042390701,2.1698487967689006,1.5029829186974342,1.5560983287714336,0.846724989237992,0.5107142592126859,2025-10-18T18:00:14.367181
200,10,EDS_200_10_9,10000,22.076004145398258,13.448881044612568,44.059869025540635,11.013826216898474,3.07607236229154,2.036985790799003,1.5976900597842791,1.379629913153863,0.837818800309531,0.47322264121185365,2025-10-18T18:00:14.367190
200,10,EDS_200_10_10,10000,21.321057893270886,13.547543691204378,45.2928372393449,10.35373177611574,3.0608287306271498,1.8545537425564178,1.6333048080077954,1.5307675291440164,0.8926333441401403,0.5127412455885767,2025-10-18T18:00:14.367200
200,15,EDS_200_15_1,10000,18.261454346623395,12.354882180436771,45.163601045739085,14.751194050546692,2.9236049243921864,1.8606501221040583,1.5132927011511894,1.729222074068072,0.8834337718602326,0.5586647830783207,2025-10-18T18:00:14.367210
200,15,EDS_200_15_2,10000,20.297117290456885,10.291893270426792,43.3994396816204,15.086681822339395,3.3881130508781534,2.294377165551103,1.7436274678310704,1.9836836007895053,0.8893839844252877,0.6256826656814035,2025-10-18T18:00:14.367220
200,15,EDS_200_15_3,10000,17.908793104672913,11.77141736849421,45.16730344627682,15.068790348217782,3.1509059625825517,2.0455787877014098,1.5050994163587839,1.9405597160307047,0.8718940149631476,0.5696578347016822,2025-10-18T18:00:14.367229
200,15,EDS_200_15_4,10000,18.313830560240717,11.216513010535957,45.293813278273255,15.091728176871644,3.32532152711684,2.1821678771934274,1.3023186429744185,1.9764897646707862,0.8121327814193211,0.4856843807036258,2025-10-18T18:00:14.367239
200,15,EDS_200_15_5,10000,18.685016058109415,11.526632745030241,44.93354216729074,14.853653510164625,3.414461524292568,1.8059483191163506,1.4377220065242327,1.9419949253640958,0.9062683346246457,0.4947604094830875,2025-10-18T18:00:14.367249
200,15,EDS_200_15_6,10000,17.945604249465628,9.993229897046955,46.26394206214003,15.294006974822086,3.5735220961634506,2.2409414194706136,1.5830189590557102,1.8229367987864558,0.772519965927191,0.5102775771218795,2025-10-18T18:00:14.367259
200,15,EDS_200_15_7,10000,18.487831062431045,11.471581467111532,44.576650359429806,15.089706731185215,3.016140656880294,2.456168996767411,1.6428950221680432,1.9691916530048148,0.7591488342538592,0.5306852167679698,2025-10-18T18:00:14.367269
200,15,EDS_200_15_8,10000,19.5899786761835,11.218970775950858,44.99014974422783,14.494795118216688,3.0884805385994896,1.937009118135259,1.6344820165494596,1.673806596080018,0.8601213927084286,0.5122060233484729,2025-10-18T18:00:14.367278
200,15,EDS_200_15_9,10000,17.985807399677086,11.477070974124619,45.31627184254726,15.101856577269793,3.1383047656042398,1.9639765212888545,1.7719182733744252,1.8929024135098382,0.7963471081224579,0.5555441244814296,2025-10-18T18:00:14.367288
200,15,EDS_200_15_10,10000,18.07638010489142,10.200132293744774,46.502025875493416,15.099466392381226,3.279864952626841,2.299505765592057,1.5870101727860095,1.6999805003099362,0.7324754840745888,0.5231584580997259,2025-10-18T18:00:14.367297
200,20,EDS_200_20_1,10000,16.97447555805459,9.123942419180441,44.29145800683035,18.979062823637655,2.862871911743313,2.231833875301459,1.8072302755623926,2.3101667576363147,0.901318006714126,0.5176403653393692,2025-10-18T18:00:14.367307
200,20,EDS_200_20_2,10000,17.26196316587992,9.148743735051564,43.68253366757241,19.39738904153977,3.174669702542702,2.2189977247347636,1.4657459545001355,2.207890233686823,0.9041622029493849,0.5379045715425239,2025-10-18T18:00:14.367317
200,20,EDS_200_20_3,10000,15.206246818605571,10.017262372367846,44.63010683075602,19.126018604431245,3.6954655601861313,2.291494826380332,1.5878854777402287,2.139871667015655,0.7975423415309473,0.5081055009860295,2025-10-18T18:00:14.367327
200,20,EDS_200_20_4,10000,17.881849341682244,8.4372844333178,42.458895143297525,20.24780973383734,3.3084669237290023,2.0919094422494773,1.5610205814925269,2.5980662201490254,0.8954610758151444,0.519237104429914,2025-10-18T18:00:14.367336
200,20,EDS_200_20_5,10000,15.50715231305492,9.353964161827506,45.142682861844385,19.48072710798941,3.072670184319327,2.3303720362505618,1.6671730947018217,2.0931134119534205,0.8257015237685754,0.5264433042900725,2025-10-18T18:00:14.367346
200,20,EDS_200_20_6,10000,15.204153344029656,10.450732559352309,43.46005874056731,19.696278784964715,3.3686545336500022,2.295958877229164,1.6534079746696864,2.4543345419224627,0.8631172006482231,0.5533034429664646,2025-10-18T18:00:14.367356
200,20,EDS_200_20_7,10000,16.84349582284046,8.574280251350363,44.74328970937578,19.271690349491518,3.5329325511237526,1.9613514981052909,1.6077317590427034,2.053927161893242,0.9126659826059168,0.4986349141709736,2025-10-18T18:00:14.367365
200,20,EDS_200_20_8,10000,16.937022022294737,9.493459932038709,43.43142716361594,19.47759345517696,3.2194229104783605,2.2036410432930222,1.5197188073884478,2.223762774158832,0.9091932563644137,0.5847586351905801,2025-10-18T18:00:14.367375
200,20,EDS_200_20_9,10000,16.100647440763833,9.933293094069414,44.22170790293555,19.357423257732616,3.207969575815026,2.1929696647394743,1.4664714268943675,2.105217793982489,0.8542791453328924,0.5600206977343419,2025-10-18T18:00:14.367384
200,20,EDS_200_20_10,10000,16.210814269990884,9.304507484114879,44.83245523504039,19.396510336080645,2.80043038808312,2.1550884825037104,1.6535022280459586,2.181778425995035,0.9584376637274014,0.5064754864179742,2025-10-18T18:00:14.367394
400,0,EDS_400_0_1,10000,26.34943986503697,14.68224544788126,47.072365484397004,2.4699799660832684,3.413501851402937,1.9343642835429424,1.6106638733079173,1.0356541072073102,0.8777399404761799,0.5540451806642059,2025-10-18T18:00:14.367404
400,0,EDS_400_0_2,10000,26.5435833195843,15.860363160922708,46.47623059366553,2.345706317828511,3.1010276293508627,1.8543789167456162,1.2611866531209732,1.2635462762483205,0.7977810790975592,0.49619605343561396,2025-10-18T18:00:14.367414
400,0,EDS_400_0_3,10000,24.74733718626155,16.11009689571233,47.756058293898136,2.306229291179158,2.769005352969868,2.3470213531737008,1.5920281572914325,0.9519863330645859,0.8710712296225496,0.5491659068266946,2025-10-18T18:00:14.367423
400,0,EDS_400_0_4,10000,25.604832371840512,17.236936143032818,45.62449877803779,2.5714723199890406,2.891218676477306,2.2011273966825717,1.4668178228943074,1.045226818019371,0.8895457433025951,0.4683239297236827,2025-10-18T18:00:14.367433
400,0,EDS_400_0_5,10000,26.636350132277414,15.733147355122323,46.157250855196125,2.1638089812709014,3.1135747381628667,1.7980774353146138,1.770101149353669,1.1961170520243305,0.8455817095081894,0.5859905917695685,2025-10-18T18:00:14.367443
400,0,EDS_400_0_6,10000,27.43926447795289,14.555477695173074,47.195582731734454,1.8821640239249944,3.1819463108124855,2.0852120789916153,1.4915318001245699,0.8569987722142051,0.8261465721514334,0.48567553692027465,2025-10-18T18:00:14.367452
400,0,EDS_400_0_7,10000,26.517293380847462,15.01995497588548,47.845131224638834,2.1140553208281627,2.756479829073668,2.0435499306617713,1.4491737897567083,0.9620452429917581,0.7946825347789346,0.49763377053721736,2025-10-18T18:00:14.367462
400,0,EDS_400_0_8,10000,27.617220212511057,15.610452333268931,45.95878001811695,1.710359621458429,3.062441525702634,1.961869168952517,1.4718425114680806,1.1210116484206663,0.9419790009061195,0.5440439591946172,2025-10-18T18:00:14.367472
400,0,EDS_400_0_9,10000,23.33190827219741,15.43081623897512,49.78546725817809,1.7723943915469602,3.2091398448089112,2.169452139743243,1.734482723719856,1.1431234275604751,0.9100076207070598,0.5132080825628785,2025-10-18T18:00:14.367481
400,0,EDS_400_0_10,10000,26.7357950027355,15.087789722629319,45.804470259248426,2.654235845863914,3.068620389892741,2.417699524437701,1.7126127444982382,1.124483285933888,0.9141648211307906,0.4801284036294899,2025-10-18T18:00:14.367492
400,5,EDS_400_5_1,10000,23.166018364103646,14.017372448790134,46.68397906145982,6.342956144535253,3.1900659282560087,2.291537954316141,1.5066079148589238,1.3089545481115916,0.9420081614383565,0.5504994741301177,2025-10-18T18:00:14.367501
400,5,EDS_400_5_2,10000,25.270083084621163,12.907335390786546,45.768356470018254,6.7332996655726,3.055541434171703,2.128682493981012,1.438922004751084,1.3671893926904315,0.8646558959749664,0.4659341674322364,2025-10-18T18:00:14.367511
400,5,EDS_400_5_3,10000,24.82464766161598,14.772190813021025,44.61811053577236,6.09313766651868,3.2009270268324905,2.1748374136690756,1.4956748407942486,1.3608741407782714,0.9400434610966553,0.5195564399012162,2025-10-18T18:00:14.367520
400,5,EDS_400_5_4,10000,22.943067801292113,14.360909327126938,46.713368601318564,6.536392974083073,3.0597421340597784,2.051674404264514,1.6906788974899427,1.191879962001168,0.8893013564593322,0.5629845419045755,2025-10-18T18:00:14.367530
400,5,EDS_400_5_5,10000,23.102431907586574,12.700500824290762,47.45647154439146,6.923001896013743,3.2233259708136486,2.165537455558196,1.7095616324031793,1.2606244332963292,0.8875731110801313,0.5709712245659672,2025-10-18T18:00:14.367539
400,5,EDS_400_5_6,10000,24.44594218010467,14.712365269253617,45.08991187368778,6.624813033610602,3.00980747213985,1.9178588724955985,1.484741935814629,1.4122760685323568,0.7785728042225084,0.523710490138389,2025-10-18T18:00:14.367549
400,5,EDS_400_5_7,10000,24.333562562495054,14.648284982446702,45.48762086099665,6.087948779508486,2.937268594229555,1.9720992037179106,1.71114050269848,1.3954750486625276,0.9135036780680887,0.5130957871765476,2025-10-18T18:00:14.367559
